
[00:00:00.000 --> 00:00:07.000]  就在我們開始的時候,在講道之前,我們先在神的面前禱告。
[00:23:41.000 --> 00:23:48.000]  美國公司合併常常做的一件事就是裁員。
[00:23:48.000 --> 00:23:53.000]  當時我美國公司的總部要和另外一間美國公司合併,
[00:23:53.000 --> 00:23:57.000]  他們合併的時候常常裁員。
[00:23:57.000 --> 00:23:58.000]  裁員對我好啊。
[00:23:58.000 --> 00:24:01.000]  裁員對我好啊,對我來說好啊。
[00:24:01.000 --> 00:24:07.000]  因為在澳洲的法律,如果是因為這樣子的裁員的話,
[00:24:07.000 --> 00:24:11.000]  他要補償我一筆很大的不錯的錢。
[00:24:11.000 --> 00:24:15.000]  因為根據澳洲法例,裁員可以吃肥雞餐。
[00:24:15.000 --> 00:24:17.000]  我還需要這個錢啊。
[00:24:17.000 --> 00:24:19.000]  我很需要這些錢啊。
[00:24:19.000 --> 00:24:21.000]  我就走去跟老闆說。
[00:24:21.000 --> 00:24:23.000]  請你裁我吧。
[00:24:23.000 --> 00:24:26.000]  如果你裁員了,請你裁我啊。
[00:24:26.000 --> 00:24:31.000]  老闆說我們這個部門表現很好,不可能裁員的。
[00:24:31.000 --> 00:24:36.000]  老闆說我們這個部門表現非常好,不可能裁員。
[00:24:36.000 --> 00:24:41.000]  但是很奇怪,到那年的十月。
[00:24:41.000 --> 00:24:43.000]  但很奇怪,到那年的十二月。
[00:24:43.000 --> 00:24:48.000]  出乎我們所有人的意料,真的是要接收我們一整個部門。
[00:24:48.000 --> 00:24:54.000]  出乎我們所有人的意料之外,我們整個部門都要裁了他。
[00:24:54.000 --> 00:24:56.000]  因為我在那裡工作了十三年。
[00:24:56.000 --> 00:24:58.000]  因為我在那裡工作了十三年。
[00:24:58.000 --> 00:25:01.000]  再加上其他的假期啊什麼的。
[00:25:01.000 --> 00:25:03.000]  再加上其他的假期啊什麼的。
[00:25:03.000 --> 00:25:06.000]  所以我拿了一筆不錯的錢。
[00:25:06.000 --> 00:25:08.000]  所以我就收到了一大筆錢。
[00:25:08.000 --> 00:25:12.000]  另外呢,剛剛那年也是政府出了一個計劃。
[00:25:12.000 --> 00:25:16.000]  另外呢,那一年政府又剛剛出了一個計劃。
[00:25:16.000 --> 00:25:24.000]  可以貸款給那些去讀私立學校的人,給他們貸款讀書。
[00:25:24.000 --> 00:25:29.000]  可以給那些人要去私立學校讀書,可以貸款給他們。
[00:25:29.000 --> 00:25:31.000]  那這樣加起來我就夠了。
[00:25:31.000 --> 00:25:33.000]  那這樣加起來我就夠了。
[00:25:33.000 --> 00:25:34.000]  那這樣加起來我就夠了。
[00:25:34.000 --> 00:25:36.000]  這個就是耶和華娛樂。
[00:25:36.000 --> 00:25:38.000]  這個就是耶和華娛樂的供應。
[00:25:38.000 --> 00:25:42.000]  我沒有像那麼激烈的那種的經驗。
[00:25:42.000 --> 00:25:46.000]  我沒有像那麼激烈的那種的經驗。
[00:25:46.000 --> 00:25:49.000]  我沒有像亞巴拉罕那麼激烈的經驗。
[00:25:49.000 --> 00:25:53.000]  但是和其他經歷一樣。
[00:25:53.000 --> 00:25:54.000]  但是和其他經歷一樣。
[00:25:54.000 --> 00:25:56.000]  但是和其他經歷一樣。
[00:25:56.000 --> 00:25:58.000]  都是耶和華娛樂。
[00:25:58.000 --> 00:25:59.000]  都是耶和華娛樂。
[00:25:59.000 --> 00:26:01.000]  神的供應是足夠的。
[00:26:01.000 --> 00:26:03.000]  神的供應是足夠的。
[00:26:03.000 --> 00:26:06.000]  弟兄姐妹,最後我要特別強調一點。
[00:26:06.000 --> 00:26:09.000]  弟兄姐妹,最後我要特別強調一點。
[00:26:09.000 --> 00:26:12.000]  亞巴拉罕的經歷是神所容許的。
[00:26:12.000 --> 00:26:14.000]  亞巴拉罕的經歷是神所允許的。
[00:26:14.000 --> 00:26:15.000]  亞巴拉罕的經歷是神所允許的。
[00:26:15.000 --> 00:26:17.000]  是神給他的試驗。
[00:26:17.000 --> 00:26:18.000]  是神給他的試驗。
[00:26:18.000 --> 00:26:20.000]  因為第一節這樣說。
[00:26:20.000 --> 00:26:21.000]  因為第一節這樣說。
[00:26:21.000 --> 00:26:23.000]  過了一些時候,
[00:26:23.000 --> 00:26:24.000]  過了一些時候,
[00:26:24.000 --> 00:26:26.000]  上帝考驗亞巴拉罕。
[00:26:26.000 --> 00:26:28.000]  上帝考驗亞巴拉罕。
[00:26:28.000 --> 00:26:29.000]  上帝考驗亞巴拉罕。
[00:26:29.000 --> 00:26:33.000]  這裡說明了亞巴拉罕遭遇這樣困難的情況。
[00:26:33.000 --> 00:26:36.000]  這裡說明了亞巴拉罕遭遇這麼困難的情況。
[00:26:36.000 --> 00:26:38.000]  是在神的旨意當中。
[00:26:38.000 --> 00:26:40.000]  是在神的旨意當中。
[00:26:40.000 --> 00:26:44.000]  像我們有沒有想過自己的情況?
[00:26:44.000 --> 00:26:46.000]  像我們有沒有想過自己的情況?
[00:26:46.000 --> 00:26:54.000]  當我們面對一些痛苦艱難的生活狀態的時候,
[00:26:54.000 --> 00:26:58.000]  當我們面對一些痛苦艱難的生活狀態的時候,
[00:26:58.000 --> 00:26:59.000]  當我們面對一些痛苦艱難的生活狀態的時候,
[00:26:59.000 --> 00:27:01.000]  有沒有想過也是有上帝的美意在當中?
[00:27:01.000 --> 00:27:05.000]  有沒有想過也是有上帝的美意在當中?
[00:27:05.000 --> 00:27:07.000]  亞巴拉罕經歷的榜樣。
[00:27:07.000 --> 00:27:09.000]  亞巴拉罕經歷的榜樣。
[00:27:09.000 --> 00:27:13.000]  提醒我們耶和華以勒的屬靈功課,
[00:27:13.000 --> 00:27:16.000]  提醒我們耶和華以勒的屬靈功課,
[00:27:16.000 --> 00:27:21.000]  提醒我們耶和華以勒的屬靈功課,
[00:27:21.000 --> 00:27:25.000]  所以無論我們在怎樣艱難的環境底下,
[00:27:25.000 --> 00:27:28.000]  所以無論我們在怎樣艱難的環境底下,
[00:27:28.000 --> 00:27:31.000]  我們也應該相信上帝的能力和美善,
[00:27:31.000 --> 00:27:34.000]  我們也應該相信上帝的能力和美善,
[00:27:34.000 --> 00:27:37.000]  祂一定會有所預備。
[00:27:37.000 --> 00:27:38.000]  祂一定會有所預備。
[00:27:38.000 --> 00:27:42.000]  就讓我們再一次讀希伯來書一到二節,
[00:27:42.000 --> 00:27:43.000]  就讓我們再一次讀希伯來書一到二節,
[00:27:43.000 --> 00:27:44.000]  就讓我們再一次讀希伯來書一到二節,
[00:27:44.000 --> 00:27:45.000]  就讓我們再一次讀希伯來書一到二節,
[00:27:45.000 --> 00:27:46.000]  就讓我們再一次讀希伯來書一到二節,
[00:27:46.000 --> 00:27:47.000]  就讓我們再一次讀希伯來書一到二節,
[00:27:47.000 --> 00:27:48.000]  就讓我們再一次讀希伯來書一到二節,
[00:27:48.000 --> 00:27:49.000]  就讓我們再一次讀希伯來書一到二節,
[00:27:49.000 --> 00:27:50.000]  就讓我們再一次讀希伯來書一到二節,
[00:27:50.000 --> 00:27:51.000]  就讓我們再一次讀希伯來書一到二節,
[00:27:51.000 --> 00:28:05.000]  就讓我們再一次讀希伯來書一到二節,
[00:28:05.000 --> 00:28:06.000]  就讓我們再一次讀希伯來書一到二節,
[00:28:06.000 --> 00:28:07.000]  就讓我們再一次讀希伯來書一到二節,
[00:28:07.000 --> 00:28:08.000]  就讓我們再一次讀希伯來書一到二節,
[00:28:08.000 --> 00:28:09.000]  就讓我們再一次讀希伯來書一到二節,
[00:28:09.000 --> 00:28:10.000]  就讓我們再一次讀希伯來書一到二節,
[00:28:10.000 --> 00:28:11.000]  就讓我們再一次讀希伯來書一到二節,
[00:28:11.000 --> 00:28:12.000]  就讓我們再一次讀希伯來書一到二節,
[00:28:12.000 --> 00:28:13.000]  就讓我們再一次讀希伯來書一到二節,
[00:28:13.000 --> 00:28:14.000]  就讓我們再一次讀希伯來書一到二節,
[00:28:14.000 --> 00:28:15.000]  就讓我們再一次讀希伯來書一到二節,
[00:28:15.000 --> 00:28:21.000]  就讓我們再一次讀希伯來書一到二節,
[00:28:21.000 --> 00:28:22.000]  就讓我們再一次讀希伯來書一到二節,
[00:28:22.000 --> 00:28:23.000]  就讓我們再一次讀希伯來書一到二節,
[00:28:23.000 --> 00:28:24.000]  就讓我們再一次讀希伯來書一到二節,
[00:28:24.000 --> 00:28:25.000]  就讓我們再一次讀希伯來書一到二節,
[00:28:25.000 --> 00:28:26.000]  就讓我們再一次讀希伯來書一到二節,
[00:28:26.000 --> 00:28:27.000]  就讓我們再一次讀希伯來書一到二節,
[00:28:27.000 --> 00:28:28.000]  就讓我們再一次讀希伯來書一到二節,
[00:28:28.000 --> 00:28:29.000]  就讓我們再一次讀希伯來書一到二節,
[00:28:29.000 --> 00:28:30.000]  就讓我們再一次讀希伯來書一到二節,
[00:28:30.000 --> 00:28:31.000]  就讓我們再一次讀希伯來書一到二節,
[00:28:31.000 --> 00:28:45.000]  就讓我們再一次讀希伯來書一到二節,
[00:28:45.000 --> 00:28:46.000]  就讓我們再一次讀希伯來書一到二節,
[00:28:46.000 --> 00:28:47.000]  就讓我們再一次讀希伯來書一到二節,
[00:28:47.000 --> 00:28:48.000]  就讓我們再一次讀希伯來書一到二節,
[00:28:48.000 --> 00:28:49.000]  就讓我們再一次讀希伯來書一到二節,
[00:28:49.000 --> 00:28:50.000]  就讓我們再一次讀希伯來書一到二節,
[00:28:50.000 --> 00:28:51.000]  就讓我們再一次讀希伯來書一到二節,
[00:28:51.000 --> 00:28:52.000]  就讓我們再一次讀希伯來書一到二節,
[00:28:52.000 --> 00:28:53.000]  就讓我們再一次讀希伯來書一到二節,
[00:28:53.000 --> 00:28:54.000]  就讓我們再一次讀希伯來書一到二節,
[00:28:54.000 --> 00:28:55.000]  就讓我們再一次讀希伯來書一到二節,
[00:28:55.000 --> 00:29:01.000]  就讓我們再一次讀希伯來書一到二節,
[00:29:01.000 --> 00:29:02.000]  就讓我們再一次讀希伯來書一到二節,
[00:29:02.000 --> 00:29:03.000]  就讓我們再一次讀希伯來書一到二節,
[00:29:03.000 --> 00:29:04.000]  就讓我們再一次讀希伯來書一到二節,
[00:29:04.000 --> 00:29:05.000]  就讓我們再一次讀希伯來書一到二節,
[00:29:05.000 --> 00:29:06.000]  就讓我們再一次讀希伯來書一到二節,
[00:29:06.000 --> 00:29:07.000]  就讓我們再一次讀希伯來書一到二節,
[00:29:07.000 --> 00:29:08.000]  就讓我們再一次讀希伯來書一到二節,
[00:29:08.000 --> 00:29:09.000]  就讓我們再一次讀希伯來書一到二節,
[00:29:09.000 --> 00:29:10.000]  就讓我們再一次讀希伯來書一到二節,
[00:29:10.000 --> 00:29:11.000]  就讓我們再一次讀希伯來書一到二節,
[00:29:11.000 --> 00:29:25.000]  就讓我們再一次讀希伯來書一到二節,
[00:29:25.000 --> 00:29:26.000]  就讓我們再一次讀希伯來書一到二節,
[00:29:26.000 --> 00:29:27.000]  就讓我們再一次讀希伯來書一到二節,
[00:29:27.000 --> 00:29:28.000]  就讓我們再一次讀希伯來書一到二節,
[00:29:28.000 --> 00:29:29.000]  就讓我們再一次讀希伯來書一到二節,
[00:29:29.000 --> 00:29:30.000]  就讓我們再一次讀希伯來書一到二節,
[00:29:30.000 --> 00:29:31.000]  就讓我們再一次讀希伯來書一到二節,
[00:29:31.000 --> 00:29:32.000]  就讓我們再一次讀希伯來書一到二節,
[00:29:32.000 --> 00:29:33.000]  就讓我們再一次讀希伯來書一到二節,
[00:29:33.000 --> 00:29:34.000]  就讓我們再一次讀希伯來書一到二節,
[00:29:34.000 --> 00:29:35.000]  就讓我們再一次讀希伯來書一到二節,
[00:29:35.000 --> 00:29:41.000]  就讓我們再一次讀希伯來書一到二節,
[00:29:41.000 --> 00:29:42.000]  就讓我們再一次讀希伯來書一到二節,
[00:29:42.000 --> 00:29:43.000]  就讓我們再一次讀希伯來書一到二節,
[00:29:43.000 --> 00:29:44.000]  就讓我們再一次讀希伯來書一到二節,
[00:29:44.000 --> 00:29:45.000]  就讓我們再一次讀希伯來書一到二節,
[00:29:45.000 --> 00:29:46.000]  就讓我們再一次讀希伯來書一到二節,
