
[00:00:00.000 --> 00:00:01.480]  非一般的時代
[00:19:28.200 --> 00:19:29.800]  答案是對的
[00:19:29.800 --> 00:19:31.160]  非常對
[00:19:31.160 --> 00:19:32.920]  兩隻手指都給了他
[00:19:32.920 --> 00:19:35.320]  兩個like
[00:19:35.320 --> 00:19:37.240]  在當時基本上所有的猶太人
[00:19:37.240 --> 00:19:38.440]  你問他
[00:19:38.440 --> 00:19:42.000]  你是否在等待猶太的基督來
[00:19:42.000 --> 00:19:43.480]  你是否在等待彌撒爾來
[00:19:43.480 --> 00:19:44.760]  大家都會說是
[00:19:44.760 --> 00:19:45.400]  他是誰
[00:19:45.400 --> 00:19:48.120]  他是大衛的兒子
[00:19:48.120 --> 00:19:50.120]  是一個很好的答案
[00:19:50.120 --> 00:19:53.800]  不過是一個不完全的答案
[00:19:53.800 --> 00:19:55.440]  是一個不完整的答案
[00:19:55.440 --> 00:19:56.640]  講得完
[00:19:56.640 --> 00:19:59.560]  只是因爲這個答案其實未完整
[00:19:59.560 --> 00:20:05.120]  於是耶穌將這個答案變成了一個難題
[00:20:05.120 --> 00:20:06.480]  反向的
[00:20:06.480 --> 00:20:10.320]  我帶你回到《馬爾福音》第十二章
[00:20:10.320 --> 00:20:12.240]  第35、36節這樣講
[00:20:12.240 --> 00:20:15.600]  耶穌在聖殿裏教導人
[00:20:15.600 --> 00:20:17.560]  有很多其他人在聽耶穌的教導
[00:20:17.560 --> 00:20:18.640]  問他們說
[00:20:18.640 --> 00:20:23.080]  民事怎麼說基督是大衛的後裔呢
[00:20:23.080 --> 00:20:25.680]  之前他在衆人面前問民事
[00:20:25.680 --> 00:20:30.720]  你覺得基督是誰的兒子
[00:20:30.720 --> 00:20:31.800]  於是民事說
[00:20:31.800 --> 00:20:32.880]  當然是大衛的兒子
[00:20:32.880 --> 00:20:35.800]  現在他轉向衆人
[00:20:35.800 --> 00:20:37.640]  好像落他們的臉
[00:20:37.640 --> 00:20:39.120]  你有沒有聽民事說
[00:20:39.120 --> 00:20:42.400]  民事說基督是大衛的後裔
[00:20:42.400 --> 00:20:43.960]  然後他再加一句說話
[00:20:43.960 --> 00:20:45.560]  第十二章第36節
[00:20:45.560 --> 00:20:48.440]  這個是引用《舊約聖經》的
[00:20:48.440 --> 00:20:49.880]  他說你有沒有讀過《舊約聖經》
[00:20:49.880 --> 00:20:55.920]  《舊約聖經》在詩篇第110篇裏面
[00:20:55.920 --> 00:20:56.560]  大衛這麼說
[00:20:56.560 --> 00:20:58.760]  大衛被聖靈感動說
[00:20:58.760 --> 00:21:01.000]  主對我主說
[00:21:01.000 --> 00:21:02.880]  如果你回去看《希伯來文》
[00:21:02.880 --> 00:21:03.720]  其實很清楚
[00:21:03.720 --> 00:21:06.120]  主是壓回
[00:21:06.120 --> 00:21:09.640]  耶和華對我,我是誰,我是大衛
[00:21:09.640 --> 00:21:11.640]  我主,我的主是誰
[00:21:11.640 --> 00:21:15.760]  是那個基督,是那個彌賽亞,是那個君王
[00:21:15.760 --> 00:21:21.720]  耶和華對我大衛的主基督
[00:21:21.720 --> 00:21:23.920]  這樣說
[00:21:23.920 --> 00:21:29.360]  當大衛叫基督做主的時候
[00:21:29.360 --> 00:21:31.400]  問題就出現了
[00:21:31.400 --> 00:21:33.560]  因爲對於猶太人來說
[00:21:33.560 --> 00:21:37.120]  那個排行是很重要的
[00:21:37.120 --> 00:21:41.280]  如果一個基督是大衛的兒孫
[00:21:41.280 --> 00:21:42.840]  他沒有理由是高於他
[00:21:42.840 --> 00:21:45.840]  但是爲什麼他既是他的兒孫
[00:21:45.840 --> 00:21:48.640]  他又會叫他做主呢
[00:21:48.640 --> 00:21:50.640]  不合理的
[00:21:50.640 --> 00:21:52.880]  於是耶穌反問他們
[00:21:52.880 --> 00:21:54.800]  祂說你繼續讀下去
[00:21:54.800 --> 00:21:56.560]  你坐在我的右邊
[00:21:56.560 --> 00:21:59.200]  讓我把你的仇敵放在你一腳下
[00:21:59.200 --> 00:22:06.400]  這也是在引用《司篇》第110篇第一節
[00:22:06.400 --> 00:22:08.680]  於是到耶穌講了
[00:22:08.680 --> 00:22:10.760]  第12章第37節
[00:22:10.760 --> 00:22:11.640]  他引用了舊約
[00:22:11.640 --> 00:22:15.880]  他說大衛親自稱他爲主
[00:22:15.880 --> 00:22:17.880]  他怎麼又是大衛的後裔呢
[00:22:17.880 --> 00:22:19.200]  怎麼可能
[00:22:19.200 --> 00:22:21.680]  一方面是他的老闆
[00:22:21.680 --> 00:22:25.480]  另一方面是他的後輩
[00:22:25.480 --> 00:22:27.760]  我知道在現在我們的世界裏面
[00:22:27.760 --> 00:22:29.760]  是沒有辦法明白的
[00:22:29.760 --> 00:22:31.600]  可能我們當中的小朋友
[00:22:31.600 --> 00:22:32.960]  當然你做爸爸
[00:22:32.960 --> 00:22:35.080]  都是想他比你厲害
[00:22:35.080 --> 00:22:37.080]  可能你在某家公司裏面打工
[00:22:37.080 --> 00:22:38.920]  結果你的兒子竟然做了老闆
[00:22:38.920 --> 00:22:40.560]  這樣也可以的
[00:22:40.560 --> 00:22:41.880]  那麼他又是你的兒子
[00:22:41.880 --> 00:22:42.640]  又是你的老闆
[00:22:42.640 --> 00:22:43.120]  行不行呢
[00:22:43.120 --> 00:22:43.880]  是的
[00:22:43.880 --> 00:22:45.800]  但是在舊時的世界裏面
[00:22:45.800 --> 00:22:48.280]  在這個輩分分明的世界裏面
[00:22:48.280 --> 00:22:49.960]  是不可能的事情
[00:22:49.960 --> 00:22:53.920]  於是耶穌用這樣的情況
[00:22:53.920 --> 00:22:55.440]  問了一個問題
[00:22:55.440 --> 00:22:56.320]  他們回答不了
[00:22:56.320 --> 00:22:57.520]  爲什麼他們回答不了
[00:22:57.520 --> 00:22:59.400]  因爲以色列人
[00:22:59.400 --> 00:23:02.000]  猶太人一直假設了一件事
[00:23:02.000 --> 00:23:04.280]  基督是一個地上的光芒
[00:23:04.280 --> 00:23:07.360]  如果他是在人類世界裏面
[00:23:07.360 --> 00:23:10.680]  大衛的後裔永遠都是低於大衛的
[00:23:10.680 --> 00:23:11.960]  他沒辦法想象
[00:23:11.960 --> 00:23:13.080]  大衛生了個兒子
[00:23:13.080 --> 00:23:16.040]  兒子竟然有一天可以和大衛說
[00:23:16.040 --> 00:23:16.720]  我厲害過你
[00:23:16.720 --> 00:23:17.640]  不行的
[00:23:17.640 --> 00:23:18.320]  老祖宗
[00:23:18.320 --> 00:23:21.560]  你怎麼可能比老祖宗厲害呢
[00:23:21.560 --> 00:23:22.120]  我們說
[00:23:22.120 --> 00:23:24.480]  我們怎麼解決這個難題
[00:23:24.480 --> 00:23:25.960]  怎麼可以解決
[00:23:25.960 --> 00:23:27.560]  基督又是大衛的兒子
[00:23:27.560 --> 00:23:29.920]  又是大衛的boss
[00:23:29.920 --> 00:23:30.480]  他的主
[00:23:30.480 --> 00:23:32.680]  答案其實
[00:23:32.680 --> 00:23:34.320]  馬可早就給了我們
[00:23:34.320 --> 00:23:35.000]  答案在哪裏
[00:23:35.000 --> 00:23:36.400]  馬可給了個答案
[00:23:36.400 --> 00:23:39.560]  我們在馬可福音第一章第一節
[00:23:39.560 --> 00:23:40.920]  但是可能你兩年多前
[00:23:40.920 --> 00:23:41.480]  你在這裏
[00:23:41.480 --> 00:23:43.600]  聽我講這篇道理就知道了
[00:23:43.600 --> 00:23:45.520]  馬可福音第一章第一節怎麼講
[00:23:45.520 --> 00:23:46.840]  他說上帝的兒子
[00:23:46.840 --> 00:23:49.600]  耶穌基督福音的起頭
[00:23:49.600 --> 00:23:51.000]  如果你看他原文
[00:23:51.000 --> 00:23:53.520]  那些次序是調轉了的
[00:23:53.520 --> 00:23:55.520]  原文的次序是怎樣呢
[00:23:55.520 --> 00:23:56.920]  起頭
[00:23:56.920 --> 00:23:58.520]  福音的起頭
[00:23:58.520 --> 00:24:00.560]  耶穌基督福音的起頭
[00:24:00.560 --> 00:24:01.520]  上帝的兒子
[00:24:01.520 --> 00:24:03.960]  耶穌基督福音的起頭
[00:24:03.960 --> 00:24:05.640]  馬可在第一章第一節
[00:24:05.640 --> 00:24:07.320]  已經給你攤牌
[00:24:07.320 --> 00:24:08.960]  告訴你耶穌是誰
[00:24:08.960 --> 00:24:10.280]  耶穌不是大衛之子
[00:24:10.280 --> 00:24:11.080]  這麼簡單
[00:24:11.080 --> 00:24:13.240]  不是不對
[00:24:13.240 --> 00:24:15.520]  但是耶穌最終極的是誰
[00:24:15.520 --> 00:24:18.440]  他是上帝的兒子
[00:24:18.440 --> 00:24:19.840]  從人的角度裏面
[00:24:19.840 --> 00:24:21.360]  他是通過大衛出來
[00:24:21.360 --> 00:24:22.960]  於是大衛可以說
[00:24:22.960 --> 00:24:24.440]  這個是我的後裔
[00:24:24.440 --> 00:24:25.800]  但是從另外一個角度裏面
[00:24:25.800 --> 00:24:27.960]  他是從上帝那裏出來的
[00:24:27.960 --> 00:24:30.000]  於是大衛只可以
[00:24:30.000 --> 00:24:31.080]  俯首稱臣
[00:24:31.080 --> 00:24:33.320]  說你是我的主
[00:24:33.320 --> 00:24:37.360]  馬可一早就給了答案我們
[00:24:37.360 --> 00:24:38.560]  不過那羣發理菜人
[00:24:38.560 --> 00:24:40.840]  那羣民事不知道
[00:24:40.840 --> 00:24:42.200]  是不是
[00:24:42.200 --> 00:24:43.160]  更準確的
[00:24:43.160 --> 00:24:44.040]  他們不是不知道
[00:24:44.040 --> 00:24:46.520]  他們是不願意接受
[00:24:46.520 --> 00:24:47.320]  爲什麼這麼說呢
[00:24:47.320 --> 00:24:51.080]  因爲如果之前你有留意第一個回合
[00:24:51.080 --> 00:24:52.360]  外子的權柄裏面
[00:24:52.360 --> 00:24:53.640]  耶穌已經提了
[00:24:53.640 --> 00:24:55.120]  你聽不聽到那把聲音
[00:24:55.120 --> 00:24:56.600]  這是我的外子
[00:24:56.600 --> 00:24:57.320]  我纔是原的
[00:24:57.320 --> 00:24:58.640]  這是我的外子
[00:24:58.640 --> 00:24:59.360]  耶穌是誰
[00:24:59.360 --> 00:25:00.880]  你有沒有聽到天上那把聲音
[00:25:00.880 --> 00:25:02.400]  這是我的外子
[00:25:02.400 --> 00:25:03.800]  在邪惡的緣故里面
[00:25:03.800 --> 00:25:04.400]  耶穌說
[00:25:04.400 --> 00:25:07.640]  原主還有一個外子
[00:25:07.640 --> 00:25:09.240]  真的是畫公仔畫出場
[00:25:09.240 --> 00:25:12.640]  耶穌已經彰顯地告訴他真正的身份
[00:25:12.640 --> 00:25:14.280]  他們不是聽不明白
[00:25:14.280 --> 00:25:17.760]  他們是不願意接受
[00:25:17.760 --> 00:25:18.960]  他們沒辦法接受這件事
[00:25:18.960 --> 00:25:21.400]  於是他們沒辦法回答耶穌的問題
[00:25:21.400 --> 00:25:23.680]  於是結局就是這樣
[00:25:23.680 --> 00:25:25.520]  《馬達福音》第22章第46節
[00:25:25.520 --> 00:25:27.520]  沒有一個人能回答
[00:25:27.520 --> 00:25:30.520]  因爲他們不想接受耶穌是上帝的兒子
[00:25:30.520 --> 00:25:35.160]  從那天以後沒有人敢再問他什麼
[00:25:35.160 --> 00:25:40.880]  於是耶穌又再次擊敗了強敵
[00:25:40.880 --> 00:25:42.120]  他又贏了
[00:25:42.120 --> 00:25:43.960]  但我們要問一個問題
[00:25:43.960 --> 00:25:45.680]  在這個回合裏面
[00:25:45.680 --> 00:25:46.960]  他除了贏了之後
[00:25:46.960 --> 00:25:48.800]  他有沒有通過他的對話
[00:25:48.800 --> 00:25:49.600]  你記不記得
[00:25:49.600 --> 00:25:52.400]  剛纔林穆斯說耶穌的回答永遠
[00:25:52.400 --> 00:25:54.840]  一方面是擊退敵人
[00:25:54.840 --> 00:25:56.720]  另一方面是解禁
[00:25:56.720 --> 00:25:58.800]  另一方面是藉着他的對話
[00:25:58.800 --> 00:26:01.080]  雖然這裏只有兩節聖經
[00:26:01.080 --> 00:26:03.360]  啓示天國
[00:26:03.360 --> 00:26:05.680]  耶穌通過他的說話
[00:26:05.680 --> 00:26:07.840]  將上帝的拯救計劃
[00:26:07.840 --> 00:26:14.240]  一步一步一層一層的展示給我們聽
[00:26:14.240 --> 00:26:16.480]  耶穌有沒有解禁
[00:26:16.480 --> 00:26:17.960]  有沒有再告訴我們
[00:26:17.960 --> 00:26:19.440]  上帝的計劃是什麼
[00:26:19.440 --> 00:26:23.400]  上帝的天文未入的答案是有的
[00:26:23.400 --> 00:26:24.600]  他通過些什麼
[00:26:24.600 --> 00:26:26.840]  去告訴我們更多關於天國的事
[00:26:26.840 --> 00:26:28.640]  他通過一個經文
[00:26:28.640 --> 00:26:33.480]  那個經文叫做《詩篇110篇》
[00:26:33.480 --> 00:26:35.640]  《詩篇110篇》
[00:26:35.640 --> 00:26:36.880]  爲什麼這個詩篇重要
[00:26:36.880 --> 00:26:39.160]  因爲這個詩篇是
[00:26:39.160 --> 00:26:42.280]  新約聖經裏面引用得最多的詩篇
[00:26:42.280 --> 00:26:46.440]  我知道我們不是很習慣去這樣想聖經
[00:26:46.440 --> 00:26:47.480]  我們通常看金句
[00:26:47.480 --> 00:26:50.440]  你最喜歡的金句是什麼
[00:26:50.440 --> 00:26:51.040]  不是的
[00:26:51.040 --> 00:26:52.120]  對於猶太人來說
[00:26:52.120 --> 00:26:54.040]  他們覺得最重要的是什麼
[00:26:54.040 --> 00:26:56.920]  哪一節聖經是引用在新約最多的
[00:26:56.920 --> 00:26:59.560]  那個不就是最重要的了
[00:26:59.560 --> 00:27:00.720]  在新約聖經裏面
[00:27:00.720 --> 00:27:03.440]  引用得最多的舊約徵節是什麼
[00:27:03.440 --> 00:27:07.640]  是《詩篇110篇》第一節
[00:27:07.640 --> 00:27:08.960]  如果你看到這個紀錄
[00:27:08.960 --> 00:27:10.320]  就要告訴你
[00:27:10.320 --> 00:27:15.400]  在很多本書裏面都有引用過《詩篇110篇》
[00:27:15.400 --> 00:27:16.920]  而聖經學者告訴你
[00:27:16.920 --> 00:27:20.040]  《詩篇110篇》的第一節
[00:27:20.040 --> 00:27:22.680]  他數過在新約聖經裏面
[00:27:22.680 --> 00:27:27.000]  明隱暗隱有25次或者以上
[00:27:27.000 --> 00:27:30.200]  超大把《詩篇110篇》
[00:27:30.200 --> 00:27:33.120]  耶穌帶我們回到《詩篇110篇》
[00:27:33.120 --> 00:27:36.840]  祂說你想不想知道我是誰
[00:27:36.840 --> 00:27:38.120]  如果你想知道我是誰
[00:27:38.120 --> 00:27:41.840]  我要帶你回到《詩篇110篇》
[00:27:41.840 --> 00:27:44.360]  《詩篇110篇》第一節這麼說
[00:27:44.360 --> 00:27:46.960]  耶穌說對我主說
[00:27:46.960 --> 00:27:49.160]  你坐在我的右邊
[00:27:49.160 --> 00:27:51.560]  我使你仇敵坐你的腳凳
[00:27:51.560 --> 00:27:53.000]  第二節
[00:27:53.000 --> 00:27:57.720]  耶穌說必使你從塞安伸出你能力的權柄
[00:27:57.720 --> 00:28:01.720]  你要務要在仇敵中掌權
[00:28:01.720 --> 00:28:04.160]  第一 祂說你坐在我的右邊
[00:28:04.160 --> 00:28:06.680]  什麼叫我的右邊
[00:28:06.680 --> 00:28:10.480]  我的右邊是權能的位置
[00:28:10.480 --> 00:28:12.240]  現在人一聽就知道了
[00:28:12.240 --> 00:28:14.000]  哇 坐在我的右邊
[00:28:14.000 --> 00:28:15.440]  耶和華的右邊
[00:28:15.440 --> 00:28:20.280]  這個基督是在上帝耶和華的右邊
[00:28:20.280 --> 00:28:21.880]  當你看這兩節《詩篇》
[00:28:21.880 --> 00:28:24.800]  我問你《詩篇110篇》是關於什麼的
[00:28:24.800 --> 00:28:27.440]  是一個怎樣類型的詩篇
[00:28:27.440 --> 00:28:28.680]  你讀過主義學你都知道
[00:28:28.680 --> 00:28:29.720]  馬上舉手說
[00:28:29.720 --> 00:28:32.280]  牧師我知道是君王的詩篇
[00:28:32.280 --> 00:28:34.520]  是君王的詩篇
[00:28:34.520 --> 00:28:37.760]  是關於一個君王的詩篇
[00:28:37.760 --> 00:28:39.280]  但還沒完
[00:28:39.280 --> 00:28:40.200]  還有
[00:28:40.200 --> 00:28:41.640]  當你繼續讀下去
[00:28:41.640 --> 00:28:44.280]  去到第四節的時候就很有趣了
[00:28:44.280 --> 00:28:45.400]  在第四節的時候
[00:28:45.400 --> 00:28:49.880]  你會發現這個君王突然間穿起了一個
[00:28:49.880 --> 00:28:51.680]  不是龍袍
[00:28:51.680 --> 00:28:53.960]  是祭司袍
[00:28:53.960 --> 00:28:56.000]  所以我要你想象一下
[00:28:56.000 --> 00:28:56.960]  他穿着袍
[00:28:56.960 --> 00:28:58.640]  戴着冠冕
[00:28:58.640 --> 00:29:02.440]  他穿着袍一看就知道是君王的袍
[00:29:02.440 --> 00:29:04.200]  但我想你想象
[00:29:04.200 --> 00:29:07.680]  他其實不是穿着龍袍
[00:29:07.680 --> 00:29:09.080]  這個君王穿着
[00:29:09.080 --> 00:29:10.440]  咦 祭司袍
[00:29:10.440 --> 00:29:12.360]  是罪衣來的
[00:29:12.360 --> 00:29:13.520]  都不夠威的
[00:29:13.520 --> 00:29:16.160]  爲何會穿着祭司袍出來
[00:29:16.160 --> 00:29:21.240]  卻是一個這樣的呈現上帝的天國
[00:29:21.240 --> 00:29:22.960]  我想和你一起讀
[00:29:22.960 --> 00:29:24.400]  《詩篇110》第四節
[00:29:24.400 --> 00:29:25.680]  耶和華起了誓
[00:29:25.680 --> 00:29:27.200]  絕不改變
[00:29:27.200 --> 00:29:32.120]  是照着默基洗德的體系
[00:29:32.120 --> 00:29:33.800]  永遠作祭司
[00:29:33.800 --> 00:29:36.640]  你照着默基洗德的體系
[00:29:36.640 --> 00:29:37.440]  永遠作祭司
[00:29:37.440 --> 00:29:38.880]  耶穌是猶大的支派
[00:29:38.880 --> 00:29:42.280]  耶穌其實不應該是可以做到祭司的
[00:29:42.280 --> 00:29:44.960]  因爲唯有利美才是
[00:29:44.960 --> 00:29:48.040]  但這部詩篇所講的是
[00:29:48.040 --> 00:29:51.080]  上帝在祂的計劃當中
[00:29:51.080 --> 00:29:53.480]  將來有另外一個體系會出來
[00:29:53.480 --> 00:29:56.440]  那體系不是出於地上的體系
[00:29:56.440 --> 00:29:59.080]  那體系不是出於利美的體系
[00:29:59.080 --> 00:30:03.080]  那體系是出於默基洗德的體系
[00:30:03.080 --> 00:30:06.760]  你知不知道誰叫默基洗德
[00:30:06.760 --> 00:30:08.480]  有沒有聽過這個名
[00:30:08.480 --> 00:30:10.280]  是不是很酷呢
[00:30:10.280 --> 00:30:11.440]  都要記一記這個名
[00:30:11.440 --> 00:30:12.280]  這個名
[00:30:12.280 --> 00:30:16.080]  默基洗德在整本《聖經》裏面出現過三次
[00:30:16.080 --> 00:30:18.560]  在頭、在中、在尾
[00:30:18.560 --> 00:30:20.400]  你可能會說請我告訴他
[00:30:20.400 --> 00:30:21.520]  林洛斯有那麼多東西要學
[00:30:21.520 --> 00:30:22.840]  我怎麼會學這些東西呢
[00:30:22.840 --> 00:30:25.200]  對以色列人來說很重要
[00:30:25.200 --> 00:30:26.160]  你不懂默基洗德
[00:30:26.160 --> 00:30:27.200]  你整本《希伯來書》
[00:30:27.200 --> 00:30:30.560]  你都不知道在發生什麼事
[00:30:30.560 --> 00:30:31.400]  第一次出現
[00:30:31.400 --> 00:30:35.440]  默基洗德在《創世紀》第十四章
[00:30:35.440 --> 00:30:37.440]  然後在《詩篇110》
[00:30:37.440 --> 00:30:39.400]  最後
[00:30:39.400 --> 00:30:43.720]  《希伯來書》的第七章
[00:30:43.720 --> 00:30:44.520]  默基洗德是什麼
[00:30:44.520 --> 00:30:48.800]  默基洗德是耶穌基督的影子
[00:30:48.800 --> 00:30:51.480]  如果你有機會回去看《希伯來書》第七章
[00:30:51.480 --> 00:30:52.360]  很酷的
[00:30:52.360 --> 00:30:53.120]  我很喜歡
[00:30:53.120 --> 00:30:54.640]  就是我不懂的時候
[00:30:54.640 --> 00:30:57.920]  我都覺得很酷的一句話
[00:30:57.920 --> 00:31:00.920]  默基洗德第三節這麼說
[00:31:00.920 --> 00:31:02.680]  他無父無母
[00:31:02.680 --> 00:31:03.800]  無族譜
[00:31:03.800 --> 00:31:05.280]  無生之恥
[00:31:05.280 --> 00:31:11.160]  無命之重是與上帝的兒子相似
[00:31:11.160 --> 00:31:12.960]  他永遠作祭祀
[00:31:12.960 --> 00:31:13.920]  無父無母
[00:31:13.920 --> 00:31:14.800]  無家譜
[00:31:14.800 --> 00:31:17.160]  無始無終
[00:31:17.160 --> 00:31:18.440]  是不是很有意思
[00:31:18.440 --> 00:31:19.400]  有些人覺得
[00:31:19.400 --> 00:31:23.920]  這是上帝耶穌在舊約裏面的出現
[00:31:23.920 --> 00:31:27.080]  但是我想一個更正確的看法
[00:31:27.080 --> 00:31:29.520]  也是學者大部分的看法
[00:31:29.520 --> 00:31:32.840]  他其實是一個普通人
[00:31:32.840 --> 00:31:34.920]  不過在《創世紀》裏面
[00:31:34.920 --> 00:31:37.480]  這個人沒有記載他有父母
[00:31:37.480 --> 00:31:38.720]  沒有記載他有家族
[00:31:38.720 --> 00:31:42.760]  而你知道《創世紀》是怎樣的一本書
[00:31:42.760 --> 00:31:44.760]  充滿族譜的書
[00:31:44.760 --> 00:31:48.680]  爲什麼《創世紀》是充滿族譜的書
[00:31:48.680 --> 00:31:49.680]  是因爲我告訴你
[00:31:49.680 --> 00:31:50.760]  有始有終
[00:31:50.760 --> 00:31:52.960]  每一個人都會死
[00:31:52.960 --> 00:31:54.800]  如果阿當、阿娃沒有犯罪的時候
[00:31:54.800 --> 00:31:55.960]  有沒有族譜這件事
[00:31:55.960 --> 00:31:56.400]  有
[00:31:56.400 --> 00:31:58.560]  不過族譜是越來越加名
[00:31:58.560 --> 00:32:01.560]  沒有減名的
[00:32:01.560 --> 00:32:04.600]  你知道我們教會有個會員名單
[00:32:04.600 --> 00:32:06.800]  有個會友的名冊
[00:32:06.800 --> 00:32:09.080]  我們會友的名冊有家
[00:32:09.080 --> 00:32:09.560]  是不是
[00:32:09.560 --> 00:32:11.680]  下個星期有人加入教會了
[00:32:11.680 --> 00:32:13.000]  有
[00:32:13.000 --> 00:32:14.520]  有沒有減
[00:32:14.520 --> 00:32:15.880]  有
[00:32:15.880 --> 00:32:18.680]  因爲他會死
[00:32:18.680 --> 00:32:20.240]  在《創世紀》裏面的族譜
[00:32:20.240 --> 00:32:23.560]  有家有減有始有終
[00:32:23.560 --> 00:32:24.680]  告訴你每個人都會死
[00:32:24.680 --> 00:32:27.200]  不過默基西德在舊約聖經裏面
[00:32:27.200 --> 00:32:30.480]  沒有在族譜裏面
[00:32:30.480 --> 00:32:32.360]  無父無母無始無終
[00:32:32.360 --> 00:32:36.360]  他成爲一個影子指向耶穌基督
[00:32:36.360 --> 00:32:40.560]  無始無終的大祭祀
[00:32:40.560 --> 00:32:42.120]  去到第五節
[00:32:42.120 --> 00:32:43.440]  繼續
[00:32:43.440 --> 00:32:45.720]  「在你右邊的主
[00:32:45.720 --> 00:32:52.800]  當祂發怒的日子必打傷列王」
[00:32:52.800 --> 00:32:53.440]  第六節
[00:32:53.440 --> 00:32:55.680]  「祂要審判列國
[00:32:55.680 --> 00:32:57.920]  施首就豐滿
[00:32:57.920 --> 00:33:01.600]  祂要痛擊遍地的領袖」
[00:33:01.600 --> 00:33:04.680]  這就差不多完了
[00:33:04.680 --> 00:33:06.400]  我想你留意一件事
[00:33:06.400 --> 00:33:07.480]  你有沒有留意到
[00:33:07.480 --> 00:33:09.560]  《詩篇》110篇很可愛
[00:33:09.560 --> 00:33:12.960]  其實是一個三文字
[00:33:12.960 --> 00:33:14.840]  是一個三文字
[00:33:14.840 --> 00:33:19.320]  《詩篇》118篇的第一節至第三節
[00:33:19.320 --> 00:33:21.760]  是講耶穌是君王
[00:33:21.760 --> 00:33:22.400]  耶穌是君王
[00:33:22.400 --> 00:33:25.320]  然後去到第五節至第七節
[00:33:25.320 --> 00:33:27.440]  也有祂做回君王
[00:33:27.440 --> 00:33:29.160]  但是中間夾了一節
[00:33:29.160 --> 00:33:30.640]  就是第四節
[00:33:30.640 --> 00:33:31.840]  「而我起了誓」
[00:33:31.840 --> 00:33:33.000]  這個君王是怎樣的
[00:33:33.000 --> 00:33:36.320]  「要照着默基使得的體系永遠作祭祀」
[00:33:36.320 --> 00:33:41.360]  這個君王又是祭祀
[00:33:41.360 --> 00:33:44.040]  這是耶穌想啓示的東西
[00:33:44.040 --> 00:33:46.200]  祂說:你知道我是誰嗎?
[00:33:46.200 --> 00:33:48.400]  我是聖潔公義的君王
[00:33:48.400 --> 00:33:49.360]  你知道我來做什麼嗎?
[00:33:49.360 --> 00:33:50.360]  我來審判你
[00:33:50.360 --> 00:33:51.520]  我來審判萬國
[00:33:51.520 --> 00:33:57.000]  也帶那羣人回到《詩篇》110篇
[00:33:57.000 --> 00:34:02.640]  如果你知道有一個人是聖潔公義的君王
[00:34:02.640 --> 00:34:07.120]  他又是審判萬國的君王
[00:34:07.120 --> 00:34:09.800]  你會怎樣呢?
[00:34:09.800 --> 00:34:12.920]  你會說:我和他做朋友
[00:34:12.920 --> 00:34:17.040]  是因爲你不知道你自己周身事
[00:34:17.040 --> 00:34:18.920]  你以爲你是gentleman child
[00:34:18.920 --> 00:34:20.840]  周身事
[00:34:20.840 --> 00:34:23.480]  其實你滿身都是事
[00:34:23.480 --> 00:34:25.640]  如果你知道這個世界有一個君王
[00:34:25.640 --> 00:34:26.800]  他是聖潔公義
[00:34:26.800 --> 00:34:28.280]  他會審判萬國
[00:34:28.280 --> 00:34:31.320]  你頂籠是敬而遠之
[00:34:31.320 --> 00:34:32.400]  心存懼怕
[00:34:32.400 --> 00:34:34.200]  你明不明白?
[00:34:34.200 --> 00:34:35.840]  你去不到靠近他
[00:34:35.840 --> 00:34:37.240]  你敢不敢靠近他?
[00:34:37.240 --> 00:34:41.640]  因爲他將要審判你的罪惡
[00:34:41.640 --> 00:34:44.280]  然而耶穌不單止是那個君王
[00:34:44.280 --> 00:34:47.080]  他也是憐憫罪人的祭祀
[00:34:47.080 --> 00:34:50.520]  他是永活爲我們祈求的祭祀
[00:34:50.520 --> 00:34:52.440]  於是
[00:34:52.440 --> 00:34:53.600]  在《希伯來書》的時候
[00:34:53.600 --> 00:34:57.760]  祂說:我們可以坦然無懼來到祂的寶座前
[00:34:57.760 --> 00:35:00.680]  我們怎麼可能來到祂的寶座前
[00:35:00.680 --> 00:35:03.360]  我們怎麼可以坦然無懼
[00:35:03.360 --> 00:35:05.840]  是因爲祂不單止是君王
[00:35:05.840 --> 00:35:07.280]  祂不單止是審判者
[00:35:07.280 --> 00:35:09.280]  祂也是憐憫者
[00:35:09.280 --> 00:35:13.720]  祂是我們的大祭祀
[00:35:13.720 --> 00:35:15.120]  沒有這個三文治
[00:35:15.120 --> 00:35:17.600]  沒有這個漢武包
[00:35:17.600 --> 00:35:22.720]  我們沒有辦法被拯救
[00:35:22.720 --> 00:35:25.320]  耶穌是君王
[00:35:25.320 --> 00:35:29.280]  然而祂也是我們良善的祭祀
[00:35:29.280 --> 00:35:34.000]  令我想起C.S. Lewis在《Corneliania》裏面
[00:35:34.000 --> 00:35:37.200]  那個很精彩的故事
[00:35:37.200 --> 00:35:40.080]  大家都大概有個印象
[00:35:40.080 --> 00:35:43.600]  講到這個兒童的故事裏面的獅子
[00:35:43.600 --> 00:35:48.520]  獅子王其實是耶穌的一個影像
[00:35:48.520 --> 00:35:50.440]  當中有一個很精彩的對話
[00:35:50.440 --> 00:35:56.520]  他這麼說,一羣小孩聽聞獅子王阿斯蘭的一個對話
[00:35:56.520 --> 00:35:58.800]  "Is he a man?" asked Lucy
