
[00:00:00.000 --> 00:00:04.800]  「撥世空少」是我今天要講的題目
[00:22:11.000 --> 00:22:14.000]  你多點回內地練習一下
[00:22:14.000 --> 00:22:19.000]  有危機感的人
[00:22:19.000 --> 00:22:22.000]  是一個智者
[00:22:22.000 --> 00:22:27.000]  人生最大的危機就是沒有危機感
[00:22:27.000 --> 00:22:30.000]  人生最大的危機
[00:22:30.000 --> 00:22:33.000]  就是沒有危機感
[00:22:33.000 --> 00:22:38.000]  有次我在明華堂經常見到曱甴
[00:22:38.000 --> 00:22:40.000]  不是我們不乾淨
[00:22:40.000 --> 00:22:43.000]  而是我們坐落在很多花草樹木
[00:22:43.000 --> 00:22:47.000]  我們都是逼著曱甴圍腕
[00:22:47.000 --> 00:22:50.000]  曱甴是很有危機感
[00:22:50.000 --> 00:22:52.000]  你稍微動一下
[00:22:52.000 --> 00:22:54.000]  他都會有行動
[00:22:54.000 --> 00:22:55.000]  但他很害怕的時候
[00:22:55.000 --> 00:22:57.000]  他又不會動
[00:22:57.000 --> 00:23:00.000]  他就不動的
[00:23:00.000 --> 00:23:01.000]  等你動
[00:23:01.000 --> 00:23:03.000]  他就看你會怎樣動
[00:23:03.000 --> 00:23:04.000]  他才動
[00:23:04.000 --> 00:23:06.000]  哇 智慧高超啊曱甴
[00:23:06.000 --> 00:23:08.000]  我都跟他學習
[00:23:08.000 --> 00:23:10.000]  反而明華堂的學生
[00:23:10.000 --> 00:23:12.000]  欠缺危機感
[00:23:12.000 --> 00:23:14.000]  我打蛇都有收穫
[00:23:14.000 --> 00:23:16.000]  還打到鴛鴦
[00:23:16.000 --> 00:23:18.000]  大有所獲
[00:23:18.000 --> 00:23:21.000]  當然他們大受罰
[00:23:21.000 --> 00:23:28.000]  人感覺到被威脅的時候會緊張
[00:23:28.000 --> 00:23:32.000]  做生意的人有錢包的危機感
[00:23:32.000 --> 00:23:37.000]  結了婚的人有婚姻的危機感
[00:23:37.000 --> 00:23:39.000]  我們需要上年紀的人
[00:23:39.000 --> 00:23:42.000]  有健康的危機感
[00:23:42.000 --> 00:23:44.000]  死亡的危機感
[00:23:44.000 --> 00:23:46.000]  失敗的危機感
[00:23:46.000 --> 00:23:49.000]  退休的危機感
[00:23:49.000 --> 00:23:51.000]  我們是需要有
[00:23:51.000 --> 00:23:55.000]  孟子在千多年前已經說
[00:23:55.000 --> 00:23:59.000]  生於憂患 死於安樂
[00:23:59.000 --> 00:24:05.000]  實在是很值得我們去思想
[00:24:05.000 --> 00:24:08.000]  第二個我們要看到的就是
[00:24:08.000 --> 00:24:10.000]  苦難的意識
[00:24:10.000 --> 00:24:13.000]  自古到今哲學家都在問
[00:24:13.000 --> 00:24:17.000]  我存在有什麼意義
[00:24:17.000 --> 00:24:19.000]  當一個人在受苦的時候
[00:24:19.000 --> 00:24:22.000]  他特別要去想這個問題
[00:24:22.000 --> 00:24:25.000]  我存在有什麼意義
[00:24:25.000 --> 00:24:30.000]  如果我存在是受苦的話
[00:24:30.000 --> 00:24:33.000]  那我還有什麼意義呢
[00:24:33.000 --> 00:24:35.000]  哲學家就是這樣去想到
[00:24:35.000 --> 00:24:38.000]  很偉大的哲學問題
[00:24:38.000 --> 00:24:41.000]  苦難帶給他
[00:24:41.000 --> 00:24:43.000]  面對痛苦
[00:24:43.000 --> 00:24:45.000]  有些人是無礙的
[00:24:45.000 --> 00:24:48.000]  好像小朋友大喊大叫
[00:24:48.000 --> 00:24:51.000]  叫苦連天 怨天尤人
[00:24:51.000 --> 00:24:54.000]  憤世嫉俗
[00:24:54.000 --> 00:24:57.000]  但也有一類人
[00:24:57.000 --> 00:25:02.000]  會自憐自虐 以苦逆苦
[00:25:02.000 --> 00:25:06.000]  當然這種人的心理也有些問題
[00:25:06.000 --> 00:25:11.000]  但當一個人受苦的時候
[00:25:11.000 --> 00:25:14.000]  他會自憐 覺得自己特別可憐
[00:25:14.000 --> 00:25:18.000]  特別悲慘 特別被人虐待
[00:25:18.000 --> 00:25:23.000]  正如有隻蚊去叮他一下
[00:25:23.000 --> 00:25:26.000]  他就會很痛
[00:25:26.000 --> 00:25:28.000]  會大力拍他的傷口
[00:25:28.000 --> 00:25:31.000]  我就不會 但有些人會
[00:25:31.000 --> 00:25:37.000]  拍到傷口比被蚊咬的痛還要痛
[00:25:37.000 --> 00:25:40.000]  但沒多久他又發現
[00:25:40.000 --> 00:25:42.000]  被蚊咬的不止痛
[00:25:42.000 --> 00:25:44.000]  還會越來越癢
[00:25:44.000 --> 00:25:47.000]  於是他就再大力拍他
[00:25:47.000 --> 00:25:49.000]  就再痛
[00:25:49.000 --> 00:25:54.000]  這種人的心理會覺得
[00:25:54.000 --> 00:25:57.000]  很滿足自己被痛
[00:25:57.000 --> 00:26:01.000]  所以有些人會用刀刺自己
[00:26:01.000 --> 00:26:03.000]  弄自己
[00:26:03.000 --> 00:26:07.000]  是有一種自虐的行為
[00:26:07.000 --> 00:26:10.000]  甚至他以痛苦為傲
[00:26:10.000 --> 00:26:12.000]  我的苦比你還要大
[00:26:12.000 --> 00:26:15.000]  我試過有一次跟婆婆聊天
[00:26:15.000 --> 00:26:16.000]  一個說他很苦
[00:26:16.000 --> 00:26:18.000]  另一個說我比你還要苦
[00:26:18.000 --> 00:26:21.000]  還有一個說我比你們還要苦
[00:26:21.000 --> 00:26:23.000]  說鬥苦
[00:26:23.000 --> 00:26:26.000]  但這些人沒有掩飾
[00:26:26.000 --> 00:26:30.000]  他其實是不想受苦的
[00:26:30.000 --> 00:26:32.000]  他用了這種方法
[00:26:32.000 --> 00:26:35.000]  以苦為樂
[00:26:35.000 --> 00:26:37.000]  被痛苦作弄
[00:26:37.000 --> 00:26:42.000]  甚至自殘到自毀
[00:26:42.000 --> 00:26:45.000]  這個在我們看來是殺蛋的工作
[00:26:45.000 --> 00:26:50.000]  令到人自殘自毀
[00:26:50.000 --> 00:26:53.000]  猶太人他們面對痛苦
[00:26:53.000 --> 00:26:55.000]  是很值得我們留意的
[00:26:55.000 --> 00:26:59.000]  第一他認為人生一定會面對痛苦
[00:26:59.000 --> 00:27:05.000]  他們的民族就是受過很多苦的民族
[00:27:05.000 --> 00:27:08.000]  他們要努力去尋問
[00:27:08.000 --> 00:27:13.000]  痛苦對他生命的意義是什麼
[00:27:13.000 --> 00:27:17.000]  猶太人會認為苦難是一種磨練
[00:27:17.000 --> 00:27:21.000]  當他能夠接受這個磨練的時候
[00:27:21.000 --> 00:27:24.000]  苦難就成為修煉
[00:27:24.000 --> 00:27:28.000]  痛苦是可以使他們更加剛強
[00:27:28.000 --> 00:27:34.000]  痛苦是可以讓他們更加體會生命是什麼
[00:27:34.000 --> 00:27:37.000]  所以吃苦就如吃寶
[00:27:37.000 --> 00:27:42.000]  偉大的藝術是在痛苦當中得到的
[00:27:42.000 --> 00:27:46.000]  偉大的人物也是受盡苦楚
[00:27:46.000 --> 00:27:51.000]  對抗命運而得的
[00:27:51.000 --> 00:27:58.000]  所以有苦難的意識積極去面對他的苦難
[00:27:58.000 --> 00:28:03.000]  在末世的當中是很需要我們留意
[00:28:03.000 --> 00:28:07.000]  第三就是一個末世和終結的意識
[00:28:07.000 --> 00:28:09.000]  世界會終結
[00:28:09.000 --> 00:28:10.000]  生命會終結
[00:28:10.000 --> 00:28:14.000]  任何事物都會終結
[00:28:14.000 --> 00:28:21.000]  在這個終結的當中是會令人去想起兩個的思想
[00:28:21.000 --> 00:28:24.000]  因為任何事物都會終結的
[00:28:24.000 --> 00:28:27.000]  包括你自己的生命是會終結
[00:28:27.000 --> 00:28:29.000]  你的朋友、你的父母
[00:28:29.000 --> 00:28:31.000]  生命都會終結
[00:28:31.000 --> 00:28:34.000]  所以你要懂得珍惜
[00:28:34.000 --> 00:28:40.000]  珍惜你和你家人、朋友、愛人的時代
[00:28:40.000 --> 00:28:46.000]  第二個,既然任何事物都會終結的話
[00:28:46.000 --> 00:28:51.000]  你也不要太過執著你失去了的人
[00:28:51.000 --> 00:28:53.000]  或者失去了的錢
[00:28:53.000 --> 00:28:56.000]  我記得有一個朋友
[00:28:56.000 --> 00:28:59.000]  他做生意做得很大
[00:28:59.000 --> 00:29:02.000]  他曾經是很有錢的人
[00:29:02.000 --> 00:29:04.000]  但是因為股災
[00:29:04.000 --> 00:29:07.000]  他損失了很多錢
[00:29:07.000 --> 00:29:12.000]  他失去了很多錢,失去了很多房子
[00:29:12.000 --> 00:29:17.000]  但是他告訴我們他能夠豁出去
[00:29:17.000 --> 00:29:19.000]  因為他看到
[00:29:19.000 --> 00:29:25.000]  他最後還是進了四塊半的木屋
[00:29:25.000 --> 00:29:27.000]  甚至現在的骨灰
[00:29:27.000 --> 00:29:31.000]  只有一尺半或者兩尺左右
[00:29:31.000 --> 00:29:34.000]  既然人生是有終結的
[00:29:34.000 --> 00:29:35.000]  我要珍惜
[00:29:35.000 --> 00:29:37.000]  但是同時
[00:29:37.000 --> 00:29:42.000]  我也不要太執著我所失去的
[00:29:42.000 --> 00:29:45.000]  末世論更加告訴我們
[00:29:45.000 --> 00:29:49.000]  在末日的時間,基督要再來
[00:29:49.000 --> 00:29:50.000]  這個Pelousia
[00:29:50.000 --> 00:29:53.000]  這個是表明人類歷史會到終結
[00:29:53.000 --> 00:29:55.000]  會到末日
[00:29:55.000 --> 00:29:59.000]  但是基督的角度是會展開
[00:29:59.000 --> 00:30:02.000]  新天新地會再出現
[00:30:02.000 --> 00:30:05.000]  對於基督徒來說
[00:30:05.000 --> 00:30:07.000]  就算死也有盼望
[00:30:07.000 --> 00:30:09.000]  因為是主懷安息
[00:30:09.000 --> 00:30:11.000]  希望在明天
[00:30:11.000 --> 00:30:14.000]  所以這個希望意識
[00:30:14.000 --> 00:30:16.000]  是在我們生命裏面
[00:30:16.000 --> 00:30:20.000]  在末世論的裏面也提醒我們
[00:30:20.000 --> 00:30:23.000]  有三隻青蛙
[00:30:23.000 --> 00:30:28.000]  大家都掉進一個奶桶裏面
[00:30:28.000 --> 00:30:32.000]  外國的地方有很多裝奶的桶
[00:30:32.000 --> 00:30:35.000]  有三隻掉進去
[00:30:35.000 --> 00:30:37.000]  第一隻是這樣
[00:30:37.000 --> 00:30:39.000]  想了
[00:30:39.000 --> 00:30:42.000]  我掉進這個奶桶裏
[00:30:42.000 --> 00:30:44.000]  是上帝的旨意
[00:30:44.000 --> 00:30:46.000]  我甘願馴服
[00:30:46.000 --> 00:30:47.000]  感謝主
[00:30:47.000 --> 00:30:51.000]  祂賜我主懷安息
[00:30:51.000 --> 00:30:54.000]  第二隻青蛙掉進去
[00:30:54.000 --> 00:30:56.000]  看看這個木桶這麼深
[00:30:56.000 --> 00:30:59.000]  無論如何都無法跳出去
[00:30:59.000 --> 00:31:02.000]  所以祂告訴自己
[00:31:02.000 --> 00:31:05.000]  我死定了
[00:31:05.000 --> 00:31:07.000]  第三隻青蛙
[00:31:07.000 --> 00:31:11.000]  祂說我真是不幸地掉在這裏
[00:31:11.000 --> 00:31:15.000]  但無論如何我都要脫離這個困境
[00:31:15.000 --> 00:31:18.000]  所以第三隻青蛙
[00:31:18.000 --> 00:31:20.000]  它就不停地動
[00:31:20.000 --> 00:31:21.000]  不停地動
[00:31:21.000 --> 00:31:25.000]  那些鮮奶就變成了奶油
[00:31:25.000 --> 00:31:28.000]  這隻青蛙最後怎樣呢
[00:31:28.000 --> 00:31:31.000]  奶油變成了結實的
[00:31:31.000 --> 00:31:35.000]  它就踩進奶油裏跳了出來
[00:31:35.000 --> 00:31:39.000]  在面對困境
[00:31:39.000 --> 00:31:43.000]  各位你是哪一隻青蛙
[00:31:43.000 --> 00:31:46.000]  有一樣我要很小心提
[00:31:46.000 --> 00:31:48.000]  我們信主的人
[00:31:48.000 --> 00:31:51.000]  很多時候在我們面對困境的時候
[00:31:51.000 --> 00:31:54.000]  我們經常都說是神的旨意
[00:31:54.000 --> 00:31:57.000]  我們甚麼都不去對抗
[00:31:57.000 --> 00:32:01.000]  或者說這是聖靈的感動
[00:32:01.000 --> 00:32:04.000]  所以我遭遇這些這麼不好的事
[00:32:04.000 --> 00:32:07.000]  我們真的要很小心
[00:32:07.000 --> 00:32:10.000]  面對末世的空笑
[00:32:10.000 --> 00:32:12.000]  耶穌叫我們謹慎
[00:32:12.000 --> 00:32:17.000]  在耶穌的這段經文當中
[00:32:17.000 --> 00:32:19.000]  提出了四個意識
[00:32:19.000 --> 00:32:21.000]  危機意識
[00:32:21.000 --> 00:32:22.000]  苦難意識
[00:32:22.000 --> 00:32:24.000]  終末的意識
[00:32:24.000 --> 00:32:26.000]  希望的意識
[00:32:26.000 --> 00:32:28.000]  面對末世的空笑
[00:32:28.000 --> 00:32:31.000]  面對人生的挑戰
[00:32:31.000 --> 00:32:34.000]  我會常常問自己
[00:32:34.000 --> 00:32:36.000]  我怕不怕呢
[00:32:36.000 --> 00:32:39.000]  這個人對我這麼好
[00:32:39.000 --> 00:32:42.000]  早前有個說會送我月餅
[00:32:42.000 --> 00:32:45.000]  我問他哪位送給我
[00:32:45.000 --> 00:32:48.000]  你好熟的一個朋友
[00:32:48.000 --> 00:32:49.000]  好掛念你的
[00:32:49.000 --> 00:32:52.000]  我說那個朋友是不是陳大文
[00:32:52.000 --> 00:32:54.000]  是啊是啊陳大文
[00:32:54.000 --> 00:32:57.000]  陳大文這個我作的
[00:32:57.000 --> 00:32:59.000]  我講另一個名
[00:32:59.000 --> 00:33:03.000]  我說陳大文啊真的
[00:33:03.000 --> 00:33:05.000]  那你就是騙我啦
[00:33:05.000 --> 00:33:11.000]  我不知道大家有沒有收過這些月餅片
[00:33:11.000 --> 00:33:13.000]  我怕不怕
[00:33:13.000 --> 00:33:15.000]  我痛不痛
[00:33:15.000 --> 00:33:19.000]  如果你痛的時候證明你存在
[00:33:19.000 --> 00:33:21.000]  你還有意識
[00:33:21.000 --> 00:33:23.000]  起碼你要感謝主
[00:33:23.000 --> 00:33:27.000]  我還有多少時間呢
[00:33:27.000 --> 00:33:31.000]  你懂得這樣問的時候
[00:33:31.000 --> 00:33:33.000]  你會珍惜你的生命
[00:33:33.000 --> 00:33:36.000]  我還有沒有希望啊
[00:33:36.000 --> 00:33:37.000]  我有
[00:33:37.000 --> 00:33:38.000]  我有希望
[00:33:38.000 --> 00:33:41.000]  因為上帝是我的希望
[00:33:41.000 --> 00:33:44.000]  當一個人是有希望的時候
[00:33:44.000 --> 00:33:49.000]  他就有人生最大的本錢
[00:33:49.000 --> 00:33:52.000]  當一個人有希望的時候
[00:33:52.000 --> 00:33:55.000]  他就有人生最大的本錢
[00:33:55.000 --> 00:33:58.000]  願主賜給我們有智慧能力
[00:33:58.000 --> 00:34:01.000]  面對末世的空笑
