
[00:00:00.000 --> 00:00:07.640]  是開始靜悼之詩 我們一起同心祈禱
[00:25:39.400 --> 00:25:44.600]  所以我們非常需要從上帝而來的智慧
[00:25:44.600 --> 00:25:51.880]  讓信仰成為我們生活當中確定的根基
[00:25:51.880 --> 00:26:03.480]  幫助我們面對人生的各種不確定
[00:26:03.480 --> 00:26:13.560]  雅各接著就建議我們向上帝祈求智慧
[00:26:13.560 --> 00:26:16.200]  因為當人覺得自己無能為力
[00:26:16.200 --> 00:26:20.920]  同時知道上帝是有恩典的時候
[00:26:20.920 --> 00:26:23.800]  即使我們落在試煉當中
[00:26:23.800 --> 00:26:26.200]  我們信心軟弱
[00:26:26.200 --> 00:26:29.560]  甚至懷疑上帝
[00:26:29.560 --> 00:26:33.400]  或者跌倒犯罪
[00:26:33.400 --> 00:26:36.920]  都不要離開上帝
[00:26:36.920 --> 00:26:41.480]  只要我們謙卑地來到祂的面前
[00:26:41.480 --> 00:26:43.560]  祈求幫助
[00:26:43.560 --> 00:26:47.480]  上帝迫將智慧示下
[00:26:47.480 --> 00:26:55.080]  就好像耶穌在《馬太福音》七到八節所說的這段經文
[00:26:55.080 --> 00:26:57.160]  我們一起讀一下好嗎?
[00:26:57.160 --> 00:27:02.520]  你們祈求就給你們尋找就尋見
[00:27:02.520 --> 00:27:05.560]  叩門就給你們開門
[00:27:05.560 --> 00:27:08.760]  因為凡祈求的就得著
[00:27:08.760 --> 00:27:11.320]  尋找的就尋見
[00:27:11.320 --> 00:27:14.520]  叩門的就給他們開門
[00:27:14.520 --> 00:27:17.320]  所以面對各種試煉
[00:27:17.320 --> 00:27:20.520]  我們要用敬畏上帝的心
[00:27:20.520 --> 00:27:24.920]  來到祂的面前尋求智慧
[00:27:24.920 --> 00:27:29.800]  說完祈求的對象之後
[00:27:29.800 --> 00:27:35.240]  接下來雅各說信心祈求的態度
[00:27:35.240 --> 00:27:38.440]  他說要憑信心來求
[00:27:38.440 --> 00:27:42.760]  他強調向上帝祈求智慧的態度
[00:27:42.760 --> 00:27:45.400]  是以信心來求
[00:27:45.400 --> 00:27:47.160]  不要大疑惑
[00:27:47.160 --> 00:27:50.360]  經文裡面又用了一個重複用詞
[00:27:50.360 --> 00:27:53.160]  大家看到那個疑惑
[00:27:53.160 --> 00:28:01.000]  疑惑的原文意思其實是心中十五、十六搖擺不定
[00:28:01.000 --> 00:28:06.440]  是和經典的信心完全相反的狀態
[00:28:06.440 --> 00:28:11.800]  雅各在這裡還用了一個海浪的比喻
[00:28:11.800 --> 00:28:14.200]  具體解釋這個概念
[00:28:14.200 --> 00:28:17.400]  為什麼會這樣用海浪呢
[00:28:17.400 --> 00:28:23.560]  原來是古代的近東地區的人
[00:28:23.560 --> 00:28:29.480]  他們認為海浪是代表了不安
[00:28:29.480 --> 00:28:34.040]  好像以太亞書57章20節這樣說
[00:28:34.040 --> 00:28:40.440]  為了惡人好像翻騰的海不得平靜
[00:28:40.440 --> 00:28:42.280]  這些是疑惑的人
[00:28:42.280 --> 00:28:43.800]  與此相反
[00:28:43.800 --> 00:28:47.960]  那些滿有信心找著上帝應許的人
[00:28:47.960 --> 00:28:53.880]  他們就好像靈魂的矛
[00:28:53.880 --> 00:28:58.360]  又堅固又牢靠
[00:28:58.360 --> 00:29:03.960]  以太疑惑的人對上帝是半信半疑
[00:29:03.960 --> 00:29:06.680]  即使口中祈求
[00:29:06.680 --> 00:29:08.760]  祈禱求上帝
[00:29:08.760 --> 00:29:13.000]  其實心裡還在想
[00:29:13.000 --> 00:29:16.280]  為什麼我不可以靠自己達成目的呢?
[00:29:16.280 --> 00:29:19.080]  為什麼我來到上帝面前呢?
[00:29:19.080 --> 00:29:20.840]  根據經文
[00:29:20.840 --> 00:29:29.720]  這種人絕對不會得到上帝應許他的祈求
[00:29:29.720 --> 00:29:31.720]  親愛的弟兄姊妹
[00:29:31.720 --> 00:29:33.720]  雅各這段說話
[00:29:33.720 --> 00:29:37.400]  對他們有很大的提醒
[00:29:37.400 --> 00:29:43.560]  雖然上帝是慷慨的賞賜者
[00:29:43.560 --> 00:29:48.040]  但是祂只會將所應許的智慧
[00:29:48.040 --> 00:29:52.760]  祝福賜給那些有信心
[00:29:52.760 --> 00:29:59.880]  完全信靠祂的人
[00:29:59.880 --> 00:30:03.960]  這段經文也讓我想起
[00:30:03.960 --> 00:30:07.560]  現在在網上有很多年輕人
[00:30:07.560 --> 00:30:12.040]  有一個詞叫做「工具人」
[00:30:12.040 --> 00:30:14.040]  有沒有聽過?
[00:30:14.040 --> 00:30:16.040]  都沒有聽過
[00:30:16.040 --> 00:30:18.680]  是不是太年輕了?
[00:30:18.680 --> 00:30:22.520]  這個「工具人」可能是大陸背景的人才會知道
[00:30:22.520 --> 00:30:24.200]  意思是什麼呢?
[00:30:24.200 --> 00:30:28.120]  就是被人當作工具來利用
[00:30:28.120 --> 00:30:31.720]  用完就丟掉
[00:30:31.720 --> 00:30:34.200]  你知不知道
[00:30:34.200 --> 00:30:43.720]  我們會不會有時也將上帝當作工具人呢?
[00:30:43.720 --> 00:30:47.000]  當我們一切順利的時候
[00:30:47.000 --> 00:30:51.960]  我們可能不覺得上帝有多重要
[00:30:51.960 --> 00:30:58.040]  我們不覺得參加崇拜、祈禱會、靈修、團祈
[00:30:58.040 --> 00:31:00.040]  有什麼益處
[00:31:00.040 --> 00:31:04.280]  反而覺得這些都很浪費時間
[00:31:04.280 --> 00:31:06.280]  我們很忙的
[00:31:06.280 --> 00:31:08.280]  我們忙什麼呢?
[00:31:08.280 --> 00:31:12.760]  我們忙著賺錢、降樓
[00:31:12.760 --> 00:31:18.520]  小朋友忙著各種各樣的補習
[00:31:18.520 --> 00:31:26.840]  我們忙到連敬拜神、親近神、侍奉神的時間都沒有
[00:31:26.840 --> 00:31:33.560]  我們心裡忙到沒有留一點空間給上帝
[00:31:33.560 --> 00:31:39.160]  但是一旦橫額臨到
[00:31:39.160 --> 00:31:43.720]  我們才會想起上帝
[00:31:43.720 --> 00:31:46.680]  「我需要你」
[00:31:46.680 --> 00:31:49.880]  頂之明
[00:31:49.880 --> 00:31:51.880]  這種行為
[00:31:51.880 --> 00:31:58.120]  其實就是將上帝當作工具人
[00:31:58.120 --> 00:32:04.840]  也顯明我們信仰裡的半信半疑
[00:32:04.840 --> 00:32:09.160]  所以我們要求主幫助我們
[00:32:09.160 --> 00:32:13.640]  在生活中不要利用上帝
[00:32:13.640 --> 00:32:18.360]  而是被上帝所用
[00:32:18.360 --> 00:32:22.840]  用堅定的信心敬畏上帝
[00:32:22.840 --> 00:32:28.360]  這樣我們才能得到上帝的智慧
[00:32:28.360 --> 00:32:34.120]  來在各種各樣的試煉中得勝
[00:32:34.120 --> 00:32:38.200]  弟兄姊妹
[00:32:38.200 --> 00:32:42.520]  今天我們透過三個方面來思考
[00:32:42.520 --> 00:32:44.520]  雅各居信心的考驗
[00:32:44.520 --> 00:32:47.800]  第一方面是信心考驗的內容
[00:32:47.800 --> 00:32:49.800]  就是WHAT
[00:32:49.800 --> 00:32:52.920]  是百般的試煉
[00:32:52.920 --> 00:32:56.120]  第二方面是信心考驗
[00:32:56.120 --> 00:32:59.960]  將信心考驗當作大喜事的原因
[00:32:59.960 --> 00:33:01.960]  就是WHY
[00:33:01.960 --> 00:33:05.720]  我們要得著忍耐的信心
[00:33:05.720 --> 00:33:10.200]  令屬靈的生命不斷成熟
[00:33:10.200 --> 00:33:11.640]  第三方面
[00:33:11.640 --> 00:33:16.120]  在信心考驗中得勝的途徑就是HOW
[00:33:16.120 --> 00:33:18.120]  而全心的敬畏
[00:33:18.120 --> 00:33:20.120]  完全的信心
[00:33:20.120 --> 00:33:23.480]  向神祈求智慧
[00:33:23.480 --> 00:33:25.480]  只要這樣
[00:33:25.480 --> 00:33:28.920]  我們才能在百般的試煉中
[00:33:28.920 --> 00:33:34.360]  看到彌難日邊的機會
[00:33:34.360 --> 00:33:39.800]  體驗到上帝隱藏的祝福
[00:33:39.800 --> 00:33:44.440]  親愛的弟兄姊妹
[00:33:44.440 --> 00:33:49.880]  去年的巴黎奧運會已經結束了
[00:33:49.880 --> 00:33:56.520]  但是我們生命的奧運會仍然繼續
[00:33:56.520 --> 00:33:59.880]  在屬靈生命的跑道上
[00:33:59.880 --> 00:34:04.680]  上帝既然已經挑選了你和我
[00:34:04.680 --> 00:34:08.600]  就不單止要我們起跑
[00:34:08.600 --> 00:34:13.720]  更是要我們無論經歷什麼的試煉
[00:34:13.720 --> 00:34:17.240]  都要以信心忍耐
[00:34:17.240 --> 00:34:20.680]  堅持跑到終點
[00:34:20.680 --> 00:34:28.280]  就好像剛才提到的那位非洲馬拉松選手
[00:34:28.280 --> 00:34:31.000]  阿瓦里一樣
[00:34:31.000 --> 00:34:35.160]  哪怕只是最後一名
[00:34:35.160 --> 00:34:40.120]  他都堅持跑到終點
[00:34:40.120 --> 00:34:42.840]  我們一起祈禱
[00:34:42.840 --> 00:34:47.720]  親愛的主
[00:34:47.720 --> 00:34:50.200]  感謝祢寶貴的話語
[00:34:50.200 --> 00:34:54.360]  今天透過《雅各書》一章一到八節
[00:34:54.360 --> 00:34:58.360]  讓我們學習信心的考驗
[00:34:58.360 --> 00:35:00.760]  求主幫助我們
[00:35:00.760 --> 00:35:03.960]  求主送你以來的智慧
[00:35:03.960 --> 00:35:08.760]  在信心的考驗裡得勝
[00:35:08.760 --> 00:35:16.680]  讓我們像你一樣完全彰顯你的榮耀
[00:35:16.680 --> 00:35:20.760]  祈禱奉主耶穌基督的名
[00:35:20.760 --> 00:35:22.760]  阿們
