
[00:00:00.000 --> 00:00:15.000]  首先我要在此感謝朱牧師和譚牧師,我的老朋友,在此服侍大家。
[00:27:15.000 --> 00:27:22.000]  當我們是這樣容許這個戰場出現的時候,我們就真的迷失了。
[00:27:22.000 --> 00:27:27.000]  But God wants to use the wilderness to strengthen our faith.
[00:27:27.000 --> 00:27:32.000]  但是上帝是要用曠野來兼顧我們的信仰的。
[00:27:32.000 --> 00:27:37.000]  Provided we are willing to prepare the way of the Lord in the wilderness.
[00:27:37.000 --> 00:27:44.000]  但是有一個條件就是我們要願意預備上帝的道路。
[00:27:44.000 --> 00:27:49.000]  And when we prepare the way of God in the wilderness, there is good news in the wilderness.
[00:27:49.000 --> 00:27:55.000]  當我們願意預備上帝的道路,在曠野裡預備的時候,我們就有一個好消息。
[00:27:55.000 --> 00:27:59.000]  The first good news is that we can experience God's presence in the wilderness.
[00:27:59.000 --> 00:28:04.000]  第一個好消息就是在曠野裡,我們可以經歷上帝同在。
[00:28:04.000 --> 00:28:07.000]  That even in the wilderness, there are seasons of refreshing.
[00:28:07.000 --> 00:28:16.000]  雖然在曠野裡這麼淒慘,我們仍然可以很新鮮地經歷生命。
[00:28:16.000 --> 00:28:23.000]  Just like in the biblical times, there was a pillar of cloud by day and a pillar of fire by night to guide them in the presence of God.
[00:28:23.000 --> 00:28:34.000]  就好像在聖經的日子裡,上帝的臨在在日間的雲柱,夜間的火柱裡,去引導著以色列人。
[00:28:34.000 --> 00:28:38.000]  And when we trust God in the wilderness, the presence of God is there.
[00:28:38.000 --> 00:28:42.000]  當我們信上帝的時候,上帝的臨在就會顯然。
[00:28:42.000 --> 00:28:46.000]  The second good news is we can receive God's provision in the wilderness.
[00:28:46.000 --> 00:28:50.000]  第二個好消息就是在曠野裡,我們可以得著上帝的供應。
[00:28:50.000 --> 00:28:55.000]  Just like God provided for the children of Israel in the wilderness for 40 years.
[00:28:55.000 --> 00:29:04.000]  就好像耶和華上帝在曠野裡供應以色列的子民40年這麼久。
[00:29:04.000 --> 00:29:07.000]  When there is no water, God provided them water from the rock.
[00:29:07.000 --> 00:29:11.000]  沒有水的時候,上帝就在石頭裡供應他們水源。
[00:29:11.000 --> 00:29:15.000]  When there is no food, God provided for them manna from heaven.
[00:29:15.000 --> 00:29:19.000]  沒有食物,上帝從天降下晚拿給他們。
[00:29:19.000 --> 00:29:24.000]  In the wilderness, when we look to God and trust Him, He provides for us.
[00:29:24.000 --> 00:29:29.000]  當我們在曠野裡,我們向上仰望,上帝就供應我們。
[00:29:29.000 --> 00:29:33.000]  For God will never lead us when His grace cannot keep us.
[00:29:33.000 --> 00:29:38.000]  因為上帝永遠不會帶我們去一個地方,祂不能保護我們。
[00:29:38.000 --> 00:29:43.000]  The third good news is we can witness God's power in the wilderness.
[00:29:43.000 --> 00:29:47.000]  第三個好消息就是在曠野裡,我們可以經歷上帝的能力。
[00:29:47.000 --> 00:29:51.000]  God shows us His power when we trust Him.
[00:29:51.000 --> 00:29:54.000]  當我們相信祂的時候,上帝就顯示祂的能力。
[00:29:54.000 --> 00:30:01.000]  God shows us His power when we see His work miraculously in and through our lives.
[00:30:01.000 --> 00:30:07.000]  當我們相信祂的時候,上帝就將祂的能力在我們的生命裡展示出來,
[00:30:07.000 --> 00:30:09.000]  叫我們明白祂。
[00:30:09.000 --> 00:30:12.000]  His power is made strong in our weaknesses.
[00:30:12.000 --> 00:30:18.000]  祂的能力在我們軟弱的人的生命裡顯得明顯。
[00:30:18.000 --> 00:30:22.000]  The fourth good news is we can discover God's purpose in the wilderness.
[00:30:22.000 --> 00:30:27.000]  在曠野裡,第四個好消息就是我們可以去發現上帝的目的。
[00:30:27.000 --> 00:30:34.000]  Because God often uses the seasons of wilderness to teach us lessons which we otherwise cannot learn.
[00:30:34.000 --> 00:30:42.000]  原來上帝是要在曠野裡教我們,在其他環境裡我們學不到的功課。
[00:30:42.000 --> 00:30:46.000]  And these are the lessons that develop us as a people of faith.
[00:30:46.000 --> 00:30:51.000]  就是去發展我們成為一個有信念的子民的功課。
[00:30:51.000 --> 00:30:55.000]  Oh, but Satan attacks with his lies.
[00:30:55.000 --> 00:31:01.000]  不過,上帝的仇敵撒旦就是用謊言來攻擊我們。
[00:31:01.000 --> 00:31:06.000]  And one of the lies Satan tells us is there is no way out of your wilderness.
[00:31:06.000 --> 00:31:13.000]  其中一個謊言就是撒旦會告訴我們,你沒有領走,走不出這個曠野。
[00:31:13.000 --> 00:31:20.000]  We look at the problems, it becomes overwhelmingly big and we felt we cannot overcome the problem.
[00:31:20.000 --> 00:31:30.000]  當我們面對這個曠野,這個困難的時候,我們就感覺到實在是太山壓頂,我們沒有辦法可以勝過的。
[00:31:30.000 --> 00:31:32.000]  So we lose hope, we lose faith.
[00:31:32.000 --> 00:31:35.000]  我們沒有了盼望,所以沒有了信心。
[00:31:35.000 --> 00:31:40.000]  But yet God tells us, don't worry, you will find grace even in the wilderness.
[00:31:40.000 --> 00:31:48.000]  但是上帝告訴我們,不用擔心,雖然在曠野裏面,你都會得著恩典。
[00:31:48.000 --> 00:31:55.000]  That's what the prophet Jeremiah says in Jeremiah 31 verse 2, you will find grace in the wilderness.
[00:31:55.000 --> 00:32:03.000]  耶利米書,耶利米先知在31章裏面,他告訴我們,你會在曠野裏面找到恩寵。
[00:32:03.000 --> 00:32:07.000]  In other words, believe that God will bring you through the wilderness.
[00:32:07.000 --> 00:32:10.000]  就是相信上帝會帶你經過這個曠野。
[00:32:10.000 --> 00:32:18.000]  How then do we respond when we find ourselves in a season of wilderness, of difficult circumstances?
[00:32:18.000 --> 00:32:25.000]  當我們發現我們就是進入一個很困難,黑漆漆的一個處境的時候,我們可以怎樣回應上帝呢?
[00:32:25.000 --> 00:32:31.000]  The first thing is to realize everyone encounters a wilderness season of life.
[00:32:31.000 --> 00:32:39.000]  第一樣東西我們要去了解,去明白的就是,原來每一個人都會有這個曠野時刻。
[00:32:39.000 --> 00:32:48.000]  Some Christians wrongly think, if I am spiritual, if I walk in the center of God's will, I will never experience any difficulty or wilderness.
[00:32:48.000 --> 00:32:59.000]  有很多人就以為,錯誤地以為,我要虔誠,如果我是虔誠地去信,我就不會有這樣的曠野時刻出現了。
[00:32:59.000 --> 00:33:04.000]  That is untrue, because even Jesus was led by the Spirit into the wilderness.
[00:33:04.000 --> 00:33:10.000]  因為這個是錯誤的,耶穌都是被聖靈引導去進入曠野。
[00:33:10.000 --> 00:33:15.000]  We just learned that God allows this season to build us up.
[00:33:15.000 --> 00:33:23.000]  我們剛剛才學到,上帝容許曠野來進入我們的生命,為著我們得到建立。
[00:33:23.000 --> 00:33:30.000]  The second response is to realize that the greatest snake in the wilderness is our murmuring and complaining.
[00:33:30.000 --> 00:33:47.000]  第二樣東西我們要去了解,去明白的就是,這個在曠野裏面最大的陷阱就是,我們生命裏面,我們內心那些的暗沉,投訴,埋怨,那些東西。
[00:33:47.000 --> 00:33:53.000]  Many Christians in the wilderness complain and grumble because of unbelief.
[00:33:53.000 --> 00:34:00.000]  很多人在曠野裏面,他們生命的曠野裏面,就有很多的投訴,很多的不滿,因為他們不相信。
[00:34:00.000 --> 00:34:05.000]  What is the opposite of the spirit of complaining?
[00:34:05.000 --> 00:34:09.000]  埋怨投訴的相反是什麼呢?
[00:34:09.000 --> 00:34:10.000]  It's the spirit of gratitude.
[00:34:10.000 --> 00:34:12.000]  就是感激。
[00:34:12.000 --> 00:34:14.000]  I tell you what I found helpful.
[00:34:14.000 --> 00:34:17.000]  我告訴大家幫到我的是什麼?
[00:34:17.000 --> 00:34:19.000]  I keep a journal of gratitude.
[00:34:19.000 --> 00:34:24.000]  我就是寫一個感激清單,一個這樣的日記。
[00:34:24.000 --> 00:34:32.000]  And in that gratitude journal, I list down all the things I am grateful for, in spite of the circumstances.
[00:34:32.000 --> 00:34:43.000]  我就是清楚地記錄每一件事,我體會到,是令到我感激的那些事情,雖然那個環境都是很惡劣。
[00:34:43.000 --> 00:34:46.000]  About two years ago, I was diagnosed with brain tumor.
[00:34:46.000 --> 00:34:49.000]  兩年前,我確診了我腦裏面有個腫瘤。
[00:34:49.000 --> 00:34:57.000]  I still have a tumor in my brain right now, because the surgeon says I rather not operate it and take it out.
[00:34:57.000 --> 00:35:07.000]  我現在仍然有個腫瘤,因為醫生說我不需要做這個手術,所以我仍然容許這個腫瘤在那裏。
[00:35:07.000 --> 00:35:13.000]  And the reason why he says I don't recommend the operation is because there will be risks.
[00:35:13.000 --> 00:35:17.000]  他不建議我做手術,因為有風險。
[00:35:17.000 --> 00:35:26.000]  And he tells me with this, it is a benign tumor, and you can still therefore travel and administer, it is all right.
[00:35:26.000 --> 00:35:36.000]  這個腫瘤都是良性的,但你現在仍然都可以周遊列國去做服事,所以你不需要做這個手術。
[00:35:36.000 --> 00:35:40.000]  He just said come every year, do an MRI, and we monitor it.
[00:35:40.000 --> 00:35:46.000]  每年來做一個檢查,然後你就可以繼續生活了。
[00:35:46.000 --> 00:35:52.000]  So in my gratitude journal, I give thanks to God, in spite of the circumstance, His wonderful blessing.
[00:35:52.000 --> 00:36:01.000]  我就在我的日記裏面寫下,上帝這樣恩待我,雖然這個都是帶來一些困難。
[00:36:01.000 --> 00:36:10.000]  But my neurosurgeon says in any case, if you have a severe headache or you are having a fainting, you must go to the hospital immediately.
[00:36:10.000 --> 00:36:18.000]  雖然是這樣,但如果你發現你自己是很頭痛,甚至你暈的時候,你要立刻去醫院。
[00:36:18.000 --> 00:36:25.000]  My answer is simple, my looking is straight to God, because my Father knows what is best.
[00:36:25.000 --> 00:36:31.000]  我的答案很簡單,我的天父在看著我,他知道什麼是最好的。
[00:36:31.000 --> 00:36:37.000]  I can choose either to complain, God, I am a servant, I am serving you, how come I have all these medical problems?
[00:36:37.000 --> 00:36:43.000]  我可以投訴,可以埋怨,上帝,我是服侍你的,我是你的僕人,為什麼會這樣?
[00:36:43.000 --> 00:36:49.000]  Or I can give thanks and say, wow, in spite of all these problems, God can still use me.
[00:36:49.000 --> 00:36:55.000]  我亦都可以感謝,雖然是這樣,我仍然是蒙上帝去使用。
[00:36:55.000 --> 00:36:58.000]  Learn to walk by gratitude.
[00:36:58.000 --> 00:37:05.000]  我們要學在生活裏面,學成為一個有感激的人。
[00:37:05.000 --> 00:37:09.000]  The third response is to realize we have a choice in the wilderness.
[00:37:09.000 --> 00:37:14.000]  第三樣我們要學習,原來在曠野裏面,我們真的可以選擇。
[00:37:14.000 --> 00:37:20.000]  The important choice in Isaiah 40 verse 3, in the wilderness, prepare the way of the Lord.
[00:37:20.000 --> 00:37:29.000]  這個在二賽書第四十章裏面所講的是一個很重要的選擇,就是在曠野裏面預備耶和華的道路。
[00:37:29.000 --> 00:37:35.000]  Either we walk in unbelief and worries, or we walk by faith and restedness. It is a choice.
[00:37:35.000 --> 00:37:44.000]  我們可以在這個曠野裏面,因為各樣的焦慮,懷疑,我們就進入這個困難。
[00:37:44.000 --> 00:37:49.000]  或者是用信心,放鬆的去讚美我們的主。
[00:37:49.000 --> 00:37:53.000]  So in the wilderness, I am not just looking for God's blessing to me.
[00:37:53.000 --> 00:38:00.000]  我在曠野裏面,我並不只是在等上帝怎樣去祝福我。
[00:38:00.000 --> 00:38:04.000]  I am not just looking for God's blessing through me in my ministry.
[00:38:04.000 --> 00:38:09.000]  我並不只是在等上帝怎樣使用我,透過我去祝福別人。
[00:38:09.000 --> 00:38:13.000]  Most importantly, I am looking for God's work in me.
[00:38:13.000 --> 00:38:22.000]  我最著緊的就是,在曠野裏面,我在看上帝要怎樣在我生命裏面做功夫。
[00:38:22.000 --> 00:38:25.000]  To draw me in a deeper relationship with Him.
[00:38:25.000 --> 00:38:28.000]  引導我進入一個更深的親密。
[00:38:28.000 --> 00:38:32.000]  And the fourth response is to heed the prophetic voice of God in the scriptures.
[00:38:32.000 --> 00:38:39.000]  第四個回應,就是我們要在聖經中留意上帝的聲音。
[00:38:39.000 --> 00:38:43.000]  Listen to what the prophetic voice says in Isaiah chapter 4 verse 6 onwards.
[00:38:43.000 --> 00:38:49.000]  請大家留意二賽書四十章第六節以後,先知要講的說話。
[00:38:49.000 --> 00:38:53.000]  A voice says, "Cry." And the prophet asked, "I said, 'What shall I cry?'"
[00:38:53.000 --> 00:38:58.000]  聲音說, "你喊吧。我說,我喊什麼呢?"
[00:38:58.000 --> 00:39:06.000]  And this is what it seems to say, "Cry that all flesh is grass, and all is beauty is like the flower of the field."
[00:39:06.000 --> 00:39:16.000]  你驟眼來去看,就好像你叫什麼?叫血肉之軀都是如草啊,好像野地的花。
[00:39:16.000 --> 00:39:21.000]  verse 8, "Cry out that the grass withers, the flower fades, but the word of God stands forever."
[00:39:21.000 --> 00:39:28.000]  好像第八節這樣說,草彼枯乾,花彼雕著,唯有以我們的神的話,永遠立定。
[00:39:28.000 --> 00:39:34.000]  So listen to what this passage says. There is a spirit of the voice of the spirit says, "Cry."
[00:39:34.000 --> 00:39:36.000]  The prophet says, "What shall I cry?"
[00:39:36.000 --> 00:39:43.000]  留意這一段的聖經,聖靈就說,你呼喊吧,先知就說,那呼喊什麼呢?
[00:39:43.000 --> 00:39:49.000]  And the word of the Lord is, "Everything is transitory, not permanent except the word of God."
[00:39:49.000 --> 00:39:55.000]  聖經就說,所有的東西都是暫時的,除了上帝的說話。
[00:39:55.000 --> 00:39:58.000]  But that's not what Isaiah was supposed to cry out.
[00:39:58.000 --> 00:40:03.000]  其實先知不是要呼叫這些的。
[00:40:03.000 --> 00:40:08.000]  Rather, that's the reason why he should cry out what he was told to cry out.
[00:40:08.000 --> 00:40:13.000]  有一個原因是令到他要去呼喊某一樣東西。
[00:40:13.000 --> 00:40:15.000]  What shall I cry out? Isaiah asked.
[00:40:15.000 --> 00:40:19.000]  Yu Tsui Hsiang在問,我要呼喊些什麼?
[00:40:19.000 --> 00:40:23.000]  And the answer is, there is nothing worthy to be cried out because everything is temporary.
[00:40:23.000 --> 00:40:27.000]  The only thing worthy is the word of God that is eternal.
[00:40:27.000 --> 00:40:33.000]  上帝的說話就是說,其實沒有什麼東西是值得你們去呼喊的。
[00:40:33.000 --> 00:40:36.000]  除了上帝的說話,唯有上帝的說話是永存。
[00:40:36.000 --> 00:40:39.000]  So in the wilderness, what are we to cry out?
[00:40:39.000 --> 00:40:41.000]  在曠野裏面,我們要呼喊些什麼呢?
[00:40:41.000 --> 00:40:45.000]  In the wilderness, what's the word of God that will encourage us?
[00:40:45.000 --> 00:40:50.000]  在曠野裏面,有什麼神的說話是可以鼓勵我們呢?
[00:40:50.000 --> 00:40:52.000]  Isaiah 40 verse 9 gives the answer.
[00:40:52.000 --> 00:40:55.000]  二孩書四十章九節給我們答案。
[00:40:55.000 --> 00:40:59.000]  Go on up a high mountain, O Zion, herald of good news.
[00:40:59.000 --> 00:41:03.000]  Live up your voice with strength, O Jerusalem, herald of good news.
[00:41:03.000 --> 00:41:08.000]  Live it up, fear not. Say to the cities of Judah, Behold your God.
[00:41:08.000 --> 00:41:13.000]  第九節說,報好信息的錫安,要在登高山,報好信息的耶路撒冷。
[00:41:13.000 --> 00:41:18.000]  要極力揚聲,不要懼怕。對猶大的城鎮說,看呀,你們的神。
[00:41:18.000 --> 00:41:23.000]  That's what the word of God proclaim, in your wilderness, behold your God.
[00:41:23.000 --> 00:41:29.000]  在曠野裏面,你們要呼喊的就是,看呀,你們的神。
[00:41:29.000 --> 00:41:34.000]  In your wilderness, live up your eyes to God, because God is mightily at work in your life.
[00:41:34.000 --> 00:41:40.000]  在你的曠野裏面,你要仰望你的神,去看上這個偉大的神,
[00:41:40.000 --> 00:41:42.000]  在你的生命裏面要做些什麼?
[00:41:42.000 --> 00:41:48.000]  In your wilderness, don't walk with your own wisdom, walk with the wisdom of God's word.
[00:41:48.000 --> 00:41:55.000]  在你的曠野裏面,不要用你的智慧來去生活,用上帝的說話,叫你看到上帝的工作。
[00:41:55.000 --> 00:41:57.000]  Look up and prepare the way for the Lord.
[00:41:57.000 --> 00:42:00.000]  所以仰望去預備上帝的道路。
[00:42:00.000 --> 00:42:01.000]  Behold your God.
[00:42:01.000 --> 00:42:04.000]  看呀,你們的神。
[00:42:04.000 --> 00:42:05.000]  I want to close with a true story.
[00:42:05.000 --> 00:42:08.000]  我用一個真的故事來結束。
[00:42:08.000 --> 00:42:11.000]  It is about a chess expert by the name of Paul Morphy.
[00:42:11.000 --> 00:42:17.000]  有一個象棋大師的名字叫做Paul Morphy。
[00:42:17.000 --> 00:42:20.000]  He was invited to dinner in a large house.
[00:42:20.000 --> 00:42:24.000]  有一個人邀請他去到一個大屋裏面做晚餐。
[00:42:24.000 --> 00:42:28.000]  And in the house he saw a painting of two chess players.
[00:42:28.000 --> 00:42:35.000]  在這個餐廳裏面,他看到一幅畫有兩個人物正在對弈。
[00:42:35.000 --> 00:42:41.000]  It was a painting of a young man playing chess with Satan, and Satan has won, and the young man looks hopeless.
[00:42:41.000 --> 00:42:47.000]  這幅畫的兩個人物,一個是年輕人,另一個是撒旦,他們正在對弈。
[00:42:47.000 --> 00:42:54.000]  而那個情況是撒旦在贏,差不多贏了,這個年輕人已經很絕望。
[00:42:54.000 --> 00:42:57.000]  And the name of the painting is Checkmate.
[00:42:57.000 --> 00:43:02.000]  而這個畫的題目就是將軍死了。
[00:43:02.000 --> 00:43:04.000]  In other words, it is game over.
[00:43:04.000 --> 00:43:06.000]  就是玩完了。
[00:43:06.000 --> 00:43:12.000]  But the chess expert Paul Morphy says, you know, I can take the young man's position and win against Satan.
[00:43:12.000 --> 00:43:20.000]  Paul Morphy就對那個家主說,如果我來代這個年輕人的話,我有把握去贏到撒旦的。
[00:43:20.000 --> 00:43:30.000]  His host said, Oh, Mr. Morphy, not even you can turn the chess game around.
[00:43:30.000 --> 00:43:36.000]  Paul Morphy says, why don't we try and see? So they set up the chess pieces according to the painting.
[00:43:36.000 --> 00:43:50.000]  And he played the game, and to the surprise of everyone, he actually won the game and turned it around.
[00:43:50.000 --> 00:44:09.000]  In fact, it is such a surprising twist around that its Chronicle in the Chess Chronicles published in New York in August 1888.
[00:44:09.000 --> 00:44:24.000]  這個局的棋是十分經典,經典到在1818年的這個棋的雜誌裡面刊登了出來。
[00:44:24.000 --> 00:44:26.000]  It stunned the chess world.
[00:44:26.000 --> 00:44:29.000]  整個的象棋世界震驚。
[00:44:29.000 --> 00:44:33.000]  So his friend asked him, how did you know the chess game can be turned around?
[00:44:33.000 --> 00:44:38.000]  那個家主就在問,你怎樣知道這個局棋是可以逆轉的呢?
[00:44:38.000 --> 00:44:41.000]  He said, when I examined the painting, I made a discovery.
[00:44:41.000 --> 00:44:48.000]  Paul Morphy就說,當我去檢查這個棋盤的時候,我就發現了一些東西。
[00:44:48.000 --> 00:44:54.000]  I discovered it's not a checkmate, not game over, because the king has one more move.
[00:44:54.000 --> 00:45:02.000]  我就發現是未死得的,因為這個棋的皇帝的棋子還有一步可以走的。
[00:45:02.000 --> 00:45:06.000]  And when the king makes the move, the entire chess game changed.
[00:45:06.000 --> 00:45:12.000]  而這個皇帝走過一步的時候,整個的局勢就會變了。
[00:45:12.000 --> 00:45:16.000]  When our king, the Lord Jesus, was crucified, Satan thought he has won.
[00:45:16.000 --> 00:45:23.000]  當我們的君王耶穌在十字架上面被釘死的時候,撒旦就認為他贏了。
[00:45:23.000 --> 00:45:26.000]  But the Lord Jesus has one more move. He rose from the dead.
[00:45:26.000 --> 00:45:30.000]  但是我們的君王還有一步走,就是他從死裡復活。
[00:45:30.000 --> 00:45:32.000]  And everything was changed around.
[00:45:32.000 --> 00:45:33.000]  一切都變了。
[00:45:33.000 --> 00:45:38.000]  No matter how difficult your circumstance is, our king has one more move.
[00:45:38.000 --> 00:45:43.000]  無論你的環境是多麼的惡劣,我們的君王還有一步走。
[00:45:43.000 --> 00:45:46.000]  Prepare your heart in the wilderness.
[00:45:46.000 --> 00:45:49.000]  在你們的曠野裡,預備你們的心。
[00:45:49.000 --> 00:45:51.000]  Behold your God.
[00:45:51.000 --> 00:45:54.000]  仰望看你們的神。
[00:45:54.000 --> 00:45:56.000]  Prepare the way for the Lord.
[00:45:56.000 --> 00:45:59.000]  預備耶和華你們的神的道路。
[00:45:59.000 --> 00:46:03.000]  Because our king has one more move.
[00:46:03.000 --> 00:46:05.000]  因為我們的君王還有一步走。
[00:46:05.000 --> 00:46:06.000]  Will you bow with me and pray?
[00:46:06.000 --> 00:46:07.000]  我們一起祈禱。
[00:46:07.000 --> 00:46:11.000]  Holy Father, thank you for the victory that is in King Jesus.
[00:46:11.000 --> 00:46:15.000]  天父啊,我們為耶穌基督的勝利感謝你。
[00:46:15.000 --> 00:46:18.000]  In our wilderness, draw us to Him.
[00:46:18.000 --> 00:46:22.000]  在我們的曠野裡,吸引我們去親近主。
[00:46:22.000 --> 00:46:25.000]  To behold the way of the Lord.
[00:46:25.000 --> 00:46:29.000]  去仰望我們的主。
[00:46:29.000 --> 00:46:32.000]  To behold the power of God.
[00:46:32.000 --> 00:46:35.000]  去仰望我們上帝的能力。
[00:46:35.000 --> 00:46:39.000]  To keep on walking in faith and not in doubt.
[00:46:39.000 --> 00:46:42.000]  繼續用信心,而不是用懷疑去走下去。
[00:46:42.000 --> 00:46:45.000]  To prepare the way of the Lord in the wilderness.
[00:46:45.000 --> 00:46:48.000]  去在曠野裡預備我們上帝的道路。
[00:46:48.000 --> 00:46:50.000]  We thank you in Jesus' name.
[00:46:50.000 --> 00:46:52.000]  我們感謝主奉耶穌的名。
