
[00:00:00.000 --> 00:00:03.200]  在教會的年曆裡,我們進入了大齋期
[00:16:47.600 --> 00:16:49.600]  上帝對我們的悔改
[00:16:49.600 --> 00:16:51.600]  是還有機會的,
[00:16:51.600 --> 00:16:53.600]  很有趣的,這裡說明是還有時間的,
[00:16:53.600 --> 00:16:55.600]  因為上帝是寬容的,
[00:16:55.600 --> 00:16:57.600]  不過這個時間同樣告訴我們
[00:16:57.600 --> 00:16:59.600]  是有限的,
[00:16:59.600 --> 00:17:01.600]  這裡說的三年,一年,多少年都好,
[00:17:01.600 --> 00:17:03.600]  有限,因為有一天你和我都會見上帝的面,
[00:17:03.600 --> 00:17:05.600]  無論這個世界
[00:17:05.600 --> 00:17:07.600]  完結,或者你和我先完結都好,
[00:17:07.600 --> 00:17:09.600]  我們都要回去見上帝的面,
[00:17:09.600 --> 00:17:11.600]  我們都不知道什麼時候,
[00:17:11.600 --> 00:17:13.600]  上帝的憐憫,以致有時間,
[00:17:13.600 --> 00:17:15.600]  但這個是有時限的,
[00:17:15.600 --> 00:17:17.600]  有一句說話我覺得很好,
[00:17:17.600 --> 00:17:19.600]  我見到他網上,
[00:17:19.600 --> 00:17:21.600]  我找到一句說話,他說上帝是不會
[00:17:21.600 --> 00:17:23.600]  無限期的等待,
[00:17:23.600 --> 00:17:25.600]  也不會將審判
[00:17:25.600 --> 00:17:27.600]  拿走,有人以為上帝
[00:17:27.600 --> 00:17:29.600]  很大的愛,所以沒問題的,
[00:17:29.600 --> 00:17:31.600]  一定會等的,一定等到我的,
[00:17:31.600 --> 00:17:33.600]  上帝無限的愛,偉大的愛,
[00:17:33.600 --> 00:17:35.600]  所以審判會拿走的,我們不要忘記
[00:17:35.600 --> 00:17:37.600]  我們這個上帝是有很大的愛,
[00:17:37.600 --> 00:17:39.600]  但同樣他都有公義,
[00:17:39.600 --> 00:17:41.600]  他說過他會按著
[00:17:41.600 --> 00:17:43.600]  我們所行的行為,
[00:17:43.600 --> 00:17:45.600]  我們所做的一切,有一天
[00:17:45.600 --> 00:17:47.600]  他會去做審判,他會按著
[00:17:47.600 --> 00:17:49.600]  我們一切,有一天他會
[00:17:49.600 --> 00:17:51.600]  我們去到他面前,
[00:17:51.600 --> 00:17:53.600]  要將一切我們所做的要呈現,
[00:17:53.600 --> 00:17:55.600]  要讓他看見,以致去判斷
[00:17:55.600 --> 00:17:57.600]  究竟我們應該是怎樣,
[00:17:57.600 --> 00:17:59.600]  所以原來上帝是不會
[00:17:59.600 --> 00:18:01.600]  無限期的等我們,那怎麼辦呢?
[00:18:01.600 --> 00:18:03.600]  你有沒有辦法把握
[00:18:03.600 --> 00:18:05.600]  今天,你就可以
[00:18:05.600 --> 00:18:07.600]  認罪去悔改呢?
[00:18:07.600 --> 00:18:09.600]  今天這個訊息的道理,一點都不難的,
[00:18:09.600 --> 00:18:11.600]  甚至你回教會可能
[00:18:11.600 --> 00:18:13.600]  聽了很多,由你第一天回教會信耶穌
[00:18:13.600 --> 00:18:15.600]  你都聽過,但你還不做呢?
[00:18:15.600 --> 00:18:17.600]  你願不願意在這一刻
[00:18:17.600 --> 00:18:19.600]  想起,就去悔改呢?
[00:18:19.600 --> 00:18:21.600]  聖經裡面經常提到
[00:18:21.600 --> 00:18:23.600]  我們很多不同的環境,
[00:18:23.600 --> 00:18:25.600]  很多需要即時去回應,
[00:18:25.600 --> 00:18:27.600]  譬如當你帶過祭物去到
[00:18:27.600 --> 00:18:29.600]  上帝面前的時候,你想起
[00:18:29.600 --> 00:18:31.600]  你得罪了弟兄,弟兄得罪你,
[00:18:31.600 --> 00:18:33.600]  你就先放下,趕快去悔改,
[00:18:33.600 --> 00:18:35.600]  去和他和好,你才再回來,
[00:18:35.600 --> 00:18:37.600]  這個是上帝對我們的要求,
[00:18:37.600 --> 00:18:39.600]  弟兄姐妹,你有沒有想過
[00:18:39.600 --> 00:18:41.600]  原來上帝是這樣要求我們,
[00:18:41.600 --> 00:18:43.600]  上帝要我們
[00:18:43.600 --> 00:18:45.600]  把握我們有的機會,
[00:18:45.600 --> 00:18:47.600]  我不知道你作為基督徒,
[00:18:47.600 --> 00:18:49.600]  或者在信仰裡面,你有多
[00:18:49.600 --> 00:18:51.600]  緊握機會,
[00:18:51.600 --> 00:18:53.600]  有時候我們都很敷衍的,
[00:18:53.600 --> 00:18:55.600]  我經常覺得基督徒,當你一路回教會
[00:18:55.600 --> 00:18:57.600]  越來越久,你就越來越敷衍的,
[00:18:57.600 --> 00:18:59.600]  因為那些事情都是這樣的,
[00:18:59.600 --> 00:19:01.600]  差不多的,聽過的,
[00:19:01.600 --> 00:19:03.600]  我知道的,
[00:19:03.600 --> 00:19:05.600]  沒有什麼力量,沒有什麼動力去做,
[00:19:05.600 --> 00:19:07.600]  尤其是在大齋祈節期裡面,
[00:19:07.600 --> 00:19:09.600]  我們需要學悔改的功課,
[00:19:09.600 --> 00:19:11.600]  我們需要學自省的功課,
[00:19:11.600 --> 00:19:13.600]  我們需要學怎樣
[00:19:13.600 --> 00:19:15.600]  把握機會去悔罪,
[00:19:15.600 --> 00:19:17.600]  去認罪,去改過,
[00:19:17.600 --> 00:19:19.600]  我想給你一點時間去安靜,
[00:19:19.600 --> 00:19:21.600]  我想給你一點時間去祈禱,
[00:19:21.600 --> 00:19:23.600]  這一刻我邀請你,
[00:19:23.600 --> 00:19:25.600]  你可以閉上眼睛去禱告,
[00:19:25.600 --> 00:19:29.600]  我想你去想一想,
[00:19:29.600 --> 00:19:31.600]  在這一刻,
[00:19:31.600 --> 00:19:33.600]  就正正是這一刻,
[00:19:33.600 --> 00:19:35.600]  你想起有沒有你需要
[00:19:35.600 --> 00:19:37.600]  向上帝認罪的事情,
[00:19:37.600 --> 00:19:39.600]  有沒有人你需要去和他和好,
[00:19:39.600 --> 00:19:41.600]  有沒有事情
[00:19:41.600 --> 00:19:43.600]  你得罪上帝又得罪人,
[00:19:43.600 --> 00:19:45.600]  有沒有一些事情
[00:19:45.600 --> 00:19:47.600]  你已經收藏在生命裡面,
[00:19:47.600 --> 00:19:49.600]  收藏在你的心裡面,
[00:19:49.600 --> 00:19:51.600]  好角落,好角落,好角落,
[00:19:51.600 --> 00:19:53.600]  自己都不敢碰,
[00:19:53.600 --> 00:19:55.600]  更不敢告訴上帝,
[00:19:55.600 --> 00:19:57.600]  我想你安靜去禱告,
[00:19:57.600 --> 00:19:59.600]  我想你跟上帝說,
[00:19:59.600 --> 00:20:01.600]  上帝幫我,
[00:20:01.600 --> 00:20:03.600]  我真的不要滅亡,
[00:20:03.600 --> 00:20:05.600]  我真的不要因為
[00:20:05.600 --> 00:20:07.600]  自己最污的緣故,
[00:20:07.600 --> 00:20:09.600]  繼續不配改的緣故去滅亡,
[00:20:09.600 --> 00:20:11.600]  求上帝幫助你,
[00:20:11.600 --> 00:20:17.600]  讓我們安靜地去祈禱,
[00:20:17.600 --> 00:20:19.600]  去醒察自己。
