
[00:00:00.000 --> 00:00:07.000]  我想問問大家, 記不記得你上次流淚的時候是甚麼事?
[00:21:27.000 --> 00:21:29.000]  神會藏著我們的眼淚
[00:21:29.000 --> 00:21:31.000]  有時真的
[00:21:31.000 --> 00:21:34.000]  特別去到一些地方
[00:21:34.000 --> 00:21:35.000]  親近神
[00:21:35.000 --> 00:21:37.000]  大自然裏
[00:21:37.000 --> 00:21:39.000]  自然那種感受
[00:21:39.000 --> 00:21:43.000]  眼淚就會慢慢自然流出來
[00:21:43.000 --> 00:21:44.000]  看到神的愛
[00:21:44.000 --> 00:21:45.000]  看到神的安慰
[00:21:45.000 --> 00:21:47.000]  看到神的保護
[00:21:47.000 --> 00:21:49.000]  那種感動
[00:21:49.000 --> 00:21:51.000]  眼淚就會流出來
[00:21:51.000 --> 00:21:53.000]  小時候很多時候
[00:21:53.000 --> 00:21:55.000]  有沒有留意小朋友
[00:21:55.000 --> 00:21:58.000]  很會哭很會流眼淚
[00:21:58.000 --> 00:22:02.000]  特別小朋友想哭
[00:22:02.000 --> 00:22:05.000]  如果當爸爸媽媽接近一點
[00:22:05.000 --> 00:22:07.000]  會哭得更大聲
[00:22:07.000 --> 00:22:09.000]  有沒有留意到
[00:22:09.000 --> 00:22:10.000]  你不理會他
[00:22:10.000 --> 00:22:11.000]  他就怎樣
[00:22:11.000 --> 00:22:13.000]  就閉嘴
[00:22:13.000 --> 00:22:14.000]  沒有人理會他就閉嘴
[00:22:14.000 --> 00:22:15.000]  但一走過來
[00:22:15.000 --> 00:22:17.000]  就哭得大聲一點
[00:22:17.000 --> 00:22:19.000]  因為他要告訴你
[00:22:19.000 --> 00:22:20.000]  我要呼求
[00:22:20.000 --> 00:22:21.000]  我要知道
[00:22:21.000 --> 00:22:23.000]  我很慘
[00:22:23.000 --> 00:22:24.000]  要讓你知道
[00:22:24.000 --> 00:22:25.000]  要讓他同情
[00:22:25.000 --> 00:22:28.000]  如果看到一滴大眼淚滴下來
[00:22:28.000 --> 00:22:29.000]  更加心裏會覺得
[00:22:29.000 --> 00:22:30.000]  這麼陰公
[00:22:30.000 --> 00:22:32.000]  這麼慘
[00:22:32.000 --> 00:22:35.000]  大人就很同情他
[00:22:35.000 --> 00:22:37.000]  小朋友
[00:22:37.000 --> 00:22:40.000]  但慢慢小朋友又會不哭
[00:22:40.000 --> 00:22:41.000]  為什麼
[00:22:41.000 --> 00:22:44.000]  因為他已經知道
[00:22:44.000 --> 00:22:47.000]  父母已經關心了他
[00:22:47.000 --> 00:22:48.000]  已經聽到他的需要
[00:22:48.000 --> 00:22:50.000]  知道他的慘情
[00:22:50.000 --> 00:22:52.000]  現在就不需要這樣做
[00:22:52.000 --> 00:22:53.000]  於是他被了解了
[00:22:53.000 --> 00:22:55.000]  就不需要再流眼淚
[00:22:55.000 --> 00:22:57.000]  我們的主就是這樣
[00:22:57.000 --> 00:23:00.000]  他很珍貴我們的眼淚
[00:23:00.000 --> 00:23:03.000]  甚至將眼淚放在皮袋裏
[00:23:03.000 --> 00:23:04.000]  幫助我們
[00:23:04.000 --> 00:23:07.000]  也不會白流
[00:23:07.000 --> 00:23:09.000]  只是放在皮袋裏
[00:23:09.000 --> 00:23:12.000]  他說這一切都不是記在你的冊子上
[00:23:12.000 --> 00:23:17.000]  前面是數算流離的日子
[00:23:17.000 --> 00:23:20.000]  現在有本書記錄著
[00:23:20.000 --> 00:23:21.000]  在神的裏面
[00:23:21.000 --> 00:23:23.000]  或者在皮袋裏記錄著
[00:23:23.000 --> 00:23:25.000]  你流的眼淚
[00:23:25.000 --> 00:23:28.000]  始終神不會忘記
[00:23:28.000 --> 00:23:30.000]  神始終是紀念人的辛酸
[00:23:30.000 --> 00:23:32.000]  紀念人的經歷
[00:23:32.000 --> 00:23:34.000]  所流出來的眼淚
[00:23:34.000 --> 00:23:36.000]  所以這段經文
[00:23:36.000 --> 00:23:40.000]  是幫助我們停止流眼淚的
[00:23:40.000 --> 00:23:42.000]  不是幫助我們繼續流眼淚
[00:23:42.000 --> 00:23:44.000]  當然眼淚流出來了
[00:23:44.000 --> 00:23:47.000]  我們知道我們可以停止哭泣了
[00:23:47.000 --> 00:23:50.000]  因為神已經了解我們
[00:23:50.000 --> 00:23:54.000]  神已經關心我們
[00:23:54.000 --> 00:23:56.000]  我們已經被了解了
[00:23:56.000 --> 00:23:57.000]  被紀念了
[00:23:57.000 --> 00:24:00.000]  所以我們可以停止哭泣了
[00:24:00.000 --> 00:24:02.000]  停止哭泣之後
[00:24:02.000 --> 00:24:04.000]  你可以做的是什麼事情呢?
[00:24:04.000 --> 00:24:05.000]  第三方面
[00:24:05.000 --> 00:24:08.000]  當然我們懂得去呼求神
[00:24:08.000 --> 00:24:11.000]  真的要說出自己的需要
[00:24:11.000 --> 00:24:14.000]  你剛才哭了一輪
[00:24:14.000 --> 00:24:16.000]  什麼事啊?很慘啊
[00:24:16.000 --> 00:24:17.000]  神來了
[00:24:17.000 --> 00:24:18.000]  關心了
[00:24:18.000 --> 00:24:19.000]  聽到了
[00:24:19.000 --> 00:24:21.000]  載著你的眼淚了
[00:24:21.000 --> 00:24:24.000]  但是究竟是什麼事情呢?
[00:24:24.000 --> 00:24:25.000]  大衛說
[00:24:25.000 --> 00:24:26.000]  我呼求的日子
[00:24:26.000 --> 00:24:29.000]  受敵都要轉身撤退
[00:24:29.000 --> 00:24:30.000]  神幫助我
[00:24:30.000 --> 00:24:34.000]  這是我所知道的
[00:24:34.000 --> 00:24:37.000]  大衛是要告訴神
[00:24:37.000 --> 00:24:39.000]  這些慘情
[00:24:39.000 --> 00:24:41.000]  祂呼求的時候
[00:24:41.000 --> 00:24:43.000]  有個果效
[00:24:43.000 --> 00:24:46.000]  仇敵就會離祂而去
[00:24:46.000 --> 00:24:47.000]  祂知道
[00:24:47.000 --> 00:24:52.000]  因為神聽到祂的慘情
[00:24:52.000 --> 00:24:54.000]  神不僅聽到
[00:24:54.000 --> 00:24:55.000]  剛才不是說了嗎?
[00:24:55.000 --> 00:24:57.000]  神會施行公義
[00:24:57.000 --> 00:25:00.000]  神會有祂自己的日子
[00:25:00.000 --> 00:25:02.000]  有祂的時間
[00:25:02.000 --> 00:25:06.000]  去對待這些惡人
[00:25:06.000 --> 00:25:09.000]  所以經文更加深入說
[00:25:09.000 --> 00:25:12.000]  我呼求幫助的日子
[00:25:12.000 --> 00:25:14.000]  這些憎恨我的人
[00:25:14.000 --> 00:25:17.000]  就在恐懼和羞愧之中
[00:25:17.000 --> 00:25:20.000]  轉身逃去
[00:25:20.000 --> 00:25:22.000]  因為祂知道
[00:25:22.000 --> 00:25:23.000]  神出手了
[00:25:23.000 --> 00:25:24.000]  祂知道
[00:25:24.000 --> 00:25:27.000]  神會追究
[00:25:27.000 --> 00:25:30.000]  所以當一個受欺凌的
[00:25:30.000 --> 00:25:33.000]  去呼求神的幫助的時候
[00:25:33.000 --> 00:25:38.000]  仇敵就馬上撤退
[00:25:38.000 --> 00:25:42.000]  第九節最中心的是
[00:25:42.000 --> 00:25:45.000]  「這是我所知道的」
[00:25:45.000 --> 00:25:47.000]  因為我知道的
[00:25:47.000 --> 00:25:49.000]  是我知道的事情
[00:25:49.000 --> 00:25:51.000]  但其實知道的是什麼呢?
[00:25:51.000 --> 00:25:53.000]  許多人暗示
[00:25:53.000 --> 00:25:57.000]  原來一切都是神為了我的
[00:25:57.000 --> 00:26:01.000]  我知道神是為了我的緣故
[00:26:01.000 --> 00:26:03.000]  神是為了我
[00:26:03.000 --> 00:26:05.000]  神是為了我
[00:26:05.000 --> 00:26:08.000]  所以我知道是神為了我
[00:26:08.000 --> 00:26:11.000]  其實當我們在艱難
[00:26:11.000 --> 00:26:13.000]  在孤苦伶仃的時候
[00:26:13.000 --> 00:26:15.000]  或者在無助的時候
[00:26:15.000 --> 00:26:18.000]  只要有人知道你
[00:26:18.000 --> 00:26:20.000]  你已經心裡得安慰
[00:26:20.000 --> 00:26:21.000]  更加你要知道
[00:26:21.000 --> 00:26:23.000]  那個人是特別為了你
[00:26:23.000 --> 00:26:24.000]  去做一些事情
[00:26:24.000 --> 00:26:26.000]  特別為了你去關心
[00:26:26.000 --> 00:26:30.000]  特別為了你去做一些事情
[00:26:30.000 --> 00:26:33.000]  你已經得到很大的安慰
[00:26:33.000 --> 00:26:37.000]  但是大衛很知道
[00:26:37.000 --> 00:26:39.000]  神是為了我的
[00:26:39.000 --> 00:26:41.000]  神是為了我的
[00:26:41.000 --> 00:26:47.000]  所以其實在這幾個經文裡
[00:26:47.000 --> 00:26:49.000]  你會很體會
[00:26:49.000 --> 00:26:52.000]  大衛是從一個知道神裡
[00:26:52.000 --> 00:26:54.000]  去得力的
[00:26:54.000 --> 00:26:55.000]  如果我們不知道
[00:26:55.000 --> 00:26:57.000]  這位是什麼神的時候
[00:26:57.000 --> 00:26:59.000]  我們就算呼求神
[00:26:59.000 --> 00:27:03.000]  我們去倚靠神
[00:27:03.000 --> 00:27:07.000]  可能都是很虛無的感覺
[00:27:07.000 --> 00:27:09.000]  不知道你明白我說什麼意思
[00:27:09.000 --> 00:27:12.000]  祈禱好像向空氣說
[00:27:12.000 --> 00:27:14.000]  我心裡說倚靠神
[00:27:14.000 --> 00:27:15.000]  其實是什麼?
[00:27:15.000 --> 00:27:19.000]  是一種好像心理作用一樣
[00:27:19.000 --> 00:27:20.000]  不是很實質
[00:27:20.000 --> 00:27:22.000]  不是一個渣拿
[00:27:22.000 --> 00:27:25.000]  究竟怎樣我們能夠可以
[00:27:25.000 --> 00:27:28.000]  去經歷這麼實在一點呢?
[00:27:28.000 --> 00:27:31.000]  真是好像大衛所說
[00:27:31.000 --> 00:27:35.000]  我遇到這麼多的攻擊
[00:27:35.000 --> 00:27:37.000]  我就轉身向神
[00:27:37.000 --> 00:27:40.000]  神你不會不秉行公義嗎?
[00:27:40.000 --> 00:27:42.000]  祂知道神會
[00:27:42.000 --> 00:27:44.000]  接著我的眼淚
[00:27:44.000 --> 00:27:46.000]  神祢不會去數算
[00:27:46.000 --> 00:27:47.000]  祢不會去裝載嗎?
[00:27:47.000 --> 00:27:49.000]  祂知道神會
[00:27:49.000 --> 00:27:51.000]  接著祂更加會呼求神
[00:27:51.000 --> 00:27:53.000]  知道神會出手
[00:27:53.000 --> 00:27:57.000]  所以祂是很有把握地
[00:27:57.000 --> 00:27:59.000]  但是今天我們去學習的時候
[00:27:59.000 --> 00:28:01.000]  我覺得是不是的
[00:28:01.000 --> 00:28:04.000]  可能我們仍然是
[00:28:04.000 --> 00:28:09.000]  做我們一向做的方法
[00:28:09.000 --> 00:28:12.000]  或者走一般世俗人走的做法
[00:28:12.000 --> 00:28:13.000]  你得罪我
[00:28:13.000 --> 00:28:14.000]  我就得罪你
[00:28:14.000 --> 00:28:15.000]  我就報仇
[00:28:15.000 --> 00:28:17.000]  我就繼續這樣去做
[00:28:17.000 --> 00:28:21.000]  或者用我自己的方法
[00:28:21.000 --> 00:28:22.000]  去尋求一些倚靠
[00:28:22.000 --> 00:28:24.000]  尋求一些幫助
[00:28:24.000 --> 00:28:28.000]  因為我覺得祈禱向神都是太虛無了
[00:28:28.000 --> 00:28:33.000]  但是同時間我都是相管齊下
[00:28:33.000 --> 00:28:40.000]  繼續做我自己尋求一些的保障
[00:28:40.000 --> 00:28:42.000]  我想說
[00:28:42.000 --> 00:28:45.000]  這種是一種屬靈的操練
[00:28:45.000 --> 00:28:49.000]  這種屬靈操練是要加上我們那個
[00:28:49.000 --> 00:28:54.000]  靈性上的一種想像
[00:28:54.000 --> 00:28:56.000]  去默想
[00:28:56.000 --> 00:29:01.000]  去思想神的同在
[00:29:01.000 --> 00:29:04.000]  而在這樣的光景的時候
[00:29:04.000 --> 00:29:07.000]  你可以
[00:29:07.000 --> 00:29:10.000]  凝視十字架
[00:29:10.000 --> 00:29:12.000]  你可以
[00:29:12.000 --> 00:29:14.000]  回到禮拜堂裡面
[00:29:14.000 --> 00:29:15.000]  小禮堂
[00:29:15.000 --> 00:29:18.000]  安靜靜看著十字架
[00:29:18.000 --> 00:29:20.000]  你去凝望十字架
[00:29:20.000 --> 00:29:22.000]  或者你家裡有十字架
[00:29:22.000 --> 00:29:24.000]  或者有個圖片
[00:29:24.000 --> 00:29:26.000]  你去望著十字架
[00:29:26.000 --> 00:29:28.000]  去凝視
[00:29:28.000 --> 00:29:30.000]  想望的十字架
[00:29:30.000 --> 00:29:32.000]  想望著耶穌基督
[00:29:32.000 --> 00:29:34.000]  來到你的前面
[00:29:34.000 --> 00:29:36.000]  彎著腰
[00:29:36.000 --> 00:29:38.000]  去和你說話
[00:29:38.000 --> 00:29:41.000]  實際上神就是這樣對我們
[00:29:41.000 --> 00:29:43.000]  想望著耶穌基督
[00:29:43.000 --> 00:29:47.000]  去感受你的苦情
[00:29:47.000 --> 00:29:50.000]  感受你的怨恨
[00:29:50.000 --> 00:29:52.000]  感受你這種
[00:29:52.000 --> 00:29:55.000]  這種的恨意
[00:29:55.000 --> 00:29:57.000]  讓你感受
[00:29:57.000 --> 00:30:00.000]  耶穌是願意
[00:30:00.000 --> 00:30:02.000]  去
[00:30:02.000 --> 00:30:04.000]  將你這些的苦情
[00:30:04.000 --> 00:30:05.000]  這些的苦杯
[00:30:05.000 --> 00:30:07.000]  去喝下
[00:30:07.000 --> 00:30:08.000]  接著
[00:30:08.000 --> 00:30:10.000]  你會感受到
[00:30:10.000 --> 00:30:13.000]  耶穌的愛從你心裡面發出來
[00:30:13.000 --> 00:30:15.000]  湧流到你那邊
[00:30:15.000 --> 00:30:19.000]  去沖淡你的苦情
[00:30:19.000 --> 00:30:21.000]  你不需要去掩飾
[00:30:21.000 --> 00:30:23.000]  你不需要去裝作
[00:30:23.000 --> 00:30:24.000]  我沒事
[00:30:24.000 --> 00:30:26.000]  我很好
[00:30:26.000 --> 00:30:28.000]  你就和神去傾訴
[00:30:28.000 --> 00:30:30.000]  你就坦然無懼
[00:30:30.000 --> 00:30:33.000]  更加能夠將自己的苦澀
[00:30:33.000 --> 00:30:35.000]  交給神
[00:30:35.000 --> 00:30:36.000]  不需要抗拒
[00:30:36.000 --> 00:30:40.000]  就放在耶穌的面前
[00:30:40.000 --> 00:30:43.000]  讓祂的愛去包圍你
[00:30:43.000 --> 00:30:45.000]  你會慢慢感受到
[00:30:45.000 --> 00:30:47.000]  當你這樣放下
[00:30:47.000 --> 00:30:49.000]  當你願意去承認
[00:30:49.000 --> 00:30:51.000]  當你覺得
[00:30:51.000 --> 00:30:52.000]  我可以去做
[00:30:52.000 --> 00:30:53.000]  交給神
[00:30:53.000 --> 00:30:55.000]  交給耶穌的時候
[00:30:55.000 --> 00:30:57.000]  這是不容易的事情
[00:30:57.000 --> 00:30:58.000]  你慢慢
[00:30:58.000 --> 00:31:00.000]  握緊拳頭的手
[00:31:00.000 --> 00:31:02.000]  張開放開給神
[00:31:02.000 --> 00:31:03.000]  你做得到了
[00:31:03.000 --> 00:31:04.000]  心裡面
[00:31:04.000 --> 00:31:07.000]  你會慢慢輕散
[00:31:07.000 --> 00:31:09.000]  你會感受到那種輕散
[00:31:09.000 --> 00:31:11.000]  接著你慢慢會感受到
[00:31:11.000 --> 00:31:13.000]  神的愛湧流你的時候
[00:31:13.000 --> 00:31:16.000]  衝擊你的苦杯的時候
[00:31:16.000 --> 00:31:18.000]  這種苦澀
[00:31:18.000 --> 00:31:21.000]  就出現了一種味道
[00:31:21.000 --> 00:31:25.000]  有人喜歡喝咖啡嗎?
[00:31:25.000 --> 00:31:27.000]  咖啡最好
[00:31:27.000 --> 00:31:29.000]  咖啡會不會不苦?
[00:31:29.000 --> 00:31:30.000]  不苦怎麼好喝呢?
[00:31:30.000 --> 00:31:32.000]  不過苦又怎麼好喝呢?
[00:31:32.000 --> 00:31:34.000]  反過來說
[00:31:34.000 --> 00:31:35.000]  為什麼有人喜歡喝咖啡呢?
[00:31:35.000 --> 00:31:38.000]  因為苦中帶甘
[00:31:38.000 --> 00:31:39.000]  這個很重要
[00:31:39.000 --> 00:31:42.000]  當然有些咖啡是苦中帶酸
[00:31:42.000 --> 00:31:44.000]  有些咖啡是苦中帶其他味道
[00:31:44.000 --> 00:31:46.000]  但是苦中帶甘的味道
[00:31:46.000 --> 00:31:49.000]  喝下去是特別不同的
[00:31:49.000 --> 00:31:52.000]  那種回甘的味道
[00:31:52.000 --> 00:31:55.000]  又有一股香氣濃郁的味道
[00:31:55.000 --> 00:31:58.000]  你那種苦澀的心情
[00:31:58.000 --> 00:32:02.000]  就被耶穌基督的愛
[00:32:02.000 --> 00:32:06.000]  充滿了苦中帶甘
[00:32:06.000 --> 00:32:09.000]  真的好像喝咖啡一樣
[00:32:09.000 --> 00:32:10.000]  如果喜歡喝咖啡
[00:32:10.000 --> 00:32:12.000]  就覺得不錯
[00:32:12.000 --> 00:32:13.000]  在神的面前
[00:32:13.000 --> 00:32:16.000]  原來可以這樣
[00:32:16.000 --> 00:32:20.000]  這個不是虛無
[00:32:20.000 --> 00:32:21.000]  剛才我們所說的
[00:32:21.000 --> 00:32:24.000]  頭腦上就是虛無
[00:32:24.000 --> 00:32:25.000]  交託給神
[00:32:25.000 --> 00:32:26.000]  自己這樣想
[00:32:26.000 --> 00:32:27.000]  知道神會幫你的
[00:32:27.000 --> 00:32:29.000]  你放心吧
[00:32:29.000 --> 00:32:31.000]  但你是不是真的可以這樣做
[00:32:31.000 --> 00:32:33.000]  是不是真的將這些東西
[00:32:33.000 --> 00:32:34.000]  交給神的面前
[00:32:34.000 --> 00:32:37.000]  是不是真的可以放下
[00:32:37.000 --> 00:32:39.000]  你是苦澀的
[00:32:39.000 --> 00:32:41.000]  你是慢慢覺得不行
[00:32:41.000 --> 00:32:43.000]  慢慢放下放鬆放鬆
[00:32:43.000 --> 00:32:45.000]  讓神的愛充滿你
[00:32:45.000 --> 00:32:47.000]  當然可以加上讀聖經
[00:32:47.000 --> 00:32:49.000]  默想神的說話
[00:32:49.000 --> 00:32:50.000]  這是一種肅靈的操練
[00:32:50.000 --> 00:32:53.000]  是很真實的學習
[00:32:53.000 --> 00:32:54.000]  而真實的
[00:32:54.000 --> 00:32:57.000]  你是流露到神的愛進入你裏面
[00:32:57.000 --> 00:32:59.000]  不是心理作用
[00:32:59.000 --> 00:33:04.000]  這個大衛是很清楚
[00:33:04.000 --> 00:33:06.000]  大衛素來牧羊的時候
[00:33:06.000 --> 00:33:09.000]  走去荒山野嶺
[00:33:09.000 --> 00:33:11.000]  除了和羊群聊天之外
[00:33:11.000 --> 00:33:14.000]  最好就是和天父聊天
[00:33:14.000 --> 00:33:15.000]  其實我們也是
[00:33:15.000 --> 00:33:18.000]  很多時候我們需要安靜的時間
[00:33:18.000 --> 00:33:21.000]  需要去退休的時間
[00:33:21.000 --> 00:33:23.000]  需要和神相處
[00:33:23.000 --> 00:33:24.000]  獨處的時間
[00:33:24.000 --> 00:33:27.000]  所以大衛遇到困難的時候
[00:33:27.000 --> 00:33:29.000]  他就能夠知道
[00:33:29.000 --> 00:33:32.000]  用什麼方法去面對
[00:33:32.000 --> 00:33:33.000]  他不會
[00:33:33.000 --> 00:33:35.000]  其實大衛是一個勇士
[00:33:35.000 --> 00:33:38.000]  他和素羅打
[00:33:38.000 --> 00:33:40.000]  素羅未必能打贏他
[00:33:40.000 --> 00:33:41.000]  我記得一次
[00:33:41.000 --> 00:33:43.000]  大衛逃亡的時候
[00:33:43.000 --> 00:33:45.000]  在一個洞裏面
[00:33:45.000 --> 00:33:46.000]  剛剛好素羅在裏面
[00:33:46.000 --> 00:33:47.000]  素羅不知道
[00:33:47.000 --> 00:33:50.000]  大衛只要拿牆牆一戳
[00:33:50.000 --> 00:33:53.000]  就戳死了素羅
[00:33:53.000 --> 00:33:56.000]  但大衛沒有這樣做
[00:33:56.000 --> 00:33:58.000]  他知道不應該這樣做
[00:33:58.000 --> 00:34:01.000]  雖然有一個行義在裏面
[00:34:01.000 --> 00:34:06.000]  但他知道這些是由神自己做的
[00:34:06.000 --> 00:34:07.000]  去敬畏神
[00:34:07.000 --> 00:34:08.000]  交回給神
[00:34:08.000 --> 00:34:09.000]  所以你看到
[00:34:09.000 --> 00:34:13.000]  大衛面對這樣的情況的時候
[00:34:13.000 --> 00:34:14.000]  一一仰望神
[00:34:14.000 --> 00:34:15.000]  知道神
[00:34:15.000 --> 00:34:18.000]  所以能夠去到第十節
[00:34:18.000 --> 00:34:20.000]  十一節
[00:34:20.000 --> 00:34:21.000]  你會體會
[00:34:21.000 --> 00:34:24.000]  完全不同的狀態
[00:34:24.000 --> 00:34:26.000]  第十節怎樣說
[00:34:26.000 --> 00:34:27.000]  我依靠神
[00:34:27.000 --> 00:34:29.000]  我要讚美他的華語
[00:34:29.000 --> 00:34:30.000]  我依靠耶和華
[00:34:30.000 --> 00:34:31.000]  我要讚美他的華語
[00:34:31.000 --> 00:34:32.000]  十一節
[00:34:32.000 --> 00:34:33.000]  我依靠神
[00:34:33.000 --> 00:34:34.000]  必不懼怕
[00:34:34.000 --> 00:34:37.000]  人能把我怎麼樣呢
[00:34:37.000 --> 00:34:40.000]  這個似乎第四節出現過
[00:34:40.000 --> 00:34:41.000]  上次也說過
[00:34:41.000 --> 00:34:43.000]  第四節有點不同
[00:34:43.000 --> 00:34:45.000]  第十節重覆了一次
[00:34:45.000 --> 00:34:46.000]  我依靠神
[00:34:46.000 --> 00:34:48.000]  我要讚美他的華語
[00:34:48.000 --> 00:34:51.000]  第十節重覆了這句
[00:34:51.000 --> 00:34:52.000]  我依靠耶和華
[00:34:52.000 --> 00:34:54.000]  我要讚美他的華語
[00:34:54.000 --> 00:34:56.000]  這個重覆很特別
[00:34:56.000 --> 00:34:58.000]  重覆就加強了那種語氣
[00:34:58.000 --> 00:35:01.000]  真的要讚美神
[00:35:01.000 --> 00:35:02.000]  真的再次讚美神
[00:35:02.000 --> 00:35:04.000]  因為祂從一個
[00:35:04.000 --> 00:35:05.000]  貧義裏面
[00:35:05.000 --> 00:35:07.000]  和一個懼怕裏面
[00:35:07.000 --> 00:35:09.000]  和一個真是
[00:35:09.000 --> 00:35:11.000]  充滿哀傷的裏面
[00:35:11.000 --> 00:35:13.000]  釋放了自己下來
[00:35:13.000 --> 00:35:14.000]  然後
[00:35:14.000 --> 00:35:16.000]  祂說我要讚美神
[00:35:16.000 --> 00:35:17.000]  當我們讚美神
[00:35:17.000 --> 00:35:18.000]  越讚美
[00:35:18.000 --> 00:35:20.000]  心裏面就越喜樂
[00:35:20.000 --> 00:35:22.000]  但是一個重要一點
[00:35:22.000 --> 00:35:23.000]  為什麼重覆一句話
[00:35:23.000 --> 00:35:24.000]  有點不同呢
[00:35:24.000 --> 00:35:26.000]  我依靠耶和華
[00:35:26.000 --> 00:35:28.000]  我要讚美他的華語
[00:35:28.000 --> 00:35:29.000]  這個強化了
[00:35:29.000 --> 00:35:31.000]  不單止是重覆說一次
[00:35:31.000 --> 00:35:35.000]  更加是一個宣告
[00:35:35.000 --> 00:35:37.000]  祂說耶和華
[00:35:37.000 --> 00:35:38.000]  祂說耶和華
[00:35:38.000 --> 00:35:40.000]  我的神耶和華
[00:35:40.000 --> 00:35:42.000]  耶和華為什麼有點不同呢
[00:35:42.000 --> 00:35:44.000]  前面是說依靠神
[00:35:44.000 --> 00:35:45.000]  讚美祂的華語
[00:35:45.000 --> 00:35:46.000]  但是為什麼特別是說
[00:35:46.000 --> 00:35:48.000]  依靠耶和華呢
[00:35:48.000 --> 00:35:50.000]  因為在舊約裏面
[00:35:50.000 --> 00:35:52.000]  說耶和華的時候
[00:35:52.000 --> 00:35:54.000]  祂會想到這位神
[00:35:54.000 --> 00:35:55.000]  這位耶和華
[00:35:55.000 --> 00:35:57.000]  是一位守約
[00:35:57.000 --> 00:35:59.000]  思前外的神
[00:35:59.000 --> 00:36:01.000]  耶和華是和我們
[00:36:01.000 --> 00:36:02.000]  和以色列
[00:36:02.000 --> 00:36:04.000]  是有一個
[00:36:04.000 --> 00:36:07.000]  盟約在裏面的
[00:36:07.000 --> 00:36:09.000]  這個是很重要的
[00:36:09.000 --> 00:36:10.000]  會想到這位耶和華
[00:36:10.000 --> 00:36:12.000]  提到的名字的時候
[00:36:12.000 --> 00:36:14.000]  提到一位
[00:36:14.000 --> 00:36:16.000]  有盟約的神
[00:36:16.000 --> 00:36:19.000]  我們是有一個盟約的
[00:36:19.000 --> 00:36:21.000]  這個盟約是很簡單
[00:36:21.000 --> 00:36:23.000]  我要做祢的神
[00:36:23.000 --> 00:36:25.000]  祢要做我的子民
[00:36:25.000 --> 00:36:28.000]  我要用我永遠的愛來愛祢
[00:36:28.000 --> 00:36:32.000]  即使人對方不守約
[00:36:32.000 --> 00:36:34.000]  神也不失約
[00:36:34.000 --> 00:36:35.000]  這個很清楚
[00:36:35.000 --> 00:36:37.000]  所以守約思前外的神
[00:36:37.000 --> 00:36:39.000]  祂說真是耶和華
[00:36:39.000 --> 00:36:40.000]  為什麼呢
[00:36:40.000 --> 00:36:43.000]  我知道祂所說的是真實
[00:36:43.000 --> 00:36:44.000]  我真的會知道
[00:36:44.000 --> 00:36:45.000]  祂會幫助我
[00:36:45.000 --> 00:36:46.000]  我真的知道
[00:36:46.000 --> 00:36:47.000]  我每一滴眼淚
[00:36:47.000 --> 00:36:49.000]  祂都會記數
[00:36:49.000 --> 00:36:50.000]  真的知道
[00:36:50.000 --> 00:36:52.000]  我哭喊祂的時候
[00:36:52.000 --> 00:36:55.000]  祂是關心我的苦情
[00:36:55.000 --> 00:36:57.000]  所以大衛
[00:36:57.000 --> 00:37:01.000]  特別宣告耶和華
[00:37:01.000 --> 00:37:04.000]  耶和華是守約者
[00:37:04.000 --> 00:37:07.000]  我們在婚禮的時候
[00:37:07.000 --> 00:37:08.000]  見到一對新人
[00:37:08.000 --> 00:37:10.000]  互相獨誓盟
[00:37:10.000 --> 00:37:13.000]  無論富貴貧窮
[00:37:13.000 --> 00:37:16.000]  任何情況裡面
[00:37:16.000 --> 00:37:17.000]  我都愛護祢
[00:37:17.000 --> 00:37:18.000]  保護祢
[00:37:18.000 --> 00:37:20.000]  直到永遠
[00:37:20.000 --> 00:37:23.000]  大家都很甜蜜地說這句話
[00:37:23.000 --> 00:37:25.000]  雖然很甜蜜
[00:37:25.000 --> 00:37:26.000]  輕鬆的感覺
[00:37:26.000 --> 00:37:29.000]  但是實際上都很沉重
[00:37:29.000 --> 00:37:32.000]  守約思前外
[00:37:32.000 --> 00:37:33.000]  困難的時候
[00:37:33.000 --> 00:37:35.000]  隨時隨在
[00:37:35.000 --> 00:37:38.000]  能夠數算祢的眼淚
[00:37:38.000 --> 00:37:40.000]  我們看到我們的神就是這樣
[00:37:40.000 --> 00:37:43.000]  所以今天和大家看經文
[00:37:43.000 --> 00:37:46.000]  感受到我們的神
[00:37:46.000 --> 00:37:47.000]  是多麼愛我們
[00:37:47.000 --> 00:37:49.000]  我們面對今天
[00:37:49.000 --> 00:37:52.000]  無論你覺得是局勢
[00:37:52.000 --> 00:37:54.000]  是疫情
[00:37:54.000 --> 00:37:56.000]  或者經濟的層面
[00:37:56.000 --> 00:37:58.000]  或者淑玲的光景
[00:37:58.000 --> 00:38:00.000]  或者人際的關係
[00:38:00.000 --> 00:38:02.000]  或者工作上的問題
[00:38:02.000 --> 00:38:05.000]  都帶來我們很多的痛苦
[00:38:05.000 --> 00:38:07.000]  帶來我們的憂慮
[00:38:07.000 --> 00:38:08.000]  都好
[00:38:08.000 --> 00:38:10.000]  但是我們要知道
[00:38:10.000 --> 00:38:12.000]  要認識這位神
[00:38:12.000 --> 00:38:15.000]  這位神就是幫助我們的神
[00:38:15.000 --> 00:38:17.000]  我們要懂得
[00:38:17.000 --> 00:38:19.000]  不僅頭腦要知道
