
[00:00:00.000 --> 00:00:07.120]  很多教會對宣教或者對猜拳是有誤解的
[00:18:48.260 --> 00:18:49.460]  但是沒有時間講
[00:18:49.460 --> 00:18:52.180]  總括來說
[00:18:52.180 --> 00:18:53.620]  整本《聖經》
[00:18:53.620 --> 00:18:57.060]  無論是新約、舊約的中心思想
[00:18:57.060 --> 00:18:59.300]  都是耶穌基督的使命
[00:18:59.300 --> 00:19:00.460]  都是講耶穌基督
[00:19:00.460 --> 00:19:05.620]  講來講去的使命就是為我們死而復活
[00:19:06.420 --> 00:19:08.900]  叫我們得著捨罪的救恩
[00:19:08.900 --> 00:19:13.060]  叫萬民都因為祂而得著救恩
[00:19:13.060 --> 00:19:15.780]  這就是宣教
[00:19:15.780 --> 00:19:17.300]  我特別強調
[00:19:17.300 --> 00:19:21.540]  耶穌基督降世的使命就是宣教
[00:19:21.540 --> 00:19:24.260]  所以教會的使命一定是宣教
[00:19:24.260 --> 00:19:27.180]  如果整本《聖經》都是講宣教的話
[00:19:27.180 --> 00:19:29.740]  教會的使命不可能不是宣教
[00:19:29.740 --> 00:19:31.740]  如果教會的使命是宣教的話
[00:19:31.740 --> 00:19:36.660]  你和我的人生目的、使命都是宣教
[00:19:36.660 --> 00:19:46.580]  在《路加福音》24章48到49頁
[00:19:46.580 --> 00:19:49.900]  耶穌說:你們就是這些事的見證
[00:19:49.900 --> 00:19:52.940]  我要使我父的英許臨到你們身上
[00:19:52.940 --> 00:19:54.620]  你們當在城裡等候
[00:19:54.620 --> 00:19:57.740]  直到得著從上面而來的人能力
[00:19:57.740 --> 00:20:03.180]  我們知道聖靈降臨的教會就發展
[00:20:03.180 --> 00:20:06.420]  請留意等候
[00:20:06.420 --> 00:20:09.180]  耶穌說:你們現在立即籌款
[00:20:09.180 --> 00:20:11.020]  你們立即建立一個差遣部
[00:20:11.020 --> 00:20:11.700]  建立一個大組織
[00:20:11.700 --> 00:20:12.140]  不是的
[00:20:12.140 --> 00:20:13.140]  耶穌叫他等候
[00:20:13.140 --> 00:20:17.700]  等候這個詞對我來說是很重要的
[00:20:17.700 --> 00:20:19.540]  我現在就是在等候
[00:20:19.540 --> 00:20:21.860]  我以前也和大家談過
[00:20:21.860 --> 00:20:25.300]  在一年半之前我和太太接受了一個邀請
[00:20:25.300 --> 00:20:28.780]  就是在我做完總幹事這個任期後
[00:20:28.780 --> 00:20:30.300]  就去台灣宣教
[00:20:30.300 --> 00:20:33.740]  這個任期剛剛一個多月前就結束了
[00:20:33.740 --> 00:20:34.780]  一月底就結束了
[00:20:34.780 --> 00:20:36.420]  我們現在是在等候
[00:20:36.420 --> 00:20:40.980]  在等候台灣開放它的辦公室
[00:20:40.980 --> 00:20:44.620]  接受我的宣教士簽證的申請
[00:20:44.620 --> 00:20:46.620]  然後就去宣教
[00:20:46.620 --> 00:20:53.260]  這個計劃是幾個地區的報道會
[00:20:53.260 --> 00:20:57.940]  包括美國、新加坡、馬來西亞和香港聯合的宣教士工
[00:20:57.940 --> 00:21:00.500]  目的就是在台灣建立雙語教會
[00:21:00.500 --> 00:21:01.820]  英語和國語
[00:21:01.820 --> 00:21:07.020]  若果我成功出發
[00:21:07.020 --> 00:21:08.420]  當然有幾個因素
[00:21:08.420 --> 00:21:11.740]  我要拿到簽證
[00:21:11.740 --> 00:21:16.340]  我又要帶領這個計劃
[00:21:16.340 --> 00:21:19.140]  所以我要為這個計劃去籌款
[00:21:19.140 --> 00:21:21.420]  如果我成功出發的話
[00:21:21.420 --> 00:21:25.940]  我將會是全英堂第一隊派出的宣教士
[00:21:25.940 --> 00:21:27.580]  我們全英堂很小的
[00:21:27.580 --> 00:21:28.460]  只有幾十人
[00:21:28.460 --> 00:21:29.300]  疫情又
[00:21:29.300 --> 00:21:31.580]  原本我們細蚊仔的士工有二十多人
[00:21:31.580 --> 00:21:32.780]  現在又少了
[00:21:32.780 --> 00:21:34.580]  聚會不了
[00:21:34.580 --> 00:21:37.540]  感謝主我們普通話崇拜和語語崇拜
[00:21:37.540 --> 00:21:40.980]  加起來都有五十多人
[00:21:40.980 --> 00:21:42.700]  當然如果除剩
[00:21:42.700 --> 00:21:44.420]  沒有duplicate都有四十多人
[00:21:44.420 --> 00:21:45.420]  我都感恩
[00:21:45.420 --> 00:21:46.820]  但是都是很少人
[00:21:46.820 --> 00:21:49.900]  竟然能夠派出一隊宣教士去台灣
[00:21:49.900 --> 00:21:53.380]  這就是上帝的恩典
[00:21:53.380 --> 00:21:57.220]  請大家為我祈禱
[00:21:57.220 --> 00:21:59.620]  這個月是猜拳月
[00:21:59.620 --> 00:22:02.660]  我和大家講這個見證其實是興奮的
[00:22:02.660 --> 00:22:05.100]  如果全英堂這麼小的教會
[00:22:05.100 --> 00:22:06.900]  經濟這麼困難
[00:22:06.900 --> 00:22:09.300]  都仍然可以派出一隊宣教士
[00:22:09.300 --> 00:22:12.180]  而且還帶領整個跨國士工的話
[00:22:12.180 --> 00:22:13.620]  你說
[00:22:13.620 --> 00:22:17.700]  將來你看到上帝回到天堂
[00:22:17.700 --> 00:22:19.900]  耶穌基督我都不算
[00:22:19.900 --> 00:22:21.700]  我在全英堂的聚會都不算
[00:22:21.700 --> 00:22:23.460]  你看我們全英堂多靜
[00:22:23.460 --> 00:22:25.780]  但是全英堂靜不等於你靜呢?
[00:22:25.780 --> 00:22:28.780]  我們今天要做一些反思
[00:22:28.780 --> 00:22:29.700]  我們要想一下
[00:22:29.700 --> 00:22:32.140]  究竟基督的使命
[00:22:32.140 --> 00:22:34.580]  是不是你的使命?
[00:22:34.580 --> 00:22:37.980]  你人生的目標是為了什麼呢?
[00:22:37.980 --> 00:22:41.140]  這個要取決你和上帝的關係
[00:22:41.140 --> 00:22:42.940]  你的神學思想是怎樣呢?
[00:22:42.940 --> 00:22:45.500]  神學思想就是你對上帝的認識
[00:22:45.500 --> 00:22:49.060]  你對聖經的教導的接受
[00:22:49.060 --> 00:22:50.500]  你和祂的關係是怎樣的呢?
[00:22:50.500 --> 00:22:52.820]  你是不是真的愛耶穌基督呢?
[00:22:52.820 --> 00:22:54.940]  你是耶穌基督的門徒是嗎?
[00:22:54.940 --> 00:22:55.700]  你說我是啊
[00:22:55.700 --> 00:22:57.660]  不過我是星期天的門徒
[00:22:57.660 --> 00:22:59.140]  一到六我就沒空
[00:22:59.140 --> 00:23:02.180]  或者你說我是七到十一
[00:23:02.180 --> 00:23:03.940]  我就是耶穌基督的門徒
[00:23:03.940 --> 00:23:07.780]  從上午七點到上午十一點
[00:23:07.780 --> 00:23:11.660]  中午之後我就做其他的事情
[00:23:11.660 --> 00:23:15.100]  你有沒有真的遵循耶穌基督的教訓呢?
[00:23:15.100 --> 00:23:18.180]  你留意耶穌基督和門徒在路上說話
[00:23:18.180 --> 00:23:18.900]  在家裡說話
[00:23:18.900 --> 00:23:21.100]  都是用聖經的話來跟他們說話
[00:23:21.100 --> 00:23:23.820]  我們 江穆斯林的講道
[00:23:23.820 --> 00:23:26.700]  絕大部分都是《釋經》的講道
[00:23:26.700 --> 00:23:28.940]  其實全部都是《釋經》的講道
[00:23:28.940 --> 00:23:30.740]  不是講自己的東西
[00:23:30.740 --> 00:23:32.260]  是講上帝的東西
[00:23:32.260 --> 00:23:35.660]  因為聖經是很重要的
[00:23:35.660 --> 00:23:37.540]  耶穌也是這樣說的
[00:23:37.540 --> 00:23:43.220]  那你對聖經的教導接受多少呢?
[00:23:43.220 --> 00:23:46.700]  抑或你是一個烏鴉烏鴉的基督徒?
[00:23:46.700 --> 00:23:48.460]  弟兄姊妹
[00:23:48.460 --> 00:23:49.500]  這個時候
[00:23:49.500 --> 00:23:51.820]  這個傳恩堂猜傳語
[00:23:51.820 --> 00:23:56.260]  就值得我們每一個人在十二年前反思
[00:23:56.260 --> 00:23:59.940]  糾正自己的神學思想
[00:23:59.940 --> 00:24:03.460]  原來你的生命最重要的目的是宣教
[00:24:03.460 --> 00:24:04.540]  宣教呢
[00:24:04.540 --> 00:24:06.340]  就不只是去海外
[00:24:06.340 --> 00:24:08.500]  穆斯林就好了
[00:24:08.500 --> 00:24:10.060]  你就去台灣
[00:24:10.060 --> 00:24:13.220]  但我就在柴灣
[00:24:13.220 --> 00:24:15.060]  那我在柴灣怎麼宣教呢?
[00:24:15.060 --> 00:24:16.140]  柴灣也宣教
[00:24:16.140 --> 00:24:22.260]  因為宣教就是在隨時隨地向人傳福音
[00:24:22.260 --> 00:24:25.780]  無論你是本地、外地都是宣教
[00:24:25.780 --> 00:24:27.020]  我記得
[00:24:27.020 --> 00:24:28.540]  江穆斯提過我們
[00:24:28.540 --> 00:24:29.380]  101
[00:24:29.380 --> 00:24:31.340]  每人帶一個人信耶穌
[00:24:31.340 --> 00:24:33.500]  你有沒有帶過呢?
[00:24:33.500 --> 00:24:36.780]  這個就值得我們反思
[00:24:36.780 --> 00:24:43.780]  在這個時候我們做一些立志
[00:24:43.780 --> 00:24:44.420]  第一
[00:24:44.420 --> 00:24:47.740]  為傳恩堂猜傳事公祈禱
[00:24:47.740 --> 00:24:49.260]  我剛才提到
[00:24:49.260 --> 00:24:51.460]  我們傳恩堂有一個好的計劃
[00:24:51.460 --> 00:24:53.100]  除了十一奉獻之外
[00:24:53.100 --> 00:24:57.980]  我們怎麼將自己的金錢
[00:24:57.980 --> 00:25:00.700]  來奉獻給上帝做猜傳事公呢?
[00:25:00.700 --> 00:25:03.380]  大家可以維持禱告
[00:25:03.380 --> 00:25:08.180]  透過禱告和金錢支持猜傳事公
[00:25:08.180 --> 00:25:13.260]  而且還有尋求機會隨時隨地的傳福音
[00:25:13.260 --> 00:25:15.660]  我們做過很多個人報道訓練
[00:25:15.660 --> 00:25:18.260]  訓練完之後你有沒有傳福音呢?
[00:25:18.260 --> 00:25:21.180]  我知道其實大家都想的
[00:25:21.180 --> 00:25:24.100]  但有時候這個疫情
[00:25:24.100 --> 00:25:28.300]  又加上很多的經濟、政治的情況
[00:25:28.300 --> 00:25:29.860]  令到我們有點得意
[00:25:29.860 --> 00:25:33.780]  但是感謝主我們早堂、午堂的師哥
[00:25:33.780 --> 00:25:35.220]  都是很激勵性的
[00:25:35.220 --> 00:25:38.860]  我們在神面前面對這個疫情
[00:25:38.860 --> 00:25:40.420]  我們不要氣餒
[00:25:40.420 --> 00:25:41.540]  不要灰心
[00:25:41.540 --> 00:25:43.020]  我們靠主喜樂
[00:25:43.020 --> 00:25:47.980]  見到周圍不開心的人
[00:25:47.980 --> 00:25:50.700]  其實是他們信耶穌的好時機
[00:25:50.700 --> 00:25:52.700]  我們把握這個機會
[00:25:52.700 --> 00:25:55.780]  讓他們看到在上帝那裡有希望
[00:25:55.780 --> 00:26:00.660]  還有思考上帝會不會呼召你成為宣教士
[00:26:00.660 --> 00:26:03.660]  我記得我在教會
[00:26:03.660 --> 00:26:05.140]  在其他堂會講道
[00:26:05.140 --> 00:26:07.060]  有很多弟兄姊妹向我反映
[00:26:07.060 --> 00:26:09.540]  你去台灣 我也想去
[00:26:09.540 --> 00:26:11.420]  不過我又不是讀神學
[00:26:11.420 --> 00:26:14.700]  但有位說我是做教育的
[00:26:14.700 --> 00:26:16.220]  我教人英文的
[00:26:16.220 --> 00:26:17.220]  可不可以去呢?
[00:26:17.220 --> 00:26:22.140]  有些人說我其實是做生意的
[00:26:22.140 --> 00:26:25.580]  如果我們這個跨國團隊
[00:26:25.580 --> 00:26:28.260]  在那裡有例如黃色人道
[00:26:28.260 --> 00:26:30.060]  或者有咖啡室
[00:26:30.060 --> 00:26:31.740]  有這些東西我可以幫忙
[00:26:31.740 --> 00:26:34.220]  其實你也可以做一個
[00:26:34.220 --> 00:26:36.660]  不是傳道人 但也是宣教士
[00:26:36.660 --> 00:26:40.020]  當然上帝不會叫所有我們全恩堂
[00:26:40.020 --> 00:26:42.220]  每個去台灣就不行了
[00:26:42.220 --> 00:26:44.220]  或者去做海外宣教
[00:26:44.220 --> 00:26:47.260]  最重要就是隨時隨地
[00:26:47.260 --> 00:26:49.020]  在你的崗位上
[00:26:49.020 --> 00:26:50.820]  帶人信耶穌
[00:26:50.820 --> 00:26:52.420]  帶他們回教會
[00:26:52.420 --> 00:27:01.140]  我希望大家都為你自己的神學思想做反思
[00:27:01.140 --> 00:27:06.340]  為你在神面前的立志
[00:27:06.340 --> 00:27:12.140]  以宣教 以傳福音作為你生命的重心
[00:27:12.140 --> 00:27:14.380]  因為這就是聖經的教訓
[00:27:14.380 --> 00:27:16.380]  耶穌基督的使命就是宣教
[00:27:16.380 --> 00:27:18.260]  整本聖經講的就是宣教
[00:27:18.260 --> 00:27:20.540]  所以教會的使命一定是宣教
[00:27:20.540 --> 00:27:23.340]  如果你的使命不是宣教的話
[00:27:23.340 --> 00:27:25.340]  你就錯了
[00:27:25.340 --> 00:27:28.020]  我們在神面前反思和立志
[00:27:28.020 --> 00:27:30.620]  讓我們低頭禱告
[00:27:30.620 --> 00:27:32.100]  親愛的主人我們感謝你
[00:27:32.100 --> 00:27:33.780]  在宣教月的開始
[00:27:33.780 --> 00:27:37.020]  我們想到你昔日復活之後
[00:27:37.020 --> 00:27:40.060]  你跟門徒講的就是這麼重要
[00:27:40.060 --> 00:27:45.620]  就是叫他們宣教
[00:27:45.620 --> 00:27:47.060]  《路加福音》24章
[00:27:47.060 --> 00:27:51.220]  那番話是整本《路加福音》的高傳
[00:27:51.220 --> 00:27:52.380]  主我們今天看到
[00:27:52.380 --> 00:27:53.740]  我們心裡面領受
[00:27:53.740 --> 00:27:55.740]  求你的話語激勵我們
[00:27:55.740 --> 00:27:58.540]  叫我們真的歸向你
[00:27:58.540 --> 00:28:03.940]  做一個全心全意毀身的基督徒
[00:28:03.940 --> 00:28:06.580]  我們祈禱感恩奉耶穌基督的名
[00:28:06.580 --> 00:28:08.580]  阿們
