
[00:00:00.000 --> 00:00:07.600]  主持人:鄧英姐妹早晨 十月的第一個主日 大家都很意識到
[00:24:08.800 --> 00:24:10.800]  我放多少努力都好
[00:24:10.800 --> 00:24:12.800]  我們所謂說
[00:24:12.800 --> 00:24:14.800]  沒有包生仔
[00:24:14.800 --> 00:24:16.800]  我不可以保證
[00:24:16.800 --> 00:24:18.800]  這個靈魂一定得救
[00:24:18.800 --> 00:24:20.800]  但是我的領悟就是
[00:24:20.800 --> 00:24:26.800]  聖靈一定會和我一起去教我的女兒
[00:24:26.800 --> 00:24:28.800]  我不懂得教不是最重要
[00:24:28.800 --> 00:24:32.800]  神懂得怎樣教才是最重要
[00:24:32.800 --> 00:24:37.800]  所以我們仍然在這種灰暗的環境裏
[00:24:37.800 --> 00:24:41.800]  能夠持守我們對神的信心
[00:24:41.800 --> 00:24:45.800]  我們盡了我們的能力
[00:24:45.800 --> 00:24:47.800]  交給聖靈去教他
[00:24:47.800 --> 00:24:50.800]  交給聖靈去教我
[00:24:50.800 --> 00:24:52.800]  讓我知道怎樣教他
[00:24:52.800 --> 00:24:55.800]  這個就是我得到的結論
[00:24:55.800 --> 00:24:59.800]  所以最終我的女兒就出世了
[00:24:59.800 --> 00:25:05.800]  你不要問我為何不生多幾個
[00:25:05.800 --> 00:25:07.800]  這是另一個故事
[00:25:07.800 --> 00:25:13.800]  在這種好像很灰暗的情況裏
[00:25:13.800 --> 00:25:17.800]  就好像我們上幾個月讀到尼西米
[00:25:17.800 --> 00:25:19.800]  好像真的很灰暗
[00:25:19.800 --> 00:25:21.800]  因為耶路撒冷被毀
[00:25:21.800 --> 00:25:27.800]  他們的貴族被人擄去巴比倫的地方
[00:25:27.800 --> 00:25:30.800]  好像沒有希望了
[00:25:30.800 --> 00:25:33.800]  然後我們讀但爾利的時候
[00:25:33.800 --> 00:25:35.800]  但爾利都是一樣
[00:25:35.800 --> 00:25:43.800]  但爾利比以西傑還早被人擄去巴比倫的地方
[00:25:43.800 --> 00:25:48.800]  尼西米和但爾利和以西傑有少少不同
[00:25:48.800 --> 00:25:51.800]  尼西米是第二代
[00:25:51.800 --> 00:26:00.800]  尼西米的父母被擄去巴比倫的其中一些人
[00:26:00.800 --> 00:26:06.800]  而尼西米當時就在巴比倫的地方出世
[00:26:06.800 --> 00:26:09.800]  有些像我們那些ABC
[00:26:09.800 --> 00:26:11.800]  他們是第二代
[00:26:11.800 --> 00:26:16.800]  這些我們可以叫信義代
[00:26:16.800 --> 00:26:21.800]  我們記得尼西米在那種情況出世的時候
[00:26:21.800 --> 00:26:26.800]  他仍然可以持守他的信仰
[00:26:26.800 --> 00:26:29.800]  可以向他所信的神祈禱
[00:26:29.800 --> 00:26:37.800]  然後仍然可以做到一個在皇宮裏面很重要的職份
[00:26:37.800 --> 00:26:40.800]  你可以說他都是服侍皇帝
[00:26:40.800 --> 00:26:45.800]  但他的服侍比起其他的服侍是很不同
[00:26:45.800 --> 00:26:51.800]  所以在這種環境裏他仍然可以持守他的信仰
[00:26:51.800 --> 00:26:57.800]  就好像但爾利一樣仍然可以持守他的信仰
[00:26:57.800 --> 00:27:05.800]  我們都聽過尤其是在第一世紀的時候
[00:27:05.800 --> 00:27:11.800]  跟從耶穌的人是要躲起來敬拜的
[00:27:11.800 --> 00:27:14.800]  是要躲起來讀聖經的
[00:27:14.800 --> 00:27:19.800]  如果被羅馬的官兵找到你出來的時候
[00:27:19.800 --> 00:27:28.800]  你就要不承認你的信仰
[00:27:28.800 --> 00:27:32.800]  要不就被人扔進獅子坑
[00:27:32.800 --> 00:27:37.800]  我們都讀過很多這些的記載
[00:27:37.800 --> 00:27:41.800]  怎樣可以持守你的信仰
[00:27:41.800 --> 00:27:49.800]  有一些持守信仰的其實現在21世紀都一樣正在發生
[00:27:49.800 --> 00:27:54.800]  大家如果留意一下一些其他的地方
[00:27:54.800 --> 00:27:58.800]  信耶穌的人仍然在被人迫害
[00:27:58.800 --> 00:28:03.800]  仍然會被人抓去坐牢
[00:28:03.800 --> 00:28:06.800]  仍然有這些情況出現
[00:28:06.800 --> 00:28:12.800]  但在這些情況出現我們一方面覺得很灰暗沒什麼希望
[00:28:12.800 --> 00:28:18.800]  但另一方面見到神的名仍然被高舉被榮耀
[00:28:18.800 --> 00:28:23.800]  曾經有一個故事應該是一個很古代
[00:28:23.800 --> 00:28:27.800]  在第一世紀那個時代的故事
[00:28:27.800 --> 00:28:37.800]  那些羅馬兵將基督徒集合一起坐牢
[00:28:37.800 --> 00:28:41.800]  要不就把他們扔進獅子坑
[00:28:41.800 --> 00:28:45.800]  要不就把他們帶到懸崖邊
[00:28:45.800 --> 00:28:48.800]  去到懸崖邊的時候就問他們
[00:28:48.800 --> 00:28:52.800]  你還信不信耶穌
[00:28:52.800 --> 00:28:55.800]  如果你不信耶穌
[00:28:55.800 --> 00:28:59.800]  如果你肯說這個耶穌不是神
[00:28:59.800 --> 00:29:02.800]  那你就可以回家了
[00:29:02.800 --> 00:29:05.800]  但是如果你不肯拒絕
[00:29:05.800 --> 00:29:09.800]  如果你仍然要說這個耶穌是神的話
[00:29:09.800 --> 00:29:16.800]  接著這個兵就會把他們推到懸崖的下面
[00:29:16.800 --> 00:29:21.800]  當時那些羅馬兵就抓了十個基督徒
[00:29:21.800 --> 00:29:26.800]  去到懸崖邊逐個逐個問他們
[00:29:26.800 --> 00:29:31.800]  然後逐個逐個推他們到懸崖的下面
[00:29:31.800 --> 00:29:39.800]  逐個都說我相信耶穌是神的兒子
[00:29:39.800 --> 00:29:41.800]  耶穌就是神
[00:29:41.800 --> 00:29:44.800]  一個一個推了下去
[00:29:44.800 --> 00:29:54.800]  突然間就出現有天使去接了這個掉下懸崖的基督徒
[00:29:54.800 --> 00:29:59.800]  接了他之後就在他頭上戴一個冠冕
[00:29:59.800 --> 00:30:04.800]  然後就帶他回到天上神的寶座的面前
[00:30:04.800 --> 00:30:07.800]  一個一個就這樣掉下去
[00:30:07.800 --> 00:30:13.800]  一個一個就有天使把冠冕戴在他頭上
[00:30:13.800 --> 00:30:19.800]  那些天使就發覺好像不是很合理
[00:30:19.800 --> 00:30:23.800]  我們有十一個冠冕握在手上
[00:30:23.800 --> 00:30:26.800]  但是只有十個基督徒
[00:30:26.800 --> 00:30:30.800]  是不是計錯數了 為什麼多了一個呢
[00:30:30.800 --> 00:30:34.800]  原來這個故事的結論結束的時候
[00:30:34.800 --> 00:30:37.800]  就是十個基督徒推了下懸崖之後
[00:30:37.800 --> 00:30:45.800]  推他們下懸崖的羅馬的伯夫長自己也跳下去
[00:30:45.800 --> 00:30:49.800]  因為他發覺原來你說耶穌是神
[00:30:49.800 --> 00:30:51.800]  你相信耶穌是神的時候
[00:30:51.800 --> 00:30:53.800]  掉下去懸崖也好
[00:30:53.800 --> 00:30:57.800]  也有個天使送個冠冕給你
[00:30:57.800 --> 00:31:03.800]  你也可以被天使接到神的寶座旁邊
[00:31:03.800 --> 00:31:07.800]  於是這個伯夫長就覺得不如這樣好了
[00:31:07.800 --> 00:31:09.800]  於是就掉下去了
[00:31:09.800 --> 00:31:14.800]  第十一個的冠冕原來就是為他預備的
[00:31:14.800 --> 00:31:18.800]  所以我們看到背後這些的時候
[00:31:18.800 --> 00:31:24.800]  我們就可以好像彈爾蒂這種堅持
[00:31:24.800 --> 00:31:27.800]  堅持聖經的教導
[00:31:27.800 --> 00:31:30.800]  堅持耶穌是我們的神的時候
[00:31:30.800 --> 00:31:34.800]  原來神真的會看顧 會祝福
[00:31:34.800 --> 00:31:38.800]  無論那個祝福是即時的 或者是將來的
[00:31:38.800 --> 00:31:41.800]  我們仍然有這種信心
[00:31:41.800 --> 00:31:45.800]  看回彈爾蒂書
[00:31:45.800 --> 00:31:50.800]  第一至第六章其實有六個不同的故事
[00:31:50.800 --> 00:31:52.800]  我們今天不會逐個去講
[00:31:52.800 --> 00:31:56.800]  如果大家記得第七章開始
[00:31:56.800 --> 00:32:05.800]  就講到很多現在認為是彈爾蒂預言將來的末世的時候
[00:32:05.800 --> 00:32:09.800]  歷史的發展 人類的發展
[00:32:09.800 --> 00:32:13.800]  那些又是要多很多時間慢慢去研究
[00:32:13.800 --> 00:32:17.800]  但是今天我們的主題就是
[00:32:17.800 --> 00:32:22.800]  當我們跟從神 不動搖
[00:32:22.800 --> 00:32:25.800]  堅守我們的信仰的時候
[00:32:25.800 --> 00:32:29.800]  就從第一章到第六章這六個故事裡面
[00:32:29.800 --> 00:32:33.800]  看到一些很重要的真理
[00:32:33.800 --> 00:32:38.800]  令到我們有信心堅持下去的一些真理
[00:32:38.800 --> 00:32:39.800]  這包括什麼呢
[00:32:39.800 --> 00:32:46.800]  一至六章這六個故事就講到彈爾蒂跟巴比倫王之間
[00:32:46.800 --> 00:32:48.800]  一些的互動
[00:32:48.800 --> 00:32:50.800]  其中講到什麼呢
[00:32:50.800 --> 00:32:54.800]  講到他不肯吃王指定的菜單
[00:32:54.800 --> 00:32:59.800]  又講到他為這個王解夢
[00:32:59.800 --> 00:33:06.800]  然後又講到有人想害這些信神的人
[00:33:06.800 --> 00:33:10.800]  就要他們去拜那個王的像
[00:33:10.800 --> 00:33:13.800]  要他們去拜偶像
[00:33:13.800 --> 00:33:16.800]  但是他們不肯這樣做
[00:33:16.800 --> 00:33:19.800]  然後再發展下去
[00:33:19.800 --> 00:33:25.800]  在一個宴會上 在牆上出了一些字
[00:33:25.800 --> 00:33:29.800]  大家如果以前讀過或者聽過彈爾蒂書
[00:33:29.800 --> 00:33:33.800]  都會記得有這樣的情景
[00:33:33.800 --> 00:33:36.800]  然後去到最後
[00:33:36.800 --> 00:33:39.800]  彈爾蒂他不理會那個王
[00:33:39.800 --> 00:33:43.800]  不准他們向其他的神明
[00:33:43.800 --> 00:33:49.800]  求拜 祈求
[00:33:49.800 --> 00:33:53.800]  在這六個故事裏面
[00:33:53.800 --> 00:34:03.800]  我們怎樣看到神給我們能夠堅持信仰的一些元素呢
[00:34:03.800 --> 00:34:09.800]  在這六個故事我們綜合來看的時候
[00:34:09.800 --> 00:34:13.800]  給我們看到那個結論就是
[00:34:13.800 --> 00:34:17.800]  神權是在人的王權之上
[00:34:17.800 --> 00:34:21.800]  就算這個巴比倫王他有權有勢
[00:34:21.800 --> 00:34:25.800]  他的軍事力量非常之強大
[00:34:25.800 --> 00:34:31.800]  連神的選民這些以色列人都被他打敗
[00:34:31.800 --> 00:34:35.800]  耶路撒冷被毀 以色列被亡國
[00:34:35.800 --> 00:34:38.800]  好像是神失敗了
[00:34:38.800 --> 00:34:44.800]  好像神的選民都得不到神的眷顧和保護
[00:34:44.800 --> 00:34:48.800]  如果我們真的生活在當時
[00:34:48.800 --> 00:34:52.800]  我們很可能就好像很多以色列人一樣
[00:34:52.800 --> 00:34:56.800]  就覺得這個神不再值得我們信
[00:34:56.800 --> 00:34:58.800]  他都不保護我們
[00:34:58.800 --> 00:35:04.800]  竟然我們會輸給這些外邦的勢力
[00:35:04.800 --> 00:35:09.800]  但是透過但爾利書給我們看到的就是
[00:35:09.800 --> 00:35:17.800]  神的權能是在所有人的王權權勢之上
[00:35:17.800 --> 00:35:22.800]  然後最終驕傲的王會被神懲罰
[00:35:22.800 --> 00:35:26.800]  這個就是看到巴比倫王他的下場
[00:35:26.800 --> 00:35:28.800]  他的終局
[00:35:28.800 --> 00:35:33.800]  然後看到忠於神的人會被拯救
[00:35:33.800 --> 00:35:38.800]  如果我們再詳細去讀但爾利書的時候
[00:35:38.800 --> 00:35:42.800]  我們會有這樣的領悟
[00:35:42.800 --> 00:35:49.800]  所以我們怎樣堅守我們的信念
[00:35:49.800 --> 00:35:53.800]  我們要堅持這個信念
[00:35:53.800 --> 00:35:57.800]  就是神比任何的強權更有能力
[00:35:57.800 --> 00:36:05.800]  就算有時候我們好像看見眼前的形勢不是那麼好
[00:36:05.800 --> 00:36:09.800]  就好像以色列人他們看到眼前的形勢
[00:36:09.800 --> 00:36:14.800]  就是周圍的國王周圍的民族
[00:36:14.800 --> 00:36:18.800]  他們的軍事力量是強過我們
[00:36:18.800 --> 00:36:21.800]  所以我們是不夠他們打的
[00:36:21.800 --> 00:36:23.800]  所以我們經常打敗仗的
[00:36:23.800 --> 00:36:27.800]  就算我們有這個神
[00:36:27.800 --> 00:36:30.800]  我們相信他有這樣的權能
[00:36:30.800 --> 00:36:34.800]  但是都好像沒什麼用的
[00:36:34.800 --> 00:36:37.800]  但如果我們能夠堅持
[00:36:37.800 --> 00:36:40.800]  就算眼前是怎樣的形勢
[00:36:40.800 --> 00:36:42.800]  我們都堅持到
[00:36:42.800 --> 00:36:46.800]  就好像但爾利他的堅持一樣
[00:36:46.800 --> 00:36:51.800]  我們是會知道神是和我們同在
[00:36:51.800 --> 00:36:54.800]  第二個信念就是
[00:36:54.800 --> 00:37:00.800]  我們肯定神是知道地上所有的王國和政權
[00:37:00.800 --> 00:37:05.800]  他們的過去他們的現在他們的未來
[00:37:05.800 --> 00:37:10.800]  而且神是掌管他們的命運
[00:37:10.800 --> 00:37:15.800]  連這些不相信神的權勢
[00:37:15.800 --> 00:37:21.800]  那些王國那些民族那些政權
[00:37:21.800 --> 00:37:23.800]  神都掌管他們的命運
[00:37:23.800 --> 00:37:30.800]  這個就是整卷的但爾利書很強調的一個主題
[00:37:30.800 --> 00:37:36.800]  就算是在第一章到第六章那六個故事裏面
[00:37:36.800 --> 00:37:42.800]  都已經給我們看到很強調這件事
[00:37:42.800 --> 00:37:46.800]  所以我們帶著這樣的信念
[00:37:46.800 --> 00:37:52.800]  是看到我們的堅持是會有結果的
[00:37:52.800 --> 00:37:55.800]  還有一樣東西就是
[00:37:55.800 --> 00:37:59.800]  很多時候我們譬如說
[00:37:59.800 --> 00:38:03.800]  但爾利的身上有什麼榜樣我們可以學習呢
[00:38:03.800 --> 00:38:05.800]  最後說這件事就是
[00:38:05.800 --> 00:38:08.800]  我們平時就這樣讀但爾利書
[00:38:08.800 --> 00:38:11.800]  就覺得這個但爾利真的很厲害
[00:38:11.800 --> 00:38:15.800]  這麼有堅持這麼有信念
[00:38:15.800 --> 00:38:21.800]  大家知不知道這個但爾利他在當時第一章記載
[00:38:21.800 --> 00:38:26.800]  他被擄到去巴比倫的時候
[00:38:26.800 --> 00:38:32.800]  王要訓練他三年將來要服侍巴比倫
[00:38:32.800 --> 00:38:38.800]  這個但爾利當時他大約多少歲
[00:38:38.800 --> 00:38:44.800]  其實但爾利真的很年輕
[00:38:44.800 --> 00:38:46.800]  不要說年輕
[00:38:46.800 --> 00:38:48.800]  很年輕
[00:38:48.800 --> 00:38:52.800]  當時根據歷史的研究
[00:38:52.800 --> 00:38:56.800]  但爾利大約十五至十七歲
[00:38:56.800 --> 00:39:03.800]  現在十五歲至十七歲的我們不叫他小朋友
[00:39:03.800 --> 00:39:05.800]  最多叫他中朋友
[00:39:05.800 --> 00:39:08.800]  覺得他們很小
[00:39:08.800 --> 00:39:16.800]  年紀越大的時候就覺得年輕人真的很不長進
[00:39:16.800 --> 00:39:18.800]  經常想著打遊戲
[00:39:18.800 --> 00:39:23.800]  覺得他們好像沒什麼大志
[00:39:23.800 --> 00:39:28.800]  但爾利當時也是十五至十七歲
[00:39:28.800 --> 00:39:33.800]  我們要去訓練我們的弟兄姊妹
[00:39:33.800 --> 00:39:38.800]  所謂我們現在做門徒訓練
[00:39:38.800 --> 00:39:42.800]  巴比倫原來很有智慧
[00:39:42.800 --> 00:39:45.800]  他們訂了一個三年計劃
[00:39:45.800 --> 00:39:51.800]  去訓練那些年輕人將來服侍他們的王
[00:39:51.800 --> 00:39:57.800]  我想想我們的教會是怎樣做門徒訓練
[00:39:57.800 --> 00:40:00.800]  我以前也說過很多教會
[00:40:00.800 --> 00:40:04.800]  包括靈福堂也有一種做法
[00:40:04.800 --> 00:40:07.800]  我們好像開超級市場
[00:40:07.800 --> 00:40:09.800]  把貨品放在那裡
[00:40:09.800 --> 00:40:12.800]  誰來到你喜歡什麼就選擇
[00:40:12.800 --> 00:40:15.800]  靈福堂也有一些地方類似
[00:40:15.800 --> 00:40:18.800]  雖然我們也有一個系統
[00:40:18.800 --> 00:40:23.800]  我們的弟兄姊妹應該是經過這些課程
[00:40:23.800 --> 00:40:26.800]  學習了這些聖經
[00:40:26.800 --> 00:40:29.800]  學習了基督徒的生活
[00:40:29.800 --> 00:40:32.800]  也有一些團契小組
[00:40:32.800 --> 00:40:38.800]  很著重訓練我們靈明的成長
[00:40:38.800 --> 00:40:45.800]  但始終我們仍然有一種超級市場的心態
[00:40:45.800 --> 00:40:47.800]  我們來到教會
[00:40:47.800 --> 00:40:53.800]  看看這一季有三個課程
[00:40:53.800 --> 00:40:55.800]  我喜歡哪一個課程
[00:40:55.800 --> 00:40:58.800]  我就去選擇那個課程
[00:40:58.800 --> 00:41:01.800]  這些全部都是我去選擇的
[00:41:01.800 --> 00:41:03.800]  我喜歡聽什麼內容
[00:41:03.800 --> 00:41:08.800]  或者我喜歡聽哪一個弟兄姊妹
[00:41:08.800 --> 00:41:11.800]  或者教目去教這個題目
[00:41:11.800 --> 00:41:13.800]  我就去選擇
[00:41:13.800 --> 00:41:17.800]  有些是八點九這麼早就開始
[00:41:17.800 --> 00:41:20.800]  有些是十二點才開始
[00:41:20.800 --> 00:41:21.800]  時間不太對
[00:41:21.800 --> 00:41:23.800]  有些是十點半開始也不錯
[00:41:23.800 --> 00:41:26.800]  不過我喜歡十點半去崇拜
[00:41:26.800 --> 00:41:29.800]  不用這麼早出來
[00:41:29.800 --> 00:41:32.800]  這種超級市場心態
[00:41:32.800 --> 00:41:38.800]  比對甚至巴比倫他們的三年計劃
[00:41:38.800 --> 00:41:43.800]  去訓練他們的門徒
[00:41:43.800 --> 00:41:49.800]  而且是從很年輕就開始
[00:41:49.800 --> 00:41:52.800]  我們在教會裡面
[00:41:52.800 --> 00:41:56.800]  有沒有這樣做
[00:41:56.800 --> 00:42:00.800]  很年輕的時候就很著重訓練他們
[00:42:00.800 --> 00:42:04.800]  有時候我們覺得那麼年輕
[00:42:04.800 --> 00:42:06.800]  讓他們長大一點
[00:42:06.800 --> 00:42:09.800]  原來年輕的時候
[00:42:09.800 --> 00:42:14.800]  那個重要性有時甚至
[00:42:14.800 --> 00:42:19.800]  比成年之後的學習還要重要
[00:42:19.800 --> 00:42:21.800]  因為年輕的時候的學習
[00:42:21.800 --> 00:42:24.800]  對於成年之後的學習
[00:42:24.800 --> 00:42:26.800]  是很大的影響
[00:42:26.800 --> 00:42:29.800]  在這裡只加一句
[00:42:29.800 --> 00:42:35.800]  在過去的四五年裡面
[00:42:35.800 --> 00:42:39.800]  起碼全世界的教會
[00:42:39.800 --> 00:42:44.800]  都越來越看到年輕人的重要性
[00:42:44.800 --> 00:42:48.800]  而且不是說年輕的時候就開始訓練他們
[00:42:48.800 --> 00:42:52.800]  讓他們將來可以成為社會的棟樑
[00:42:52.800 --> 00:42:55.800]  成為教會的支柱
[00:42:55.800 --> 00:43:01.800]  現在越來越多全世界的教會都看到
[00:43:01.800 --> 00:43:06.800]  年輕人不是將來的領袖
[00:43:06.800 --> 00:43:13.800]  而是年輕人現在已經是教會的領袖
[00:43:13.800 --> 00:43:16.800]  我們很多年來不懂得這樣想
[00:43:16.800 --> 00:43:22.800]  其中有一個例子現在就是世界華福中心
[00:43:22.800 --> 00:43:26.800]  世界華福中心這兩年就很著重
[00:43:26.800 --> 00:43:30.800]  這些年輕人的訓練
[00:43:30.800 --> 00:43:37.800]  原來我們過去很多年來忽略了這件事
[00:43:37.800 --> 00:43:41.800]  所以這兩年在世界華福中心裡面
[00:43:41.800 --> 00:43:51.800]  就開始提到年輕人不是教會要解決的一個問題
[00:43:51.800 --> 00:43:56.800]  過往我們教會裡面教會外面也好
[00:43:56.800 --> 00:43:59.800]  經常都說青年人的問題
[00:43:59.800 --> 00:44:01.800]  經常覺得他們是一個問題
[00:44:01.800 --> 00:44:04.800]  經常我們要去解決那個問題
[00:44:04.800 --> 00:44:11.800]  但現在的醒覺就是年輕人不是一個要解決的問題
[00:44:11.800 --> 00:44:15.800]  年輕人是神託付給我們
[00:44:15.800 --> 00:44:19.800]  要我們跟他們同行共創
[00:44:19.800 --> 00:44:24.800]  他們不只是讓我們去訓練他們做門徒
[00:44:24.800 --> 00:44:29.800]  而是他們是神賜給我們門徒的夥伴
[00:44:29.800 --> 00:44:34.800]  我們要跟他們一起去侍奉教會
[00:44:34.800 --> 00:44:37.800]  一起去成長
[00:44:37.800 --> 00:44:45.800]  所以我覺得在整個我們要持守信仰
[00:44:45.800 --> 00:44:50.800]  持守聖經價值觀的過程裡面
[00:44:50.800 --> 00:44:54.800]  沒錯我們要去教那些年輕人
[00:44:54.800 --> 00:45:01.800]  但我們要再轉變一下我們的觀念
[00:45:01.800 --> 00:45:04.800]  第一他們不是一個要去解決的問題
[00:45:04.800 --> 00:45:08.800]  第二他們不只是要我們去訓練他們
[00:45:08.800 --> 00:45:11.800]  使他們成為將來的領袖
[00:45:11.800 --> 00:45:17.800]  我們更加要看到他們現在已經是領袖
[00:45:17.800 --> 00:45:21.800]  所以在整個幻變的時代裡面
[00:45:21.800 --> 00:45:24.800]  祈求神帶領我們
[00:45:24.800 --> 00:45:31.800]  我們作為年長的也好成年的也好
[00:45:31.800 --> 00:45:37.800]  我們要成為他們的一個支柱一個榜樣
[00:45:37.800 --> 00:45:41.800]  我們再一起祈禱
[00:45:41.800 --> 00:45:44.800]  多謝全能的天父帶領我們
[00:45:44.800 --> 00:45:46.800]  讓我們認識祢
[00:45:46.800 --> 00:45:50.800]  讓我們知道祢是我們的神
[00:45:50.800 --> 00:45:52.800]  我們祈求主祢幫助我們
[00:45:52.800 --> 00:45:55.800]  從聖經的啟迪裡面
[00:45:55.800 --> 00:46:01.800]  看到我們是能夠堅守信仰的人
[00:46:01.800 --> 00:46:04.800]  就算是一個怎樣黑暗的世代
[00:46:04.800 --> 00:46:07.800]  一個怎樣越來越敗壞的世代
[00:46:07.800 --> 00:46:11.800]  我們都能夠持守我們的信仰
[00:46:11.800 --> 00:46:14.800]  就好像希伯來書所記載的
[00:46:14.800 --> 00:46:21.800]  很多在雲彩裡面被我們見到的見證人
[00:46:21.800 --> 00:46:23.800]  求神帶領我們
[00:46:23.800 --> 00:46:25.800]  帶領我們每一個人
[00:46:25.800 --> 00:46:28.800]  帶領我們整體的教會
[00:46:28.800 --> 00:46:32.800]  祈求禱告奉靠救主耶穌基督的名
[00:46:32.800 --> 00:46:33.800]  阿門
