
[00:00:00.000 --> 00:00:03.780]  今天是我們中國人的農曆年初三
[00:17:36.340 --> 00:17:38.460]  表示拋棄這些罪惡成為聖潔
[00:17:38.460 --> 00:17:40.020]  也都有一些猶太人
[00:17:40.020 --> 00:17:41.140]  也都有一些猶太人
[00:17:41.140 --> 00:17:43.020]  在新年開始那一天
[00:17:43.020 --> 00:17:44.380]  在新年開始的頭一天
[00:17:44.380 --> 00:17:49.060]  拿張紙來將自己曾經想到的犯過的罪行寫下來
[00:17:49.060 --> 00:17:52.980]  拿張紙來將自己曾經想到的犯過的罪行寫下來
[00:17:52.980 --> 00:17:55.260]  祈禱完之後就放在火上燒了
[00:17:55.260 --> 00:17:58.020]  禱告完以後就放在火上把它燒了
[00:17:58.020 --> 00:18:00.140]  所以等下我們燒烤的時候
[00:18:00.140 --> 00:18:01.740]  所以等下我們燒烤的時候
[00:18:01.740 --> 00:18:02.780]  先沒有人派張紙
[00:18:02.780 --> 00:18:03.540]  不是派張紙
[00:18:03.540 --> 00:18:05.580]  是派個叉
[00:18:05.580 --> 00:18:06.860]  先給一張紙
[00:18:06.860 --> 00:18:07.580]  不是給叉
[00:18:07.580 --> 00:18:09.140]  所以我們燒烤之前
[00:18:09.140 --> 00:18:11.660]  先燒了我們過去一年不討神喜悅的東西
[00:18:11.660 --> 00:18:13.620]  所以我們燒烤之前
[00:18:13.620 --> 00:18:16.820]  要燒去過去一年不討主喜悅的事情
[00:18:16.820 --> 00:18:21.140]  當然我們基督徒新年是一個數算神恩典或者感恩的日子
[00:18:21.140 --> 00:18:24.140]  當然我們基督徒是數算神恩典或者感恩的日子
[00:18:24.140 --> 00:18:25.540]  也是一個許願的日子
[00:18:25.540 --> 00:18:26.820]  也都是許願的日子
[00:18:26.820 --> 00:18:29.740]  我們感謝上帝賜我們過去一年有健康
[00:18:29.740 --> 00:18:32.140]  我們感謝上帝賜我們過去一年有健康
[00:18:32.140 --> 00:18:33.460]  有家庭
[00:18:33.460 --> 00:18:34.780]  我們可以享受祂的恩典
[00:18:34.780 --> 00:18:36.180]  我們可以享受祂的恩典
[00:18:36.180 --> 00:18:38.300]  所以我們立下我們自己的心願
[00:18:38.300 --> 00:18:39.820]  所以我們立下我們的心願
[00:18:39.820 --> 00:18:42.540]  希望可以在新的一年裡面愛主更多
[00:18:42.540 --> 00:18:44.540]  希望在新的一年裡面我們愛主更多
[00:18:44.540 --> 00:18:47.460]  所以詩篇就說你以恩典為年歲的冠冕
[00:18:47.460 --> 00:18:49.940]  所以詩篇就說你以恩典為年歲的冠冕
[00:18:49.940 --> 00:18:51.580]  你的路徑都低下之有
[00:18:51.580 --> 00:18:52.980]  你的路徑都低下之有
[00:18:52.980 --> 00:18:56.340]  表示上帝對我們的看顧是完全的
[00:18:56.340 --> 00:18:58.420]  表示上帝對我們的看顧是完全的
[00:18:58.420 --> 00:18:59.380]  從不中斷的
[00:18:59.380 --> 00:19:00.140]  從沒有中斷的
[00:19:00.140 --> 00:19:02.100]  祂的恩典也是豐豐富富的
[00:19:02.100 --> 00:19:03.820]  祂的恩典也是豐豐富富的
[00:19:03.820 --> 00:19:06.940]  上帝怎樣從歲守到年終看顧我們呢
[00:19:06.940 --> 00:19:09.580]  上帝怎麼從歲守到年終看顧我們呢
[00:19:09.580 --> 00:19:12.020]  原來以色列人在上帝的啟示之下
[00:19:12.020 --> 00:19:14.020]  原來以色列人在上帝的啟示之下
[00:19:14.020 --> 00:19:16.780]  在摩西帶領離開埃及維奴之地
[00:19:16.780 --> 00:19:19.860]  在摩西帶領離開埃及維奴之地
[00:19:19.860 --> 00:19:22.380]  經過幾十年的礦業生活來到約旦河邊
[00:19:22.380 --> 00:19:25.660]  經過幾十年的礦業生活來到約旦河邊
[00:19:25.660 --> 00:19:27.940]  準備進入神所應許的迦南地
[00:19:27.940 --> 00:19:30.820]  準備進入神所應許的迦南美地
[00:19:30.820 --> 00:19:32.820]  他們即將進入一個新的生活
[00:19:32.820 --> 00:19:34.500]  他們即將進入一個新的生活
[00:19:34.500 --> 00:19:36.700]  在新的地圖裡面一個新的開始
[00:19:36.700 --> 00:19:39.060]  在新的地圖裡面一個新的開始
[00:19:39.060 --> 00:19:44.020]  神就借用剛才《生命紀》十一章這一段經文
[00:19:44.020 --> 00:19:48.660]  神就借用剛才《生命紀》十一章這一段經文
[00:19:48.660 --> 00:19:50.660]  為他們立下一段應許
[00:19:50.660 --> 00:19:52.060]  在這個應許裡面
[00:19:52.060 --> 00:19:52.980]  在這個應許裡面
[00:19:52.980 --> 00:19:55.580]  祂說你們要進去迦南地為業
[00:19:55.580 --> 00:19:58.500]  祂說你們要進去迦南地為業
[00:19:58.500 --> 00:20:01.100]  他們帶著一種強烈的願望
[00:20:01.100 --> 00:20:02.820]  他們帶著一種強烈的願望
[00:20:02.820 --> 00:20:04.900]  願意得到這個土地
[00:20:04.900 --> 00:20:04.900]  願意得到這個土地
[00:20:04.900 --> 00:20:07.180]  一個流奶與麥的之地
[00:20:07.180 --> 00:20:09.180]  願意得到這個土地
[00:20:09.180 --> 00:20:10.980]  一個流奶與麥的之地
[00:20:10.980 --> 00:20:14.260]  他們就歡喜的迎接這個新的開始
[00:20:14.260 --> 00:20:17.220]  他們就歡喜的迎接這個新的地方
[00:20:17.220 --> 00:20:18.980]  而且這裡有上帝的恩典
[00:20:18.980 --> 00:20:20.460]  而且這裡有上帝的恩典
[00:20:20.460 --> 00:20:22.500]  祂說為業之地是有山有谷
[00:20:22.500 --> 00:20:23.980]  雨水滋潤之地
[00:20:23.980 --> 00:20:26.780]  祂說為業之地是有山有谷
[00:20:26.780 --> 00:20:28.780]  有雨水滋潤之地
[00:20:28.780 --> 00:20:31.660]  祂說無論這個地方是高山或者平原
[00:20:31.660 --> 00:20:34.380]  祂說無論這個地方是高山或者平原
[00:20:34.380 --> 00:20:35.220]  或者山谷
[00:20:35.220 --> 00:20:37.980]  上帝的恩典都像雨水一樣
[00:20:37.980 --> 00:20:39.580]  很豐沛的降臨在這個地方
[00:20:39.580 --> 00:20:39.580]  很豐沛的降臨在這個地方
[00:20:39.580 --> 00:20:41.340]  上帝的恩典就像雨水一樣
[00:20:41.340 --> 00:20:43.660]  很豐富的降臨在這個地方
[00:20:43.660 --> 00:20:45.220]  另外都有上帝的保護
[00:20:45.220 --> 00:20:45.220]  另外都有上帝的保護
[00:20:45.220 --> 00:20:46.740]  另外都有上帝的保護
[00:20:46.740 --> 00:20:49.500]  這裡說從歲首到年終
[00:20:49.500 --> 00:20:51.180]  上帝的眼目都看顧
[00:20:51.180 --> 00:20:53.180]  這裡說從歲首到年終
[00:20:53.180 --> 00:20:54.660]  上帝的眼目都看顧
[00:20:54.660 --> 00:20:58.300]  上帝是不偏不倚的能夠照顧他們
[00:20:58.300 --> 00:20:58.300]  上帝是不偏不倚的能夠去照顧他們
[00:20:58.300 --> 00:21:01.780]  上帝是不偏不倚的能夠去照顧他們
[00:21:01.780 --> 00:21:04.380]  這裡形容我們要去得為業的地方
[00:21:04.380 --> 00:21:06.860]  有山有谷有雨水滋潤之地
[00:21:06.860 --> 00:21:06.860]  這裡形容我們要去得為業的地方
[00:21:06.860 --> 00:21:10.060]  這裡形容我們要去得為業的地方
[00:21:10.060 --> 00:21:12.780]  是有山有谷雨水滋潤之地
[00:21:12.780 --> 00:21:14.060]  到底這是什麼地呢?
[00:21:14.060 --> 00:21:15.260]  到底這是什麼地呢?
[00:21:15.260 --> 00:21:16.340]  如果從地理來說
[00:21:16.340 --> 00:21:18.540]  是指以色列人所住的迦南地
[00:21:18.540 --> 00:21:19.860]  如果從地理來說
[00:21:19.860 --> 00:21:19.860]  是指以色列人所住的迦南地
[00:21:19.860 --> 00:21:22.860]  是指以色列人所住的迦南地
[00:21:22.860 --> 00:21:27.260]  摩西從埃及地和以色列去對比
[00:21:27.260 --> 00:21:27.300]  摩西從埃及地和以色列去對比
[00:21:27.300 --> 00:21:30.500]  摩西從埃及地和以色列去對比
[00:21:30.500 --> 00:21:32.220]  埃及是一片沙漠地
[00:21:32.220 --> 00:21:33.900]  山高谷不深
[00:21:33.900 --> 00:21:36.540]  埃及是一片沙漠地
[00:21:36.540 --> 00:21:38.100]  山高谷不深
[00:21:38.100 --> 00:21:41.900]  但是迦南地有超過很多平原
[00:21:41.900 --> 00:21:41.900]  但是迦南地有超過很多平原
[00:21:41.900 --> 00:21:45.100]  但是迦南地有超過很多平原
[00:21:45.100 --> 00:21:47.620]  可以供他們灌溉
[00:21:47.620 --> 00:21:47.660]  可以供他們灌溉
[00:21:47.660 --> 00:21:49.220]  可以供他們灌溉
[00:21:49.220 --> 00:21:51.740]  所以聖經形容是流奶與蜜之地
[00:21:51.740 --> 00:21:51.780]  所以聖經形容是流奶與蜜之地
[00:21:51.780 --> 00:21:56.300]  所以聖經形容是流奶與蜜之地
[00:21:56.300 --> 00:21:56.300]  但是如果從另一方面屬靈的角度來看
[00:21:56.300 --> 00:21:58.860]  但是如果從另一方面屬靈的角度來看
[00:21:58.860 --> 00:21:58.860]  但是如果從另一方面屬靈的角度來看
[00:21:58.860 --> 00:22:00.980]  但是如果從另一方面屬靈的角度來看
[00:22:00.980 --> 00:22:05.340]  這個地也指我們心靈之地
[00:22:05.340 --> 00:22:08.340]  譬如我們福音書提過的四種心田
[00:22:08.340 --> 00:22:08.380]  譬如我們福音書提過的四種心田
[00:22:08.380 --> 00:22:11.260]  譬如我們福音書提過的四種心田
[00:22:11.260 --> 00:22:15.820]  形容我們人心像一個要待開發的土地
[00:22:15.820 --> 00:22:15.860]  形容我們人心像一個要待開發的土地
[00:22:15.860 --> 00:22:19.100]  形容我們人心像一個要待開發的土地
[00:22:19.100 --> 00:22:19.100]  所以可能要問我們在我們心靈的田地下了什麼功夫
[00:22:19.100 --> 00:22:25.980]  所以可能要問我們在我們心靈的田地下了什麼功夫
[00:22:25.980 --> 00:22:25.980]  所以要問我們心靈的田地下了什麼功夫
[00:22:25.980 --> 00:22:30.140]  所以要問我們心靈的田地下了什麼功夫
[00:22:30.140 --> 00:22:36.700]  看到一段很有意思的基督徒的對聯
[00:22:36.700 --> 00:22:48.620]  他這樣說:「食天良,行天道,天天快樂,敬畏神,愛他人,歲歲平安。」
[00:22:48.620 --> 00:22:53.260]  如果從實際的人生經歷來說
[00:22:53.260 --> 00:23:04.060]  這個地有山有谷,人生經歷就好像山和谷一樣,有高有低。
[00:23:04.060 --> 00:23:10.460]  不可能我們的人生常處在高峰裏面,
[00:23:10.460 --> 00:23:19.100]  有人說在高峰裏面我們學會接受掌聲,
[00:23:19.100 --> 00:23:25.180]  如果在低谷裏面,我們就默然前行。
[00:23:25.180 --> 00:23:32.860]  所以在人生的高低裏面,在不同的心境裏面,
[00:23:32.860 --> 00:23:38.140]  我們更加學會來到上帝的面前。
[00:23:38.140 --> 00:23:45.100]  在高峰裏面我們不會驕傲,在低谷裏面我們不會灰心。
[00:23:45.100 --> 00:23:52.140]  這裏形容到上帝的眼目是時常看顧著地,
[00:23:52.140 --> 00:23:59.020]  這個看顧不是24小時用眼睛盯著你,
[00:23:59.020 --> 00:24:03.660]  你走我也不順眼,你坐我也不順眼。
[00:24:03.660 --> 00:24:10.300]  不,這裏指的是上帝那種無微不至的照顧,
[00:24:10.300 --> 00:24:18.300]  你所做的一切或者你所擁有的都是一個時性範圍裏面。
[00:24:18.300 --> 00:24:22.460]  從歲首到年終表示上帝那種的看顧,
[00:24:22.460 --> 00:24:28.700]  日日的看顧,終身的看顧。
[00:24:28.700 --> 00:24:32.700]  神是那個恩典的源頭,
[00:24:32.700 --> 00:24:39.980]  如果你經歷到以恩典為年歲的觀念,
[00:24:39.980 --> 00:24:48.620]  你曾經走過的路,你發覺回頭一看都滿有這些恩典。
[00:24:48.620 --> 00:24:55.500]  當然從歲首到年終我們都有些追求,
[00:24:55.500 --> 00:25:04.060]  起碼提醒我們基督徒怎樣過一個有意義的新年,
[00:25:04.060 --> 00:25:12.220]  在新年的裏面,我們期望在生活上有新的變化,
[00:25:12.220 --> 00:25:20.700]  有新的樣式,蒙照與悔改的心能夠相承,
[00:25:20.700 --> 00:25:24.460]  亦都讓我們可以不斷的更新,
[00:25:24.460 --> 00:25:27.980]  去追求屬靈的長進。
[00:25:27.980 --> 00:25:43.340]  我不知道大家有沒有真的好像剛才所講,刻意的為你心靈的地圖去作出一些耕耘。
[00:25:43.340 --> 00:25:51.420]  我最近是想再去報讀一個學位,
[00:25:51.420 --> 00:25:58.540]  因為覺得沒什麼動力和目標,我說自己,
[00:25:58.540 --> 00:26:03.740]  希望給人逼一下自己會勤力去看書。
[00:26:03.740 --> 00:26:11.660]  師母已經開始了,我過年就對著一本六百頁的書。
[00:26:11.660 --> 00:26:18.460]  因為去完土耳其,突然間對伊斯坦堡產生濃厚的興趣,
[00:26:18.460 --> 00:26:26.780]  我買了一本書,六百頁是講伊斯坦堡的歷史。
[00:26:26.780 --> 00:26:34.060]  希望大家可以為自己定下一些計劃,
[00:26:34.060 --> 00:26:37.740]  我希望今年看多少本書呢?
[00:26:37.740 --> 00:26:43.100]  或者我今年有什麼成長的空間呢?
[00:26:43.100 --> 00:26:48.860]  當然在新年裏面我們基督徒都要小心,
[00:26:48.860 --> 00:26:55.260]  始終我們中國人有一些民風的習俗,
[00:26:55.260 --> 00:27:01.500]  有時可能說入鄉隨俗,
[00:27:01.500 --> 00:27:06.780]  但有時我們基督徒要避免這些東西。
[00:27:06.780 --> 00:27:15.820]  那時我還住在沙田大圍,我就在車公廟旁邊住,
[00:27:15.820 --> 00:27:21.900]  那年的民政司是一位肥肥像我這樣身形的人,
[00:27:21.900 --> 00:27:28.220]  他聲稱自己是基督徒,
[00:27:28.220 --> 00:27:35.180]  當然他身份的關係去到車公廟代表全港去求籤,
[00:27:35.180 --> 00:27:41.340]  最近據聞他在美國因為賄賂的緣故被拘留,
[00:27:41.340 --> 00:27:46.300]  所以有時我們要小心不要參與這些風俗。
[00:27:46.300 --> 00:27:51.180]  另外中國人都喜歡過年賭博,現在就少了。
[00:27:51.180 --> 00:27:54.060]  我記得我小時候都喜歡賭博,
[00:27:54.060 --> 00:27:56.540]  現在少了,
[00:27:56.540 --> 00:28:07.820]  我記得我小時候家裏好像開大檔一樣,
[00:28:07.820 --> 00:28:15.180]  一台麻將,一台魚蝦蟹,一台十三張,
[00:28:15.180 --> 00:28:21.660]  你可以車輪轉,只要你有足夠的金錢。
[00:28:21.660 --> 00:28:25.980]  所以我們不要參與這些不必要的行為。
[00:28:25.980 --> 00:28:28.860]  所以我們不要參與這些不必要的行為。
[00:28:28.860 --> 00:28:34.300]  但反過來我們可以趁著這個機會,
[00:28:34.300 --> 00:28:38.620]  可以做一些討上帝喜悅的事情。
[00:28:38.620 --> 00:28:42.140]  我其實喜歡潮語浸信會其中一個傳統,
[00:28:42.140 --> 00:28:44.460]  我喜歡潮語浸信會其中一個傳統,
[00:28:44.460 --> 00:28:46.460]  他們年初一有一個新春的崇拜,
[00:28:46.460 --> 00:28:48.700]  他們年初一有一個新春的崇拜,
[00:28:48.700 --> 00:28:53.260]  他們習慣了抽著去拜年的賀禮,
[00:28:53.260 --> 00:28:56.060]  他們習慣了抽著去拜年的賀禮,
[00:28:56.060 --> 00:28:58.700]  先到教會崇拜完之後才去拜年。
[00:28:58.700 --> 00:29:01.260]  先到教會崇拜完之後才去拜年。
[00:29:01.260 --> 00:29:04.300]  當然我們現在沒有這些習俗,
[00:29:04.300 --> 00:29:05.820]  當然我們現在沒有這些習俗,
[00:29:05.820 --> 00:29:07.660]  如果初一還要大家回來,
[00:29:07.660 --> 00:29:11.260]  如果初一還要大家回來,
[00:29:11.260 --> 00:29:12.300]  大家可能會有些為難,
[00:29:12.300 --> 00:29:13.980]  可能會讓大家犯罪,
[00:29:13.980 --> 00:29:15.660]  可能會讓大家犯罪,
[00:29:15.660 --> 00:29:18.460]  心裏面默念牧師的名字好多次,
[00:29:18.460 --> 00:29:21.100]  心裏面默念牧師的名字好多次,
[00:29:21.100 --> 00:29:24.860]  新年裏面我們希望立下新的願望,
[00:29:24.860 --> 00:29:27.260]  新年裏面我們希望立下新的願望,
[00:29:27.260 --> 00:29:30.860]  我們可以真的追求生命的成長,
[00:29:30.860 --> 00:29:33.100]  我們可以真的追求生命的成長,
[00:29:33.100 --> 00:29:34.700]  讓我們愛心更多,
[00:29:34.700 --> 00:29:35.980]  讓我們愛心更多,
[00:29:35.980 --> 00:29:37.500]  我們結的果子更多,
[00:29:37.500 --> 00:29:40.140]  我們結的果子更多,
[00:29:40.140 --> 00:29:41.820]  我們能夠順服多一點,
[00:29:41.820 --> 00:29:42.780]  祝福就會多一點,
[00:29:42.780 --> 00:29:44.060]  我們能夠順服多一點,
[00:29:44.060 --> 00:29:44.940]  祝福就會多一點,
[00:29:44.940 --> 00:29:46.140]  我們讀聖經多一點,
[00:29:46.140 --> 00:29:47.100]  智慧就會多一點,
[00:29:47.100 --> 00:29:48.300]  我們讀聖經多一點,
[00:29:48.300 --> 00:29:49.100]  智慧就會多一點,
[00:29:49.100 --> 00:29:50.220]  我們禱告多一點,
[00:29:50.220 --> 00:29:51.020]  力量就會多一點,
[00:29:51.020 --> 00:29:52.060]  我們禱告多一點,
[00:29:52.060 --> 00:29:53.100]  力量就會多一點,
[00:29:53.100 --> 00:29:54.540]  我們聚會多一點,
[00:29:54.540 --> 00:29:56.300]  恩高就會多一點,
[00:29:56.300 --> 00:29:57.340]  我們聚會多一點,
[00:29:57.340 --> 00:29:58.460]  恩高就會多一點,
[00:29:58.460 --> 00:29:59.900]  我們饒恕多一點,
[00:29:59.900 --> 00:30:00.700]  喜樂就會多一點,
[00:30:00.700 --> 00:30:01.820]  我們饒恕多一點,
[00:30:01.820 --> 00:30:03.260]  喜樂就會多一點,
[00:30:03.260 --> 00:30:04.460]  我們讚美多一點,
[00:30:04.460 --> 00:30:05.500]  得成就會多一點,
[00:30:05.500 --> 00:30:07.020]  我們讚美多一點,
[00:30:07.020 --> 00:30:07.980]  得勝就會多一點,
[00:30:07.980 --> 00:30:08.940]  我們侍奉多一點,
[00:30:08.940 --> 00:30:09.980]  蒙福就會更多,
[00:30:09.980 --> 00:30:11.100]  我們侍奉多一點,
[00:30:11.100 --> 00:30:12.780]  蒙福就會更多,
[00:30:12.780 --> 00:30:14.940]  立志追求更上一層樓,
[00:30:14.940 --> 00:30:17.180]  立志追求更上一層樓,
[00:30:17.180 --> 00:30:18.220]  一年之內,
[00:30:18.220 --> 00:30:20.140]  或者可能我們定下一個目標,
[00:30:20.140 --> 00:30:22.380]  至少我們讀完新約一次,
[00:30:22.380 --> 00:30:23.100]  一年之內,
[00:30:23.100 --> 00:30:25.980]  至少我們立下志願,
[00:30:25.980 --> 00:30:27.820]  至少新約讀遍一次,
[00:30:27.820 --> 00:30:28.380]  譬如說,
[00:30:28.380 --> 00:30:30.300]  起碼完成摩西五經,
[00:30:30.300 --> 00:30:31.020]  譬如說,
[00:30:31.020 --> 00:30:32.940]  起碼完成摩西五經,
[00:30:32.940 --> 00:30:34.460]  不要每次去到出埃及記,
[00:30:34.460 --> 00:30:35.820]  就死在曠野那裡,
[00:30:35.820 --> 00:30:37.900]  不要每次出埃及記,
[00:30:37.900 --> 00:30:39.420]  就死在曠野那裡,
[00:30:39.420 --> 00:30:41.100]  或者我們可能想想,
[00:30:41.100 --> 00:30:42.620]  新的一年裏面,
[00:30:42.620 --> 00:30:45.980]  我們可以善用周六的敬拜聚會,
[00:30:45.980 --> 00:30:48.300]  或者我們可以想一下,
[00:30:48.300 --> 00:30:49.100]  新年裏面,
[00:30:49.100 --> 00:30:51.980]  我們可以善用周六那個敬拜裏面,
[00:30:51.980 --> 00:30:56.780]  可以帶領一些新朋友來我們當中,
[00:30:56.780 --> 00:30:59.340]  或是說我們周六已經結了第一個果子,
[00:30:59.340 --> 00:31:02.540]  或是說我們周六已經結了第一個果子,
[00:31:02.540 --> 00:31:05.820]  所以如果按照聖經裏面說初熟的果子,
[00:31:05.820 --> 00:31:08.380]  所以按照聖經裏面說初熟的果子,
[00:31:08.380 --> 00:31:10.460]  即是你看到其中一個果子熟了,
[00:31:10.460 --> 00:31:12.300]  即是你看到其中一個果子熟了,
[00:31:12.300 --> 00:31:13.260]  接著就陸續有來,
[00:31:13.260 --> 00:31:15.260]  之後就陸陸續續都會有,
[00:31:15.260 --> 00:31:18.220]  所以希望我們可以善用這些聚會,
[00:31:18.220 --> 00:31:20.140]  所以希望我們可以善用這些聚會,
[00:31:20.140 --> 00:31:22.700]  或者我們今年仍有兩次的福音主日,
[00:31:22.700 --> 00:31:25.100]  或者我們今年依然有兩次的福音主日,
[00:31:25.100 --> 00:31:26.380]  大家都可以帶朋友來,
[00:31:26.380 --> 00:31:27.740]  大家都可以帶朋友回來,
[00:31:27.740 --> 00:31:30.620]  我們每個星期都有廣東話班,
[00:31:30.620 --> 00:31:32.380]  我們每個禮拜都有廣東話班,
[00:31:32.380 --> 00:31:33.740]  你們都可以回來幫忙,
[00:31:33.740 --> 00:31:35.180]  你們都可以回來幫忙,
[00:31:35.180 --> 00:31:36.780]  上帝最近就開路,
[00:31:36.780 --> 00:31:39.020]  上帝最近就開路,
[00:31:39.020 --> 00:31:43.180]  理工大學就邀請我去三月開始,
[00:31:43.180 --> 00:31:47.100]  就帶一個老師的國語查經班,
[00:31:47.100 --> 00:31:49.820]  理工大學就邀請牧師在三月開始,
[00:31:49.820 --> 00:31:52.220]  就帶一個老師的查經班在理工大學,
[00:31:52.220 --> 00:31:55.740]  邀請謝姑娘去參與一些本地的方事局,
[00:31:55.740 --> 00:31:59.260]  也邀請謝姑娘去參與一些本地的方事局,
[00:31:59.260 --> 00:32:01.020]  機會到處都是,
[00:32:01.020 --> 00:32:02.700]  機會到處都是,
[00:32:02.700 --> 00:32:04.380]  你問一下忙不忙,
[00:32:04.380 --> 00:32:05.660]  有時候真的要想一下有多忙,
[00:32:05.660 --> 00:32:06.780]  你問一下忙不忙,
[00:32:06.780 --> 00:32:08.140]  有時候想一下真的很忙,
[00:32:08.140 --> 00:32:10.140]  我下個禮拜回美國換證件,
[00:32:10.140 --> 00:32:12.300]  我下個禮拜回美國換證件,
[00:32:12.300 --> 00:32:14.300]  我數一數我美國四天,
[00:32:14.300 --> 00:32:16.300]  我數一數我美國只待四天,
[00:32:16.300 --> 00:32:17.500]  大家為我祈禱,
[00:32:17.500 --> 00:32:18.620]  大家為牧師禱告,
[00:32:18.620 --> 00:32:21.900]  我四天拿不到證件就大件事了,
[00:32:21.900 --> 00:32:23.900]  我四天拿不到證件就大件事了,
[00:32:23.900 --> 00:32:27.180]  據聞可能會抽中我要考試,
[00:32:27.180 --> 00:32:29.580]  據聞可能會抽中我要考試,
[00:32:29.580 --> 00:32:30.780]  我以為回去驗眼,
[00:32:30.780 --> 00:32:32.300]  但原來可能要考試,
[00:32:32.300 --> 00:32:34.060]  我以為回去驗眼,
[00:32:34.060 --> 00:32:35.660]  但回去可能要考試,
[00:32:35.660 --> 00:32:37.020]  考試我就多數都肥了,
[00:32:37.020 --> 00:32:39.980]  考試牧師可能多數都麻煩了,
[00:32:39.980 --> 00:32:42.540]  所以希望大家在新一年裏面,
[00:32:42.540 --> 00:32:44.140]  所以希望大家在新的一年裏面,
[00:32:44.140 --> 00:32:45.660]  我們靠著主的恩典,
[00:32:45.660 --> 00:32:47.020]  我們靠著主的恩典,
[00:32:47.020 --> 00:32:49.420]  能夠過一個有意義的新的一年,
[00:32:49.420 --> 00:32:51.260]  能夠過一個有意義的新年,
[00:32:51.260 --> 00:32:52.220]  到年尾的時候,
[00:32:52.220 --> 00:32:53.180]  到年尾的時候,
[00:32:53.180 --> 00:32:54.860]  我們是感恩不需要認罪,
[00:32:54.860 --> 00:32:56.940]  我們要感恩不需要認罪,
[00:32:56.940 --> 00:33:00.140]  最後送另一對揪圖的對聯給大家,
[00:33:00.140 --> 00:33:03.420]  最後送另一對揪圖的對聯給大家,
[00:33:03.420 --> 00:33:05.820]  長存美德有信有望有愛,
[00:33:05.820 --> 00:33:08.540]  長存美德有信有望有愛,
[00:33:08.540 --> 00:33:11.420]  當拜真神聖父聖子聖靈,
[00:33:11.420 --> 00:33:14.220]  當拜真神聖父聖子聖靈,
[00:33:14.220 --> 00:33:17.100]  祝福大家在新的一年裏面,
[00:33:17.100 --> 00:33:19.260]  祝福大家在新的一年裏面,
[00:33:19.260 --> 00:33:21.100]  祝福大家在新的一年裏面,
[00:33:21.100 --> 00:33:22.540]  主的恩典,福碑滿溢,
[00:33:22.540 --> 00:33:25.100]  願神祝福大家!
