
[00:00:00.000 --> 00:00:04.540]  尊禮 長者同弟兄姊妹平安
[00:27:40.960 --> 00:27:43.960]  對下面的人有信心
[00:27:43.960 --> 00:27:47.960]  對下面的人有信心
[00:27:47.960 --> 00:27:50.960]  下面的人也要有愛心
[00:27:50.960 --> 00:27:52.960]  她的意思是
[00:27:52.960 --> 00:27:57.960]  每一個人在那邊接那個小孩
[00:27:57.960 --> 00:28:03.960]  最後他們的小孩被救了
[00:28:03.960 --> 00:28:07.960]  所以我看到一個畫面
[00:28:07.960 --> 00:28:10.960]  這個畫面給我的
[00:28:10.960 --> 00:28:14.960]  裡面有愛心有信心有盼望
[00:28:14.960 --> 00:28:17.960]  因為我小孩一定會
[00:28:17.960 --> 00:28:19.960]  他們一定會救到我小孩
[00:28:19.960 --> 00:28:20.960]  我有一個盼望
[00:28:20.960 --> 00:28:21.960]  他看不到是不是
[00:28:21.960 --> 00:28:23.960]  他不知道他小孩是不是
[00:28:23.960 --> 00:28:25.960]  他相信他有一個盼望
[00:28:25.960 --> 00:28:27.960]  他這樣給小孩
[00:28:27.960 --> 00:28:29.960]  這樣丟給那些人
[00:28:29.960 --> 00:28:32.960]  那些人他們的小孩一定會得救的
[00:28:32.960 --> 00:28:36.960]  所以我看到那個畫面
[00:28:36.960 --> 00:28:40.960]  就是說我們基督的生活
[00:28:40.960 --> 00:28:41.960]  我們基督的生活
[00:28:41.960 --> 00:28:43.960]  我們真的要有信心
[00:28:43.960 --> 00:28:45.960]  對神有信心
[00:28:45.960 --> 00:28:47.960]  我們有盼望
[00:28:47.960 --> 00:28:48.960]  因為在神裡面
[00:28:48.960 --> 00:28:50.960]  耶穌基督為我們做的事
[00:28:50.960 --> 00:28:53.960]  教恩是我們有盼望的
[00:28:53.960 --> 00:28:56.960]  第三我們要彼此激勵
[00:28:56.960 --> 00:28:59.960]  因為我們要愛上彼此對待
[00:28:59.960 --> 00:29:03.960]  這是今天和您分享的訊息
[00:29:03.960 --> 00:29:05.960]  謝謝,願廚醫祝福你們
