
[00:00:00.000 --> 00:00:06.000]  首先要感激中年好師範
[00:18:00.000 --> 00:18:01.000]  我太太用弱眼
[00:18:01.000 --> 00:18:02.000]  看著他
[00:18:02.000 --> 00:18:03.000]  不讓他
[00:18:03.000 --> 00:18:06.000]  到一個不好的現場
[00:18:06.000 --> 00:18:08.000]  所以很困難
[00:18:08.000 --> 00:18:10.000]  如果孫教寫一個俠女的時候
[00:18:10.000 --> 00:18:13.000]  她就經常沒空
[00:18:13.000 --> 00:18:17.000]  我見到有煙
[00:18:17.000 --> 00:18:18.000]  但我不是大俠
[00:18:18.000 --> 00:18:19.000]  我都很怕事
[00:18:19.000 --> 00:18:21.000]  我爸爸經常教我
[00:18:21.000 --> 00:18:23.000]  「堅義勇為」
[00:18:23.000 --> 00:18:24.000]  不是
[00:18:24.000 --> 00:18:28.000]  「堅難就藏到」
[00:18:28.000 --> 00:18:30.000]  我家族
[00:18:30.000 --> 00:18:31.000]  這樣的想法
[00:18:31.000 --> 00:18:32.000]  都影響了我
[00:18:32.000 --> 00:18:33.000]  但沒辦法
[00:18:33.000 --> 00:18:34.000]  做孫教士
[00:18:34.000 --> 00:18:35.000]  我都要學習
[00:18:35.000 --> 00:18:37.000]  我的俠女的精神
[00:18:37.000 --> 00:18:38.000]  我見到有煙
[00:18:38.000 --> 00:18:39.000]  我後面那個呢
[00:18:39.000 --> 00:18:42.000]  是做裁縫賣衣服的
[00:18:42.000 --> 00:18:43.000]  有一天
[00:18:43.000 --> 00:18:45.000]  她在我地面住的
[00:18:45.000 --> 00:18:47.000]  旁邊有個太太和兩個兒子
[00:18:47.000 --> 00:18:48.000]  每天都會見到我
[00:18:48.000 --> 00:18:49.000]  Uncle Ji
[00:18:49.000 --> 00:18:51.000]  跟我打招呼打手
[00:18:51.000 --> 00:18:52.000]  一天不見了他們
[00:18:52.000 --> 00:18:54.000]  我見到門口有煙
[00:18:54.000 --> 00:18:56.000]  她說故事給我聽
[00:18:56.000 --> 00:18:58.000]  她說旁邊的屋子有煙
[00:18:58.000 --> 00:18:59.000]  她就走進去
[00:18:59.000 --> 00:19:00.000]  原來是火竹
[00:19:00.000 --> 00:19:03.000]  見到有個屍體燒著了
[00:19:03.000 --> 00:19:05.000]  門口有塊布塞住了
[00:19:05.000 --> 00:19:08.000]  她的先生和奶奶
[00:19:08.000 --> 00:19:09.000]  是火燒她
[00:19:09.000 --> 00:19:12.000]  印度的女人不容易做
[00:19:12.000 --> 00:19:14.000]  嫁的時候要給嫁妝
[00:19:14.000 --> 00:19:15.000]  給嫁妝什麼時候
[00:19:15.000 --> 00:19:16.000]  不是一次過
[00:19:16.000 --> 00:19:17.000]  是一輩子的
[00:19:17.000 --> 00:19:19.000]  男家沒錢的時候
[00:19:19.000 --> 00:19:20.000]  就折磨你
[00:19:20.000 --> 00:19:23.000]  問你女家拿錢
[00:19:23.000 --> 00:19:24.000]  因為那些緣故
[00:19:24.000 --> 00:19:25.000]  有很多時候
[00:19:25.000 --> 00:19:27.000]  廚房失火
[00:19:27.000 --> 00:19:30.000]  特別是印度女性穿的紗荔
[00:19:30.000 --> 00:19:33.000]  那些紗荔的東西
[00:19:33.000 --> 00:19:35.000]  是很惹火的
[00:19:35.000 --> 00:19:43.000]  在印度的時候
[00:19:43.000 --> 00:19:45.000]  有一個信徒
[00:19:45.000 --> 00:19:47.000]  信了耶穌
[00:19:47.000 --> 00:19:48.000]  大家都知道
[00:19:48.000 --> 00:19:50.000]  什麼叫摩洛差
[00:19:50.000 --> 00:19:52.000]  摩洛差就是石油教徒
[00:19:52.000 --> 00:19:56.000]  多數聚居在龐姐堡
[00:19:56.000 --> 00:19:59.000]  而孫德聲就是石油教徒以前
[00:19:59.000 --> 00:20:00.000]  信了耶穌
[00:20:00.000 --> 00:20:03.000]  他就改了名字
[00:20:03.000 --> 00:20:05.000]  他就說自己sadoo
[00:20:05.000 --> 00:20:06.000]  sadoo就是叫沙陀
[00:20:06.000 --> 00:20:08.000]  在印度教徒思維裡面
[00:20:08.000 --> 00:20:10.000]  當你快要離開世界
[00:20:10.000 --> 00:20:11.000]  去另一個世界的時候
[00:20:11.000 --> 00:20:14.000]  就要立志做沙陀
[00:20:14.000 --> 00:20:16.000]  拋棄一切所有東西
[00:20:16.000 --> 00:20:18.000]  預備下一世
[00:20:18.000 --> 00:20:20.000]  他要拋棄所有東西
[00:20:20.000 --> 00:20:23.000]  他用印度教的一些思維
[00:20:23.000 --> 00:20:24.000]  說自己是沙陀
[00:20:24.000 --> 00:20:26.000]  他全部東西不要
[00:20:26.000 --> 00:20:27.000]  他沒有結婚
[00:20:27.000 --> 00:20:30.000]  也沒有一切物質上所擁有的
[00:20:30.000 --> 00:20:32.000]  他是唯一一件事
[00:20:32.000 --> 00:20:33.000]  他就說
[00:20:33.000 --> 00:20:35.000]  我要將這個福音
[00:20:35.000 --> 00:20:39.000]  印度旁邊就叫西藏
[00:20:39.000 --> 00:20:40.000]  西藏
[00:20:40.000 --> 00:20:41.000]  旁邊就是尼泊爾
[00:20:41.000 --> 00:20:43.000]  他說那個沒有信徒
[00:20:43.000 --> 00:20:44.000]  但是要隔多遠
[00:20:44.000 --> 00:20:46.000]  隔了一床山
[00:20:46.000 --> 00:20:49.000]  這床山就叫喜馬拉雅山
[00:20:49.000 --> 00:20:50.000]  在那個時候
[00:20:50.000 --> 00:20:52.000]  很多時候都會下雪
[00:20:52.000 --> 00:20:55.000]  他就徒步20次
[00:20:55.000 --> 00:20:58.000]  走上山爬到西藏
[00:20:58.000 --> 00:21:00.000]  西藏最出名的是喇嘛
[00:21:00.000 --> 00:21:02.000]  那些喇嘛是挺兇的
[00:21:02.000 --> 00:21:03.000]  打他
[00:21:03.000 --> 00:21:04.000]  打完他
[00:21:04.000 --> 00:21:05.000]  趕走他
[00:21:05.000 --> 00:21:07.000]  他又再爬上山又上過去
[00:21:07.000 --> 00:21:08.000]  上過20次
[00:21:08.000 --> 00:21:12.000]  當他在這個1929年
[00:21:12.000 --> 00:21:17.000]  在這個喜馬拉雅山底下雪的時候
[00:21:17.000 --> 00:21:21.000]  他在雪裡面消失了
[00:21:21.000 --> 00:21:24.000]  傳說他為了福音緣故
[00:21:24.000 --> 00:21:26.000]  就擺上自己
[00:21:26.000 --> 00:21:28.000]  消失了
[00:21:28.000 --> 00:21:31.000]  這個故事感動很多印度的信徒
[00:21:31.000 --> 00:21:35.000]  立志將福音帶到天下
[00:21:35.000 --> 00:21:38.000]  也感動很多的宣教士
[00:21:38.000 --> 00:21:40.000]  我將福音帶給印度
[00:21:40.000 --> 00:21:41.000]  我也要將福音
[00:21:41.000 --> 00:21:44.000]  叫印度教徒帶給其他地方
[00:21:44.000 --> 00:21:47.000]  今天在印度做基督徒是不容易
[00:21:47.000 --> 00:21:49.000]  大約一個禮拜之前
[00:21:49.000 --> 00:21:51.000]  在教會聚會的時候
[00:21:51.000 --> 00:21:52.000]  好像現在聚會
[00:21:52.000 --> 00:21:53.000]  突然門口有三十幾個人
[00:21:53.000 --> 00:21:55.000]  拿著骨骼進來打你
[00:21:55.000 --> 00:21:57.000]  還打牧師打女傳道
[00:21:57.000 --> 00:21:59.000]  不知道大家怎麼辦呢
[00:21:59.000 --> 00:22:00.000]  打999
[00:22:00.000 --> 00:22:02.000]  警察來
[00:22:02.000 --> 00:22:05.000]  被人打完就沒了
[00:22:05.000 --> 00:22:07.000]  在一個地方東北邊
[00:22:07.000 --> 00:22:08.000]  有很多的基督徒
[00:22:08.000 --> 00:22:10.000]  宣教士去傳福音的時候
[00:22:10.000 --> 00:22:12.000]  留下種子
[00:22:12.000 --> 00:22:14.000]  這些人好像緬甸人
[00:22:14.000 --> 00:22:15.000]  好像泰國人一樣
[00:22:15.000 --> 00:22:17.000]  有東方的面孔
[00:22:17.000 --> 00:22:20.000]  還有很多人住在Manipur
[00:22:20.000 --> 00:22:23.000]  這個地方被人燒鑽落
[00:22:23.000 --> 00:22:25.000]  有很多人死了三十幾年
[00:22:25.000 --> 00:22:27.000]  離世
[00:22:27.000 --> 00:22:30.000]  很多無家可歸
[00:22:30.000 --> 00:22:32.000]  成為難民的基督徒
[00:22:32.000 --> 00:22:35.000]  做基督徒是不容易
[00:22:35.000 --> 00:22:37.000]  所以我們要用禱告
[00:22:37.000 --> 00:22:39.000]  去紀念他們
[00:22:39.000 --> 00:22:41.000]  今天我需要有人
[00:22:41.000 --> 00:22:43.000]  將一扇的光
[00:22:43.000 --> 00:22:45.000]  帶給一些人
[00:22:45.000 --> 00:22:47.000]  就像剛剛那個故事一樣
[00:22:47.000 --> 00:22:48.000]  地震的時候
[00:22:48.000 --> 00:22:49.000]  有人願意
[00:22:49.000 --> 00:22:50.000]  有希望
[00:22:50.000 --> 00:22:53.000]  繼續活下去
[00:22:53.000 --> 00:22:56.000]  因為他看到有光
[00:22:56.000 --> 00:22:59.000]  我一直祈禱
[00:22:59.000 --> 00:23:01.000]  愛我們的天父
[00:23:01.000 --> 00:23:04.000]  以我們學保羅一樣的心智
[00:23:04.000 --> 00:23:05.000]  將福音
[00:23:05.000 --> 00:23:07.000]  將這個神光
[00:23:07.000 --> 00:23:09.000]  帶到外邦外族
[00:23:09.000 --> 00:23:11.000]  叫一些未曾有
[00:23:11.000 --> 00:23:13.000]  這個充實生命的人
[00:23:13.000 --> 00:23:15.000]  他的生命能夠充實
[00:23:15.000 --> 00:23:17.000]  得到這個榮生
[00:23:17.000 --> 00:23:18.000]  神啊
[00:23:18.000 --> 00:23:19.000]  求你的連續
[00:23:19.000 --> 00:23:21.000]  叫人在黑暗裡面
[00:23:21.000 --> 00:23:22.000]  有光
[00:23:22.000 --> 00:23:24.000]  也有希望
[00:23:24.000 --> 00:23:26.000]  求這間教會
[00:23:26.000 --> 00:23:28.000]  興起更多的人
[00:23:28.000 --> 00:23:30.000]  願意聽到你的呼召
[00:23:30.000 --> 00:23:31.000]  神啊
[00:23:31.000 --> 00:23:32.000]  我在這裡
[00:23:32.000 --> 00:23:35.000]  請差言我
[00:23:35.000 --> 00:23:38.000]  我願意全世界侍奉你
[00:23:38.000 --> 00:23:39.000]  無論在這個地方
[00:23:39.000 --> 00:23:41.000]  無論在遠處
[00:23:41.000 --> 00:23:44.000]  有沒有弟兄姊妹聽到這個呼叫
[00:23:44.000 --> 00:23:46.000]  留下一扇光
[00:23:46.000 --> 00:23:47.000]  這個光
[00:23:47.000 --> 00:23:48.000]  是神的光
[00:23:48.000 --> 00:23:49.000]  是希望的光
[00:23:49.000 --> 00:23:51.000]  帶給其他
[00:23:51.000 --> 00:23:52.000]  在黑暗裡面的人
[00:23:52.000 --> 00:23:55.000]  一扇的希望
[00:23:55.000 --> 00:23:56.000]  神啊
[00:23:56.000 --> 00:23:58.000]  求你就祝福
[00:23:58.000 --> 00:24:00.000]  立在一生之的信徒
[00:24:00.000 --> 00:24:01.000]  有沒有弟兄姊妹
[00:24:01.000 --> 00:24:02.000]  更加願意
[00:24:02.000 --> 00:24:03.000]  我現在
[00:24:03.000 --> 00:24:05.000]  未曾經受過訓練
[00:24:05.000 --> 00:24:06.000]  我願意去受訓練
[00:24:06.000 --> 00:24:07.000]  在神學院裡面
[00:24:07.000 --> 00:24:09.000]  願意受訓練
[00:24:09.000 --> 00:24:11.000]  將來無論是出去工場
[00:24:11.000 --> 00:24:12.000]  或者是大職宣教
[00:24:12.000 --> 00:24:15.000]  或者我會營商宣教
[00:24:15.000 --> 00:24:18.000]  或者我會做這個的牧者
[00:24:18.000 --> 00:24:20.000]  我會推動宣教
[00:24:20.000 --> 00:24:21.000]  我願意立志
[00:24:21.000 --> 00:24:24.000]  在神面前受到這個詛咒
[00:24:24.000 --> 00:24:25.000]  受到這個訓練
[00:24:25.000 --> 00:24:27.000]  雖然覺得自己不配
[00:24:27.000 --> 00:24:30.000]  我一個卑微的器皿
[00:24:30.000 --> 00:24:32.000]  但是因為神你自己徒造
[00:24:32.000 --> 00:24:34.000]  將基督放在這個卑微器皿裡面
[00:24:34.000 --> 00:24:37.000]  就成為寶貴的器皿
[00:24:37.000 --> 00:24:40.000]  為主所用
[00:24:40.000 --> 00:24:41.000]  神啊
[00:24:41.000 --> 00:24:42.000]  你求你呢
[00:24:42.000 --> 00:24:43.000]  好像教會有很多次的
[00:24:43.000 --> 00:24:46.000]  一年兩年的短宣運動
[00:24:46.000 --> 00:24:49.000]  我願意在這些事情裡面有份
[00:24:49.000 --> 00:24:51.000]  神就祝福這幫弟兄姊妹
[00:24:51.000 --> 00:24:53.000]  這幫智體
[00:24:53.000 --> 00:24:54.000]  叫不宣
[00:24:54.000 --> 00:24:56.000]  我用禱告支持他
[00:24:56.000 --> 00:24:59.000]  我們用金錢上和他同工
[00:24:59.000 --> 00:25:00.000]  我更加願意
[00:25:00.000 --> 00:25:03.000]  我的腳我的手我有份
[00:25:03.000 --> 00:25:04.000]  有沒有弟兄姊妹
[00:25:04.000 --> 00:25:05.000]  做這個禱告
[00:25:05.000 --> 00:25:07.000]  可不可以舉舉你的手
[00:25:07.000 --> 00:25:08.000]  明兒舉起你的手
[00:25:08.000 --> 00:25:12.000]  我和你看祈禱
[00:25:12.000 --> 00:25:14.000]  有沒有弟兄姊妹有肢體
[00:25:14.000 --> 00:25:16.000]  聽到這個呼求
[00:25:16.000 --> 00:25:17.000]  遠方的呼求
[00:25:17.000 --> 00:25:19.000]  請你謝類
[00:25:19.000 --> 00:25:22.000]  馬其頓的聲音
[00:25:22.000 --> 00:25:23.000]  我就和神說
[00:25:23.000 --> 00:25:27.000]  請差嫌我
[00:25:27.000 --> 00:25:31.000]  我要成為加陰的使者
[00:25:31.000 --> 00:25:34.000]  我願意去學習新的言語
[00:25:34.000 --> 00:25:37.000]  我願意放下我的工作
[00:25:37.000 --> 00:25:39.000]  或者我願意放下我的房子
[00:25:39.000 --> 00:25:42.000]  我願意跟從你
[00:25:42.000 --> 00:25:46.000]  我願意為你作為流通的館子
[00:25:46.000 --> 00:25:49.000]  祝福萬國萬民
[00:25:49.000 --> 00:25:51.000]  你有沒有作同樣的禱告
[00:25:51.000 --> 00:25:52.000]  舉起你的手
[00:25:52.000 --> 00:25:57.000]  為你祈禱
[00:25:57.000 --> 00:25:58.000]  或者你心裡面
[00:25:58.000 --> 00:26:01.000]  是作了這個決定
[00:26:01.000 --> 00:26:04.000]  遲些你又有張紙填了
[00:26:04.000 --> 00:26:08.000]  就和監務人員分享
[00:26:08.000 --> 00:26:10.000]  我們會支持你
[00:26:10.000 --> 00:26:13.000]  成為我們的隊工
[00:26:13.000 --> 00:26:15.000]  求你聽我的禱告
[00:26:15.000 --> 00:26:16.000]  剛才有弟兄姊妹
[00:26:16.000 --> 00:26:18.000]  立下這個心志
[00:26:18.000 --> 00:26:20.000]  在這個猜拳運動裡面
[00:26:20.000 --> 00:26:21.000]  是有份的時候
[00:26:21.000 --> 00:26:23.000]  求你祝福他們
[00:26:23.000 --> 00:26:25.000]  以後大大誓應他們
[00:26:25.000 --> 00:26:26.000]  成為北宣裡面
[00:26:26.000 --> 00:26:28.000]  一個最重要的員工
[00:26:28.000 --> 00:26:29.000]  在這個猜拳
[00:26:29.000 --> 00:26:31.000]  這個旅程裡面
[00:26:31.000 --> 00:26:32.000]  我跟他們同行
[00:26:32.000 --> 00:26:34.000]  我禱告伯主耶穌基督的名字
[00:26:34.000 --> 00:26:35.000]  你明白嗎
