
[00:00:00.000 --> 00:00:07.000]  在《路加福音》的十四章十六至到耶四節
[00:26:31.000 --> 00:26:34.000]  以祂作為一個優先
[00:26:34.000 --> 00:26:40.000]  愛祂勝過我們自己或者我們的家人
[00:26:40.000 --> 00:26:42.000]  背起自己的十字架
[00:26:42.000 --> 00:26:47.000]  能夠放下自己以往所依賴的
[00:26:47.000 --> 00:26:50.000]  單單純靠神的大能
[00:26:50.000 --> 00:26:54.000]  讓我們成為主的精兵
[00:26:54.000 --> 00:27:02.000]  一同走這條有主同行祝福的路
[00:27:02.000 --> 00:27:07.000]  我們一起禱告吧
[00:27:07.000 --> 00:27:09.000]  親愛的恩主
[00:27:09.000 --> 00:27:15.000]  多謝你聖經的話語的教導提醒
[00:27:15.000 --> 00:27:17.000]  幫助我們明白
[00:27:17.000 --> 00:27:21.000]  跟隨祢不是容易
[00:27:21.000 --> 00:27:25.000]  因為很多時候我們都會
[00:27:25.000 --> 00:27:30.000]  欣賞自己所擁有的能力
[00:27:30.000 --> 00:27:35.000]  時間恩賜或者金錢
[00:27:35.000 --> 00:27:41.000]  我們缺乏對祢一份完全信靠的心
[00:27:41.000 --> 00:27:46.000]  懇求神祢在當中繼續的教導提醒
[00:27:46.000 --> 00:27:49.000]  更新我們的生命
[00:27:49.000 --> 00:27:53.000]  讓我們緊緊的跟隨祢
[00:27:53.000 --> 00:27:55.000]  仰望祢
[00:27:55.000 --> 00:27:58.000]  依靠祢的大能來生活
[00:27:58.000 --> 00:28:05.000]  讓我們在我們學習服侍的裏邊
[00:28:05.000 --> 00:28:08.000]  更深去經歷祢的愛
[00:28:08.000 --> 00:28:12.000]  我們也樂意去服侍別人
[00:28:12.000 --> 00:28:18.000]  願意學校主一個犧牲的生命
[00:28:18.000 --> 00:28:21.240]  以上我祈禱奉主耶穌基督的名
[00:28:21.240 --> 00:28:23.240]  阿們
