
[00:00:00.000 --> 00:00:02.880]  親愛的兄姊妹,親愛的朋友
[00:18:36.440 --> 00:18:40.640]  都可能會有一兩個的污點
[00:18:40.640 --> 00:18:42.880]  我們人生一一朽朽
[00:18:42.880 --> 00:18:47.000]  我們總有不完美的地方
[00:18:47.000 --> 00:18:49.720]  聖經希伯來書告訴我們
[00:18:49.720 --> 00:18:51.080]  按著定命
[00:18:51.080 --> 00:18:53.280]  人人都有一死
[00:18:53.280 --> 00:18:56.960]  死後且有審判
[00:18:56.960 --> 00:18:58.800]  親愛的弟兄姊妹
[00:18:58.800 --> 00:19:01.080]  親愛的朋友
[00:19:01.080 --> 00:19:05.280]  完美的東西是沒有瑕疵的
[00:19:05.280 --> 00:19:07.960]  是不會變臭腐壞的
[00:19:07.960 --> 00:19:10.360]  但是我們的肉身會
[00:19:10.360 --> 00:19:11.720]  死亡
[00:19:11.720 --> 00:19:14.160]  是我們不完美的證明
[00:19:14.160 --> 00:19:18.120]  死亡是代表上帝追討我們
[00:19:18.120 --> 00:19:20.280]  追討我們糟蹋了祂賜給我們的那份
[00:19:20.280 --> 00:19:24.680]  原本是沒有瑕疵的生命
[00:19:24.680 --> 00:19:26.040]  說到這裡
[00:19:26.040 --> 00:19:30.040]  我不知道我有沒有察覺
[00:19:30.040 --> 00:19:32.360]  落葉應歸根
[00:19:32.360 --> 00:19:35.080]  請選擇人生
[00:19:35.080 --> 00:19:38.360]  有些時候我們會捱到懷疑人生
[00:19:38.360 --> 00:19:39.240]  我們會說
[00:19:39.240 --> 00:19:41.760]  捱得這麼辛苦幹什麼
[00:19:41.760 --> 00:19:42.720]  有時候我們會發覺
[00:19:42.720 --> 00:19:45.320]  我們人生充滿無力感
[00:19:45.320 --> 00:19:46.960]  明明想好一點
[00:19:46.960 --> 00:19:49.320]  但是不似預期
[00:19:49.320 --> 00:19:50.800]  我們不完美
[00:19:50.800 --> 00:19:53.160]  我們在路上甩甩漏漏
[00:19:53.160 --> 00:19:54.960]  我們跟創造我們的上帝
[00:19:54.960 --> 00:19:57.520]  offline 斷了線
[00:19:57.520 --> 00:20:01.680]  生命好像照片裡一塊塊的黃葉
[00:20:01.680 --> 00:20:02.560]  漂浮
[00:20:02.560 --> 00:20:04.880]  不知道要去到哪裡
[00:20:04.880 --> 00:20:06.600]  當日摩西和他的族人
[00:20:06.600 --> 00:20:09.760]  在這個沙漠漂浮漂泊流離的時候
[00:20:09.760 --> 00:20:12.000]  他面對著生活的艱難
[00:20:12.000 --> 00:20:17.680]  但是他跟上帝說
[00:20:17.680 --> 00:20:20.760]  求你教導我們怎樣數算自己的日子
[00:20:20.760 --> 00:20:24.760]  好使我們得著智慧的心
[00:20:24.760 --> 00:20:27.320]  我們要得著智慧的心
[00:20:27.320 --> 00:20:29.080]  在這裡你會問
[00:20:29.080 --> 00:20:31.120]  什麼是智慧呢?
[00:20:31.120 --> 00:20:34.280]  我在這裡會引用一句中國的成語
[00:20:34.280 --> 00:20:36.560]  雖然這句不是基督教的用語
[00:20:36.560 --> 00:20:39.480]  但是我覺得這個形容是挺生動的
[00:20:39.480 --> 00:20:41.840]  就是「落葉歸根」
[00:20:41.840 --> 00:20:45.320]  意思就是說人要回歸自己的源頭
[00:20:45.320 --> 00:20:48.320]  而這個就是我們真正智慧的人生
[00:20:48.320 --> 00:20:51.160]  智慧的人生是我們要回到生命的源頭
[00:20:51.160 --> 00:20:53.960]  就是創造我們的上帝那裡
[00:20:53.960 --> 00:20:57.800]  智慧的人生是我們要回到回歸良善的源頭
[00:20:57.800 --> 00:21:02.080]  就是我們找回我們與生俱來的良善
[00:21:02.080 --> 00:21:05.320]  智慧的人生是回到創造我們的上帝那裡
[00:21:05.320 --> 00:21:10.720]  也是死後審判我們的上帝那裡
[00:21:10.720 --> 00:21:12.720]  然後你會問
[00:21:12.720 --> 00:21:14.360]  我想回去
[00:21:14.360 --> 00:21:18.320]  但是我怎麼可以回到上帝那裡呢?
[00:21:18.320 --> 00:21:20.040]  2017年
[00:21:20.040 --> 00:21:24.640]  我曾經踏足耶路撒冷
[00:21:24.640 --> 00:21:28.320]  裡面有一座教堂
[00:21:28.320 --> 00:21:30.440]  在那裡很多人
[00:21:30.440 --> 00:21:31.840]  不同種族的人
[00:21:31.840 --> 00:21:33.320]  不同的時間
[00:21:33.320 --> 00:21:36.360]  都會湧到這個地方
[00:21:36.360 --> 00:21:40.320]  這個地方是紀念上帝的兒子進入歷史裡面
[00:21:40.320 --> 00:21:43.560]  當公義的上帝要審判人類的時候
[00:21:43.560 --> 00:21:45.800]  當我們要面對上帝審判的時候
[00:21:45.800 --> 00:21:50.240]  心痛我們的上帝派了他的兒子成為人類
[00:21:50.240 --> 00:21:52.920]  幫我們背這筆罪債
[00:21:52.920 --> 00:21:55.480]  他為我們上十字架頂罪
[00:21:55.480 --> 00:21:58.320]  並且他講過
[00:21:58.320 --> 00:22:02.600]  凡是以神的兒子作為生命的主的人
[00:22:02.600 --> 00:22:05.120]  都可以回到上帝那裡
[00:22:05.120 --> 00:22:06.680]  神的兒子
[00:22:06.680 --> 00:22:10.280]  就是我們所傳的耶穌基督
[00:22:10.280 --> 00:22:14.480]  二千年前耶穌成為人類和人同行
[00:22:14.480 --> 00:22:16.200]  祂言出必行
[00:22:16.200 --> 00:22:19.160]  祂代表包括你和我的人類
[00:22:19.160 --> 00:22:22.680]  在十字架上接受死刑
[00:22:22.680 --> 00:22:26.560]  但是死不能捆綁耶穌基督
[00:22:26.560 --> 00:22:27.840]  祂在死了之後
[00:22:27.840 --> 00:22:29.880]  祂按自己的預言
[00:22:29.880 --> 00:22:32.880]  死後第三天
[00:22:32.880 --> 00:22:33.840]  進入復活
[00:22:33.840 --> 00:22:35.320]  並且向人類顯現
[00:22:35.320 --> 00:22:38.600]  印證祂是真正的上帝
[00:22:38.600 --> 00:22:42.000]  這座教堂紀念了當年耶穌在那個地方復活
[00:22:42.000 --> 00:22:43.720]  是一個標記
[00:22:43.720 --> 00:22:46.280]  而當年耶穌基督為我們釘十字架
[00:22:46.280 --> 00:22:49.560]  成為了跟從耶穌的人的一個標記
[00:22:49.560 --> 00:22:54.280]  就好像我們畢孫家禮堂的十字架一樣
[00:22:54.280 --> 00:22:58.400]  約翰福音第三章第十六節裡這樣說
[00:22:58.400 --> 00:22:59.800]  「神愛世人
[00:22:59.800 --> 00:23:02.560]  甚至把他的獨生子賜給他們
[00:23:02.560 --> 00:23:04.200]  叫一切信他的
[00:23:04.200 --> 00:23:05.560]  不致滅亡
[00:23:05.560 --> 00:23:08.160]  反得永生」
[00:23:08.160 --> 00:23:10.520]  如果你問我
[00:23:10.520 --> 00:23:13.680]  耶穌是否真的信得過
[00:23:13.680 --> 00:23:15.600]  我會回答你
[00:23:15.600 --> 00:23:17.320]  除了耶穌
[00:23:17.320 --> 00:23:23.400]  我不知道誰信得過
[00:23:23.400 --> 00:23:24.880]  親愛的朋友
[00:23:24.880 --> 00:23:27.320]  親愛的弟兄姊妹
[00:23:27.320 --> 00:23:28.680]  你記不記得
[00:23:28.680 --> 00:23:33.160]  我剛才提過那位在醫院的長者
[00:23:33.160 --> 00:23:36.800]  這位長者他九十多歲
[00:23:36.800 --> 00:23:40.320]  當他在醫院病危的時候
[00:23:40.320 --> 00:23:43.240]  他記得他爸爸是信耶穌的
[00:23:43.240 --> 00:23:46.640]  並且經常將耶穌的教導告訴他
[00:23:46.640 --> 00:23:48.880]  我相信這位長者在醫院裡
[00:23:48.880 --> 00:23:52.200]  感受到人生的那份無力感
[00:23:52.200 --> 00:23:55.720]  他決定要回到耶穌那裡
[00:23:55.720 --> 00:23:58.640]  我最後一次去醫院探訪他的時候
[00:23:58.640 --> 00:24:01.400]  我準備為他施洗
[00:24:01.400 --> 00:24:03.080]  我去到醫院的時候
[00:24:03.080 --> 00:24:05.960]  他進入了一個昏睡的狀態
[00:24:05.960 --> 00:24:07.560]  醫生不斷拍他
[00:24:07.560 --> 00:24:09.760]  他也不醒
[00:24:09.760 --> 00:24:12.280]  我當時心裡默默祈禱
[00:24:12.280 --> 00:24:14.840]  求神給他一個機會
[00:24:14.840 --> 00:24:16.040]  忽然間
[00:24:16.040 --> 00:24:17.680]  他睜大雙眼
[00:24:17.680 --> 00:24:20.840]  他可以回應我的提問
[00:24:20.840 --> 00:24:22.560]  我把握時間問他
[00:24:22.560 --> 00:24:26.080]  「你願不願意以耶穌基督作為你生命的主
[00:24:26.080 --> 00:24:27.800]  並且藉著洗禮
[00:24:27.800 --> 00:24:31.560]  歸入耶穌基督的名下?」
[00:24:31.560 --> 00:24:34.960]  這位長者很吃力地點了他的頭
[00:24:34.960 --> 00:24:37.280]  於是我為他施洗
[00:24:37.280 --> 00:24:41.920]  當我手上有施洗水的手
[00:24:41.920 --> 00:24:44.480]  碰到他的額頭的時候
[00:24:44.480 --> 00:24:47.040]  他慢慢進入沉睡
[00:24:47.040 --> 00:24:49.160]  我最後對他的印象
[00:24:49.160 --> 00:24:55.240]  是他留下了一個非常滿足的笑容
[00:24:55.240 --> 00:24:56.400]  我離開的時候
[00:24:56.400 --> 00:24:57.960]  我提醒他
[00:24:57.960 --> 00:24:59.440]  記住
[00:24:59.440 --> 00:25:01.680]  跟著耶穌回家
[00:25:01.680 --> 00:25:08.160]  跟著耶穌回天父爸爸那裡
[00:25:08.160 --> 00:25:11.280]  落葉要歸根
[00:25:11.280 --> 00:25:15.640]  請選擇你的人生
[00:25:15.640 --> 00:25:18.000]  不過這個故事還沒完
[00:25:18.000 --> 00:25:18.840]  幾天之後
[00:25:18.840 --> 00:25:22.320]  我跟進一下這個老人家的情況
[00:25:22.320 --> 00:25:25.920]  這個老人家的家人很詫異地對我說
[00:25:25.920 --> 00:25:28.600]  這位長者從他受洗之後
[00:25:28.600 --> 00:25:30.240]  很出奇地
[00:25:30.240 --> 00:25:32.080]  從他的病裡好轉
[00:25:32.080 --> 00:25:35.600]  並且醫生說他可以出院
[00:25:35.600 --> 00:25:37.520]  在這裡我要強調
[00:25:37.520 --> 00:25:41.800]  我們的洗禮並沒有起死回生的魔力
[00:25:41.800 --> 00:25:43.160]  但我知道
[00:25:43.160 --> 00:25:48.320]  耶穌要給他多一次機會
[00:25:48.320 --> 00:25:52.280]  讓他過敬拜上帝的人生
[00:25:52.280 --> 00:25:53.680]  同樣地
[00:25:53.680 --> 00:25:57.440]  我相信耶穌也很想給你一次機會
[00:25:57.440 --> 00:26:00.040]  讓你回到神那裡
[00:26:00.040 --> 00:26:01.360]  當你無力的時候
[00:26:01.360 --> 00:26:03.360]  將神托住你
[00:26:03.360 --> 00:26:06.720]  幫你重拾那份人生那份的完美
[00:26:06.720 --> 00:26:11.600]  幫你進入永生
[00:26:11.600 --> 00:26:13.840]  在這個時間
[00:26:13.840 --> 00:26:15.920]  我想給大家一首歌的時間
[00:26:15.920 --> 00:26:18.800]  消化一下剛才的訊息
[00:26:18.800 --> 00:26:20.840]  我會邀請詩琴
[00:26:20.840 --> 00:26:23.760]  待會幫我彈一句伴奏
[00:26:23.760 --> 00:26:27.160]  這首歌的歌名叫做
[00:26:27.160 --> 00:26:32.240]  「當你走到無力時」
[00:26:32.240 --> 00:26:34.960]  我邀請螢光幕後
[00:26:34.960 --> 00:26:37.040]  仍然未相信耶穌的你
[00:26:37.040 --> 00:26:39.520]  是的,我在說你
[00:26:39.520 --> 00:26:40.920]  你不介意的話
[00:26:40.920 --> 00:26:43.800]  你閉上你的眼睛
[00:26:43.800 --> 00:26:46.120]  你聽一下你自己內心的聲音
[00:26:46.120 --> 00:26:47.440]  詩琴可以聽
[00:26:47.440 --> 00:26:55.360]  你閉上你的眼睛
[00:26:55.360 --> 00:26:57.360]  聽一下你內心的聲音
[00:26:57.360 --> 00:27:13.000]  你有沒有那份
[00:27:13.000 --> 00:27:15.000]  生命的無力感
[00:27:15.000 --> 00:27:20.240]  你會不會發現你的人生
[00:27:20.240 --> 00:27:22.240]  甩甩流流
[00:27:25.360 --> 00:27:31.360]  「當你走到無力時」
[00:27:31.360 --> 00:27:33.360]  疫情橫行
[00:27:33.360 --> 00:27:35.360]  生命脆弱
[00:27:35.360 --> 00:27:38.360]  人在大時代裡飄泊
[00:27:38.360 --> 00:27:41.360]  有時我們會累
[00:27:41.360 --> 00:27:45.360]  生命有一份無力感
[00:27:45.360 --> 00:27:47.360]  你甘心嗎
[00:27:47.360 --> 00:27:51.360]  「當你走到無力時」
[00:27:51.360 --> 00:27:53.360]  人生不似預期
[00:27:53.360 --> 00:27:56.360]  你和我生命裡
[00:27:56.360 --> 00:27:59.360]  總有一些抹不走的污點
[00:27:59.360 --> 00:28:03.360]  有時夜難人靜
[00:28:03.360 --> 00:28:06.360]  我們總會有幾分良心的責備
[00:28:06.360 --> 00:28:08.360]  你介意嗎
[00:28:08.360 --> 00:28:14.360]  耶穌進入我們的歷史
[00:28:14.360 --> 00:28:15.360]  為我們釘十字架
[00:28:15.360 --> 00:28:19.360]  是用來處理你和我的生命
[00:28:19.360 --> 00:28:22.360]  你和我的脆弱
[00:28:22.360 --> 00:28:25.360]  我們人生不完美
[00:28:25.360 --> 00:28:26.360]  但耶穌說
[00:28:26.360 --> 00:28:29.360]  要給你愛和正直的生命
[00:28:29.360 --> 00:28:31.360]  祂要我們悔改
[00:28:31.360 --> 00:28:34.360]  回到上帝的源頭
[00:28:34.360 --> 00:28:38.360]  耶穌說我來了
[00:28:38.360 --> 00:28:39.360]  是要叫人得生命
[00:28:39.360 --> 00:28:42.360]  並且得得禁風聖
[00:28:42.360 --> 00:28:45.360]  親愛的新朋友
[00:28:45.360 --> 00:28:46.360]  你願意讓耶穌基督
[00:28:46.360 --> 00:28:50.360]  成為你真正生命的主宰嗎
[00:28:50.360 --> 00:28:54.360]  你願意讓祂帶領你的生命嗎
[00:28:54.360 --> 00:28:59.360]  落葉要歸根
[00:28:59.360 --> 00:29:01.360]  我們要回到生命的源頭
[00:29:01.360 --> 00:29:04.360]  良善的源頭
[00:29:04.360 --> 00:29:07.360]  你願意擁抱耶穌
[00:29:07.360 --> 00:29:09.360]  讓祂帶領你
[00:29:09.360 --> 00:29:13.360]  回到創造我們的上帝那裡嗎
[00:29:13.360 --> 00:29:16.360]  若你願意的話
[00:29:16.360 --> 00:29:20.360]  我邀請你在耶穌面前做個表示
[00:29:20.360 --> 00:29:22.360]  雖然我看不到你
[00:29:22.360 --> 00:29:24.360]  但耶穌看見你
[00:29:24.360 --> 00:29:25.360]  如果你願意以耶穌基督
[00:29:25.360 --> 00:29:27.360]  作為生命的主的時候
[00:29:27.360 --> 00:29:29.360]  我鼓勵你在你現在的位置上
[00:29:29.360 --> 00:29:31.360]  你不用理會其他人怎麼想
[00:29:31.360 --> 00:29:33.360]  你舉手
[00:29:33.360 --> 00:29:35.360]  舉給耶穌看
[00:29:35.360 --> 00:29:36.360]  告訴耶穌
[00:29:36.360 --> 00:29:40.360]  你願意以祂為生命的救主
[00:29:40.360 --> 00:29:42.360]  你將你的脆弱
[00:29:42.360 --> 00:29:46.360]  你不完美的人生交給祂
[00:29:46.360 --> 00:29:48.360]  你願意嗎
[00:29:48.360 --> 00:29:50.360]  你願意舉手嗎
[00:29:50.360 --> 00:29:51.360]  耶穌看見的
[00:29:51.360 --> 00:29:52.360]  是的
[00:29:52.360 --> 00:29:53.360]  感謝神
[00:29:53.360 --> 00:29:57.360]  耶穌看見的
[00:29:57.360 --> 00:29:59.360]  好了
[00:29:59.360 --> 00:30:02.360]  剛才舉過手的
[00:30:02.360 --> 00:30:03.360]  我邀請你
[00:30:03.360 --> 00:30:05.360]  像剛才那樣
[00:30:05.360 --> 00:30:08.360]  和我一起祈禱
[00:30:08.360 --> 00:30:14.360]  你閉上眼睛
[00:30:14.360 --> 00:30:15.360]  心裡跟著我說
[00:30:15.360 --> 00:30:16.360]  一起說
[00:30:16.360 --> 00:30:17.360]  禱告的時候
[00:30:17.360 --> 00:30:20.360]  我們一起「阿門」和應
[00:30:20.360 --> 00:30:23.360]  我們一起祈禱
[00:30:23.360 --> 00:30:26.360]  親愛的主耶穌
[00:30:26.360 --> 00:30:30.360]  我承認我的生命脆弱
[00:30:30.360 --> 00:30:32.360]  我要祢托住
[00:30:32.360 --> 00:30:35.360]  我承認我的人生不完美
[00:30:35.360 --> 00:30:38.360]  甚至充滿罪惡過犯
[00:30:38.360 --> 00:30:40.360]  得罪真神
[00:30:40.360 --> 00:30:44.360]  求祢赦免
[00:30:44.360 --> 00:30:47.360]  今日我願意回到祢的面前
[00:30:47.360 --> 00:30:49.360]  以祢為生命的主
[00:30:49.360 --> 00:30:51.360]  我要跟著祢
[00:30:51.360 --> 00:30:53.360]  求祢改變我的生命
[00:30:53.360 --> 00:30:55.360]  讓我跟著祢走
[00:30:55.360 --> 00:30:57.360]  進入永生
[00:30:57.360 --> 00:31:01.360]  有一個能夠抵抗逆境的人生
[00:31:01.360 --> 00:31:03.360]  以上祈禱
[00:31:03.360 --> 00:31:04.840]  奉耶穌名求
[00:31:04.840 --> 00:31:06.520]  阿門
