
[00:00:00.000 --> 00:00:04.000]  今日跟大家來思想的題目是
[00:17:35.000 --> 00:17:37.000]  迫害到幾乎瘋了
[00:17:37.000 --> 00:17:39.000]  我怎麼可以接受這個人
[00:17:39.000 --> 00:17:43.000]  所以沒有一個人肯接受保羅
[00:17:43.000 --> 00:17:47.000]  那保羅怎麼辦?
[00:17:47.000 --> 00:17:49.000]  你今天有沒有人得罪你?
[00:17:49.000 --> 00:17:52.000]  你有沒有原諒他?
[00:17:52.000 --> 00:17:56.000]  或者有人得罪你
[00:17:56.000 --> 00:17:57.000]  你原諒了他
[00:17:57.000 --> 00:17:59.000]  那你得罪了人
[00:17:59.000 --> 00:18:01.000]  那個人原諒你嗎?
[00:18:01.000 --> 00:18:03.000]  可能你是基督徒
[00:18:03.000 --> 00:18:05.000]  你原諒他吧
[00:18:05.000 --> 00:18:06.000]  或者你是基督徒
[00:18:06.000 --> 00:18:08.000]  你今天都沒有原諒人
[00:18:08.000 --> 00:18:09.000]  那怎麼辦呢?
[00:18:09.000 --> 00:18:12.000]  結果就多了一個巴拿巴
[00:18:12.000 --> 00:18:16.000]  所以教會就叫巴拿巴勸惠子
[00:18:16.000 --> 00:18:19.000]  勸惠子就是一個輔導者
[00:18:19.000 --> 00:18:22.000]  幫保羅說好話
[00:18:22.000 --> 00:18:25.000]  結果就說服了門徒
[00:18:25.000 --> 00:18:28.000]  雅各、彼得、約翰等等
[00:18:28.000 --> 00:18:31.000]  接納這個保羅
[00:18:31.000 --> 00:18:35.000]  成為他們的一分子
[00:18:35.000 --> 00:18:37.000]  所以有時候不是金錢的
[00:18:37.000 --> 00:18:40.000]  有時候你出一下手幫一下人都可以
[00:18:40.000 --> 00:18:42.000]  幫人家解決一些困難
[00:18:42.000 --> 00:18:44.000]  解決一些人際問題
[00:18:44.000 --> 00:18:49.000]  都是一個伸手助人協會的成員
[00:18:49.000 --> 00:18:52.000]  幫人解決困難
[00:18:52.000 --> 00:18:54.000]  在香港這個社會
[00:18:54.000 --> 00:18:57.000]  不要做這些事
[00:18:57.000 --> 00:19:00.000]  不要做這些事情
[00:19:00.000 --> 00:19:03.000]  這些事情是不好過的
[00:19:03.000 --> 00:19:06.000]  順得哥來得淑
[00:19:06.000 --> 00:19:07.000]  失嫂意的
[00:19:07.000 --> 00:19:09.000]  怎麼可以來做嫁娘
[00:19:09.000 --> 00:19:12.000]  怎麼可以做一個這樣的人呢?
[00:19:12.000 --> 00:19:14.000]  所以很多人不肯做的
[00:19:14.000 --> 00:19:17.000]  他們的事他們解決
[00:19:17.000 --> 00:19:18.000]  做不去解決
[00:19:18.000 --> 00:19:19.000]  不去幫人的
[00:19:19.000 --> 00:19:21.000]  去看的
[00:19:21.000 --> 00:19:22.000]  你求主幫助我們
[00:19:22.000 --> 00:19:24.000]  保羅得到人幫助
[00:19:24.000 --> 00:19:26.000]  所以他就懂得去幫助人了
[00:19:26.000 --> 00:19:30.000]  得到阿居拉、伯居拉的幫助
[00:19:30.000 --> 00:19:32.000]  阿居拉、伯居拉做什麼呢?
[00:19:32.000 --> 00:19:34.000]  是織帳棚的
[00:19:34.000 --> 00:19:39.000]  當時有奧運
[00:19:39.000 --> 00:19:41.000]  奧林匹克運動會
[00:19:41.000 --> 00:19:44.000]  在希臘第一屆
[00:19:44.000 --> 00:19:45.000]  那裡奧運
[00:19:45.000 --> 00:19:48.000]  參加奧運的人住什麼地方呢?
[00:19:48.000 --> 00:19:49.000]  住帳棚
[00:19:49.000 --> 00:19:51.000]  對夫婦織帳棚
[00:19:51.000 --> 00:19:53.000]  織帳棚不是今天大生意
[00:19:53.000 --> 00:19:55.000]  做帳棚
[00:19:55.000 --> 00:19:58.000]  古代的家庭行業
[00:19:58.000 --> 00:20:00.000]  是手停口停的
[00:20:00.000 --> 00:20:02.000]  做很辛苦的工作
[00:20:02.000 --> 00:20:04.000]  賺的錢也不是很多
[00:20:04.000 --> 00:20:08.000]  現在有個保羅要投靠
[00:20:08.000 --> 00:20:10.000]  第一生意可能會好一點
[00:20:10.000 --> 00:20:11.000]  當然好
[00:20:11.000 --> 00:20:12.000]  如果生意不好
[00:20:12.000 --> 00:20:14.000]  要多分一份給保羅
[00:20:14.000 --> 00:20:15.000]  怎麼辦呢?
[00:20:15.000 --> 00:20:17.000]  照樣收留保羅
[00:20:17.000 --> 00:20:19.000]  所以保羅為什麼要織帳棚呢?
[00:20:19.000 --> 00:20:21.000]  為什麼不可以我織帳棚支持你呢?
[00:20:21.000 --> 00:20:25.000]  因為經濟的困境
[00:20:25.000 --> 00:20:27.000]  所以保羅在這裡
[00:20:27.000 --> 00:20:31.000]  一邊工作一邊傳福音
[00:20:31.000 --> 00:20:33.000]  後來得到一個女底牙
[00:20:33.000 --> 00:20:35.000]  賣紫色布的
[00:20:35.000 --> 00:20:36.000]  賣紫色布
[00:20:36.000 --> 00:20:38.000]  紫色布是高級的布
[00:20:38.000 --> 00:20:39.000]  賺錢比較多
[00:20:39.000 --> 00:20:41.000]  結果就送錢給保羅
[00:20:41.000 --> 00:20:43.000]  所以保羅就不用織帳棚了
[00:20:43.000 --> 00:20:45.000]  就去傳福音了
[00:20:45.000 --> 00:20:48.000]  所以保羅已經得到人的幫助
[00:20:48.000 --> 00:20:51.000]  因此保羅就說
[00:20:51.000 --> 00:20:53.000]  既然我得到人的幫助
[00:20:53.000 --> 00:20:54.000]  我也要幫助人
[00:20:54.000 --> 00:20:56.000]  在第三十三節
[00:20:56.000 --> 00:20:58.000]  二十章的三十三節
[00:20:58.000 --> 00:20:59.000]  大家看
[00:20:59.000 --> 00:21:02.000]  二十章的三十三節和三十四節
[00:21:02.000 --> 00:21:07.000]  我未曾貪圖一個人的金銀衣服
[00:21:07.000 --> 00:21:09.000]  我借兩隻手上
[00:21:09.000 --> 00:21:12.000]  供給我和同人的需要
[00:21:12.000 --> 00:21:15.000]  這是你們自己知道的
[00:21:15.000 --> 00:21:17.000]  所以保羅一邊工作
[00:21:17.000 --> 00:21:21.000]  一邊供給自己的需要
[00:21:21.000 --> 00:21:27.000]  並且有餘地供給別人的需要
[00:21:27.000 --> 00:21:30.000]  施比壽更為有福
[00:21:30.000 --> 00:21:32.000]  現實一點
[00:21:32.000 --> 00:21:34.000]  中國人也有一句說話
[00:21:34.000 --> 00:21:37.000]  家家有本難唸的經
[00:21:37.000 --> 00:21:38.000]  大家都很熟悉
[00:21:38.000 --> 00:21:42.000]  如果我們說要愛聖經化
[00:21:42.000 --> 00:21:46.000]  人人有條流淚谷
[00:21:46.000 --> 00:21:48.000]  人人要走流淚谷
[00:21:48.000 --> 00:21:50.000]  師篇八十四篇
[00:21:50.000 --> 00:21:51.000]  他們經過流淚谷
[00:21:51.000 --> 00:21:53.000]  每個人都有流淚谷
[00:21:53.000 --> 00:21:56.000]  就好像家家有本難唸的經一樣
[00:21:56.000 --> 00:22:00.000]  我要去幫助人
[00:22:00.000 --> 00:22:02.000]  我哪裡可以?
[00:22:02.000 --> 00:22:03.000]  真的不可以
[00:22:03.000 --> 00:22:05.000]  也挺難的
[00:22:05.000 --> 00:22:06.000]  但可以嗎?
[00:22:06.000 --> 00:22:08.000]  當然可以
[00:22:08.000 --> 00:22:09.000]  怎樣可以?
[00:22:09.000 --> 00:22:10.000]  集益成裘
[00:22:10.000 --> 00:22:13.000]  你一元,我一元就夠了
[00:22:13.000 --> 00:22:16.000]  那些禮拜日禮拜六那些
[00:22:16.000 --> 00:22:17.000]  禮拜日禮拜六那些
[00:22:17.000 --> 00:22:19.000]  禮拜日收錢收多少?
[00:22:19.000 --> 00:22:21.000]  收你一元而已
[00:22:21.000 --> 00:22:23.000]  以前一元你就懂得給
[00:22:23.000 --> 00:22:25.000]  現在一元你就不懂得給
[00:22:25.000 --> 00:22:26.000]  為什麼?
[00:22:26.000 --> 00:22:28.000]  因為原來沒有零錢
[00:22:28.000 --> 00:22:29.000]  沒有稅銀
[00:22:29.000 --> 00:22:31.000]  十元又不捨得給
[00:22:31.000 --> 00:22:35.000]  所以那些籌款人很頭痕
[00:22:35.000 --> 00:22:38.000]  通常我有時也不捨得給十元
[00:22:38.000 --> 00:22:39.000]  禮拜六我就知道
[00:22:39.000 --> 00:22:41.000]  今天一定會遇到一些人
[00:22:41.000 --> 00:22:43.000]  我就帶著一些稅銀
[00:22:43.000 --> 00:22:45.000]  一元也好,兩元也好,五元也好
[00:22:45.000 --> 00:22:47.000]  見到走過去就給他
[00:22:47.000 --> 00:22:49.000]  鼓勵他
[00:22:49.000 --> 00:22:51.000]  下次你忘記帶一元
[00:22:51.000 --> 00:22:52.000]  麻煩你給十元
[00:22:52.000 --> 00:22:54.000]  沒有十元就給二十元
[00:22:54.000 --> 00:22:56.000]  施比壽更為有福
[00:22:56.000 --> 00:22:58.000]  所以大家一點點就夠了
[00:22:58.000 --> 00:22:59.000]  一百個一元
[00:22:59.000 --> 00:23:00.000]  一百個十元
[00:23:00.000 --> 00:23:01.000]  一百個一百元
[00:23:01.000 --> 00:23:03.000]  一百個四十元
[00:23:03.000 --> 00:23:05.000]  一百個一千元,一萬元
[00:23:05.000 --> 00:23:07.000]  有些可能多一點
[00:23:07.000 --> 00:23:08.000]  那就夠了
[00:23:08.000 --> 00:23:09.000]  那就解決了
[00:23:09.000 --> 00:23:13.000]  所以神就好像打開天上的窗戶給我們
[00:23:13.000 --> 00:23:17.000]  叫我們教會是一無所缺
[00:23:17.000 --> 00:23:20.000]  我們是一無所缺的
[00:23:20.000 --> 00:23:22.000]  特別是那些老人家
[00:23:22.000 --> 00:23:24.000]  今天是福利長者之日
[00:23:24.000 --> 00:23:25.000]  我們一講到福利
[00:23:25.000 --> 00:23:27.000]  好像要幫助那些長者
[00:23:27.000 --> 00:23:30.000]  其實長者很懂得去感恩
[00:23:30.000 --> 00:23:32.000]  我們做牧師
[00:23:32.000 --> 00:23:33.000]  經常收到一些小禮物
[00:23:33.000 --> 00:23:35.000]  真的是小禮物
[00:23:35.000 --> 00:23:39.000]  有時有茶葉
[00:23:39.000 --> 00:23:41.000]  那些長者去旅行
[00:23:41.000 --> 00:23:42.000]  就做一包茶葉給你
[00:23:42.000 --> 00:23:44.000]  餅乾
[00:23:44.000 --> 00:23:47.000]  有時聽一些老人家講的故事
[00:23:47.000 --> 00:23:50.000]  故事很有趣
[00:23:50.000 --> 00:23:53.000]  上個月聽過姊妹說
[00:23:53.000 --> 00:23:55.000]  她想煲豬腳醋
[00:23:55.000 --> 00:23:56.000]  沒有煲
[00:23:56.000 --> 00:23:58.000]  跟隔壁的人借了煲
[00:23:58.000 --> 00:23:59.000]  借了煲給我
[00:23:59.000 --> 00:24:01.000]  隔壁人借了煲給她
[00:24:01.000 --> 00:24:03.000]  隔壁那個人跟她借煲
[00:24:03.000 --> 00:24:05.000]  煲豬腳
[00:24:05.000 --> 00:24:06.000]  借了煲給她
[00:24:06.000 --> 00:24:07.000]  一借了煲給她
[00:24:07.000 --> 00:24:09.000]  當她還了煲的時候
[00:24:09.000 --> 00:24:10.000]  就帶一包冬菇
[00:24:10.000 --> 00:24:12.000]  這樣也可以
[00:24:12.000 --> 00:24:14.000]  借煲就送冬菇
[00:24:14.000 --> 00:24:16.000]  她不借你煲
[00:24:16.000 --> 00:24:18.000]  用冬菇錢去買個煲
[00:24:18.000 --> 00:24:19.000]  這樣應該也可以
[00:24:19.000 --> 00:24:20.000]  但她又不買煲
[00:24:20.000 --> 00:24:21.000]  她又要跟你借
[00:24:21.000 --> 00:24:26.000]  借完煲就給你一包冬菇
[00:24:26.000 --> 00:24:27.000]  很奇怪
[00:24:27.000 --> 00:24:28.000]  沒有錢買煲嗎
[00:24:28.000 --> 00:24:29.000]  又不是
[00:24:29.000 --> 00:24:31.000]  你有錢買冬菇
[00:24:31.000 --> 00:24:32.000]  冬菇就送給你
[00:24:32.000 --> 00:24:34.000]  這是企蝕款
[00:24:34.000 --> 00:24:40.000]  所以看到原來很多人都懂得
[00:24:40.000 --> 00:24:43.000]  私比壽更為有福
[00:24:43.000 --> 00:24:50.000]  現在在網上有些微型電影
[00:24:50.000 --> 00:24:52.000]  微型電影有些很感人的
[00:24:52.000 --> 00:24:54.000]  有一套微型電影
[00:24:54.000 --> 00:24:56.000]  講一個小朋友
[00:24:56.000 --> 00:25:00.000]  這個小朋友去偷人家的藥水
[00:25:00.000 --> 00:25:03.000]  偷完之後被老闆娘抓去
[00:25:03.000 --> 00:25:06.000]  然後就打他 罵他
[00:25:06.000 --> 00:25:08.000]  要抓去警察那裡
[00:25:08.000 --> 00:25:12.000]  隔壁賣饅頭的老闆
[00:25:12.000 --> 00:25:15.000]  見到這樣的情形就為他解難
[00:25:15.000 --> 00:25:16.000]  多少錢多少錢
[00:25:16.000 --> 00:25:17.000]  我給你錢
[00:25:17.000 --> 00:25:19.000]  給錢就可以了
[00:25:19.000 --> 00:25:20.000]  犯法
[00:25:20.000 --> 00:25:22.000]  算了小朋友
[00:25:22.000 --> 00:25:27.000]  結果老闆娘就給藥水的錢
[00:25:27.000 --> 00:25:30.000]  並且又給幾隻饅頭給小朋友
[00:25:30.000 --> 00:25:35.000]  小朋友一拿到饅頭就馬上走了
[00:25:35.000 --> 00:25:39.000]  這個老闆三十多年
[00:25:39.000 --> 00:25:41.000]  都是這樣幫助有需要的人
[00:25:41.000 --> 00:25:44.000]  所以都有個年青人
[00:25:44.000 --> 00:25:46.000]  經常給他拿饅頭
[00:25:46.000 --> 00:25:49.000]  老闆就給他饅頭
[00:25:49.000 --> 00:25:53.000]  有一天這個老闆工作的時候
[00:25:53.000 --> 00:25:55.000]  忽然就暈倒了
[00:25:55.000 --> 00:25:57.000]  人就把他送去醫院
[00:25:57.000 --> 00:26:00.000]  送去私家醫院
[00:26:00.000 --> 00:26:03.000]  做了一件手術就康復了
[00:26:03.000 --> 00:26:05.000]  女兒就去探望他爸爸
[00:26:05.000 --> 00:26:07.000]  探望爸爸的時候
[00:26:07.000 --> 00:26:09.000]  順便就收起帳單
[00:26:09.000 --> 00:26:11.000]  一打開帳單
[00:26:11.000 --> 00:26:14.000]  嚇到他
[00:26:14.000 --> 00:26:16.000]  不會說話
[00:26:16.000 --> 00:26:20.000]  二十萬
[00:26:20.000 --> 00:26:21.000]  女兒就手震了
[00:26:21.000 --> 00:26:22.000]  二十萬
[00:26:22.000 --> 00:26:24.000]  我賣多少個饅頭
[00:26:24.000 --> 00:26:26.000]  才夠給二十萬
[00:26:26.000 --> 00:26:28.000]  我賣多少年
[00:26:28.000 --> 00:26:32.000]  才儲到二十萬來給這個錢
[00:26:32.000 --> 00:26:34.000]  所以就很憂心
[00:26:34.000 --> 00:26:36.000]  又不敢告訴爸爸
[00:26:36.000 --> 00:26:38.000]  回到家不知道怎麼辦
[00:26:38.000 --> 00:26:40.000]  所以日後再探望他的時候
[00:26:40.000 --> 00:26:41.000]  沒辦法
[00:26:41.000 --> 00:26:42.000]  一定要跟爸爸說
[00:26:42.000 --> 00:26:44.000]  爸爸現在都不知道怎麼辦
[00:26:44.000 --> 00:26:46.000]  你家裡還有什麼可以賣
[00:26:46.000 --> 00:26:48.000]  我們就要賣了
[00:26:48.000 --> 00:26:50.000]  因為二十萬的醫藥費
[00:26:50.000 --> 00:26:51.000]  怎麼給
[00:26:51.000 --> 00:26:54.000]  可能店鋪都要賣了
[00:26:54.000 --> 00:26:55.000]  當去到醫院的時候
[00:26:55.000 --> 00:26:57.000]  再拿一張帳單的時候
[00:26:57.000 --> 00:26:58.000]  一看
[00:26:58.000 --> 00:27:01.000]  原來帳單是零的
[00:27:01.000 --> 00:27:03.000]  零字頭
[00:27:03.000 --> 00:27:05.000]  揭來揭去都是零
[00:27:05.000 --> 00:27:07.000]  為什麼會零呢
[00:27:07.000 --> 00:27:09.000]  所以就很奇怪
[00:27:09.000 --> 00:27:11.000]  為什麼會零呢
[00:27:11.000 --> 00:27:12.000]  就問醫生
[00:27:12.000 --> 00:27:14.000]  醫生為什麼是零
[00:27:14.000 --> 00:27:16.000]  不是二十萬嗎
[00:27:16.000 --> 00:27:17.000]  醫生說
[00:27:17.000 --> 00:27:20.000]  你爸爸三十年前給了
[00:27:20.000 --> 00:27:22.000]  三十年前給了
[00:27:22.000 --> 00:27:23.000]  是的
[00:27:23.000 --> 00:27:25.000]  三十年前他給了
[00:27:25.000 --> 00:27:29.000]  就是給了一瓶藥水和三個饅頭
[00:27:29.000 --> 00:27:35.000]  施比壽更為有福
[00:27:35.000 --> 00:27:39.000]  這個正正是保羅在
[00:27:39.000 --> 00:27:42.000]  《士徒行傳》第二十章
[00:27:42.000 --> 00:27:44.000]  這裡所說的
[00:27:44.000 --> 00:27:45.000]  主說
[00:27:45.000 --> 00:27:48.000]  施比壽更為有福
[00:27:48.000 --> 00:27:50.000]  如果我們
[00:27:50.000 --> 00:27:52.000]  以為施比壽更為有福
[00:27:52.000 --> 00:27:54.000]  是奉獻金錢
[00:27:54.000 --> 00:27:57.000]  是奉獻金錢給教會
[00:27:57.000 --> 00:28:00.000]  懂得奉獻的人
[00:28:00.000 --> 00:28:01.000]  出錢的人
[00:28:01.000 --> 00:28:04.000]  施比壽更為有福
[00:28:04.000 --> 00:28:06.000]  那就因小失大了
[00:28:06.000 --> 00:28:10.000]  誤解了保羅真正的要義
[00:28:10.000 --> 00:28:13.000]  保羅真正的要義是什麼呢
[00:28:13.000 --> 00:28:16.000]  保羅真正的要義就是
[00:28:16.000 --> 00:28:18.000]  教會也好
[00:28:18.000 --> 00:28:19.000]  領袖也好
[00:28:19.000 --> 00:28:20.000]  信徒也好
[00:28:20.000 --> 00:28:22.000]  你奉獻出去
[00:28:22.000 --> 00:28:25.000]  你施出去
[00:28:25.000 --> 00:28:27.000]  你不要想著
[00:28:27.000 --> 00:28:33.000]  有什麼東西可以收回來
[00:28:33.000 --> 00:28:35.000]  分享出去
[00:28:35.000 --> 00:28:36.000]  奉獻出去
[00:28:36.000 --> 00:28:39.000]  就已經是一無所有
[00:28:39.000 --> 00:28:41.000]  所有的
[00:28:41.000 --> 00:28:43.000]  都是捐了出去
[00:28:43.000 --> 00:28:45.000]  都是送了出去
[00:28:45.000 --> 00:28:49.000]  不要再想有什麼的回報
[00:28:49.000 --> 00:28:53.000]  這個就是保羅的意思
[00:28:53.000 --> 00:28:54.000]  那你說
[00:28:54.000 --> 00:28:55.000]  牧師不是的
[00:28:55.000 --> 00:28:58.000]  我們都是這樣想法的
[00:28:58.000 --> 00:29:01.000]  奉獻出去都不會想的
[00:29:01.000 --> 00:29:04.000]  是不是如此呢
[00:29:04.000 --> 00:29:05.000]  可能是
[00:29:05.000 --> 00:29:08.000]  但很多情況之下都未必是
[00:29:08.000 --> 00:29:12.000]  那我就舉一些例子
[00:29:12.000 --> 00:29:16.000]  教會有時候我們就
[00:29:16.000 --> 00:29:18.000]  做一些事工
[00:29:18.000 --> 00:29:20.000]  做事工譬如說我們
[00:29:20.000 --> 00:29:23.000]  有信徒就很有心機就說
[00:29:23.000 --> 00:29:26.000]  我為教會作一首詩歌
[00:29:26.000 --> 00:29:28.000]  作一首詩歌
[00:29:28.000 --> 00:29:29.000]  作一首詩歌
[00:29:29.000 --> 00:29:32.000]  就是將你的恩賜奉獻出來
[00:29:32.000 --> 00:29:36.000]  如果那首詩歌問題大了
[00:29:36.000 --> 00:29:37.000]  教會容不容許呢
[00:29:37.000 --> 00:29:40.000]  不用的時候怎麼辦呢
[00:29:40.000 --> 00:29:42.000]  不用真的會出事的
[00:29:42.000 --> 00:29:43.000]  出事的時候
[00:29:43.000 --> 00:29:44.000]  意思就是說
[00:29:44.000 --> 00:29:48.000]  我給教會的東西
[00:29:48.000 --> 00:29:50.000]  教會要有回應
[00:29:50.000 --> 00:29:52.000]  不可以不回應
[00:29:52.000 --> 00:29:56.000]  這個就不是施比授更為有福了
[00:29:56.000 --> 00:29:58.000]  譬如教會有一次
[00:29:58.000 --> 00:30:02.000]  我們就開教會增長會議
[00:30:02.000 --> 00:30:03.000]  健康會議
[00:30:03.000 --> 00:30:04.000]  開過什麼會呢
[00:30:04.000 --> 00:30:07.000]  就叫做更美的教會
[00:30:07.000 --> 00:30:08.000]  更美教會弟兄姊妹
[00:30:08.000 --> 00:30:11.000]  原來教會弟兄姊妹很愛教會
[00:30:11.000 --> 00:30:12.000]  真的很想教會發展
[00:30:12.000 --> 00:30:14.000]  更美更健康
[00:30:14.000 --> 00:30:17.000]  更成長更復興
[00:30:17.000 --> 00:30:19.000]  個個都這樣想
[00:30:19.000 --> 00:30:23.000]  但是為什麼大家有這樣的心
[00:30:23.000 --> 00:30:25.000]  大家又不做事呢
[00:30:25.000 --> 00:30:27.000]  原來很多情況都是這樣的
[00:30:27.000 --> 00:30:29.000]  我就問弟兄姊妹
[00:30:29.000 --> 00:30:33.000]  為什麼你這麼冷淡
[00:30:33.000 --> 00:30:35.000]  以前見你很熱心侍奉
[00:30:35.000 --> 00:30:39.000]  為什麼你現在好像很安靜呢
[00:30:39.000 --> 00:30:43.000]  她說我給的意見
[00:30:43.000 --> 00:30:45.000]  我給的方法
[00:30:45.000 --> 00:30:47.000]  我給的策略
[00:30:47.000 --> 00:30:49.000]  教會不用的
[00:30:49.000 --> 00:30:53.000]  所以她就不再給意見了
[00:30:53.000 --> 00:30:55.000]  她就不再參與了
[00:30:55.000 --> 00:30:57.000]  總之就是教會看你們怎麼做
[00:30:57.000 --> 00:31:01.000]  這個雖然不是奉獻金錢
[00:31:01.000 --> 00:31:09.000]  但是她想讓教會給教會
[00:31:09.000 --> 00:31:11.000]  原來又不是給教會的
[00:31:11.000 --> 00:31:15.000]  是很想自己的財棍被賞識
[00:31:15.000 --> 00:31:17.000]  那保羅怎麼說呢
[00:31:17.000 --> 00:31:23.000]  保羅在第28節就講得很清楚
[00:31:23.000 --> 00:31:26.000]  他告訴我們
[00:31:26.000 --> 00:31:30.000]  第28節
[00:31:30.000 --> 00:31:36.000]  聖靈立你們作全群的監督
[00:31:36.000 --> 00:31:39.000]  你們就當為自己謹慎
[00:31:39.000 --> 00:31:42.000]  也為全群謹慎
[00:31:42.000 --> 00:31:44.000]  牧養神的教會
[00:31:44.000 --> 00:31:46.000]  保羅講得很清楚
[00:31:46.000 --> 00:31:48.000]  你奉獻了出去
[00:31:48.000 --> 00:31:51.000]  是屬於主的
[00:31:51.000 --> 00:31:55.000]  誰立你作教會全群的監督呢
[00:31:55.000 --> 00:31:57.000]  是聖靈不是自己
[00:31:57.000 --> 00:31:59.000]  不是自己說我給教會策略
[00:31:59.000 --> 00:32:01.000]  我給教會意見
[00:32:01.000 --> 00:32:02.000]  教會要聽的
[00:32:02.000 --> 00:32:03.000]  是聖靈
[00:32:03.000 --> 00:32:06.000]  如果是聖靈就聽聖靈的話
[00:32:06.000 --> 00:32:08.000]  聖靈說你不行
[00:32:08.000 --> 00:32:10.000]  不用就不用了
[00:32:10.000 --> 00:32:13.000]  所以求主幫助我們
[00:32:13.000 --> 00:32:21.000]  我們向領受神的恩典奉獻出去
[00:32:21.000 --> 00:32:24.000]  神給我一個機會
[00:32:24.000 --> 00:32:26.000]  可以用雙手也好
[00:32:26.000 --> 00:32:29.000]  金錢也好去幫助人
[00:32:29.000 --> 00:32:30.000]  就去幫助人
[00:32:30.000 --> 00:32:34.000]  在教會的侍奉也是一樣
[00:32:34.000 --> 00:32:38.000]  我們用心去服事
[00:32:38.000 --> 00:32:42.000]  我忠於主
[00:32:42.000 --> 00:32:44.000]  奉獻給主
[00:32:44.000 --> 00:32:47.000]  如果我的意見是不被接納的
[00:32:47.000 --> 00:32:52.000]  耶穌會使用更多更多的人
[00:32:52.000 --> 00:32:56.000]  結論,大家要做一件事
[00:32:56.000 --> 00:32:59.000]  做什麼事呢
[00:32:59.000 --> 00:33:02.000]  在這個星期裏
[00:33:02.000 --> 00:33:03.000]  大家要做一件
[00:33:03.000 --> 00:33:09.000]  施比受更為有福的行動
[00:33:09.000 --> 00:33:12.000]  你去服事一個人
[00:33:12.000 --> 00:33:14.000]  去探一個人
[00:33:14.000 --> 00:33:17.000]  或者開下門給人
[00:33:17.000 --> 00:33:20.000]  或者去關心一個人
[00:33:20.000 --> 00:33:25.000]  或者你想和一個人去幫助他
[00:33:25.000 --> 00:33:26.000]  約他
[00:33:26.000 --> 00:33:29.000]  和他吃一餐飯
[00:33:29.000 --> 00:33:31.000]  做一件事
[00:33:31.000 --> 00:33:36.000]  讓你實踐耶穌給我們的金句
[00:33:36.000 --> 00:33:40.000]  施比受更為有福
[00:33:40.000 --> 00:33:46.000]  我們一起禱告
[00:33:46.000 --> 00:33:48.000]  厚賜百物的主
[00:33:48.000 --> 00:33:50.000]  感謝祢
[00:33:50.000 --> 00:33:54.000]  叫我們一無所缺
[00:33:54.000 --> 00:33:57.000]  厚賜百物的主
[00:33:57.000 --> 00:33:58.000]  感謝祢
[00:33:58.000 --> 00:34:00.000]  又讓我們認識
[00:34:00.000 --> 00:34:03.000]  祢是厚賜百物的
[00:34:03.000 --> 00:34:06.000]  因此我們知道
[00:34:06.000 --> 00:34:11.000]  空氣、太陽、陽光、耳水、金錢
[00:34:11.000 --> 00:34:15.000]  財幹、健康、家庭、工作
[00:34:15.000 --> 00:34:17.000]  都是祢所給的
[00:34:17.000 --> 00:34:20.000]  讓我們得到這四個恩惠
[00:34:20.000 --> 00:34:24.000]  我們亦懂得去回報
[00:34:24.000 --> 00:34:26.000]  祢施恩給我們
[00:34:26.000 --> 00:34:30.000]  我們又奉獻給我們的主
[00:34:30.000 --> 00:34:32.000]  再多謝祢
[00:34:32.000 --> 00:34:36.000]  讓尖沙咀浸信教會
[00:34:36.000 --> 00:34:38.000]  在這七十多年來
[00:34:38.000 --> 00:34:42.000]  就是不斷地施恩出去
[00:34:42.000 --> 00:34:44.000]  施出去
[00:34:44.000 --> 00:34:48.000]  叫基主、叫信徒、叫教會
[00:34:48.000 --> 00:34:51.000]  叫內地的教會、印尼的教會
[00:34:51.000 --> 00:34:53.000]  世界某地的教會
[00:34:53.000 --> 00:34:58.000]  都得到主的恩典、你的恩惠
[00:34:58.000 --> 00:35:04.000]  今日我們要繼續實踐一個真靈
[00:35:04.000 --> 00:35:06.000]  更加在我們的生活裏
[00:35:06.000 --> 00:35:11.000]  在家庭、在朋友當中
[00:35:11.000 --> 00:35:14.000]  做施恩的工作
[00:35:14.000 --> 00:35:15.000]  練摔人的工作
[00:35:15.000 --> 00:35:16.000]  輔導的工作
[00:35:16.000 --> 00:35:17.000]  安慰的工作
[00:35:17.000 --> 00:35:19.000]  伸手的工作
[00:35:19.000 --> 00:35:20.000]  叫更多的人
[00:35:20.000 --> 00:35:24.000]  藉著我們領受耶穌你的恩典
[00:35:24.000 --> 00:35:26.000]  奉基督耶穌的聖名叩
[00:35:26.000 --> 00:35:27.000]  阿門
