
[00:00:00.000 --> 00:00:04.000]  人們需要主
[00:23:41.000 --> 00:23:45.000]  據說有二萬五千人聚集在戲院裡
[00:23:45.000 --> 00:23:47.000]  大聲喊
[00:23:47.000 --> 00:23:49.000]  喊什麼呢
[00:23:49.000 --> 00:23:52.000]  喊以弗所的瓦底米
[00:23:52.000 --> 00:23:54.000]  以弗所的瓦底米
[00:23:54.000 --> 00:23:56.000]  以弗所的瓦底米
[00:23:56.000 --> 00:23:58.000]  大災大災大災
[00:23:58.000 --> 00:24:01.000]  以弗所的瓦底米
[00:24:03.000 --> 00:24:04.000]  這個瓦底米神
[00:24:04.000 --> 00:24:06.000]  我不多說了
[00:24:06.000 --> 00:24:08.000]  如果大家有興趣的話
[00:24:08.000 --> 00:24:10.000]  可以查一些聖經詞典
[00:24:10.000 --> 00:24:12.000]  或者上網Google一下
[00:24:12.000 --> 00:24:14.000]  你都會看到
[00:24:14.000 --> 00:24:16.000]  很醜的一個神像
[00:24:16.000 --> 00:24:19.000]  黑色的一個小石像
[00:24:19.000 --> 00:24:22.000]  全身都是女性的乳房
[00:24:22.000 --> 00:24:26.000]  這個石像是代表著他們所拜的
[00:24:26.000 --> 00:24:30.000]  那個豐收發達生殖力
[00:24:31.000 --> 00:24:34.000]  是能夠多子多孫多子多福的
[00:24:34.000 --> 00:24:40.000]  其實這種信仰是全世界的人都追求的
[00:24:40.000 --> 00:24:46.000]  但是福音就是正正挑戰這種信仰
[00:24:46.000 --> 00:24:50.000]  我們的福音是有個震撼性的
[00:24:50.000 --> 00:24:54.000]  是令到整個社會會改變的
[00:24:54.000 --> 00:24:57.000]  令到經濟的來源會改變
[00:24:58.000 --> 00:25:01.000]  令到宗教的氣氛都改變過來
[00:25:01.000 --> 00:25:05.000]  而那個要付出的代價是危險的
[00:25:05.000 --> 00:25:10.000]  保羅他為著基督的緣故
[00:25:10.000 --> 00:25:13.000]  他甘冒一切的危險
[00:25:13.000 --> 00:25:16.000]  請問在今天
[00:25:16.000 --> 00:25:20.000]  我們甘不甘願繼續忠於基督
[00:25:20.000 --> 00:25:22.000]  來宣講呢
[00:25:22.000 --> 00:25:27.000]  繼續講那絕對的獨一的真神
[00:25:28.000 --> 00:25:32.000]  而他所命定的絕對的獨一的救主
[00:25:32.000 --> 00:25:37.000]  是人唯一脫離罪惡脫離審判
[00:25:37.000 --> 00:25:43.000]  得享永恆生命徹底改革的福音
[00:25:43.000 --> 00:25:45.000]  所以三樣東西
[00:25:45.000 --> 00:25:48.000]  第一個人凝聚悔改
[00:25:48.000 --> 00:25:52.000]  第二樣價值觀念的改變
[00:25:52.000 --> 00:25:55.000]  第三樣在社會的層面
[00:25:56.000 --> 00:25:59.000]  即使引起震盪
[00:25:59.000 --> 00:26:05.000]  我們都願意繼續高舉耶穌基督的福音
[00:26:05.000 --> 00:26:07.000]  請我們同心祈禱
[00:26:07.000 --> 00:26:10.000]  我們感謝我們的天父
[00:26:10.000 --> 00:26:13.000]  我們感謝你在新樓街五號這一處
[00:26:13.000 --> 00:26:16.000]  我們可以高聲歡呼過頌
[00:26:16.000 --> 00:26:22.000]  我們感謝你昔日已乏所喧鬧的聲音
[00:26:23.000 --> 00:26:26.000]  昔日已經完全歸於靜寂
[00:26:26.000 --> 00:26:29.000]  女神廟所靜下的
[00:26:29.000 --> 00:26:33.000]  只是一堆的頹垣敗瓦
[00:26:33.000 --> 00:26:39.000]  成為讓遊客來觀賞的古蹟
[00:26:39.000 --> 00:26:41.000]  但是我們的救主
[00:26:41.000 --> 00:26:45.000]  我們必要再回來的主耶穌基督
[00:26:45.000 --> 00:26:50.000]  仍然在全地上被高舉被讚揚
[00:26:51.000 --> 00:26:54.000]  願我們今天信奉福音的每一位
[00:26:54.000 --> 00:26:58.000]  都在你的面前蒙月臘
[00:26:58.000 --> 00:27:01.000]  我們的生命繼續改造過你
[00:27:01.000 --> 00:27:03.000]  歸榮耀給你
[00:27:03.000 --> 00:27:05.000]  真愛的
[00:27:05.000 --> 00:27:08.000]  今早你在我們豐盛生命堂這一處
[00:27:08.000 --> 00:27:10.000]  來到聚會
[00:27:10.000 --> 00:27:12.000]  你說主耶穌啊
[00:27:12.000 --> 00:27:15.000]  我願意離開黑暗離開假神
[00:27:15.000 --> 00:27:17.000]  來信靠你
[00:27:17.000 --> 00:27:19.000]  你願意嗎
[00:27:20.000 --> 00:27:21.000]  請你舉起你的手來
[00:27:21.000 --> 00:27:24.000]  回應主給你的恩典
[00:27:24.000 --> 00:27:26.000]  感謝主
[00:27:26.000 --> 00:27:29.000]  堅定的來信靠他
[00:27:29.000 --> 00:27:35.000]  我又請問我親愛的弟兄姊妹
[00:27:35.000 --> 00:27:37.000]  請放下手
[00:27:37.000 --> 00:27:39.000]  在今天
[00:27:39.000 --> 00:27:41.000]  你說主啊
[00:27:41.000 --> 00:27:44.000]  我真的要悔改
[00:27:44.000 --> 00:27:46.000]  我衷心的
[00:27:46.000 --> 00:27:49.000]  在我的個人行為上
[00:27:50.000 --> 00:27:51.000]  我真的要悔改
[00:27:51.000 --> 00:27:53.000]  你願意嗎
[00:27:53.000 --> 00:27:55.000]  如果你願意的話
[00:27:55.000 --> 00:27:57.000]  請你舉起你的手來
[00:27:57.000 --> 00:27:59.000]  你知道的
[00:27:59.000 --> 00:28:01.000]  有哪些事你還沒處理好
[00:28:01.000 --> 00:28:03.000]  你說我要
[00:28:03.000 --> 00:28:05.000]  我真的悔改
[00:28:05.000 --> 00:28:07.000]  你看看主如何施恩幫助你
[00:28:07.000 --> 00:28:09.000]  感謝主
[00:28:09.000 --> 00:28:11.000]  如果你說
[00:28:11.000 --> 00:28:14.000]  我真的在價值觀念上
[00:28:14.000 --> 00:28:17.000]  在我的理財方面
[00:28:17.000 --> 00:28:19.000]  在我的事業上
[00:28:20.000 --> 00:28:21.000]  在床屋立舊
[00:28:21.000 --> 00:28:24.000]  我違背了福音
[00:28:24.000 --> 00:28:27.000]  我今天悔改
[00:28:27.000 --> 00:28:29.000]  要還錢的還錢
[00:28:29.000 --> 00:28:32.000]  要重新報稅的報稅
[00:28:32.000 --> 00:28:34.000]  無論福音對我的世界
[00:28:34.000 --> 00:28:36.000]  要帶來多大的震撼
[00:28:36.000 --> 00:28:38.000]  我願意
[00:28:38.000 --> 00:28:41.000]  因為我敬畏主耶穌
[00:28:41.000 --> 00:28:43.000]  有沒有這樣的人
[00:28:43.000 --> 00:28:45.000]  如果有的話
[00:28:45.000 --> 00:28:47.000]  你舉起你的手來
[00:28:47.000 --> 00:28:49.000]  剛強壯大
[00:28:50.000 --> 00:28:52.000]  他們實在需要天上的勇氣
[00:28:52.000 --> 00:28:55.000]  活在這個世界的制度底下
[00:28:55.000 --> 00:28:57.000]  世界經濟的制度底下
[00:28:57.000 --> 00:29:00.000]  錢銀的憂慮的制度底下
[00:29:00.000 --> 00:29:02.000]  有誰能夠這樣
[00:29:02.000 --> 00:29:06.000]  唯有被福音感動的人
[00:29:06.000 --> 00:29:08.000]  而這個福音
[00:29:08.000 --> 00:29:10.000]  只要顛覆惡者的國度
[00:29:10.000 --> 00:29:12.000]  你願意嗎
[00:29:12.000 --> 00:29:14.000]  還有哪一位
[00:29:14.000 --> 00:29:16.000]  感謝主
[00:29:16.000 --> 00:29:18.000]  我們祈禱
[00:29:20.000 --> 00:29:22.000]  聖靈啊我們仰望你
[00:29:22.000 --> 00:29:24.000]  你是高舉基督的一位
[00:29:24.000 --> 00:29:28.000]  你是將基督在我們生命當中成形的那一位
[00:29:28.000 --> 00:29:30.000]  你是賦予人口才
[00:29:30.000 --> 00:29:32.000]  叫人能夠宣講
[00:29:32.000 --> 00:29:34.000]  並且叫宣講有效的一位
[00:29:34.000 --> 00:29:36.000]  你是繼續能夠叫人
[00:29:36.000 --> 00:29:39.000]  活在福音的大能底下的一位
[00:29:39.000 --> 00:29:42.000]  願你今天成就
[00:29:42.000 --> 00:29:45.000]  每一顆向主迴傳的心
[00:29:45.000 --> 00:29:47.000]  那個訴求
[00:29:47.000 --> 00:29:49.000]  那個呼求
[00:29:50.000 --> 00:29:52.000]  將鎖鏈撼斷
[00:29:52.000 --> 00:29:55.000]  將迷惑的鎖鏈撼斷
[00:29:55.000 --> 00:29:57.000]  將貪婪
[00:29:57.000 --> 00:30:00.000]  將不安的鎖鏈撼斷
[00:30:00.000 --> 00:30:02.000]  將邪淫
[00:30:02.000 --> 00:30:05.000]  情慾的鎖鏈撼斷
[00:30:05.000 --> 00:30:07.000]  我們信你
[00:30:07.000 --> 00:30:10.000]  因為我們的主耶穌基督
[00:30:10.000 --> 00:30:12.000]  今天
[00:30:12.000 --> 00:30:14.000]  直到永遠
[00:30:14.000 --> 00:30:16.000]  如同昔日
[00:30:16.000 --> 00:30:18.000]  是永不改變的
[00:30:19.000 --> 00:30:21.000]  奉耶穌基督的聖名,阿門。
