
[00:00:00.000 --> 00:00:04.640]  用了差不多半年時間和大家思考《約翰福音》七個神蹟
[00:16:31.720 --> 00:16:34.360]  就好像當天我在地鐵站
[00:16:34.360 --> 00:16:38.400]  無論我又這樣又那樣都沒用的
[00:16:38.400 --> 00:16:41.360]  因為人家根本就不認識我
[00:16:41.360 --> 00:16:44.240]  他的眼光是看著他的男朋友
[00:16:44.240 --> 00:16:46.040]  我只不過是自作多情
[00:16:46.040 --> 00:16:50.720]  就以為人家跟我打招呼
[00:16:50.720 --> 00:16:53.400]  所以當我們如果有時問一下
[00:16:53.400 --> 00:16:56.840]  人可以帶著錯誤的動機來到教會
[00:16:56.840 --> 00:17:00.120]  所以當我們可以自我問一下
[00:17:00.120 --> 00:17:02.320]  人如果帶著錯誤的動機來到教會
[00:17:02.320 --> 00:17:04.120]  或者有時候我們都很難去評估
[00:17:04.120 --> 00:17:06.320]  每一個人帶著什麼動機來到教會
[00:17:06.320 --> 00:17:09.240]  或許有時候我們也很難去評估
[00:17:09.240 --> 00:17:11.480]  一個人是帶著什麼動機來到教會
[00:17:11.480 --> 00:17:14.440]  這個是我們沒辦法控制的
[00:17:14.440 --> 00:17:16.120]  但另一方面就是說
[00:17:16.120 --> 00:17:19.080]  我們教會又要帶著什麼動機存在呢
[00:17:19.080 --> 00:17:20.720]  但是另外一方面是
[00:17:20.720 --> 00:17:25.520]  我們教會是帶著什麼動機去
[00:17:25.520 --> 00:17:27.000]  存在
[00:17:27.000 --> 00:17:30.480]  如果我們教會沒有一個很清晰
[00:17:30.480 --> 00:17:32.560]  存在的那個意象和目的
[00:17:32.560 --> 00:17:35.080]  如果我們教會沒有一個非常明確的
[00:17:35.080 --> 00:17:36.920]  存在的意向或目的
[00:17:36.920 --> 00:17:39.880]  我們就可能成為一個真的宗教的俱樂部
[00:17:39.880 --> 00:17:42.680]  我們就很有可能成為一個宗教的俱樂部
[00:17:42.680 --> 00:17:48.120]  我經常都提教會一個救生站
[00:17:48.120 --> 00:17:51.040]  我們常常說到教會是一個救生站
[00:17:51.040 --> 00:17:53.160]  是拯亡救力的地方
[00:17:53.160 --> 00:17:57.160]  是拯救靈魂的地方
[00:17:57.160 --> 00:17:59.640]  教會不是一個宗教的俱樂部
[00:17:59.640 --> 00:18:01.240]  教會不是一個宗教的俱樂部
[00:18:01.240 --> 00:18:02.720]  不是讓我們一群人回來
[00:18:02.720 --> 00:18:05.960]  過一些所謂的宗教娛樂的一個地方
[00:18:05.960 --> 00:18:08.440]  不是讓我們一群人回來
[00:18:08.440 --> 00:18:10.120]  過一種宗教俱樂的
[00:18:10.120 --> 00:18:12.480]  如果你想一想教會又沒有意象
[00:18:12.480 --> 00:18:14.640]  你可以想像如果一個教會沒有意象
[00:18:14.640 --> 00:18:16.720]  又沒有使命
[00:18:16.720 --> 00:18:19.560]  又沒有福音的動力
[00:18:19.560 --> 00:18:22.080]  坦白說多一間和少一間有什麼分別呢?
[00:18:22.080 --> 00:18:24.920]  坦白說多一間和少一間有什麼差別呢?
[00:18:24.920 --> 00:18:26.920]  我不是要批評教會
[00:18:26.920 --> 00:18:28.520]  我不是要批評教會
[00:18:28.520 --> 00:18:30.840]  我常常都說教會是由人組成的
[00:18:30.840 --> 00:18:33.320]  我常常說教會是由人組成的
[00:18:33.320 --> 00:18:35.080]  有什麼人就有什麼教會
[00:18:35.080 --> 00:18:36.480]  有什麼人就有什麼教會
[00:18:36.480 --> 00:18:38.120]  有什麼教會也都有什麼人
[00:18:38.120 --> 00:18:39.400]  有什麼教會也就有什麼人
[00:18:39.400 --> 00:18:41.760]  所以眾人就追問耶穌
[00:18:41.760 --> 00:18:43.280]  所以眾人就追問耶穌
[00:18:43.280 --> 00:18:46.440]  你行什麼神蹟讓我們看看就相信你呢?
[00:18:46.440 --> 00:18:50.160]  你行什麼神蹟讓我們看看就相信你呢?
[00:18:50.160 --> 00:18:55.200]  祂說你到底做過什麼事情呢?
[00:18:55.200 --> 00:18:57.040]  祂說你到底做過什麼事情呢?
[00:18:57.040 --> 00:18:59.640]  祂說我們的祖宗在曠野裡吃過麻辣
[00:18:59.640 --> 00:19:02.240]  祂說我們的祖宗在曠野裡吃過麻辣
[00:19:02.240 --> 00:19:04.040]  所以耶穌就跟進他們
[00:19:04.040 --> 00:19:05.360]  所以耶穌就跟進他們
[00:19:05.360 --> 00:19:07.320]  祂說我實實在在地告訴你們
[00:19:07.320 --> 00:19:09.000]  祂說我實實在在地告訴你們
[00:19:09.000 --> 00:19:11.960]  天上降下的天上來的涼
[00:19:11.960 --> 00:19:14.280]  那從天上降下來的涼
[00:19:14.280 --> 00:19:16.160]  不是摩西賜給你們的
[00:19:16.160 --> 00:19:17.720]  不是摩西賜給你們的
[00:19:17.720 --> 00:19:21.320]  是天父將天上的涼賜給你們
[00:19:21.320 --> 00:19:25.680]  乃是將天上的涼賜給你們
[00:19:25.680 --> 00:19:28.080]  因為神的涼是從天上降下來的
[00:19:28.080 --> 00:19:29.840]  因為神的涼是從天上降下來的
[00:19:29.840 --> 00:19:33.040]  賜生命給世界
[00:19:33.040 --> 00:19:37.760]  耶穌在這裡一針見血指出世人的勞苦終日
[00:19:37.760 --> 00:19:44.280]  耶穌在這裡一針見血指出眾人在為這個勞苦終日
[00:19:44.280 --> 00:19:47.360]  祂換來的只不過是一些能夠扭壞的食物
[00:19:47.360 --> 00:19:49.400]  祂換來的只不過是一些能夠扭壞的食物
[00:19:49.400 --> 00:19:54.040]  祂只能夠是短暫的填補自己的肚皮
[00:19:54.040 --> 00:19:56.280]  祂只能短暫的填補自己的肚皮
[00:19:56.280 --> 00:19:59.680]  祂永遠不能夠填補祂心靈裡面那份空虛
[00:19:59.680 --> 00:20:03.120]  祂永遠沒辦法填補祂心裡面的那種空虛
[00:20:03.120 --> 00:20:07.720]  所以我們要重新去調教我們生命的優先次序
[00:20:07.720 --> 00:20:10.120]  所以我們要重新調教我們的生命優先次序
[00:20:10.120 --> 00:20:12.960]  我們努力爭取的是這個永生的食物
[00:20:12.960 --> 00:20:15.560]  我們努力爭取的是這個永生的食物
[00:20:15.560 --> 00:20:16.880]  這個才是永恆
[00:20:16.880 --> 00:20:17.800]  這才是永恆
[00:20:17.800 --> 00:20:21.360]  我也喜歡享受一餐豐富的晚餐
[00:20:21.360 --> 00:20:23.800]  我也喜歡享受一餐豐富的晚餐
[00:20:23.800 --> 00:20:27.280]  但是耶穌才是真正永生的食物
[00:20:27.280 --> 00:20:29.720]  但是耶穌才是真正永生的食物
[00:20:29.720 --> 00:20:33.600]  猶太人對天上的糧或者生命的糧
[00:20:33.600 --> 00:20:37.880]  猶太人對天上的糧或者是生命的糧
[00:20:37.880 --> 00:20:39.880]  好像我神神地
[00:20:39.880 --> 00:20:45.880]  是承載著當日在曠野裡面上帝降下瑪拉
[00:20:45.880 --> 00:20:50.000]  是承載著當天上帝在曠野裡面降下瑪拉
[00:20:50.000 --> 00:20:54.000]  祂就在曠野裡面四十年一個很重要的記號
[00:20:54.000 --> 00:20:56.720]  祂們在曠野裡面四十年一個非常重要的記號
[00:20:56.720 --> 00:21:00.360]  在《約翰福音》裡面耶穌就說我是生命的糧
[00:21:00.360 --> 00:21:03.000]  但是在《約翰福音》裡面耶穌說我是生命的糧
[00:21:03.000 --> 00:21:06.960]  祂說到我這裡來必定不我信我的人永遠不渴
[00:21:06.960 --> 00:21:15.760]  祂說到我這裡來必定不我信我的人永遠不渴
[00:21:15.760 --> 00:21:18.960]  換句話說如果瑪拉是一個歷史的標記
[00:21:18.960 --> 00:21:21.720]  換句話說如果瑪拉是一個歷史的標記
[00:21:21.720 --> 00:21:25.240]  這是上帝去餵養以色列人的一個記號
[00:21:25.240 --> 00:21:28.640]  這是上帝餵養以色列人的一個記號
[00:21:28.640 --> 00:21:33.560]  耶穌就把自己和生命的糧畫上一個等號
[00:21:33.560 --> 00:21:36.280]  耶穌就把自己和生命的糧畫上一個等號
[00:21:36.280 --> 00:21:41.120]  這就是耶穌說我是生命的糧的一個字畫像
[00:21:41.120 --> 00:21:44.120]  這就是耶穌說我是生命的糧的一個字畫像
[00:21:44.120 --> 00:21:47.840]  耶穌才是人生真正的滿足
[00:21:47.840 --> 00:21:51.120]  耶穌就是人生真正的滿足
[00:21:51.120 --> 00:21:53.600]  不是任何的食物
[00:21:53.600 --> 00:21:55.320]  你想想昔日的以色列人
[00:21:55.320 --> 00:21:57.800]  你想像之前的以色列人
[00:21:57.800 --> 00:21:59.080]  他吃過瑪拉
[00:21:59.080 --> 00:21:59.960]  他吃過瑪拉
[00:21:59.960 --> 00:22:01.600]  他每天要出去拾取
[00:22:01.600 --> 00:22:02.880]  他每天都要出去拾取
[00:22:02.880 --> 00:22:05.560]  他只能夠滿足我們短暫的需要
[00:22:05.560 --> 00:22:07.200]  他只能夠滿足我們短暫的需要
[00:22:07.200 --> 00:22:10.160]  甚至無色的吃過瑪拉的那一代的以色列人
[00:22:10.160 --> 00:22:12.080]  幾乎全部死在曠野
[00:22:12.080 --> 00:22:15.880]  甚至當天吃過瑪拉的以色列人
[00:22:15.880 --> 00:22:17.680]  幾乎全部都死在曠野
[00:22:17.680 --> 00:22:20.720]  唯有得著生命的糧的耶穌
[00:22:20.720 --> 00:22:23.080]  我們才得到永恆的滿足
[00:22:23.080 --> 00:22:25.720]  唯有得著生命的糧的耶穌
[00:22:25.720 --> 00:22:27.480]  我們才能得到真正的滿足
[00:22:27.480 --> 00:22:32.880]  今天可能我們生活在一個越來越豐富的世界裡
[00:22:32.880 --> 00:22:36.000]  今天可能我們生活在一個越來越豐富的世界裡
[00:22:36.000 --> 00:22:38.080]  但是人的心是越來越不滿足
[00:22:38.080 --> 00:22:40.280]  但是人的心是越來越不滿足
[00:22:40.280 --> 00:22:41.760]  沒有辦法填滿
[00:22:41.760 --> 00:22:42.960]  沒有辦法填滿
[00:22:42.960 --> 00:22:47.160]  亞摩西在三千年前就這樣說
[00:22:47.160 --> 00:22:51.320]  亞摩西在三千年前就這樣說
[00:22:51.320 --> 00:22:53.760]  「人飢餓非因無餅」
[00:22:53.760 --> 00:22:56.080]  「人飢餓非因無餅」
[00:22:56.080 --> 00:22:58.000]  「飢渴非因無水」
[00:22:58.000 --> 00:22:59.880]  「乾渴非因無水」
[00:22:59.880 --> 00:23:01.600]  因為不聽上帝的說話
[00:23:01.600 --> 00:23:03.320]  乃因不聽耶和華的話
[00:23:03.320 --> 00:23:05.520]  今天人最大的問題是什麼?
[00:23:05.520 --> 00:23:07.280]  今天人最大的問題是什麼?
[00:23:07.280 --> 00:23:08.760]  是不聽上帝的話
[00:23:08.760 --> 00:23:10.280]  是不聽上帝的話
[00:23:10.280 --> 00:23:14.160]  香港是全世界最豐富的地區之一
[00:23:14.160 --> 00:23:15.920]  香港是全世界最豐富的地區之一
[00:23:15.920 --> 00:23:18.920]  有人說在香港只要你錢可以買到的
[00:23:18.920 --> 00:23:20.160]  幾乎你都可以買到
[00:23:20.160 --> 00:23:24.120]  有人說在香港只要是錢能買得到的東西
[00:23:24.120 --> 00:23:25.400]  你都幾乎在香港買得到
[00:23:25.400 --> 00:23:28.600]  你要任何的享受在香港都可以滿足到你
[00:23:28.600 --> 00:23:30.800]  你要任何的享受在香港幾乎都可以滿足到你
[00:23:30.800 --> 00:23:33.760]  按照道理香港人應該很開心很快樂
[00:23:33.760 --> 00:23:35.160]  按照道理上來說
[00:23:35.160 --> 00:23:36.880]  香港人應該非常開心非常滿足才對
[00:23:36.880 --> 00:23:38.000]  香港人應該非常開心非常滿足才對 事實不是
[00:23:38.000 --> 00:23:39.320]  但是事實上不對
[00:23:39.320 --> 00:23:42.480]  最新的全球地區快樂指數呢?
[00:23:42.480 --> 00:23:44.480]  最新的全球地區快樂指數
[00:23:44.480 --> 00:23:46.080]  大家知不知道香港排第幾?
[00:23:46.080 --> 00:23:47.560]  大家知道香港排名第幾嗎?
[00:23:47.560 --> 00:23:48.960]  香港排78
[00:23:48.960 --> 00:23:50.640]  香港排名78
[00:23:50.640 --> 00:23:53.920]  78你說中中地
[00:23:53.920 --> 00:23:55.880]  78也可以說是中位
[00:23:55.880 --> 00:23:59.240]  當然排名牽涉很多因素
[00:23:59.240 --> 00:24:01.560]  當然排名牽涉很多因素
[00:24:01.560 --> 00:24:02.880]  例如生活水平
[00:24:02.880 --> 00:24:04.160]  例如生活水平
[00:24:04.160 --> 00:24:06.120]  租金的便宜貴
[00:24:06.120 --> 00:24:06.160]  租金的便宜貴
[00:24:06.160 --> 00:24:08.120]  租金的便宜貴
[00:24:08.120 --> 00:24:10.280]  甚至空氣質素
[00:24:10.280 --> 00:24:11.440]  甚至空氣質素
[00:24:11.440 --> 00:24:15.840]  有另一個指標令我們很驚訝
[00:24:15.840 --> 00:24:18.440]  有另一個指標令我們很驚訝
[00:24:18.440 --> 00:24:23.800]  他們調查地區正能量和負能量的情況
[00:24:23.800 --> 00:24:27.280]  他們調查地區正能量和負能量
[00:24:27.280 --> 00:24:30.400]  你知不知道香港的正能量有多少分數?
[00:24:30.400 --> 00:24:32.960]  你知道香港的正能量分數是幾分嗎?
[00:24:32.960 --> 00:24:33.960]  知不知道?
[00:24:33.960 --> 00:24:34.800]  大概猜到
[00:24:34.800 --> 00:24:36.880]  你們很少留心這些人
[00:24:36.880 --> 00:24:38.680]  都比較少去注意這些事
[00:24:38.680 --> 00:24:41.880]  是0.605分
[00:24:41.880 --> 00:24:43.560]  是0.605分
[00:24:43.560 --> 00:24:45.680]  換句話說連1分都沒有
[00:24:45.680 --> 00:24:47.120]  就是說連1分都沒有
[00:24:47.120 --> 00:24:54.320]  所謂的正能量排名在全世界122位
[00:24:54.320 --> 00:24:58.200]  所謂的正能量排名在全世界122位
[00:24:58.200 --> 00:25:02.080]  這個抽象概念的數目代表甚麼呢?
[00:25:02.080 --> 00:25:05.120]  這個抽象概念代表甚麼呢?
[00:25:05.120 --> 00:25:08.440]  我告訴大家一些參考地區的數字
[00:25:08.440 --> 00:25:09.760]  你大概就會明白
[00:25:09.760 --> 00:25:11.880]  告訴大家一些參考地區
[00:25:11.880 --> 00:25:14.640]  伊拉克是排名119
[00:25:14.640 --> 00:25:16.560]  伊拉克是排名119
[00:25:16.560 --> 00:25:18.800]  巴勒斯坦是排名118
[00:25:18.800 --> 00:25:20.960]  巴勒斯坦是排名118
[00:25:20.960 --> 00:25:23.600]  那些是長年打仗的地方
[00:25:23.600 --> 00:25:25.680]  也就是說那些長年打仗的地方
[00:25:25.680 --> 00:25:27.680]  香港比那些地方還要低
[00:25:27.680 --> 00:25:29.560]  香港比那些地方還要低
[00:25:29.560 --> 00:25:32.200]  很多年前亞洲周刊列出了
[00:25:32.200 --> 00:25:35.960]  亞洲各國最暢銷的書的排行榜
[00:25:35.960 --> 00:25:39.720]  很多年前亞洲周刊列出
[00:25:39.720 --> 00:25:43.040]  亞洲各國暢銷的數字排名
[00:25:43.040 --> 00:25:46.320]  大家知不知道最暢銷的書的種類是甚麼?
[00:25:46.320 --> 00:25:49.400]  大家知道最暢銷的書是甚麼種類嗎?
[00:25:49.400 --> 00:25:51.520]  是怎樣吃才是最健康
[00:25:51.520 --> 00:25:53.280]  是怎樣吃才是最健康
[00:25:53.280 --> 00:25:58.680]  中國人關心吃的程度是超乎任何的議題
[00:25:58.680 --> 00:26:02.280]  中國人對吃的關心程度是超乎任何議題
[00:26:02.280 --> 00:26:04.280]  甚至因為吃東西出問題
[00:26:04.280 --> 00:26:07.320]  甚至是吃東西出問題
[00:26:07.320 --> 00:26:09.200]  很多年前大家都知道
[00:26:09.200 --> 00:26:10.520]  很多年前大家都知道
[00:26:10.520 --> 00:26:16.280]  據聞沙士病毒就是因為吃野味導致的
[00:26:16.280 --> 00:26:20.360]  聽說之前的沙士病毒就是吃那些野味導致的
[00:26:20.360 --> 00:26:21.440]  當然我們不是科學家
[00:26:21.440 --> 00:26:23.440]  當然我們不是科學家
[00:26:23.440 --> 00:26:27.800]  你知道猶太人吃東西是非常小心的
[00:26:27.800 --> 00:26:30.080]  你知道猶太人吃東西是非常小心的
[00:26:30.080 --> 00:26:34.680]  他們很重視食物的潔淨或健康程度
[00:26:34.680 --> 00:26:37.120]  他們很重視食物的潔淨或健康程度
[00:26:37.120 --> 00:26:40.160]  他們都以自己吃得健康為自豪
[00:26:40.160 --> 00:26:42.560]  他們都以自己吃得健康為自豪
[00:26:42.560 --> 00:26:48.240]  以色列人的病痛率是全世界最低的
[00:26:48.240 --> 00:26:51.400]  以色列人病痛的機率是全世界最低的
[00:26:51.400 --> 00:26:55.000]  所以食物跟我們的健康是有直接的關係
[00:26:55.000 --> 00:26:57.800]  所以食物跟我們的健康是有直接的關係
[00:26:57.800 --> 00:27:03.440]  譬如美國是全世界其中一個最富庶的地方
[00:27:03.440 --> 00:27:07.400]  譬如美國是全世界最富庶的一個地方
[00:27:07.400 --> 00:27:11.040]  單是食物的問題產生的健康
[00:27:11.040 --> 00:27:12.800]  也是全世界最嚴重的
[00:27:12.800 --> 00:27:17.400]  但是光是食物產生健康的問題也是全世界最嚴重
[00:27:17.400 --> 00:27:21.840]  包括肥胖、心臟病、糖尿病等種種的疾病
[00:27:21.840 --> 00:27:26.200]  譬如肥胖、糖尿病、心臟病等種種的疾病
[00:27:26.200 --> 00:27:28.840]  所以我再一次強調
[00:27:28.840 --> 00:27:32.600]  能夠扭壞的食物無法滿足我們的生命
[00:27:32.600 --> 00:27:34.040]  所以我再一次強調
[00:27:34.040 --> 00:27:36.800]  食物是無法滿足我們的
[00:27:36.800 --> 00:27:38.880]  耶穌說我是生命的糧
[00:27:38.880 --> 00:27:40.480]  耶穌說我是生命的糧
[00:27:40.480 --> 00:27:42.640]  再進一步的意思是什麼呢?
[00:27:42.640 --> 00:27:44.160]  再進一步的意思是什麼呢?
[00:27:44.160 --> 00:27:48.160]  這個是指我們可以指壞上帝的說話
[00:27:48.160 --> 00:27:52.080]  這個是可以指出我們說是指出上帝的說話
[00:27:52.080 --> 00:27:57.680]  因為耶穌說你們的祖宗在曠野吃過馬拿都是死了
[00:27:57.680 --> 00:28:01.400]  耶穌說你們的祖宗在曠野吃過馬拿還是死了
[00:28:01.400 --> 00:28:05.480]  但是糧食可以維持我們身體是某一個階段
[00:28:05.480 --> 00:28:08.440]  但是糧食可以維持我們的身體是某個階段
[00:28:08.440 --> 00:28:12.560]  但是唯有上帝的說話才可以維持我們屬靈的生命
[00:28:12.560 --> 00:28:15.480]  但是唯有上帝的說話才可以維持我們屬靈的生命
[00:28:15.480 --> 00:28:20.800]  你發現幾乎大部分的基督徒
[00:28:20.800 --> 00:28:25.720]  你發現幾乎大部分的基督徒
[00:28:25.720 --> 00:28:28.520]  他們跟上帝的關係不好
[00:28:28.520 --> 00:28:30.280]  他們跟上帝的關係不好
[00:28:30.280 --> 00:28:32.240]  或者他們的表現不濟
[00:28:32.240 --> 00:28:34.920]  或者他們的表現不濟
[00:28:34.920 --> 00:28:36.960]  全部都是跟神的說話有關
[00:28:36.960 --> 00:28:38.800]  全部都是跟神的說話有關
[00:28:38.800 --> 00:28:40.920]  或者他們從來都不讀聖經
[00:28:40.920 --> 00:28:43.320]  或者他們從來都不讀聖經
[00:28:43.320 --> 00:28:45.760]  或者讀完聖經他們沒有遵從
[00:28:45.760 --> 00:28:47.440]  或者讀完聖經他們沒有遵從
[00:28:47.440 --> 00:28:49.480]  或者讀完聖經他們都不明白祂說什麼
[00:28:49.480 --> 00:28:50.920]  或者讀完聖經他們都不明白祂說什麼
[00:28:50.920 --> 00:28:55.280]  甚少人簡單讀完就去身體力行去做
[00:28:55.280 --> 00:28:59.520]  比較少的人是真的看完就去實行
[00:28:59.520 --> 00:29:03.960]  所以我仍然是鼓勵大家好好去讀神的話語
[00:29:03.960 --> 00:29:07.000]  所以我還是鼓勵大家好好的去看神的話語
[00:29:07.000 --> 00:29:08.960]  我記得我介紹過這本書
[00:29:08.960 --> 00:29:10.320]  我記得我介紹過這本書
[00:29:10.320 --> 00:29:12.200]  這本書就在我們圖書館後面
[00:29:12.200 --> 00:29:13.520]  這本書就在我們圖書館後面
[00:29:13.520 --> 00:29:17.000]  這本書就在我們圖書館後面
[00:29:17.000 --> 00:29:21.000]  這本書就在我們圖書館後面
[00:29:21.000 --> 00:29:23.240]  這本書就在我們圖書館後面
[00:29:23.240 --> 00:29:27.560]  這本書就在我們圖書館後面
[00:29:27.560 --> 00:29:30.040]  這本書就在我們圖書館後面
[00:29:30.040 --> 00:29:33.520]  這本書就在我們圖書館後面
[00:29:33.520 --> 00:29:34.720]  這本書就在我們圖書館後面
[00:29:34.720 --> 00:29:38.640]  這本書就在我們圖書館後面
[00:29:38.640 --> 00:29:41.360]  如果我們沒有從神的話語裡面得著生命的力量
[00:29:41.360 --> 00:29:44.400]  如果我們沒有從神的話語裡面得著生命的力量
[00:29:44.400 --> 00:29:49.120]  我們很難從我們生命裡面見證基督
[00:29:49.120 --> 00:29:51.840]  我們很難從我們生命裡面見證基督
[00:29:51.840 --> 00:29:54.360]  馬太福音24章35節告訴我們
[00:29:54.360 --> 00:29:55.920]  馬太福音24章35節告訴我們
[00:29:55.920 --> 00:29:57.360]  天地也要廢去
[00:29:57.360 --> 00:29:59.200]  天地也要廢去
[00:29:59.200 --> 00:30:00.640]  但是我的話卻不能廢去
[00:30:00.640 --> 00:30:02.560]  但是我的話卻不能廢去
[00:30:02.560 --> 00:30:03.840]  約翰一書也這樣說
[00:30:03.840 --> 00:30:06.600]  約翰一書也這樣說
[00:30:06.600 --> 00:30:08.880]  這個世界和其上的情慾都要過去
[00:30:08.880 --> 00:30:11.320]  唯獨遵行神的旨意是永遠長存
[00:30:11.320 --> 00:30:13.840]  唯獨遵行神的旨意是永遠長存
[00:30:13.840 --> 00:30:16.600]  不單止上帝的話語永遠長存
[00:30:16.600 --> 00:30:18.400]  不單止神的話語永遠長存
[00:30:18.400 --> 00:30:21.120]  連我們遵行神的話語都永遠長存
[00:30:21.120 --> 00:30:23.040]  連我們遵行神的話語都永遠長存
[00:30:23.040 --> 00:30:24.960]  我們人可以用我們的方法
[00:30:24.960 --> 00:30:27.040]  來找到一些短暫的滿足
[00:30:27.040 --> 00:30:29.800]  我們人可以透過一些方法
[00:30:29.800 --> 00:30:31.720]  找到一些短暫的滿足
[00:30:31.720 --> 00:30:34.200]  但是我再次強調這是短暫的
[00:30:34.200 --> 00:30:35.720]  但是我再次強調這是短暫的
[00:30:35.720 --> 00:30:39.040]  唯有上帝的話語是我們人生真正的滿足
[00:30:39.040 --> 00:30:41.800]  唯有上帝的話語才是我們人生真正的滿足
[00:30:41.800 --> 00:30:46.680]  有一次一位存在主義的哲學大師宿本華
[00:30:46.680 --> 00:30:52.840]  有一次一位存在主義的大師宿本華
[00:30:52.840 --> 00:30:55.600]  他在街上愁眉苦臉的
[00:30:55.600 --> 00:30:57.600]  他在街上愁眉苦臉的
[00:30:57.600 --> 00:30:59.280]  在這周圍找東西
[00:30:59.280 --> 00:31:01.240]  到處找東西的樣子
[00:31:01.240 --> 00:31:05.200]  那些人認出他是一個哲學大師
[00:31:05.200 --> 00:31:07.440]  有些人就認出他
[00:31:07.440 --> 00:31:10.480]  他就問你是誰?你在找什麼?
[00:31:10.480 --> 00:31:13.440]  他說你是哪一個?你在找什麼?
[00:31:13.440 --> 00:31:16.080]  那宿本華怎麼回答他?
[00:31:16.080 --> 00:31:17.080]  那宿本華怎麼回答他?
[00:31:17.080 --> 00:31:19.600]  我也希望有人告訴我我是誰
[00:31:19.600 --> 00:31:22.360]  他說我也希望有人告訴我我是誰
[00:31:22.360 --> 00:31:24.840]  我不知道你覺得你的人生迷不迷茫
[00:31:24.840 --> 00:31:28.360]  我不知道你們覺得你們的人生會不會很迷茫
[00:31:28.360 --> 00:31:30.160]  每天上班下班
[00:31:30.160 --> 00:31:31.440]  每天上班下班
[00:31:31.440 --> 00:31:36.000]  做一些你真的有時候都覺得沒有意義的事情
[00:31:36.000 --> 00:31:39.480]  做一些有時候你會覺得很沒有意義的事情
[00:31:39.480 --> 00:31:41.280]  所以我都真的很羨慕我兒子
[00:31:41.280 --> 00:31:43.160]  所以有時候我很羨慕我的兒子
[00:31:43.160 --> 00:31:46.280]  他可以很瀟灑又走一回
[00:31:46.280 --> 00:31:48.880]  他可以很瀟灑的走一回
[00:31:48.880 --> 00:31:53.280]  剛剛才說在瑞士上完班回了美國
[00:31:53.280 --> 00:31:58.200]  剛剛才說到從瑞士上班完了回到美國
[00:31:58.200 --> 00:32:01.480]  我們怎樣才可以得到生命的糧呢?
[00:32:01.480 --> 00:32:03.720]  我們怎樣才能得到生命的糧呢?
[00:32:03.720 --> 00:32:05.360]  聖經裏面提供了一個答案
[00:32:05.360 --> 00:32:07.040]  聖經裏面提供了一個答案
[00:32:07.040 --> 00:32:10.280]  他們就問主啊將這個糧賜給我
[00:32:10.280 --> 00:32:14.160]  他們就說主啊請將這個糧賜給我們
[00:32:14.160 --> 00:32:16.000]  耶穌就說我是生命的糧
[00:32:16.000 --> 00:32:17.760]  耶穌就說我是生命的糧
[00:32:17.760 --> 00:32:19.640]  祂說來到我這裏的人
[00:32:19.640 --> 00:32:22.080]  祂說來到我這裏的人
[00:32:22.080 --> 00:32:23.160]  必定不餓
[00:32:23.160 --> 00:32:23.960]  必定不餓
[00:32:23.960 --> 00:32:25.480]  信我的人永遠不渴
[00:32:25.480 --> 00:32:27.200]  信我的人永遠不渴
[00:32:27.200 --> 00:32:30.120]  這句話的重點有兩方面
[00:32:30.120 --> 00:32:31.760]  這句話的重點有兩方面
[00:32:31.760 --> 00:32:34.360]  當然信靠耶穌基督是其中一個重點
[00:32:34.360 --> 00:32:36.800]  當然信靠耶穌基督是其中一個重點
[00:32:36.800 --> 00:32:39.120]  但是接著祂帶出生命的糧
[00:32:39.120 --> 00:32:41.600]  但是後面祂帶出生命的糧
[00:32:41.600 --> 00:32:44.480]  或者你讀整個約翰福音第六章
[00:32:44.480 --> 00:32:48.080]  或者說你看整個約翰福音第六章
[00:32:48.080 --> 00:32:51.200]  耶穌說過你要吃我的肉喝我的血
[00:32:51.200 --> 00:32:53.520]  耶穌說你要吃我的肉喝我的血
[00:32:53.520 --> 00:32:58.120]  整個事件就承載一個主餐的意象
[00:32:58.120 --> 00:33:01.400]  整個事件就承載著一個主餐的意象
[00:33:01.400 --> 00:33:02.240]  我們這麼說
[00:33:02.240 --> 00:33:05.080]  我們浸信會是一種叫紀念說
[00:33:05.080 --> 00:33:07.760]  我可以說我們浸信會就是一種紀念說
[00:33:07.760 --> 00:33:10.880]  即是說在主餐裏面沒有任何神奇的功效
[00:33:10.880 --> 00:33:13.640]  也就是說主餐裏面是沒有任何神奇的功效
[00:33:13.640 --> 00:33:16.480]  我們在主餐裏面拿起這個餅和這個杯
[00:33:16.480 --> 00:33:19.680]  我們在主餐裏面拿起這塊餅跟這個杯
[00:33:19.680 --> 00:33:24.280]  是一個我們叫symbolic一個象徵性的物質
[00:33:24.280 --> 00:33:27.360]  是我們一種象徵性的物質
[00:33:27.360 --> 00:33:31.440]  是指向耶穌基督為我們受洗的紀念
[00:33:31.440 --> 00:33:34.720]  是指向耶穌基督為我們死這個紀念
[00:33:34.720 --> 00:33:39.320]  所以每次當我們拿起這個主餐這個餅和杯的時候
[00:33:39.320 --> 00:33:42.760]  所以當我們每次拿起這個主餐這個餅這個杯的時候
[00:33:42.760 --> 00:33:46.880]  那個關鍵是有一位救贖的主為我們犧牲
[00:33:46.880 --> 00:33:50.120]  這關鍵是有一位救贖的主為我們犧牲
[00:33:50.120 --> 00:33:52.760]  以致透過這個儀式提醒我們
[00:33:52.760 --> 00:33:55.360]  所以在這個儀式上面提醒我們
[00:33:55.360 --> 00:33:59.800]  每次為什麼我都會說主為我死我為主活
