
[00:00:00.000 --> 00:00:02.800]  各位電影節目,平安!
[00:19:41.120 --> 00:19:44.200]  然後走向滅亡」
[00:19:44.200 --> 00:19:45.000]  聖經繼續講
[00:19:45.000 --> 00:19:46.880]  「住在世上的人
[00:19:46.880 --> 00:19:48.680]  凡是明志在創世以來
[00:19:48.680 --> 00:19:51.360]  沒有記在生命冊上的
[00:19:51.360 --> 00:19:53.280]  看見那先前在
[00:19:53.280 --> 00:19:55.640]  現在現今不在
[00:19:55.640 --> 00:19:58.280]  將來還要出現的獸
[00:19:58.280 --> 00:20:03.160]  就都要驚奇」
[00:20:03.160 --> 00:20:07.280]  淫婦坐在這隻獸上面
[00:20:07.280 --> 00:20:08.000]  你可以發覺
[00:20:08.000 --> 00:20:10.120]  二者之間有一種聯合
[00:20:10.120 --> 00:20:11.760]  彼此配合著
[00:20:11.760 --> 00:20:15.400]  產生一種更強大的勢力
[00:20:15.400 --> 00:20:17.120]  聖經提到
[00:20:17.120 --> 00:20:20.640]  這隻獸是從無底坑上來的
[00:20:20.640 --> 00:20:22.560]  大家如果讀聖經啟示錄的時候
[00:20:22.560 --> 00:20:23.600]  你會想到
[00:20:23.600 --> 00:20:25.520]  聖經提到無底坑的時候
[00:20:25.520 --> 00:20:28.960]  是講惡者出來的
[00:20:28.960 --> 00:20:30.840]  所以十一章之前提及
[00:20:30.840 --> 00:20:32.480]  如果大家有印象
[00:20:32.480 --> 00:20:34.400]  有兩個見證人
[00:20:34.400 --> 00:20:37.000]  這兩個見證人作神的見證
[00:20:37.000 --> 00:20:39.080]  但後來有無底坑出來的獸
[00:20:39.080 --> 00:20:41.080]  將他們殺死
[00:20:41.080 --> 00:20:42.760]  無底坑正在表達
[00:20:42.760 --> 00:20:47.040]  從魔鬼來的猜疑
[00:20:47.040 --> 00:20:48.400]  來去殺害
[00:20:48.400 --> 00:20:52.200]  來去影響很多很多的生命
[00:20:52.200 --> 00:20:53.800]  聖經提到這隻獸
[00:20:53.800 --> 00:20:56.280]  它是魔鬼的猜疑
[00:20:56.280 --> 00:20:58.680]  所以當我們剛才看到
[00:20:58.680 --> 00:21:00.120]  這件事情的時候
[00:21:00.120 --> 00:21:01.560]  你會發覺我們講到
[00:21:01.560 --> 00:21:03.680]  聖經說這個淫婦
[00:21:03.680 --> 00:21:07.760]  是一些敵對神的群體
[00:21:07.760 --> 00:21:09.600]  或者剛才所提及的
[00:21:09.600 --> 00:21:14.360]  一些邪淫的城市的勢力
[00:21:14.360 --> 00:21:17.000]  但聖經就提到這隻獸
[00:21:17.000 --> 00:21:18.840]  它是魔鬼的猜疑
[00:21:18.840 --> 00:21:21.800]  它有七頭十角
[00:21:21.800 --> 00:21:23.080]  讓我們體會到
[00:21:23.080 --> 00:21:27.640]  這隻獸亦代表了很多敵對神的國家
[00:21:27.640 --> 00:21:30.400]  或者說一些政治的勢力
[00:21:30.400 --> 00:21:32.880]  因為待會一直提到七頭十角
[00:21:32.880 --> 00:21:34.520]  都是在講一些國家
[00:21:34.520 --> 00:21:38.360]  一些國度的情形
[00:21:38.360 --> 00:21:43.560]  或者我們再下去看一看第十節
[00:21:43.560 --> 00:21:45.040]  在第十節裏面提到
[00:21:45.040 --> 00:21:49.000]  這七個角就是七位王
[00:21:49.000 --> 00:21:50.800]  五位已經倒了
[00:21:50.800 --> 00:21:52.040]  大家留心聽我講
[00:21:52.040 --> 00:21:53.680]  不是說它已經來到
[00:21:53.680 --> 00:21:54.840]  是甚麼?
[00:21:54.840 --> 00:21:57.160]  是倒了
[00:21:57.160 --> 00:21:58.760]  是已經倒塌了
[00:21:58.760 --> 00:22:01.040]  已經消失了
[00:22:01.040 --> 00:22:02.440]  一位還在
[00:22:02.440 --> 00:22:04.960]  另一位還沒有來到
[00:22:04.960 --> 00:22:05.880]  他來的時候
[00:22:05.880 --> 00:22:09.880]  必須存留一會兒
[00:22:09.880 --> 00:22:12.160]  聖經提到有七個頭
[00:22:12.160 --> 00:22:15.600]  當聖經講到這些數目的時候
[00:22:15.600 --> 00:22:16.720]  我們不需要覺得
[00:22:16.720 --> 00:22:20.240]  它必須是一個具體的數字
[00:22:20.240 --> 00:22:21.000]  很多時候
[00:22:21.000 --> 00:22:23.680]  七聖經在表達一種完整
[00:22:23.680 --> 00:22:26.720]  有一個完整的數字
[00:22:26.720 --> 00:22:29.880]  而七頭聖經說是七位王
[00:22:29.880 --> 00:22:34.480]  講述到有很多不同的軍王
[00:22:34.480 --> 00:22:37.080]  這些軍王當我們再看的時候
[00:22:37.080 --> 00:22:39.160]  了解到所講的
[00:22:39.160 --> 00:22:42.840]  不單單是講某一位、兩位的軍王
[00:22:42.840 --> 00:22:45.560]  可以了解是在歷史歷代
[00:22:45.560 --> 00:22:49.680]  很多欺壓人的帝王
[00:22:49.680 --> 00:22:52.440]  或者說一些權位的人
[00:22:52.440 --> 00:22:55.160]  他們侮辱權勢
[00:22:55.160 --> 00:22:57.440]  來傷害人
[00:22:57.440 --> 00:23:00.520]  也用很多邪惡來統治
[00:23:00.520 --> 00:23:03.320]  很多地方、很多國家
[00:23:03.320 --> 00:23:06.400]  他們層出不窮地出現
[00:23:06.400 --> 00:23:08.000]  所以你會發現
[00:23:08.000 --> 00:23:12.000]  有五個人他們曾經來過
[00:23:12.000 --> 00:23:13.720]  不過現在倒下了
[00:23:13.720 --> 00:23:17.240]  但仍然有接續來到的王
[00:23:17.240 --> 00:23:19.000]  現在仍然在
[00:23:19.000 --> 00:23:22.000]  不過很快他也會再倒下
[00:23:22.000 --> 00:23:26.440]  但仍然有其他的來到
[00:23:26.440 --> 00:23:27.960]  但是這些軍王
[00:23:27.960 --> 00:23:30.960]  雖然他們一步一步地接續來到
[00:23:30.960 --> 00:23:34.040]  欺壓人
[00:23:34.040 --> 00:23:38.120]  帶來了很多對世界的影響
[00:23:38.120 --> 00:23:42.280]  但聖經說他們要滅亡
[00:23:42.280 --> 00:23:45.120]  他們要跟著滅亡
[00:23:45.120 --> 00:23:46.240]  但你再讀的時候
[00:23:46.240 --> 00:23:47.200]  當他們滅亡的時候
[00:23:47.200 --> 00:23:49.280]  聖經就講到剛才的一隻獸
[00:23:49.280 --> 00:23:51.280]  他要接續來做王
[00:23:51.280 --> 00:23:54.960]  大家再看看第十一節
[00:23:54.960 --> 00:23:56.600]  那先前在
[00:23:56.600 --> 00:23:58.680]  現今不在的獸
[00:23:58.680 --> 00:24:00.760]  就是第八位
[00:24:00.760 --> 00:24:03.920]  他也是出於那七位中的一位
[00:24:03.920 --> 00:24:08.240]  並且正在走向滅亡
[00:24:08.240 --> 00:24:10.080]  聖經提到這隻獸
[00:24:10.080 --> 00:24:11.960]  他會接續做王
[00:24:11.960 --> 00:24:15.360]  我們剛才提及魔鬼的餐飲
[00:24:15.360 --> 00:24:18.240]  他是一位
[00:24:18.240 --> 00:24:19.520]  我們也會講到
[00:24:19.520 --> 00:24:22.760]  代表著很多敵對神的國家
[00:24:22.760 --> 00:24:24.560]  或者說政治的勢力
[00:24:24.560 --> 00:24:28.320]  但這裡提到他是一位軍王
[00:24:28.320 --> 00:24:30.400]  國家和軍王
[00:24:30.400 --> 00:24:31.640]  在聖經裡面
[00:24:31.640 --> 00:24:35.880]  似乎是在講互通的一種表達
[00:24:35.880 --> 00:24:37.720]  因為一個國家裡面
[00:24:37.720 --> 00:24:40.080]  也必然有一位軍王
[00:24:40.080 --> 00:24:42.800]  而軍王也有時候提及到國家
[00:24:42.800 --> 00:24:44.840]  國家提到軍王
[00:24:44.840 --> 00:24:47.840]  因為獸聖經提他是一位軍王
[00:24:47.840 --> 00:24:51.280]  但同時是國家
[00:24:51.280 --> 00:24:53.040]  但在直獸出現的時候
[00:24:53.040 --> 00:24:54.440]  他曾經出現
[00:24:54.440 --> 00:24:57.040]  但後來已經消失了
[00:24:57.040 --> 00:24:58.240]  但特別的地方
[00:24:58.240 --> 00:25:00.760]  後來他再來
[00:25:00.760 --> 00:25:02.480]  聖經提到他又再來
[00:25:02.480 --> 00:25:03.960]  這個再來
[00:25:03.960 --> 00:25:04.720]  很多時候
[00:25:04.720 --> 00:25:07.200]  當我們讀聖經的時候
[00:25:07.200 --> 00:25:09.960]  會讀到主耶穌的再來
[00:25:09.960 --> 00:25:11.400]  而聖經原來的文字
[00:25:11.400 --> 00:25:14.880]  同樣是在講耶穌基督再來的文字
[00:25:14.880 --> 00:25:16.240]  突然間想
[00:25:16.240 --> 00:25:20.200]  這個獸他又再來?
[00:25:20.200 --> 00:25:21.640]  但給我們的體會
[00:25:21.640 --> 00:25:25.760]  其實這隻獸正在模仿一位基督
[00:25:25.760 --> 00:25:29.200]  他要再臨到
[00:25:29.200 --> 00:25:31.520]  好像他是上帝一樣
[00:25:31.520 --> 00:25:36.120]  但他只是模仿基督耶穌的再臨
[00:25:36.120 --> 00:25:38.440]  但因為他這種的權能
[00:25:38.440 --> 00:25:40.200]  這種的力量
[00:25:40.200 --> 00:25:42.760]  帶來了很多人的驚訝
[00:25:42.760 --> 00:25:44.880]  他能夠有這麼大的能力
[00:25:44.880 --> 00:25:49.880]  所以你回到字面的第八節
[00:25:49.880 --> 00:25:51.000]  聖經是這樣說
[00:25:51.000 --> 00:25:53.480]  你看見的那獸先前在
[00:25:53.480 --> 00:25:55.000]  現今不在
[00:25:55.000 --> 00:25:56.560]  將來再出現
[00:25:56.560 --> 00:25:58.560]  它從無底坑上來
[00:25:58.560 --> 00:26:00.280]  然後走向滅亡
[00:26:00.280 --> 00:26:01.400]  但很多人
[00:26:01.400 --> 00:26:02.960]  特別是聖經提及
[00:26:02.960 --> 00:26:06.440]  那些名字沒有記在生命冊上面
[00:26:06.440 --> 00:26:08.160]  他們不認識上帝
[00:26:08.160 --> 00:26:12.360]  他們見到這個王
[00:26:12.360 --> 00:26:14.720]  他竟然有這麼大的能力
[00:26:14.720 --> 00:26:18.000]  因此他們都驚奇
[00:26:18.000 --> 00:26:19.280]  這裡的驚奇是說
[00:26:19.280 --> 00:26:21.480]  他們去佩服
[00:26:21.480 --> 00:26:26.360]  去臣服這個君王的一種表達
[00:26:26.360 --> 00:26:27.400]  所以你再看的時候
[00:26:27.400 --> 00:26:28.320]  聖經就說到
[00:26:28.320 --> 00:26:32.160]  這個獸有七頭十角
[00:26:32.160 --> 00:26:35.200]  然後提到這十角的時候
[00:26:35.200 --> 00:26:36.240]  繼續再說
[00:26:36.240 --> 00:26:38.800]  現在再下去下面的十二節
[00:26:38.800 --> 00:26:41.480]  我們回到十二節
[00:26:41.480 --> 00:26:43.640]  你看見的那十角
[00:26:43.640 --> 00:26:45.440]  就是甚麼?
[00:26:45.440 --> 00:26:46.800]  十王
[00:26:46.800 --> 00:26:49.560]  但他們還沒有取得王權
[00:26:49.560 --> 00:26:50.960]  現在還沒有
[00:26:50.960 --> 00:26:53.760]  是將來才會出現的
[00:26:53.760 --> 00:26:55.400]  但他們出現之後
[00:26:55.400 --> 00:26:59.920]  要跟獸一同得著權柄
[00:26:59.920 --> 00:27:04.200]  一同作王一個時期
[00:27:04.200 --> 00:27:05.280]  聖經繼續說到
[00:27:05.280 --> 00:27:08.760]  有其他的國家會出現
[00:27:08.760 --> 00:27:11.200]  這些邪惡的國家
[00:27:11.200 --> 00:27:12.400]  出現的時候
[00:27:12.400 --> 00:27:18.400]  它跟獸是一同得到這種權柄
[00:27:18.400 --> 00:27:21.360]  也因為他們帶著這種大的權柄
[00:27:21.360 --> 00:27:25.480]  是在控制著很多地上的人群
[00:27:25.480 --> 00:27:27.040]  當然有人問
[00:27:27.040 --> 00:27:29.840]  這十王是誰來的?
[00:27:29.840 --> 00:27:31.120]  有人就說
[00:27:31.120 --> 00:27:33.360]  歐盟次王
[00:27:33.360 --> 00:27:34.240]  不過看看
[00:27:34.240 --> 00:27:37.240]  他好像現在又不止十個
[00:27:37.240 --> 00:27:38.880]  當然剛才我們都說
[00:27:38.880 --> 00:27:42.880]  數字是說一個完整的數目
[00:27:42.880 --> 00:27:45.280]  不一定是十個
[00:27:45.280 --> 00:27:47.240]  當然我們都不敢隨便猜測
[00:27:47.240 --> 00:27:49.080]  是否就是歐盟
[00:27:49.080 --> 00:27:50.200]  但你會知道
[00:27:50.200 --> 00:27:53.200]  在今天或將來
[00:27:53.200 --> 00:27:55.480]  有很多的國家出現
[00:27:55.480 --> 00:27:58.080]  他們帶著很大的權勢
[00:27:58.080 --> 00:27:59.640]  而且他們聯合一起
[00:27:59.640 --> 00:28:02.800]  成為一個很強的聯邦
[00:28:02.800 --> 00:28:04.080]  而他們所做的事情
[00:28:04.080 --> 00:28:05.000]  你再讀的時候
[00:28:05.000 --> 00:28:07.280]  你發覺聖經說的第一件事情
[00:28:07.280 --> 00:28:09.520]  他們同心合意
[00:28:09.520 --> 00:28:14.960]  把自己的權力權柄交給那獸
[00:28:14.960 --> 00:28:16.680]  他們聯合一起
[00:28:16.680 --> 00:28:18.440]  而且他們很願意同心地
[00:28:18.440 --> 00:28:22.120]  去高舉這個獸
[00:28:22.120 --> 00:28:23.960]  去臣服牠
[00:28:23.960 --> 00:28:26.960]  去接受牠的領導
[00:28:26.960 --> 00:28:28.560]  他們成為一個很大的
[00:28:28.560 --> 00:28:31.320]  一種國際的勢力
[00:28:31.320 --> 00:28:33.680]  而且臣服在這隻獸
[00:28:33.680 --> 00:28:37.160]  或者說這個國後面
[00:28:37.160 --> 00:28:38.720]  在這個情況
[00:28:38.720 --> 00:28:39.840]  當人們看見的時候
[00:28:39.840 --> 00:28:41.400]  就覺得
[00:28:41.400 --> 00:28:44.360]  聖經所說的驚訝、驚奇
[00:28:44.360 --> 00:28:48.360]  而去臣服、聽從於他們
[00:28:48.360 --> 00:28:49.880]  但聖經特別強調
[00:28:49.880 --> 00:28:52.280]  那些名字在生命冊上
[00:28:52.280 --> 00:28:53.920]  他們知道
[00:28:53.920 --> 00:28:56.440]  這個不是從神而來的
[00:28:56.440 --> 00:28:58.960]  因此他們不會去聽從
[00:28:58.960 --> 00:29:01.320]  但那些不在生命冊上的人
[00:29:01.320 --> 00:29:05.200]  被他們那種勢力和能力所吸引
[00:29:05.200 --> 00:29:07.880]  而去聽從他們
[00:29:07.880 --> 00:29:08.920]  當我們讀到這裡的時候
[00:29:08.920 --> 00:29:10.000]  可能都會體會
[00:29:10.000 --> 00:29:12.520]  將來整個世界的形勢
[00:29:12.520 --> 00:29:16.880]  和國際的情況很令人擔心
[00:29:16.880 --> 00:29:19.360]  但是當聖經說到這裡的時候
[00:29:19.360 --> 00:29:21.000]  繼續說一件事情
[00:29:21.000 --> 00:29:24.360]  這些事情發生不是最後的結果
[00:29:24.360 --> 00:29:26.000]  而最後聖經所提的是
[00:29:26.000 --> 00:29:27.480]  耶穌基督在當中
[00:29:27.480 --> 00:29:29.640]  得勝於這一切的
[00:29:29.640 --> 00:29:31.000]  邪惡的權勢
[00:29:31.000 --> 00:29:32.920]  大家再看看
[00:29:32.920 --> 00:29:34.720]  在剛才我們讀過的第八節
[00:29:34.720 --> 00:29:35.800]  和第十一節
[00:29:35.800 --> 00:29:37.160]  你都會留意到
[00:29:37.160 --> 00:29:38.760]  這些權勢出現
[00:29:38.760 --> 00:29:42.640]  但是你記得那個很重要的字句
[00:29:42.640 --> 00:29:45.840]  正走向滅亡
[00:29:45.840 --> 00:29:47.000]  十三節剛才讀到
[00:29:47.000 --> 00:29:48.440]  就是他們聯合起來
[00:29:48.440 --> 00:29:51.080]  有強大的勢力
[00:29:51.080 --> 00:29:52.600]  同心合二
[00:29:52.600 --> 00:29:55.840]  但是他們所要做的一件事情
[00:29:55.840 --> 00:29:59.600]  卻是帶來了他們自中的消滅
[00:29:59.600 --> 00:30:02.200]  在第十三節大家再留意
[00:30:02.200 --> 00:30:04.240]  我也想大家一起讀一讀
[00:30:04.240 --> 00:30:06.760]  十三、十四兩節
[00:30:06.760 --> 00:30:09.000]  他們同心合二
[00:30:09.000 --> 00:30:13.240]  把自己的權力、權柄交給那神
[00:30:13.240 --> 00:30:16.000]  他們要跟楊高作戰
[00:30:16.000 --> 00:30:18.520]  楊高必勝過他們
[00:30:18.520 --> 00:30:21.160]  因為他是萬主之主
[00:30:21.160 --> 00:30:22.960]  萬王之王
[00:30:22.960 --> 00:30:25.440]  那些與楊高同在
[00:30:25.440 --> 00:30:28.840]  夢照、被選、有忠心的
[00:30:28.840 --> 00:30:31.640]  也必勝過他們
[00:30:31.640 --> 00:30:34.560]  聖經提到他們聯合一起做什麼?
[00:30:34.560 --> 00:30:39.840]  要攻打基督羔羊
[00:30:39.840 --> 00:30:42.720]  或者再進一步去了解
[00:30:42.720 --> 00:30:45.760]  在聖經裡面之前十六章有提及的
[00:30:45.760 --> 00:30:48.640]  哈米吉多頓大戰
[00:30:48.640 --> 00:30:53.520]  正正描述有聯合國際的力量
[00:30:53.520 --> 00:30:59.320]  來攻擊聖徒、攻擊神
[00:30:59.320 --> 00:31:07.120]  你會知道在將來十國所代表的這些國家和獸
[00:31:07.120 --> 00:31:11.560]  他們會以基督徒為他們攻擊的目標
[00:31:11.560 --> 00:31:15.760]  要向神宣戰
[00:31:15.760 --> 00:31:20.080]  或者我們也會體會其實今天已經開始了
[00:31:20.080 --> 00:31:25.520]  剛剛之前聽了一個弟兄的分享
[00:31:25.520 --> 00:31:32.120]  這位弟兄他本身是在美國一間基督教的中學裡面做校長
[00:31:32.120 --> 00:31:36.480]  講述到他們怎樣按照聖經的原則來辦學
[00:31:36.480 --> 00:31:41.840]  他講述到現在面對的壓力非常之大
[00:31:41.840 --> 00:31:48.840]  很多人對基督教的批判和壓迫越來越大
[00:31:48.840 --> 00:31:53.040]  大家知道在美國很多不同的道德性的課題
[00:31:53.040 --> 00:31:56.440]  永遠都會覺得是基督徒歧視
[00:31:56.440 --> 00:32:00.440]  是基督徒有仇恨等等的事情
[00:32:00.440 --> 00:32:04.920]  這位校長一路分享他所講述的事情的時候
[00:32:04.920 --> 00:32:09.760]  突然間他都忍不住就即場哭了出來
[00:32:09.760 --> 00:32:14.640]  然後他說對不起我因為有太大的壓力
[00:32:14.640 --> 00:32:19.440]  一個好像是基督教的或者說是後基督教的國家
[00:32:19.440 --> 00:32:25.520]  帶給很多基督徒有很多很多的壓力甚至是逼迫
[00:32:25.520 --> 00:32:30.120]  今天你會看到聖經講述將來有一個情況
[00:32:30.120 --> 00:32:34.920]  有國際的勢力聯合一起向羔羊宣戰
[00:32:34.920 --> 00:32:41.200]  但聖經清楚講述到神自己的預言清楚指出一件事情
[00:32:41.200 --> 00:32:43.520]  但是他們要跟羊羔作戰
[00:32:43.520 --> 00:32:46.000]  但是羊羔必勝過他們
[00:32:46.000 --> 00:32:50.000]  因為祂是萬主之主、萬王之王
[00:32:50.000 --> 00:32:56.400]  因此主要得勝的那些被祂所揀選是屬神的人都會得勝
[00:32:56.400 --> 00:32:58.320]  屬神的人是什麼人呢?
[00:32:58.320 --> 00:33:03.360]  是包括了所有與基督同在的人
[00:33:03.360 --> 00:33:07.000]  就算有很多患難沒有離棄基督的人
[00:33:07.000 --> 00:33:09.520]  他們是蒙召被揀選的
[00:33:09.520 --> 00:33:13.080]  而且他們是有忠心的
[00:33:13.080 --> 00:33:20.880]  他們沒有違背主,在一切的困難當中仍然自定去信靠上帝的人
[00:33:20.880 --> 00:33:26.920]  這些人聖經說「他們也必得勝」
[00:33:26.920 --> 00:33:29.240]  在邪惡的勢力裏面
[00:33:29.240 --> 00:33:36.040]  上帝的大能叫屬祂的人也都經歷過那種得勝
[00:33:36.040 --> 00:33:39.920]  然後你再看的時候你發覺聖經講到不單止有這樣的情況
[00:33:39.920 --> 00:33:44.440]  一些惡勢力竟然自己互相殘殺
[00:33:44.440 --> 00:33:47.760]  在第十六節再讀的時候就發覺聖經說
[00:33:47.760 --> 00:33:55.160]  「你看見的十國和那獸都要恨那淫婦」
[00:33:55.160 --> 00:33:57.120]  剛才淫婦在哪裡呢?
[00:33:57.120 --> 00:34:00.120]  坐在獸的上面
[00:34:00.120 --> 00:34:03.920]  「但現在她竟然恨他使他慌亂赤身
[00:34:03.920 --> 00:34:08.120]  又要吃他的肉用火把他燒掉」
[00:34:08.120 --> 00:34:09.680]  本來是盟友
[00:34:09.680 --> 00:34:11.960]  但現在嚴重分裂
[00:34:11.960 --> 00:34:14.560]  而且內鬥
[00:34:14.560 --> 00:34:18.320]  聖經提到他們恨這個淫婦
[00:34:18.320 --> 00:34:20.560]  如果剛才我們的理解
[00:34:20.560 --> 00:34:26.000]  這個淫婦所象徵著一個世俗的城市
[00:34:26.000 --> 00:34:28.280]  世俗的人的群體
[00:34:28.280 --> 00:34:32.240]  或者包括城市那些的文明
[00:34:32.240 --> 00:34:37.800]  這些一切竟然要被摧毀
[00:34:37.800 --> 00:34:41.960]  聖經提到要吃她的肉
[00:34:41.960 --> 00:34:44.800]  用火把燒掉
[00:34:44.800 --> 00:34:47.160]  那種象徵的含義
[00:34:47.160 --> 00:34:52.720]  有人懷疑會不會是很多核子彈到時爆炸
[00:34:52.720 --> 00:34:57.320]  就燒掉了這些城市
[00:34:57.320 --> 00:35:02.080]  我們不敢隨便估計
[00:35:02.080 --> 00:35:05.080]  但只是知道在當時
[00:35:05.080 --> 00:35:08.280]  聖經提到那種惡勢力
[00:35:08.280 --> 00:35:12.200]  彼此殺害
[00:35:12.200 --> 00:35:18.000]  接受那種神給人的審判
[00:35:18.000 --> 00:35:22.400]  而你發覺這些事情不是無意識地發生
[00:35:22.400 --> 00:35:24.280]  在第十七節繼續說
[00:35:24.280 --> 00:35:27.880]  「神要縱橫行他的旨意
[00:35:27.880 --> 00:35:31.520]  就把意念放在他們心中
[00:35:31.520 --> 00:35:35.760]  叫他們同心把自己的國獻給那獸
[00:35:35.760 --> 00:35:41.280]  直到神的話都實現為止」
[00:35:41.280 --> 00:35:46.040]  他們這種的意念要互相摧毀
[00:35:46.040 --> 00:35:47.840]  互相殘害
[00:35:47.840 --> 00:35:52.120]  亦都是神的審判的一個方式
[00:35:52.120 --> 00:35:55.200]  將這種的意念放在他們心中
[00:35:55.200 --> 00:36:01.520]  讓他們在其中互相傷害殘殺
[00:36:01.520 --> 00:36:05.480]  而成全神對他們的審判
[00:36:05.480 --> 00:36:08.000]  聖經提到這些一切在神的說話裏面
[00:36:08.000 --> 00:36:13.680]  在祂的語言當中都必要成就
[00:36:13.680 --> 00:36:17.480]  各位聽眾我們一直讀這段聖經
[00:36:17.480 --> 00:36:22.120]  聖經裏面所說的事情是真實的事
[00:36:22.120 --> 00:36:26.400]  是上帝所計劃要成就的事情
[00:36:26.400 --> 00:36:28.520]  無錯祂是慈愛的上帝
[00:36:28.520 --> 00:36:33.400]  但是祂同時是公義的上帝
[00:36:33.400 --> 00:36:37.160]  在公義裏面祂會審判
[00:36:37.160 --> 00:36:41.160]  因此當我們讀完這段聖經的時候
[00:36:41.160 --> 00:36:45.080]  我想跟弟子們說
[00:36:45.080 --> 00:36:47.280]  未來的日子
[00:36:47.280 --> 00:36:50.160]  你會見到更多更多邪惡的事情
[00:36:50.160 --> 00:36:53.160]  在你身邊發生
[00:36:53.160 --> 00:36:56.560]  但當你遇到這些事情的時候
[00:36:56.560 --> 00:36:59.040]  你不要灰心
[00:36:59.040 --> 00:37:04.040]  因為都聽到不少的教徒說
[00:37:04.040 --> 00:37:07.440]  他說我現在給他們
[00:37:07.440 --> 00:37:10.280]  我在想一些弟兄他們在公司裏面
[00:37:10.280 --> 00:37:16.360]  給一些人士來去欺負和剝削他們
[00:37:16.360 --> 00:37:21.280]  他說那些懂得做的就扶搖直上
[00:37:21.280 --> 00:37:24.160]  我現在就被人家踩到扁
[00:37:24.160 --> 00:37:27.880]  為什麼要這樣做
[00:37:27.880 --> 00:37:29.160]  不要灰心
[00:37:29.160 --> 00:37:32.800]  繼續是走在光明的路上
[00:37:32.800 --> 00:37:36.600]  你知道一切仍然在神的掌管當中
[00:37:36.600 --> 00:37:39.320]  你知道好像最初我們說的那位弟兄
[00:37:39.320 --> 00:37:42.760]  惡質是會用很多不同的方法想奪取你的生命
[00:37:42.760 --> 00:37:48.320]  想你放棄主 想你不再跟隨主
[00:37:48.320 --> 00:37:51.600]  但你繼續向主忠心
[00:37:51.600 --> 00:37:55.120]  堅持你自己人生跟隨主的路
[00:37:55.120 --> 00:37:59.600]  而你要經歷在主裏面的特性
[00:37:59.600 --> 00:38:02.640]  各位弟妹跟隨主
[00:38:02.640 --> 00:38:06.160]  繼續來到去行光明的路
[00:38:06.160 --> 00:38:08.800]  因為知道最終的特性
[00:38:08.800 --> 00:38:13.800]  仍然在那位萬主之主 萬王之王的手上
[00:38:13.800 --> 00:38:15.920]  我們一起來到祈禱
[00:38:15.920 --> 00:38:32.880]  主耶穌 祢是萬主之主
[00:38:32.880 --> 00:38:36.280]  祢是萬王之王
[00:38:36.280 --> 00:38:39.560]  祢曾經創造天地
[00:38:39.560 --> 00:38:41.960]  主耶穌 祢何等渴望
[00:38:41.960 --> 00:38:44.040]  祢所創造的生命
[00:38:44.040 --> 00:38:47.000]  能夠知道去敬畏祢
[00:38:47.000 --> 00:38:52.080]  能夠按照祢給人的自由意志
[00:38:52.080 --> 00:38:54.760]  去聽從祢
[00:38:54.760 --> 00:38:58.600]  但是今天當我們見到周圍的邪惡事情的時候
[00:38:58.600 --> 00:39:02.520]  主耶穌 祢知道祢的心何等難過
[00:39:02.520 --> 00:39:07.280]  主我們也在祢面前來敬拜祢
[00:39:07.280 --> 00:39:11.440]  知道祢仍然是那位行公義的上帝
[00:39:11.440 --> 00:39:13.520]  主因為在祢的愛當中
[00:39:13.520 --> 00:39:18.360]  祢不容許罪惡來繼續傷害生命
[00:39:18.360 --> 00:39:22.720]  因為愛是不喜歡不義
[00:39:22.720 --> 00:39:25.160]  所以主我們敬拜祢
[00:39:25.160 --> 00:39:28.360]  祢也祈求主來憐憫我們
[00:39:28.360 --> 00:39:30.200]  讓我們繼續靠著祢
[00:39:30.200 --> 00:39:32.480]  自己行在光明當中
[00:39:32.480 --> 00:39:34.920]  也靠著祢留下美好的見證
[00:39:34.920 --> 00:39:37.240]  也幫助很多在黑暗中的人
[00:39:37.240 --> 00:39:41.320]  都能夠重新踏上光明的路
[00:39:41.320 --> 00:39:44.560]  免得進入自己的審判中
[00:39:44.560 --> 00:39:46.520]  主也求祢這樣帶領我們
[00:39:46.520 --> 00:39:49.440]  堅固我們跟隨祢的心
[00:39:49.440 --> 00:39:50.400]  聽我們祈禱
[00:39:50.400 --> 00:39:52.400]  奉耶穌基督的聖名求安
[00:39:52.400 --> 00:39:54.400]  阿們
