
[00:00:00.000 --> 00:00:02.500]  祝各位平安
[00:22:07.800 --> 00:22:11.920]  我們會默默的放大我們的臉嗎
[00:22:11.920 --> 00:22:17.040]  如果自己拍的超好看超顯瘦
[00:22:17.040 --> 00:22:22.840]  就算旁邊的著墨師剛好閉眼睛嘴巴歪掉
[00:22:22.840 --> 00:22:23.960]  你毫不猶豫的講
[00:22:23.960 --> 00:22:25.720]  哇這張拍的超棒
[00:22:25.720 --> 00:22:29.640]  我要上傳臉書跟IG
[00:22:29.640 --> 00:22:32.000]  但如果全體弟兄姊妹
[00:22:32.000 --> 00:22:35.880]  都笑得像天使一樣燦爛發光
[00:22:35.880 --> 00:22:39.880]  唯獨你不小心被拍出了雙下巴
[00:22:39.880 --> 00:22:42.120]  你就立刻喊不行不行這張毀了
[00:22:42.120 --> 00:22:45.480]  趕快刪掉重拍
[00:22:45.480 --> 00:22:49.080]  這個就是我們靈魂的病根
[00:22:49.080 --> 00:22:54.680]  全世界的中心不知不覺就只剩下自己
[00:22:54.680 --> 00:22:58.680]  所以神刻意把第十戒放在壓軸
[00:22:58.680 --> 00:23:03.080]  就是要對全人類發出一場靈魂的挑戰
[00:23:03.080 --> 00:23:04.920]  神說孩子
[00:23:04.920 --> 00:23:08.480]  我看的不是只有你的外面而已
[00:23:08.480 --> 00:23:12.200]  我看的是你的內心
[00:23:12.200 --> 00:23:16.720]  所以貪戀是所有關係罪惡的源頭
[00:23:16.720 --> 00:23:18.800]  如果你不貪戀別人的錢
[00:23:18.800 --> 00:23:20.480]  你就不會去偷
[00:23:20.480 --> 00:23:22.720]  如果你不貪戀別人的配偶
[00:23:22.720 --> 00:23:24.840]  就不會去犯姦淫
[00:23:24.840 --> 00:23:28.680]  但一旦我們任由貪戀在我們心裡發酵的時候
[00:23:28.680 --> 00:23:31.080]  罪行就會產生
[00:23:31.080 --> 00:23:32.560]  就好像舊約的大胃王
[00:23:32.560 --> 00:23:35.320]  一開始大胃根本沒打算殺人
[00:23:35.320 --> 00:23:39.440]  他只是在一個無聊的傍晚在皇宮的樓頂上散步
[00:23:39.440 --> 00:23:43.120]  偶然看見美麗的拔柿巴在洗澡
[00:23:43.120 --> 00:23:49.200]  在那一刻他任由貪戀在他心裡開始生根發芽
[00:23:49.200 --> 00:23:53.400]  結果就帶來毀滅性的一個傷害
[00:23:53.400 --> 00:23:55.880]  他把拔柿巴接進宮
[00:23:55.880 --> 00:23:57.160]  犯了姦淫
[00:23:57.160 --> 00:23:59.520]  就撞毀了第七戒
[00:23:59.520 --> 00:24:03.080]  他為了掩蓋姦淫所導致的懷孕
[00:24:03.080 --> 00:24:08.160]  他不斷地向拔柿巴的丈夫烏利亞撒謊
[00:24:08.160 --> 00:24:10.200]  撞破了第九戒
[00:24:10.200 --> 00:24:12.920]  最後眼看遮蓋不住了
[00:24:12.920 --> 00:24:14.480]  他就冷血寫一封信
[00:24:14.480 --> 00:24:18.520]  用計謀借刀殺了烏利亞
[00:24:18.520 --> 00:24:20.680]  撞毀了第六戒
[00:24:20.680 --> 00:24:21.640]  你看
[00:24:21.640 --> 00:24:26.000]  就因為一個在屋頂上面微小的貪戀
[00:24:26.000 --> 00:24:29.320]  結果就像推倒骨牌一樣
[00:24:29.320 --> 00:24:34.400]  大胃把神所設立的護欄全部都撞毀了
[00:24:34.400 --> 00:24:36.560]  那麼親愛的弟兄姊妹
[00:24:36.560 --> 00:24:43.480]  你現在是不是也正被某種強烈的貪戀所佔據呢
[00:24:43.480 --> 00:24:45.600]  今天要奉主耶穌基督的名
[00:24:45.600 --> 00:24:50.120]  要在你心思意念裡面踩下剎車
[00:24:50.120 --> 00:24:54.120]  絕對不要讓貪戀的毒瘤在你的心裡長大
[00:24:54.120 --> 00:24:56.640]  不要用別人精彩的片段
[00:24:56.640 --> 00:25:00.360]  來懲罰你自己真實的人生
[00:25:00.360 --> 00:25:03.520]  我在說不要用別人的精彩片段
[00:25:03.520 --> 00:25:07.040]  來懲罰你自己的真實人生
[00:25:07.040 --> 00:25:12.560]  因為你所看到的通常只是別人願意公開的精彩片段
[00:25:12.560 --> 00:25:14.440]  一旦你拿別人的精彩片段
[00:25:14.440 --> 00:25:17.480]  跟自己24小時的完整人生比較
[00:25:17.480 --> 00:25:20.520]  你就會感覺不平衡
[00:25:20.520 --> 00:25:23.200]  你要知道別人不會成天上傳失眠
[00:25:23.200 --> 00:25:28.200]  加班、吵架、焦慮、破產的動態消息
[00:25:28.200 --> 00:25:31.640]  但這不代表這些掙扎不存在
[00:25:31.640 --> 00:25:34.480]  就好像你出去跟朋友吃飯
[00:25:34.480 --> 00:25:36.160]  你看見她的先生
[00:25:36.160 --> 00:25:42.280]  哎呀 溫柔的竟然把他太太嘴角的飯粒拿下來
[00:25:42.280 --> 00:25:45.800]  有沒有 心裡的感覺就來了對不對
[00:25:45.800 --> 00:25:50.880]  那我告訴你他們在家裡打成怎麼樣你不知道
[00:25:50.880 --> 00:25:54.640]  所以如果你要氣你的朋友你就這麼做
[00:25:54.640 --> 00:26:00.400]  我告訴你就算對方家財萬貫也抵不上你這一招
[00:26:00.400 --> 00:26:03.520]  求聖靈來開啟我們的眼睛
[00:26:03.520 --> 00:26:08.440]  讓我們的視線不要死盯著我們沒有的東西
[00:26:08.440 --> 00:26:13.320]  而是開始看著你所擁有的東西
[00:26:13.320 --> 00:26:17.680]  請記得對付貪戀最有效的武器就是感恩
[00:26:17.680 --> 00:26:22.920]  當你開始感恩你所擁有的貪戀的心思就會瞬間消散
[00:26:22.920 --> 00:26:27.560]  當然身為基督徒當我們在真實生活當中想要努力對付貪戀
[00:26:27.560 --> 00:26:31.000]  看見實際的那個絕對的聖潔標準
[00:26:31.000 --> 00:26:35.040]  我們的內心難免還是會有一種挫敗感
[00:26:35.040 --> 00:26:37.440]  想說哎呀我還是做不到啊
[00:26:37.440 --> 00:26:40.800]  如果我連腦海閃過一絲貪戀都算犯罪
[00:26:40.800 --> 00:26:45.440]  那這個成聖的道路太難達標了
[00:26:45.440 --> 00:26:47.920]  如果你有這種挫敗感
[00:26:47.920 --> 00:26:51.200]  你先喘口氣千萬不要害怕
[00:26:51.200 --> 00:26:53.520]  因為神給我們實踐
[00:26:53.520 --> 00:26:57.680]  絕對不是要在我們得救之後每天拿著鞭子抽打自己
[00:26:57.680 --> 00:27:00.480]  讓我們活在定罪感裡面
[00:27:00.480 --> 00:27:04.320]  其實這一份做不到的絕望
[00:27:04.320 --> 00:27:07.880]  是要提醒我們一個極重要的真理
[00:27:07.880 --> 00:27:10.960]  就是即使在得救之後
[00:27:10.960 --> 00:27:18.240]  我們依然不能靠著自己的咬牙苦撐來活出聖潔
[00:27:18.240 --> 00:27:22.200]  就在我們對自己的軟弱感到失望的時候
[00:27:22.200 --> 00:27:27.600]  神要我們的目光從舊約西乃山上的十戒
[00:27:27.600 --> 00:27:32.680]  轉向新約伽掠山的十字架
[00:27:32.680 --> 00:27:37.480]  這個時候我們會看見活出十戒精神的唯一出路
[00:27:37.480 --> 00:27:42.600]  不在於我們自己而在於耶穌基督
[00:27:42.600 --> 00:27:46.400]  你要知道放眼全世界的宗教
[00:27:46.400 --> 00:27:49.200]  不管是為了解脫還是為了修行
[00:27:49.200 --> 00:27:53.120]  底層的邏輯都是靠行為
[00:27:53.120 --> 00:27:55.080]  你要去修煉
[00:27:55.080 --> 00:27:56.920]  你要多做善事
[00:27:56.920 --> 00:27:59.640]  你要守戒吃齋
[00:27:59.640 --> 00:28:05.480]  所有宗教的本質都可以濃縮成一個英文字叫度
[00:28:05.480 --> 00:28:08.840]  你必須去做點什麼
[00:28:08.840 --> 00:28:13.080]  證明自己努力去攀爬那個名為行為的高山
[00:28:13.080 --> 00:28:15.200]  證明自己的價值
[00:28:15.200 --> 00:28:21.040]  這個是一種自下而上令人窒息的攀爬
[00:28:21.040 --> 00:28:24.640]  但基督的福音完全不用
[00:28:24.640 --> 00:28:32.080]  基督信仰可以總結成另外一個英文字叫當成了
[00:28:32.080 --> 00:28:36.440]  基督信仰從來不是自下而上的掙扎
[00:28:36.440 --> 00:28:40.920]  而是由上而下的恩典
[00:28:40.920 --> 00:28:43.840]  我們不需要努力去爬山
[00:28:43.840 --> 00:28:48.200]  因為神已經親自走下山來了
[00:28:48.200 --> 00:28:51.600]  其他宗教的教主都是用手指著那一條路說
[00:28:51.600 --> 00:28:54.760]  路在那裡你自己靠著努力走過去
[00:28:54.760 --> 00:28:58.840]  唯有耶穌基督他親自降世為人
[00:28:58.840 --> 00:29:00.680]  來到我們的中間
[00:29:00.680 --> 00:29:03.720]  他張開雙臂死在支架上
[00:29:03.720 --> 00:29:08.680]  他對我們說來我就是那一條道路
[00:29:08.680 --> 00:29:13.080]  律法一切的要求我都為你滿足了
[00:29:13.080 --> 00:29:15.520]  這是上帝的恩典
[00:29:15.520 --> 00:29:19.400]  親愛的弟兄姊妹這對我們的生活有什麼意義
[00:29:19.400 --> 00:29:23.400]  這意味著說我們今天去對付貪戀去活出實界
[00:29:23.400 --> 00:29:26.760]  不再是為了要賺取資格
[00:29:26.760 --> 00:29:29.360]  因為我們已經成為神的兒女
[00:29:29.360 --> 00:29:33.280]  當你真正明白耶穌在十字架上為你所做的一切
[00:29:33.280 --> 00:29:37.200]  內心所湧出那個巨大的感恩
[00:29:37.200 --> 00:29:41.680]  才是你遵守實界最強的動力
[00:29:41.680 --> 00:29:47.600]  事實上保羅已經告訴我們活出實界的秘訣
[00:29:47.600 --> 00:29:52.120]  在天沙羅一家前書五章十六節
[00:29:52.120 --> 00:29:54.960]  那邊說要常常喜樂
[00:29:54.960 --> 00:29:57.840]  不住地禱告凡事謝恩
[00:29:57.840 --> 00:30:01.760]  因為這是神在基督耶穌
[00:30:01.760 --> 00:30:06.520]  向你們所定的旨意
[00:30:06.520 --> 00:30:09.320]  如果你有時間再去回去看後面的經文
[00:30:09.320 --> 00:30:13.400]  到了後面保羅還說不要消滅聖靈的感動
[00:30:13.400 --> 00:30:16.040]  不要藐視先知的講論
[00:30:16.040 --> 00:30:18.440]  一切的惡事要進階不做
[00:30:18.440 --> 00:30:24.640]  所以常常喜樂不住地禱告凡事謝恩
[00:30:24.640 --> 00:30:30.600]  其實我們就是活出那實界精神一個很好的秘訣
[00:30:30.600 --> 00:30:34.040]  所以下次你在聽到你的同學
[00:30:34.040 --> 00:30:37.560]  哎呀兒子錄取哈佛了
[00:30:37.560 --> 00:30:41.840]  當你心裡那個酸溜溜的感覺又出來的時候
[00:30:41.840 --> 00:30:45.600]  你不要想說就那一塊料
[00:30:45.600 --> 00:30:49.000]  就算錄取法我也會被退學
[00:30:49.000 --> 00:30:50.520]  你不要這麼想
[00:30:50.520 --> 00:30:53.880]  要什麼為他來感恩
[00:30:53.880 --> 00:30:55.200]  為他來快樂
[00:30:55.200 --> 00:30:56.560]  你為他來祝福
[00:30:56.560 --> 00:30:58.280]  讓他能夠在裡面好的學習
[00:30:58.280 --> 00:31:01.400]  甚至轉換哈佛的風氣
[00:31:01.400 --> 00:31:03.600]  然後你在神的面前感恩
[00:31:03.600 --> 00:31:07.040]  上帝你所賜給我的這一切
[00:31:07.040 --> 00:31:10.080]  已經是足夠讓我滿足了
[00:31:10.080 --> 00:31:13.200]  所以你不需要再內耗了
[00:31:13.200 --> 00:31:15.800]  不要再說我總怕一怕自己不夠好
[00:31:15.800 --> 00:31:16.960]  我要再多做一點
[00:31:16.960 --> 00:31:19.560]  我怕神對我失望
[00:31:19.560 --> 00:31:22.760]  這些只不過是自己無謂的擔憂
[00:31:22.760 --> 00:31:24.520]  因為當你在耶穌基督裡面
[00:31:24.520 --> 00:31:28.240]  你就不需要再向誰證明什麼
[00:31:28.240 --> 00:31:31.880]  你早就被這份最完美的愛跟恩典
[00:31:31.880 --> 00:31:34.720]  深深的接納了
[00:31:34.720 --> 00:31:38.760]  你就帶著這一份無與倫比的安全感
[00:31:38.760 --> 00:31:40.800]  帶著最耶穌的感恩
[00:31:40.800 --> 00:31:44.960]  靠著聖靈過你接下來的每一天吧
[00:31:44.960 --> 00:31:47.760]  願神這一份不可思議的恩典
[00:31:47.760 --> 00:31:51.440]  成為你們每一個人生命當中
[00:31:51.440 --> 00:31:54.960]  最溫柔、最堅固的保護
[00:31:54.960 --> 00:31:59.240]  也是活出聖潔最大的動力
[00:31:59.240 --> 00:32:00.080]  願神賜福你
[00:32:00.080 --> 00:32:04.720]  我們一起來禱告
[00:32:04.720 --> 00:32:08.520]  天父上帝我們感謝讚美你
[00:32:08.520 --> 00:32:10.360]  因為你在兩千年前
[00:32:10.360 --> 00:32:13.680]  你讓你的獨生愛子耶穌基督
[00:32:13.680 --> 00:32:18.520]  道臣肉身來到我們的當中
[00:32:18.520 --> 00:32:21.720]  你為我們訂了十字架
[00:32:21.720 --> 00:32:23.200]  救贖我們
[00:32:23.200 --> 00:32:25.320]  保血流下
[00:32:25.320 --> 00:32:29.040]  承擔我們一切的罪
[00:32:29.040 --> 00:32:30.560]  你復活
[00:32:30.560 --> 00:32:34.040]  得勝那死亡的權柄
[00:32:34.040 --> 00:32:38.520]  你應許一切相信你的
[00:32:38.520 --> 00:32:40.880]  我們能夠進到神的國度
[00:32:40.880 --> 00:32:43.520]  成為神的兒女
[00:32:43.520 --> 00:32:45.280]  主謝謝你
[00:32:45.280 --> 00:32:49.440]  賜給我們這麼寶貴的福音
[00:32:49.440 --> 00:32:52.360]  有這美好的福音
[00:32:52.360 --> 00:32:55.920]  我們還有什麼不滿足的呢
[00:32:55.920 --> 00:32:59.240]  雖然在世上有苦難
[00:32:59.240 --> 00:33:01.600]  但主你說
[00:33:01.600 --> 00:33:05.120]  你已經勝過這世界
[00:33:05.120 --> 00:33:06.200]  在我們的心裡
[00:33:06.200 --> 00:33:09.160]  你已經賜下平安
[00:33:09.160 --> 00:33:13.000]  我們的價值不在你以外
[00:33:13.000 --> 00:33:18.480]  我們的價值是因為你的生命為我們使了
[00:33:18.480 --> 00:33:20.400]  主我們謝謝你
[00:33:20.400 --> 00:33:24.000]  當我們繼續處在內耗跟軟弱的時候
[00:33:24.000 --> 00:33:27.920]  主你讓我們能夠思念你的恩典
[00:33:27.920 --> 00:33:32.120]  我們能夠再次思念主你十字架上的愛
[00:33:32.120 --> 00:33:36.760]  我們再次思念你對我們全然的接納
[00:33:36.760 --> 00:33:39.720]  我們不用再用行為換取你的愛
[00:33:39.720 --> 00:33:44.440]  因為你早已在我們做罪人的時候就先愛了我們
[00:33:44.440 --> 00:33:46.120]  主我們謝謝你
[00:33:46.120 --> 00:33:50.080]  我們要繼續的敬拜你獻上感恩
[00:33:50.080 --> 00:33:54.440]  因為唯有你是我們生命的一切
[00:33:54.440 --> 00:33:55.600]  謝謝主
[00:33:55.600 --> 00:34:00.000]  繼續在我們的生命當中賜下那根心的力量
[00:34:00.000 --> 00:34:02.680]  賜下那感恩的力量
[00:34:02.680 --> 00:34:05.640]  賜下那讚美的眼光
[00:34:05.640 --> 00:34:09.920]  當我們在張開眼看見我們生命當中的高山低谷的時候
[00:34:09.920 --> 00:34:12.760]  讓我們能夠看見主你美好的心意
[00:34:12.760 --> 00:34:15.200]  讓我們能夠不住的讚美
[00:34:15.200 --> 00:34:16.680]  常常喜樂
[00:34:16.680 --> 00:34:18.040]  不住的禱告
[00:34:18.040 --> 00:34:20.160]  凡事謝恩
[00:34:20.160 --> 00:34:21.040]  謝謝主
[00:34:21.040 --> 00:34:22.680]  我們這樣禱告感恩
[00:34:22.680 --> 00:34:26.240]  奉號主耶穌基督的聖名
