
[00:00:00.000 --> 00:00:06.200]  各位朋友,各位弟子,能夠一齊敬拜,一齊聽誠話是恩典
[00:20:02.480 --> 00:20:05.760]  其實要貪的話
[00:20:05.760 --> 00:20:08.720]  要想有的話
[00:20:08.720 --> 00:20:11.520]  是無盡的想有
[00:20:11.520 --> 00:20:15.760]  有些姐妹喜歡穿衣服
[00:20:15.760 --> 00:20:18.560]  買十套夠還是買二十套夠呢?
[00:20:18.560 --> 00:20:21.760]  我不知道
[00:20:21.760 --> 00:20:24.560]  我記得我年輕的時代
[00:20:24.560 --> 00:20:29.520]  菲律賓有個總統叫馬可斯
[00:20:29.520 --> 00:20:30.880]  馬可斯類似
[00:20:30.880 --> 00:20:33.040]  他太太叫馬可斯夫人
[00:20:33.040 --> 00:20:35.040]  後來下台的時候就說她
[00:20:35.040 --> 00:20:35.920]  我都不太記得了
[00:20:35.920 --> 00:20:39.360]  說她的衣櫃裏面一千雙鞋
[00:20:39.360 --> 00:20:40.960]  類似這樣
[00:20:40.960 --> 00:20:42.960]  買多少才夠呢?
[00:20:42.960 --> 00:20:49.200]  我自己都不是很多買東西的興趣
[00:20:49.200 --> 00:20:50.960]  但如果坐飛機
[00:20:50.960 --> 00:20:56.000]  如果讓我坐無端升級給商務客位
[00:20:56.000 --> 00:20:56.800]  可以睡覺的話
[00:20:56.800 --> 00:20:58.640]  我是很喜歡的
[00:20:58.640 --> 00:21:00.960]  因為舒服一點
[00:21:00.960 --> 00:21:03.360]  因為循路機的情況
[00:21:03.360 --> 00:21:06.480]  聖經裏面講到神給我們基督徒
[00:21:06.480 --> 00:21:09.600]  有一個很特別的恩典就是知足
[00:21:09.600 --> 00:21:11.200]  保羅在第十節講到
[00:21:11.200 --> 00:21:13.920]  一個恩典就是神給我們的奇妙愛
[00:21:13.920 --> 00:21:16.640]  第二恩典就是奇妙的知足和豐盛
[00:21:16.640 --> 00:21:19.120]  四章十一節一起讀
[00:21:19.120 --> 00:21:22.560]  我並不是因缺乏說者說
[00:21:22.560 --> 00:21:26.640]  我無論在什麼境況都可以知足
[00:21:26.640 --> 00:21:29.440]  這是我已經學會了
[00:21:29.440 --> 00:21:31.360]  其實基督徒當我們想到人生
[00:21:31.360 --> 00:21:33.440]  特別耶穌基督的榜樣
[00:21:33.440 --> 00:21:36.960]  和神給不同人的恩典的時候
[00:21:36.960 --> 00:21:41.440]  發現原來很簡單的人生都可以很有意思
[00:21:41.440 --> 00:21:43.760]  很開心
[00:21:43.760 --> 00:21:46.560]  今天燒烤好像去九華徑
[00:21:46.560 --> 00:21:47.840]  我都很久沒有去過
[00:21:47.840 --> 00:21:48.880]  我小時候去過荔園
[00:21:48.880 --> 00:21:50.560]  好像是荔園那邊
[00:21:50.560 --> 00:21:53.440]  不過我都沒有去過那個地方
[00:21:53.440 --> 00:21:54.320]  知足
[00:21:54.320 --> 00:21:55.760]  心靈講到保羅說
[00:21:55.760 --> 00:21:57.520]  我為什麼坐牢可以開心呢
[00:21:57.520 --> 00:22:00.640]  因為我有知足的秘訣
[00:22:00.640 --> 00:22:02.560]  保羅那時候可能是生死未卜
[00:22:02.560 --> 00:22:04.000]  可能會死亡
[00:22:04.000 --> 00:22:05.520]  但仍有知足
[00:22:05.520 --> 00:22:07.200]  其中一節經文在
[00:22:07.200 --> 00:22:08.960]  菲律賓書一章二十到二十一節
[00:22:08.960 --> 00:22:11.120]  這兩節經文一起讀一次
[00:22:11.120 --> 00:22:13.840]  沒有一事叫我羞愧
[00:22:13.840 --> 00:22:16.000]  只要凡事放膽
[00:22:16.000 --> 00:22:18.320]  無論是生是死
[00:22:18.320 --> 00:22:21.920]  總叫基督在我身上照常顯大
[00:22:21.920 --> 00:22:24.560]  因我活著就是基督
[00:22:24.560 --> 00:22:26.720]  我死了就有益處
[00:22:26.720 --> 00:22:29.680]  這個知足不單說我簡單的生活都開心
[00:22:29.680 --> 00:22:32.640]  而是說無論順境逆境
[00:22:32.640 --> 00:22:35.200]  甚至無辜被人殺死
[00:22:35.200 --> 00:22:36.240]  我都不怕
[00:22:36.240 --> 00:22:36.960]  保羅說
[00:22:36.960 --> 00:22:38.000]  為什麼呢
[00:22:38.000 --> 00:22:39.600]  因為我信耶穌的人
[00:22:39.600 --> 00:22:42.560]  剛才讀過約翰福音三章十六節
[00:22:42.560 --> 00:22:43.680]  神愛世人
[00:22:43.680 --> 00:22:45.760]  叫一切信他的不至滅亡
[00:22:45.760 --> 00:22:47.520]  反得什麼
[00:22:47.520 --> 00:22:49.120]  永遠是生命
[00:22:49.120 --> 00:22:51.520]  信耶穌的人有盼望就是
[00:22:51.520 --> 00:22:52.800]  有病患
[00:22:52.800 --> 00:22:54.320]  有意外
[00:22:54.320 --> 00:22:56.960]  甚至有逼迫
[00:22:56.960 --> 00:23:00.400]  死亡我們都去到天上天堂
[00:23:00.400 --> 00:23:02.880]  是與很多聖徒
[00:23:02.880 --> 00:23:04.320]  更多美麗的生命
[00:23:04.320 --> 00:23:08.720]  一起在我們榮耀的神同在的時候一起過
[00:23:08.720 --> 00:23:10.080]  既然這樣的話
[00:23:10.080 --> 00:23:13.600]  我們為什麼要這麼擔心今日的缺乏
[00:23:13.600 --> 00:23:15.760]  今日的逆境呢
[00:23:15.760 --> 00:23:18.800]  今日的逆境因為缺乏難免有些不開心
[00:23:18.800 --> 00:23:22.000]  當星期五飛蚊一輪我都不開心
[00:23:22.000 --> 00:23:23.520]  但是過了就過了
[00:23:23.520 --> 00:23:24.880]  我又不是很不開心
[00:23:24.880 --> 00:23:27.760]  或者很忙忙到忘記不開心
[00:23:27.760 --> 00:23:30.480]  但是我想說人生裡面有很多故事
[00:23:30.480 --> 00:23:33.440]  我們原來每天有神的幫助
[00:23:33.440 --> 00:23:35.440]  可以幫人很感恩
[00:23:35.440 --> 00:23:38.000]  神也給我們很多聖經的教導
[00:23:38.000 --> 00:23:41.360]  耶穌的生平讓我們洞察人生
[00:23:41.360 --> 00:23:44.480]  記得曾經有一個明星結婚
[00:23:44.480 --> 00:23:46.240]  介紹他去鑽石大戒指
[00:23:46.240 --> 00:23:47.920]  不知道幾百萬還是多少
[00:23:47.920 --> 00:23:50.720]  左邊是宴會的地方
[00:23:50.720 --> 00:23:52.720]  有時候你都很羨慕人
[00:23:52.720 --> 00:23:55.200]  現在飲宴我發覺越來越貴
[00:23:55.200 --> 00:23:56.960]  最近有一個同工請喝宴
[00:23:56.960 --> 00:23:58.720]  我問他在酒店飲
[00:23:58.720 --> 00:24:00.960]  要不要一萬元一位
[00:24:00.960 --> 00:24:05.520]  他家族有一點點錢
[00:24:05.520 --> 00:24:06.720]  他說什麼一萬元?
[00:24:06.720 --> 00:24:07.840]  一萬五千元
[00:24:07.840 --> 00:24:08.880]  嘩!這麼貴
[00:24:08.880 --> 00:24:10.720]  最後我都不去飲
[00:24:10.720 --> 00:24:12.880]  因為這樣夾禮物很貴
[00:24:12.880 --> 00:24:17.840]  給五百元就好像賀寒酸
[00:24:17.840 --> 00:24:19.360]  每人給足十個人
[00:24:19.360 --> 00:24:21.200]  如果夫婦去就給三千元
[00:24:21.200 --> 00:24:23.200]  還是留去旅行好了
[00:24:23.200 --> 00:24:27.520]  聖經說人若賺得全世界
[00:24:27.520 --> 00:24:32.640]  賠上自己的生命有什麼益處
[00:24:32.640 --> 00:24:34.560]  有些人就算這麼繁榮
[00:24:34.560 --> 00:24:36.480]  是否代表美麗
[00:24:36.480 --> 00:24:38.960]  那時有一次我看這幅相
[00:24:38.960 --> 00:24:45.200]  那段時間我去大陸教書和傳道
[00:24:45.200 --> 00:24:48.240]  剛剛新聞說到很多明星吸毒
[00:24:48.240 --> 00:24:50.560]  剛好那時大陸突然吸毒
[00:24:50.560 --> 00:24:51.840]  抓了很多明星
[00:24:51.840 --> 00:25:07.200]  包括成龍的兒子房祖明
[00:25:07.200 --> 00:25:09.200]  一些名字我不認識
[00:25:09.200 --> 00:25:14.560]  張元、高富、柯震東都不認識
[00:25:14.560 --> 00:25:19.360]  最熟就是成龍的兒子房祖明
[00:25:19.360 --> 00:25:22.080]  那時有個短片
[00:25:22.080 --> 00:25:23.760]  大陸同工介紹短片
[00:25:23.760 --> 00:25:27.440]  怎樣被抓被上癮等等故事
[00:25:27.440 --> 00:25:30.640]  即是說他一定富裕過我
[00:25:30.640 --> 00:25:35.600]  可能都富裕過你們部份的人
[00:25:35.600 --> 00:25:38.800]  但這樣是否一定是生命的喜樂
[00:25:38.800 --> 00:25:41.280]  生命的平安呢
[00:25:41.280 --> 00:25:43.360]  我看回香港舊的名畫
[00:25:43.360 --> 00:25:44.960]  其中一個名畫就是
[00:25:44.960 --> 00:25:49.520]  一個德國畫家在1865年畫《皇后大道》
[00:25:49.520 --> 00:25:51.840]  請問這個像甚麼
[00:25:51.840 --> 00:25:54.160]  好像影城一樣
[00:25:54.160 --> 00:25:59.120]  像中國現在的古鎮、窮的鎮
[00:25:59.120 --> 00:26:03.280]  其實你猜香港從1865年這幅畫到現在
[00:26:03.280 --> 00:26:07.920]  香港相對地富貴了很多嗎
[00:26:07.920 --> 00:26:12.160]  但香港的人是否比百多年前開心了很多
[00:26:12.160 --> 00:26:14.240]  都不一定
[00:26:14.240 --> 00:26:17.040]  我自己小時候住黃大仙寨子區
[00:26:17.040 --> 00:26:19.200]  拆了七層樓的時代
[00:26:19.200 --> 00:26:22.080]  我小時候有個家的風格
[00:26:22.080 --> 00:26:24.240]  我們家是一個兒子廠
[00:26:24.240 --> 00:26:26.000]  即是山寨產的廠
[00:26:26.000 --> 00:26:27.600]  都不是富裕很窮
[00:26:27.600 --> 00:26:28.960]  我有幾個特質
[00:26:28.960 --> 00:26:32.800]  有時工廠運了些布來我家
[00:26:32.800 --> 00:26:34.400]  因為怕那些布被人偷
[00:26:34.400 --> 00:26:35.520]  那時沒有地方放
[00:26:35.520 --> 00:26:37.760]  有幾匹布在門口
[00:26:37.760 --> 00:26:42.080]  我爸爸、我大哥和我三個三男康就睡街
[00:26:42.080 --> 00:26:44.960]  圍著那些布睡在門口
[00:26:44.960 --> 00:26:46.080]  有些帆布床
[00:26:46.080 --> 00:26:46.960]  不知大家睡過沒有
[00:26:46.960 --> 00:26:48.720]  古代有些帆布床
[00:26:48.720 --> 00:26:50.080]  三個圍著去睡
[00:26:50.080 --> 00:26:51.040]  我覺得幾涼
[00:26:51.040 --> 00:26:53.360]  因為外面比裡面涼
[00:26:53.360 --> 00:26:55.360]  但又不知會否被人劈死
[00:26:55.360 --> 00:26:55.920]  應該沒有
[00:26:55.920 --> 00:26:57.200]  不過我都未死
[00:26:57.200 --> 00:26:58.720]  這樣就小時候了
[00:26:58.720 --> 00:27:00.560]  小時候地方又污糟一點
[00:27:00.560 --> 00:27:03.680]  因為我們住地下沒有公眾
[00:27:03.680 --> 00:27:07.040]  那七層樓只有中間有公眾廁所
[00:27:07.040 --> 00:27:08.480]  曾經我一個親戚
[00:27:08.480 --> 00:27:09.920]  女士來的
[00:27:09.920 --> 00:27:13.200]  被人箍頸擋箍到整張臉都紅了
[00:27:13.200 --> 00:27:16.080]  兩行是坑渠
[00:27:16.080 --> 00:27:19.600]  坑渠是因為踢球是踢紅白膠球
[00:27:19.600 --> 00:27:21.840]  踢球污糟下坑渠照踢
[00:27:21.840 --> 00:27:24.720]  結果我長大後就有蟲
[00:27:24.720 --> 00:27:25.920]  那時渡蟲
[00:27:25.920 --> 00:27:27.680]  試過渡了兩條蟲出來
[00:27:27.680 --> 00:27:29.200]  考大家特別是年青人
[00:27:29.200 --> 00:27:30.160]  你估這條蟲有幾長
[00:27:30.160 --> 00:27:32.480]  我給三個答案A、B先你選
[00:27:32.480 --> 00:27:33.920]  一個這麼長
[00:27:33.920 --> 00:27:34.720]  一個這麼長
[00:27:34.720 --> 00:27:35.680]  一個這麼長
[00:27:35.680 --> 00:27:38.320]  大哥你估幾長
[00:27:38.320 --> 00:27:41.840]  答案大約是C或是B和C之間
[00:27:41.840 --> 00:27:44.080]  我發覺我很瘦的時候
[00:27:44.080 --> 00:27:46.800]  兩條這麼長的蟲出來了
[00:27:46.800 --> 00:27:49.600]  但那時又不知道什麼事會很開心
[00:27:49.600 --> 00:27:50.640]  傻傻的
[00:27:50.640 --> 00:27:55.040]  有些什麼牛丸又開心
[00:27:55.040 --> 00:27:59.280]  喝到凍檸檬水開心
[00:27:59.280 --> 00:28:01.760]  我最深刻的印象就是
[00:28:01.760 --> 00:28:03.840]  有一次我爸爸給了一隻鵝
[00:28:03.840 --> 00:28:04.960]  因為讀書我算好一點
[00:28:04.960 --> 00:28:13.360]  零碎零錢
[00:28:13.360 --> 00:28:14.880]  多一點點
[00:28:14.880 --> 00:28:17.680]  有一次我用三毫買一支可樂
[00:28:17.680 --> 00:28:18.560]  很深刻
[00:28:18.560 --> 00:28:19.840]  那些大可樂
[00:28:19.840 --> 00:28:20.800]  很高興
[00:28:20.800 --> 00:28:22.400]  我對面有士多
[00:28:22.400 --> 00:28:23.440]  我走到對面買
[00:28:23.440 --> 00:28:24.560]  喝一口
[00:28:24.560 --> 00:28:25.840]  為什麼喝一口
[00:28:25.840 --> 00:28:29.440]  兄弟姐妹知道我零錢多
[00:28:29.440 --> 00:28:31.840]  什麼什麼不懂
[00:28:31.840 --> 00:28:36.320]  我姐姐和哥哥伸手拿了我一支可樂
[00:28:36.320 --> 00:28:38.800]  兄弟姐妹全個圈到我
[00:28:38.800 --> 00:28:40.880]  就喝光了
[00:28:40.880 --> 00:28:42.800]  我還俊
[00:28:42.800 --> 00:28:43.840]  我說無所謂
[00:28:43.840 --> 00:28:45.840]  大家兄弟一喝口水尾很開心
[00:28:45.840 --> 00:28:46.720]  就還俊
[00:28:46.720 --> 00:28:49.760]  但這一幕對我一生都很記得
[00:28:49.760 --> 00:28:53.120]  兄弟姐妹一起分享一支可樂
[00:28:53.120 --> 00:28:58.720]  我現在和子女分享都要問准他們
[00:28:58.720 --> 00:29:01.280]  很開心的一片幕就是這樣
[00:29:01.280 --> 00:29:03.520]  所以我為什麼用這幅相
[00:29:03.520 --> 00:29:06.080]  這幅相是長洲飲茶
[00:29:06.080 --> 00:29:09.600]  當時我家黃大仙旁邊是酒樓
[00:29:09.600 --> 00:29:10.720]  經常爆
[00:29:10.720 --> 00:29:12.800]  酒樓那邊叫農場酒樓
[00:29:12.800 --> 00:29:13.600]  不知道大家去過沒有
[00:29:13.600 --> 00:29:15.840]  黃大仙居民
[00:29:15.840 --> 00:29:17.840]  我們沒有位置的時候
[00:29:17.840 --> 00:29:20.000]  我們家就自己搬桌子出來
[00:29:20.000 --> 00:29:22.560]  他自動幫我們倒茶
[00:29:22.560 --> 00:29:26.480]  我很喜歡穿拖鞋在這種環境飲茶
[00:29:26.480 --> 00:29:28.080]  因為不在乎便宜
[00:29:28.080 --> 00:29:29.600]  在乎很開心
[00:29:29.600 --> 00:29:32.160]  這裡長洲飲茶是兩杯茶
[00:29:32.160 --> 00:29:33.440]  加上茶錢
[00:29:33.440 --> 00:29:36.160]  一個珍珠雞大概15元
[00:29:36.160 --> 00:29:36.960]  很划算
[00:29:36.960 --> 00:29:39.200]  吃早餐就這樣過
[00:29:39.200 --> 00:29:41.840]  人生可以這麼簡單
[00:29:41.840 --> 00:29:47.280]  美國面對黑白人種族的歧視
[00:29:47.280 --> 00:29:48.240]  到現在有進步
[00:29:48.240 --> 00:29:50.560]  剛剛現任總統是黑人
[00:29:50.560 --> 00:29:52.800]  但這個進步其實真的不容易
[00:29:52.800 --> 00:29:55.280]  這幅是一幅出名的相
[00:29:55.280 --> 00:29:56.880]  是1957年的相
[00:29:56.880 --> 00:29:59.360]  離開大約60年
[00:29:59.360 --> 00:30:02.880]  是第一個黑人女子
[00:30:02.880 --> 00:30:05.280]  這個女子叫Dorothy Combs
[00:30:05.280 --> 00:30:06.160]  第一個黑人女子
[00:30:06.160 --> 00:30:09.280]  可以進入八人好的學校
[00:30:09.280 --> 00:30:10.960]  當她進入學校的時候
[00:30:10.960 --> 00:30:12.320]  記者拍照
[00:30:12.320 --> 00:30:17.120]  她被所有後面的同學都取笑
[00:30:17.120 --> 00:30:19.040]  其實相對以前
[00:30:19.040 --> 00:30:21.120]  雖然現在我們有很多挑戰
[00:30:21.120 --> 00:30:23.840]  但我們仍然有很多恩典
[00:30:23.840 --> 00:30:27.040]  基督徒明白聖經有神的恩典
[00:30:27.040 --> 00:30:30.080]  為了為明天憂慮的時候
[00:30:30.080 --> 00:30:32.080]  我學習今天有什麼
[00:30:32.080 --> 00:30:34.960]  我們學習有父母給我們的幫忙
[00:30:34.960 --> 00:30:36.960]  我們父母或貧或富
[00:30:36.960 --> 00:30:38.960]  我們珍惜我們的家人
[00:30:38.960 --> 00:30:42.320]  我們有一種喜樂的人生
[00:30:42.320 --> 00:30:46.880]  這幅相是一幅很出名的自殺相
[00:30:46.880 --> 00:30:50.640]  被稱為The Most Beautiful Suicide
[00:30:50.640 --> 00:30:53.440]  是一個會計界的女子
[00:30:53.440 --> 00:30:57.920]  在紐約的帝國大廈跳樓而死
[00:30:57.920 --> 00:31:00.480]  跳樓時壓著一輛汽車
[00:31:00.480 --> 00:31:01.760]  警察未來的時候
[00:31:01.760 --> 00:31:05.520]  有一位攝影師在現場拍了這幅相
[00:31:05.520 --> 00:31:08.720]  他說他父母在離婚
[00:31:08.720 --> 00:31:10.480]  他自己看不開
[00:31:10.480 --> 00:31:13.760]  覺得自己有母親的氣質
[00:31:13.760 --> 00:31:18.560]  最後留了一條辮子給未婚夫
[00:31:18.560 --> 00:31:21.680]  告訴他等等故事
[00:31:21.680 --> 00:31:26.480]  我想如果人不能面對自己
[00:31:26.480 --> 00:31:29.840]  不能放下一些執著的時候
[00:31:29.840 --> 00:31:32.640]  或者一個衝擊、一個問題
[00:31:32.640 --> 00:31:35.760]  可能他都會難以面對
[00:31:35.760 --> 00:31:40.400]  這個問題對信徒、對慕道者
[00:31:40.400 --> 00:31:44.640]  對很多不同的人都有同樣的困難
[00:31:44.640 --> 00:31:48.240]  聖經給我們一個恩典就是學習知足
[00:31:48.240 --> 00:31:51.520]  我的強我的弱沒所謂
[00:31:51.520 --> 00:31:54.640]  其實我們地上是短暫的人生
[00:31:54.640 --> 00:31:56.640]  我們是寄居
[00:31:56.640 --> 00:31:58.080]  我們最後到天階的時候
[00:31:58.080 --> 00:32:00.160]  就沒有再分這些強弱
[00:32:00.160 --> 00:32:02.960]  我們都是神榮耀的兒女
[00:32:02.960 --> 00:32:04.720]  剛剛五月份的時候
[00:32:04.720 --> 00:32:06.880]  大報道會我們請了一個見證嘉賓
[00:32:06.880 --> 00:32:10.240]  就是張瑪麗
[00:32:10.240 --> 00:32:13.600]  張瑪麗她小幾歲的時候
[00:32:13.600 --> 00:32:15.040]  媽媽不要她
[00:32:15.040 --> 00:32:16.080]  她突然間變成孤兒
[00:32:16.080 --> 00:32:17.280]  不知道發生什麼事
[00:32:17.280 --> 00:32:19.040]  沒有孤兒院收她
[00:32:19.040 --> 00:32:22.720]  她就睡在樓梯底
[00:32:22.720 --> 00:32:25.600]  她說我曾經是睡在樓梯底的人
[00:32:25.600 --> 00:32:27.440]  但後來有機會信耶穌之後
[00:32:27.440 --> 00:32:30.560]  神讓我一無所缺
[00:32:30.560 --> 00:32:32.960]  她從一無所有的人生
[00:32:32.960 --> 00:32:35.840]  到一無所缺的人生
[00:32:35.840 --> 00:32:38.480]  她照轉認其中一個幫她的人
[00:32:38.480 --> 00:32:40.560]  就是保良局一個老師
[00:32:40.560 --> 00:32:45.040]  就是黃廣裕牧師的媽媽
[00:32:45.040 --> 00:32:47.840]  後來我試過在另一個教會講道
[00:32:47.840 --> 00:32:52.000]  剛好是一個從多倫多來的弟子妹
[00:32:52.000 --> 00:32:57.520]  她是多倫多教會一個退休牧師的媽媽
[00:32:57.520 --> 00:33:01.840]  就因為有一位基督徒的愛心的人鼓勵她
[00:33:01.840 --> 00:33:03.440]  她信耶穌
[00:33:03.440 --> 00:33:06.560]  生命就從一個沒有盼望
[00:33:06.560 --> 00:33:08.320]  很多憂鬱的環境
[00:33:08.320 --> 00:33:10.480]  得到很大的改變
[00:33:10.480 --> 00:33:14.000]  她自己婚姻曾經都面對問題
[00:33:14.000 --> 00:33:17.840]  但她知道婚姻最寶貴不是有錢沒錢
[00:33:17.840 --> 00:33:21.600]  婚姻最寶貴是我們有神有良善
[00:33:21.600 --> 00:33:23.200]  當她女兒長大的時候
[00:33:23.200 --> 00:33:27.120]  她為女兒祈求不是女嫁一個有錢人
[00:33:27.120 --> 00:33:29.280]  不如藍色字一起讀
[00:33:29.280 --> 00:33:34.880]  而是求神讓女兒認識一個很愛主的弟兄
[00:33:34.880 --> 00:33:37.680]  結果超乎我所想所求
[00:33:37.680 --> 00:33:39.520]  神真是好正
[00:33:39.520 --> 00:33:42.960]  她其實看到人生的重要
[00:33:42.960 --> 00:33:45.760]  在那次的報道會裏面
[00:33:45.760 --> 00:33:49.760]  張曼妮的見證給我很大的感動
[00:33:49.760 --> 00:33:51.600]  她說到她媽媽很老的時候
[00:33:51.600 --> 00:33:55.520]  突然間有機會找人聯絡
[00:33:55.520 --> 00:33:58.880]  她竟然可以聯絡到她媽媽
[00:33:58.880 --> 00:34:03.680]  後來就知道雖然那件事是她媽媽做錯了
[00:34:03.680 --> 00:34:05.280]  媽媽亦內疚
[00:34:05.280 --> 00:34:07.760]  但媽媽肯和她相見
[00:34:07.760 --> 00:34:11.040]  而那時媽媽竟然在台灣信了耶穌
[00:34:11.040 --> 00:34:12.960]  那時她相見的時候
[00:34:12.960 --> 00:34:17.280]  她媽媽給了她一封利是
[00:34:17.280 --> 00:34:20.880]  她說這封利是她沒有拆過
[00:34:20.880 --> 00:34:22.400]  是她人生裏面
[00:34:22.400 --> 00:34:26.560]  她家人給她唯一的利是
[00:34:26.560 --> 00:34:28.080]  我想問大家
[00:34:28.080 --> 00:34:34.080]  有幾個人收過家人超過一封利是的舉手?
[00:34:34.080 --> 00:34:35.760]  十封以上呢?
[00:34:35.760 --> 00:34:37.840]  都很多
[00:34:37.840 --> 00:34:42.560]  她生命裏面只收過一封的家人利是
[00:34:42.560 --> 00:34:44.000]  對她來說已經很甜
[00:34:44.000 --> 00:34:48.800]  因為本來一封都沒有機會收過
[00:34:48.800 --> 00:34:51.280]  其實這個恩典提醒我們
[00:34:51.280 --> 00:34:54.480]  能有愛我們的家人是何等的寶貴
[00:34:54.480 --> 00:34:56.800]  和家人看一句
[00:34:56.800 --> 00:35:06.480]  愛你家人,學習之足
[00:35:06.480 --> 00:35:09.760]  第三點
[00:35:09.760 --> 00:35:14.080]  基督徒其中怎樣能夠有不停的喜樂
[00:35:14.080 --> 00:35:16.480]  在艱難裏面有喜樂
[00:35:16.480 --> 00:35:20.080]  仍然能夠有無盡的恩典呢?
[00:35:20.080 --> 00:35:22.160]  基督徒我們看人生
[00:35:22.160 --> 00:35:25.200]  是用耶穌的角度去看人生
[00:35:25.200 --> 00:35:28.800]  我們以耶穌的榜樣去面對人生
[00:35:28.800 --> 00:35:30.160]  所以按保祿所說
[00:35:30.160 --> 00:35:32.960]  我們有奇妙的秘訣
[00:35:32.960 --> 00:35:35.520]  我們看十二節
[00:35:35.520 --> 00:35:38.400]  我知道怎樣處悲戰
[00:35:38.400 --> 00:35:41.040]  也知道怎樣處豐富
[00:35:41.040 --> 00:35:45.360]  或飽足或飢餓或有餘或缺乏
[00:35:45.360 --> 00:35:49.600]  隨時隨在我都得了秘訣
[00:35:49.600 --> 00:35:54.000]  請問人是否可以永遠都是豐富?
[00:35:54.000 --> 00:35:57.280]  有沒有時候變成缺乏?
[00:35:57.280 --> 00:35:59.200]  我不喜歡特朗普
[00:35:59.200 --> 00:36:00.720]  說明我都不喜歡他
[00:36:00.720 --> 00:36:09.120]  但特朗普在電視講男主持講女生噁心的事時
[00:36:09.120 --> 00:36:10.800]  全世界插他時
[00:36:10.800 --> 00:36:15.600]  人們覺得他多不多數會落選?
[00:36:15.600 --> 00:36:17.840]  即使特朗普今日上台
[00:36:17.840 --> 00:36:20.960]  又有很多人插他
[00:36:20.960 --> 00:36:25.360]  即是一個人不會永遠成功
[00:36:25.360 --> 00:36:27.920]  亦不會永遠貧窮
[00:36:27.920 --> 00:36:30.960]  人有時是這兩極走來走去
[00:36:30.960 --> 00:36:33.040]  今日有人讚我
[00:36:33.040 --> 00:36:34.320]  明日有人責我
[00:36:34.320 --> 00:36:37.200]  問問大家做訪問一次
[00:36:37.200 --> 00:36:41.040]  今個星期有人責到你有點不開心
[00:36:41.040 --> 00:36:44.000]  不要看旁邊 只要舉手
[00:36:44.000 --> 00:36:46.560]  責過你公司也好 家人也好
[00:36:46.560 --> 00:36:48.880]  同事也好 頂尖也好
[00:36:48.880 --> 00:36:50.960]  Facebook插你兩句也好
[00:36:50.960 --> 00:36:53.360]  Instagram插你兩句也好
[00:36:53.360 --> 00:36:55.360]  今個星期有人插過
[00:36:55.360 --> 00:36:57.040]  令你不開心 舉手
[00:36:57.040 --> 00:36:58.800]  不介意 這是沒有秘密
[00:36:58.800 --> 00:37:02.880]  這麼少? 大家真的很開心
[00:37:02.880 --> 00:37:07.280]  人生裏都有順境逆境的故事
[00:37:07.280 --> 00:37:09.520]  但保羅講到秘訣時
[00:37:09.520 --> 00:37:12.000]  其中一幕在第二章講
[00:37:12.000 --> 00:37:13.760]  我們單獨讀第一節
[00:37:13.760 --> 00:37:15.280]  紅色字
[00:37:15.280 --> 00:37:20.480]  你們當以基督耶穌的心為心
[00:37:20.480 --> 00:37:21.680]  這字翻譯可以說
[00:37:21.680 --> 00:37:24.080]  你有耶穌基督的思想
[00:37:24.080 --> 00:37:27.440]  或耶穌基督的心腸
[00:37:27.440 --> 00:37:31.120]  我們有沒有耶穌基督的思想
[00:37:31.120 --> 00:37:34.000]  思維或心腸
[00:37:34.000 --> 00:37:37.840]  基督徒學習知足
[00:37:37.840 --> 00:37:40.560]  學習甚麼環境都喜樂
[00:37:40.560 --> 00:37:43.280]  越有耶穌基督的態度
[00:37:43.280 --> 00:37:45.440]  其實容易開心
[00:37:45.440 --> 00:37:46.400]  我想問大家
[00:37:46.400 --> 00:37:49.280]  大家聽耶穌的故事都熟悉
[00:37:49.280 --> 00:37:50.560]  基督徒更熟悉
[00:37:50.560 --> 00:37:53.360]  今日朋友可能都聽很多
[00:37:53.360 --> 00:37:58.000]  耶穌基督誕生在甚麼地方
[00:37:58.000 --> 00:37:59.360]  甚麼地方?
[00:37:59.360 --> 00:38:00.720]  馬槽
[00:38:00.720 --> 00:38:05.040]  請問馬槽是富貴還是貧窮?
[00:38:05.040 --> 00:38:09.200]  有沒有人誕生在一個山洞裏出生?
[00:38:09.200 --> 00:38:10.160]  沒有吧?
[00:38:10.160 --> 00:38:12.720]  誕生在馬槽
[00:38:12.720 --> 00:38:14.480]  我在長洲教書有一個特質
[00:38:14.480 --> 00:38:18.640]  有些人是誕生在直升機
[00:38:18.640 --> 00:38:21.920]  在長洲沒有生的醫院
[00:38:21.920 --> 00:38:26.000]  有些急症誕生時坐直升機
[00:38:26.000 --> 00:38:29.440]  多數間接運去馬利醫院
[00:38:29.440 --> 00:38:30.880]  但曾經有些人
[00:38:30.880 --> 00:38:31.680]  我們認識的
[00:38:31.680 --> 00:38:34.720]  甚至我們神聖院的一些人
[00:38:34.720 --> 00:38:37.920]  最急的時候在直升機誕生
[00:38:37.920 --> 00:38:40.320]  是富貴還是貧窮?
[00:38:40.320 --> 00:38:44.080]  我覺得很榮耀
[00:38:44.080 --> 00:38:48.560]  其實你不介意出生在甚麼醫院
[00:38:48.560 --> 00:38:52.160]  甚麼私家醫院都無所謂
[00:38:52.160 --> 00:38:54.640]  其實人生裏很多事都不是那麼重要
