
[00:00:00.000 --> 00:00:02.200]  進入聖州的時候
[00:21:19.240 --> 00:21:22.080]  老院長就問智者
[00:21:22.080 --> 00:21:24.720]  「我們是否因為犯了甚麼罪」
[00:21:24.720 --> 00:21:28.280]  「修道院才會淪落到這個地步呢?」
[00:21:28.280 --> 00:21:29.760]  智者就回答
[00:21:29.760 --> 00:21:33.680]  「是的,你們犯了無知的罪」
[00:21:33.680 --> 00:21:37.080]  院長就問 「這是甚麼罪?」
[00:21:37.080 --> 00:21:38.920]  智者就回答
[00:21:38.920 --> 00:21:42.400]  「你們竟然不知道在你們當中」
[00:21:42.400 --> 00:21:46.040]  「有一位是主耶穌所喬裝的」
[00:21:46.040 --> 00:21:48.360]  「你們竟然不知道?」
[00:21:48.360 --> 00:21:51.960]  「你們就是犯了這個無知的罪」
[00:21:51.960 --> 00:21:53.960]  老院長聽到之後
[00:21:53.960 --> 00:21:57.200]  嘩!他覺得好像得到新的亮光
[00:21:57.200 --> 00:22:00.320]  於是他就馬上回到修道院
[00:22:00.320 --> 00:22:06.400]  向修道院的所有人宣告他所發現的真相
[00:22:06.400 --> 00:22:08.320]  當那些人聽到之後
[00:22:08.320 --> 00:22:11.880]  他們馬上左望右望
[00:22:11.880 --> 00:22:14.080]  同時心裏都在想
[00:22:14.080 --> 00:22:19.680]  到底哪一個才是最有可能是耶穌所喬裝的呢?
[00:22:19.680 --> 00:22:22.280]  但既然是耶穌所喬裝的
[00:22:22.280 --> 00:22:25.280]  就可能是任何一個人的樣子
[00:22:25.280 --> 00:22:27.600]  每一個人都有可能
[00:22:27.600 --> 00:22:32.160]  所以這班修士不敢掉以輕心
[00:22:32.160 --> 00:22:38.080]  他們就像對待耶穌一樣對待其他人
[00:22:38.080 --> 00:22:41.800]  所以他們彼此間就相親相愛了
[00:22:41.800 --> 00:22:44.120]  不知道是不是這個原因呢?
[00:22:44.120 --> 00:22:45.560]  沒多久
[00:22:45.560 --> 00:22:48.800]  這間差不多快要倒閉的修道院
[00:22:48.800 --> 00:22:51.160]  再一次有朝聖者
[00:22:51.160 --> 00:22:56.040]  再一次恢復往日的興盛
[00:22:56.040 --> 00:23:01.280]  雖然這故事所說的這班修士
[00:23:01.280 --> 00:23:05.720]  是因為擔心耶穌在場才相親相愛
[00:23:05.720 --> 00:23:09.000]  但起碼他們都覺得
[00:23:09.000 --> 00:23:12.320]  相信主耶穌就在這裏
[00:23:12.320 --> 00:23:14.360]  所以他們還有愛
[00:23:14.360 --> 00:23:16.400]  他們是為了服侍主
[00:23:16.400 --> 00:23:19.280]  遵行主的命令
[00:23:19.280 --> 00:23:22.000]  如果這一刻我告訴你
[00:23:22.000 --> 00:23:23.920]  主耶穌都在這裏
[00:23:23.920 --> 00:23:26.920]  有一個是主耶穌所喬裝的
[00:23:26.920 --> 00:23:29.360]  你會不會左望右望
[00:23:29.360 --> 00:23:33.960]  看看哪一個是真正主耶穌所喬裝的呢?
[00:23:33.960 --> 00:23:37.040]  不過我想告訴你
[00:23:37.040 --> 00:23:41.080]  主耶穌祂真的在這裏
[00:23:41.080 --> 00:23:43.240]  因為主耶穌祂說過
[00:23:43.240 --> 00:23:47.160]  服侍一個小子就是服侍主
[00:23:47.160 --> 00:23:48.480]  我們就知道
[00:23:48.480 --> 00:23:50.440]  我們藉著服侍人
[00:23:50.440 --> 00:23:52.200]  我們認得到主
[00:23:52.200 --> 00:23:54.120]  連繫於主
[00:23:54.120 --> 00:23:57.520]  當我們認出主耶穌所關注的事
[00:23:57.520 --> 00:24:01.720]  主耶穌就在這裏
[00:24:01.720 --> 00:24:04.040]  親愛的弟兄姊妹
[00:24:04.040 --> 00:24:06.160]  榮耀的主進城
[00:24:06.160 --> 00:24:09.560]  並不是因為有很多人夾道歡迎
[00:24:09.560 --> 00:24:12.280]  而是因為主這位王
[00:24:12.280 --> 00:24:15.400]  本身祂有著榮耀的身份
[00:24:15.400 --> 00:24:18.400]  並且帶來榮耀的使命
[00:24:18.400 --> 00:24:20.880]  的確主耶穌進城的時候
[00:24:20.880 --> 00:24:22.440]  不是坐戰馬
[00:24:22.440 --> 00:24:24.400]  沒有大吹豪國
[00:24:24.400 --> 00:24:28.800]  這位主是謙和地騎著小驢進城
[00:24:28.800 --> 00:24:31.920]  祂沒有四處宣傳自己是哪一個
[00:24:31.920 --> 00:24:34.800]  而是讓其他人去宣揚
[00:24:34.800 --> 00:24:38.600]  自己是以行動顯示祂的身份
[00:24:38.600 --> 00:24:43.800]  主耶穌以謙卑服侍體現祂所傳的福音
[00:24:43.800 --> 00:24:47.600]  而主耶穌祂同樣邀請祂的教會
[00:24:47.600 --> 00:24:48.720]  祂的子民
[00:24:48.720 --> 00:24:52.680]  即是你和我一同進城
[00:24:52.680 --> 00:24:55.560]  主祂說主要用你
[00:24:55.560 --> 00:24:57.760]  主要用你
[00:24:57.760 --> 00:24:59.440]  我們藉著服侍人
[00:24:59.440 --> 00:25:00.880]  我們認得到主
[00:25:00.880 --> 00:25:02.680]  連繫於主
[00:25:02.680 --> 00:25:06.120]  我們也因此可以很肯定地去宣告
[00:25:06.120 --> 00:25:08.720]  榮耀進城的王
[00:25:08.720 --> 00:25:11.800]  因為我們認得出主
[00:25:11.800 --> 00:25:15.000]  並且知道祂的工作
[00:25:15.000 --> 00:25:17.600]  今天是中樹主日
[00:25:17.600 --> 00:25:23.160]  雖然在路加福音並沒有提到有關中樹枝的經文
[00:25:23.160 --> 00:25:25.400]  不過藉著中樹主日
[00:25:25.400 --> 00:25:27.800]  讓我們再次重新思考
[00:25:27.800 --> 00:25:31.880]  主耶穌進入耶路撒冷的日子
[00:25:31.880 --> 00:25:35.840]  也盼望我們周圍的這些中樹枝
[00:25:35.840 --> 00:25:37.920]  又或者在你崇拜之後
[00:25:37.920 --> 00:25:40.480]  拿取的那枝中樹枝
[00:25:40.480 --> 00:25:43.520]  不要將它成為一種擺設
[00:25:43.520 --> 00:25:46.480]  而是將它成為一個提醒
[00:25:46.480 --> 00:25:48.200]  讓我們重新思考
[00:25:48.200 --> 00:25:52.040]  主耶穌的身份和祂拯救的使命
[00:25:52.040 --> 00:25:53.840]  並且藉著這些思考
[00:25:53.840 --> 00:25:57.880]  我們能夠知道我們怎樣回應神的計劃
[00:25:57.880 --> 00:26:02.040]  願一切榮耀都歸給三一上帝
