
[00:00:00.000 --> 00:00:07.400]  弟兄姊妹,大家好!主內平安,炸亂還寒的時候,大家要保重身體。
[00:22:07.100 --> 00:22:10.200]  比上主的聲譽更重要。
[00:22:10.200 --> 00:22:13.700]  不過若拿的確很了解上主。
[00:22:13.700 --> 00:22:16.900]  追到第三代,追到第四代。
[00:22:16.900 --> 00:22:17.700]  我們經常都說,
[00:22:17.700 --> 00:22:20.400]  那些兒子豈不是很無辜。
[00:22:20.400 --> 00:22:22.500]  又是慢鏡來的。
[00:22:22.500 --> 00:22:26.400]  恨神那個人,他見到他的壞影響,
[00:22:26.400 --> 00:22:28.400]  是去到他的孫。
[00:22:28.400 --> 00:22:30.200]  如果他更長命一點,
[00:22:30.200 --> 00:22:33.500]  去到他的曾孫。
[00:22:33.500 --> 00:22:34.900]  但是又是,
[00:22:34.900 --> 00:22:39.500]  如果他悔改、信主、跟隨主,
[00:22:39.500 --> 00:22:40.900]  神會不會饒恕他呢?
[00:22:40.900 --> 00:22:43.600]  大概都是會的。
[00:22:43.600 --> 00:22:45.300]  反而關鍵是,
[00:22:45.300 --> 00:22:47.200]  我們要看清楚,
[00:22:47.200 --> 00:22:52.900]  經文說,竟然有人是對神怨恨的。
[00:22:52.900 --> 00:22:54.700]  說得誇張也好,
[00:22:54.700 --> 00:22:58.200]  恨上帝,又說是愛上帝。
[00:22:58.200 --> 00:22:59.500]  那麼你說,
[00:22:59.500 --> 00:23:02.800]  什麼有人是對上帝,
[00:23:02.800 --> 00:23:07.700]  這麼大的怨恨的嗎?
[00:23:07.700 --> 00:23:09.300]  那麼,是有的。
[00:23:09.300 --> 00:23:11.700]  對人怨恨呢?
[00:23:11.700 --> 00:23:14.800]  我們都會有時會見到。
[00:23:14.800 --> 00:23:18.400]  何況是對神怨恨,
[00:23:18.400 --> 00:23:21.100]  很可能是隱藏一點的。
[00:23:21.100 --> 00:23:23.700]  有時我想在木樣上,
[00:23:23.700 --> 00:23:25.800]  又或者我們生活上都是的。
[00:23:25.800 --> 00:23:27.500]  我們都會遇到,
[00:23:27.500 --> 00:23:30.600]  最困難、最難化解的,
[00:23:30.600 --> 00:23:32.500]  就是怨恨。
[00:23:32.500 --> 00:23:34.700]  人對我們的怨恨,
[00:23:34.700 --> 00:23:37.900]  或者我們自己對別人的怨恨,
[00:23:37.900 --> 00:23:40.400]  都已經夠難化解的了。
[00:23:40.400 --> 00:23:42.100]  如果有時甚至是,
[00:23:42.100 --> 00:23:44.700]  我們對神怨恨,
[00:23:44.700 --> 00:23:48.400]  有時是難上加難去化解的。
[00:23:48.400 --> 00:23:49.900]  有時我們都會見過,
[00:23:49.900 --> 00:23:51.800]  一些弟兄姊妹的情況。
[00:23:51.800 --> 00:23:54.400]  經過了某個遭遇之後,
[00:23:54.400 --> 00:23:55.900]  就無論如何都不回教會了,
[00:23:55.900 --> 00:23:59.100]  無論如何都不祈禱了。
[00:23:59.100 --> 00:24:01.200]  人生不如意的事上,
[00:24:01.200 --> 00:24:02.800]  一遇到的時候,
[00:24:02.800 --> 00:24:03.700]  就馬上會說,
[00:24:03.700 --> 00:24:06.800]  為什麼我會遇到這樣的遭遇?
[00:24:06.800 --> 00:24:08.600]  為什麼我身邊的人,
[00:24:08.600 --> 00:24:10.700]  會遇到這樣的遭遇?
[00:24:10.700 --> 00:24:14.200]  於是乎就離開神。
[00:24:14.200 --> 00:24:16.300]  但是經文是在說,
[00:24:16.300 --> 00:24:20.400]  我們是以祂為我們的主。
[00:24:20.400 --> 00:24:24.900]  祂是我們最終的敬拜的對象。
[00:24:24.900 --> 00:24:27.600]  不是我的生活不如意,
[00:24:27.600 --> 00:24:29.900]  我的際遇不如意,
[00:24:29.900 --> 00:24:32.000]  祂就不在這裡。
[00:24:32.000 --> 00:24:33.200]  何況,
[00:24:33.200 --> 00:24:35.300]  祂是怎樣愛我們,
[00:24:35.300 --> 00:24:36.700]  緊張我們,
[00:24:36.700 --> 00:24:38.200]  有時我們的際遇,
[00:24:38.200 --> 00:24:40.700]  多少都反映,
[00:24:40.700 --> 00:24:43.500]  這些我們要學習的地方。
[00:24:43.500 --> 00:24:45.500]  所以怎樣愛上主,
[00:24:45.500 --> 00:24:49.000]  是祂的誡命、真理,
[00:24:49.000 --> 00:24:51.500]  我們要遵守之餘,
[00:24:51.500 --> 00:24:54.100]  其實祂都不是一個死的誡命來的。
[00:24:54.100 --> 00:24:57.400]  最終也只有這樣的生命,
[00:24:57.400 --> 00:25:02.300]  才真是獻上最真實的敬拜。
[00:25:02.300 --> 00:25:03.100]  我們的敬拜,
[00:25:03.100 --> 00:25:06.100]  不只是停留在這個禮堂。
[00:25:06.100 --> 00:25:07.400]  我們的敬拜,
[00:25:07.400 --> 00:25:09.700]  在我們的生命當中,
[00:25:09.700 --> 00:25:11.400]  我們有神的脈頭了。
[00:25:11.400 --> 00:25:16.900]  那究竟我們怎樣學習去信服神,
[00:25:16.900 --> 00:25:19.700]  怎樣可以愛神,
[00:25:19.700 --> 00:25:23.100]  是我們教會經常說的題目。
[00:25:23.100 --> 00:25:24.000]  最後,
[00:25:24.000 --> 00:25:27.300]  以一段聖經作為一個例子。
[00:25:27.300 --> 00:25:30.600]  剛才讀過的《真言》第三章,
[00:25:30.600 --> 00:25:33.300]  第五至八節,
[00:25:33.300 --> 00:25:35.200]  可以作為一個例子,
[00:25:35.200 --> 00:25:40.200]  怎樣去實踐愛神呢?
[00:25:40.200 --> 00:25:45.400]  當然,《真言》這兩小段的經文,
[00:25:45.400 --> 00:25:46.600]  是有一個格式的。
[00:25:46.600 --> 00:25:49.400]  它一定要強調,
[00:25:49.400 --> 00:25:51.600]  不可做些什麼,
[00:25:51.600 --> 00:25:53.900]  不可依靠自己的聰明,
[00:25:53.900 --> 00:25:57.200]  又或者不要自以為有智慧。
[00:25:57.200 --> 00:25:59.300]  趁托出相反,
[00:25:59.300 --> 00:26:01.500]  那正面要做什麼呢?
[00:26:01.500 --> 00:26:04.600]  正面就說要仰賴耶和華,
[00:26:04.600 --> 00:26:06.900]  就要認定祂,
[00:26:06.900 --> 00:26:09.100]  就要遠離惡事,
[00:26:09.100 --> 00:26:11.100]  甚至說到遠離惡事,
[00:26:11.100 --> 00:26:13.000]  是有效果的,
[00:26:13.000 --> 00:26:15.300]  上帝會醫治我們,
[00:26:15.300 --> 00:26:17.100]  滋潤我們。
[00:26:17.100 --> 00:26:19.200]  很可能你讀到第七節的時候,
[00:26:19.200 --> 00:26:22.100]  心裏面都很矛盾的,
[00:26:22.100 --> 00:26:24.700]  第七節說遠離惡事,
[00:26:24.700 --> 00:26:27.700]  有時哪有那麼乾淨俐落,
[00:26:27.700 --> 00:26:31.400]  你和我所處的崗位上面,
[00:26:31.400 --> 00:26:33.100]  你總有些東西喜歡,
[00:26:33.100 --> 00:26:34.900]  你總有些東西不喜歡,
[00:26:34.900 --> 00:26:35.900]  有些東西覺得對,
[00:26:35.900 --> 00:26:37.600]  有些東西覺得不對,
[00:26:37.600 --> 00:26:40.200]  不是說走就走的。
[00:26:40.200 --> 00:26:42.900]  不過附帶第六節,
[00:26:42.900 --> 00:26:45.800]  就有些對我們的參考,
[00:26:45.800 --> 00:26:47.000]  或者鼓勵。
[00:26:47.000 --> 00:26:48.200]  就是第六節說,
[00:26:48.200 --> 00:26:50.900]  你在一切所行的路上,
[00:26:50.900 --> 00:26:53.300]  都要認定祂。
[00:26:53.300 --> 00:26:56.500]  認定神仍然在我們的路上,
[00:26:56.500 --> 00:26:58.800]  高低起跌,
[00:26:58.800 --> 00:27:00.400]  有時向前,
[00:27:00.400 --> 00:27:02.700]  又要被迫向後,
[00:27:02.700 --> 00:27:04.800]  很多的矛盾當中,
[00:27:04.800 --> 00:27:06.200]  我們仍然相信,
[00:27:06.200 --> 00:27:08.400]  在這個過程中體驗,
[00:27:08.400 --> 00:27:12.400]  上主施慈愛的最佳途徑。
[00:27:12.400 --> 00:27:13.700]  有時學習,
[00:27:13.700 --> 00:27:17.000]  在遇上不幸的事的時候,
[00:27:17.000 --> 00:27:19.200]  去學習接受。
[00:27:19.200 --> 00:27:20.500]  在遇到,
[00:27:20.500 --> 00:27:21.900]  哇!要賦予頑抗,
[00:27:21.900 --> 00:27:24.300]  頂住先的這樣的環境,
[00:27:24.300 --> 00:27:25.800]  去忍耐。
[00:27:25.800 --> 00:27:26.900]  又或者,
[00:27:26.900 --> 00:27:29.400]  為到快樂的事,
[00:27:29.400 --> 00:27:32.200]  不要忘記獻上感恩。
[00:27:32.200 --> 00:27:33.100]  又或者,
[00:27:33.100 --> 00:27:35.600]  有時做完一件大事之後,
[00:27:35.600 --> 00:27:36.600]  回頭看,
[00:27:36.600 --> 00:27:37.400]  咦!
[00:27:37.400 --> 00:27:38.600]  付出的,
[00:27:38.600 --> 00:27:41.200]  和得到的成果,
[00:27:41.200 --> 00:27:42.600]  竟然成正比,
[00:27:42.600 --> 00:27:43.800]  甚至是說,
[00:27:43.800 --> 00:27:45.600]  其實付出的力量少,
[00:27:45.600 --> 00:27:47.100]  人家幫我的多,
[00:27:47.100 --> 00:27:49.600]  為這些獻上感恩。
[00:27:49.600 --> 00:27:50.800]  求主幫助我們,
[00:27:50.800 --> 00:27:54.000]  在我們困難的生活當中,
[00:27:54.000 --> 00:27:56.100]  去繼續拯救我們,
[00:27:56.100 --> 00:27:57.500]  提醒我們。
[00:27:57.500 --> 00:27:59.400]  又或者用回剛才的說法,
[00:27:59.400 --> 00:28:02.000]  讓祂繼續緊張我們,
[00:28:02.000 --> 00:28:03.500]  訓練我們,
[00:28:03.500 --> 00:28:04.400]  去跟隨祂,
[00:28:04.400 --> 00:28:06.500]  而不是隨便的,
[00:28:06.500 --> 00:28:07.400]  生祂的氣,
[00:28:07.400 --> 00:28:09.000]  埋怨祂,
[00:28:09.000 --> 00:28:09.900]  恨祂,
[00:28:09.900 --> 00:28:11.800]  甚至好像經文這樣說,
[00:28:11.800 --> 00:28:13.300]  求主幫助我們,
[00:28:13.300 --> 00:28:16.000]  我們是祂的兒女,
[00:28:16.000 --> 00:28:17.300]  不拜偶像,
[00:28:17.300 --> 00:28:19.400]  我們很可以肯定,
[00:28:19.400 --> 00:28:20.800]  但是,
[00:28:20.800 --> 00:28:24.300]  愛上主而不怨恨,
[00:28:24.300 --> 00:28:26.000]  求主幫助我們,
[00:28:26.000 --> 00:28:27.000]  帶領我們,
[00:28:27.000 --> 00:28:28.400]  我們有少少安靜的時間,
[00:28:28.400 --> 00:28:30.000]  然後我們一起祈禱。
[00:28:34.400 --> 00:28:36.400]  我們同心祈禱。
[00:28:36.400 --> 00:28:37.400]  親愛的天父,
[00:28:37.400 --> 00:28:39.400]  上帝多謝祢。
[00:28:39.400 --> 00:28:42.400]  祢這樣去拯救,
[00:28:42.400 --> 00:28:45.400]  我們從來未認識祢的時候,
[00:28:45.400 --> 00:28:47.900]  未曾知道自己危險的時候,
[00:28:47.900 --> 00:28:49.900]  祢已經拯救我們。
[00:28:49.900 --> 00:28:51.900]  祢適合怎樣拯救以致我們,
[00:28:51.900 --> 00:28:53.900]  祢會怎樣拯救以致我們。
[00:28:53.900 --> 00:28:55.900]  祢會怎樣拯救以致我們。
[00:28:55.900 --> 00:28:57.900]  祢會怎樣拯救以致我們。
[00:28:57.900 --> 00:28:59.900]  祢會怎樣拯救以致我們。
[00:28:59.900 --> 00:29:01.900]  祢會怎樣拯救以致我們。
[00:29:01.900 --> 00:29:03.900]  祢會怎樣拯救以致我們。
[00:29:03.900 --> 00:29:05.900]  祢會怎樣拯救以致我們。
[00:29:05.900 --> 00:29:07.900]  祢會怎樣拯救以致我們。
[00:29:07.900 --> 00:29:09.900]  祢會怎樣拯救以致我們。
[00:29:09.900 --> 00:29:11.900]  祢會怎樣拯救以致我們。
[00:29:11.900 --> 00:29:13.900]  祢會怎樣拯救以致我們。
[00:29:13.900 --> 00:29:15.900]  祢會怎樣拯救以致我們。
[00:29:15.900 --> 00:29:17.900]  祢會怎樣拯救以致我們。
[00:29:17.900 --> 00:29:19.900]  祢會怎樣拯救以致我們。
[00:29:19.900 --> 00:29:21.900]  祢會怎樣拯救以致我們。
[00:29:21.900 --> 00:29:23.900]  祢會怎樣拯救以致我們。
[00:29:23.900 --> 00:29:25.900]  祢會怎樣拯救以致我們。
[00:29:25.900 --> 00:29:27.900]  祢會怎樣拯救以致我們。
[00:29:27.900 --> 00:29:29.900]  祢會怎樣拯救以致我們。
[00:29:29.900 --> 00:29:31.900]  祢會怎樣拯救以致我們。
[00:29:31.900 --> 00:29:33.900]  祢會怎樣拯救以致我們。
[00:29:33.900 --> 00:29:35.900]  祢會怎樣拯救以致我們。
[00:29:35.900 --> 00:29:37.900]  祢會怎樣拯救以致我們。
[00:29:37.900 --> 00:29:39.900]  祢會怎樣拯救以致我們。
[00:29:39.900 --> 00:29:41.900]  祢會怎樣拯救以致我們。
[00:29:41.900 --> 00:29:43.900]  祢會怎樣拯救以致我們。
[00:29:43.900 --> 00:29:45.900]  祢會怎樣拯救以致我們。
[00:29:45.900 --> 00:29:47.900]  祢會怎樣拯救以致我們。
[00:29:47.900 --> 00:29:49.900]  祢會怎樣拯救以致我們。
[00:29:49.900 --> 00:29:51.900]  祢會怎樣拯救以致我們。
