
[00:00:00.000 --> 00:00:02.000]  在講到之前我們同心來祈禱
[00:21:55.000 --> 00:21:57.000]  在十三節裏面說
[00:21:57.000 --> 00:22:03.000]  「我靠著那加給我力量的凡事都能作」
[00:22:03.000 --> 00:22:08.000]  保羅用了兩個「靠」字表示指向神
[00:22:08.000 --> 00:22:11.000]  我們要肥立比教會知道
[00:22:11.000 --> 00:22:14.000]  肥立比教會本身只是神手裏面的工具
[00:22:14.000 --> 00:22:22.000]  是神透過我們去向保羅作出供應
[00:22:22.000 --> 00:22:25.000]  今天我們知道
[00:22:25.000 --> 00:22:28.000]  現代的世界因為人權的緣故
[00:22:28.000 --> 00:22:31.000]  坐牢的人可以有飯吃
[00:22:31.000 --> 00:22:33.000]  有衣服穿
[00:22:33.000 --> 00:22:34.000]  可以打工
[00:22:34.000 --> 00:22:35.000]  可以看電視
[00:22:35.000 --> 00:22:36.000]  甚至打籃球
[00:22:36.000 --> 00:22:38.000]  生活有保障
[00:22:38.000 --> 00:22:40.000]  有糧出
[00:22:40.000 --> 00:22:44.000]  這些是現代人對人權的尊重
[00:22:44.000 --> 00:22:46.000]  事過去也有不少人
[00:22:46.000 --> 00:22:48.000]  特意犯案
[00:22:48.000 --> 00:22:50.000]  搶劫偷東西之後
[00:22:50.000 --> 00:22:51.000]  不走
[00:22:51.000 --> 00:22:52.000]  等警察來抓
[00:22:52.000 --> 00:22:56.000]  因為坐牢裏面有得吃有得住
[00:22:56.000 --> 00:22:58.000]  但保羅當時的情況就不同
[00:22:58.000 --> 00:22:59.000]  因為當時坐牢
[00:22:59.000 --> 00:23:01.000]  只需自由
[00:23:01.000 --> 00:23:02.000]  對家庭和朋友來說
[00:23:02.000 --> 00:23:04.000]  是一種負累和負擔
[00:23:04.000 --> 00:23:07.000]  流氓政府不會供應你需要
[00:23:07.000 --> 00:23:09.000]  不會供應你食物
[00:23:09.000 --> 00:23:11.000]  囚犯要靠別人接濟
[00:23:11.000 --> 00:23:14.000]  才能夠依附食物等必需品
[00:23:14.000 --> 00:23:15.000]  沒有人接濟
[00:23:15.000 --> 00:23:19.000]  只要在獄中死了也沒有人理會
[00:23:19.000 --> 00:23:21.000]  對於保羅來說
[00:23:21.000 --> 00:23:23.000]  肥立比教會可謂再生父母
[00:23:23.000 --> 00:23:25.000]  米飯班主
[00:23:25.000 --> 00:23:28.000]  如果沒有肥立比教會的接濟
[00:23:28.000 --> 00:23:31.000]  保羅已經不在人世
[00:23:31.000 --> 00:23:34.000]  並且接濟是需要持續
[00:23:34.000 --> 00:23:37.000]  才能夠維持生命
[00:23:37.000 --> 00:23:40.000]  如果你是保羅
[00:23:40.000 --> 00:23:44.000]  你會不會對肥立比教會高度讚揚
[00:23:44.000 --> 00:23:46.000]  歌功頌德
[00:23:46.000 --> 00:23:48.000]  以前我們小時候
[00:23:48.000 --> 00:23:50.000]  都會收到一些信件
[00:23:50.000 --> 00:23:53.000]  可能都是來自國內
[00:23:53.000 --> 00:23:55.000]  相信大英姐妹
[00:23:55.000 --> 00:23:57.000]  可能都會收過
[00:23:57.000 --> 00:23:59.000]  這次來
[00:23:59.000 --> 00:24:01.000]  想要冰箱
[00:24:01.000 --> 00:24:02.000]  下次
[00:24:02.000 --> 00:24:04.000]  黑白電視
[00:24:04.000 --> 00:24:05.000]  再下次
[00:24:05.000 --> 00:24:07.000]  可能是錄音機
[00:24:07.000 --> 00:24:09.000]  總是可能是衣服機
[00:24:09.000 --> 00:24:10.000]  一樣
[00:24:10.000 --> 00:24:12.000]  來完就一樣
[00:24:12.000 --> 00:24:13.000]  每次回去
[00:24:13.000 --> 00:24:14.000]  我記得
[00:24:14.000 --> 00:24:16.000]  我和小朋友的時間
[00:24:16.000 --> 00:24:18.000]  都要穿著五六七件衣服
[00:24:18.000 --> 00:24:20.000]  在我身上
[00:24:20.000 --> 00:24:22.000]  為什麼要穿這麼多衣服
[00:24:22.000 --> 00:24:23.000]  是背不完
[00:24:23.000 --> 00:24:24.000]  還要穿在身上
[00:24:24.000 --> 00:24:27.000]  帶上去
[00:24:27.000 --> 00:24:28.000]  即是藏起來
[00:24:28.000 --> 00:24:29.000]  一次過拿上去
[00:24:29.000 --> 00:24:30.000]  不知道隔多久
[00:24:30.000 --> 00:24:35.000]  又再做這個行動
[00:24:35.000 --> 00:24:38.000]  保羅並沒有利用這個黃金機會
[00:24:38.000 --> 00:24:41.000]  向教會陳列
[00:24:41.000 --> 00:24:43.000]  寫出一系列的清單
[00:24:43.000 --> 00:24:44.000]  呼籲他們
[00:24:44.000 --> 00:24:46.000]  你要什麼
[00:24:46.000 --> 00:24:48.000]  需要什麼
[00:24:48.000 --> 00:24:51.000]  反而去表達自己沒有缺乏
[00:24:51.000 --> 00:24:54.000]  他說他每樣都有
[00:24:54.000 --> 00:24:55.000]  第十八節
[00:24:55.000 --> 00:24:58.000]  明顯一無所有
[00:24:58.000 --> 00:25:01.000]  但是保羅堅持他已經足夠
[00:25:01.000 --> 00:25:02.000]  難道他為了面子
[00:25:02.000 --> 00:25:05.000]  為了自尊
[00:25:05.000 --> 00:25:06.000]  從十九節來說
[00:25:06.000 --> 00:25:08.000]  保羅清楚指出
[00:25:08.000 --> 00:25:11.000]  真正供應的是神自己
[00:25:11.000 --> 00:25:14.000]  彼得比教會同樣要得到神的供應
[00:25:14.000 --> 00:25:17.000]  神只是透過彼得比教會
[00:25:17.000 --> 00:25:20.000]  去送來他的需要
[00:25:20.000 --> 00:25:23.000]  好像你要外賣
[00:25:23.000 --> 00:25:26.000]  送外賣的只是負責送來
[00:25:26.000 --> 00:25:27.000]  煮得好不好吃
[00:25:27.000 --> 00:25:30.000]  會不會跟商品條例說明很不一致
[00:25:30.000 --> 00:25:31.000]  你見到一幅圖
[00:25:31.000 --> 00:25:32.000]  今天送來
[00:25:32.000 --> 00:25:33.000]  相差這麼遠
[00:25:33.000 --> 00:25:36.000]  你跟熊貓說是沒有用的
[00:25:36.000 --> 00:25:37.000]  熊貓也跟你說
[00:25:37.000 --> 00:25:44.000]  你找回我的飯箱
[00:25:44.000 --> 00:25:45.000]  保羅明白
[00:25:45.000 --> 00:25:47.000]  神是唯一可依靠的
[00:25:47.000 --> 00:25:48.000]  假如彼得比教會
[00:25:48.000 --> 00:25:50.000]  不供應他的需要
[00:25:50.000 --> 00:25:52.000]  神會興起另外的人
[00:25:52.000 --> 00:25:54.000]  供應保羅的需要
[00:25:54.000 --> 00:25:56.000]  既然神是供應者
[00:25:56.000 --> 00:25:58.000]  他安排得中然
[00:25:58.000 --> 00:26:00.000]  當然是最好最美善
[00:26:00.000 --> 00:26:03.000]  保羅的樂觀和豁達
[00:26:03.000 --> 00:26:04.000]  不是自我安慰
[00:26:04.000 --> 00:26:09.000]  而是對神信靠的宣告
[00:26:09.000 --> 00:26:11.000]  用另一個說法
[00:26:11.000 --> 00:26:12.000]  彼得比教會的供應
[00:26:12.000 --> 00:26:15.000]  不單單只養活保羅
[00:26:15.000 --> 00:26:18.000]  而是對神的奉獻
[00:26:18.000 --> 00:26:21.000]  有份於保羅傳道的工作
[00:26:21.000 --> 00:26:24.000]  在永恆裏面被紀念
[00:26:24.000 --> 00:26:27.000]  保羅在前線前方打仗
[00:26:27.000 --> 00:26:30.000]  彼得比教會透過物資
[00:26:30.000 --> 00:26:32.000]  來供應支持
[00:26:32.000 --> 00:26:35.000]  並肩去完成使命
[00:26:35.000 --> 00:26:38.000]  保羅滿足在現況
[00:26:38.000 --> 00:26:40.000]  是來自對神的信靠
[00:26:40.000 --> 00:26:42.000]  去賜一切所有的
[00:26:42.000 --> 00:26:43.000]  都是神恩典
[00:26:43.000 --> 00:26:44.000]  既是恩典
[00:26:44.000 --> 00:26:47.000]  就不需要根根計較
[00:26:47.000 --> 00:26:49.000]  正如《路加福音》第十章七到八節
[00:26:49.000 --> 00:26:52.000]  記述耶穌打發七十個人
[00:26:52.000 --> 00:26:53.000]  出去傳道的時間
[00:26:53.000 --> 00:26:56.000]  吩咐你們要住在那家
[00:26:56.000 --> 00:26:59.000]  吃他們所供給的
[00:26:59.000 --> 00:27:02.000]  因為供人得功架應當
[00:27:02.000 --> 00:27:05.000]  不要從這家搬到那家
[00:27:05.000 --> 00:27:08.000]  即是不要覺得隔離犯鄉
[00:27:08.000 --> 00:27:09.000]  不要覺得別人待薄你
[00:27:09.000 --> 00:27:11.000]  我就搬走
[00:27:11.000 --> 00:27:14.000]  你是既然有人接待你住在那裏
[00:27:14.000 --> 00:27:16.000]  就直至住到走為止
[00:27:16.000 --> 00:27:18.000]  無論進那城
[00:27:18.000 --> 00:27:20.000]  人若接待你們
[00:27:20.000 --> 00:27:22.000]  給你們擺上甚麼
[00:27:22.000 --> 00:27:26.000]  你們就吃甚麼
[00:27:26.000 --> 00:27:29.000]  這是《路加福音》十章七到八節
[00:27:29.000 --> 00:27:32.000]  你記述耶穌打發七十個人
[00:27:32.000 --> 00:27:34.000]  出去傳道的時候
[00:27:34.000 --> 00:27:37.000]  勉勵當時的人
[00:27:37.000 --> 00:27:40.000]  他不是逆來順受
[00:27:40.000 --> 00:27:44.000]  而是滿足神的供應和預備
[00:28:10.000 --> 00:28:11.000]  講菲勒比亞人
[00:28:11.000 --> 00:28:14.000]  你們也知道我初傳福音
[00:28:14.000 --> 00:28:16.000]  來對霸氣頓的時候
[00:28:16.000 --> 00:28:19.000]  論到受受的事
[00:28:19.000 --> 00:28:20.000]  除了你們之外
[00:28:20.000 --> 00:28:25.000]  並沒有別的教會供給我
[00:28:25.000 --> 00:28:26.000]  第十八節
[00:28:26.000 --> 00:28:28.000]  去說去
[00:28:28.000 --> 00:28:29.000]  我樣樣都有
[00:28:29.000 --> 00:28:32.000]  並且有餘已經充足
[00:28:32.000 --> 00:28:36.000]  因我從以巴忽提受了你們的饋送
[00:28:36.000 --> 00:28:39.000]  當作極美的香氣
[00:28:39.000 --> 00:28:45.000]  是神所閲納所喜悅的祭物
[00:28:45.000 --> 00:28:47.000]  表面上高
[00:28:47.000 --> 00:28:48.000]  保羅是依賴
[00:28:48.000 --> 00:28:50.000]  依賴菲勒比教會的供應
[00:28:50.000 --> 00:28:52.000]  才能夠存活
[00:28:52.000 --> 00:28:54.000]  偏偏他第十一到十三節
[00:28:54.000 --> 00:28:57.000]  表達他不需要他的禮物
[00:28:57.000 --> 00:29:00.000]  十七節他不尋求他們的供應
[00:29:00.000 --> 00:29:02.000]  保羅刻意地去表達
[00:29:02.000 --> 00:29:06.000]  他不依賴菲勒比教會
[00:29:06.000 --> 00:29:08.000]  是想菲勒比教會覺得
[00:29:08.000 --> 00:29:10.000]  或者清晰地去知道
[00:29:10.000 --> 00:29:12.000]  不是他可以操控
[00:29:12.000 --> 00:29:18.000]  或者去將保羅擁有了
[00:29:18.000 --> 00:29:22.000]  保羅也不是從自己的利益作為出發
[00:29:22.000 --> 00:29:24.000]  他在意的是
[00:29:24.000 --> 00:29:27.000]  菲勒比教會的成長和追求
[00:29:27.000 --> 00:29:30.000]  我為煽動善工的主
[00:29:30.000 --> 00:29:34.000]  在教會裏面如何完成他的工作
[00:29:34.000 --> 00:29:38.000]  教會如何憑信心擺上
[00:29:38.000 --> 00:29:42.000]  超出了自己的能力
[00:29:42.000 --> 00:29:46.000]  保羅去想菲勒比教會去體會
[00:29:46.000 --> 00:29:48.000]  去知道神的供應是充足的
[00:29:48.000 --> 00:29:52.000]  就正如供應在保羅身上
[00:29:52.000 --> 00:29:56.000]  保羅需要菲勒比教會的供應
[00:29:56.000 --> 00:29:59.000]  其實是需要神的供應
[00:29:59.000 --> 00:30:03.000]  菲勒比教會如何能夠支持保羅
[00:30:03.000 --> 00:30:05.000]  是因為神的供應
[00:30:05.000 --> 00:30:08.000]  他們在缺乏裏面仍然擺上
[00:30:08.000 --> 00:30:12.000]  去體會神的恩典的豐富
[00:30:12.000 --> 00:30:16.000]  保羅在意的是神的供應的身份
[00:30:16.000 --> 00:30:20.000]  而不是單單去追求神的供應
[00:30:20.000 --> 00:30:22.000]  在保羅的處境
[00:30:22.000 --> 00:30:25.000]  這是菲勒比教會的軌跡
[00:30:25.000 --> 00:30:27.000]  但在神的角度來說
[00:30:27.000 --> 00:30:36.000]  他們所有的都是神的豐盛和信實所賜予的
[00:30:36.000 --> 00:30:38.000]  知足是一個生活的形態
[00:30:38.000 --> 00:30:41.000]  亦是對神信心的宣告
[00:30:41.000 --> 00:30:43.000]  讓我們一同來學習
[00:30:43.000 --> 00:30:49.000]  那個簡樸和感恩的生活
[00:30:49.000 --> 00:30:56.000]  我們有什麼需要向神感恩
[00:30:56.000 --> 00:31:00.000]  今天除了借飯祈禱之外
[00:31:00.000 --> 00:31:06.000]  我們有多久沒有向神感恩
[00:31:06.000 --> 00:31:09.000]  今天是感恩節主日
[00:31:09.000 --> 00:31:12.000]  我們講一個感恩節的故事
[00:31:12.000 --> 00:31:14.000]  有一回有一個老闆
[00:31:14.000 --> 00:31:19.000]  向他的員工作出葵送
[00:31:19.000 --> 00:31:22.000]  向他一百多位的員工
[00:31:22.000 --> 00:31:27.000]  每人都親切地送到家裡一隻火雞
[00:31:27.000 --> 00:31:35.000]  每個人都送一隻火雞送到府上
[00:31:35.000 --> 00:31:39.000]  後來老闆收到
[00:31:39.000 --> 00:31:42.000]  我們說的基數是一百人左右
[00:31:42.000 --> 00:31:48.000]  收到十多位的員工親身來道謝
[00:31:48.000 --> 00:31:51.000]  多謝你的火雞
[00:31:51.000 --> 00:31:54.000]  有六七個人突然撞到
[00:31:54.000 --> 00:31:55.000]  真的多謝你了
[00:31:55.000 --> 00:31:56.000]  真的多謝你了
[00:31:56.000 --> 00:31:57.000]  也不是有心
[00:31:57.000 --> 00:31:59.000]  不過看到就說一聲多謝
[00:31:59.000 --> 00:32:02.000]  有六七個是這樣
[00:32:02.000 --> 00:32:03.000]  其他人是怎樣呢
[00:32:03.000 --> 00:32:07.000]  有八十個人就豁出去
[00:32:07.000 --> 00:32:09.000]  沒有表示
[00:32:09.000 --> 00:32:10.000]  火雞就吃了
[00:32:10.000 --> 00:32:13.000]  但是沒有反應沒有回應
[00:32:13.000 --> 00:32:14.000]  老闆又怎樣
[00:32:14.000 --> 00:32:16.000]  下一年就沒有火雞了
[00:32:16.000 --> 00:32:17.000]  當然沒有了
[00:32:17.000 --> 00:32:19.000]  那個老闆就很生氣
[00:32:19.000 --> 00:32:24.000]  為什麼你們這班人不懂感恩
[00:32:24.000 --> 00:32:27.000]  今天是感恩節主日
[00:32:27.000 --> 00:32:30.000]  我們差不多去到年尾
[00:32:30.000 --> 00:32:32.000]  一樣東西我們來回想
[00:32:32.000 --> 00:32:36.000]  神是我們今年裡面所施的恩典
[00:32:36.000 --> 00:32:39.000]  我們有什麼需要向神感恩
[00:32:39.000 --> 00:32:42.000]  除了這個謝飯祈禱之外
[00:32:42.000 --> 00:32:46.000]  我們有多久沒有向神感恩呢
[00:32:46.000 --> 00:32:51.000]  我們同心來祈禱
[00:32:51.000 --> 00:32:52.000]  次愛天父
[00:32:52.000 --> 00:32:53.000]  多謝你
[00:32:53.000 --> 00:32:56.000]  你有數不盡的恩典
[00:32:56.000 --> 00:33:00.000]  今天很多時間我們都覺得自己很缺乏
[00:33:00.000 --> 00:33:03.000]  覺得自己很不足
[00:33:03.000 --> 00:33:05.000]  但是其實我們看回
[00:33:05.000 --> 00:33:09.000]  實在在這些所謂的缺乏、不足當中
[00:33:09.000 --> 00:33:13.000]  神你有很多豐富的供應和預備
[00:33:13.000 --> 00:33:19.000]  容容我們所在意的不單只是供應物品的上高
[00:33:19.000 --> 00:33:21.000]  而是我們在意的
[00:33:21.000 --> 00:33:24.000]  是神你這位供應的主
[00:33:24.000 --> 00:33:27.000]  也容容我們來學習知足
[00:33:27.000 --> 00:33:32.000]  也去學習對神來信教
[00:33:32.000 --> 00:33:37.000]  以致我們在人生不同的歷練和階段、狀況裡面
[00:33:37.000 --> 00:33:42.000]  我們常存感恩、常存盼望
[00:33:42.000 --> 00:33:46.000]  存著一個知足的心來生活
[00:33:46.000 --> 00:33:49.000]  因為一切都是從神而來
[00:33:49.000 --> 00:33:52.000]  容容我們看到是神的豐富
[00:33:52.000 --> 00:33:54.000]  看到神的預備
[00:33:54.000 --> 00:33:57.000]  看到不只是我們的不足
[00:33:57.000 --> 00:34:00.000]  更加看到我們所擁有的
[00:34:00.000 --> 00:34:05.000]  我們存主的感恩來回應、來回饋
[00:34:05.000 --> 00:34:08.000]  我們這樣來禱告、祈求、感謝
[00:34:08.000 --> 00:34:11.000]  是奉教救主基督,耶穌聖名。
[00:34:11.000 --> 00:34:12.000]  阿們。
