
[00:00:00.000 --> 00:00:04.720]  來到這個季度,我們已經轉了題目,
[00:16:10.240 --> 00:16:12.160]  中學生考會考又有壓力,
[00:16:12.160 --> 00:16:14.320]  入不入大學又有壓力,
[00:16:14.320 --> 00:16:16.360]  接著找老公找到找不到,
[00:16:16.360 --> 00:16:18.560]  這個價錢又是壓力,
[00:16:18.560 --> 00:16:20.160]  嫁了之後生兒子,
[00:16:20.160 --> 00:16:21.040]  你生我生,
[00:16:21.040 --> 00:16:22.400]  我生他不生,
[00:16:22.400 --> 00:16:23.440]  誰先生呢?
[00:16:23.440 --> 00:16:25.000]  又有很多壓力,
[00:16:25.000 --> 00:16:26.520]  到臭小子的時候,
[00:16:26.520 --> 00:16:27.800]  入不入到學校讀書,
[00:16:27.800 --> 00:16:29.960]  明校還是不明校呢?
[00:16:29.960 --> 00:16:33.200]  其實人生不斷都是壓力,
[00:16:33.200 --> 00:16:36.320]  你想想基督徒無論在什麼環境裏面,
[00:16:36.320 --> 00:16:39.080]  其實生活在這個世界裏面,
[00:16:39.080 --> 00:16:40.720]  我們呼吸都是很有壓力的,
[00:16:40.720 --> 00:16:44.280]  這個大氣層壓著我們,
[00:16:44.280 --> 00:16:48.800]  為什麼總是會說有心無力呢?
[00:16:48.800 --> 00:16:50.760]  病、健康,
[00:16:50.760 --> 00:16:52.200]  不是病制健康,
[00:16:52.200 --> 00:16:53.280]  事大一樣,
[00:16:53.280 --> 00:16:55.720]  但你沒想過健康都有壓力,
[00:16:55.720 --> 00:16:56.680]  你想想,
[00:16:56.680 --> 00:16:58.800]  是否只是病的人才憂愁?
[00:16:58.800 --> 00:17:01.280]  是否只是醫院的人才不開心?
[00:17:01.280 --> 00:17:02.360]  不是的,
[00:17:02.360 --> 00:17:05.960]  很多會走又去旅行又回來的時候,
[00:17:05.960 --> 00:17:07.680]  樣子都是苦的,
[00:17:07.680 --> 00:17:10.240]  為什麼會有心無力?
[00:17:10.240 --> 00:17:12.720]  這是我很想問大家的,
[00:17:12.720 --> 00:17:16.720]  其實有心為什麼會無力呢?
[00:17:16.720 --> 00:17:19.200]  今天如果你知道你自己的身份,
[00:17:19.200 --> 00:17:23.080]  你知道你所信的神是一位怎樣的神,
[00:17:23.080 --> 00:17:25.120]  你知道你自己是被揀選的,
[00:17:25.120 --> 00:17:27.840]  今天你都知道原來你有一個很重要的,
[00:17:27.840 --> 00:17:29.880]  是上帝給你的嬰兒,
[00:17:29.880 --> 00:17:33.480]  為什麼我們眾神上都會覺得自己佛靈?
[00:17:33.480 --> 00:17:35.280]  在阿巴拉罕來說,
[00:17:35.280 --> 00:17:38.240]  其實面對上帝跟他說這段話,
[00:17:38.240 --> 00:17:39.360]  其實他都不太明白,
[00:17:39.360 --> 00:17:41.000]  一說我們就知道,
[00:17:41.000 --> 00:17:43.880]  所以今天可能我拿著大喇叭跟你說,
[00:17:43.880 --> 00:17:46.200]  神一定使你成為大國的,
[00:17:46.200 --> 00:17:50.600]  你都可能都是不知怎樣,
[00:17:50.600 --> 00:17:52.120]  你都不明白,
[00:17:52.120 --> 00:17:55.400]  我們的生活是多麼困難,
[00:17:55.400 --> 00:17:56.680]  明白的,
[00:17:56.680 --> 00:18:00.920]  活了在女人隊一段很長的時間,
[00:18:00.920 --> 00:18:02.840]  我覺得上帝在這一年多,
[00:18:02.840 --> 00:18:05.880]  對我來說是一個很幽默的生活,
[00:18:05.880 --> 00:18:09.560]  我開始明白男人的問題,
[00:18:09.560 --> 00:18:11.120]  都真是很難搞,
[00:18:11.120 --> 00:18:11.920]  都不知怎樣搞,
[00:18:11.920 --> 00:18:13.600]  所以你們見到我很慢的,
[00:18:13.600 --> 00:18:15.360]  我的傳慧是很慢的,
[00:18:15.360 --> 00:18:16.320]  在男士牧區,
[00:18:16.320 --> 00:18:17.400]  很少動的東西,
[00:18:17.400 --> 00:18:18.920]  因為我已經覺得他們很好,
[00:18:18.920 --> 00:18:19.800]  我再借你掌聲,
[00:18:19.800 --> 00:18:21.400]  多謝我們的弟兄,
[00:18:21.400 --> 00:18:22.680]  我已經不忍心動什麼,
[00:18:22.680 --> 00:18:24.000]  他們已經很努力,
[00:18:24.000 --> 00:18:25.480]  你明不明白?
[00:18:25.480 --> 00:18:27.440]  頂梓梅,
[00:18:27.440 --> 00:18:30.280]  年輕的又說很困難,
[00:18:30.280 --> 00:18:33.160]  回到我們現在的大專生,
[00:18:33.160 --> 00:18:34.720]  他們又說他們困難,
[00:18:34.720 --> 00:18:36.720]  正在工作的又有困難,
[00:18:36.720 --> 00:18:37.480]  我很想問,
[00:18:37.480 --> 00:18:41.200]  你有沒有留意每一次你沮喪困難的時候,
[00:18:41.200 --> 00:18:42.760]  每一次聽報告,
[00:18:42.760 --> 00:18:44.240]  聽組長提出,
[00:18:44.240 --> 00:18:46.560]  而你覺得很沮喪的時候,
[00:18:46.560 --> 00:18:47.840]  你有沒有留意一樣東西?
[00:18:47.840 --> 00:18:49.920]  其實大部分都是因為,
[00:18:49.920 --> 00:18:54.040]  你會覺得上帝要用你,
[00:18:54.040 --> 00:18:56.680]  這竟然不是一個驚喜,
[00:18:56.680 --> 00:18:57.880]  好像中獎一樣,
[00:18:57.880 --> 00:18:58.880]  想看我,
[00:18:58.880 --> 00:19:00.480]  不是的,
[00:19:00.480 --> 00:19:01.840]  很大壓力,
[00:19:01.840 --> 00:19:03.120]  為什麼?
[00:19:03.120 --> 00:19:04.800]  你有沒有留意?
[00:19:04.800 --> 00:19:09.000]  其實這個壓力不是上帝呼召你,
[00:19:09.000 --> 00:19:11.480]  是與此同時,
[00:19:11.480 --> 00:19:15.320]  有一把暗暗的聲音,
[00:19:15.320 --> 00:19:18.640]  那把裝作是你的聲音,
[00:19:18.640 --> 00:19:19.240]  OK?
[00:19:19.240 --> 00:19:20.320]  因為現在心理學到,
[00:19:20.320 --> 00:19:23.560]  你裡面有自己的inner voice,
[00:19:23.560 --> 00:19:24.840]  你有沒有想過,
[00:19:24.840 --> 00:19:26.920]  為什麼每一次,
[00:19:26.920 --> 00:19:30.440]  每一次我們知道應該做的事,
[00:19:30.440 --> 00:19:31.320]  但是我們做不到,
[00:19:31.320 --> 00:19:31.840]  講靈修,
[00:19:31.840 --> 00:19:32.560]  唉,我知道,
[00:19:32.560 --> 00:19:34.200]  又做不到那些,
[00:19:34.200 --> 00:19:35.560]  為什麼每一次講傳福音,
[00:19:35.560 --> 00:19:36.400]  每個人都知道,
[00:19:36.400 --> 00:19:37.200]  敬拜的應受,
[00:19:37.200 --> 00:19:38.440]  這首歌很激動,
[00:19:38.440 --> 00:19:40.480]  我發覺這幾次的watcher reader,
[00:19:40.480 --> 00:19:42.760]  他們都很火,
[00:19:42.760 --> 00:19:44.640]  給掌聲我們的敬拜隊好嗎?
[00:19:44.640 --> 00:19:46.760]  這首歌一串一串,
[00:19:46.760 --> 00:19:48.680]  你都告訴我們我們要去,
[00:19:48.680 --> 00:19:51.680]  今天還要關閉教會,
[00:19:51.680 --> 00:19:52.760]  我們小朋友的時候,
[00:19:52.760 --> 00:19:53.600]  很怕唱這首歌,
[00:19:53.600 --> 00:19:55.480]  唉,要關閉教會,
[00:19:55.480 --> 00:19:58.680]  所以我們比較少在兒童目區唱,
[00:19:58.680 --> 00:19:59.440]  唉,
[00:19:59.440 --> 00:19:59.960]  你見不見到,
[00:19:59.960 --> 00:20:01.120]  其實有一幫精英姊妹,
[00:20:01.120 --> 00:20:02.640]  都已經在火滾,
[00:20:02.640 --> 00:20:04.600]  因為火在燒他們,
[00:20:04.600 --> 00:20:06.720]  覺得我們真的應該,
[00:20:06.720 --> 00:20:07.480]  幾年了,
[00:20:07.480 --> 00:20:08.400]  浪費了很多時間,
[00:20:08.400 --> 00:20:10.200]  很多人傳福音沒有機會了,
[00:20:10.200 --> 00:20:13.040]  再找他們其實已經不在了,
[00:20:13.040 --> 00:20:14.600]  他們在火滾,
[00:20:14.600 --> 00:20:16.920]  為什麼你會發現自己,
[00:20:16.920 --> 00:20:19.120]  每一次想動的時候,
[00:20:19.120 --> 00:20:21.320]  你覺得你裡面很累,
[00:20:21.320 --> 00:20:23.240]  我今天很想提醒一件事,
[00:20:23.240 --> 00:20:24.240]  你留心,
[00:20:24.240 --> 00:20:26.120]  這隻小鬼,
[00:20:26.120 --> 00:20:28.960]  是他在這裏,
[00:20:28.960 --> 00:20:30.960]  在模仿你的聲音,
[00:20:30.960 --> 00:20:33.000]  你究竟能不能分辨他在這裏,
[00:20:33.000 --> 00:20:36.280]  這是一個決定性的時刻,
[00:20:36.280 --> 00:20:37.440]  很多時候,
[00:20:37.440 --> 00:20:39.880]  當教會的意象和方向一說的時候,
[00:20:39.880 --> 00:20:41.880]  大家都知道我是袁鳳蔭,
[00:20:41.880 --> 00:20:44.240]  然後又是建立教會,
[00:20:44.240 --> 00:20:45.800]  經常都在這些位置,
[00:20:45.800 --> 00:20:46.840]  其實教會不說這些,
[00:20:46.840 --> 00:20:49.040]  我都覺得說什麼呢?
[00:20:49.040 --> 00:20:50.080]  正常的,
[00:20:50.080 --> 00:20:50.880]  對不對?
[00:20:50.880 --> 00:20:52.080]  問題是,
[00:20:52.080 --> 00:20:58.480]  為什麼我們不能夠捉住這把聲音?
[00:20:58.480 --> 00:21:00.960]  當你無論什麼原因,
[00:21:00.960 --> 00:21:03.280]  令你千斤重的時候,
[00:21:03.280 --> 00:21:05.280]  我們為什麼要捱打呢?
[00:21:05.280 --> 00:21:07.240]  為什麼我們不去反省一下,
[00:21:07.240 --> 00:21:09.560]  我是不是真的這麼難呢?
[00:21:09.560 --> 00:21:12.160]  這件事是不是真的做不到呢?
[00:21:12.160 --> 00:21:14.720]  我常常都說我們應該做應該做的事,
[00:21:14.720 --> 00:21:17.440]  而不是做一些我們自己喜歡做的事,
[00:21:17.440 --> 00:21:18.960]  如果不是這個世界大亂了,
[00:21:18.960 --> 00:21:20.720]  我喜歡做什麼就做什麼,
[00:21:20.720 --> 00:21:22.200]  很多人會覺得,
[00:21:22.200 --> 00:21:23.000]  哎,
[00:21:23.000 --> 00:21:24.320]  媽田傳道,
[00:21:24.320 --> 00:21:26.160]  大家齊大,
[00:21:26.160 --> 00:21:28.560]  她有神的呼召,
[00:21:28.560 --> 00:21:30.560]  那當然好了,
[00:21:30.560 --> 00:21:33.800]  你想不想上帝呼召你呢?
[00:21:33.800 --> 00:21:35.680]  你又不想,
[00:21:35.680 --> 00:21:37.160]  我想說,
[00:21:37.160 --> 00:21:37.760]  是不是?
[00:21:37.760 --> 00:21:38.400]  你又好,
[00:21:38.400 --> 00:21:39.480]  上帝呼召你,
[00:21:39.480 --> 00:21:40.080]  上帝呼召你,
[00:21:40.080 --> 00:21:40.880]  你願不願意?
[00:21:40.880 --> 00:21:43.240]  你又不願意,
[00:21:43.240 --> 00:21:44.520]  但反過來你問我,
[00:21:44.520 --> 00:21:45.800]  是不是每個人都要呼召你,
[00:21:45.800 --> 00:21:49.200]  都是去全職侍奉呢?
[00:21:49.200 --> 00:21:50.200]  其實我很想說,
[00:21:50.200 --> 00:21:53.400]  每一個焦徒都應該全職侍奉,
[00:21:53.400 --> 00:21:55.880]  難道你只回教會才是侍奉主嗎?
[00:21:55.880 --> 00:21:58.960]  你平日生活中不是侍奉主嗎?
[00:21:58.960 --> 00:22:00.400]  正如你問教牧童工,
[00:22:00.400 --> 00:22:02.600]  他是否上班才是侍奉主呢?
[00:22:02.600 --> 00:22:04.640]  難道他離開辦公室,
[00:22:04.640 --> 00:22:08.480]  他沒有人知道他是一個傳道人的時候,
[00:22:08.480 --> 00:22:10.800]  他就不需要他的生命侍奉主嗎?
[00:22:10.800 --> 00:22:12.800]  我們去幸福小組很吸引我們的,
[00:22:12.800 --> 00:22:14.920]  就是所謂的螞蟻紅兵,
[00:22:14.920 --> 00:22:16.520]  其實在中國裏面都有一個故事,
[00:22:16.520 --> 00:22:20.600]  就是三個臭鼻仗勝過一個諸葛亮,
[00:22:20.600 --> 00:22:22.080]  為甚麼這樣說呢?
[00:22:22.080 --> 00:22:24.360]  因為今天很坦白,
[00:22:24.360 --> 00:22:26.840]  我們真的不能夠單打獨鬥,
[00:22:26.840 --> 00:22:28.040]  我上次已經說了,
[00:22:28.040 --> 00:22:30.800]  我們真的沒有辦法單打獨鬥,
[00:22:30.800 --> 00:22:31.440]  沒有辦法,
[00:22:31.440 --> 00:22:34.560]  基督徒已經不是一個最旺盛的時間,
[00:22:34.560 --> 00:22:37.720]  我們現在活在一個捱打的時間,
[00:22:37.720 --> 00:22:39.160]  有理說不清,
[00:22:39.160 --> 00:22:40.760]  站在這裏任何事都不歡,
[00:22:40.760 --> 00:22:44.040]  不知道怎樣說都不受歡迎,
[00:22:44.040 --> 00:22:46.400]  所以為甚麼上帝鼓勵我們,
[00:22:46.400 --> 00:22:49.360]  其實每一個基督徒都要給予團結,
[00:22:49.360 --> 00:22:51.240]  給予互相合力,
[00:22:51.240 --> 00:22:56.760]  這是這個時代上帝要使用的福音策略,
[00:22:56.760 --> 00:22:57.840]  為甚麼呢?
[00:22:57.840 --> 00:23:00.520]  因為你想想上一個時代的香港,
[00:23:00.520 --> 00:23:02.440]  我還想有一個時代去講,
[00:23:02.440 --> 00:23:05.120]  我們個個都期望是用明星,
[00:23:05.120 --> 00:23:07.280]  即使我們自己的牧者都變成明星,
[00:23:07.280 --> 00:23:08.520]  很坦白,
[00:23:08.520 --> 00:23:09.440]  大家都是,
[00:23:09.440 --> 00:23:11.920]  最重要是有明星的效應,
[00:23:11.920 --> 00:23:13.680]  個個都覺得劉德華信了主,
[00:23:13.680 --> 00:23:16.440]  香港全部人都會信主,
[00:23:16.440 --> 00:23:19.360]  但我們知道不是,
[00:23:19.360 --> 00:23:20.360]  我們都很坦白,
[00:23:20.360 --> 00:23:22.720]  曾傑倫信主是很開心的,
[00:23:22.720 --> 00:23:26.200]  但問題是否你旁邊的貝斯信了主?
[00:23:26.200 --> 00:23:26.880]  不會的,
[00:23:26.880 --> 00:23:28.520]  你媽媽會否決定信主?
[00:23:28.520 --> 00:23:30.240]  都不會的,
[00:23:30.240 --> 00:23:31.000]  為甚麼呢?
[00:23:31.000 --> 00:23:35.440]  因為其實每一個人生存在這個地上,
[00:23:35.440 --> 00:23:38.240]  都有他的影響力,
[00:23:38.240 --> 00:23:40.280]  你所生活的層次,
[00:23:40.280 --> 00:23:44.320]  你的群眾是唯有你才可以影響,
[00:23:44.320 --> 00:23:46.880]  我們影響不到,
[00:23:46.880 --> 00:23:49.160]  拿咪高峰的永遠不能進屋,
[00:23:49.160 --> 00:23:50.800]  在電視機看到的,
[00:23:50.800 --> 00:23:53.320]  他永遠都不是在你家的那個,
[00:23:53.320 --> 00:23:56.760]  我們實在太看輕自己了,
[00:23:56.760 --> 00:23:58.600]  我們經常覺得自己不行,
[00:23:58.600 --> 00:23:59.040]  有甚麼用?
[00:23:59.040 --> 00:23:59.640]  做甚麼?
[00:23:59.640 --> 00:24:01.480]  不懂說話,
[00:24:01.480 --> 00:24:02.920]  但有沒有想過,
[00:24:02.920 --> 00:24:04.440]  上帝要用你,
[00:24:04.440 --> 00:24:07.200]  上帝就會用你,
[00:24:07.200 --> 00:24:09.680]  問題是當上帝呼召你的時候,
[00:24:09.680 --> 00:24:12.280]  你願不願意被上帝呼召?
[00:24:12.280 --> 00:24:14.240]  當我們常常讀亞巴拉罕的故事,
[00:24:14.240 --> 00:24:15.960]  我們就會覺得,
[00:24:15.960 --> 00:24:17.560]  我沒有他那麼偉大,
[00:24:17.560 --> 00:24:19.120]  我真的沒有他的信心,
[00:24:19.120 --> 00:24:21.360]  將兒子獻意這些故事,
[00:24:21.360 --> 00:24:24.680]  大家是很感動的,
[00:24:24.680 --> 00:24:26.040]  我想說,
[00:24:26.040 --> 00:24:27.840]  我作為一個兒童老師,
[00:24:27.840 --> 00:24:30.320]  這是一個絕對不要說的故事,
[00:24:30.320 --> 00:24:32.840]  嚇死小孩的故事,
[00:24:32.840 --> 00:24:33.960]  你明不明白?
[00:24:33.960 --> 00:24:35.200]  這是一個甚麼神?
[00:24:35.200 --> 00:24:38.040]  為甚麼上帝要我爸爸殺了我?
[00:24:38.040 --> 00:24:40.800]  所以這絕對不是小孩明白的故事,
[00:24:40.800 --> 00:24:41.720]  丁子梅,
[00:24:41.720 --> 00:24:45.320]  你覺得亞馬拉罕是否一出生就這麼聰明?
[00:24:45.320 --> 00:24:46.720]  是否在十二章之後,
[00:24:46.720 --> 00:24:49.360]  他就可以獻意殺?
[00:24:49.360 --> 00:24:53.760]  甚至最愛的兒子都可以立即操刀?
[00:24:53.760 --> 00:24:57.840]  我今日是想少少唱反調的,
[00:24:57.840 --> 00:25:00.000]  我想打對台的,
[00:25:00.000 --> 00:25:01.080]  為甚麼?
[00:25:01.080 --> 00:25:02.600]  你逐章去看,
[00:25:02.600 --> 00:25:03.640]  幾章而已,
[00:25:03.640 --> 00:25:05.520]  講亞巴拉罕的故事不多,
[00:25:05.520 --> 00:25:07.200]  我給你快看,
[00:25:07.200 --> 00:25:09.560]  他十二章一至三節,
[00:25:09.560 --> 00:25:10.720]  我剛才說了,
[00:25:10.720 --> 00:25:13.000]  他收到上帝的呼召,
[00:25:13.000 --> 00:25:14.040]  記住,
[00:25:14.040 --> 00:25:17.440]  還是一個好好提供的呼召,
[00:25:17.440 --> 00:25:20.240]  講明了這麼好的條件,
[00:25:20.240 --> 00:25:20.920]  好了,
[00:25:20.920 --> 00:25:21.800]  他跟隨,
[00:25:21.800 --> 00:25:23.880]  他接受了提供的呼召,
[00:25:23.880 --> 00:25:26.200]  但是很快,
[00:25:26.200 --> 00:25:28.720]  九節之後去到第十節,
[00:25:28.720 --> 00:25:30.560]  他就遇到饑荒,
[00:25:30.560 --> 00:25:32.880]  於是他下渡埃及,
[00:25:32.880 --> 00:25:34.720]  發生甚麼事?
[00:25:34.720 --> 00:25:37.960]  因為娶了太太很漂亮,
[00:25:37.960 --> 00:25:39.560]  就大件事了,
[00:25:39.560 --> 00:25:43.000]  很怕法老王因為看得起太太,
[00:25:43.000 --> 00:25:44.080]  就殺了她,
[00:25:44.080 --> 00:25:47.800]  於是他第一件事做了甚麼?
[00:25:47.800 --> 00:25:49.200]  立即講謊,
[00:25:49.200 --> 00:25:50.320]  其實半講謊,
[00:25:50.320 --> 00:25:52.720]  她又不算是他的妹妹,
[00:25:52.720 --> 00:25:54.800]  不要承認她是他老婆,
[00:25:54.800 --> 00:25:58.280]  終於弄到法老一家有一鑊粥,
[00:25:58.280 --> 00:26:00.560]  上帝親自下手,
[00:26:00.560 --> 00:26:01.880]  你會覺得很奇怪,
[00:26:01.880 --> 00:26:05.040]  為甚麼不是懲罰阿伯蘭?
[00:26:05.040 --> 00:26:06.080]  你這麼沒信心,
[00:26:06.080 --> 00:26:09.600]  你剛剛才收到一個這麼大的信封,
[00:26:09.600 --> 00:26:10.720]  誰遷就你,
[00:26:10.720 --> 00:26:11.080]  動你,
[00:26:11.080 --> 00:26:12.080]  上帝會出手,
[00:26:12.080 --> 00:26:13.600]  你都沒有信過上帝,
[00:26:13.600 --> 00:26:15.360]  你立即老本行,
[00:26:15.360 --> 00:26:18.120]  用了人的方法去面對你的事情,
[00:26:18.120 --> 00:26:20.120]  接著去到第十五章,
[00:26:20.120 --> 00:26:22.160]  上帝再一次和他聊天,
[00:26:22.160 --> 00:26:23.040]  多好啊上帝,
[00:26:23.040 --> 00:26:24.320]  偶然無事找你聊天,
[00:26:24.320 --> 00:26:25.360]  你想不想?
[00:26:25.360 --> 00:26:26.920]  今次多恨啊,
[00:26:26.920 --> 00:26:27.720]  上帝跟他說,
[00:26:27.720 --> 00:26:28.640]  我會賜福給你的,
[00:26:28.640 --> 00:26:31.000]  你的兒子就像天上星一樣,
[00:26:31.000 --> 00:26:32.000]  講了一大輪,
[00:26:32.000 --> 00:26:36.480]  他幾天在神面前沮喪,
[00:26:36.480 --> 00:26:37.480]  不用了,
[00:26:37.480 --> 00:26:39.200]  我都沒有兒子了,
[00:26:39.200 --> 00:26:41.600]  給我的僕人吧,
[00:26:41.600 --> 00:26:43.760]  他繼承我就行了,
[00:26:43.760 --> 00:26:45.160]  嘩!你說甚麼?
[00:26:45.160 --> 00:26:46.560]  拿著上帝說甚麼?
[00:26:46.560 --> 00:26:47.760]  上帝慶高採你,
[00:26:47.760 --> 00:26:48.240]  這麼愛你,
[00:26:48.240 --> 00:26:49.680]  給你這麼多東西的時候,
[00:26:49.680 --> 00:26:50.960]  不用了,
[00:26:50.960 --> 00:26:51.680]  不用了,
[00:26:51.680 --> 00:26:52.760]  你送東西給我吃,
[00:26:52.760 --> 00:26:53.960]  我好心說不用了,
[00:26:53.960 --> 00:26:57.440]  你給我的狗吃吧,
[00:26:57.440 --> 00:26:58.880]  你明不明白?
[00:26:58.880 --> 00:27:00.520]  這個是阿伯蘭,
[00:27:00.520 --> 00:27:02.040]  你覺得他很有信心,
[00:27:02.040 --> 00:27:04.360]  我看不到,
[00:27:04.360 --> 00:27:06.600]  如果上帝說得這麼清楚,
[00:27:06.600 --> 00:27:10.560]  連你的子孫都講得多到這樣,
[00:27:10.560 --> 00:27:12.040]  你現在未見到,
[00:27:12.040 --> 00:27:13.840]  他已經沮喪到這樣,
[00:27:13.840 --> 00:27:16.040]  事情不是仍然這樣發展,
[00:27:16.040 --> 00:27:17.560]  他的不信呢,
[00:27:17.560 --> 00:27:18.560]  真是不好意思,
[00:27:18.560 --> 00:27:19.440]  為甚麼那位信徒師傅,
[00:27:19.440 --> 00:27:20.800]  我經常說他不信呢?
[00:27:20.800 --> 00:27:22.440]  他真的不信,
[00:27:22.440 --> 00:27:23.560]  原因是甚麼?
[00:27:23.560 --> 00:27:25.000]  好吧!始終要生,
[00:27:25.000 --> 00:27:26.160]  不是找僕人,
[00:27:26.160 --> 00:27:27.120]  那怎麼辦?
[00:27:27.120 --> 00:27:27.760]  你又不能生,
[00:27:27.760 --> 00:27:28.760]  我又不能生,
[00:27:28.760 --> 00:27:29.680]  不知道是不是我的事,
[00:27:29.680 --> 00:27:32.440]  於是弄出一個大囚犯,
[00:27:32.440 --> 00:27:36.320]  他妻子幫他立切,
[00:27:36.320 --> 00:27:39.400]  就弄到今時今日,
[00:27:39.400 --> 00:27:40.960]  阿拉伯人和以色列人的世仇,
[00:27:40.960 --> 00:27:42.280]  就源於這裏,
[00:27:42.280 --> 00:27:43.280]  你明不明白?
[00:27:43.280 --> 00:27:44.720]  弄了一件出來,
[00:27:44.720 --> 00:27:46.440]  叫以撒馬尼,
[00:27:46.440 --> 00:27:47.360]  這一個,
[00:27:47.360 --> 00:27:48.760]  是不是他對上帝的信心?
[00:27:48.760 --> 00:27:50.760]  有很多人經常都賴阿撒拉,
[00:27:50.760 --> 00:27:52.120]  最討厭他妻子,
[00:27:52.120 --> 00:27:53.400]  我想說,
[00:27:53.400 --> 00:27:54.680]  弟兄,
[00:27:54.680 --> 00:27:58.160]  男人,
[00:27:58.160 --> 00:27:59.960]  是不能按的,
[00:27:59.960 --> 00:28:01.160]  你明不明白?
[00:28:01.160 --> 00:28:07.400]  其實一向都無法推卸責任,
[00:28:07.400 --> 00:28:09.320]  如果你不肯接受,
[00:28:09.320 --> 00:28:10.720]  那你無論如何都不能生孩子,
[00:28:10.720 --> 00:28:11.720]  我很坦白,
[00:28:11.720 --> 00:28:12.920]  所以你問我,
[00:28:12.920 --> 00:28:15.280]  其實都是一樣的,
[00:28:15.280 --> 00:28:18.640]  他對上帝根本完全聽不到上帝說甚麼,
[00:28:18.640 --> 00:28:20.280]  理解不到上帝說甚麼,
[00:28:20.280 --> 00:28:24.920]  他亦都無法相信上帝說過甚麼,
[00:28:24.920 --> 00:28:26.440]  去到十九章,
[00:28:26.440 --> 00:28:27.880]  神祝我一次跟他說,
[00:28:27.880 --> 00:28:29.440]  他的子孫會有很多,
[00:28:29.440 --> 00:28:31.600]  而且還告訴他,
[00:28:31.600 --> 00:28:35.200]  君王要在他身上出生,
[00:28:35.200 --> 00:28:37.280]  將耶穌基督的拉,
[00:28:37.280 --> 00:28:38.280]  開始告訴他,
[00:28:38.280 --> 00:28:39.480]  將來其實是很厲害的,
[00:28:39.480 --> 00:28:40.480]  我會祝福給你,
[00:28:40.480 --> 00:28:42.000]  我會賜大福給你,
[00:28:42.000 --> 00:28:44.400]  君王都要在你身上出生,
[00:28:44.400 --> 00:28:45.680]  而最重要的是,
[00:28:45.680 --> 00:28:48.400]  他很清楚告訴他,
[00:28:48.400 --> 00:28:49.960]  不是以撒馬尼,
[00:28:49.960 --> 00:28:51.440]  我明年今天,
[00:28:51.440 --> 00:28:54.440]  你就叫你原配的老婆,
[00:28:54.440 --> 00:28:55.760]  不是攝氏,
[00:28:55.760 --> 00:28:57.800]  會為你生一個兒子,
[00:28:57.800 --> 00:28:59.920]  但如果你看過故事,
[00:28:59.920 --> 00:29:02.400]  兒童導師沒有說錯故事給你聽你就知道,
[00:29:02.400 --> 00:29:05.120]  他們兩個暗笑,
[00:29:05.120 --> 00:29:07.800]  兩個都老成這樣,
[00:29:07.800 --> 00:29:10.000]  沒有機會生的,
[00:29:10.000 --> 00:29:11.840]  難道有神蹟嗎?
[00:29:11.840 --> 00:29:13.000]  心都是這樣,
[00:29:13.000 --> 00:29:16.720]  所以他只是寄望在以撒馬尼身上,
[00:29:16.720 --> 00:29:19.280]  是否再一次對上帝的應許,
[00:29:19.280 --> 00:29:20.800]  有沒有信心?
[00:29:20.800 --> 00:29:22.720]  沒有信心的,
[00:29:22.720 --> 00:29:25.640]  去到二十節,
[00:29:25.640 --> 00:29:29.280]  才令人生氣,
[00:29:29.280 --> 00:29:32.160]  錯一次就好了,
[00:29:32.160 --> 00:29:34.480]  二十章,
[00:29:34.480 --> 00:29:37.680]  已經說明他會有兒子生的,
[00:29:37.680 --> 00:29:39.200]  還是他覺得沒有可能,
[00:29:39.200 --> 00:29:41.120]  老婆一定由他生,
[00:29:41.120 --> 00:29:42.640]  說得那麼清楚,
[00:29:42.640 --> 00:29:44.640]  他對於上帝的探訪,
[00:29:44.640 --> 00:29:46.600]  對於上帝對他說的話,
[00:29:46.600 --> 00:29:49.680]  他是否真的可以完全捉到?
[00:29:49.680 --> 00:29:51.160]  不是的,
[00:29:51.160 --> 00:29:53.640]  他又去了另外一個地方居住,
[00:29:53.640 --> 00:29:55.480]  又是怕什麼?
[00:29:55.480 --> 00:29:56.920]  老婆太漂亮,
[00:29:56.920 --> 00:29:58.720]  就會殺身之禍,
[00:29:58.720 --> 00:30:02.440]  於是他又第二次說謊,
[00:30:02.440 --> 00:30:03.920]  一次不忠,
[00:30:03.920 --> 00:30:06.040]  就已經百次不辱,
[00:30:06.040 --> 00:30:07.760]  他現在第二次,
[00:30:07.760 --> 00:30:09.320]  同樣犯錯,
[00:30:09.320 --> 00:30:10.400]  丁智慧,
[00:30:10.400 --> 00:30:14.120]  你怎麼看?
[00:30:14.120 --> 00:30:17.280]  在以撒未出世之前這段日子,
[00:30:17.280 --> 00:30:21.720]  神時刻與阿巴拉罕同在,
[00:30:21.720 --> 00:30:23.320]  不斷對他說話,
[00:30:23.320 --> 00:30:25.720]  不斷承諾給他的提議,
[00:30:25.720 --> 00:30:28.040]  一定可以收到樓房,
[00:30:28.040 --> 00:30:29.720]  但是他一次兩次,
[00:30:29.720 --> 00:30:32.080]  其實他完全,
[00:30:32.080 --> 00:30:35.120]  你問我們在現代去平衡的時候,
[00:30:35.120 --> 00:30:40.440]  你會否稱他為信心之虎?
[00:30:40.440 --> 00:30:44.680]  他信了什麼?
[00:30:44.680 --> 00:30:47.640]  像不像我們?
[00:30:47.640 --> 00:30:48.200]  很坦白,
[00:30:48.200 --> 00:30:49.960]  我們頂尖29年,
