
[00:00:00.000 --> 00:00:02.640]  我們今天會思想到關於一個題目
[00:19:54.000 --> 00:19:57.000]  我們都很盼望神給我們智慧
[00:19:57.000 --> 00:19:59.000]  來到在這個時代當中
[00:19:59.000 --> 00:20:02.000]  幫助很多未曾信主的人明白
[00:20:02.000 --> 00:20:04.000]  神的道實展現出來的時候
[00:20:04.000 --> 00:20:06.000]  帶給我們實在生活上面
[00:20:06.000 --> 00:20:08.000]  有很多的祝福
[00:20:08.000 --> 00:20:10.000]  還有很多的實際的數據
[00:20:10.000 --> 00:20:12.000]  也可以去明白
[00:20:12.000 --> 00:20:14.000]  可以去了解
[00:20:14.000 --> 00:20:17.000]  或者我簡單說一句
[00:20:17.000 --> 00:20:20.000]  今天的教會
[00:20:20.000 --> 00:20:22.000]  今天的教徒
[00:20:22.000 --> 00:20:24.000]  需要在神的面前
[00:20:24.000 --> 00:20:26.000]  常常醒覺到
[00:20:26.000 --> 00:20:29.000]  不單只關心我們自己內部的需要
[00:20:29.000 --> 00:20:31.000]  也都留心這個世界
[00:20:31.000 --> 00:20:32.000]  都是神所愛的
[00:20:32.000 --> 00:20:34.000]  當中很多的生命
[00:20:34.000 --> 00:20:35.000]  也是神渴望我們
[00:20:35.000 --> 00:20:38.000]  能夠將愛帶給他們
[00:20:38.000 --> 00:20:41.000]  今天需要很多的教徒
[00:20:41.000 --> 00:20:43.000]  或者說思想家
[00:20:43.000 --> 00:20:46.000]  他們能夠整理這些的思想
[00:20:46.000 --> 00:20:48.000]  能夠可以用一些合理的方式
[00:20:48.000 --> 00:20:51.000]  來幫助人明白
[00:20:51.000 --> 00:20:53.000]  以致能夠有更多的人
[00:20:53.000 --> 00:20:57.000]  願意在神的道當中來生活
[00:20:57.000 --> 00:20:59.000]  請我們回到剛才的經文
[00:20:59.000 --> 00:21:02.000]  在剛才的第三第四節
[00:21:02.000 --> 00:21:05.000]  當耶穌提出這個詢問之後
[00:21:05.000 --> 00:21:07.000]  聖經就說他們的反應
[00:21:07.000 --> 00:21:09.000]  第四節最後一句
[00:21:09.000 --> 00:21:13.000]  他們一聲不響
[00:21:13.000 --> 00:21:17.000]  他們沒有回應任何的說話
[00:21:17.000 --> 00:21:20.000]  我想做父母的很多會明白
[00:21:20.000 --> 00:21:22.000]  如果你看到一個小朋友
[00:21:22.000 --> 00:21:24.000]  打爛了玻璃杯
[00:21:24.000 --> 00:21:26.000]  整地玻璃碎
[00:21:26.000 --> 00:21:28.000]  他站在旁邊
[00:21:28.000 --> 00:21:30.000]  你走過去
[00:21:30.000 --> 00:21:32.000]  他剛剛打爛了玻璃杯
[00:21:32.000 --> 00:21:33.000]  你就問他
[00:21:33.000 --> 00:21:36.000]  是誰打爛的?
[00:21:36.000 --> 00:21:40.000]  你覺得小朋友會怎樣反應?
[00:21:40.000 --> 00:21:42.000]  他會看著你
[00:21:42.000 --> 00:21:45.000]  一聲不響
[00:21:45.000 --> 00:21:46.000]  有些會承認
[00:21:46.000 --> 00:21:48.000]  但有些會馬上不肯
[00:21:48.000 --> 00:21:51.000]  也都不願意去承認這件事情
[00:21:51.000 --> 00:21:55.000]  雖然大家都知道他打爛了
[00:21:55.000 --> 00:21:59.000]  有些時候人在面對一些錯失的時候
[00:21:59.000 --> 00:22:03.000]  內心有一種剛強或剛硬
[00:22:03.000 --> 00:22:06.000]  是不願意承認的
[00:22:06.000 --> 00:22:07.000]  特別是這班法律錯人
[00:22:07.000 --> 00:22:08.000]  聖經所說
[00:22:08.000 --> 00:22:10.000]  他們的動機
[00:22:10.000 --> 00:22:13.000]  不是要關心這個病人
[00:22:13.000 --> 00:22:16.000]  他的動機只是想去告耶穌
[00:22:16.000 --> 00:22:20.000]  因此這種動機令他們看不到
[00:22:20.000 --> 00:22:22.000]  事情的真相
[00:22:22.000 --> 00:22:27.000]  也都不願意承認自己有的錯誤
[00:22:27.000 --> 00:22:30.000]  但當耶穌看見他們不出聲的時候
[00:22:30.000 --> 00:22:32.000]  耶穌的反應是怎樣呢?
[00:22:32.000 --> 00:22:34.000]  大家看第五節
[00:22:34.000 --> 00:22:37.000]  不如大家一起讀出第五節
[00:22:37.000 --> 00:22:40.000]  耶穌怒目環視他們
[00:22:40.000 --> 00:22:44.000]  因他們的心剛硬而難過
[00:22:44.000 --> 00:22:46.000]  就對那人說
[00:22:46.000 --> 00:22:48.000]  伸出手來
[00:22:48.000 --> 00:22:50.000]  他把手一伸
[00:22:50.000 --> 00:22:52.000]  手就服完了
[00:22:52.000 --> 00:22:53.000]  這裡說到
[00:22:53.000 --> 00:22:56.000]  主耶穌有兩種情緒的反應
[00:22:56.000 --> 00:22:58.000]  是哪兩種呢?
[00:22:58.000 --> 00:22:59.000]  第一種
[00:22:59.000 --> 00:23:02.000]  怒目環視
[00:23:02.000 --> 00:23:03.000]  祂很憤怒
[00:23:03.000 --> 00:23:05.000]  他們那種
[00:23:05.000 --> 00:23:09.000]  真是執迷不悟的情況
[00:23:09.000 --> 00:23:12.000]  那種要控告人
[00:23:12.000 --> 00:23:14.000]  要去除滅一些人
[00:23:14.000 --> 00:23:17.000]  那種惡的心思
[00:23:17.000 --> 00:23:21.000]  但同時耶穌有第二種情緒是甚麼呢?
[00:23:21.000 --> 00:23:23.000]  祂很難過
[00:23:23.000 --> 00:23:25.000]  為他們的剛硬
[00:23:25.000 --> 00:23:26.000]  祂心裏很難過
[00:23:26.000 --> 00:23:28.000]  我本說憂愁
[00:23:28.000 --> 00:23:30.000]  這兩個情緒
[00:23:30.000 --> 00:23:33.000]  總體是兩種平衡的情緒
[00:23:33.000 --> 00:23:36.000]  但聖經文字的文法
[00:23:36.000 --> 00:23:39.000]  讓我們發覺第一點的
[00:23:39.000 --> 00:23:40.000]  惡
[00:23:40.000 --> 00:23:44.000]  一種內心怒氣的情緒
[00:23:44.000 --> 00:23:46.000]  是片刻之間
[00:23:46.000 --> 00:23:48.000]  而後來的那種難受
[00:23:48.000 --> 00:23:51.000]  是一個持續的難受
[00:23:51.000 --> 00:23:54.000]  主耶穌的心很愛他們
[00:23:54.000 --> 00:23:58.000]  雖然他們是不願意去承認自己的錯失
[00:23:58.000 --> 00:24:01.000]  但主的愛仍然在他們的心中
[00:24:01.000 --> 00:24:03.000]  所以為他們的剛硬
[00:24:03.000 --> 00:24:06.000]  他們心裏很難過
[00:24:06.000 --> 00:24:08.000]  或者你可以想一想
[00:24:08.000 --> 00:24:11.000]  如果你在那個處境裏面
[00:24:11.000 --> 00:24:12.000]  見到這些人
[00:24:12.000 --> 00:24:14.000]  執迷不悟
[00:24:14.000 --> 00:24:15.000]  很難過
[00:24:15.000 --> 00:24:17.000]  他們這種情況
[00:24:17.000 --> 00:24:20.000]  你會有甚麼反應呢?
[00:24:20.000 --> 00:24:22.000]  算了,算了
[00:24:22.000 --> 00:24:24.000]  他們都是冥頑不靈的
[00:24:24.000 --> 00:24:26.000]  走吧,走吧,不要搞了
[00:24:26.000 --> 00:24:29.000]  或者你會看到周圍的人看著你
[00:24:29.000 --> 00:24:32.000]  你知道接下來會很危險
[00:24:32.000 --> 00:24:35.000]  你可能就君子不吃眼前虧
[00:24:35.000 --> 00:24:38.000]  可能就離開了
[00:24:38.000 --> 00:24:40.000]  但我們再看的時候
[00:24:40.000 --> 00:24:42.000]  就發覺一件事情
[00:24:42.000 --> 00:24:43.000]  在聖經說
[00:24:43.000 --> 00:24:45.000]  就對那人說
[00:24:45.000 --> 00:24:47.000]  伸出手來
[00:24:47.000 --> 00:24:50.000]  這四個字是主大著能力
[00:24:50.000 --> 00:24:52.000]  去作出一個醫治的行動
[00:24:52.000 --> 00:24:54.000]  有兩個後果
[00:24:54.000 --> 00:24:57.000]  第一個後果是甚麼呢?
[00:24:57.000 --> 00:25:00.000]  當時的人立刻得到醫治
[00:25:00.000 --> 00:25:03.000]  第二個後果呢?
[00:25:03.000 --> 00:25:05.000]  第六節剛才所說
[00:25:05.000 --> 00:25:07.000]  就是法利塞人
[00:25:07.000 --> 00:25:09.000]  希律黨人
[00:25:09.000 --> 00:25:11.000]  就立刻出去
[00:25:11.000 --> 00:25:15.000]  商量要殺害耶穌
[00:25:15.000 --> 00:25:17.000]  當耶穌做這件事情的時候
[00:25:17.000 --> 00:25:19.000]  很清楚體會
[00:25:19.000 --> 00:25:21.000]  當祂做這件事情
[00:25:21.000 --> 00:25:23.000]  對祂產生一個
[00:25:23.000 --> 00:25:26.000]  殺身之害
[00:25:26.000 --> 00:25:28.000]  祂立刻落在一個
[00:25:28.000 --> 00:25:30.000]  很危險的處境
[00:25:30.000 --> 00:25:33.000]  但主母迴避這種情況
[00:25:33.000 --> 00:25:36.000]  她仍然在當中很清楚
[00:25:36.000 --> 00:25:38.000]  以祂的行動
[00:25:38.000 --> 00:25:40.000]  去表明祂的信念
[00:25:40.000 --> 00:25:42.000]  就是安息日
[00:25:42.000 --> 00:25:45.000]  是應該去救生命的
[00:25:45.000 --> 00:25:48.000]  是應該行美善的事情
[00:25:48.000 --> 00:25:51.000]  因此祂不理會到
[00:25:51.000 --> 00:25:52.000]  這個情況
[00:25:52.000 --> 00:25:55.000]  祂就說出這句話
[00:25:55.000 --> 00:25:57.000]  醫治這個病人
[00:25:57.000 --> 00:26:00.000]  我們這段日子會說得比較多
[00:26:00.000 --> 00:26:04.000]  有關一些同性戀的運動的事情
[00:26:04.000 --> 00:26:06.000]  很多人以為
[00:26:06.000 --> 00:26:08.000]  很多的基督徒
[00:26:08.000 --> 00:26:10.000]  要將一些自己的觀念
[00:26:10.000 --> 00:26:13.000]  強加在別人身上
[00:26:13.000 --> 00:26:15.000]  但當想到最終的時候
[00:26:15.000 --> 00:26:16.000]  你會發覺
[00:26:16.000 --> 00:26:18.000]  這個世界有很多的基督徒
[00:26:18.000 --> 00:26:19.000]  牧者
[00:26:19.000 --> 00:26:20.000]  很多的信徒
[00:26:20.000 --> 00:26:22.000]  是嘗試著幫助很多
[00:26:22.000 --> 00:26:24.000]  在同性戀行為當中
[00:26:24.000 --> 00:26:26.000]  被捆綁的人
[00:26:26.000 --> 00:26:28.000]  為什麼?
[00:26:28.000 --> 00:26:30.000]  一份的研究報告
[00:26:30.000 --> 00:26:32.000]  是美國一個國際的
[00:26:32.000 --> 00:26:35.000]  一個傳染病的學刊裡面
[00:26:35.000 --> 00:26:39.000]  曾經提出很多很多的一個結果
[00:26:39.000 --> 00:26:40.000]  最簡單來說
[00:26:40.000 --> 00:26:42.000]  就是他們發現
[00:26:42.000 --> 00:26:43.000]  同性戀者
[00:26:43.000 --> 00:26:46.000]  他們的壽數
[00:26:46.000 --> 00:26:48.000]  比一般的異性戀者
[00:26:48.000 --> 00:26:52.000]  是平均少20年
[00:26:52.000 --> 00:26:54.000]  他們發現
[00:26:54.000 --> 00:26:57.000]  在美國的同性戀者
[00:26:57.000 --> 00:26:59.000]  有很多人
[00:26:59.000 --> 00:27:02.000]  是染上各種的病患
[00:27:02.000 --> 00:27:07.000]  50%是會有愛滋病
[00:27:07.000 --> 00:27:10.000]  而其中有很多染上了肝炎
[00:27:10.000 --> 00:27:11.000]  就說三藩市
[00:27:11.000 --> 00:27:13.000]  他們發覺愛滋病
[00:27:13.000 --> 00:27:14.000]  愛滋
[00:27:14.000 --> 00:27:15.000]  同性戀者
[00:27:15.000 --> 00:27:17.000]  他們有肝炎的
[00:27:17.000 --> 00:27:20.000]  是佔70%至80%
[00:27:20.000 --> 00:27:23.000]  當很多基督徒見到
[00:27:23.000 --> 00:27:25.000]  這些的行為
[00:27:25.000 --> 00:27:27.000]  帶來給他們身體
[00:27:27.000 --> 00:27:30.000]  很多很多的傷害的時候
[00:27:30.000 --> 00:27:33.000]  他們的心只是很想能夠幫助他們
[00:27:33.000 --> 00:27:35.000]  離開這些對自己
[00:27:35.000 --> 00:27:38.000]  對生命不好的行為
[00:27:38.000 --> 00:27:41.000]  以致能夠可以建立他們
[00:27:41.000 --> 00:27:42.000]  沒錯在過程當中
[00:27:42.000 --> 00:27:45.000]  會帶來很多對自己的衝擊
[00:27:45.000 --> 00:27:47.000]  甚至被人批評
[00:27:47.000 --> 00:27:49.000]  甚至因此會坐牢
[00:27:49.000 --> 00:27:51.000]  但是很多很多的基督徒
[00:27:51.000 --> 00:27:53.000]  他們的心裡面只是想
[00:27:53.000 --> 00:27:55.000]  我很想能夠去愛護
[00:27:55.000 --> 00:27:57.000]  這一班的朋友
[00:27:57.000 --> 00:28:00.000]  當基督耶穌在這個過程當中
[00:28:00.000 --> 00:28:03.000]  面對著死亡的威脅
[00:28:03.000 --> 00:28:06.000]  但是我們見到主耶穌所做的
[00:28:06.000 --> 00:28:08.000]  祂說伸出手來
[00:28:08.000 --> 00:28:11.000]  然後幫助周圍的人
[00:28:11.000 --> 00:28:15.000]  將他們心思一些錯誤的觀念糾正
[00:28:15.000 --> 00:28:17.000]  亦都在過程當中
[00:28:17.000 --> 00:28:21.000]  亦都讓這個朋友得著醫治
[00:28:21.000 --> 00:28:24.000]  各位靈智妹我們看到這裡的時候
[00:28:24.000 --> 00:28:27.000]  我們都有一種很深刻的提醒
[00:28:27.000 --> 00:28:30.000]  就是主耶穌在地上所做的事情
[00:28:30.000 --> 00:28:32.000]  今天成為了我們的榜樣
[00:28:32.000 --> 00:28:35.000]  祂都勉勵我們跟隨祂的腳蹤行
[00:28:35.000 --> 00:28:40.000]  帶著愛人的心去表明真理
[00:28:40.000 --> 00:28:42.000]  不因為什麼所謂寬容
[00:28:42.000 --> 00:28:45.000]  以致我們要緘默不言
[00:28:45.000 --> 00:28:47.000]  在過程當中
[00:28:47.000 --> 00:28:50.000]  我們在說不是要標榜自己
[00:28:50.000 --> 00:28:52.000]  而是帶著愛人的心
[00:28:52.000 --> 00:28:56.000]  來將真理的道表明出來
[00:28:56.000 --> 00:28:58.000]  以致人能夠行在
[00:28:58.000 --> 00:29:02.000]  神所賜的美善的生活裡面
[00:29:02.000 --> 00:29:04.000]  因此我們在今天
[00:29:04.000 --> 00:29:06.000]  面對這個多元化的社會
[00:29:06.000 --> 00:29:09.000]  我們一方面鼓勵自己認識真理
[00:29:09.000 --> 00:29:12.000]  亦都表明自己的立場
[00:29:12.000 --> 00:29:14.000]  亦都在過程中
[00:29:14.000 --> 00:29:16.000]  可以去幫助別人
[00:29:16.000 --> 00:29:19.000]  行在光明的路上
[00:29:19.000 --> 00:29:22.000]  我們一起來祈禱
[00:29:22.000 --> 00:29:30.000]  我請兄弟姐妹來祈禱
[00:29:30.000 --> 00:29:34.000]  為自己亦都為這個社會禱告
[00:29:49.000 --> 00:29:51.000]  我請兄弟姐妹來祈禱
[00:29:51.000 --> 00:29:54.000]  為自己亦都為這個社會禱告
[00:29:54.000 --> 00:29:57.000]  為自己亦都為這個社會禱告
[00:29:57.000 --> 00:30:00.000]  為自己亦都為這個社會禱告
[00:30:00.000 --> 00:30:03.000]  為自己亦都為這個社會禱告
[00:30:03.000 --> 00:30:06.000]  為自己亦都為這個社會禱告
[00:30:06.000 --> 00:30:09.000]  為自己亦都為這個社會禱告
[00:30:09.000 --> 00:30:12.000]  為自己亦都為這個社會禱告
[00:30:12.000 --> 00:30:15.000]  為自己亦都為這個社會禱告
[00:30:15.000 --> 00:30:18.000]  為自己亦都為這個社會禱告
[00:30:18.000 --> 00:30:21.000]  我請兄弟姐妹來祈禱
[00:30:21.000 --> 00:30:24.000]  為自己亦都為這個社會禱告
[00:30:24.000 --> 00:30:27.000]  為自己亦都為這個社會禱告
[00:30:27.000 --> 00:30:30.000]  為自己亦都為這個社會禱告
[00:30:30.000 --> 00:30:33.000]  為自己亦都為這個社會禱告
[00:30:33.000 --> 00:30:36.000]  為自己亦都為這個社會禱告
[00:30:36.000 --> 00:30:39.000]  為自己亦都為這個社會禱告
[00:30:39.000 --> 00:30:42.000]  為自己亦都為這個社會禱告
[00:30:42.000 --> 00:30:45.000]  為自己亦都為這個社會禱告
[00:30:45.000 --> 00:30:48.000]  為自己亦都為這個社會禱告
[00:30:48.000 --> 00:30:51.000]  為自己亦都為這個社會禱告
[00:30:51.000 --> 00:30:54.000]  為自己亦都為這個社會禱告
[00:30:54.000 --> 00:30:57.000]  為自己亦都為這個社會禱告
[00:30:57.000 --> 00:31:00.000]  為自己亦都為這個社會禱告
[00:31:00.000 --> 00:31:03.000]  為自己亦都為這個社會禱告
[00:31:03.000 --> 00:31:06.000]  為自己亦都為這個社會禱告
[00:31:06.000 --> 00:31:09.000]  為自己亦都為這個社會禱告
[00:31:09.000 --> 00:31:12.000]  為自己亦都為這個社會禱告
[00:31:12.000 --> 00:31:15.000]  為自己亦都為這個社會禱告
[00:31:15.000 --> 00:31:18.000]  為自己亦都為這個社會禱告
[00:31:18.000 --> 00:31:21.000]  為自己亦都為這個社會禱告
[00:31:21.000 --> 00:31:24.000]  為自己亦都為這個社會禱告
[00:31:24.000 --> 00:31:27.000]  為自己亦都為這個社會禱告
[00:31:27.000 --> 00:31:30.000]  為自己亦都為這個社會禱告
[00:31:30.000 --> 00:31:33.000]  為自己亦都為這個社會禱告
[00:31:33.000 --> 00:31:36.000]  為自己亦都為這個社會禱告
[00:31:36.000 --> 00:31:39.000]  為自己亦都為這個社會禱告
[00:31:39.000 --> 00:31:42.000]  為自己亦都為這個社會禱告
[00:31:42.000 --> 00:31:45.000]  為自己亦都為這個社會禱告
[00:31:45.000 --> 00:31:48.000]  為自己亦都為這個社會禱告
[00:31:48.000 --> 00:31:51.000]  為自己亦都為這個社會禱告
[00:31:51.000 --> 00:31:54.000]  為自己亦都為這個社會禱告
