
[00:00:00.000 --> 00:00:01.800]  主持人:平安 大家平安
[00:18:35.520 --> 00:18:39.800]  我們要來認識我們這個老我的生命
[00:18:39.800 --> 00:18:41.040]  求主幫助我們
[00:18:41.040 --> 00:18:43.320]  脫去我們天然人的生命
[00:18:43.320 --> 00:18:45.920]  有一次我去Costco
[00:18:46.480 --> 00:18:49.080]  然後在Costco就看到一個中國老先生
[00:18:49.080 --> 00:18:51.560]  他外表看起來非常地斯文
[00:18:51.560 --> 00:18:53.560]  然後看起來也很有學問的樣子
[00:18:53.560 --> 00:18:56.720]  可是他一邊走他就一邊碎碎地念
[00:18:56.720 --> 00:18:59.920]  碎碎念就是一直在那邊嘴巴不停地在那邊碎碎念
[00:18:59.920 --> 00:19:01.840]  然後一副張牙舞爪的樣子
[00:19:01.840 --> 00:19:02.640]  然後外表
[00:19:02.640 --> 00:19:05.240]  他的臉上那個表情很不快樂
[00:19:05.240 --> 00:19:06.920]  而且很不耐煩
[00:19:06.920 --> 00:19:10.080]  那他的那個太太 妻子就低著頭
[00:19:10.080 --> 00:19:11.600]  推著車跟著他後面走
[00:19:13.040 --> 00:19:16.680]  你可以想像那是他天然人的樣子
[00:19:16.680 --> 00:19:18.600]  他天然人的脾氣
[00:19:18.600 --> 00:19:21.320]  但是弟兄姊妹 我們信主之後
[00:19:21.320 --> 00:19:23.760]  我們若是不肯收斂
[00:19:23.760 --> 00:19:26.440]  我們還愛講什麼就講什麼
[00:19:26.440 --> 00:19:27.720]  愛做什麼就做什麼
[00:19:27.720 --> 00:19:31.960]  我們就會讓我們身邊的人跟著我們一起suffer
[00:19:31.960 --> 00:19:33.960]  悲痛 傷痛
[00:19:33.960 --> 00:19:41.920]  所以那我們自己也無法享受那份在神國裡面的平安和喜樂
[00:19:42.400 --> 00:19:45.880]  所以我們一定要求神幫助我們來改我們的性格
[00:19:45.880 --> 00:19:51.880]  司祺約翰也說要願主興旺 願我衰微
[00:19:51.880 --> 00:19:54.480]  神的生命越來越大在我的裡面
[00:19:54.480 --> 00:19:57.680]  我自己的生命越來越消失 越來越小
[00:19:57.680 --> 00:20:02.680]  所以讓我們主耶穌的寶血慢慢慢慢地來洗淨我們
[00:20:02.680 --> 00:20:06.320]  讓我們越來越有祂的形象跟祂的生命
[00:20:06.320 --> 00:20:08.880]  有祂的祝福 祂的賞賜
[00:20:09.360 --> 00:20:15.560]  不知不覺地就為你的生命帶來豐盛的果實 豐盛的結果
[00:20:15.560 --> 00:20:20.160]  你們知道我有兩個孫子
[00:20:20.160 --> 00:20:22.800]  那他們兩個很不一樣
[00:20:22.800 --> 00:20:28.360]  那我的大孫子劉光一他的性情非常的溫和
[00:20:28.360 --> 00:20:32.320]  他跟人家相處起來就好像一股春風一樣的
[00:20:32.320 --> 00:20:33.520]  非常的柔和
[00:20:33.520 --> 00:20:35.640]  他跟誰都相處得很好
[00:20:35.640 --> 00:20:37.600]  但是他沒有運動細胞
[00:20:38.160 --> 00:20:39.880]  他在那個球場上踢球
[00:20:39.880 --> 00:20:42.480]  那個球都會從他的腳邊去這樣溜過去
[00:20:42.480 --> 00:20:45.120]  踢都踢不到 很好玩的
[00:20:45.120 --> 00:20:50.080]  那老二這個男孩子他從三歲開始他就很喜歡運動
[00:20:50.080 --> 00:20:52.160]  他非常的靈活
[00:20:52.160 --> 00:20:55.240]  個子小小的 他投籃也很精準
[00:20:55.240 --> 00:20:58.800]  然後他騎車 滑板他平衡得都很好
[00:20:58.800 --> 00:21:00.560]  但是他心眼很小
[00:21:00.560 --> 00:21:04.320]  但是也還挺幽默的 這小子 老二
[00:21:04.320 --> 00:21:06.880]  那今年光一又十歲了
[00:21:07.360 --> 00:21:08.640]  那光輝八歲
[00:21:08.640 --> 00:21:11.440]  那有一天呢 光一就說
[00:21:11.440 --> 00:21:15.440]  他說我媽媽說我弟弟十六歲就可以開車
[00:21:15.440 --> 00:21:18.280]  但是我要等到十八歲
[00:21:18.280 --> 00:21:20.040]  他笑笑地說
[00:21:20.040 --> 00:21:22.280]  他說我媽媽說我比較空虛
[00:21:22.280 --> 00:21:26.000]  所以說 但他在講這個話的時候
[00:21:26.000 --> 00:21:29.080]  他一點都沒有覺得他媽媽在貶低他
[00:21:29.080 --> 00:21:32.240]  而且他也沒有覺得他媽媽不公平
[00:21:33.000 --> 00:21:38.800]  他覺得說他光一他接納他自己的短處
[00:21:38.800 --> 00:21:43.040]  他甚至覺得他媽媽這個決定其實是在保護他
[00:21:43.040 --> 00:21:45.840]  那我看了我覺得這非常的美
[00:21:45.840 --> 00:21:48.560]  因為你能夠認識自己的短處
[00:21:48.560 --> 00:21:50.880]  你就可以活得很快樂
[00:21:50.880 --> 00:21:58.640]  他就能夠讓他的優點帶出他生命中的優勢
[00:21:58.640 --> 00:22:00.480]  而且他不自卑
[00:22:00.480 --> 00:22:02.400]  他也不容易受傷
[00:22:03.280 --> 00:22:06.200]  我看他是一個挺有安全感的孩子
[00:22:06.200 --> 00:22:09.440]  這個是他們講
[00:22:09.440 --> 00:22:14.400]  所以弟兄姊妹我們要讓我們的生命活出
[00:22:14.400 --> 00:22:17.720]  在我們自己的這個層面裡面
[00:22:17.720 --> 00:22:20.320]  要認識自己的長處跟短處
[00:22:20.320 --> 00:22:23.480]  上禮拜牧師講到也講到說
[00:22:23.480 --> 00:22:25.120]  神要讓你做夢
[00:22:25.120 --> 00:22:28.040]  就是夢到你跟你有關係的
[00:22:28.040 --> 00:22:31.000]  在你的範圍之內的
[00:22:31.880 --> 00:22:35.720]  所以我們要有在祖裡面的新生命
[00:22:35.720 --> 00:22:38.760]  也要先來認識我們自己
[00:22:38.760 --> 00:22:40.560]  我們的長處在哪裡
[00:22:40.560 --> 00:22:42.200]  我們的短處在哪裡
[00:22:42.200 --> 00:22:47.680]  最後一個我們要得著新生命的另外一個方法
[00:22:47.680 --> 00:22:50.760]  就是一個很重要的事情
[00:22:50.760 --> 00:22:52.600]  就是說要除去罪
[00:22:52.600 --> 00:22:54.520]  要砍斷遺傳的咒詛
[00:22:54.520 --> 00:22:55.760]  這是什麼意思
[00:22:55.760 --> 00:22:56.880]  遺傳的咒詛
[00:23:00.800 --> 00:23:03.680]  就是說我們每一個人都從我們的父母
[00:23:03.680 --> 00:23:05.400]  祖父母那裡一代一代地
[00:23:05.400 --> 00:23:07.360]  就有基因到我們的身上來
[00:23:07.360 --> 00:23:10.640]  但是有一個小故事他是這麼說
[00:23:10.640 --> 00:23:16.000]  他說在美國有一個時代的
[00:23:16.000 --> 00:23:18.520]  同一個時代裡面他說有兩個家族
[00:23:18.520 --> 00:23:22.520]  一個家族叫做Edward 愛德華家族
[00:23:22.520 --> 00:23:25.280]  另外一個家族是無神論者
[00:23:25.280 --> 00:23:26.400]  他不信神的
[00:23:26.400 --> 00:23:30.040]  他叫做馬克尤克斯
[00:23:30.280 --> 00:23:31.640]  我們就叫他馬克好了
[00:23:31.640 --> 00:23:35.240]  這個無神論者的馬克他就對愛德華說
[00:23:35.240 --> 00:23:39.960]  他說你信的耶穌我是絕對不會信的
[00:23:39.960 --> 00:23:41.720]  我是絕對不會信的
[00:23:41.720 --> 00:23:45.960]  所以有的人後來200年之後
[00:23:45.960 --> 00:23:50.320]  200年之後就有人去統計這兩個家族
[00:23:50.320 --> 00:23:53.480]  這愛德華家族跟這個馬克家族
[00:23:53.480 --> 00:23:57.600]  這個愛德華家族是信耶穌的
[00:23:57.600 --> 00:23:58.880]  他這個有信仰的家族
[00:23:59.160 --> 00:24:02.080]  裡面的1394個人中間
[00:24:02.080 --> 00:24:04.560]  其中有100個是大學教授
[00:24:04.560 --> 00:24:06.960]  有14個是大學的校長
[00:24:06.960 --> 00:24:09.760]  有70個是律師
[00:24:09.760 --> 00:24:11.280]  30個是法官
[00:24:11.280 --> 00:24:12.640]  60個醫生
[00:24:12.640 --> 00:24:14.040]  60個作家
[00:24:14.040 --> 00:24:16.480]  還有300個牧師跟神學家
[00:24:16.480 --> 00:24:18.880]  還有3個議員跟1個副總統
[00:24:18.880 --> 00:24:21.000]  這是愛德華家族
[00:24:21.000 --> 00:24:23.680]  他們這樣的信耶穌的家族這樣下來的
[00:24:23.680 --> 00:24:26.440]  至於馬克那個家族
[00:24:26.720 --> 00:24:29.280]  他們總人數只有903個
[00:24:29.280 --> 00:24:30.840]  少了一點 903個
[00:24:30.840 --> 00:24:34.000]  其中有310個是流氓
[00:24:34.000 --> 00:24:37.120]  有130個是坐牢的
[00:24:37.120 --> 00:24:39.600]  坐牢13年以上的
[00:24:39.600 --> 00:24:42.040]  然後7個是殺人犯
[00:24:42.040 --> 00:24:45.400]  100個是酒徒 喝酒的
[00:24:45.400 --> 00:24:47.120]  60個是小偷
[00:24:47.120 --> 00:24:48.960]  190個妓女
[00:24:48.960 --> 00:24:50.560]  20個商人
[00:24:50.560 --> 00:24:54.400]  這20個商人裡面有10個人是在監獄裡面
[00:24:54.400 --> 00:24:56.280]  學會怎麼樣行商的
[00:24:56.840 --> 00:24:57.800]  所以弟兄姊妹
[00:24:57.800 --> 00:25:00.920]  我跟你講這個故事的意思是說
[00:25:00.920 --> 00:25:03.000]  在我們的生命中
[00:25:03.000 --> 00:25:05.400]  我們生在這個家庭裡面
[00:25:05.400 --> 00:25:08.680]  我們繼承我們父母親的遺傳
[00:25:08.680 --> 00:25:11.040]  不是都是壞的
[00:25:11.040 --> 00:25:12.440]  也有好的
[00:25:12.440 --> 00:25:14.360]  像我剛才講劉光一
[00:25:14.360 --> 00:25:16.520]  他脾氣很好
[00:25:16.520 --> 00:25:17.720]  像他爸爸
[00:25:17.720 --> 00:25:20.520]  他們家5代的基督徒下來
[00:25:20.520 --> 00:25:22.120]  他脾氣很好
[00:25:22.120 --> 00:25:24.120]  因為他一代一代的
[00:25:24.120 --> 00:25:25.280]  他爸爸脾氣也很好
[00:25:26.000 --> 00:25:28.360]  像我剛才講的那Costco的老先生
[00:25:28.360 --> 00:25:29.760]  脾氣那麼壞
[00:25:29.760 --> 00:25:32.680]  你想想看他會不會影響他的家人
[00:25:32.680 --> 00:25:34.080]  會不會影響他的後代
[00:25:34.080 --> 00:25:37.520]  所以我們求神幫助我們
[00:25:37.520 --> 00:25:41.960]  你知道遺傳有很多不同遺傳的咒詛
[00:25:41.960 --> 00:25:43.240]  拜偶像
[00:25:43.240 --> 00:25:47.320]  醉酒 好賭 淫亂 竊盜
[00:25:47.320 --> 00:25:49.320]  都會造成遺傳的咒詛
[00:25:49.320 --> 00:25:54.200]  你知道我認識一個家庭
[00:25:56.200 --> 00:25:58.160]  我剛認識這個家庭的時候
[00:25:58.160 --> 00:26:01.760]  這個媽媽很憔悴
[00:26:01.760 --> 00:26:04.800]  然後那個孩子也是很
[00:26:04.800 --> 00:26:09.560]  很焦慮 就是很急躁的樣子
[00:26:09.560 --> 00:26:10.400]  為什麼
[00:26:10.400 --> 00:26:14.040]  因為他這個孩子是生在一個家族裡面
[00:26:14.040 --> 00:26:15.200]  他們家是什麼
[00:26:15.200 --> 00:26:17.600]  在臺灣裡面開廟的
[00:26:17.600 --> 00:26:18.600]  你有沒有聽過
[00:26:18.600 --> 00:26:20.440]  家裡面是開廟的
[00:26:20.440 --> 00:26:22.400]  所以這個孩子他根本就從
[00:26:22.400 --> 00:26:24.920]  懷孕在他媽媽肚子裡面
[00:26:25.480 --> 00:26:26.200]  一生下來
[00:26:26.200 --> 00:26:28.600]  他的奶奶就把他獻給偶像了
[00:26:28.600 --> 00:26:30.560]  然後這個媽媽
[00:26:30.560 --> 00:26:32.680]  這個媽媽她其實是基督徒
[00:26:32.680 --> 00:26:34.800]  她小時候是基督徒
[00:26:34.800 --> 00:26:37.080]  但是她後來嫁到這個家族以後
[00:26:37.080 --> 00:26:39.240]  她就完全失去控制了
[00:26:39.240 --> 00:26:41.120]  她就完全在她這個壓力裡面
[00:26:41.120 --> 00:26:43.400]  所以我剛剛認識她的時候
[00:26:43.400 --> 00:26:45.480]  這個姐妹是非常憔悴的
[00:26:45.480 --> 00:26:47.080]  然後她這個孩子
[00:26:47.080 --> 00:26:50.000]  飲食的習慣 生活的習慣
[00:26:50.000 --> 00:26:51.840]  各方面都不好
[00:26:51.840 --> 00:26:52.760]  一天到晚就生病
[00:26:52.760 --> 00:26:55.360]  然後身上都要戴著那個符咒
[00:26:55.840 --> 00:26:59.400]  然後要喝那個他們家廟裡面燒香的水
[00:26:59.400 --> 00:27:00.920]  很可怕的
[00:27:00.920 --> 00:27:03.240]  然後她身體很不健康
[00:27:03.240 --> 00:27:05.120]  那我後來呢
[00:27:05.120 --> 00:27:08.080]  很感動我就給她寫了一封信
[00:27:08.080 --> 00:27:09.760]  我說我相信
[00:27:09.760 --> 00:27:11.840]  我相信有一天
[00:27:11.840 --> 00:27:14.280]  你的丈夫跟你的兒子
[00:27:14.280 --> 00:27:16.040]  都要跟你在教會裡面
[00:27:16.040 --> 00:27:19.240]  你們家會充滿了神的恩典
[00:27:19.240 --> 00:27:21.040]  我告訴你
[00:27:21.040 --> 00:27:24.400]  你要常常地這樣子說 這樣子想
[00:27:25.280 --> 00:27:26.320]  事情就會發生
[00:27:26.320 --> 00:27:28.560]  結果後來真的很奇妙
[00:27:28.560 --> 00:27:32.480]  因為這個姐妹的姐姐跟我
[00:27:32.480 --> 00:27:34.720]  我們常常地為這個家族禱告
[00:27:34.720 --> 00:27:37.600]  結果後來她的丈夫就有機會
[00:27:37.600 --> 00:27:39.160]  可以調到中國大陸去
[00:27:39.160 --> 00:27:43.040]  就全部都離開了偶像的這個捆綁
[00:27:43.040 --> 00:27:45.040]  然後到了中國去以後
[00:27:45.040 --> 00:27:47.680]  她的太太就開始回到教會
[00:27:47.680 --> 00:27:50.120]  參與福祉 參與教會
[00:27:50.120 --> 00:27:51.640]  然後真的不多時
[00:27:51.640 --> 00:27:53.720]  她的丈夫跟她的孩子
[00:27:53.920 --> 00:27:56.720]  就好像那個帳篷一步一步一步一步地
[00:27:56.720 --> 00:27:58.160]  就挪到教會裡面去了
[00:27:58.160 --> 00:28:00.040]  但是我可以告訴你們
[00:28:00.040 --> 00:28:02.960]  她非常的辛苦
[00:28:02.960 --> 00:28:05.360]  你知道我們常常說要排毒 對不對
[00:28:05.360 --> 00:28:06.920]  我們身體裡面有毒要排毒
[00:28:06.920 --> 00:28:09.320]  他們家排毒排得好辛苦
[00:28:09.320 --> 00:28:10.640]  非常的辛苦
[00:28:10.640 --> 00:28:13.200]  但是他們不灰心
[00:28:13.200 --> 00:28:15.320]  他們繼續地在族裡面
[00:28:15.320 --> 00:28:19.200]  這個姐妹常常為了她的家
[00:28:19.200 --> 00:28:21.160]  禁食一個禮拜
[00:28:21.640 --> 00:28:26.360]  常常為了她家就是不停地在神面前哭泣禱告
[00:28:26.360 --> 00:28:31.360]  現在不但她的丈夫跟孩子都受洗了
[00:28:31.360 --> 00:28:35.600]  而且他們都在一個往神聖的道路上走
[00:28:35.600 --> 00:28:40.040]  我每一天我都為這個孩子禱告
[00:28:40.040 --> 00:28:42.280]  這個孩子明年要讀大學了
[00:28:42.280 --> 00:28:43.440]  感謝讚美主
[00:28:43.440 --> 00:28:46.520]  所以弟兄姊妹
[00:28:47.760 --> 00:28:51.760]  遺傳的咒詛好像不是很好的事情
[00:28:51.760 --> 00:28:58.360]  但是若是你肯在神的面前行公義好憐憫
[00:28:58.360 --> 00:29:01.000]  行耶和華眼中看為正的事情
[00:29:01.000 --> 00:29:06.640]  你就能夠為你的後代積產業積財寶在天上
[00:29:06.640 --> 00:29:08.840]  所以弟兄姊妹
[00:29:08.840 --> 00:29:11.360]  我們真的是求神幫助我們
[00:29:11.360 --> 00:29:12.880]  求主接近我們
[00:29:12.880 --> 00:29:17.040]  讓我們能夠讓主的光能夠照到我們的生命裡面來
[00:29:17.280 --> 00:29:20.560]  而且我們自己我們要常常地親近主
[00:29:20.560 --> 00:29:24.120]  讓神的恩慈 能力 智慧和恩典
[00:29:24.120 --> 00:29:27.360]  把我們的過去都蓋過去
[00:29:27.360 --> 00:29:29.440]  沒有了 消失無蹤了
[00:29:29.440 --> 00:29:32.920]  而且不斷地接近我們
[00:29:32.920 --> 00:29:34.120]  我們需要
[00:29:34.120 --> 00:29:35.240]  因為我們是罪人
[00:29:35.240 --> 00:29:36.120]  我們需要
[00:29:36.120 --> 00:29:37.960]  真的 你說晨諺不懂嗎
[00:29:37.960 --> 00:29:38.880]  他當然懂
[00:29:38.880 --> 00:29:41.480]  可是有時候就像你一念之差
[00:29:41.480 --> 00:29:43.760]  撒旦一蒙蔽你
[00:29:46.040 --> 00:29:48.920]  你有時候就東南西北分不清
[00:29:48.920 --> 00:29:51.600]  但是你天天地在主面前
[00:29:51.600 --> 00:29:53.760]  日日連在葡萄樹上
[00:29:53.760 --> 00:29:55.960]  祂就保護你 祂就帶領你
[00:29:55.960 --> 00:29:58.800]  最近因為暑假的關係
[00:29:58.800 --> 00:30:01.920]  所以教會裡面聚會的人數都零零落落的
[00:30:01.920 --> 00:30:07.040]  很多很愛主的弟兄姊妹都很交集
[00:30:07.040 --> 00:30:10.120]  有一位姊妹你們也猜得到她是誰
[00:30:10.120 --> 00:30:13.720]  她每一次在禱告會裡面就流淚地呼求
[00:30:14.120 --> 00:30:16.120]  不停地為教會禱告說
[00:30:16.120 --> 00:30:17.800]  復興我們的教會
[00:30:17.800 --> 00:30:20.000]  說帶人到我們的教會裡面來
[00:30:20.000 --> 00:30:21.920]  我每次看她這樣禱告的時候
[00:30:21.920 --> 00:30:24.520]  我心裡面都非常非常的感動
[00:30:24.520 --> 00:30:25.520]  弟兄姊妹
[00:30:25.520 --> 00:30:28.000]  真的是我們一個有心生命的人
[00:30:28.000 --> 00:30:31.320]  我們都應該要知道我們生命的目標
[00:30:31.320 --> 00:30:33.840]  我們需要知道我們生命的目標
[00:30:33.840 --> 00:30:36.880]  我們要很認真的來盡我們自己的本分
[00:30:36.880 --> 00:30:40.080]  認清楚我們自己在族裡面的位分
[00:30:40.080 --> 00:30:41.720]  做父母的
[00:30:42.360 --> 00:30:44.440]  你要認真的去教養你的孩子
[00:30:44.440 --> 00:30:46.800]  把孩子帶到神的面前來
[00:30:46.800 --> 00:30:48.680]  你在上班工作的人
[00:30:48.680 --> 00:30:50.280]  不論你做什麼工作
[00:30:50.280 --> 00:30:54.480]  你一定要認真地職守
[00:30:54.480 --> 00:30:59.200]  做學生的就要好好的讀書拿好成績
[00:30:59.200 --> 00:31:00.600]  做老師的
[00:31:00.600 --> 00:31:01.920]  以為人師表的
[00:31:01.920 --> 00:31:05.720]  你要在學校裡面活出基督的見證來
[00:31:05.720 --> 00:31:08.240]  我不曉得你們有沒有注意到上個主日
[00:31:08.240 --> 00:31:09.880]  我們教會裡面有一對母女
[00:31:10.600 --> 00:31:13.960]  這個媽媽她是一個大專的教師
[00:31:13.960 --> 00:31:15.840]  她非常的認真
[00:31:15.840 --> 00:31:17.520]  她孩子長大之後
[00:31:17.520 --> 00:31:21.400]  她把她所有的時間都奉獻給教會跟學校
[00:31:21.400 --> 00:31:25.560]  所以在她身邊的這些學生 老師
[00:31:25.560 --> 00:31:29.320]  都常常地能夠在她的身上看到耶穌
[00:31:29.320 --> 00:31:33.440]  在她的身邊聞到基督的清香之氣
[00:31:33.440 --> 00:31:40.200]  她是在臺灣汐止的一個很小的靜心會裡面聚會
[00:31:40.480 --> 00:31:42.320]  她在那邊服侍了二十多年
[00:31:42.320 --> 00:31:47.160]  你說我們教會現在少了很多人
[00:31:47.160 --> 00:31:47.960]  為什麼
[00:31:47.960 --> 00:31:49.400]  她看我們教會很小
[00:31:49.400 --> 00:31:51.320]  不想來 覺得沒意思
[00:31:51.320 --> 00:31:52.800]  可是這位姐妹
[00:31:52.800 --> 00:31:56.120]  她在那個小靜心會裡面二十年
[00:31:56.120 --> 00:32:00.040]  她在那邊每週參加禱告會
[00:32:00.040 --> 00:32:01.800]  她幫他們教會作帳
[00:32:01.800 --> 00:32:05.160]  而且主日她去接人來教會裡面
[00:32:05.160 --> 00:32:07.040]  她的教會比我們還小
[00:32:07.040 --> 00:32:09.000]  她們弟兄姊妹的需要
[00:32:09.160 --> 00:32:13.520]  跟她們弟兄姊妹的問題比我們都還多
[00:32:13.520 --> 00:32:17.040]  可是呢 她 堂姐妹
[00:32:17.040 --> 00:32:20.320]  她默默地 她話很少
[00:32:20.320 --> 00:32:21.880]  她不愛講話 也不會講話
[00:32:21.880 --> 00:32:25.640]  話很少 她很衷心地在教會服侍
[00:32:25.640 --> 00:32:28.080]  她的生命只有一個目的
[00:32:28.080 --> 00:32:30.480]  就是要為主而活
[00:32:30.480 --> 00:32:31.760]  為主而活
[00:32:31.760 --> 00:32:36.080]  那我們每天我們收到的恩典三六五
[00:32:36.080 --> 00:32:37.520]  為兒女禱告
[00:32:37.760 --> 00:32:40.160]  還有一些很有趣的文章
[00:32:40.160 --> 00:32:41.640]  都是她轉過來的
[00:32:41.640 --> 00:32:46.120]  那她有豐盛的生命
[00:32:46.120 --> 00:32:50.160]  她為我們活出了很美好的榜樣
[00:32:50.160 --> 00:32:53.520]  親愛的弟兄姊妹 你知道我們教會
[00:32:53.520 --> 00:32:57.000]  每個主日整個流程 聚會的流程
[00:32:57.000 --> 00:32:58.080]  你知道嗎
[00:32:58.080 --> 00:32:59.400]  第一個是什麼
[00:32:59.400 --> 00:33:01.080]  敬拜讚美
[00:33:01.080 --> 00:33:02.600]  敬拜讚美
[00:33:02.600 --> 00:33:05.200]  敬拜讚美是我們基督徒生命中
[00:33:05.200 --> 00:33:07.160]  很重要的一環
[00:33:07.440 --> 00:33:08.400]  很重要的一環
[00:33:08.400 --> 00:33:13.040]  很多人在敬拜讚美中被聖靈充滿
[00:33:13.040 --> 00:33:15.520]  很多人在敬拜讚美中
[00:33:15.520 --> 00:33:19.560]  心中的捆綁得到釋放
[00:33:19.560 --> 00:33:21.040]  身體得到已知
[00:33:21.040 --> 00:33:24.920]  所以不要跳過去
[00:33:24.920 --> 00:33:26.440]  你要來
[00:33:26.440 --> 00:33:28.440]  從敬拜讚美中
[00:33:28.440 --> 00:33:31.440]  一開始你就來經歷上帝的恩典
[00:33:31.440 --> 00:33:33.920]  一路地 一路地下去
[00:33:33.920 --> 00:33:35.520]  那第二個是什麼
[00:33:35.760 --> 00:33:37.760]  是講道 聽道的時間
[00:33:37.760 --> 00:33:39.000]  聽道的時間
[00:33:39.000 --> 00:33:40.800]  你知道每一個傳道人
[00:33:40.800 --> 00:33:43.000]  他所講的每一篇道
[00:33:43.000 --> 00:33:46.280]  他都要在神的面前等候 禱告
[00:33:46.280 --> 00:33:50.840]  你的爸爸他知道你的需要
[00:33:50.840 --> 00:33:57.120]  我們的神是藉著這個講道的時間
[00:33:57.120 --> 00:33:59.600]  要來跟我們講話 跟我們說
[00:33:59.600 --> 00:34:01.320]  他用著講道的時間
[00:34:01.320 --> 00:34:05.120]  藉著傳道人在這裡傳講他的話語
[00:34:05.400 --> 00:34:06.880]  傳講他的信息
[00:34:06.880 --> 00:34:10.320]  因為他要用他的話來餵養你
[00:34:10.320 --> 00:34:12.480]  他要用他的話來祝福你
[00:34:12.480 --> 00:34:14.400]  他要使你蒙福
[00:34:14.400 --> 00:34:16.240]  他要使你蒙福
[00:34:16.240 --> 00:34:20.920]  今天我跟大家分享的題目是與神和好
[00:34:20.920 --> 00:34:24.120]  我講到這裡 請問你記得多少
[00:34:24.120 --> 00:34:30.040]  我常常聽了一篇道 好感動
[00:34:30.040 --> 00:34:31.320]  我一站起來我就忘了
[00:34:31.320 --> 00:34:33.240]  剛才講什麼一點都不記得了
[00:34:33.640 --> 00:34:35.720]  所以剛才我一開始的時候我就鼓勵你們
[00:34:35.720 --> 00:34:37.600]  聽道的時候要做筆記
[00:34:37.600 --> 00:34:40.760]  你做完筆記你回家思想
[00:34:40.760 --> 00:34:44.400]  今天的道 神界的這個道要跟我說什麼
[00:34:44.400 --> 00:34:47.560]  我能夠得到什麼 我有什麼益處
[00:34:47.560 --> 00:34:50.640]  那今天我們講到的三個重點
[00:34:50.640 --> 00:34:53.240]  第一個重點是基督徒的盼望
[00:34:53.240 --> 00:34:58.120]  是預備將來我們要與主同在
[00:34:58.120 --> 00:35:00.120]  所以我們向人家傳福音
[00:35:00.120 --> 00:35:03.080]  把人家帶到主的面前你就要告訴他
[00:35:03.440 --> 00:35:06.200]  你從哪裡來 你要往哪裡去
[00:35:06.200 --> 00:35:10.720]  信耶穌的人可以得永生 這個信息
[00:35:10.720 --> 00:35:15.920]  第二個 在基督裡面你是心照的人
[00:35:15.920 --> 00:35:19.960]  你與神和好的第一個是你要認罪悔改
[00:35:19.960 --> 00:35:21.720]  你就能夠除去咒詛
[00:35:21.720 --> 00:35:25.280]  你才能夠進入神所應許的祝福裡面
[00:35:25.280 --> 00:35:28.400]  第三個 我們要認識我們自己
[00:35:28.400 --> 00:35:31.840]  在基督裡建立健康的人生
[00:35:32.200 --> 00:35:33.600]  為主而活
[00:35:33.600 --> 00:35:36.160]  願神祝福他自己的話語
[00:35:36.160 --> 00:35:37.400]  讓我們低頭禱告
[00:35:37.400 --> 00:35:44.440]  親愛的天父主耶穌聖靈保佑我們用感恩的心來到面前
[00:35:44.440 --> 00:35:46.320]  主啊 今天的聚會
[00:35:46.320 --> 00:35:50.560]  主啊 我們實實在在地看到 經歷到主祢的同在
[00:35:50.560 --> 00:35:53.560]  主我們謝謝祢 藉著我們姐妹的分享
[00:35:53.560 --> 00:35:57.760]  主啊 真的是看到神祢在我們身上有美好的計畫
[00:35:57.760 --> 00:35:59.040]  有美好的恩典
[00:35:59.360 --> 00:36:03.280]  主啊 讓我們都願意走入祢的計畫和祢的恩典當中
[00:36:03.280 --> 00:36:06.120]  幫助我們每天活在祢的面前
[00:36:06.120 --> 00:36:08.760]  聖靈來審查我們的裡面
[00:36:08.760 --> 00:36:12.280]  讓我們看到我們自己有哪裡得罪神的地方
[00:36:12.280 --> 00:36:13.440]  得罪人的地方
[00:36:13.440 --> 00:36:18.440]  幫助我們每天都更新而變化 活在主的面前
[00:36:18.440 --> 00:36:19.880]  謝謝祢 主耶穌
[00:36:19.880 --> 00:36:22.760]  我們感恩 我們禱告 奉耶穌的名
[00:36:22.760 --> 00:36:23.360]  阿們
