
[00:00:00.000 --> 00:00:04.000]  請問大家知不知道教會的祈禱會是何時舉行的嗎?
[00:18:22.000 --> 00:18:25.000]  可能會收到這些消息
[00:18:25.000 --> 00:18:29.000]  但是你會看到一件事是什麼呢
[00:18:29.000 --> 00:18:32.000]  他也是因為神的說話
[00:18:32.000 --> 00:18:34.000]  來帶出這個禱告
[00:18:34.000 --> 00:18:36.000]  因為他看到這些預言
[00:18:36.000 --> 00:18:37.000]  看到這些說話
[00:18:37.000 --> 00:18:40.000]  所以聖經教育很少說
[00:18:40.000 --> 00:18:43.000]  將讀經和禱告有聯繫
[00:18:43.000 --> 00:18:45.000]  但是這個很特別
[00:18:45.000 --> 00:18:48.000]  因為他看到耶利米的書
[00:18:48.000 --> 00:18:49.000]  可以這麼說
[00:18:49.000 --> 00:18:51.000]  他就禱告起來了
[00:18:51.000 --> 00:18:54.000]  我們想起一件事
[00:18:54.000 --> 00:18:57.000]  今天大家有沒有上主學
[00:18:57.000 --> 00:18:58.000]  有啦
[00:18:58.000 --> 00:19:01.000]  有些有上完早課上主學
[00:19:01.000 --> 00:19:03.000]  有些上完主學就上午課
[00:19:03.000 --> 00:19:05.000]  不用舉手了
[00:19:05.000 --> 00:19:06.000]  你就上主學好了
[00:19:06.000 --> 00:19:09.000]  上主學夠不夠呢
[00:19:09.000 --> 00:19:12.000]  還有一個事情要跟進的
[00:19:12.000 --> 00:19:13.000]  我問祖堂
[00:19:13.000 --> 00:19:15.000]  今天你上完早課上主學
[00:19:15.000 --> 00:19:16.000]  接著做什麼
[00:19:16.000 --> 00:19:18.000]  準備吃飯
[00:19:18.000 --> 00:19:22.000]  有什麼跟進呢
[00:19:22.000 --> 00:19:23.000]  當然不是說
[00:19:23.000 --> 00:19:25.000]  我們接著有什麼聚會你要參加
[00:19:25.000 --> 00:19:27.000]  你可以這麼說
[00:19:27.000 --> 00:19:29.000]  就是要祈禱
[00:19:29.000 --> 00:19:33.000]  這個就是誘餌你去見到
[00:19:33.000 --> 00:19:34.000]  讀完查完經
[00:19:34.000 --> 00:19:35.000]  讀完聖經
[00:19:35.000 --> 00:19:38.000]  接著他才做出這個禱告
[00:19:38.000 --> 00:19:40.000]  就是因為看到
[00:19:40.000 --> 00:19:42.000]  已經七十年了
[00:19:42.000 --> 00:19:44.000]  神的應許
[00:19:44.000 --> 00:19:46.000]  神說的懲罰完
[00:19:46.000 --> 00:19:47.000]  他就禱告了
[00:19:47.000 --> 00:19:50.000]  所以禱告當然不是隨意
[00:19:50.000 --> 00:19:51.000]  可能他已經知道
[00:19:51.000 --> 00:19:52.000]  已經準備好
[00:19:52.000 --> 00:19:55.000]  所以更加是這麼詳細
[00:19:55.000 --> 00:19:58.000]  你看到禱告的內容
[00:19:58.000 --> 00:20:00.000]  是很全面的
[00:20:00.000 --> 00:20:02.000]  很有提醒
[00:20:02.000 --> 00:20:04.000]  不是一個司徒那麼簡單
[00:20:04.000 --> 00:20:06.000]  當然對他來說
[00:20:06.000 --> 00:20:07.000]  當時可能是一個司徒
[00:20:07.000 --> 00:20:11.000]  但是他會讓這些被擄的人
[00:20:11.000 --> 00:20:12.000]  或者想要殺難的人
[00:20:12.000 --> 00:20:15.000]  知道這個日子來了
[00:20:15.000 --> 00:20:17.000]  你們要準備
[00:20:17.000 --> 00:20:18.000]  所以第二方面
[00:20:18.000 --> 00:20:22.000]  就是講到掌握神的應許悔罪
[00:20:22.000 --> 00:20:24.000]  掌握神的應許悔罪
[00:20:24.000 --> 00:20:27.000]  這裡第四到十四節很長
[00:20:27.000 --> 00:20:29.000]  但是我主要講幾樣東西
[00:20:29.000 --> 00:20:31.000]  為什麼你要禱告
[00:20:31.000 --> 00:20:33.000]  這個很重要
[00:20:33.000 --> 00:20:35.000]  你說平常禱告
[00:20:35.000 --> 00:20:37.000]  日常禱告
[00:20:37.000 --> 00:20:40.000]  有時候禱告到唸口黃
[00:20:40.000 --> 00:20:42.000]  有時候晚上禱告
[00:20:42.000 --> 00:20:45.000]  早上才說啞門
[00:20:45.000 --> 00:20:47.000]  奇奇阿佬睡覺了
[00:20:47.000 --> 00:20:49.000]  還沒說啞門
[00:20:49.000 --> 00:20:50.000]  都會有這樣的情況
[00:20:50.000 --> 00:20:52.000]  有時候吃飯
[00:20:52.000 --> 00:20:55.000]  連續三次禱告都忘記了
[00:20:55.000 --> 00:20:57.000]  奇緣有奇
[00:20:57.000 --> 00:20:58.000]  都會的
[00:20:58.000 --> 00:20:59.000]  很唸口黃
[00:20:59.000 --> 00:21:02.000]  但是你為什麼會祈禱呢
[00:21:02.000 --> 00:21:03.000]  這次特別祈禱
[00:21:03.000 --> 00:21:06.000]  因為他覺得這個時候到了
[00:21:06.000 --> 00:21:07.000]  聖經這麼提
[00:21:07.000 --> 00:21:08.000]  提的時候
[00:21:08.000 --> 00:21:13.000]  神要百姓要對神有交代的一件事情
[00:21:13.000 --> 00:21:17.000]  雖然當然他們一直歷代
[00:21:17.000 --> 00:21:19.000]  或者他們這些先祖
[00:21:19.000 --> 00:21:21.000]  都是很多的錯誤
[00:21:21.000 --> 00:21:23.000]  這個不跟隨神
[00:21:23.000 --> 00:21:25.000]  這個是屬於一種
[00:21:25.000 --> 00:21:27.000]  當然他有講過
[00:21:27.000 --> 00:21:30.000]  他們沒有根據摩西的律法
[00:21:30.000 --> 00:21:34.000]  這個我們叫生命記的律法
[00:21:34.000 --> 00:21:37.000]  這個生命記的神學
[00:21:37.000 --> 00:21:38.000]  是什麼呢
[00:21:38.000 --> 00:21:41.000]  主要是神和人已經立了約
[00:21:41.000 --> 00:21:43.000]  立了約的時候
[00:21:43.000 --> 00:21:45.000]  我們有自己的責任
[00:21:45.000 --> 00:21:48.000]  神有自己的責任
[00:21:48.000 --> 00:21:50.000]  大家雙方都有的東西
[00:21:50.000 --> 00:21:53.000]  但是這個破壞了的時候就會影響
[00:21:53.000 --> 00:21:54.000]  但是簡單來說
[00:21:54.000 --> 00:21:57.000]  就是神是我們的神
[00:21:57.000 --> 00:21:59.000]  我們做祂的子民
[00:21:59.000 --> 00:22:01.000]  我們如果是跟隨神的話
[00:22:01.000 --> 00:22:05.000]  神燈點各樣都會臨到我們
[00:22:05.000 --> 00:22:07.000]  但是我們相反背翼神的時候
[00:22:07.000 --> 00:22:10.000]  可能我們有些禍害會臨到我們
[00:22:10.000 --> 00:22:12.000]  這個生命記的一個律法
[00:22:12.000 --> 00:22:14.000]  一個神學的概念
[00:22:14.000 --> 00:22:15.000]  這個呢
[00:22:15.000 --> 00:22:17.000]  但是你是明白
[00:22:17.000 --> 00:22:19.000]  當時意識人都是這樣知道
[00:22:19.000 --> 00:22:22.000]  但是他仍然犯很多的錯誤
[00:22:22.000 --> 00:22:27.000]  仍然是可以不理會神的期望
[00:22:27.000 --> 00:22:28.000]  好了
[00:22:28.000 --> 00:22:31.000]  現在神就有講
[00:22:31.000 --> 00:22:34.000]  在耶利米書裡面提過
[00:22:34.000 --> 00:22:35.000]  日期到的時候
[00:22:35.000 --> 00:22:37.000]  你們要做一件事情
[00:22:37.000 --> 00:22:39.000]  耶利米書二十九章就講
[00:22:39.000 --> 00:22:42.000]  他說我本來
[00:22:42.000 --> 00:22:44.000]  這個我曾經都講過
[00:22:44.000 --> 00:22:48.000]  我說我降災的意念
[00:22:48.000 --> 00:22:51.000]  是叫你們沒後有指望的
[00:22:51.000 --> 00:22:54.000]  我是給你們平安的意念
[00:22:54.000 --> 00:22:55.000]  大家記不記得我說的
[00:22:55.000 --> 00:22:56.000]  平安的意念
[00:22:56.000 --> 00:22:57.000]  我對你們來說是好的
[00:22:57.000 --> 00:22:58.000]  就算我懲罰你
[00:22:58.000 --> 00:22:59.000]  都是一個平安的意念
[00:22:59.000 --> 00:23:01.000]  但是日期到了之後
[00:23:01.000 --> 00:23:02.000]  原來有一句說話
[00:23:02.000 --> 00:23:05.000]  在二十九章裡面
[00:23:05.000 --> 00:23:07.000]  十到十二節那段經文裡面
[00:23:07.000 --> 00:23:08.000]  其中一句說話說
[00:23:08.000 --> 00:23:10.000]  你們要呼求我
[00:23:10.000 --> 00:23:11.000]  禱告我
[00:23:11.000 --> 00:23:12.000]  我就應允你
[00:23:12.000 --> 00:23:13.000]  又說神這樣說
[00:23:13.000 --> 00:23:15.000]  我必被尋見的
[00:23:15.000 --> 00:23:17.000]  必被你們尋見的
[00:23:17.000 --> 00:23:22.000]  到了歷盡艱難
[00:23:22.000 --> 00:23:29.000]  又看到一個表徵
[00:23:29.000 --> 00:23:32.000]  這個巴比倫就開始衰落了
[00:23:32.000 --> 00:23:34.000]  但是不代表你復國
[00:23:34.000 --> 00:23:35.000]  接著是波斯帝國
[00:23:35.000 --> 00:23:37.000]  但是這個表徵看到
[00:23:37.000 --> 00:23:39.000]  你們是回歸的時候
[00:23:39.000 --> 00:23:42.000]  但是你們要做一件事情
[00:23:42.000 --> 00:23:44.000]  你們要呼求我
[00:23:44.000 --> 00:23:45.000]  要禱告
[00:23:45.000 --> 00:23:46.000]  我就會應允你們
[00:23:46.000 --> 00:23:48.000]  但是如果你不這樣做的時候
[00:23:48.000 --> 00:23:50.000]  可能又不知道怎麼辦
[00:23:50.000 --> 00:23:53.000]  但是你查經查得很清楚
[00:23:53.000 --> 00:23:55.000]  有行動有跟進
[00:23:55.000 --> 00:23:56.000]  既然是這樣說
[00:23:56.000 --> 00:23:57.000]  怎麼樣
[00:23:57.000 --> 00:23:59.000]  立刻祈禱呼求神
[00:23:59.000 --> 00:24:01.000]  但是他一個人的力量夠不夠
[00:24:01.000 --> 00:24:02.000]  他不知道
[00:24:02.000 --> 00:24:04.000]  這個禱文
[00:24:04.000 --> 00:24:06.000]  大家都知道
[00:24:06.000 --> 00:24:10.000]  所有的以色列人都一起去禱告
[00:24:10.000 --> 00:24:14.000]  當然一起去禱告祈求神
[00:24:14.000 --> 00:24:16.000]  這個日子真的臨到他們中間
[00:24:16.000 --> 00:24:21.000]  這個懲罰是完結
[00:24:21.000 --> 00:24:23.000]  但是除了禱告之外
[00:24:23.000 --> 00:24:26.000]  當然這個是在說禱告
[00:24:26.000 --> 00:24:28.000]  為什麼要禱告
[00:24:28.000 --> 00:24:30.000]  當然要禱告
[00:24:30.000 --> 00:24:32.000]  但是神為什麼要他們禱告
[00:24:32.000 --> 00:24:35.000]  為什麼他們要尋求神呢
[00:24:35.000 --> 00:24:36.000]  為什麼呢
[00:24:36.000 --> 00:24:39.000]  其實這件事要有個交代給神
[00:24:39.000 --> 00:24:44.000]  有時候父母也好 老師也好
[00:24:44.000 --> 00:24:48.000]  對小孩或者學生做錯了事
[00:24:48.000 --> 00:24:50.000]  很多時候都要交代
[00:24:50.000 --> 00:24:52.000]  你做錯了什麼
[00:24:52.000 --> 00:24:53.000]  為什麼錯了法
[00:24:53.000 --> 00:24:54.000]  你要明白
[00:24:54.000 --> 00:24:58.000]  接著你要去悔改
[00:24:58.000 --> 00:24:59.000]  接著你要去反省
[00:24:59.000 --> 00:25:02.000]  接著就知道自己錯在哪
[00:25:02.000 --> 00:25:05.000]  或者你跟同學說對不起
[00:25:05.000 --> 00:25:07.000]  你找同學說道歉
[00:25:07.000 --> 00:25:10.000]  這些真的是一個全面的學習
[00:25:10.000 --> 00:25:13.000]  以及一個教導悔改
[00:25:13.000 --> 00:25:16.000]  我記得曾經被老師罰鈔
[00:25:16.000 --> 00:25:19.000]  罰鈔寫了三個字
[00:25:19.000 --> 00:25:20.000]  我錯了
[00:25:20.000 --> 00:25:23.000]  但是寫了不知一千句還是五十句
[00:25:23.000 --> 00:25:26.000]  我用三支筆黏在一起寫
[00:25:26.000 --> 00:25:28.000]  寫到手都軟了
[00:25:28.000 --> 00:25:30.000]  但到現在我只記得我錯了
[00:25:30.000 --> 00:25:32.000]  但我不知道我錯了什麼
[00:25:32.000 --> 00:25:35.000]  當時是說我忘記了我錯了什麼
[00:25:35.000 --> 00:25:36.000]  你明白嗎
[00:25:36.000 --> 00:25:38.000]  老師說你錯了
[00:25:38.000 --> 00:25:40.000]  後天交什麼時候交
[00:25:40.000 --> 00:25:41.000]  應該不是
[00:25:41.000 --> 00:25:43.000]  我記得是給我一個星期的時間
[00:25:43.000 --> 00:25:45.000]  所以那個罰鈔一定是很厲害
[00:25:45.000 --> 00:25:47.000]  不是一二百句
[00:25:47.000 --> 00:25:49.000]  整個星期你這樣寫
[00:25:49.000 --> 00:25:50.000]  寫到手都軟了
[00:25:50.000 --> 00:25:54.000]  但真的不知道錯在哪
[00:25:54.000 --> 00:25:57.000]  那個教訓不是很提醒自己
[00:25:57.000 --> 00:25:58.000]  如果你說老師
[00:25:58.000 --> 00:25:59.000]  反而你不用我罰鈔
[00:25:59.000 --> 00:26:01.000]  當然我不是說不要罰鈔
[00:26:01.000 --> 00:26:02.000]  但是你要我反省
[00:26:02.000 --> 00:26:03.000]  要我道歉
[00:26:03.000 --> 00:26:04.000]  要我怎樣
[00:26:04.000 --> 00:26:07.000]  可能我會記得很清楚事情
[00:26:07.000 --> 00:26:11.000]  會更加知道怎樣做
[00:26:11.000 --> 00:26:13.000]  我曾經都分享過
[00:26:13.000 --> 00:26:14.000]  有一件錯事
[00:26:14.000 --> 00:26:17.000]  這個錯事對我影響很大
[00:26:17.000 --> 00:26:19.000]  這個就不需要罰鈔
[00:26:19.000 --> 00:26:22.000]  但是這個都挺
[00:26:22.000 --> 00:26:23.000]  怎麼說呢
[00:26:23.000 --> 00:26:26.000]  對我當時一個初中生來說
[00:26:26.000 --> 00:26:30.000]  挺驚訝的
[00:26:30.000 --> 00:26:31.000]  就是這樣
[00:26:31.000 --> 00:26:34.000]  過年前的糖果
[00:26:34.000 --> 00:26:35.000]  不知道是哪一間百貨店
[00:26:35.000 --> 00:26:37.000]  全部放出來可以試吃的
[00:26:37.000 --> 00:26:39.000]  我都說試試試試
[00:26:39.000 --> 00:26:40.000]  跟同學一起試
[00:26:40.000 --> 00:26:42.000]  站在那裡不斷試吃
[00:26:42.000 --> 00:26:43.000]  都無所謂的
[00:26:43.000 --> 00:26:44.000]  試一兩顆
[00:26:44.000 --> 00:26:46.000]  但是貪心
[00:26:46.000 --> 00:26:48.000]  就一兩顆不吃就放進口袋裡
[00:26:48.000 --> 00:26:50.000]  一放進口袋就有問題了
[00:26:50.000 --> 00:26:53.000]  你就是偷東西了
[00:26:53.000 --> 00:26:54.000]  嚴格一點
[00:26:54.000 --> 00:26:56.000]  當時被人捉到
[00:26:56.000 --> 00:26:58.000]  貪心的
[00:26:58.000 --> 00:27:02.000]  那個人就給我一個機會
[00:27:02.000 --> 00:27:03.000]  那你怎樣做
[00:27:03.000 --> 00:27:04.000]  對不起
[00:27:04.000 --> 00:27:06.000]  我貪心我錯之類的
[00:27:06.000 --> 00:27:07.000]  等等等等
[00:27:07.000 --> 00:27:08.000]  求情
[00:27:08.000 --> 00:27:11.000]  去家裡就不用報警
[00:27:11.000 --> 00:27:15.000]  或者不用通知家長等等
[00:27:15.000 --> 00:27:17.000]  這個對我的教訓是很大的
[00:27:17.000 --> 00:27:19.000]  很歷歷在目
[00:27:19.000 --> 00:27:21.000]  我也很感謝那個人
[00:27:21.000 --> 00:27:22.000]  給我一個機會
[00:27:22.000 --> 00:27:24.000]  我記得這些事情
[00:27:24.000 --> 00:27:26.000]  我真的不敢貪心
[00:27:26.000 --> 00:27:27.000]  後來我不是說過
[00:27:27.000 --> 00:27:29.000]  我自己曾經去公展會
[00:27:29.000 --> 00:27:31.000]  買一些藥油
[00:27:31.000 --> 00:27:33.000]  那個人不知道
[00:27:33.000 --> 00:27:34.000]  我太太已經拿走了
[00:27:34.000 --> 00:27:35.000]  給我多一瓶
[00:27:35.000 --> 00:27:37.000]  我想起
[00:27:37.000 --> 00:27:38.000]  你想想辦法
[00:27:38.000 --> 00:27:39.000]  一買送一
[00:27:39.000 --> 00:27:41.000]  但是他不知道
[00:27:41.000 --> 00:27:42.000]  給我多一瓶
[00:27:42.000 --> 00:27:43.000]  我都走了
[00:27:43.000 --> 00:27:44.000]  真的走了
[00:27:44.000 --> 00:27:46.000]  然後我拿那瓶藥油
[00:27:46.000 --> 00:27:47.000]  跟太太說
[00:27:47.000 --> 00:27:48.000]  幫我帶過去
[00:27:48.000 --> 00:27:50.000]  我剛才已經拿走了
[00:27:50.000 --> 00:27:51.000]  是喔
[00:27:51.000 --> 00:27:53.000]  我們多拿了一瓶藥油
[00:27:53.000 --> 00:27:56.000]  公展會都很多人
[00:27:56.000 --> 00:27:58.000]  走回頭來都挺麻煩
[00:27:58.000 --> 00:27:59.000]  如果是你怎麼辦
[00:27:59.000 --> 00:28:00.000]  算了
[00:28:00.000 --> 00:28:01.000]  多謝了
[00:28:01.000 --> 00:28:02.000]  買一送一
[00:28:02.000 --> 00:28:04.000]  但是我想起這件事
[00:28:04.000 --> 00:28:05.000]  這些事情
[00:28:05.000 --> 00:28:06.000]  不要貪心
[00:28:06.000 --> 00:28:08.000]  雖然這次是
[00:28:08.000 --> 00:28:09.000]  那個人都不知道
[00:28:09.000 --> 00:28:10.000]  還給我
[00:28:10.000 --> 00:28:13.000]  但我都走回頭給他
[00:28:13.000 --> 00:28:15.000]  我覺得這是對我
[00:28:15.000 --> 00:28:17.000]  一個很大的提醒
[00:28:17.000 --> 00:28:18.000]  就是說這些
[00:28:18.000 --> 00:28:20.000]  是交代一些錯誤的時候
[00:28:20.000 --> 00:28:23.000]  你就容易不會再犯下去
[00:28:23.000 --> 00:28:26.000]  我想說就是神是這樣的
[00:28:26.000 --> 00:28:28.000]  祂叫這個「難以理」
[00:28:28.000 --> 00:28:30.000]  就是叫這個百姓
[00:28:30.000 --> 00:28:31.000]  這幫人
[00:28:31.000 --> 00:28:33.000]  你要交代這件事出來
[00:28:33.000 --> 00:28:34.000]  究竟是甚麼事
[00:28:34.000 --> 00:28:35.000]  雖然是上一代的了
[00:28:35.000 --> 00:28:37.000]  七十年差不多過了一代
[00:28:37.000 --> 00:28:39.000]  這些上一代
[00:28:39.000 --> 00:28:42.000]  這些在尤薩冷發生的了
[00:28:42.000 --> 00:28:44.000]  我們在秘魯之後出生的人
[00:28:44.000 --> 00:28:46.000]  我都不知道是甚麼事
[00:28:46.000 --> 00:28:47.000]  不關我們的事
[00:28:47.000 --> 00:28:48.000]  但是在一個
[00:28:48.000 --> 00:28:51.000]  屬靈的傳統的群體裡面
[00:28:51.000 --> 00:28:54.000]  一代一代都影響下去
[00:28:54.000 --> 00:29:00.000]  我們都要為我們上上禱告
[00:29:00.000 --> 00:29:02.000]  都為我們上一代
[00:29:02.000 --> 00:29:06.000]  可能有些不對的地方
[00:29:06.000 --> 00:29:08.000]  我們都要去修正自己
[00:29:08.000 --> 00:29:10.000]  都要去仰望我們的神
[00:29:10.000 --> 00:29:12.000]  如果在整個教會裡面
[00:29:12.000 --> 00:29:14.000]  我們過往都有些不對的地方
[00:29:14.000 --> 00:29:16.000]  我們都常常提醒自己
[00:29:16.000 --> 00:29:17.000]  常常禱告
[00:29:17.000 --> 00:29:18.000]  常常去悔改
[00:29:18.000 --> 00:29:19.000]  歸向神
[00:29:19.000 --> 00:29:23.000]  能夠走回神那條喜悅的道路裡面
[00:29:23.000 --> 00:29:24.000]  所以這個
[00:29:24.000 --> 00:29:25.000]  為甚麼這麼重要
[00:29:25.000 --> 00:29:27.000]  就是一個不是個人的祈禱
[00:29:27.000 --> 00:29:30.000]  成為一個整個他們當時的民族的祈禱
[00:29:30.000 --> 00:29:31.000]  今天來說
[00:29:31.000 --> 00:29:34.000]  就是對我們整個教會的祈禱
[00:29:34.000 --> 00:29:35.000]  這個很重要
[00:29:35.000 --> 00:29:37.000]  但是我們教會的祈禱
[00:29:37.000 --> 00:29:39.000]  祈禱會是很荒涼的
[00:29:39.000 --> 00:29:41.000]  只有一二十人
[00:29:41.000 --> 00:29:43.000]  或者二三十人的人數
[00:29:43.000 --> 00:29:44.000]  是很少
[00:29:44.000 --> 00:29:45.000]  是很少
[00:29:45.000 --> 00:29:47.000]  我是很相信
[00:29:47.000 --> 00:29:48.000]  越來越相信
[00:29:48.000 --> 00:29:50.000]  就是越多人一起去禱告
[00:29:50.000 --> 00:29:53.000]  那件事情的成就的機會越來越大
[00:29:53.000 --> 00:29:55.000]  這個根本就是聖經剛剛說的
[00:29:55.000 --> 00:29:57.000]  還有神是這樣的
[00:29:57.000 --> 00:29:58.000]  是去
[00:29:58.000 --> 00:30:01.000]  就是屬靈原則是這樣的
[00:30:01.000 --> 00:30:02.000]  多禱告多有力量
[00:30:02.000 --> 00:30:03.000]  這個我常常說的
[00:30:03.000 --> 00:30:05.000]  少禱告少有力量
[00:30:05.000 --> 00:30:07.000]  沒有禱告就沒有力量
[00:30:07.000 --> 00:30:08.000]  是不是
[00:30:08.000 --> 00:30:09.000]  這個要相信的
[00:30:09.000 --> 00:30:13.000]  不是某一個人教會的領袖一禱告
[00:30:13.000 --> 00:30:14.000]  全部都可以了
[00:30:14.000 --> 00:30:15.000]  不用其他人祈禱
[00:30:15.000 --> 00:30:16.000]  不是這樣
[00:30:16.000 --> 00:30:19.000]  每個人都要來到神的面前去禱告
[00:30:19.000 --> 00:30:21.000]  這個教會的事情
[00:30:21.000 --> 00:30:23.000]  每個頂姐妹都要來到神的面前去禱告
[00:30:23.000 --> 00:30:24.000]  你自己的事情
[00:30:24.000 --> 00:30:26.000]  可能你的家人一起為你祈禱
[00:30:26.000 --> 00:30:28.000]  但是去到教會的時候
[00:30:28.000 --> 00:30:31.000]  我們一定有一個集體的禱告
[00:30:31.000 --> 00:30:34.000]  接著這裡說
[00:30:34.000 --> 00:30:36.000]  按掌握神的應許
[00:30:36.000 --> 00:30:37.000]  為什麼掌握神的應許呢
[00:30:37.000 --> 00:30:39.000]  就是說你知道神的屬性的時候
[00:30:39.000 --> 00:30:41.000]  知道祂的應許背後
[00:30:41.000 --> 00:30:44.000]  一定有你的好處在那裡
[00:30:44.000 --> 00:30:49.000]  這個得眼以理就很明白神的屬性
[00:30:49.000 --> 00:30:53.000]  所以他一邊在說他們的錯
[00:30:53.000 --> 00:30:54.000]  一邊又提醒
[00:30:54.000 --> 00:30:57.000]  其實說神你的屬性是這樣
[00:30:57.000 --> 00:30:58.000]  你的應許是這樣
[00:30:58.000 --> 00:30:59.000]  包括了第一就是
[00:30:59.000 --> 00:31:01.000]  我們經常祈禱都會說這句
[00:31:01.000 --> 00:31:04.000]  又是第四節
[00:31:04.000 --> 00:31:06.000]  大義可畏的神
[00:31:06.000 --> 00:31:10.000]  向愛主守主戒命的人
[00:31:10.000 --> 00:31:13.000]  守若司祠外
[00:31:13.000 --> 00:31:16.000]  我們經常說守若司祠外的神
[00:31:16.000 --> 00:31:17.000]  這個是很重要
[00:31:17.000 --> 00:31:18.000]  但是你很明白
[00:31:18.000 --> 00:31:19.000]  但是你知道
[00:31:19.000 --> 00:31:25.000]  這個是以色列人跟神建立的一個約
[00:31:25.000 --> 00:31:26.000]  是一個愛的約
[00:31:26.000 --> 00:31:28.000]  所以這個是司祠外的約
[00:31:28.000 --> 00:31:30.000]  是神自己司祠外的約
[00:31:30.000 --> 00:31:31.000]  這個意思就是
[00:31:31.000 --> 00:31:34.000]  神是自願跟這個百姓
[00:31:34.000 --> 00:31:37.000]  這些以色列人建立一個約的關係
[00:31:37.000 --> 00:31:39.000]  但是由於神背後
[00:31:39.000 --> 00:31:42.000]  是一個不變的愛在裡面
[00:31:42.000 --> 00:31:44.000]  所以他的肉認識神
[00:31:44.000 --> 00:31:46.000]  能夠知道神的愛
[00:31:46.000 --> 00:31:49.000]  能夠可以承傳了神的心意在裡面
[00:31:49.000 --> 00:31:52.000]  所以這個約裡面的應許就是
[00:31:52.000 --> 00:31:55.000]  他們要作神的指紋
[00:31:55.000 --> 00:31:58.000]  神就會對他們施行公義
[00:31:58.000 --> 00:32:01.000]  施行憐憫
[00:32:01.000 --> 00:32:03.000]  還有會拯救他們
[00:32:03.000 --> 00:32:05.000]  在人的方面很簡單
[00:32:05.000 --> 00:32:08.000]  只要單單忠於我們的神
[00:32:08.000 --> 00:32:10.000]  只要仰望神
[00:32:10.000 --> 00:32:12.000]  神一力都會看著我們
[00:32:12.000 --> 00:32:13.000]  但是很可惜
[00:32:13.000 --> 00:32:16.000]  以色列人經常都是背叛了神
[00:32:16.000 --> 00:32:18.000]  但是神是守若司祠外
[00:32:18.000 --> 00:32:21.000]  是當你悔改的時候
[00:32:21.000 --> 00:32:22.000]  歸向神的時候
[00:32:22.000 --> 00:32:23.000]  他的愛是不會變
[00:32:23.000 --> 00:32:25.000]  是不會斷絕的
[00:32:25.000 --> 00:32:28.000]  這個的彈義是掌握到這一點
[00:32:28.000 --> 00:32:30.000]  另外他掌握這一點就是
[00:32:30.000 --> 00:32:31.000]  神是公義的
[00:32:31.000 --> 00:32:32.000]  神在七到十四節
[00:32:32.000 --> 00:32:34.000]  就是分兩段來說
[00:32:34.000 --> 00:32:36.000]  就是七到十四節那一段
[00:32:36.000 --> 00:32:37.000]  就說他是公義
[00:32:37.000 --> 00:32:38.000]  主要是公義的
[00:32:38.000 --> 00:32:40.000]  但是想說公義
[00:32:40.000 --> 00:32:42.000]  更加是強調著
[00:32:42.000 --> 00:32:46.000]  公義一體兩面背後的慈愛
[00:32:46.000 --> 00:32:48.000]  如果一種慈愛沒有公義
[00:32:48.000 --> 00:32:50.000]  一種溺愛
[00:32:50.000 --> 00:32:52.000]  或者是一種偏愛
[00:32:52.000 --> 00:32:55.000]  對大家都沒有什麼好處
[00:32:55.000 --> 00:32:57.000]  但是神的公義是很公正的
[00:32:57.000 --> 00:33:03.000]  不會有一種偏心
[00:33:03.000 --> 00:33:08.000]  或者是一種溺愛的情況
[00:33:08.000 --> 00:33:11.000]  但是這個公義知道你有罪
[00:33:11.000 --> 00:33:13.000]  一定要被討伐的
[00:33:13.000 --> 00:33:15.000]  你做得不對
[00:33:15.000 --> 00:33:16.000]  一定要去處理
[00:33:16.000 --> 00:33:17.000]  一定要去交代
[00:33:17.000 --> 00:33:18.000]  一定要去悔改的
[00:33:18.000 --> 00:33:21.000]  但是背後裡面很強的
[00:33:21.000 --> 00:33:22.000]  就是神的愛在裡面
[00:33:22.000 --> 00:33:26.000]  這個愛是一定是讓我們
[00:33:26.000 --> 00:33:29.000]  能夠恢復跟神的關係的
[00:33:29.000 --> 00:33:33.000]  不會一個約破裂了
[00:33:33.000 --> 00:33:34.000]  當然了
[00:33:34.000 --> 00:33:36.000]  他們去到七十年被擄
[00:33:36.000 --> 00:33:38.000]  令到神很傷心
[00:33:38.000 --> 00:33:43.000]  令到神很掩面不堪
[00:33:43.000 --> 00:33:44.000]  可以這麼說
[00:33:44.000 --> 00:33:46.000]  真的差不多暫停這個約
[00:33:46.000 --> 00:33:48.000]  才不理他們
[00:33:48.000 --> 00:33:50.000]  但是七十年裡面
[00:33:50.000 --> 00:33:51.000]  不斷有先知
[00:33:51.000 --> 00:33:54.000]  擺在不同的地方裡面提醒
[00:33:54.000 --> 00:33:58.000]  因為先知就好像一個律師
[00:33:58.000 --> 00:33:59.000]  提醒人們
[00:33:59.000 --> 00:34:00.000]  你寫了這樣的約
[00:34:00.000 --> 00:34:03.000]  這個約是要你遵行某些東西
[00:34:03.000 --> 00:34:06.000]  所以有耶利米
[00:34:06.000 --> 00:34:08.000]  有熱西結
[00:34:08.000 --> 00:34:09.000]  甚至是彈耳利
[00:34:09.000 --> 00:34:10.000]  現在又出聲了
[00:34:10.000 --> 00:34:13.000]  所以變成神的愛
[00:34:13.000 --> 00:34:16.000]  是繼續這樣彰顯過來
[00:34:16.000 --> 00:34:17.000]  第三方面
[00:34:17.000 --> 00:34:19.000]  為己為人懇求憐憫
[00:34:19.000 --> 00:34:20.000]  既然這個彈耳利
