
[00:00:00.000 --> 00:00:05.820]  各位朋友 大兄姊妹 願主的平安與大家同在 祝福大家
[00:22:27.200 --> 00:22:30.920]  我當時的祈禱我已經
[00:22:30.920 --> 00:22:32.880]  最記得那一句就是
[00:22:32.880 --> 00:22:35.800]  神一點算
[00:22:35.800 --> 00:22:38.920]  當時的祈禱就是神一點算
[00:22:38.920 --> 00:22:41.320]  然後就是
[00:22:41.320 --> 00:22:42.880]  既然我二十多歲的時候
[00:22:42.880 --> 00:22:45.520]  都已經懂得爆哭了
[00:22:45.520 --> 00:22:46.720]  到那個時候
[00:22:46.720 --> 00:22:49.200]  懂不懂得繼續爆哭
[00:22:49.200 --> 00:22:51.360]  爆哭不用懂的
[00:22:51.360 --> 00:22:54.520]  當人覺得沒有出路的時候
[00:22:54.520 --> 00:22:56.160]  就會爆哭
[00:22:56.160 --> 00:22:59.000]  周圍沒有人的時候
[00:22:59.000 --> 00:23:01.240]  但是我來到這裡
[00:23:01.240 --> 00:23:04.760]  我知道神會聽
[00:23:04.760 --> 00:23:07.720]  於是我就不需要有任何的隱瞞
[00:23:07.720 --> 00:23:10.440]  不需要顧著面子
[00:23:10.440 --> 00:23:14.440]  不需要怕周圍的人怎麼看
[00:23:14.440 --> 00:23:17.840]  因為我完全就是記住
[00:23:17.840 --> 00:23:20.400]  還有親身感受十字架
[00:23:20.400 --> 00:23:28.320]  神自己的能力和同在
[00:23:28.320 --> 00:23:30.160]  這裡又說一下一個叫做
[00:23:30.160 --> 00:23:31.760]  Group C Fellowship
[00:23:31.760 --> 00:23:33.280]  這個Group C Fellowship
[00:23:33.280 --> 00:23:36.440]  是不是港福其中一個團契呢?
[00:23:36.440 --> 00:23:40.320]  我看到Brenda搖頭
[00:23:40.320 --> 00:23:43.880]  港福就沒有Group C Fellowship
[00:23:43.880 --> 00:23:45.800]  不過在某個Fellowship裡面
[00:23:45.800 --> 00:23:50.640]  每個團契都叫做Group C
[00:23:50.640 --> 00:23:53.360]  你的女兒好像是不是Group C呢?
[00:23:53.360 --> 00:23:55.680]  不知道
[00:23:55.680 --> 00:23:56.800]  幾年前了
[00:23:56.800 --> 00:23:58.560]  時間真的過得很快
[00:23:58.560 --> 00:24:00.120]  應該是七年前
[00:24:00.120 --> 00:24:01.680]  我在這裡實習的時候
[00:24:01.680 --> 00:24:03.960]  我就去到一個即稱團契
[00:24:03.960 --> 00:24:06.280]  即稱團契裡面
[00:24:06.280 --> 00:24:08.920]  神學生去觀摩
[00:24:08.920 --> 00:24:11.520]  一起去參與
[00:24:11.520 --> 00:24:14.640]  很深刻的一件事就是
[00:24:14.640 --> 00:24:15.840]  是一個即稱團契
[00:24:15.840 --> 00:24:17.400]  因為大家二十多歲
[00:24:17.400 --> 00:24:21.480]  當時神學生去到參加聚會
[00:24:21.480 --> 00:24:22.880]  聚會完結後就分組
[00:24:22.880 --> 00:24:26.480]  類似我們剛才的盾象會分組
[00:24:26.480 --> 00:24:30.360]  完結後就要祈禱結束
[00:24:30.360 --> 00:24:32.400]  作為一位神學生
[00:24:32.400 --> 00:24:36.960]  哪一位負責祈禱結束呢?
[00:24:36.960 --> 00:24:38.840]  當然是神學生了
[00:24:38.840 --> 00:24:39.720]  好了
[00:24:39.720 --> 00:24:40.800]  當我準備
[00:24:40.800 --> 00:24:41.840]  我聽完
[00:24:41.840 --> 00:24:44.920]  而且要很留心
[00:24:44.920 --> 00:24:46.520]  ABCDEF 哪個名字
[00:24:46.520 --> 00:24:48.320]  哪個是甚麼
[00:24:48.320 --> 00:24:51.240]  甚麼代祖事項的時候
[00:24:51.240 --> 00:24:54.120]  就有兩三個即稱跟我說
[00:24:54.120 --> 00:24:58.440]  Narissa 你還沒說你的代祖事項
[00:24:58.440 --> 00:25:02.680]  其實我當時是很詫異的
[00:25:02.680 --> 00:25:04.400]  其實
[00:25:04.400 --> 00:25:06.000]  是
[00:25:06.000 --> 00:25:08.520]  這個不是我以往的經驗
[00:25:08.520 --> 00:25:11.240]  原來年輕人
[00:25:11.240 --> 00:25:13.920]  他說完他自己的祈禱事項
[00:25:13.920 --> 00:25:16.240]  又有人為他祈禱
[00:25:16.240 --> 00:25:17.760]  但是他記得
[00:25:17.760 --> 00:25:19.320]  原來
[00:25:19.320 --> 00:25:20.400]  我也有
[00:25:20.400 --> 00:25:21.840]  一個神學生
[00:25:21.840 --> 00:25:24.360]  也有我的祈禱需要
[00:25:24.360 --> 00:25:26.040]  於是他就這樣問
[00:25:26.040 --> 00:25:28.760]  這個給我很大的鼓勵
[00:25:28.760 --> 00:25:30.920]  衙關這個團契
[00:25:30.920 --> 00:25:33.120]  其實也是一個
[00:25:33.120 --> 00:25:37.000]  大家可以很放心地
[00:25:37.000 --> 00:25:39.560]  將各位的需要說出來
[00:25:39.560 --> 00:25:41.680]  我們互相這樣祈禱
[00:25:41.680 --> 00:25:43.200]  神會藉著
[00:25:43.200 --> 00:25:45.040]  我們這樣的聚會
[00:25:45.040 --> 00:25:51.720]  去幫助和鼓勵我們
[00:25:51.720 --> 00:25:54.120]  好了
[00:25:54.120 --> 00:25:55.800]  剛才說了很多
[00:25:55.800 --> 00:25:58.360]  上帝是我的幫助
[00:25:58.360 --> 00:26:02.360]  我是不是甚麼都不能做呢
[00:26:02.360 --> 00:26:03.960]  以往有個電視節目
[00:26:03.960 --> 00:26:06.280]  就是要表態的
[00:26:06.280 --> 00:26:12.080]  就是你要表態你同意或者不同意
[00:26:12.080 --> 00:26:15.560]  有沒有人想表態我不懂回答這個問題
[00:26:15.560 --> 00:26:17.440]  可以舉手嗎
[00:26:17.440 --> 00:26:19.280]  哦 即是每個人都懂回答
[00:26:19.280 --> 00:26:23.200]  每個人都懂回答的時候就自己回答
[00:26:23.200 --> 00:26:24.920]  如果上帝是我的幫助
[00:26:24.920 --> 00:26:26.680]  我相信了耶穌
[00:26:26.680 --> 00:26:29.200]  我就要相信耶穌
[00:26:29.200 --> 00:26:30.640]  神會幫助我
[00:26:30.640 --> 00:26:33.480]  那我就甚麼都不能做
[00:26:33.480 --> 00:26:37.320]  就是坐在這裏等神幫我
[00:26:37.320 --> 00:26:41.720]  好了 表態了
[00:26:41.720 --> 00:26:44.000]  覺得是
[00:26:44.000 --> 00:26:46.800]  人就相信了耶穌
[00:26:46.800 --> 00:26:49.080]  就自己不要做那麼多事了
[00:26:49.080 --> 00:26:50.560]  神會幫我們的
[00:26:50.560 --> 00:26:53.360]  神會開一條路給我們
[00:26:53.360 --> 00:26:56.760]  就正如剛才潘燦國弟兄這樣說
[00:26:56.760 --> 00:27:00.560]  神就會讓他突然間
[00:27:00.560 --> 00:27:03.960]  就想起太太是澳門人
[00:27:03.960 --> 00:27:05.960]  坐在這裏甚麼都不用做
[00:27:05.960 --> 00:27:08.040]  有沒有人覺得是這樣的
[00:27:08.040 --> 00:27:10.320]  可不可以舉手
[00:27:10.320 --> 00:27:11.480]  一定要表態的
[00:27:11.480 --> 00:27:13.880]  剛才沒有人說不知道的
[00:27:13.880 --> 00:27:15.960]  好 即是其他人覺得
[00:27:15.960 --> 00:27:18.640]  人都是可以做些事的
[00:27:18.640 --> 00:27:19.280]  是不是
[00:27:19.280 --> 00:27:24.240]  例如做些甚麼 告訴我們聽聽
[00:27:24.240 --> 00:27:25.480]  禱告讀經
[00:27:25.480 --> 00:27:28.680]  哦 都是靠神的
[00:27:28.680 --> 00:27:31.760]  是 跟頂尖會分享
[00:27:31.760 --> 00:27:34.200]  可不可以問一下
[00:27:34.200 --> 00:27:36.760]  可以去看另外一個
[00:27:36.760 --> 00:27:38.360]  另外哪一個醫生
[00:27:38.360 --> 00:27:39.920]  我們很多時候說
[00:27:39.920 --> 00:27:40.880]  second opinion
[00:27:40.880 --> 00:27:42.400]  問多一個意見
[00:27:42.400 --> 00:27:44.200]  這個可不可以做的
[00:27:44.200 --> 00:27:45.360]  可以
[00:27:45.360 --> 00:27:47.920]  這樣有些養生之道
[00:27:47.920 --> 00:27:50.400]  可不可以分享的
[00:27:50.400 --> 00:27:52.600]  好 可以了 是不是
[00:27:52.600 --> 00:27:55.280]  這樣我可不可以一早起床
[00:27:55.280 --> 00:28:00.120]  就出街馬上去看醫生
[00:28:00.120 --> 00:28:02.080]  跟著找朋友喝茶
[00:28:02.080 --> 00:28:03.840]  去談養生之道
[00:28:03.840 --> 00:28:05.680]  可不可以
[00:28:05.680 --> 00:28:07.360]  可不可以九點鐘
[00:28:07.360 --> 00:28:08.920]  跟人喝完一餐茶之後
[00:28:08.920 --> 00:28:11.240]  十一點又找另外一個朋友
[00:28:11.240 --> 00:28:13.000]  跟著十二點鐘
[00:28:13.000 --> 00:28:14.360]  就發個whatsapp
[00:28:14.360 --> 00:28:15.800]  又問第三個朋友
[00:28:15.800 --> 00:28:19.000]  跟著下午就問第四五六個朋友
[00:28:19.000 --> 00:28:22.360]  可不可以這樣
[00:28:22.360 --> 00:28:24.160]  好 有人開始有點懷疑了
[00:28:24.160 --> 00:28:25.720]  都可以的 什麼時候可以
[00:28:25.720 --> 00:28:29.600]  什麼時候不可以
[00:28:29.600 --> 00:28:32.600]  信得過
[00:28:32.600 --> 00:28:35.480]  信得過就要找了 是不是
[00:28:35.480 --> 00:28:38.360]  好 這樣一天有沒有界線
[00:28:38.360 --> 00:28:43.440]  找多少個朋友是ok的
[00:28:43.440 --> 00:28:45.840]  找兩三個都夠了
[00:28:45.840 --> 00:28:48.000]  太多會很亂
[00:28:48.000 --> 00:28:59.320]  是
[00:28:59.320 --> 00:29:00.440]  這個不是妹來的
[00:29:00.440 --> 00:29:02.560]  不過都是認識的
[00:29:02.560 --> 00:29:05.520]  是 苗太
[00:29:05.520 --> 00:29:06.720]  是 發覺怎樣
[00:29:06.720 --> 00:29:16.640]  撞了板
[00:29:16.640 --> 00:29:19.240]  先祈禱一下
[00:29:19.240 --> 00:29:21.120]  那怎樣祈禱呢
[00:29:21.120 --> 00:29:25.040]  我們當中會不會有一些有經驗
[00:29:25.040 --> 00:29:27.920]  又覺得我相信了耶穌
[00:29:27.920 --> 00:29:29.560]  又有回過來衙關
[00:29:29.560 --> 00:29:30.960]  又看了聖經
[00:29:30.960 --> 00:29:33.560]  那這樣祈禱怎樣祈
[00:29:33.560 --> 00:29:39.200]  要不要祈一次主統文呢
[00:29:39.200 --> 00:29:42.480]  主統文有沒有一句是求主旨意
[00:29:42.480 --> 00:29:43.520]  second opinion
[00:29:43.520 --> 00:29:47.040]  找哪個醫生 或者哪間醫院
[00:29:47.040 --> 00:29:50.200]  現在打針 或者過兩個禮拜打針
[00:29:50.200 --> 00:29:51.280]  聖經沒有這樣講
[00:29:51.280 --> 00:29:53.600]  主統文也沒有這樣講
[00:29:53.600 --> 00:29:59.880]  好 大家都面露好像有點驚慌
[00:29:59.880 --> 00:30:01.000]  怕我再問
[00:30:01.000 --> 00:30:06.120]  不如我講一下聖經怎樣講
[00:30:06.120 --> 00:30:08.720]  不如大家就看回
[00:30:08.720 --> 00:30:12.440]  聖經答案就在8 9 10 11
[00:30:12.440 --> 00:30:13.960]  不如大家去看一下
[00:30:13.960 --> 00:30:16.400]  當中神講了給我們知道
[00:30:16.400 --> 00:30:18.160]  可以還是不可以做
[00:30:18.160 --> 00:30:19.520]  讀完它
[00:30:19.520 --> 00:30:23.320]  你們來觀看永恆主的作為
[00:30:23.320 --> 00:30:26.200]  看祂怎樣使地方亮
[00:30:26.200 --> 00:30:30.120]  祂使戰士紫色到地盡變
[00:30:30.120 --> 00:30:32.160]  祂將弓截毀
[00:30:32.160 --> 00:30:34.080]  將矛砍斷
[00:30:34.080 --> 00:30:37.520]  把戰車焚燒於火中
[00:30:37.520 --> 00:30:40.200]  你們要靜止脈動
[00:30:40.200 --> 00:30:43.000]  要知道是我上帝
[00:30:43.000 --> 00:30:46.560]  要在烈光中被尊為至高
[00:30:46.560 --> 00:30:49.960]  在全地上被尊為高昭
[00:30:49.960 --> 00:30:53.120]  萬軍之永恆主和我們同在
[00:30:53.120 --> 00:30:56.760]  那國的神 祢是我們的高裡
[00:30:56.760 --> 00:30:58.280]  好 這裡有沒有答案
[00:30:58.280 --> 00:30:59.640]  第一版有一個答案
[00:30:59.640 --> 00:31:01.040]  第二版有一個答案
[00:31:01.040 --> 00:31:04.920]  先看第一版
[00:31:04.920 --> 00:31:07.600]  大家都覺得是我們可以做的事
[00:31:07.600 --> 00:31:14.800]  聖經說我們可以做甚麼呢
[00:31:14.800 --> 00:31:16.680]  第一項就是
[00:31:16.680 --> 00:31:21.160]  你們來觀看永恆主的作為
[00:31:21.160 --> 00:31:23.280]  剛才我早前說過
[00:31:23.280 --> 00:31:26.600]  這個詩篇其實是一個打仗的場面
[00:31:26.600 --> 00:31:30.120]  所以詩人這裡有些描述
[00:31:30.120 --> 00:31:33.040]  神一出手的時候
[00:31:33.040 --> 00:31:36.520]  敵人就會被打倒
[00:31:36.520 --> 00:31:39.720]  戰士打仗就會停止
[00:31:39.720 --> 00:31:44.840]  所有武器 工具 戰車就全部沒了
[00:31:44.840 --> 00:31:47.720]  當然是說敵人
[00:31:47.720 --> 00:31:52.280]  神這裡告訴我們
[00:31:52.280 --> 00:31:57.280]  當我們去尋找周圍的幫助
[00:31:57.280 --> 00:32:00.080]  尤其是看醫生
[00:32:00.080 --> 00:32:01.840]  一些養生之道
[00:32:01.840 --> 00:32:05.960]  食物要留意哪些不好吃
[00:32:05.960 --> 00:32:08.840]  這個其實是要留意的
[00:32:08.840 --> 00:32:10.640]  我們明知對身體不好的
[00:32:10.640 --> 00:32:14.320]  我們不可以放任地吃
[00:32:14.320 --> 00:32:15.520]  但在這個過程中
[00:32:15.520 --> 00:32:20.120]  神就鼓勵我們要觀看神的作為
[00:32:20.120 --> 00:32:22.080]  就是在這個過程中
[00:32:22.080 --> 00:32:26.560]  當你發覺這個醫生很有耐性地去聽
[00:32:26.560 --> 00:32:29.560]  和講解身體的情況是怎樣
[00:32:29.560 --> 00:32:31.640]  讓我覺得安心的時候
[00:32:31.640 --> 00:32:33.800]  我們要多謝的
[00:32:33.800 --> 00:32:36.160]  我們要多謝介紹給我們的朋友
[00:32:36.160 --> 00:32:39.760]  我們要多謝一些同路人
[00:32:39.760 --> 00:32:41.680]  他將自己的經驗
[00:32:41.680 --> 00:32:43.400]  將他好的醫生
[00:32:43.400 --> 00:32:45.920]  不是藏著藏著地講出來
[00:32:45.920 --> 00:32:48.720]  但是我們要觀看
[00:32:48.720 --> 00:32:52.440]  原來這個是神給我們的幫助
[00:32:52.440 --> 00:32:55.560]  當每一次看到神幫助我
[00:32:55.560 --> 00:32:59.320]  下一次我又會再找他
[00:32:59.320 --> 00:33:03.520]  然後又看到神又怎樣去幫我
[00:33:03.520 --> 00:33:06.160]  剛才潘弟兄也有分享過
[00:33:06.160 --> 00:33:07.920]  那個時間
[00:33:07.920 --> 00:33:11.240]  無疑是受了一些苦
[00:33:11.240 --> 00:33:13.400]  起碼要在澳門入醫院
[00:33:13.400 --> 00:33:16.760]  但是那個藥什麼時候有
[00:33:16.760 --> 00:33:19.040]  什麼時候的治療最適切
[00:33:19.040 --> 00:33:21.280]  就在神的作為上
[00:33:21.280 --> 00:33:22.600]  讓我們看到
[00:33:22.600 --> 00:33:24.400]  好 接著下一頁
[00:33:24.400 --> 00:33:27.000]  就有我們另一個要做的
[00:33:27.000 --> 00:33:29.400]  是什麼
[00:33:29.400 --> 00:33:31.880]  你們要靜止脈動
[00:33:31.880 --> 00:33:34.000]  要知道是我上帝
[00:33:34.000 --> 00:33:36.240]  剛才我說這個是呂鎮忠的譯本
[00:33:36.240 --> 00:33:39.920]  大家可能有聽過看過
[00:33:39.920 --> 00:33:41.560]  就是和合本的版本
[00:33:41.560 --> 00:33:43.120]  和合本的版本就是
[00:33:43.120 --> 00:33:44.960]  你們要休息
[00:33:44.960 --> 00:33:47.840]  要知道我是神
[00:33:47.840 --> 00:33:51.480]  休息其實意思
[00:33:51.480 --> 00:33:54.120]  最好的解釋就是這裡
[00:33:54.120 --> 00:33:57.560]  靜止脈動
[00:33:57.560 --> 00:33:58.880]  靜止脈動
[00:33:58.880 --> 00:34:00.600]  是不是就是大家現在這樣
[00:34:00.600 --> 00:34:03.200]  就是坐著不要動
[00:34:03.200 --> 00:34:07.880]  現在神讓我有這個聽到的時候
[00:34:07.880 --> 00:34:10.640]  於是我就靜止脈動
[00:34:10.640 --> 00:34:13.320]  其實內容不單止是這樣
[00:34:13.320 --> 00:34:17.880]  而是當你覺得心煩氣燥
[00:34:17.880 --> 00:34:20.120]  當你頻頻撲撲
[00:34:20.120 --> 00:34:22.920]  覺得很灰心很沮喪
[00:34:22.920 --> 00:34:24.600]  當你覺得做了這麼多事
[00:34:24.600 --> 00:34:27.240]  好像效果都不明顯的時候
[00:34:27.240 --> 00:34:33.200]  神鼓勵我們靜止脈動
[00:34:33.200 --> 00:34:37.680]  坐一坐讓自己的身體可以調教一下
[00:34:37.680 --> 00:34:41.120]  讓自己的呼吸讓自己的血壓
[00:34:41.120 --> 00:34:47.080]  讓自己身體的吸收能力都恢復得好
[00:34:47.080 --> 00:34:50.120]  為什麼要靜止脈動
[00:34:50.120 --> 00:34:59.240]  當有人來打你或者
[00:34:59.240 --> 00:35:00.800]  遇到一些危險的時候
[00:35:00.800 --> 00:35:03.240]  人自然就會走
[00:35:03.240 --> 00:35:06.280]  但是這裡是說靜止脈動
[00:35:06.280 --> 00:35:11.400]  是因為神會看著一切
[00:35:11.400 --> 00:35:16.440]  神會將我們的心平復起來
[00:35:16.440 --> 00:35:18.520]  神可以讓我們知道
[00:35:18.520 --> 00:35:24.360]  究竟哪樣要做哪樣不用做
[00:35:24.360 --> 00:35:26.320]  所以這是一個段落
[00:35:26.320 --> 00:35:29.800]  給大家一個總結就是
[00:35:29.800 --> 00:35:32.560]  你們來觀看永恆主的作為
[00:35:32.560 --> 00:35:34.400]  你們要靜止脈動
[00:35:34.400 --> 00:35:42.360]  要知道是我 上帝
[00:35:42.360 --> 00:35:49.680]  這一幅也是在網上耶穌的畫像
[00:35:49.680 --> 00:35:55.080]  我覺得讓我很舒服
[00:35:55.080 --> 00:35:57.360]  當中有一些英文
[00:35:57.360 --> 00:35:59.240]  Let me help
[00:35:59.240 --> 00:36:03.200]  如果大家看到這三個字的時候
[00:36:03.200 --> 00:36:09.160]  你覺得神給你一個怎樣的感覺
[00:36:09.160 --> 00:36:12.840]  Let me help
[00:36:12.840 --> 00:36:22.840]  很安慰
[00:36:22.840 --> 00:36:29.400]  耶穌在我們現在這個2017年
[00:36:29.400 --> 00:36:33.160]  不是用顯現的方式
[00:36:33.160 --> 00:36:37.160]  還有有時候我們說
[00:36:37.160 --> 00:36:39.720]  下雨之後看到彩虹
[00:36:39.720 --> 00:36:42.200]  有時候有兩條彩虹
[00:36:42.200 --> 00:36:45.000]  是神給我們的一個記號
[00:36:45.000 --> 00:36:47.400]  神會透過這些方式
[00:36:47.400 --> 00:36:51.480]  但是神不是好像
[00:36:51.480 --> 00:36:56.680]  祂在二千多年前來這個世界
[00:36:56.680 --> 00:36:58.600]  站在我們當中
[00:36:58.600 --> 00:37:02.200]  但是祂時時都在我們心裡面
[00:37:02.200 --> 00:37:09.240]  讓我們聽到一個「你來吧,你來,讓我幫你吧」
[00:37:09.240 --> 00:37:11.960]  「你來吧,讓我幫你吧」
[00:37:11.960 --> 00:37:15.480]  我們可以不怕、不驚、不慌
[00:37:15.480 --> 00:37:25.160]  因為上帝是我們的避難所、力量和高慮
[00:37:25.160 --> 00:37:28.200]  結束的時候我們再讀一讀
[00:37:28.200 --> 00:37:31.240]  這三個經文送給大家
[00:37:31.240 --> 00:37:35.400]  上帝是我們的避難所、我們的力量
[00:37:35.400 --> 00:37:37.640]  我們患難中的幫助
[00:37:37.640 --> 00:37:40.440]  隨時隨地可得到的
[00:37:40.440 --> 00:37:43.000]  所以地需起了改變
[00:37:43.000 --> 00:37:44.680]  我們也不怕
[00:37:44.680 --> 00:37:47.160]  山需搖動到海深
[00:37:47.160 --> 00:37:48.920]  我們也不驚
[00:37:48.920 --> 00:37:50.760]  海需攀崩
[00:37:50.760 --> 00:37:52.760]  而海水翻騰
[00:37:52.760 --> 00:37:55.880]  山需因海漲而震至
[00:37:55.880 --> 00:37:57.640]  我們也不慌
[00:37:57.640 --> 00:37:59.400]  這個是神的話
[00:37:59.400 --> 00:38:06.600]  結束的時候想為大家作一個祈禱
[00:38:06.600 --> 00:38:08.600]  天父 多謝祢
[00:38:08.600 --> 00:38:11.080]  讓我們在《詩篇》46篇
[00:38:11.080 --> 00:38:15.480]  有祢很清楚給我們的應許
[00:38:15.480 --> 00:38:17.400]  神是祢講過的說話
[00:38:17.400 --> 00:38:19.560]  還有祢記下了
[00:38:19.560 --> 00:38:21.000]  一代傳一代
[00:38:21.000 --> 00:38:22.680]  一年傳一年
[00:38:22.680 --> 00:38:24.600]  是不會淡化
[00:38:24.600 --> 00:38:29.720]  不會那個效果隨著時間流逝
[00:38:29.720 --> 00:38:31.720]  反而祢的說話
[00:38:31.720 --> 00:38:35.320]  是力量、是幫助、是能力
[00:38:35.320 --> 00:38:36.680]  是可以進攻
[00:38:36.680 --> 00:38:39.080]  也是可以防守
[00:38:39.080 --> 00:38:40.760]  神是祢最清楚
[00:38:40.760 --> 00:38:44.280]  我們在座今天在《詩篇》46篇
[00:38:44.280 --> 00:38:47.320]  一個信息上面
[00:38:47.320 --> 00:38:50.040]  每一位在座的朋友
[00:38:50.040 --> 00:38:52.760]  南關的戰士
[00:38:52.760 --> 00:38:54.120]  他們的家人
[00:38:54.120 --> 00:38:55.960]  主內的弟兄姊妹
[00:38:55.960 --> 00:38:58.680]  今天從祢的說話上面
[00:38:58.680 --> 00:38:59.960]  要得著力量
[00:38:59.960 --> 00:39:03.240]  因為神祢帶他們來到
[00:39:03.240 --> 00:39:04.920]  南關這個團契
[00:39:04.920 --> 00:39:08.680]  本身就是要他們在患難當中
[00:39:08.680 --> 00:39:10.040]  得到幫助
[00:39:10.040 --> 00:39:13.560]  而這個幫助是隨時隨地都有的
[00:39:13.560 --> 00:39:19.000]  所以願主祢親自在每一位
[00:39:19.000 --> 00:39:22.120]  聆聽祢話語的朋友
[00:39:22.120 --> 00:39:23.800]  南關的戰士
[00:39:23.800 --> 00:39:25.960]  家人、弟兄姊妹的心裏面
[00:39:25.960 --> 00:39:27.320]  去做工作
[00:39:27.320 --> 00:39:32.040]  以致到無論是在下個星期
[00:39:32.040 --> 00:39:38.040]  當中有人要去收一些驗身的報告
[00:39:38.040 --> 00:39:40.600]  又或者要去等候
[00:39:40.600 --> 00:39:43.000]  檢查自己的白血球
[00:39:43.000 --> 00:39:46.680]  是否夠高可以去打發療針
[00:39:46.680 --> 00:39:51.400]  又或者是去等待手術的來到
[00:39:51.400 --> 00:39:54.760]  又或者在身體不同的狀況底下
[00:39:54.760 --> 00:39:56.040]  神祢的說話
[00:39:56.040 --> 00:39:57.480]  神祢的同在
[00:39:57.480 --> 00:40:00.840]  都成為每一位的幫助和力量
[00:40:00.840 --> 00:40:03.640]  願主這樣去因領
[00:40:03.640 --> 00:40:05.560]  神娘我們當中
[00:40:05.560 --> 00:40:09.320]  可能有一些在沉迷信仰的朋友
[00:40:09.320 --> 00:40:11.000]  神娘求祢
[00:40:11.000 --> 00:40:14.200]  都藉著我們在PowerPoint裏面
[00:40:14.200 --> 00:40:17.560]  一些的經文、一些的畫像
[00:40:17.560 --> 00:40:22.680]  感受到神祢親自去呼喚這些朋友
[00:40:22.680 --> 00:40:25.240]  來去投靠祢
[00:40:25.240 --> 00:40:26.520]  相信祢
[00:40:26.520 --> 00:40:28.840]  得祢永遠永遠的幫助
[00:40:28.840 --> 00:40:31.640]  求主祢就這樣去安眠
[00:40:31.640 --> 00:40:33.320]  紀念他們的需要
[00:40:33.320 --> 00:40:35.480]  安眠去拯救他們
[00:40:35.480 --> 00:40:36.440]  多謝主
[00:40:36.440 --> 00:40:38.360]  聽我們在祢面前很真誠的祈禱
[00:40:38.360 --> 00:40:40.200]  奉耶穌基督寶貴的名字
[00:40:40.200 --> 00:40:42.200]  阿門
