
[00:00:00.000 --> 00:00:02.000]  各位姐妹平安!
[00:27:40.000 --> 00:27:44.000]  我相信在今天這段經文裡面
[00:27:44.000 --> 00:27:48.000]  第24節就是一個key verse
[00:27:48.000 --> 00:27:51.000]  就是一個約節
[00:27:51.000 --> 00:27:53.000]  我們一起讀
[00:27:53.000 --> 00:27:59.000]  這些器皿就是我們這些夢神呼召的人
[00:27:59.000 --> 00:28:02.000]  不但是從猶太人中
[00:28:02.000 --> 00:28:06.000]  也是從外族人中召來的
[00:28:06.000 --> 00:28:11.000]  我相信保羅寫羅馬書第九章的原意
[00:28:11.000 --> 00:28:16.000]  就是去處理這個問題
[00:28:16.000 --> 00:28:20.000]  愛邦人是被上帝的揀選
[00:28:20.000 --> 00:28:23.000]  因著上帝的恩典和憐憫
[00:28:23.000 --> 00:28:31.000]  而能夠進入上帝整個的救贖計劃當中
[00:28:31.000 --> 00:28:36.000]  這個是當時有些以色列人是不明白的
[00:28:36.000 --> 00:28:43.000]  最後保羅就用先知以塞亞那番說話
[00:28:43.000 --> 00:28:49.000]  去講述以色列民將來的命運
[00:28:49.000 --> 00:28:54.000]  27至29節新漢語的翻譯
[00:28:54.000 --> 00:28:57.000]  我想請大家一起讀出
[00:28:57.000 --> 00:29:02.000]  以色列子孫的數目雖多如海沙
[00:29:02.000 --> 00:29:07.000]  將來得救的卻只有當中的愚民
[00:29:07.000 --> 00:29:09.000]  因為主必在地上
[00:29:09.000 --> 00:29:13.000]  徹底而迅速地執行審判
[00:29:13.000 --> 00:29:18.000]  要不是萬君之主給我們存留後裔
[00:29:18.000 --> 00:29:21.000]  我們早已變成所多瑪
[00:29:21.000 --> 00:29:25.000]  早已像俄摩拉一樣了
[00:29:25.000 --> 00:29:29.000]  愚民Remnant這個字
[00:29:29.000 --> 00:29:36.000]  就是代表將來那些會得救的以色列人
[00:29:36.000 --> 00:29:38.000]  我們大家都明白的
[00:29:38.000 --> 00:29:42.000]  如果以色列人他不相信
[00:29:42.000 --> 00:29:46.000]  耶穌就是尼塞亞的時候
[00:29:46.000 --> 00:29:49.000]  他們是不能夠得救
[00:29:49.000 --> 00:29:53.000]  唯有那些相信耶穌就是尼塞亞
[00:29:53.000 --> 00:29:56.000]  那些的以色列人才會得救
[00:29:56.000 --> 00:29:59.000]  愚民是代表著盼望
[00:29:59.000 --> 00:30:02.000]  因為他們是神所揀選
[00:30:02.000 --> 00:30:07.000]  並且能夠成就神旨意的那個器皿
[00:30:07.000 --> 00:30:14.000]  但是愚民也都帶來審判的警覺
[00:30:14.000 --> 00:30:18.000]  以色列人人數雖然很多
[00:30:18.000 --> 00:30:20.000]  好像海沙般多
[00:30:20.000 --> 00:30:25.000]  但是卻只有少數的人能夠得救
[00:30:25.000 --> 00:30:28.000]  那些不屬於愚民的
[00:30:28.000 --> 00:30:35.000]  就成為了剛硬和遭毀滅的器皿
[00:30:35.000 --> 00:30:38.000]  保羅他用以塞亞先知的話
[00:30:38.000 --> 00:30:42.000]  來警告那些未信主的猶太人
[00:30:42.000 --> 00:30:46.000]  他們將會因著他們的罪
[00:30:46.000 --> 00:30:51.000]  好像所多瑪·俄摩拉的人一樣
[00:30:51.000 --> 00:30:57.000]  是會受審判而進入滅亡
[00:30:57.000 --> 00:30:59.000]  弟兄姊妹
[00:30:59.000 --> 00:31:05.000]  今日如果人仍然是故意活在罪裡面
[00:31:05.000 --> 00:31:08.000]  故意去享受罪中之樂
[00:31:08.000 --> 00:31:11.000]  而不知悔改的時候
[00:31:11.000 --> 00:31:15.000]  恐怕這些人也都會好像
[00:31:15.000 --> 00:31:18.000]  所多瑪·俄摩拉的人一樣
[00:31:18.000 --> 00:31:26.000]  去踏上這條滅亡的道路
[00:31:26.000 --> 00:31:33.000]  今日這段經文對教會有什麼提醒呢?
[00:31:33.000 --> 00:31:39.000]  教會同樣是因著上帝的恩典和憐憫
[00:31:39.000 --> 00:31:41.000]  是被揀選出來的
[00:31:41.000 --> 00:31:44.000]  在這個世界被揀選出來
[00:31:44.000 --> 00:31:49.000]  成為一個分別為性的群體
[00:31:49.000 --> 00:31:53.000]  被揀選出來做什麼呢?
[00:31:53.000 --> 00:31:57.000]  我相信很多弟兄姊妹都會回答
[00:31:57.000 --> 00:32:01.000]  被揀選出來是為主作見證
[00:32:01.000 --> 00:32:05.000]  成為炎和光
[00:32:05.000 --> 00:32:09.000]  我就會問一下大家
[00:32:09.000 --> 00:32:13.000]  怎樣才能夠成為炎和光
[00:32:13.000 --> 00:32:19.000]  去為主作見證呢?
[00:32:19.000 --> 00:32:23.000]  羅馬書八章二十九節
[00:32:23.000 --> 00:32:26.000]  是一節我們熟悉的經文
[00:32:26.000 --> 00:32:27.000]  那裡就說到
[00:32:27.000 --> 00:32:30.000]  因為他預先所知道的人
[00:32:30.000 --> 00:32:36.000]  就預先定下效法他兒子的模樣
[00:32:36.000 --> 00:32:39.000]  剛才我說過神學家在羅馬書第九章
[00:32:39.000 --> 00:32:42.000]  討論很多的預定論
[00:32:42.000 --> 00:32:46.000]  預先定下了那樣東西
[00:32:46.000 --> 00:32:48.000]  有很多的討論
[00:32:48.000 --> 00:32:53.000]  甚至有雙重預定論的討論
[00:32:53.000 --> 00:32:56.000]  但我覺得最重要的是
[00:32:56.000 --> 00:33:00.000]  是這個預定
[00:33:00.000 --> 00:33:02.000]  經文告訴我們
[00:33:02.000 --> 00:33:07.000]  上帝在屬於他人的生命裡
[00:33:07.000 --> 00:33:10.000]  永恆的目的是什麼呢?
[00:33:10.000 --> 00:33:12.000]  永恆的目的就是
[00:33:12.000 --> 00:33:18.000]  預先定下效法他兒子的模樣
[00:33:18.000 --> 00:33:22.000]  這是我們每一個屬神的人
[00:33:22.000 --> 00:33:26.000]  我們一生的追求
[00:33:26.000 --> 00:33:29.000]  要成為炎和光
[00:33:29.000 --> 00:33:32.000]  就要效法耶穌
[00:33:32.000 --> 00:33:37.000]  要越來越似耶穌
[00:33:37.000 --> 00:33:42.000]  好了,最重要的問題來了
[00:33:42.000 --> 00:33:47.000]  那怎樣才叫做效法耶穌呢?
[00:33:47.000 --> 00:33:50.000]  我們要活出一個怎樣的生命
[00:33:50.000 --> 00:33:58.000]  才叫做越來越似耶穌呢?
[00:33:58.000 --> 00:34:04.000]  一會兒我們會同手主撐
[00:34:04.000 --> 00:34:06.000]  在十字架上面
[00:34:06.000 --> 00:34:10.000]  耶穌為我們做的是什麼呢?
[00:34:10.000 --> 00:34:13.000]  表達的是什麼呢?
[00:34:13.000 --> 00:34:16.000]  耶穌就是愛
[00:34:16.000 --> 00:34:21.000]  效法耶穌就是效法祂的愛
[00:34:21.000 --> 00:34:23.000]  祂的愛是怎樣呢?
[00:34:23.000 --> 00:34:25.000]  是完全的
[00:34:25.000 --> 00:34:29.000]  是犧牲的
[00:34:29.000 --> 00:34:33.000]  愛不是用嘴巴說的
[00:34:33.000 --> 00:34:39.000]  愛是一個行動
[00:34:39.000 --> 00:34:44.000]  請問你願不願意
[00:34:44.000 --> 00:34:46.000]  效法耶穌
[00:34:46.000 --> 00:34:49.000]  活出耶穌的愛
[00:34:49.000 --> 00:34:54.000]  去為祂做美好的見證
[00:34:54.000 --> 00:34:57.000]  我們同心低頭禱告
[00:34:57.000 --> 00:34:58.000]  親愛的恩主
[00:34:58.000 --> 00:35:01.000]  求祢加添力量給我們每一個
[00:35:01.000 --> 00:35:04.000]  讓我們有一個願意的心
[00:35:04.000 --> 00:35:06.000]  去活出祢的愛
[00:35:06.000 --> 00:35:11.000]  讓我們能夠有行動去活出祢的愛
[00:35:11.000 --> 00:35:13.000]  包括愛我們的受敵
[00:35:13.000 --> 00:35:16.000]  包括愛那些逼迫我們的人
[00:35:16.000 --> 00:35:20.000]  包括愛那些傷害過我們的人
[00:35:20.000 --> 00:35:25.000]  主求祢在我們每一個人的心裡面
[00:35:25.000 --> 00:35:28.000]  祢將這個愛的訊息
[00:35:28.000 --> 00:35:32.000]  是落印在我們的心裡面
[00:35:32.000 --> 00:35:35.000]  讓我們時刻去記住
[00:35:35.000 --> 00:35:37.000]  無論面對什麼的環境
[00:35:37.000 --> 00:35:40.000]  我們都要活出主耶穌的愛
[00:35:40.000 --> 00:35:41.000]  聽我們的祈禱
[00:35:41.000 --> 00:35:44.000]  奉耶穌基督聖命祈求
[00:35:44.000 --> 00:35:45.000]  阿們
