
[00:00:00.000 --> 00:00:03.440]  保羅和爾弗所教會有特殊的關係
[00:17:35.120 --> 00:17:37.520]  好像好撒瑪利亞比喻一樣
[00:17:37.520 --> 00:17:41.320]  一個人個人走過看到的時候
[00:17:41.320 --> 00:17:44.120]  通常你會幫他的
[00:17:44.120 --> 00:17:47.320]  因為你有惻隱之心 你憐憫他
[00:17:47.320 --> 00:17:48.920]  而且因為沒有其他人
[00:17:48.920 --> 00:17:50.520]  沒有其他人在場
[00:17:50.520 --> 00:17:53.120]  就算你不是很關心他
[00:17:53.120 --> 00:17:54.920]  你都怕將來會抓你
[00:17:54.920 --> 00:17:58.120]  可能以為他死了之後你走過
[00:17:58.120 --> 00:18:01.120]  你留下腳印 可能你是嫌疑犯
[00:18:01.120 --> 00:18:03.720]  現在你的閉路電視全都拍了
[00:18:03.720 --> 00:18:06.920]  所以你都會至少幫他打999報警
[00:18:06.920 --> 00:18:09.920]  來找十字車載他走
[00:18:09.920 --> 00:18:13.120]  我們一個人遇到這件事會做些事
[00:18:13.120 --> 00:18:14.720]  但是如果一班人
[00:18:14.720 --> 00:18:17.520]  或者在那條街上很多人經過
[00:18:17.520 --> 00:18:20.120]  反而可能沒有人打999
[00:18:20.120 --> 00:18:22.720]  因為個個都以為其他人會打
[00:18:22.720 --> 00:18:24.920]  所以我很忙 我走過 行了
[00:18:24.920 --> 00:18:26.320]  那麼多人在這裡
[00:18:26.320 --> 00:18:30.320]  個個人都會打 不用我打了
[00:18:30.320 --> 00:18:31.720]  當每一個人都這樣想的時候
[00:18:31.720 --> 00:18:33.120]  結果就是沒有人打
[00:18:33.120 --> 00:18:35.320]  這個人可能是死在街上
[00:18:35.320 --> 00:18:37.520]  而且大家也不覺得有責任
[00:18:37.520 --> 00:18:39.120]  因為那麼多人一起不會賴我
[00:18:39.120 --> 00:18:42.320]  賴就全賴大家 全賴大家就是沒有事
[00:18:42.320 --> 00:18:45.520]  我們覺得大家一起背鍋的事我就沒有責任
[00:18:45.520 --> 00:18:49.320]  所以這本書叫《道德的人與不道德的社會》
[00:18:49.320 --> 00:18:51.320]  就是說就算很多好人一起
[00:18:51.320 --> 00:18:54.520]  結果會做出來的事都是可能傷害人的
[00:18:54.520 --> 00:18:57.520]  都是可能會做一些傷害人的決定
[00:18:57.520 --> 00:19:01.120]  因為大家都是只是想保障自己的利益
[00:19:01.120 --> 00:19:03.320]  何況如果我們個個都是罪人
[00:19:03.320 --> 00:19:05.920]  大家都是一起為了保護自己
[00:19:05.920 --> 00:19:10.720]  一起去做一個決定是更加令人受傷害
[00:19:10.720 --> 00:19:13.320]  因為大家只是保護到自己
[00:19:13.320 --> 00:19:17.120]  而很多事就是因為個個都為了保護自己
[00:19:17.120 --> 00:19:20.720]  所以有些沒得出聲的人就沒有人保護他
[00:19:20.720 --> 00:19:22.520]  因為大家都是想保護自己
[00:19:22.520 --> 00:19:25.520]  於是就造成更大的傷害
[00:19:25.520 --> 00:19:27.520]  這個世界是有罪的
[00:19:27.520 --> 00:19:29.120]  因為聖經說
[00:19:29.120 --> 00:19:33.520]  「世人都犯了罪,規權了神的榮耀。」
[00:19:33.520 --> 00:19:36.520]  這個世界沒有二人 一個都沒有
[00:19:36.520 --> 00:19:40.720]  所以我們是要做一個教導的工作
[00:19:40.720 --> 00:19:44.120]  去牧養這個教會裏面的人
[00:19:44.120 --> 00:19:47.520]  去向這個世界宣告上帝的旨意
[00:19:47.520 --> 00:19:50.120]  要指出他們是有罪的
[00:19:50.120 --> 00:19:51.920]  所有人都有罪的
[00:19:51.920 --> 00:19:54.720]  就不是另外的人有罪 我們沒有罪
[00:19:54.720 --> 00:19:56.720]  而是所有人 包括我們自己
[00:19:56.720 --> 00:19:58.520]  都是在一個錯誤裏面
[00:19:58.520 --> 00:20:00.920]  我們都是罪人
[00:20:00.920 --> 00:20:05.120]  所以我們是需要有這種能力來跟別人說
[00:20:05.120 --> 00:20:08.120]  我們是要做一個教會
[00:20:08.120 --> 00:20:10.720]  將上帝的旨意告訴別人
[00:20:10.720 --> 00:20:13.520]  證明神恩惠的福音
[00:20:13.520 --> 00:20:16.720]  而不是遷就別人的需要或者他的喜好
[00:20:16.720 --> 00:20:19.320]  來講一些他喜歡聽的說話
[00:20:19.320 --> 00:20:22.520]  而那些可能會帶來很大的反響
[00:20:22.520 --> 00:20:27.320]  和反擊的說話 我們就不敢講了
[00:20:27.320 --> 00:20:30.520]  保羅就跟已忽所的長老告訴他們
[00:20:30.520 --> 00:20:32.520]  他們是需要做這件事的
[00:20:32.520 --> 00:20:36.920]  因為將來在外面有很多人他們會進來
[00:20:36.920 --> 00:20:39.920]  在第29節講 他們不愛惜羊群
[00:20:39.920 --> 00:20:42.120]  他們將錯誤的道理講下去
[00:20:42.120 --> 00:20:43.920]  或者教會裏面有些人會出現
[00:20:43.920 --> 00:20:46.320]  他們亦都會用錯誤的說話
[00:20:46.320 --> 00:20:49.120]  引誘門徒跟從他們
[00:20:49.120 --> 00:20:51.920]  我們是要將上帝的心意告訴別人
[00:20:51.920 --> 00:20:56.120]  讓人可以繼續跟從耶穌基督
[00:20:56.120 --> 00:20:59.320]  來成為耶穌基督的門徒
[00:20:59.320 --> 00:21:02.520]  保羅將這個責任交給已忽所的長老
[00:21:02.520 --> 00:21:03.720]  但他也知道
[00:21:03.720 --> 00:21:06.720]  不只是已忽所的長老他們可以做一代
[00:21:06.720 --> 00:21:09.920]  他們都要繼續將這個責任交給其他人
[00:21:09.920 --> 00:21:11.320]  雖然在這裏沒有講
[00:21:11.320 --> 00:21:14.720]  因為保羅將已忽所教會的責任交給已忽所長老
[00:21:14.720 --> 00:21:17.120]  但在提摩太書信我們會看到
[00:21:17.120 --> 00:21:21.920]  保羅將他自己的負擔亦都交託給提摩太
[00:21:21.920 --> 00:21:25.920]  所以他叫提摩太能夠按著正義分解真理的道
[00:21:25.920 --> 00:21:28.920]  並且教導那些能夠教導別人的人
[00:21:28.920 --> 00:21:32.320]  讓他們能夠繼續將上帝的說話
[00:21:32.320 --> 00:21:35.320]  來到一代一代傳下去
[00:21:35.320 --> 00:21:41.320]  保羅提出這個傳承是一個很重要教會的責任
[00:21:41.320 --> 00:21:44.520]  如果只在我們手上做得到的事
[00:21:44.520 --> 00:21:47.320]  當我們不做這個世界不會有人繼續做
[00:21:47.320 --> 00:21:50.120]  這些事遲早都會消失
[00:21:50.120 --> 00:21:52.320]  無論我們能夠做到多少
[00:21:52.320 --> 00:21:54.920]  只要我們不做的時候有人繼續做
[00:21:54.920 --> 00:21:58.520]  這些工作是遲早都會有結果的
[00:21:58.520 --> 00:22:02.920]  福音的使命就是要不斷有傳承者
[00:22:02.920 --> 00:22:04.520]  才是最重要的
[00:22:04.520 --> 00:22:07.920]  保羅一開始用他自己的見證來告訴他
[00:22:07.920 --> 00:22:11.520]  他說我在你們中間始終為人如何的服侍主
[00:22:11.520 --> 00:22:13.520]  凡事謙卑眼中流淚
[00:22:13.520 --> 00:22:17.120]  最後保羅又用他自己的見證作為結束
[00:22:17.120 --> 00:22:20.320]  就是說我未曾貪腐一個人的金銀衣服
[00:22:20.320 --> 00:22:23.520]  這兩隻手常供給我和同人的需要
[00:22:23.520 --> 00:22:25.320]  這是你們自己知道的
[00:22:25.320 --> 00:22:26.520]  說這麼多做什麼呢?
[00:22:26.520 --> 00:22:29.520]  保羅就是說我凡事為你們做榜樣
[00:22:29.520 --> 00:22:33.520]  要知道應該如何勞苦輔助軟弱的人
[00:22:33.520 --> 00:22:35.520]  保羅是做榜樣
[00:22:35.520 --> 00:22:40.120]  他不單止是來勸勉已忽所長的長老
[00:22:40.120 --> 00:22:42.920]  如何去牧羊帶領教會
[00:22:42.920 --> 00:22:45.320]  當他這樣跟他們說的時候
[00:22:45.320 --> 00:22:47.120]  亦都給他們一個榜樣
[00:22:47.120 --> 00:22:50.920]  就是他們將來繼續要將這個責任交託給其他人
[00:22:50.920 --> 00:22:55.720]  叫那些人繼續如何來牧羊帶領監督來教會
[00:22:55.720 --> 00:22:58.320]  而最重要保羅提醒大家的
[00:22:58.320 --> 00:23:00.120]  就是耶穌所說的話
[00:23:00.120 --> 00:23:02.320]  施比受更為有福
[00:23:02.320 --> 00:23:06.520]  這句話是耶穌說的
[00:23:06.520 --> 00:23:08.120]  但是在《史獨行傳》記載的
[00:23:08.120 --> 00:23:09.720]  我們都很熟悉這句話
[00:23:09.720 --> 00:23:10.920]  施比受更為有福
[00:23:10.920 --> 00:23:13.720]  但是通常那些人想找就去方書找
[00:23:13.720 --> 00:23:14.920]  但是沒有人找到
[00:23:14.920 --> 00:23:16.320]  因為方書沒有說
[00:23:16.320 --> 00:23:17.520]  只有《史獨行傳》說
[00:23:17.520 --> 00:23:19.920]  所以要記得你找這節經文
[00:23:19.920 --> 00:23:23.920]  就在《史獨行傳》第20章第35節
[00:23:23.920 --> 00:23:26.920]  有時候要記這個章節
[00:23:26.920 --> 00:23:28.520]  就是不知道在哪裡找到
[00:23:28.520 --> 00:23:29.720]  雖然不是很準確
[00:23:29.720 --> 00:23:31.520]  但是在方書一定找不到
[00:23:31.520 --> 00:23:33.520]  因為耶穌所說的不是所有的東西
[00:23:33.520 --> 00:23:35.120]  方書都有記載的
[00:23:35.120 --> 00:23:37.520]  《約翰福音》很明顯是約翰說的
[00:23:37.520 --> 00:23:39.320]  耶穌所做的事情如果要記載
[00:23:39.320 --> 00:23:40.920]  在天下也放不下
[00:23:40.920 --> 00:23:42.920]  但記者一時要叫你們相信
[00:23:42.920 --> 00:23:44.520]  耶穌是神的兒子
[00:23:44.520 --> 00:23:46.320]  但是耶穌所說的話
[00:23:46.320 --> 00:23:47.520]  在其他的場合
[00:23:47.520 --> 00:23:48.920]  他們的使徒也會說
[00:23:48.920 --> 00:23:49.920]  保羅認識使徒
[00:23:49.920 --> 00:23:52.120]  所以他們有機會聽過耶穌說的
[00:23:52.120 --> 00:23:54.320]  就算方書沒有記載的東西
[00:23:54.320 --> 00:23:56.520]  所以施比受更為有福
[00:23:56.520 --> 00:23:58.520]  這個說法不僅是
[00:23:58.520 --> 00:24:01.720]  當我們說奉獻、賑災、捐輸的人
[00:24:01.720 --> 00:24:03.720]  當我們說福音承傳的時候
[00:24:03.720 --> 00:24:05.320]  這件事也很重要
[00:24:05.320 --> 00:24:08.120]  當我們說我們怎樣來找接班人
[00:24:08.120 --> 00:24:10.720]  能夠將這個工作傳承下去
[00:24:10.720 --> 00:24:12.320]  我們也要記得這句話
[00:24:12.320 --> 00:24:14.320]  施比受更為有福
[00:24:14.320 --> 00:24:18.520]  因為現在全世界都在說接班人
[00:24:18.520 --> 00:24:21.920]  因為世界社會老化
[00:24:21.920 --> 00:24:24.320]  年輕人一代不如一代
[00:24:24.320 --> 00:24:26.320]  所以很難找到接班人
[00:24:26.320 --> 00:24:28.920]  我覺得當我們找接班人的時候
[00:24:28.920 --> 00:24:30.320]  我們要記得這句話
[00:24:30.320 --> 00:24:32.320]  施比受更為有福
[00:24:32.320 --> 00:24:34.520]  幫助軟弱的人
[00:24:34.520 --> 00:24:36.720]  給機會新一代的人
[00:24:37.320 --> 00:24:38.720]  這個是最重要的
[00:24:38.720 --> 00:24:41.120]  是不是真的沒有能力做呢?
[00:24:41.120 --> 00:24:42.520]  其實未必是的
[00:24:42.520 --> 00:24:46.120]  而是很多人放不下一些東西
[00:24:46.120 --> 00:24:48.720]  給年輕人去嘗試
[00:24:48.720 --> 00:24:52.120]  因為做得領袖的
[00:24:52.120 --> 00:24:54.320]  是有一定的權位
[00:24:54.320 --> 00:24:55.920]  有一定的權力
[00:24:55.920 --> 00:24:57.520]  有一定的地位
[00:24:57.520 --> 00:25:00.920]  這些東西不是那麼容易放得下的
[00:25:00.920 --> 00:25:04.120]  所以學習施比受更為有福
[00:25:04.120 --> 00:25:06.120]  是不是新一代人不行呢?
[00:25:06.120 --> 00:25:08.320]  我們這樣說一代不如一代
[00:25:08.320 --> 00:25:11.520]  現在年輕人又懶又蠢
[00:25:11.520 --> 00:25:12.920]  像一塊飯一樣
[00:25:12.920 --> 00:25:14.520]  都不會做事的
[00:25:14.520 --> 00:25:15.520]  是不是?
[00:25:15.520 --> 00:25:16.720]  如果你是這樣覺得的話
[00:25:16.720 --> 00:25:17.320]  我告訴你
[00:25:17.320 --> 00:25:18.720]  你的父母也是這樣覺得你的
[00:25:18.720 --> 00:25:20.320]  一樣的
[00:25:20.320 --> 00:25:21.720]  一代不如一代
[00:25:21.720 --> 00:25:23.120]  我們中國人說幾千年
[00:25:23.120 --> 00:25:24.920]  如果真是事實的話
[00:25:24.920 --> 00:25:26.320]  我們渣也沒有了
[00:25:26.320 --> 00:25:27.120]  是不是?
[00:25:27.120 --> 00:25:28.520]  說幾千年了
[00:25:28.520 --> 00:25:29.520]  一代不如一代
[00:25:29.520 --> 00:25:31.320]  每一代少一個百分比
[00:25:31.320 --> 00:25:32.920]  我們基本上也只剩下零
[00:25:32.920 --> 00:25:33.520]  但不是的
[00:25:33.520 --> 00:25:34.520]  我們也不錯
[00:25:34.520 --> 00:25:35.720]  我們也不錯
[00:25:35.720 --> 00:25:39.320]  是因為我們不相信年輕人
[00:25:39.320 --> 00:25:41.320]  但每一個人都年輕過的
[00:25:41.320 --> 00:25:43.120]  我們年輕的時候都是很蠢
[00:25:43.120 --> 00:25:44.120]  都是很懶
[00:25:44.120 --> 00:25:46.120]  都是很多東西都不懂的
[00:25:46.120 --> 00:25:47.520]  現在不是挺好嗎?
[00:25:47.520 --> 00:25:49.920]  大家覺得自己挺好的應該
[00:25:49.920 --> 00:25:51.520]  所以只要你有機會給他們
[00:25:51.520 --> 00:25:53.320]  也可以的
[00:25:53.320 --> 00:25:55.320]  問題是我們不相信
[00:25:55.320 --> 00:25:56.920]  我們不信任他們
[00:25:56.920 --> 00:25:58.520]  我們不敢給他們試
[00:25:58.520 --> 00:25:59.720]  一試都不行
[00:25:59.720 --> 00:26:01.920]  我們就出手幫他們搞定
[00:26:01.920 --> 00:26:03.920]  但他們永遠都不會進步
[00:26:03.920 --> 00:26:06.120]  因為你跟他們搞定
[00:26:06.120 --> 00:26:07.120]  你叫兒子煮飯
[00:26:07.120 --> 00:26:08.720]  煮了一堆東西怎麼吃?
[00:26:08.720 --> 00:26:09.520]  你吃吧
[00:26:09.520 --> 00:26:11.520]  你吃著吃著他就會煮得好
[00:26:11.520 --> 00:26:12.920]  但你忍受不了
[00:26:12.920 --> 00:26:14.320]  他永遠就沒有機會煮
[00:26:14.320 --> 00:26:16.320]  因為你不可以接受一堆東西
[00:26:16.320 --> 00:26:18.320]  你以前也是這樣的
[00:26:18.320 --> 00:26:18.920]  是不是?
[00:26:18.920 --> 00:26:21.320]  我們每一個人都經歷過這些
[00:26:21.320 --> 00:26:23.120]  施比受更為有福
[00:26:23.120 --> 00:26:25.120]  我們肯去施的時候
[00:26:25.120 --> 00:26:28.720]  我們就能夠幫助其他人
[00:26:28.720 --> 00:26:30.520]  幫助軟弱的人
[00:26:30.520 --> 00:26:32.720]  幫助那些在信仰上
[00:26:32.720 --> 00:26:34.320]  比我們認識少的人
[00:26:34.320 --> 00:26:36.520]  但他們都可以繼續去做領袖
[00:26:36.520 --> 00:26:38.320]  他們繼續可以做教導的工作
[00:26:38.320 --> 00:26:41.520]  他們可以繼續幫助其他人
[00:26:41.520 --> 00:26:43.720]  福音是這樣承傳下去的
[00:26:43.720 --> 00:26:45.320]  耶穌基督的福音
[00:26:45.320 --> 00:26:48.320]  被證明是要這樣傳下去
[00:26:48.320 --> 00:26:49.920]  永遠都是靠最好的嗎?
[00:26:49.920 --> 00:26:52.120]  永遠都是靠保羅
[00:26:52.120 --> 00:26:53.520]  當然是靠耶穌
[00:26:53.520 --> 00:26:54.920]  最好耶穌不要升天
[00:26:54.920 --> 00:26:55.720]  我們會這樣說
[00:26:55.720 --> 00:26:57.520]  升天升天有個保羅出來
[00:26:57.520 --> 00:26:58.720]  保羅不要死
[00:26:58.720 --> 00:26:59.720]  你繼續搞
[00:26:59.720 --> 00:27:00.920]  你繼續做
[00:27:00.920 --> 00:27:02.320]  他又會走的
[00:27:02.320 --> 00:27:03.920]  第二個又差一點
[00:27:03.920 --> 00:27:04.720]  不是的
[00:27:04.720 --> 00:27:06.520]  教會一直發展得好
[00:27:06.520 --> 00:27:11.920]  我們總是有那個開始的時候
[00:27:11.920 --> 00:27:12.520]  是不是?
[00:27:12.520 --> 00:27:14.320]  就算我們做牧師
[00:27:14.320 --> 00:27:18.320]  我們都有第一次回教會的時候
[00:27:18.320 --> 00:27:20.120]  當然我第一次回教會不是回這裡
[00:27:20.120 --> 00:27:20.920]  詹仕也是
[00:27:20.920 --> 00:27:23.520]  誰記得他第一次回教會是怎樣的
[00:27:23.520 --> 00:27:25.120]  有沒有人記得?
[00:27:25.120 --> 00:27:26.720]  詹仕第一次回教會在不在這裡?
[00:27:26.720 --> 00:27:27.920]  在這裡
[00:27:27.920 --> 00:27:28.520]  升回這裡
[00:27:28.520 --> 00:27:30.120]  升回大理回來
[00:27:30.120 --> 00:27:31.720]  幸好他記得
[00:27:31.720 --> 00:27:35.520]  當天你猜不猜到他會當主教牧師?
[00:27:35.520 --> 00:27:37.120]  如果他會猜到就厲害了
[00:27:37.120 --> 00:27:39.920]  這個簡直是先知
[00:27:39.920 --> 00:27:41.920]  總有第一天回來
[00:27:41.920 --> 00:27:43.120]  我們都有信主那一天
[00:27:43.120 --> 00:27:44.720]  我們都有受浸那一天
[00:27:44.720 --> 00:27:45.920]  所以當詹仕缺志那一天
[00:27:45.920 --> 00:27:47.920]  或者當他受浸那一天
[00:27:47.920 --> 00:27:50.520]  誰猜到他會當主教牧師?
[00:27:50.520 --> 00:27:52.320]  他就做了
[00:27:52.320 --> 00:27:54.320]  所以今天如果你是第一天回教會
[00:27:54.320 --> 00:27:56.320]  或者今年你剛剛信主
[00:27:56.320 --> 00:27:59.520]  或者你這次才去受浸
[00:27:59.520 --> 00:28:02.720]  都說不定有一天你會當主教牧師
[00:28:02.720 --> 00:28:03.720]  是不是?
[00:28:03.720 --> 00:28:05.720]  現在有版體
[00:28:05.720 --> 00:28:08.920]  試過一次就會有第二次
[00:28:08.920 --> 00:28:10.720]  有什麼不行呢?
[00:28:10.720 --> 00:28:13.720]  不行除非我們不信任他
[00:28:13.720 --> 00:28:16.120]  我們如果永遠都記得
[00:28:16.120 --> 00:28:18.120]  或者聖馬永遠都記得
[00:28:18.120 --> 00:28:21.520]  詹仕第一次回教會的那個狀態
[00:28:21.520 --> 00:28:23.720]  可能你會反對他當主教牧師
[00:28:23.720 --> 00:28:26.320]  你還是記住他還沒有信主
[00:28:26.320 --> 00:28:28.320]  他還沒有信主怎麼會當主教牧師?
[00:28:28.320 --> 00:28:30.720]  不是的,人會改變
[00:28:30.720 --> 00:28:32.120]  人會成長
[00:28:32.120 --> 00:28:35.120]  如果我們給他們機會的話
[00:28:35.120 --> 00:28:37.120]  問題是我們給不給機會呢?
[00:28:37.120 --> 00:28:39.720]  我們幫不幫助人信主呢?
[00:28:39.720 --> 00:28:41.520]  我們幫不幫助人加入教會呢?
[00:28:41.520 --> 00:28:43.520]  我們幫不幫助人來到成長
[00:28:43.520 --> 00:28:46.120]  讓他有機會透過很多不同的服事
[00:28:46.120 --> 00:28:50.520]  以致他能夠被上帝使用呢?
[00:28:50.520 --> 00:28:52.920]  我們需要繼承人
[00:28:52.920 --> 00:28:55.720]  但很多時候我們是自己不會放下
[00:28:55.720 --> 00:28:57.520]  不會信他們去做
[00:28:57.520 --> 00:29:00.120]  我們都是很小心讓他們去做
[00:29:00.120 --> 00:29:01.920]  我們都是看著他
[00:29:01.920 --> 00:29:03.320]  他也做不到的
[00:29:03.320 --> 00:29:05.320]  你叫他兒子在廚房煮飯
[00:29:05.320 --> 00:29:07.120]  然後你站在門口盯著他煮
[00:29:07.120 --> 00:29:08.920]  他一定煮得很差
[00:29:08.920 --> 00:29:11.120]  然後你忍不住就幫他
[00:29:11.120 --> 00:29:12.720]  他永遠都做不到一樣
[00:29:12.720 --> 00:29:14.120]  我們要信他的
[00:29:14.120 --> 00:29:15.720]  就在客廳就可以了
[00:29:15.720 --> 00:29:17.120]  在客廳等吃
[00:29:17.120 --> 00:29:18.320]  有東西來吃
[00:29:18.320 --> 00:29:19.920]  當然你可以給他一些意見
[00:29:19.920 --> 00:29:21.320]  但是你都會照吃
[00:29:21.320 --> 00:29:23.120]  因為下次他又會煮好一點
[00:29:23.120 --> 00:29:25.120]  因為給了他一些意見
[00:29:25.120 --> 00:29:28.120]  所以我們是需要繼續幫助人
[00:29:28.120 --> 00:29:30.320]  施比受更為有福
[00:29:30.320 --> 00:29:33.320]  以致我們做任何的工作
[00:29:33.320 --> 00:29:35.520]  我們在任何的侍奉裏面
[00:29:35.520 --> 00:29:38.120]  我們都準備給人做
[00:29:38.120 --> 00:29:40.120]  以前我們在教會被教導
[00:29:40.120 --> 00:29:41.920]  就是我們坐一個什麼位呢?
[00:29:41.920 --> 00:29:43.720]  這個好像是Vincent講的
[00:29:43.720 --> 00:29:45.120]  就是穩定接班人
[00:29:45.120 --> 00:29:47.320]  當你坐一個位的時候
[00:29:47.320 --> 00:29:48.520]  你第一天開工
[00:29:48.520 --> 00:29:49.520]  你應該馬上想好
[00:29:49.520 --> 00:29:51.520]  你不在這裏誰來做這件事
[00:29:51.520 --> 00:29:55.520]  這樣機構才可以運作順暢
[00:29:55.520 --> 00:29:57.720]  當我們在這個世界
[00:29:57.720 --> 00:30:00.120]  我們去做上帝的工作
[00:30:00.120 --> 00:30:02.320]  如果我們今天不可以做教導
[00:30:02.320 --> 00:30:03.320]  不可以帶來信耶穌
[00:30:03.320 --> 00:30:05.720]  誰可以做呢?
[00:30:05.720 --> 00:30:07.920]  我常常講在教會就是一樣
[00:30:07.920 --> 00:30:10.720]  我們無論工作做得多好
[00:30:10.720 --> 00:30:11.720]  我們走了
[00:30:11.720 --> 00:30:13.120]  那些東西就消失
[00:30:13.120 --> 00:30:15.120]  就等於沒有了
[00:30:15.120 --> 00:30:17.320]  在教會我和很多傳道人講
[00:30:17.320 --> 00:30:19.520]  我覺得在教會最重要的工作
[00:30:19.520 --> 00:30:21.520]  做傳道人的工作
[00:30:21.520 --> 00:30:23.520]  就是當我們真的要離開的時候
[00:30:23.520 --> 00:30:24.920]  我們找到另一個人
[00:30:24.920 --> 00:30:27.120]  可以在教會做傳道人
[00:30:27.120 --> 00:30:29.320]  我們做傳道人最重要的
[00:30:29.320 --> 00:30:32.520]  就是在教會能夠找到一個人
[00:30:32.520 --> 00:30:35.920]  出來獻身 奉獻
[00:30:35.920 --> 00:30:36.720]  去讀神學
[00:30:36.720 --> 00:30:39.320]  去預備自己去模樣教會
[00:30:39.320 --> 00:30:40.720]  如果我們做到這件事
[00:30:40.720 --> 00:30:43.320]  至少這件事還可以繼續做下去
[00:30:43.320 --> 00:30:46.120]  如果我們做了很多東西
[00:30:46.120 --> 00:30:47.920]  但是我們沒有辦法在教會
[00:30:47.920 --> 00:30:50.320]  能夠去幫助任何一個人
[00:30:50.320 --> 00:30:53.720]  來繼續承擔這個所謂傳道的工作
[00:30:53.720 --> 00:30:54.520]  我們所做的事情
[00:30:54.520 --> 00:30:58.120]  很快也會隨著歷史而消失
[00:30:58.120 --> 00:31:00.720]  除非有人繼續做我們要做的事情
[00:31:00.720 --> 00:31:04.120]  我相信上帝是會幫助我們
[00:31:04.120 --> 00:31:05.920]  不一定是我們這個地方
[00:31:05.920 --> 00:31:07.120]  香港消失了
[00:31:07.120 --> 00:31:09.520]  也不會妨礙上帝的福音
[00:31:09.520 --> 00:31:11.320]  被傳到這個地域
[00:31:11.320 --> 00:31:11.720]  是不是?
[00:31:11.720 --> 00:31:13.920]  上帝仍然有很多人可以去做
[00:31:13.920 --> 00:31:16.720]  不過這個既然是上帝的預備
[00:31:16.720 --> 00:31:19.520]  我們至少暫時在這個地方
[00:31:19.520 --> 00:31:21.320]  來為上帝工作
[00:31:21.320 --> 00:31:23.320]  我們希望繼續有人
[00:31:23.320 --> 00:31:26.720]  不斷地來承傳福音的使命
[00:31:26.720 --> 00:31:30.320]  來證明耶穌基督是恩惠的福音
[00:31:30.320 --> 00:31:31.320]  我們一起祈禱
[00:31:47.520 --> 00:31:49.920]  更合你心意的來跟隨你
[00:31:49.920 --> 00:31:52.320]  你都將方的使命給我們
[00:31:52.320 --> 00:31:54.520]  讓我們能夠去幫助其他人
[00:31:54.520 --> 00:31:55.720]  成為你的門徒
[00:31:55.720 --> 00:31:58.320]  我們求你親自的來保守我們
[00:31:58.320 --> 00:31:59.320]  幫助我們
[00:31:59.320 --> 00:32:02.320]  在今時今日在這個時空裏面
[00:32:02.320 --> 00:32:03.720]  你所給我們的機會
[00:32:03.720 --> 00:32:05.520]  讓我們能夠去把握
[00:32:05.520 --> 00:32:08.920]  並且能夠讓我們繼續做的時候
[00:32:08.920 --> 00:32:11.520]  我們都是因著順從你的心意
[00:32:11.520 --> 00:32:16.720]  以致我們能夠不斷來藉著你自己的呼召
[00:32:16.720 --> 00:32:19.720]  我們來更新我們的侍奉
[00:32:19.720 --> 00:32:23.720]  我們來知道你要為我們所做的是甚麼
[00:32:23.720 --> 00:32:25.320]  我們求你幫助我們
[00:32:25.320 --> 00:32:28.320]  讓我們願意學習去幫助軟弱的人
[00:32:28.320 --> 00:32:30.720]  來分享我們所有的東西
[00:32:30.720 --> 00:32:34.120]  以致其他人都繼續被你使用
[00:32:34.120 --> 00:32:36.720]  來承接福音的使命
[00:32:36.720 --> 00:32:39.520]  來繼續教會這個運動
[00:32:39.520 --> 00:32:40.920]  直到你回來的日子
[00:32:40.920 --> 00:32:43.880]  我們多謝您 看我們祈禱奉耶穌基督的名禱
[00:32:43.880 --> 00:32:45.880]  阿們
