
[00:00:00.000 --> 00:00:02.180]  今天我們要跟大家講這個題目
[00:20:17.240 --> 00:20:19.840]  所以integer就是它是一個完整的
[00:20:19.840 --> 00:20:21.440]  沒有切割的
[00:20:21.440 --> 00:20:23.280]  這裡一份那裡一份的
[00:20:23.280 --> 00:20:25.400]  它是一個完整的意思
[00:20:25.400 --> 00:20:29.040]  所以這裡就表示出這種完整的人格
[00:20:29.040 --> 00:20:30.240]  它在神的面前
[00:20:30.240 --> 00:20:31.920]  它是這樣赤露淌開
[00:20:31.920 --> 00:20:34.520]  在神面前求神光照它
[00:20:34.520 --> 00:20:38.160]  讓它活出一種內面和外表
[00:20:38.160 --> 00:20:40.240]  能夠表裡一致
[00:20:40.240 --> 00:20:41.720]  保持一致的wholeness
[00:20:41.720 --> 00:20:43.520]  完整的人格
[00:20:43.520 --> 00:20:46.040]  所以這種就是無論在家裡也好
[00:20:46.040 --> 00:20:47.120]  在工作的地方也好
[00:20:47.120 --> 00:20:47.920]  在街上也好
[00:20:47.920 --> 00:20:49.000]  在教會也好
[00:20:49.000 --> 00:20:49.960]  都是它
[00:20:49.960 --> 00:20:51.680]  都是它真正的它
[00:20:51.680 --> 00:20:54.480]  所以這個就是完整的人格
[00:20:54.480 --> 00:20:58.240]  我們見到這種
[00:20:58.240 --> 00:21:00.680]  很多今天人都是做外表虛幻
[00:21:00.680 --> 00:21:03.640]  剛才我特別講阿瑪利人來的時候
[00:21:03.640 --> 00:21:06.240]  她撕裂衣服
[00:21:06.240 --> 00:21:08.080]  頭蒙塵土
[00:21:08.080 --> 00:21:09.040]  代表什麼話?
[00:21:09.040 --> 00:21:10.120]  代表她很悲哀
[00:21:10.120 --> 00:21:11.040]  其實是不是?
[00:21:11.040 --> 00:21:12.080]  其實不是
[00:21:12.080 --> 00:21:13.080]  其實是假的
[00:21:13.080 --> 00:21:14.840]  外表是一套
[00:21:14.840 --> 00:21:18.440]  外表弄得好像很淑齡
[00:21:18.440 --> 00:21:20.840]  或者很令人同情
[00:21:20.840 --> 00:21:23.160]  但是裡面其實有一種不好的動機
[00:21:23.160 --> 00:21:24.440]  這種不好的動機
[00:21:24.440 --> 00:21:26.840]  就是要來欺騙大衛
[00:21:26.840 --> 00:21:28.840]  領取自己的利益
[00:21:28.840 --> 00:21:31.920]  這個就是她表裡不一致
[00:21:31.920 --> 00:21:36.000]  她的外表假裝好像很痛苦
[00:21:36.000 --> 00:21:39.360]  但是裡面卻是有另外一種想法
[00:21:39.360 --> 00:21:43.040]  我們見到這種就是不完整
[00:21:43.040 --> 00:21:45.040]  所以我們今天求神幫助我們
[00:21:45.040 --> 00:21:47.800]  什麼是一種尊榮神的品格
[00:21:47.800 --> 00:21:51.360]  尊榮神的品格就是活出耶穌基督的生命
[00:21:51.360 --> 00:21:54.880]  所以我們就是去拒絕那些
[00:21:54.880 --> 00:21:56.440]  誤敬為神的行徑
[00:21:56.440 --> 00:21:58.480]  剛才舉了這些例子
[00:21:58.480 --> 00:22:02.280]  我們都可以在今天守聖餐的時候看到
[00:22:02.280 --> 00:22:03.280]  求神光照我們
[00:22:03.280 --> 00:22:06.080]  讓我們有沒有一些不討他喜悅的地方
[00:22:06.080 --> 00:22:07.960]  我們裡面有沒有一些黑暗
[00:22:07.960 --> 00:22:09.240]  求神光照我們
[00:22:09.240 --> 00:22:13.600]  讓我們能夠做一次真誠的來到神的面前
[00:22:13.600 --> 00:22:16.400]  活出一種合神心意的
[00:22:16.400 --> 00:22:22.320]  拒絕這些誤敬為神的行徑的內心人生
[00:22:22.320 --> 00:22:23.880]  所以這是第一個我們見到
[00:22:23.880 --> 00:22:26.480]  為這種尊榮神的品格
[00:22:26.480 --> 00:22:29.960]  就是拒絕這些誤敬神的行徑
[00:22:29.960 --> 00:22:32.160]  第二我們見到不單止對神
[00:22:32.160 --> 00:22:33.680]  他對異己者
[00:22:33.680 --> 00:22:35.080]  我們看一看對異己者
[00:22:35.080 --> 00:22:37.800]  即是指掃羅
[00:22:37.800 --> 00:22:39.640]  對異己者怎樣?
[00:22:39.640 --> 00:22:42.800]  對異己者他就稱榮掩過
[00:22:42.800 --> 00:22:45.880]  即他不是專門揭別人的瘡疤
[00:22:45.880 --> 00:22:49.200]  反而他去紀念別人的一些好處
[00:22:49.200 --> 00:22:50.440]  所以這是很特別的
[00:22:50.440 --> 00:22:53.000]  帶來一個尊榮神的品格
[00:22:53.000 --> 00:22:54.280]  我們繼續看下去
[00:22:54.280 --> 00:22:56.120]  第一章第十七節
[00:22:56.120 --> 00:22:57.640]  我們讀完這幾節
[00:22:57.640 --> 00:23:00.440]  我們繼續用啟認的方式讀
[00:23:00.440 --> 00:23:03.040]  大衛就作哀歌
[00:23:03.040 --> 00:23:04.840]  叼掃羅
[00:23:04.840 --> 00:23:07.280]  和他異己若拿丹
[00:23:07.280 --> 00:23:08.280]  請讀
[00:23:08.280 --> 00:23:19.520]  在他們的一個歷史書上
[00:23:19.520 --> 00:23:20.320]  叫做《公歌》
[00:23:20.320 --> 00:23:22.240]  《公歌》就是戰績的意思
[00:23:22.240 --> 00:23:28.040]  歌中說以色列李尊榮者在山上被殺
[00:23:28.040 --> 00:23:30.360]  大英雄何景死亡
[00:23:30.360 --> 00:23:32.440]  這個指誰?
[00:23:32.440 --> 00:23:32.960]  掃羅
[00:23:32.960 --> 00:23:34.560]  彭吊掃羅
[00:23:34.560 --> 00:23:37.160]  當然彭吊掃羅和若拿丹
[00:23:37.160 --> 00:23:40.040]  所以他就說李尊榮者在山上被殺
[00:23:40.040 --> 00:23:42.560]  大英雄何景死亡
[00:23:42.560 --> 00:23:45.520]  這個就是他作哀歌
[00:23:45.520 --> 00:23:48.640]  也作一個紀念歌頌
[00:23:48.640 --> 00:23:51.520]  掃羅和若拿丹
[00:23:51.520 --> 00:23:52.840]  二十節
[00:23:52.840 --> 00:23:53.640]  稍後我讀
[00:23:53.640 --> 00:23:56.040]  不要在加特報告
[00:23:56.040 --> 00:23:59.840]  不要在亞實基倫的街上串揚
[00:23:59.840 --> 00:24:02.720]  這兩個就是菲利士人的城市
[00:24:02.720 --> 00:24:04.320]  加特和亞實菲倫
[00:24:04.320 --> 00:24:06.440]  就是說不要在外邦地
[00:24:06.440 --> 00:24:07.840]  來報告這件事
[00:24:07.840 --> 00:24:08.840]  串揚這件事
[00:24:08.840 --> 00:24:11.240]  免得菲利士人的女子歡樂
[00:24:11.240 --> 00:24:15.440]  免得未受割禮之人的女子驚誇
[00:24:15.440 --> 00:24:16.840]  第二十三節請讀
[00:24:21.640 --> 00:24:23.840]  所以說到掃羅和若拿丹
[00:24:23.840 --> 00:24:26.840]  說到活時相悅相愛
[00:24:26.840 --> 00:24:28.840]  死時也不分離
[00:24:28.840 --> 00:24:30.440]  直到一起死
[00:24:30.440 --> 00:24:32.040]  當然這是詩
[00:24:32.040 --> 00:24:34.040]  詩意境
[00:24:34.040 --> 00:24:36.440]  說到父子一同死亡
[00:24:36.440 --> 00:24:38.440]  不過他們都是
[00:24:38.440 --> 00:24:40.440]  一起離開
[00:24:40.440 --> 00:24:41.440]  他們比鷹更快
[00:24:41.440 --> 00:24:43.440]  他們活著的時候
[00:24:43.440 --> 00:24:45.440]  活出了這幾百年
[00:24:45.440 --> 00:24:47.440]  他們活著的時候
[00:24:47.440 --> 00:24:52.440]  活出了這些勇氣
[00:24:52.440 --> 00:24:56.440]  活出這些相愛的感覺
[00:24:56.440 --> 00:24:57.440]  二十四節
[00:24:57.440 --> 00:24:59.440]  以色列的女子
[00:24:59.440 --> 00:25:01.440]  當為掃羅哀哭
[00:25:01.440 --> 00:25:07.440]  她曾指你們穿朱紅色的美衣
[00:25:07.440 --> 00:25:10.440]  使你們衣服有黃金的裝飾
[00:25:10.440 --> 00:25:11.440]  請讀
[00:25:11.440 --> 00:25:19.440]  若拿丹何竟在陣上不讀
[00:25:19.440 --> 00:25:21.440]  所以他們說到
[00:25:21.440 --> 00:25:22.440]  以色列的女子
[00:25:22.440 --> 00:25:23.440]  你們要紀念掃羅
[00:25:23.440 --> 00:25:24.440]  使你們富裕
[00:25:24.440 --> 00:25:25.440]  使你們發名
[00:25:25.440 --> 00:25:26.440]  使你們有平安
[00:25:26.440 --> 00:25:28.440]  你們要紀念他
[00:25:28.440 --> 00:25:29.440]  英雄指掃羅
[00:25:29.440 --> 00:25:31.440]  何竟在陣上不讀
[00:25:31.440 --> 00:25:35.440]  若拿丹何竟在陣上避失
[00:25:35.440 --> 00:25:39.440]  所以大衛不是為掃羅好與壞辯論
[00:25:39.440 --> 00:25:42.440]  事實上要數他的壞處真的很多
[00:25:42.440 --> 00:25:45.440]  但他信任上帝的主權
[00:25:45.440 --> 00:25:48.440]  因為他認為這是耀華的受告者
[00:25:48.440 --> 00:25:51.440]  所以他把主權交給上帝
[00:25:51.440 --> 00:25:53.440]  神會主持最後的公平審判
[00:25:53.440 --> 00:25:57.440]  事實上審判真的到了掃羅
[00:25:57.440 --> 00:26:01.440]  最後他也是在戰場上慘死
[00:26:01.440 --> 00:26:03.440]  我們上一次說過
[00:26:03.440 --> 00:26:05.440]  他活了糊塗一生
[00:26:05.440 --> 00:26:07.440]  結果最後沒什麼好死
[00:26:07.440 --> 00:26:09.440]  甚至屍身被人分割
[00:26:09.440 --> 00:26:11.440]  很凌辱地死亡
[00:26:11.440 --> 00:26:13.440]  上帝也執行了公義
[00:26:13.440 --> 00:26:15.440]  不過大衛絕對不做這件事
[00:26:15.440 --> 00:26:17.440]  他留給上帝做
[00:26:17.440 --> 00:26:21.440]  所以他信任上帝的主權
[00:26:21.440 --> 00:26:25.440]  知道神一定會主持公義
[00:26:25.440 --> 00:26:28.440]  反而我們看到他所做的
[00:26:28.440 --> 00:26:32.440]  就是讓人民紀念掃羅
[00:26:32.440 --> 00:26:35.440]  他對國家的貢獻
[00:26:35.440 --> 00:26:40.440]  他們說到紀念他的英勇
[00:26:40.440 --> 00:26:42.440]  紀念他的偉身
[00:26:42.440 --> 00:26:45.440]  大衛沒有提到掃羅的失敗
[00:26:45.440 --> 00:26:47.440]  他的嫉妒和追殺
[00:26:47.440 --> 00:26:51.440]  反而說掃羅和約拿丹
[00:26:51.440 --> 00:26:53.440]  其實我們讀過《三美傑相》就知道
[00:26:53.440 --> 00:26:55.440]  掃羅非常生氣約拿丹
[00:26:55.440 --> 00:26:57.440]  為什麼呢?
[00:26:57.440 --> 00:27:00.440]  因為約拿丹竟然和大衛結盟
[00:27:00.440 --> 00:27:02.440]  本來這個王位是你的
[00:27:02.440 --> 00:27:05.440]  你怎麼可以和他結盟呢?
[00:27:05.440 --> 00:27:09.440]  所以這種嫉妒和追殺
[00:27:09.440 --> 00:27:13.440]  這種情況在掃羅的人格上表露無遺
[00:27:13.440 --> 00:27:20.440]  非常不好
[00:27:20.440 --> 00:27:26.440]  但屬靈的人將主權交給上帝審判
[00:27:26.440 --> 00:27:28.440]  尊榮就給人
[00:27:28.440 --> 00:27:31.440]  審判就交給上帝
[00:27:31.440 --> 00:27:34.440]  有位姐妹曾經在職場上
[00:27:34.440 --> 00:27:37.440]  被她的主管長期打壓
[00:27:37.440 --> 00:27:41.440]  後來她忍受了
[00:27:41.440 --> 00:27:44.440]  後來這個主管自己犯錯
[00:27:44.440 --> 00:27:46.440]  結果被降職
[00:27:46.440 --> 00:27:50.440]  本來這個姐妹應該在這個時候很開心
[00:27:50.440 --> 00:27:54.440]  說好了,終於看見你失敗了
[00:27:54.440 --> 00:27:57.440]  但她沒有這樣做,沒有唱衰他
[00:27:57.440 --> 00:27:59.440]  你看她有今天
[00:27:59.440 --> 00:28:02.440]  她反而選擇沉默
[00:28:02.440 --> 00:28:05.440]  她知道上帝是公義的
[00:28:05.440 --> 00:28:08.440]  如果審判出於神,神會主持
[00:28:08.440 --> 00:28:13.440]  但她不去做一些不是敬畏神的事
[00:28:13.440 --> 00:28:15.440]  這也是她表現出來的
[00:28:15.440 --> 00:28:17.440]  所以多年後她回頭看
[00:28:17.440 --> 00:28:19.440]  她當時做的是對的
[00:28:19.440 --> 00:28:24.440]  她沒有報仇,沒有反擊,沒有唱衰別人
[00:28:24.440 --> 00:28:27.440]  反而是因為她這樣做
[00:28:27.440 --> 00:28:31.440]  來博取別人的尊敬
[00:28:31.440 --> 00:28:34.440]  後來升職就是她
[00:28:34.440 --> 00:28:40.440]  所以她們反而升職高於其他同事
[00:28:40.440 --> 00:28:43.440]  所以我們看見這也是一個很美好的見證
[00:28:43.440 --> 00:28:45.440]  敵人一遭禍
[00:28:45.440 --> 00:28:49.440]  我們心裏自然就說該死
[00:28:49.440 --> 00:28:51.440]  或者唱衰他
[00:28:51.440 --> 00:28:54.440]  但大衛總是以神的心為心
[00:28:54.440 --> 00:28:59.440]  他顧及塑羅加,就是他自己以色列家的聲譽
[00:28:59.440 --> 00:29:01.440]  所以我們在這裏也看見
[00:29:01.440 --> 00:29:04.440]  有一個很重要的原則
[00:29:04.440 --> 00:29:09.440]  在第一章的二十節,剛才我們讀過
[00:29:09.440 --> 00:29:15.440]  「不要再加特報告,不要在亞實、基倫的街上傳揚」
[00:29:15.440 --> 00:29:22.440]  免得這些外邦女子取笑神的角度
[00:29:22.440 --> 00:29:25.440]  免得這些未受割禮的人來驚誇
[00:29:25.440 --> 00:29:27.440]  所以其實她有一個很重要的心
[00:29:27.440 --> 00:29:31.440]  就是要保持神的榮耀
[00:29:31.440 --> 00:29:37.440]  她不要特意唱衰塑羅,以色列王
[00:29:37.440 --> 00:29:39.440]  以致外邦人都取笑她們
[00:29:39.440 --> 00:29:43.440]  所以其實這個心也是一個很好的表現
[00:29:43.440 --> 00:29:46.440]  就是她去表揚其他人的好處
[00:29:46.440 --> 00:29:53.440]  但卻不去揭穿別人不好的地方
[00:29:53.440 --> 00:29:55.440]  她把這個教會交給上帝
[00:29:55.440 --> 00:29:59.440]  所以今天我們教會作為神的子民
[00:29:59.440 --> 00:30:00.440]  我們也是這樣
[00:30:00.440 --> 00:30:04.440]  很多我們今天在美國的教會
[00:30:04.440 --> 00:30:07.440]  有時候說見證好不好呢?
[00:30:07.440 --> 00:30:09.440]  我們怎樣能夠影響這個國家呢?
[00:30:09.440 --> 00:30:11.440]  其實從教會開始
[00:30:11.440 --> 00:30:14.440]  我們發覺教會也有很多的問題
[00:30:14.440 --> 00:30:17.440]  是真的,因為有罪人的地方
[00:30:17.440 --> 00:30:20.440]  很多這些彼此攻擊、分裂
[00:30:20.440 --> 00:30:25.440]  甚至是你揭我短,我揭你短
[00:30:25.440 --> 00:30:27.440]  這種問題
[00:30:27.440 --> 00:30:29.440]  最有趣的就是仇敵
[00:30:29.440 --> 00:30:34.440]  仇敵在當中得到他自己的喜悅
[00:30:34.440 --> 00:30:36.440]  因為神的榮耀而損失
[00:30:36.440 --> 00:30:38.440]  所以大衛時常有這個心
[00:30:38.440 --> 00:30:42.440]  他是清榮掩過
[00:30:42.440 --> 00:30:45.440]  因為他為了尊榮神
[00:30:45.440 --> 00:30:47.440]  所以我們在這裡可以想到
[00:30:47.440 --> 00:30:51.440]  黃明道先生是一位我很尊敬的中國傳道人
[00:30:51.440 --> 00:30:54.440]  他寫了很多書
[00:30:54.440 --> 00:30:56.440]  講到教會、靈命、追求
[00:30:56.440 --> 00:30:59.440]  不過他很著重基督徒的品格
[00:30:59.440 --> 00:31:04.440]  所以他有一本書叫做《基督徒品格的真言》
[00:31:04.440 --> 00:31:06.440]  其中我們可以看見
[00:31:06.440 --> 00:31:09.440]  他有幾句名言
[00:31:09.440 --> 00:31:12.440]  都是很值得提醒的
[00:31:12.440 --> 00:31:16.440]  基督徒的品格包括
[00:31:16.440 --> 00:31:22.440]  「不心存嫉妒,見人得好處,便與人同樂」
[00:31:22.440 --> 00:31:24.440]  這種是很特別的心
[00:31:24.440 --> 00:31:27.440]  正常人是很不抵德、嫉妒
[00:31:27.440 --> 00:31:29.440]  但他說「心不存嫉妒」
[00:31:29.440 --> 00:31:35.440]  從心開始追求一種尊榮神的品格
[00:31:35.440 --> 00:31:39.440]  「見人得好處,便與人同樂」
[00:31:39.440 --> 00:31:46.440]  「不幸災樂禍,見人遭患難,便待人分憂」
[00:31:46.440 --> 00:31:50.440]  所以不幸災樂禍
[00:31:50.440 --> 00:31:54.440]  反而見到人有患難時便待人分憂
[00:31:54.440 --> 00:31:56.440]  這種也是尊榮神的一種品格
[00:31:56.440 --> 00:32:02.440]  「自己負了別人,要認罪賠償」
[00:32:02.440 --> 00:32:05.440]  這真是很好的
[00:32:05.440 --> 00:32:06.440]  我們經常說基督徒靈明
[00:32:06.440 --> 00:32:07.440]  這是很實際的
[00:32:07.440 --> 00:32:09.440]  究竟這種品格會不會出來呢?
[00:32:09.440 --> 00:32:10.440]  自己虧欠別人
[00:32:10.440 --> 00:32:12.440]  值不值得向別人認錯呢?
[00:32:12.440 --> 00:32:14.440]  值不值得向別人賠償呢?
[00:32:14.440 --> 00:32:16.440]  不要虧欠別人
[00:32:16.440 --> 00:32:17.440]  反過來說
[00:32:17.440 --> 00:32:21.440]  「別人負了自己,就寬容赦免」
[00:32:21.440 --> 00:32:23.440]  這是一種內心
[00:32:23.440 --> 00:32:25.440]  寬容大方
[00:32:25.440 --> 00:32:28.440]  「神要赦免我,我也赦免你」
[00:32:28.440 --> 00:32:30.440]  寬容大方
[00:32:30.440 --> 00:32:33.440]  所以得罪別人,記得向別人認罪
[00:32:33.440 --> 00:32:35.440]  向別人賠償
[00:32:35.440 --> 00:32:44.440]  「自己待別人有好處,就當捍衛本分」
[00:32:44.440 --> 00:32:47.440]  即是別人有好處給自己
[00:32:47.440 --> 00:32:50.440]  自己有好處給別人,就當捍衛本分
[00:32:50.440 --> 00:32:52.440]  這是我應該做的
[00:32:52.440 --> 00:32:53.440]  反過來說
[00:32:53.440 --> 00:32:59.440]  「別人待自己有好處,就應為恩德」
[00:32:59.440 --> 00:33:01.440]  這句說話很好
[00:33:01.440 --> 00:33:09.440]  「得人恩,得千年記」
[00:33:09.440 --> 00:33:13.440]  「得人恩,得千年記」
[00:33:13.440 --> 00:33:15.440]  即是別人對你有恩,記住他
[00:33:15.440 --> 00:33:18.440]  自己對別人有恩,那又怎樣呢?
[00:33:18.440 --> 00:33:21.440]  不要常常拿來誇耀
[00:33:21.440 --> 00:33:23.440]  所以這句說話很有意思
[00:33:23.440 --> 00:33:26.440]  「自己待別人有好處,就應當捍衛本分」
[00:33:26.440 --> 00:33:29.440]  這是愛心出發
[00:33:29.440 --> 00:33:33.440]  「別人對自己有好處,就記得別人對你有好處」
[00:33:33.440 --> 00:33:35.440]  不要忘記
[00:33:35.440 --> 00:33:36.440]  最後他說
[00:33:36.440 --> 00:33:43.440]  「不要在人面前奉承恭維」
[00:33:43.440 --> 00:33:48.440]  「更不要在人背後批評論斷」
[00:33:48.440 --> 00:33:51.440]  這句說話是非常好的美德
[00:33:51.440 --> 00:33:56.440]  所以這個世界很多是相反的
[00:33:56.440 --> 00:33:58.440]  但我們作為神的兒女
[00:33:58.440 --> 00:34:01.440]  我們都學習做這些美好的事
[00:34:01.440 --> 00:34:03.440]  就是基督徒的品格
[00:34:03.440 --> 00:34:06.440]  今天很多人都不做了
[00:34:06.440 --> 00:34:08.440]  很多人都是自私自利的
[00:34:08.440 --> 00:34:10.440]  背後講理閒話
[00:34:10.440 --> 00:34:13.440]  表面奉承恭維
[00:34:13.440 --> 00:34:16.440]  真是一個今世代的人
[00:34:16.440 --> 00:34:18.440]  但我們卻不去做這些事
[00:34:18.440 --> 00:34:20.440]  無論別人如何
[00:34:20.440 --> 00:34:22.440]  我們自己做我們應該做的事
[00:34:22.440 --> 00:34:24.440]  這就是我們要做的事
[00:34:24.440 --> 00:34:26.440]  所以主幫助我們
[00:34:26.440 --> 00:34:30.440]  在大衛的身上我們看到
[00:34:30.440 --> 00:34:34.440]  他事實上有這種美好的美德
[00:34:34.440 --> 00:34:36.440]  在第十一至十二章
[00:34:36.440 --> 00:34:38.440]  大衛撕裂衣服
[00:34:38.440 --> 00:34:40.440]  跟隨他的人也是如此
[00:34:40.440 --> 00:34:42.440]  他們悲哀哭號
[00:34:42.440 --> 00:34:44.440]  則禁食到晚上
[00:34:44.440 --> 00:34:46.440]  這就是大衛的表現
[00:34:46.440 --> 00:34:51.440]  來哀號 紀念 作功歌
[00:34:51.440 --> 00:34:54.440]  紀念蘇羅和玉蘭等
[00:34:54.440 --> 00:34:57.440]  他這樣做有幾個目的
[00:34:57.440 --> 00:35:00.440]  其實他還未登基 未做皇帝
[00:35:00.440 --> 00:35:02.440]  沒有什麼政治好處
[00:35:02.440 --> 00:35:05.440]  不過他純粹是為了神的百姓
[00:35:05.440 --> 00:35:09.440]  因為他悼念這位離開了
[00:35:09.440 --> 00:35:13.440]  在戰場戰死沙場的一位領袖
[00:35:13.440 --> 00:35:15.440]  也是為了神的國度
[00:35:15.440 --> 00:35:18.440]  他不願意外邦人恥笑神的國度
[00:35:18.440 --> 00:35:21.440]  所以他的心是為哀動
[00:35:21.440 --> 00:35:23.440]  當然最大的哀動
[00:35:23.440 --> 00:35:25.440]  就是他失去了一位好友約拿丹
[00:35:25.440 --> 00:35:27.440]  所以第三方面我們看到
[00:35:27.440 --> 00:35:29.440]  尊榮神的品格
[00:35:29.440 --> 00:35:31.440]  對異己者他稱榮染過
[00:35:31.440 --> 00:35:33.440]  但是對友好者
[00:35:33.440 --> 00:35:35.440]  就是珍至長留
[00:35:35.440 --> 00:35:38.440]  這就是他美好的尊榮神的品格
[00:35:38.440 --> 00:35:41.440]  所以這些都是美德品格
[00:35:41.440 --> 00:35:43.440]  所以第二十六節這樣說
[00:35:43.440 --> 00:35:45.440]  我傾訴約拿丹啊
[00:35:45.440 --> 00:35:47.440]  我為你悲傷
[00:35:47.440 --> 00:35:49.440]  我甚喜悅你
[00:35:49.440 --> 00:35:51.440]  你向我發的愛情
[00:35:51.440 --> 00:35:52.440]  奇妙非常
[00:35:52.440 --> 00:35:54.440]  過於婦女的愛情
[00:35:54.440 --> 00:35:56.440]  英雄何竟卜到
[00:35:56.440 --> 00:35:59.440]  戰懼何竟滅門
[00:35:59.440 --> 00:36:03.440]  這就是他最後去暗食
[00:36:03.440 --> 00:36:07.440]  哀哭 悲哀 作歌 作詩
[00:36:07.440 --> 00:36:09.440]  更加在這裏看到
[00:36:09.440 --> 00:36:11.440]  我為你悲哀
[00:36:11.440 --> 00:36:15.440]  我們的美好的珍至的愛
[00:36:15.440 --> 00:36:17.440]  是非常寶貴
[00:36:17.440 --> 00:36:21.440]  甚至勝過了人間最親密的夫妻的愛
[00:36:21.440 --> 00:36:23.440]  勝過了婦女的愛
[00:36:23.440 --> 00:36:26.440]  這和約拿丹這種屬靈的友誼
[00:36:26.440 --> 00:36:28.440]  他們這種結盟的愛
[00:36:28.440 --> 00:36:29.440]  彼此結盟
[00:36:29.440 --> 00:36:31.440]  大家是稱兄道弟
[00:36:31.440 --> 00:36:33.440]  他們是屬靈的友誼
[00:36:33.440 --> 00:36:35.440]  因為他們大家都以神為中心
[00:36:35.440 --> 00:36:38.440]  他們大家都是為了神的國
[00:36:38.440 --> 00:36:40.440]  放下自己的好處
[00:36:40.440 --> 00:36:43.440]  所以以神彼此擺上生命的連結
[00:36:43.440 --> 00:36:45.440]  這種很寶貴
[00:36:45.440 --> 00:36:47.440]  所以這種都是一種美德
[00:36:47.440 --> 00:36:49.440]  今天我們能夠珍惜我們的好友
[00:36:49.440 --> 00:36:51.440]  我們屬靈的知己
[00:36:51.440 --> 00:36:53.440]  教會的弟兄姊妹
[00:36:53.440 --> 00:36:56.440]  在神的家裏我們稱兄道弟
[00:36:56.440 --> 00:36:58.440]  我們彼此相愛
[00:36:58.440 --> 00:37:01.440]  在屬靈的裏彼此建立
[00:37:01.440 --> 00:37:03.440]  在神的盟約當中一同承受
[00:37:03.440 --> 00:37:05.440]  這真是何等美好
[00:37:05.440 --> 00:37:07.440]  所以真正的友誼
[00:37:07.440 --> 00:37:09.440]  不只是飲飲食食
[00:37:09.440 --> 00:37:11.440]  當然飲飲食食是好的
[00:37:11.440 --> 00:37:13.440]  但是更著重的
[00:37:13.440 --> 00:37:15.440]  就是這種真摯長留
[00:37:15.440 --> 00:37:20.440]  不斷地由真情相連結
[00:37:20.440 --> 00:37:23.440]  在神的愛裏彼此建立
[00:37:23.440 --> 00:37:27.440]  巴不得我們真的成為神的家
[00:37:27.440 --> 00:37:29.440]  今天這個世界缺乏真理
[00:37:29.440 --> 00:37:30.440]  缺乏公正
[00:37:30.440 --> 00:37:31.440]  我們活出真理
[00:37:31.440 --> 00:37:32.440]  活出公正
[00:37:32.440 --> 00:37:33.440]  這個世界缺乏愛
[00:37:33.440 --> 00:37:35.440]  所以我們今天在這個世界裏
[00:37:35.440 --> 00:37:36.440]  活出愛
[00:37:36.440 --> 00:37:39.440]  讓人能夠在教會
[00:37:39.440 --> 00:37:41.440]  在基督徒的身上
[00:37:41.440 --> 00:37:44.440]  體會到這種真摯友情的寶貴
[00:37:44.440 --> 00:37:46.440]  所以享受吧
[00:37:46.440 --> 00:37:47.440]  人間友情
[00:37:47.440 --> 00:37:50.440]  我們見到大衛是一個有情有性的人
[00:37:50.440 --> 00:37:54.440]  他有情有義
[00:37:54.440 --> 00:37:56.440]  亦都有大情大性
[00:37:56.440 --> 00:37:59.440]  所以神揀選他
[00:37:59.440 --> 00:38:02.440]  不單止做以色列的領袖
[00:38:02.440 --> 00:38:04.440]  更加作出很多思覺
[00:38:04.440 --> 00:38:09.440]  所以大衛很抒發他的感情
[00:38:09.440 --> 00:38:11.440]  他不單止向神的感情抒發
[00:38:11.440 --> 00:38:13.440]  在這裏我們見到他向人
[00:38:13.440 --> 00:38:16.440]  去抒發他的感情
[00:38:16.440 --> 00:38:20.440]  所以他真是一位
[00:38:20.440 --> 00:38:22.440]  有情有義的人
[00:38:22.440 --> 00:38:25.440]  所以我們見到這是一種非常好的美德
[00:38:25.440 --> 00:38:28.440]  不知你有沒有珍惜你的好友
[00:38:28.440 --> 00:38:30.440]  可能是你的伴偶
[00:38:30.440 --> 00:38:31.440]  是你的伴侶
[00:38:31.440 --> 00:38:34.440]  或是你的好朋友或多年的朋友
[00:38:34.440 --> 00:38:36.440]  有些我們在教會很多年了
[00:38:36.440 --> 00:38:38.440]  大家認識了幾十年
[00:38:38.440 --> 00:38:40.440]  其實是很難得的
[00:38:40.440 --> 00:38:42.440]  所以亦都是去珍惜
[00:38:42.440 --> 00:38:44.440]  神讓我們有機會
[00:38:44.440 --> 00:38:46.440]  神帶領我們在不同的地方
[00:38:46.440 --> 00:38:48.440]  在香港來到這個地方
[00:38:48.440 --> 00:38:50.440]  在南灣在Torrance在這個教會
[00:38:50.440 --> 00:38:53.440]  神都讓我們這幾十年
[00:38:53.440 --> 00:38:55.440]  大家一起彼此生活
[00:38:55.440 --> 00:38:57.440]  一起追求神
[00:38:57.440 --> 00:39:00.440]  一同去經歷上帝的愛和恩典
[00:39:00.440 --> 00:39:02.440]  為何我們要躲在家裏
[00:39:02.440 --> 00:39:04.440]  一定要回來教會
[00:39:04.440 --> 00:39:06.440]  享受神的家的情誼
[00:39:06.440 --> 00:39:08.440]  享受在基督徒裏
[00:39:08.440 --> 00:39:10.440]  我們在神裏的滿足
[00:39:10.440 --> 00:39:14.440]  大家看不看兒童故事的卡通
[00:39:14.440 --> 00:39:17.440]  如果你喜歡看兒童故事
[00:39:17.440 --> 00:39:20.440]  有沒有誰看過The Sharlop's Web
[00:39:20.440 --> 00:39:22.440]  有人看過嗎
[00:39:22.440 --> 00:39:24.440]  知不知道講什麼的
[00:39:26.440 --> 00:39:30.440]  它叫做Best Family Film of the Year
[00:39:30.440 --> 00:39:32.440]  因為它本來是故事書
