
[00:00:00.000 --> 00:00:01.880]  讓我們一起讀兩節的聖經
[00:18:51.480 --> 00:18:53.960]  我們就有一個感動
[00:18:53.960 --> 00:18:56.760]  覺得教會一定要更新
[00:18:56.760 --> 00:18:59.840]  特別是在網路事工上
[00:18:59.840 --> 00:19:01.960]  所以我們就訂下這個主題叫
[00:19:01.960 --> 00:19:05.480]  更新 連結 擴展
[00:19:05.480 --> 00:19:07.120]  可是訂完之後
[00:19:07.120 --> 00:19:08.120]  說真的
[00:19:08.120 --> 00:19:10.840]  連我自己都有點茫然
[00:19:10.840 --> 00:19:13.240]  不知道為什麼會訂出這種主題
[00:19:13.240 --> 00:19:15.240]  怎麼做法呢
[00:19:15.240 --> 00:19:16.960]  要怎麼樣更新呢
[00:19:16.960 --> 00:19:18.720]  怎麼樣能夠連結呢
[00:19:18.720 --> 00:19:21.960]  怎麼樣能夠擴展呢
[00:19:21.960 --> 00:19:25.120]  結果沒想到一進入新的一年
[00:19:25.120 --> 00:19:27.560]  疫情馬上就開始了
[00:19:27.560 --> 00:19:32.280]  接下來我們就進入居家隔離的生活型態
[00:19:32.280 --> 00:19:34.640]  而在疫情的期間
[00:19:34.640 --> 00:19:38.680]  我看見我們真的被更新了
[00:19:38.680 --> 00:19:40.680]  我們的靈命被更新了
[00:19:40.680 --> 00:19:44.720]  我們看見居家隔離時間忽然間給我們很多的時間
[00:19:44.720 --> 00:19:46.520]  以前清淨神都沒有時間
[00:19:46.520 --> 00:19:51.680]  現在有很多的時間讓我們與神建立關係
[00:19:51.680 --> 00:19:55.760]  不但我們與神的關係被建立 被更新了
[00:19:55.760 --> 00:19:59.240]  我們看見教會的聚會 下午茶經會
[00:19:59.240 --> 00:20:01.760]  現場三百人上線了
[00:20:01.760 --> 00:20:03.840]  而且不但是上線
[00:20:03.840 --> 00:20:05.560]  之後的重溫
[00:20:05.560 --> 00:20:06.640]  重溫的session
[00:20:06.640 --> 00:20:11.160]  然後回去上網再一次再看 超過將近兩千人
[00:20:11.160 --> 00:20:13.840]  禱告會的人數也增加了
[00:20:13.840 --> 00:20:17.480]  禮拜二清早的禱告會大概五十人了
[00:20:17.480 --> 00:20:20.000]  週三晚上禱告會超過三百人
[00:20:20.000 --> 00:20:23.480]  週五早上禱告會也超過一百人了
[00:20:23.480 --> 00:20:25.400]  真是被更新了
[00:20:25.400 --> 00:20:28.960]  不但靈命被更新 世公也被更新了
[00:20:28.960 --> 00:20:32.600]  我們現在一切的聚會都已經網路化
[00:20:32.600 --> 00:20:35.320]  以前討論半天都執行不出來的
[00:20:35.320 --> 00:20:37.400]  現在一切都網路上
[00:20:37.400 --> 00:20:40.760]  甚至連奉獻都網路化
[00:20:40.760 --> 00:20:43.880]  哇 真是被更新了
[00:20:43.880 --> 00:20:47.720]  另一方面我也看見我們真的被連結了
[00:20:47.720 --> 00:20:51.640]  居家隔離使我們更看重彼此的關係
[00:20:51.640 --> 00:20:54.080]  我們的家庭生活被連結了
[00:20:54.080 --> 00:20:56.800]  以前忙碌到一個地步沒時間跟家人吃飯
[00:20:56.800 --> 00:21:00.320]  現在天天餐餐飯都在一起吃
[00:21:00.320 --> 00:21:03.640]  家庭生活被恢復了
[00:21:03.640 --> 00:21:06.120]  我們的教會生活也被連結了
[00:21:06.120 --> 00:21:09.680]  每個小組參加人都比以前人更多
[00:21:09.680 --> 00:21:11.640]  而且事實上現在很多人
[00:21:11.640 --> 00:21:14.160]  更喜歡參加網路的小組
[00:21:14.160 --> 00:21:16.400]  過於實體的小組
[00:21:16.400 --> 00:21:20.360]  再加上我們現在有一個ROLCC social的app
[00:21:20.360 --> 00:21:21.440]  太方便了
[00:21:21.440 --> 00:21:24.680]  一點擊立刻可以進入任何聚會
[00:21:24.680 --> 00:21:26.400]  Hallelujah
[00:21:26.400 --> 00:21:28.320]  那你說擴展呢
[00:21:28.320 --> 00:21:31.680]  在疫情時間我們怎麼擴展呢
[00:21:31.680 --> 00:21:34.560]  你知道現在我們主日訊息
[00:21:34.560 --> 00:21:37.400]  在YouTube上的Viewer
[00:21:37.400 --> 00:21:40.880]  每個訊息都起碼超過七八萬
[00:21:40.880 --> 00:21:44.320]  甚至超過十萬人來觀看
[00:21:44.320 --> 00:21:46.920]  我們在YouTube上的訂閱者
[00:21:46.920 --> 00:21:49.520]  現在已經超過三萬七千多人
[00:21:49.520 --> 00:21:52.720]  換而說我們現在在網路上的會眾
[00:21:52.720 --> 00:21:55.800]  是比在本地的會眾還要多
[00:21:55.800 --> 00:22:00.360]  這個擴展是遠超過我們過去所想像的
[00:22:00.360 --> 00:22:03.800]  我們基金會的施工也是驚人的擴展
[00:22:03.800 --> 00:22:06.360]  我們教會的食物發放中心
[00:22:06.360 --> 00:22:11.440]  從以前一個月服侍三百個家庭
[00:22:11.440 --> 00:22:13.520]  可是現在疫情一來
[00:22:13.520 --> 00:22:15.040]  你知道現在我們基金會
[00:22:15.040 --> 00:22:19.760]  一個月平均要服務到六千個家庭
[00:22:19.760 --> 00:22:21.320]  不但發放食物
[00:22:21.320 --> 00:22:25.880]  而且送熱的餐飲給一些需要的人群
[00:22:25.880 --> 00:22:30.000]  這些擴展都遠超過我們過去所曾經想像的
[00:22:30.000 --> 00:22:31.760]  Hallelujah
[00:22:31.760 --> 00:22:35.200]  更新 連結 擴展
[00:22:35.200 --> 00:22:36.720]  現在回想起來
[00:22:36.720 --> 00:22:41.120]  哇 這是真正今年的Perfect Theme
[00:22:41.120 --> 00:22:44.280]  最完美 最貼切的主題
[00:22:44.280 --> 00:22:48.080]  原來神在去年就早已經知道
[00:22:48.080 --> 00:22:51.320]  神在去年就早已經有答案
[00:22:51.320 --> 00:22:55.040]  所以今天我們一定要學習來依靠聖靈
[00:22:55.040 --> 00:22:56.760]  當我們依靠聖靈
[00:22:56.760 --> 00:22:59.320]  當我們順從聖靈的引導的時候
[00:22:59.320 --> 00:23:01.920]  我們就能夠經歷神的祝福
[00:23:01.920 --> 00:23:03.240]  Amen
[00:23:03.240 --> 00:23:05.280]  所以不但要可慕聖靈
[00:23:05.280 --> 00:23:06.400]  要依靠聖靈
[00:23:06.400 --> 00:23:09.920]  第三 要順服聖靈
[00:23:09.920 --> 00:23:12.200]  要順服聖靈
[00:23:12.200 --> 00:23:15.000]  《死路前行》第五章第三十二節怎麼說呢
[00:23:15.000 --> 00:23:17.000]  這裡說我們為這事做見證
[00:23:17.000 --> 00:23:19.640]  神賜給順從之人的聖靈
[00:23:19.640 --> 00:23:22.280]  也為這事做見證
[00:23:22.280 --> 00:23:25.920]  這裡提到經歷聖靈的作為
[00:23:25.920 --> 00:23:29.200]  跟順服是有密切的關係的
[00:23:29.200 --> 00:23:31.040]  當神的聖靈在運行的時候
[00:23:31.040 --> 00:23:33.520]  我們必須要順從聖靈的引導
[00:23:33.520 --> 00:23:37.120]  我們才可能看見侍奉的果孝
[00:23:37.120 --> 00:23:38.360]  今天我看有很多的基督徒
[00:23:38.360 --> 00:23:41.400]  很喜歡聽有關聖靈的事情
[00:23:41.400 --> 00:23:43.880]  甚至很喜歡討論聖靈的工作
[00:23:43.880 --> 00:23:44.840]  但事實上第五點
[00:23:44.840 --> 00:23:50.280]  只有當你順從聖靈在你身上的帶領跟感動的時候
[00:23:50.280 --> 00:23:54.720]  聖靈的恩高才可能釋放出來
[00:23:54.720 --> 00:23:58.560]  如果你看見這個主耶穌在地上的侍奉
[00:23:58.560 --> 00:24:01.080]  你就看見其實主耶穌是一個
[00:24:01.080 --> 00:24:04.280]  非常敏銳於聖靈的感動
[00:24:04.280 --> 00:24:08.040]  而且願意順從聖靈感動的人
[00:24:08.040 --> 00:24:10.720]  當他在耶利哥城的時候
[00:24:10.720 --> 00:24:14.800]  他看見路邊有一個瞎子巴迪邁
[00:24:14.800 --> 00:24:17.360]  那個巴迪邁看見耶穌走過的時候
[00:24:17.360 --> 00:24:18.800]  他大聲呼喊說
[00:24:18.800 --> 00:24:22.760]  大衛的子孫可憐我吧!可憐我吧!
[00:24:22.760 --> 00:24:24.520]  跟著耶穌的人
[00:24:24.520 --> 00:24:27.280]  就對那個巴迪邁說安靜點
[00:24:27.280 --> 00:24:30.800]  主耶穌很忙 正在趕路 安靜
[00:24:30.800 --> 00:24:32.960]  可是我相信這個時候
[00:24:32.960 --> 00:24:36.480]  是一個感動在耶穌的心中
[00:24:36.480 --> 00:24:39.160]  耶穌就停留下來
[00:24:39.160 --> 00:24:41.280]  本來耶穌很匆忙要趕路
[00:24:41.280 --> 00:24:44.080]  他停留下來
[00:24:44.080 --> 00:24:48.240]  他問到瞎子說你要我為你做什麼
[00:24:48.240 --> 00:24:50.680]  我相信這個聖靈的感動在他裡面
[00:24:50.680 --> 00:24:52.760]  耶穌就順從那個感動
[00:24:52.760 --> 00:24:54.760]  結果神蹟就發生了
[00:24:54.760 --> 00:24:58.360]  這個瞎子就得到醫治
[00:24:58.360 --> 00:25:01.480]  另外一次主耶穌跟門徒們在一起
[00:25:01.480 --> 00:25:02.800]  很多的門徒擁擠他
[00:25:02.800 --> 00:25:06.360]  聖經說眾人擁擠耶穌
[00:25:06.360 --> 00:25:09.360]  可是有一位患血漏症的婦人
[00:25:09.360 --> 00:25:12.800]  伏下身子卻要觸摸耶穌
[00:25:12.800 --> 00:25:16.200]  我們要相信他 耶穌能夠醫治他
[00:25:16.200 --> 00:25:17.920]  耶穌感覺到有能力流出來
[00:25:17.920 --> 00:25:22.920]  我相信同樣是一個聖靈的感動在耶穌的身上
[00:25:22.920 --> 00:25:26.760]  耶穌立刻停下來說 有誰摸我
[00:25:26.760 --> 00:25:30.680]  而耶穌順從聖靈的感動的時候
[00:25:30.680 --> 00:25:33.200]  我們就看見神蹟就發生了
[00:25:33.200 --> 00:25:36.040]  那個婦人就得到醫治
[00:25:36.040 --> 00:25:37.280]  Hallelujah
[00:25:37.280 --> 00:25:41.040]  第五點 今天很多時候當我們生活在侍奉當中
[00:25:41.040 --> 00:25:43.080]  在忙碌當中的時候
[00:25:43.080 --> 00:25:45.720]  你知道很多在居家隔離我們也很忙碌
[00:25:45.720 --> 00:25:48.080]  很多事情要做 很多要處理
[00:25:48.080 --> 00:25:50.120]  很多在我們人生活當中
[00:25:50.120 --> 00:25:52.480]  在忙碌的工作的時候
[00:25:52.480 --> 00:25:55.600]  請問你當神的靈感動我們的時候
[00:25:55.600 --> 00:25:59.560]  我們是否像耶穌一樣也能夠停留下來
[00:25:59.560 --> 00:26:02.000]  順從聖靈的感動呢
[00:26:02.000 --> 00:26:04.480]  順從聖靈的感動
[00:26:04.480 --> 00:26:07.840]  當然有些人說 啊 牧師那是主耶穌啦
[00:26:07.840 --> 00:26:09.960]  當然神的聖靈會感動他嘛
[00:26:09.960 --> 00:26:11.720]  No no no no no
[00:26:11.720 --> 00:26:15.320]  你要知道今天神的聖靈也是會感動你的
[00:26:15.320 --> 00:26:17.880]  你還記得每一次主日崇拜結束之後
[00:26:17.880 --> 00:26:20.280]  牧師都為你祝福禱告 記得嗎
[00:26:20.280 --> 00:26:23.080]  你還記得禱告的內容是什麼
[00:26:23.080 --> 00:26:24.880]  當然主耶穌的恩惠
[00:26:24.880 --> 00:26:27.600]  上帝的慈愛 還有什麼 聖靈的什麼
[00:26:27.600 --> 00:26:29.400]  感動
[00:26:29.400 --> 00:26:30.720]  常與牧師同在
[00:26:30.720 --> 00:26:31.960]  No no no no
[00:26:31.960 --> 00:26:35.720]  常與你們同在 從今直到永遠
[00:26:35.720 --> 00:26:38.440]  每個禮拜你都領受牧師的祝福了
[00:26:38.440 --> 00:26:41.520]  聖靈的感動要與你同在
[00:26:41.520 --> 00:26:45.680]  換句話說 聖靈是樂意來感動你的
[00:26:45.680 --> 00:26:48.720]  你說 怎麼感動法呢
[00:26:48.720 --> 00:26:53.920]  聖靈就常常藉著我們的心思意念來感動我們
[00:26:53.920 --> 00:26:55.840]  不是嗎 在我們生活中常有這樣的經驗
[00:26:55.840 --> 00:26:58.160]  有時候聖靈感動你
[00:26:58.160 --> 00:27:01.640]  想到有個弟兄好像生活有些需要
[00:27:01.640 --> 00:27:04.160]  你覺得應該打電話關懷一下
[00:27:04.160 --> 00:27:06.720]  可是你看 很晚了 晚上11點半
[00:27:06.720 --> 00:27:08.680]  算了 明天早上再打吧
[00:27:08.680 --> 00:27:11.040]  可是明天早上一起來你就忘記了
[00:27:11.040 --> 00:27:12.760]  有沒有這種情況
[00:27:12.760 --> 00:27:16.160]  或是你知道最近有一個家庭搬到這個地區來
[00:27:16.160 --> 00:27:18.200]  你就想去探訪他一下
[00:27:18.200 --> 00:27:19.520]  關懷他們一下
[00:27:19.520 --> 00:27:21.880]  可是正要出門 哇 傾盆大雨
[00:27:21.880 --> 00:27:23.600]  哎呀 實在太不方便
[00:27:23.600 --> 00:27:25.360]  我找個時間不下雨
[00:27:25.360 --> 00:27:26.680]  雨停了我再去看他吧
[00:27:26.680 --> 00:27:28.840]  結果雨停了 你就忘記了
[00:27:28.840 --> 00:27:31.160]  有沒有這樣的情況呢 是有的
[00:27:31.160 --> 00:27:34.280]  所以你覺得聖靈是常常會感動我們
[00:27:34.280 --> 00:27:38.480]  只是我們常常消滅聖靈的感動而已
[00:27:38.480 --> 00:27:44.000]  那你說 為什麼我常常感覺不到你說的聖靈的感動呢
[00:27:44.000 --> 00:27:48.480]  因為你從來沒有回應過聖靈的感動
[00:27:48.480 --> 00:27:50.520]  你沒有回應過
[00:27:50.520 --> 00:27:53.200]  就好像如果我跟你說話
[00:27:53.200 --> 00:27:55.440]  我在跟你說話的時候
[00:27:55.440 --> 00:27:58.360]  我怎麼說 你都一點表情都沒有
[00:27:58.360 --> 00:27:59.840]  像個死頭臉一樣
[00:27:59.840 --> 00:28:02.520]  一點表情 一點反應都沒有
[00:28:02.520 --> 00:28:05.040]  那請問你我的反應會怎麼樣
[00:28:05.040 --> 00:28:07.600]  我就越講越少 越講越少
[00:28:07.600 --> 00:28:09.400]  最後就不講了
[00:28:09.400 --> 00:28:13.680]  萬一你一點反應都沒有 那就算了 別講了
[00:28:13.680 --> 00:28:15.280]  可是我跟你講話的時候
[00:28:15.280 --> 00:28:16.280]  你反應很多
[00:28:16.280 --> 00:28:18.160]  牙牙牙牙牙
[00:28:18.160 --> 00:28:19.720]  我就 你說我的反應會怎麼樣
[00:28:19.720 --> 00:28:22.280]  我就越講越多 越講越多
[00:28:22.280 --> 00:28:24.920]  因為很有興趣 我越講越多
[00:28:24.920 --> 00:28:28.480]  其實聖靈是很樂意向我們說話
[00:28:28.480 --> 00:28:30.960]  聖靈很樂意來感動我們的時候
[00:28:30.960 --> 00:28:34.440]  什麼時候 當我們樂意來回應的時候
[00:28:34.440 --> 00:28:37.120]  當我們順從聖靈感動的時候
[00:28:37.120 --> 00:28:41.760]  你就看見聖靈會越多越多來感動我們
[00:28:41.760 --> 00:28:43.840]  但是你要知道 當聖靈感動你的時候
[00:28:43.840 --> 00:28:47.040]  不見得聖靈是要你做些什麼轟轟烈烈的大事
[00:28:47.040 --> 00:28:48.960]  叫你什麼到非洲宣教等等的
[00:28:48.960 --> 00:28:50.440]  No No No
[00:28:50.440 --> 00:28:52.960]  其實很多時候聖靈要你做的事情
[00:28:52.960 --> 00:28:54.280]  聖靈感動你的事情
[00:28:54.280 --> 00:28:57.840]  常常是一些很小的事情
[00:28:57.840 --> 00:29:00.400]  只要你開始順服
[00:29:00.400 --> 00:29:02.280]  配合神的工作
[00:29:02.280 --> 00:29:04.920]  你就會看見神奇妙的作為
[00:29:04.920 --> 00:29:06.720]  Amen
[00:29:06.720 --> 00:29:08.400]  你知道 Rehoboamki
[00:29:08.400 --> 00:29:12.880]  他是一位神在非洲所大大重用神的僕人
[00:29:12.880 --> 00:29:16.280]  是非常出名的佈道家
[00:29:16.280 --> 00:29:18.800]  有一次他在南非
[00:29:18.800 --> 00:29:21.680]  在為他的佈道會籌款
[00:29:21.680 --> 00:29:26.960]  參加籌款的都是在當地的牧師 長老
[00:29:26.960 --> 00:29:29.920]  還有教會的同工們一同來參加
[00:29:29.920 --> 00:29:34.040]  所以在參會當中分享到整個佈道會的負擔
[00:29:34.040 --> 00:29:36.160]  然後就是募款
[00:29:36.160 --> 00:29:39.400]  最後要做結束禱告的時候
[00:29:39.400 --> 00:29:43.040]  他請他低下頭來一起禱告
[00:29:43.040 --> 00:29:45.400]  他正要開始禱告的時候
[00:29:45.400 --> 00:29:47.400]  聖靈就感動他
[00:29:47.400 --> 00:29:49.000]  聖靈就對他說
[00:29:49.000 --> 00:29:53.440]  你今天這個時刻要做一個絕智的呼召
[00:29:53.440 --> 00:29:54.440]  他心想
[00:29:54.440 --> 00:29:55.800]  有沒有搞錯
[00:29:55.800 --> 00:29:57.440]  今天這個場合
[00:29:57.440 --> 00:30:00.800]  都是牧師 長老 同工
[00:30:00.800 --> 00:30:02.520]  什麼要做絕智的呼召
[00:30:02.520 --> 00:30:04.360]  一定聽錯 聽錯了
[00:30:04.360 --> 00:30:05.600]  絕對不是 絕對不是
[00:30:05.600 --> 00:30:06.760]  但是聖靈繼續感動
[00:30:06.760 --> 00:30:08.080]  No No No No
[00:30:08.080 --> 00:30:10.480]  你要做絕智的呼召
[00:30:10.480 --> 00:30:13.320]  他後來遲疑了一下
[00:30:13.320 --> 00:30:14.480]  最後他覺得
[00:30:14.480 --> 00:30:16.960]  這麼多年還是得順從
[00:30:16.960 --> 00:30:19.360]  所以鼓起勇氣
[00:30:19.360 --> 00:30:21.280]  他就說今天在我們中間有誰
[00:30:21.280 --> 00:30:24.880]  你還沒有接受接受你個人的救助
[00:30:24.880 --> 00:30:26.720]  今天是個很好的機會
[00:30:26.720 --> 00:30:28.120]  你要舉起手來
[00:30:28.120 --> 00:30:30.160]  我要特別為你禱告
[00:30:30.160 --> 00:30:33.160]  哇 這個時候你可以想像在下面這些牧師們
[00:30:33.160 --> 00:30:36.400]  聽到Reinhard Bonnke牧師在台上呼召這個絕智
[00:30:36.400 --> 00:30:38.480]  他們想 什麼回事情
[00:30:38.480 --> 00:30:40.160]  怎麼會呼召絕智
[00:30:40.160 --> 00:30:42.280]  他都不知道我們都是牧師嗎
[00:30:42.280 --> 00:30:43.120]  都是牧師嗎
[00:30:43.120 --> 00:30:46.200]  怎麼會就用絕智呼召呢
[00:30:46.200 --> 00:30:47.480]  更讓他們驚訝的是
[00:30:47.480 --> 00:30:49.800]  居然Reinhard Bonnke在台上開始說
[00:30:49.800 --> 00:30:51.400]  哦 看到了 手放下
[00:30:51.400 --> 00:30:53.600]  感謝主 看到了 手放下
[00:30:53.600 --> 00:30:55.520]  他們在想 誰呀
[00:30:55.520 --> 00:30:57.120]  這是誰呀
[00:30:57.120 --> 00:30:58.520]  這些人我們都認識
[00:30:58.520 --> 00:30:59.360]  哪一個不認識
[00:30:59.360 --> 00:31:02.760]  哪一個還不止幾乎是誰在舉手
[00:31:02.760 --> 00:31:03.880]  還不止一個好幾個
[00:31:03.880 --> 00:31:05.280]  怎麼好幾個人舉手
[00:31:05.280 --> 00:31:07.120]  是誰呀
[00:31:07.120 --> 00:31:08.880]  好不容易Reinhard Bonnke說
[00:31:08.880 --> 00:31:11.520]  請剛才舉手到台前來
[00:31:11.520 --> 00:31:12.920]  大家睜眼一看
[00:31:12.920 --> 00:31:18.680]  哦 原來是17位酒店的服務生
[00:31:18.680 --> 00:31:20.160]  Hallelujah
[00:31:20.160 --> 00:31:22.640]  他們在服侍大家餐飲的
[00:31:22.640 --> 00:31:24.640]  他們還沒有成為基督徒的
[00:31:24.640 --> 00:31:26.080]  但是他們聽見這個訊息
[00:31:26.080 --> 00:31:27.520]  接受了他們個人的救助
[00:31:27.520 --> 00:31:29.080]  Hallelujah
[00:31:29.080 --> 00:31:29.560]  我告訴你
[00:31:29.560 --> 00:31:32.560]  如果Reinhard Bonnke在那個時刻
[00:31:32.560 --> 00:31:35.280]  沒有順從聖靈的感動
[00:31:35.280 --> 00:31:39.920]  他就會失去得著那個17個靈魂的機會
[00:31:39.920 --> 00:31:41.760]  Hallelujah
[00:31:41.760 --> 00:31:42.720]  哦 聽見多少時候
[00:31:42.720 --> 00:31:43.480]  也許神叫我們做
[00:31:43.480 --> 00:31:44.320]  我再說神叫我們做
[00:31:44.320 --> 00:31:47.200]  都不是很轟轟烈烈 很小的事情
[00:31:47.200 --> 00:31:50.120]  但很多是我們人的想法攔阻我們
[00:31:50.120 --> 00:31:50.680]  可是什麼時候
[00:31:50.680 --> 00:31:52.640]  當我們真的順從的時候
[00:31:52.640 --> 00:31:54.520]  順從的時候
[00:31:54.520 --> 00:31:55.120]  我告訴你
[00:31:55.120 --> 00:31:57.360]  你就要看見神奇妙偉大的作為
[00:31:57.360 --> 00:31:59.080]  Amen
[00:31:59.080 --> 00:31:59.840]  聽見 你要知道
[00:31:59.840 --> 00:32:02.680]  今天神是擁有我們生命的答案
[00:32:02.680 --> 00:32:06.360]  今天神也拆解聖靈住在我們的裡面
[00:32:06.360 --> 00:32:09.200]  聖靈知道父神的心意
[00:32:09.200 --> 00:32:13.400]  祂也會按照父神的心意來感動我們
[00:32:13.400 --> 00:32:16.080]  只要我們順從聖靈的感動
[00:32:16.080 --> 00:32:20.360]  我們必然能夠經歷神偉大奇妙的作為來
[00:32:20.360 --> 00:32:21.240]  Amen
[00:32:21.240 --> 00:32:22.280]  最後我們讀一段聖經
[00:32:22.280 --> 00:32:25.440]  在約翰福音第七章三十七 三十八節
[00:32:25.440 --> 00:32:27.360]  這裡說 節期的末日
[00:32:27.360 --> 00:32:29.120]  就是最大之日
[00:32:29.120 --> 00:32:30.320]  耶穌站得高升說
[00:32:30.320 --> 00:32:31.760]  人若渴了
[00:32:31.760 --> 00:32:33.440]  可以到我這裡來喝
[00:32:33.440 --> 00:32:35.680]  信我人就如經上所說
[00:32:35.680 --> 00:32:40.840]  從他腹中要流出火水的江河來
[00:32:40.840 --> 00:32:41.720]  主耶穌在這裡說
[00:32:41.720 --> 00:32:43.800]  人若渴了
[00:32:43.800 --> 00:32:45.720]  可以到我這裡來喝
[00:32:45.720 --> 00:32:47.600]  信我人就如經上所說
[00:32:47.600 --> 00:32:50.840]  從他腹中流出火水的江河來
[00:32:50.840 --> 00:32:51.440]  很有意思
[00:32:51.440 --> 00:32:55.280]  主耶穌沒有說人若聖潔了
[00:32:55.280 --> 00:32:58.120]  祂沒有說人若完全了
[00:32:58.120 --> 00:33:00.920]  那我們完全都沒有資格了
[00:33:00.920 --> 00:33:03.920]  耶穌在說只有一個條件
[00:33:03.920 --> 00:33:06.160]  人若渴了
[00:33:06.160 --> 00:33:08.040]  人若渴了
[00:33:08.040 --> 00:33:09.960]  可以到我這裡來喝
[00:33:09.960 --> 00:33:14.920]  從他腹中要湧出火水的江河來
[00:33:14.920 --> 00:33:17.000]  我就記得在一九九五年
[00:33:17.000 --> 00:33:21.040]  當我們開始生命和靈良堂之前
[00:33:21.040 --> 00:33:24.920]  在那時候我剛剛離開我原來的教會
[00:33:24.920 --> 00:33:28.520]  那時候帶一批同工大家一起出來
[00:33:28.520 --> 00:33:30.920]  重新開拓一個教會
[00:33:30.920 --> 00:33:33.480]  當時有很多人並不諒解我
[00:33:33.480 --> 00:33:35.360]  很多的誤會
[00:33:35.360 --> 00:33:38.760]  在那個時刻急於找場地聚會
[00:33:38.760 --> 00:33:40.960]  怎麼找都找不到
[00:33:40.960 --> 00:33:43.000]  心中很大的掙扎
[00:33:43.000 --> 00:33:44.520]  很多的壓力
[00:33:44.520 --> 00:33:45.720]  很多的批評
[00:33:45.720 --> 00:33:48.920]  很多的憂慮跟憂愁
[00:33:48.920 --> 00:33:51.800]  我還記得那天我正在開車的時候
[00:33:51.800 --> 00:33:55.000]  一邊開車我心中真的非常的焦慮
[00:33:55.000 --> 00:33:57.840]  很多的一些問題在我裡面
[00:33:57.840 --> 00:34:01.000]  我心中真的很乾啊 乾渴
[00:34:01.000 --> 00:34:02.760]  那時候我剛好聽到一個
[00:34:02.760 --> 00:34:05.280]  在錄音帶裡面一個訊息
[00:34:05.280 --> 00:34:09.480]  那個講員就在講這段經文
[00:34:09.480 --> 00:34:12.840]  那講員忽然就在那裡呼召說
[00:34:12.840 --> 00:34:14.680]  你渴嗎
[00:34:14.680 --> 00:34:17.480]  你渴慕聖靈的工作嗎
[00:34:17.480 --> 00:34:19.160]  你知道那時候我聽到這句話的時候
[00:34:19.160 --> 00:34:21.160]  我就說主啊 我渴啊 我渴啊
[00:34:21.160 --> 00:34:24.880]  我真的很渴啊
[00:34:24.880 --> 00:34:28.760]  我向神求你憐憫我
[00:34:28.760 --> 00:34:30.640]  一邊開車
[00:34:30.640 --> 00:34:33.560]  當我向神呼喊說我渴 我渴的時候
[00:34:33.560 --> 00:34:35.720]  我告訴你 忽然間
[00:34:35.720 --> 00:34:37.000]  我很少這樣的經歷的
[00:34:37.000 --> 00:34:40.560]  忽然間聖靈就澆灌下來
[00:34:40.560 --> 00:34:41.600]  充滿在我裡面
[00:34:41.600 --> 00:34:44.240]  我渾身好像顫抖在那裡
[00:34:44.240 --> 00:34:45.720]  我就開始無法停止
[00:34:45.720 --> 00:34:47.000]  就開始笑起來
[00:34:47.000 --> 00:34:48.960]  那是holy laughter
[00:34:48.960 --> 00:34:50.520]  很少這樣的經歷過
[00:34:50.520 --> 00:34:51.640]  holy laughter
[00:34:51.640 --> 00:34:52.680]  就沒辦法停止
[00:34:52.680 --> 00:34:54.360]  一直笑 一直笑
[00:34:54.360 --> 00:34:55.720]  我想在我旁邊開車的人
[00:34:55.720 --> 00:34:57.800]  看到我一定是一個crazy 瘋子
[00:34:57.800 --> 00:34:59.640]  但是我知道我沒辦法控制
[00:34:59.640 --> 00:35:02.960]  就是心中就是一種喜樂湧流出來
[00:35:02.960 --> 00:35:04.800]  無法止住的
[00:35:04.800 --> 00:35:06.520]  甚至我無法繼續開車
[00:35:06.520 --> 00:35:08.560]  我必須把車停在路邊
[00:35:08.560 --> 00:35:11.480]  一直大概笑了二三十分鐘
[00:35:11.480 --> 00:35:13.760]  無法停下來
[00:35:13.760 --> 00:35:16.240]  好不容易停下來了
[00:35:16.240 --> 00:35:17.560]  感謝主在我心中
[00:35:17.560 --> 00:35:20.200]  卻有極大的平安跟喜樂
[00:35:20.200 --> 00:35:21.840]  本來很憂慮的
[00:35:21.840 --> 00:35:23.640]  很多掛念壓力
[00:35:23.640 --> 00:35:26.240]  好像忽然間重擔脫落
[00:35:26.240 --> 00:35:29.520]  很平安 很喜樂
[00:35:29.520 --> 00:35:31.600]  忽然間接到一個電話
[00:35:31.600 --> 00:35:32.840]  我瞳孔打來的
[00:35:32.840 --> 00:35:34.400]  梁牧師好消息
[00:35:34.400 --> 00:35:36.400]  找到場地了
[00:35:36.400 --> 00:35:37.240]  我對他說
[00:35:37.240 --> 00:35:38.440]  我早就知道了
[00:35:38.440 --> 00:35:39.960]  Hallelujah
[00:35:39.960 --> 00:35:44.160]  神給我心裡的怯懼跟平安在我的裡面
[00:35:44.160 --> 00:35:45.520]  Hallelujah
[00:35:45.520 --> 00:35:50.200]  弟兄姊妹今天你的心靈乾渴嗎
[00:35:50.200 --> 00:35:53.680]  你是不是渴慕聖靈的工作
[00:35:53.680 --> 00:35:56.240]  今天面對這樣一個疫情
[00:35:56.240 --> 00:35:59.520]  面對一個充滿危機的環境
[00:35:59.520 --> 00:36:04.000]  弟兄姊妹今天我們真的需要聖靈來充滿我們
[00:36:04.000 --> 00:36:06.560]  再一次來充滿我們
[00:36:06.560 --> 00:36:08.800]  所以主耶穌說人若渴了
[00:36:08.800 --> 00:36:10.720]  可以到我這裡來喝
[00:36:10.720 --> 00:36:14.440]  從他腹中要流出活水的江河來
[00:36:14.440 --> 00:36:17.200]  求神再一次把這個渴慕的心放在我們裡面
