
[00:00:00.000 --> 00:00:02.460]  早晨 今天是歡喜快樂的日子
[00:17:12.080 --> 00:17:13.200]  但是靠著主
[00:17:13.200 --> 00:17:14.560]  我們可以上上喜樂
[00:17:14.560 --> 00:17:15.800]  蘇姊妹也是
[00:17:15.800 --> 00:17:17.160]  我們看到神
[00:17:17.160 --> 00:17:19.000]  藉著我們去禱告
[00:17:19.000 --> 00:17:21.000]  去改變他們的生命
[00:17:21.000 --> 00:17:24.400]  我們要學習管理我們自己的情緒
[00:17:24.400 --> 00:17:26.440]  透過祈禱而可以這樣做
[00:17:26.440 --> 00:17:27.880]  我們繼續看下去
[00:17:27.880 --> 00:17:29.240]  我們看到第二天的清晨
[00:17:29.240 --> 00:17:32.760]  他們繼續去耶和華面前去敬拜
[00:17:32.760 --> 00:17:34.320]  他們敬拜完之後
[00:17:34.320 --> 00:17:36.520]  就回到自己的家
[00:17:36.520 --> 00:17:39.600]  伊麗迦娜的丈夫和妻子同房
[00:17:39.600 --> 00:17:42.680]  結果神聽了他們的禱告
[00:17:42.680 --> 00:17:44.960]  顧念了哈娜
[00:17:44.960 --> 00:17:47.200]  結果她懷孕生子
[00:17:47.200 --> 00:17:49.360]  她的名字就叫做撒姆爾
[00:17:49.360 --> 00:17:50.920]  這個撒姆爾我們會
[00:17:50.920 --> 00:17:53.720]  接下來我們讀完約書亞記
[00:17:53.720 --> 00:17:55.880]  我們就會看撒姆爾記上
[00:17:55.880 --> 00:17:58.480]  逐章去查考
[00:17:58.480 --> 00:17:59.400]  這個撒姆爾
[00:17:59.400 --> 00:18:03.760]  原來說這是我耶和華那裡從耶和華而來的
[00:18:03.760 --> 00:18:07.520]  神就賜了這個兒子給哈娜
[00:18:07.520 --> 00:18:11.800]  我們看到兒子是從神而來
[00:18:11.800 --> 00:18:15.160]  是神的命定我們才可以有這個福分
[00:18:15.160 --> 00:18:18.040]  伊麗迦娜回到她的家中
[00:18:18.040 --> 00:18:23.080]  下一年繼續製造她上去侍郎獻祭
[00:18:23.080 --> 00:18:24.600]  那時候寶寶已經出生了
[00:18:24.600 --> 00:18:27.560]  十月懷胎已經十個月出生了
[00:18:27.560 --> 00:18:29.480]  剛剛出生了兩個月左右
[00:18:29.480 --> 00:18:31.560]  可能他們再上山
[00:18:31.560 --> 00:18:35.160]  但是妻子就說我留下兒子在我身邊
[00:18:35.160 --> 00:18:38.440]  因為她斷奶之前會繼續去預備她
[00:18:38.440 --> 00:18:40.040]  預備這個兒子
[00:18:40.040 --> 00:18:42.280]  她已經決心三歲之後
[00:18:42.280 --> 00:18:43.920]  就會在她斷奶的時候
[00:18:43.920 --> 00:18:47.000]  將這個兒子完完全全獻給耶和華神
[00:18:47.000 --> 00:18:49.800]  在她的殿裡面去侍奉耶和華神
[00:18:49.800 --> 00:18:51.720]  所以她就爭取這個時間
[00:18:51.720 --> 00:18:53.080]  在這三年期間
[00:18:53.080 --> 00:18:55.640]  不停地去餵奶給她
[00:18:55.640 --> 00:19:01.880]  是為了這個屬靈的生命去預備她去侍奉
[00:19:01.880 --> 00:19:03.480]  我們繼續看下去的時候
[00:19:03.480 --> 00:19:04.600]  去獻祭
[00:19:04.600 --> 00:19:07.880]  獻祭的時候
[00:19:07.880 --> 00:19:11.440]  三年之後她就帶他上去找那個祭司
[00:19:11.440 --> 00:19:14.040]  祂說:主啊
[00:19:14.040 --> 00:19:20.080]  我就是當年在祢面前許願的那個婦人
[00:19:20.080 --> 00:19:24.800]  我就是將撒慕爾尼獻給耶和華神
[00:19:24.800 --> 00:19:26.160]  我們看到這個的時候
[00:19:26.160 --> 00:19:30.160]  原來我們第三點看到
[00:19:30.160 --> 00:19:32.720]  我們怎樣在祈禱而在神眼前蒙恩呢?
[00:19:32.720 --> 00:19:36.560]  我們要在神面前去敬拜
[00:19:36.560 --> 00:19:38.920]  確定他們的侍奉方向
[00:19:38.920 --> 00:19:40.160]  我們幫我們的子女
[00:19:40.160 --> 00:19:43.680]  當神賜給我們的家裡面有自己的兒子的時候
[00:19:43.680 --> 00:19:45.480]  我們怎樣去預備他們呢?
[00:19:45.480 --> 00:19:49.880]  我們預備去尋找他們本身的天生的才能
[00:19:49.880 --> 00:19:55.320]  我們怎樣將來可以從不同的方面去侍奉
[00:19:55.320 --> 00:19:57.360]  不是每個人都做牧師傳道人的
[00:19:57.360 --> 00:20:00.480]  不是每個人都可以在聖殿裡全時間侍奉
[00:20:00.480 --> 00:20:02.960]  我們當中的父母
[00:20:02.960 --> 00:20:06.240]  很多時候我們照顧子女的時候
[00:20:06.240 --> 00:20:08.040]  我是工程師
[00:20:08.040 --> 00:20:11.480]  我的子女不如要讀理科
[00:20:11.480 --> 00:20:13.080]  如果我們自己本身是醫生
[00:20:13.080 --> 00:20:15.600]  很期望我的子女做醫生
[00:20:15.600 --> 00:20:16.800]  我們千萬不要這樣做
[00:20:16.800 --> 00:20:19.920]  神是做每一個人是不同的
[00:20:19.920 --> 00:20:22.400]  祂給了每一個子女和兒女
[00:20:22.400 --> 00:20:26.000]  祂有不同的天賦的才能
[00:20:26.000 --> 00:20:29.840]  在祂不同的神的計劃當中有不同的計劃
[00:20:29.840 --> 00:20:31.240]  我們要幫祂發掘
[00:20:31.240 --> 00:20:33.920]  幫祂在主裡面去建立他們
[00:20:33.920 --> 00:20:36.800]  明白到祂將來在哪方面去侍奉神
[00:20:36.800 --> 00:20:38.360]  我們自己做子女的
[00:20:38.360 --> 00:20:40.080]  我們要尋求神的心意
[00:20:40.080 --> 00:20:43.440]  知道我們在神的計劃當中是誰
[00:20:43.440 --> 00:20:45.160]  是怎樣為祂侍奉
[00:20:45.160 --> 00:20:47.680]  所以我們在敬拜當中即著禱告
[00:20:47.680 --> 00:20:49.680]  我們要尋求
[00:20:49.680 --> 00:20:52.000]  預備我們去侍奉神
[00:20:52.000 --> 00:20:54.840]  我們看回這裡的時候
[00:20:54.840 --> 00:20:55.960]  總括來說
[00:20:55.960 --> 00:20:59.480]  神是沒有忘記我們
[00:20:59.480 --> 00:21:00.480]  這個蒙恩
[00:21:00.480 --> 00:21:03.920]  我們即著禱告而能夠蒙恩
[00:21:03.920 --> 00:21:05.920]  因為我們是依靠神
[00:21:05.920 --> 00:21:08.000]  依著神的計劃去祈求
[00:21:08.000 --> 00:21:09.440]  去合乎神
[00:21:09.440 --> 00:21:11.680]  去完成神的心意
[00:21:11.680 --> 00:21:12.960]  這些的恩典
[00:21:12.960 --> 00:21:17.920]  其實全是因為神是愛我們每一個人
[00:21:17.920 --> 00:21:20.560]  愛你們當中的母親
[00:21:20.560 --> 00:21:22.000]  無論你的身邊
[00:21:22.000 --> 00:21:25.360]  你的配偶是不是已經離世
[00:21:25.360 --> 00:21:27.880]  或者你的子女是不是依然在你身邊
[00:21:27.880 --> 00:21:31.320]  但是神是一直這樣顧念大家
[00:21:31.320 --> 00:21:33.360]  顧念大家每一位的姊妹
[00:21:33.360 --> 00:21:34.520]  我們真的
[00:21:34.520 --> 00:21:35.960]  我們從聖經裡看到
[00:21:35.960 --> 00:21:36.920]  原來這位的姊妹
[00:21:36.920 --> 00:21:37.960]  哈拿的姊妹
[00:21:37.960 --> 00:21:39.280]  她雖然獻了殺母儀
[00:21:39.280 --> 00:21:40.680]  但是她有自己有三個兒子
[00:21:40.680 --> 00:21:42.280]  又有其他的女兒
[00:21:42.280 --> 00:21:43.800]  神繼續去祝福她們
[00:21:43.800 --> 00:21:45.200]  我們即著禱告
[00:21:45.200 --> 00:21:46.680]  可以繼續去
[00:21:46.680 --> 00:21:48.760]  在試煉當中去忍耐
[00:21:48.760 --> 00:21:52.640]  我們將一切榮耀都歸給神
[00:21:52.640 --> 00:21:54.120]  願神祝福聽她話語
[00:21:54.120 --> 00:21:55.400]  遊行道的弟兄姊妹
