
[00:00:00.000 --> 00:00:03.600]  《生命說書教網絡》又與第一姐妹一起讀聖經
[00:17:38.880 --> 00:17:40.880]  不過我的心裡就不是
[00:17:40.880 --> 00:17:42.880]  我的心裡是有力量的
[00:17:42.880 --> 00:17:44.880]  仍然有力量
[00:17:44.880 --> 00:17:46.880]  而且上帝又是我心裡的力量
[00:17:46.880 --> 00:17:48.880]  又是我的福分
[00:17:48.880 --> 00:17:50.880]  力量與福分
[00:17:50.880 --> 00:17:52.880]  直到永遠
[00:17:52.880 --> 00:17:54.880]  雖然我的身體一直變差
[00:17:54.880 --> 00:17:56.880]  不過我有什麼你還有什麼
[00:17:56.880 --> 00:17:58.880]  你還有什麼
[00:17:58.880 --> 00:18:00.880]  除了有神引領之外
[00:18:00.880 --> 00:18:02.880]  沒有了
[00:18:02.880 --> 00:18:04.880]  在天上只有神
[00:18:04.880 --> 00:18:06.880]  地上沒有了
[00:18:06.880 --> 00:18:08.880]  你都老了
[00:18:08.880 --> 00:18:10.880]  肉體和心腸都衰殘
[00:18:10.880 --> 00:18:12.880]  身體和內臟都衰殘
[00:18:12.880 --> 00:18:14.880]  不過仍然有神
[00:18:14.880 --> 00:18:16.880]  做它的力量與福分
[00:18:16.880 --> 00:18:18.880]  直到永遠
[00:18:18.880 --> 00:18:20.880]  這個CPT是三篇的24至26節
[00:18:20.880 --> 00:18:22.880]  我送給大家
[00:18:22.880 --> 00:18:24.880]  就是三無的時候
[00:18:24.880 --> 00:18:26.880]  你可以還有什麼
[00:18:26.880 --> 00:18:28.880]  我們一起圖稿
[00:18:28.880 --> 00:18:30.880]  看這位三無婆婆
[00:18:30.880 --> 00:18:32.880]  南俄米繼續怎麼走
[00:18:32.880 --> 00:18:34.880]  我們來到南俄米
[00:18:34.880 --> 00:18:36.880]  三無的階段
[00:18:36.880 --> 00:18:38.880]  如果我們仔細想想
[00:18:38.880 --> 00:18:40.880]  都很艱難
[00:18:40.880 --> 00:18:42.880]  因為去到外地
[00:18:42.880 --> 00:18:44.880]  沒有了丈夫
[00:18:44.880 --> 00:18:46.880]  沒有了兒子
[00:18:46.880 --> 00:18:48.880]  沒有了依靠沒有了希望
[00:18:48.880 --> 00:18:50.880]  自己手頭也沒有什麼錢
[00:18:50.880 --> 00:18:52.880]  生活不了
[00:18:52.880 --> 00:18:54.880]  可以怎樣呢
[00:18:54.880 --> 00:18:56.880]  除了依靠你
[00:18:56.880 --> 00:18:58.880]  在天上的說話
[00:18:58.880 --> 00:19:00.880]  除了依靠你
[00:19:00.880 --> 00:19:02.880]  知道將來會去到你那裡
[00:19:02.880 --> 00:19:04.880]  真的沒有什麼依靠
[00:19:04.880 --> 00:19:06.880]  祢做我們心裡的力量
[00:19:06.880 --> 00:19:08.880]  以祢做我們的福分
[00:19:08.880 --> 00:19:10.880]  多謝主讓我們仍然
[00:19:10.880 --> 00:19:12.880]  信靠祢
[00:19:12.880 --> 00:19:14.880]  讓我們在三無婆婆
[00:19:14.880 --> 00:19:16.880]  南俄米身上有所學習
[00:19:16.880 --> 00:19:18.880]  堅持住信靠祢
[00:19:18.880 --> 00:19:20.880]  一切教堂
[00:19:20.880 --> 00:19:22.880]  求主祝福我們
[00:19:22.880 --> 00:19:24.880]  堅持信靠祢
[00:19:24.880 --> 00:19:26.880]  禱告奉耶穌命求
[00:19:26.880 --> 00:19:28.880]  阿門
