
[00:00:00.000 --> 00:00:04.960]  讓我們在聽到之前再一次的禱告
[00:19:41.600 --> 00:19:44.920]  Exactly 完全一樣
[00:19:44.920 --> 00:19:46.480]  為什麼呢?
[00:19:46.480 --> 00:19:48.440]  禁食刻苦己心
[00:19:48.440 --> 00:19:50.560]  我剛才說NIV譯做Humble
[00:19:50.560 --> 00:19:53.360]  意思就是自卑
[00:19:53.360 --> 00:19:57.000]  其實Exactly就是七章十四節
[00:19:57.000 --> 00:19:59.840]  正正就是七章十四的自卑
[00:19:59.840 --> 00:20:01.720]  禁食、祈禱
[00:20:01.720 --> 00:20:03.640]  禁食是牽涉到禱告
[00:20:03.640 --> 00:20:05.280]  就是要禱告
[00:20:05.280 --> 00:20:08.320]  接著還有一個字叫尋求
[00:20:08.320 --> 00:20:09.880]  尋求這個字
[00:20:09.880 --> 00:20:14.880]  在道德尋找、尋求和祈求這個字
[00:20:14.880 --> 00:20:17.480]  完全是相通
[00:20:17.480 --> 00:20:19.960]  那我就可以告訴大家
[00:20:19.960 --> 00:20:24.880]  當以色列在河邊帶領他們
[00:20:24.880 --> 00:20:27.480]  大家一起祈禱、禁食、祈禱
[00:20:27.480 --> 00:20:29.640]  為了的就是
[00:20:29.640 --> 00:20:30.760]  神啊
[00:20:30.760 --> 00:20:32.760]  我們今天在人生的路口
[00:20:32.760 --> 00:20:35.720]  我們要準備回到耶路撒冷
[00:20:35.720 --> 00:20:38.720]  但不知道明天的事是怎樣的
[00:20:38.720 --> 00:20:42.400]  主我們就跪下謙卑自己
[00:20:42.400 --> 00:20:45.240]  因為我們記得我們的祖先所羅門
[00:20:45.240 --> 00:20:48.320]  他當日獻殿的時候
[00:20:48.320 --> 00:20:50.640]  在那個光景下
[00:20:50.640 --> 00:20:54.560]  他都知道戰戰兢兢地面向未來的時候
[00:20:54.560 --> 00:20:59.200]  他要自卑、禱告、尋求祢的面
[00:20:59.200 --> 00:21:00.560]  同一樣今天
[00:21:00.560 --> 00:21:02.680]  當我們面向耶路撒冷
[00:21:02.680 --> 00:21:05.520]  要走回去路途艱險
[00:21:05.520 --> 00:21:07.680]  和不知道明天的事的時候
[00:21:07.680 --> 00:21:08.680]  主啊
[00:21:08.680 --> 00:21:17.400]  我們要自卑、禱告和尋求祢的面
[00:21:17.400 --> 00:21:18.520]  你可能說
[00:21:18.520 --> 00:21:21.000]  那不就是平時那樣祈禱嗎?
[00:21:21.000 --> 00:21:23.880]  是不一樣的
[00:21:23.880 --> 00:21:27.200]  祂是面向著一個艱難
[00:21:27.200 --> 00:21:28.560]  如果好日子的時候
[00:21:28.560 --> 00:21:30.320]  你怎樣祈禱都可以
[00:21:30.320 --> 00:21:31.560]  主啊 多謝祢啊
[00:21:31.560 --> 00:21:33.880]  今天又有兩餐吃了
[00:21:33.880 --> 00:21:34.840]  主啊 多謝祢啊
[00:21:34.840 --> 00:21:38.400]  我今天又有幾個商量出來了
[00:21:38.400 --> 00:21:41.400]  你可以這樣祈禱
[00:21:41.400 --> 00:21:43.480]  但當如果你看到
[00:21:43.480 --> 00:21:46.200]  我多謝神讓我們當中有些弟兄姊妹
[00:21:46.200 --> 00:21:49.880]  參與、關顧、參訪
[00:21:49.880 --> 00:21:52.480]  你帶了一個伯伯
[00:21:52.480 --> 00:21:56.280]  一起走出他這個港元村
[00:21:56.280 --> 00:21:57.800]  信了耶穌
[00:21:57.800 --> 00:21:59.120]  回來教會
[00:21:59.120 --> 00:22:01.640]  安排他坐在前面
[00:22:01.640 --> 00:22:04.200]  安排他去看醫生
[00:22:04.200 --> 00:22:07.360]  我也有份參與陪他一起走去太子
[00:22:07.360 --> 00:22:08.960]  找醫師給他看醫生
[00:22:08.960 --> 00:22:10.600]  因為他病
[00:22:10.600 --> 00:22:13.160]  他太太也病
[00:22:13.160 --> 00:22:19.240]  我們覺得福音是要傳給更多貧困的人
[00:22:19.240 --> 00:22:20.960]  我們祈求主
[00:22:20.960 --> 00:22:23.400]  主啊 祢給我們機會
[00:22:23.400 --> 00:22:25.480]  在香港有危機
[00:22:25.480 --> 00:22:28.560]  香港眾人都灰心的時候
[00:22:28.560 --> 00:22:31.240]  我們不灰心
[00:22:31.240 --> 00:22:33.600]  繼續去建立
[00:22:33.600 --> 00:22:36.880]  繼續去傳揚
[00:22:36.880 --> 00:22:37.360]  弟兄姊妹
[00:22:37.360 --> 00:22:41.080]  這個是一個我們正在學習的堅持
[00:22:41.080 --> 00:22:46.280]  但不知為何今天我們看到世界在變的時候
[00:22:46.280 --> 00:22:49.240]  我們變得更加的頹
[00:22:49.240 --> 00:22:52.520]  變得更加的怯
[00:22:52.520 --> 00:22:57.160]  變得更加多牢騷
[00:22:57.160 --> 00:23:01.400]  從來我相信在古晉去到沙奴月
[00:23:01.400 --> 00:23:04.240]  我都相信我自己都覺得很熱
[00:23:04.240 --> 00:23:05.920]  真的很辛苦
[00:23:05.920 --> 00:23:08.040]  那些土人這樣吃東西的
[00:23:08.040 --> 00:23:12.000]  還用手的 嘩 那隻手原來在那裏
[00:23:12.000 --> 00:23:13.080]  原來我們沖涼的地方
[00:23:13.080 --> 00:23:15.080]  上面是在沖涼的
[00:23:15.080 --> 00:23:17.360]  它是正在大大的
[00:23:17.360 --> 00:23:19.240]  那怎麼辦呢?
[00:23:19.240 --> 00:23:19.720]  那怎麼辦呢?
[00:23:19.720 --> 00:23:22.200]  你來到就這樣了一兩個星期
[00:23:22.200 --> 00:23:25.760]  誰叫你自己選擇來短孫嗎?
[00:23:25.760 --> 00:23:30.560]  開始得到胡文獻牧師一直提醒我們
[00:23:30.560 --> 00:23:32.360]  福音確實是神的大能
[00:23:32.360 --> 00:23:34.120]  要夠一起相信
[00:23:34.120 --> 00:23:37.360]  但傳福音的人如果不付代價
[00:23:37.360 --> 00:23:40.280]  建立生命的人不付代價
[00:23:40.280 --> 00:23:42.200]  你就不要做這個傳福音
[00:23:42.200 --> 00:23:45.160]  不要做建立
[00:23:45.160 --> 00:23:47.000]  今天我想你和我都知道
[00:23:47.000 --> 00:23:49.520]  為甚麼我們坐在這裏
[00:23:49.520 --> 00:23:51.360]  我們不是單單只是
[00:23:51.360 --> 00:23:54.520]  我們星期天一個生活的點絕品
[00:23:54.520 --> 00:23:56.200]  不來不舒服
[00:23:56.200 --> 00:23:58.400]  離開有個習慣
[00:23:58.400 --> 00:23:59.720]  不是的
[00:23:59.720 --> 00:24:02.560]  我們是知道香港的大環境
[00:24:02.560 --> 00:24:04.600]  仍然可能有很多
[00:24:04.600 --> 00:24:07.920]  千窮八怪的原則、政策出來
[00:24:07.920 --> 00:24:12.720]  令到你教會在學校裏面的聚會
[00:24:12.720 --> 00:24:14.840]  可以受限制
[00:24:14.840 --> 00:24:19.160]  令到你在都會裏面整棟人窩
[00:24:19.160 --> 00:24:22.120]  不違反消防條例的
[00:24:22.120 --> 00:24:25.680]  如果改動加條消防條例
[00:24:25.680 --> 00:24:29.480]  八成的教會要搬出街
[00:24:29.480 --> 00:24:31.480]  這些是我們所面向的困難
[00:24:34.640 --> 00:24:37.120]  我最近就已經聽到
[00:24:37.120 --> 00:24:40.080]  有教會想著
[00:24:40.080 --> 00:24:43.800]  牧師我退休了
[00:24:43.800 --> 00:24:47.280]  但我打算和我們教會的執事說
[00:24:47.280 --> 00:24:49.600]  將教會賣掉
[00:24:49.600 --> 00:24:51.880]  然後錢如果分到給別人分
[00:24:51.880 --> 00:24:55.560]  但就變成家庭教會
[00:24:55.560 --> 00:24:57.640]  不艱難的?
[00:24:57.640 --> 00:24:58.440]  艱難的
[00:24:58.440 --> 00:25:00.760]  嘩 你還搞38年?
[00:25:00.760 --> 00:25:03.760]  你自己想好它吧
[00:25:03.760 --> 00:25:06.720]  不是呀 教會現在還在想怎樣
[00:25:06.720 --> 00:25:09.080]  繼續在黃錦輝
[00:25:09.080 --> 00:25:11.440]  繼續在另外一些學校
[00:25:11.440 --> 00:25:13.000]  我們要開展科目工作
[00:25:13.000 --> 00:25:15.880]  所以有人說你們教會是傻的
[00:25:15.880 --> 00:25:18.360]  這樣都已經沒有人了
[00:25:18.360 --> 00:25:19.440]  而且不要計算
[00:25:19.440 --> 00:25:22.080]  有些頂指會因應他自己的個別需要
[00:25:22.080 --> 00:25:23.360]  領袖臣的心意
[00:25:23.360 --> 00:25:25.160]  他離開了香港
[00:25:25.160 --> 00:25:26.920]  你還搞?
[00:25:26.920 --> 00:25:29.120]  現在已經危城告急了
[00:25:29.120 --> 00:25:31.800]  領事的、唱詩的都不夠人了
[00:25:31.800 --> 00:25:33.840]  所以你知不知道通過了?
[00:25:33.840 --> 00:25:36.720]  第三堂裏面聽說不夠人了
[00:25:36.720 --> 00:25:39.160]  黃牧師你都要出山了
[00:25:39.160 --> 00:25:40.920]  幹什麼?領事啊
[00:25:40.920 --> 00:25:42.480]  不行的
[00:25:42.480 --> 00:25:46.160]  我和吳牧師都是差不多的
[00:25:46.160 --> 00:25:48.240]  都要?要啊
[00:25:48.240 --> 00:25:49.600]  誰叫你是牧者?
[00:25:49.600 --> 00:25:53.880]  這個是我自己說的
[00:25:53.880 --> 00:25:57.480]  頂指會我想說什麼?
[00:25:57.480 --> 00:26:00.760]  如果一個群體它不是在尋求神
[00:26:00.760 --> 00:26:04.920]  它不會看見這班人有出路
[00:26:04.920 --> 00:26:09.000]  但當我們轉危為機的時候
[00:26:09.000 --> 00:26:13.360]  我就看見有很多頂指會可以起來的
[00:26:13.360 --> 00:26:16.360]  大膽的說
[00:26:16.360 --> 00:26:18.200]  當我初入教會的時候
[00:26:18.200 --> 00:26:23.520]  我見到很多成熟、成長的執事
[00:26:23.520 --> 00:26:27.360]  今天他們都在當中繼續上司的
[00:26:27.360 --> 00:26:30.640]  但這幾年我見到的、眼見到的
[00:26:30.640 --> 00:26:33.520]  就是當然有些執事已經七十歲
[00:26:33.520 --> 00:26:36.280]  我不敢說高老頑強
[00:26:36.280 --> 00:26:38.520]  但他們真的退下來了
[00:26:38.520 --> 00:26:41.880]  他們說真的我們的氣力不計了
[00:26:41.880 --> 00:26:44.520]  所以應該是年輕的頂指會上司
[00:26:44.520 --> 00:26:47.560]  所以我們這幾年要很包容
[00:26:47.560 --> 00:26:50.880]  因為我們有一班執事是年輕的
[00:26:50.880 --> 00:26:53.000]  完全不懂事的
[00:26:53.000 --> 00:26:56.160]  完全聖經根底都不是最好的
[00:26:56.160 --> 00:26:59.960]  但他們有個客
[00:26:59.960 --> 00:27:01.840]  因為他們知道這是神的家
[00:27:01.840 --> 00:27:04.840]  傳承世代相傳
[00:27:04.840 --> 00:27:07.040]  我們很感謝那班
[00:27:07.040 --> 00:27:08.520]  我不敢說的 但要說
[00:27:08.520 --> 00:27:11.640]  年長的執事
[00:27:11.640 --> 00:27:13.920]  他們真的捱了很多年
[00:27:13.920 --> 00:27:15.720]  不是捱
[00:27:15.720 --> 00:27:19.360]  他們享受到這個崗位這麼多年
[00:27:19.360 --> 00:27:22.440]  但他們都需要交頭
[00:27:22.440 --> 00:27:24.320]  37年進到38年
[00:27:24.320 --> 00:27:28.640]  我們又遇到香港的環境一直變化
[00:27:28.640 --> 00:27:30.440]  真心說
[00:27:30.440 --> 00:27:32.440]  我都不知道我們這裡當中有多少人
[00:27:32.440 --> 00:27:34.920]  一年後留在這裡
[00:27:34.920 --> 00:27:37.720]  可能他們是需要起行的
[00:27:37.720 --> 00:27:40.600]  可能他們都是因為這幾年教會裏面
[00:27:40.600 --> 00:27:42.960]  衝擊著我們的政情
[00:27:42.960 --> 00:27:45.440]  我不喜歡選擇留下
[00:27:45.440 --> 00:27:47.040]  確實真的這幾年
[00:27:47.040 --> 00:27:49.000]  我做牧者的都收過有人
[00:27:49.000 --> 00:27:50.880]  和我約我吃一頓飯
[00:27:50.880 --> 00:27:53.000]  「Farewell」來了牧師
[00:27:53.000 --> 00:27:55.440]  我和太太都是受不了
[00:27:55.440 --> 00:27:57.040]  不知道你這間教會說什麼
[00:27:57.040 --> 00:27:58.640]  我走了
[00:27:58.640 --> 00:28:00.880]  我唯有謙卑自卑自己
[00:28:00.880 --> 00:28:01.840]  多點聆聽
[00:28:01.840 --> 00:28:03.920]  帶回去和同工商量
[00:28:03.920 --> 00:28:05.560]  怎樣去調教
[00:28:05.560 --> 00:28:07.720]  怎樣去做好
[00:28:07.720 --> 00:28:10.560]  做好不是因為一班客戶
[00:28:10.560 --> 00:28:12.880]  不是一班受眾
[00:28:12.880 --> 00:28:16.680]  而是我們應該怎樣去帶領教會頂姐妹
[00:28:16.680 --> 00:28:19.640]  走過這段日子
[00:28:19.640 --> 00:28:21.480]  頂姐妹
[00:28:21.480 --> 00:28:24.680]  我們需要今日求主幫助我們
[00:28:24.680 --> 00:28:27.600]  讓我們尋教
[00:28:27.600 --> 00:28:31.840]  祈求我們尋得平坦的路
[00:28:31.840 --> 00:28:38.080]  平坦不是為了方便我們過安逸的日子
[00:28:38.080 --> 00:28:41.440]  因為彼得說過
[00:28:41.440 --> 00:28:46.480]  當求神幫助你們能夠敬虔的道人
[00:28:46.480 --> 00:28:51.560]  所以你要為這個城和這個國家求平安
[00:28:51.560 --> 00:28:55.760]  求主幫助我們朝向三十八年
[00:28:55.760 --> 00:28:57.080]  我們看到二師奶說
[00:28:57.080 --> 00:28:59.280]  有一條屬靈的方程式
[00:28:59.280 --> 00:29:02.160]  就是你各方面動之前
[00:29:02.160 --> 00:29:03.800]  請你記住
[00:29:03.800 --> 00:29:07.480]  在阿哈夏河邊禱告
[00:29:07.480 --> 00:29:09.960]  尋求神
[00:29:09.960 --> 00:29:11.720]  自卑的禱告
[00:29:11.720 --> 00:29:13.480]  尋求神
[00:29:13.480 --> 00:29:15.400]  謙卑的禱告
[00:29:15.400 --> 00:29:17.680]  尋求神
[00:29:17.680 --> 00:29:23.560]  剛才多謝施班唱的「天國在我們人間」
[00:29:23.560 --> 00:29:26.200]  其中一句是這樣說的
[00:29:26.200 --> 00:29:27.720]  天國近了
[00:29:27.720 --> 00:29:30.360]  我們應該悔改
[00:29:30.360 --> 00:29:34.240]  這句說話對你、對我
[00:29:34.240 --> 00:29:37.160]  是一個很大的提醒
[00:29:37.160 --> 00:29:42.480]  我們要為三十七年過去感恩之餘
[00:29:42.480 --> 00:29:45.840]  我們也要求神寬恕我們
[00:29:45.840 --> 00:29:51.200]  因為連我在內可能我都是放軟手腳的一個傳道人
[00:29:51.200 --> 00:29:54.920]  求神幫助我們問自己的心
[00:29:54.920 --> 00:30:00.760]  我愛這教會比這些更深
[00:30:00.760 --> 00:30:03.440]  求主施恩幫助我們
[00:30:03.440 --> 00:30:08.880]  我們一起禱告
[00:30:08.880 --> 00:30:13.440]  致聖致榮的上主
[00:30:13.440 --> 00:30:18.600]  祢是那位昨日今日直到永遠都不變的主
[00:30:18.600 --> 00:30:21.240]  我們要謙卑
[00:30:21.240 --> 00:30:23.960]  我們要認罪
[00:30:23.960 --> 00:30:25.680]  因為一方面我們感謝神
[00:30:25.680 --> 00:30:29.120]  祢拖大我們三十七年
[00:30:29.120 --> 00:30:31.960]  但是這幾年讓我們看到自己的教會
[00:30:31.960 --> 00:30:34.160]  要盤點一下
[00:30:34.160 --> 00:30:37.240]  我們其實的生命
[00:30:37.240 --> 00:30:39.360]  不外如是
[00:30:39.360 --> 00:30:42.040]  有時很脆弱
[00:30:42.040 --> 00:30:45.360]  有時有很多牢騷
[00:30:45.360 --> 00:30:46.600]  但是我們很感謝主
[00:30:46.600 --> 00:30:48.400]  因為祢愛我們
[00:30:48.400 --> 00:30:51.600]  祢仍然給我們機會站在這個台
[00:30:51.600 --> 00:30:55.040]  在教會不同的崗位上服侍我們
[00:30:55.040 --> 00:30:57.880]  我們願祢自己親自施恩憐憫
[00:30:57.880 --> 00:31:02.120]  帶領我們教會繼續走前面三十八、三十九
[00:31:02.120 --> 00:31:04.160]  以至往後的路
[00:31:04.160 --> 00:31:06.240]  直見祢滅
[00:31:06.240 --> 00:31:09.560]  我們這樣禱告奉耶穌基督的名字
