
[00:00:00.000 --> 00:00:03.800]  有一位居住在澳洲的女士
[00:21:45.320 --> 00:21:48.400]  還有一點很重要的就是
[00:21:48.400 --> 00:21:50.720]  《仕途行傳》的結局
[00:21:50.720 --> 00:21:54.680]  可以說是聖經裏面那麼多卷書裏面
[00:21:54.680 --> 00:22:00.960]  其中一卷的結局是最富爭議性的
[00:22:00.960 --> 00:22:03.000]  我們看看那個結局是甚麼
[00:22:03.000 --> 00:22:04.240]  我們一起讀
[00:22:04.240 --> 00:22:10.080]  「保羅在自己所租的房子裏住了足足兩年」
[00:22:10.080 --> 00:22:14.160]  「凡來見他的人,他全都接待」
[00:22:14.160 --> 00:22:17.200]  「放膽傳講神國的道」
[00:22:17.200 --> 00:22:20.720]  「將主耶穌基督的事教導人」
[00:22:20.720 --> 00:22:24.560]  「並沒有人禁止」
[00:22:24.560 --> 00:22:27.320]  大家看這個結尾的時候
[00:22:27.320 --> 00:22:31.160]  這就是《仕途行傳》的整卷書的結局
[00:22:31.160 --> 00:22:36.040]  你認為當中有甚麼特別的地方
[00:22:36.040 --> 00:22:37.560]  有甚麼特別的地方
[00:22:37.560 --> 00:22:38.840]  這個結局在這裏
[00:22:38.840 --> 00:22:42.840]  這樣去結束有甚麼特別
[00:22:42.840 --> 00:22:46.120]  我們有些問題是未解答的
[00:22:46.120 --> 00:22:48.240]  保羅的審訊怎樣
[00:22:48.240 --> 00:22:50.520]  他有沒有被判罪
[00:22:50.520 --> 00:22:53.360]  他有沒有死在羅馬
[00:22:53.360 --> 00:22:57.480]  你用了這麼多的篇幅來講他怎樣為自己辯護
[00:22:57.480 --> 00:22:58.320]  最後怎樣
[00:22:58.320 --> 00:23:03.360]  這件事完全沒有交代
[00:23:03.360 --> 00:23:07.520]  這就好像一個尚未完成的結局
[00:23:07.520 --> 00:23:09.320]  為甚麼會這樣呢
[00:23:09.320 --> 00:23:14.000]  於是不同的學者就提出不同的理由去解釋
[00:23:14.000 --> 00:23:15.760]  有人就說路加
[00:23:15.760 --> 00:23:18.440]  就是《仕途行傳》的作者路加
[00:23:18.440 --> 00:23:20.920]  是故意留下一個伏線
[00:23:20.920 --> 00:23:22.120]  釣下你的癮
[00:23:22.120 --> 00:23:23.920]  接著他就出下一集
[00:23:23.920 --> 00:23:27.160]  就像我們現在追劇、追韓劇那樣
[00:23:27.160 --> 00:23:29.920]  路加有沒有出第三集
[00:23:29.920 --> 00:23:30.520]  沒有
[00:23:30.520 --> 00:23:31.520]  他只是出了兩集
[00:23:31.520 --> 00:23:32.960]  第一集是甚麼
[00:23:32.960 --> 00:23:34.000]  《路加呼音》
[00:23:34.000 --> 00:23:35.600]  第二集就是《仕途行傳》
[00:23:35.600 --> 00:23:38.800]  他沒有出第三集
[00:23:38.800 --> 00:23:41.600]  又有人說
[00:23:41.600 --> 00:23:43.480]  保羅是被處決的
[00:23:43.480 --> 00:23:45.560]  他是殉道而死的
[00:23:45.560 --> 00:23:49.720]  因為作者路加不想整件事悲劇收場
[00:23:49.720 --> 00:23:52.800]  所以他就不交代
[00:23:52.800 --> 00:23:57.600]  更加有人說
[00:23:57.600 --> 00:24:00.920]  因為當時那些控方證人沒有出庭
[00:24:00.920 --> 00:24:06.320]  那些猶太人沒有去做證人
[00:24:06.320 --> 00:24:09.480]  結果保羅無罪釋放
[00:24:09.480 --> 00:24:11.280]  事件不了了之
[00:24:11.280 --> 00:24:16.520]  所以路加就沒有繼續交代下去
[00:24:16.520 --> 00:24:19.520]  還有一個說法就是
[00:24:19.520 --> 00:24:22.440]  這場判決是牽涉到
[00:24:22.440 --> 00:24:25.400]  羅馬政府的最高領導人
[00:24:25.400 --> 00:24:27.120]  為甚麼
[00:24:27.120 --> 00:24:30.120]  因為保羅上告去到蓋薩
[00:24:30.120 --> 00:24:33.480]  是羅馬帝國的最高領導
[00:24:33.480 --> 00:24:35.720]  當時沒有兵變
[00:24:35.720 --> 00:24:38.760]  他仍然是掌權者
[00:24:38.760 --> 00:24:43.440]  如果路加去交代審訊的判決
[00:24:43.440 --> 00:24:48.480]  無形中可能就會牽涉到當權者
[00:24:48.480 --> 00:24:52.640]  整件事可能會觸動某些人的神經
[00:24:52.640 --> 00:24:54.920]  事件就會變得政治化
[00:24:54.920 --> 00:25:01.280]  妨礙了作者路加寫這本書的目的
[00:25:01.280 --> 00:25:04.160]  你覺得以上四個答案
[00:25:04.160 --> 00:25:06.440]  哪一個你覺得比較可趣
[00:25:06.440 --> 00:25:08.960]  你喜歡哪一個比較多
[00:25:08.960 --> 00:25:11.000]  個個都不喜歡
[00:25:11.000 --> 00:25:15.800]  我覺得第四個答案是比較合理的
[00:25:15.800 --> 00:25:16.880]  為甚麼呢
[00:25:16.880 --> 00:25:21.760]  路加寫《四行傳》的目的是甚麼
[00:25:21.760 --> 00:25:25.240]  記不記得我們剛才讀過一節
[00:25:25.240 --> 00:25:28.600]  《四行傳》一章八節就講到
[00:25:28.600 --> 00:25:35.440]  其實就是路加想藉著他寫的這本書
[00:25:35.440 --> 00:25:37.960]  去講聖靈的工作
[00:25:37.960 --> 00:25:40.440]  聖靈怎樣藉著信徒
[00:25:40.440 --> 00:25:42.800]  藉著教會
[00:25:42.800 --> 00:25:48.040]  將福音從耶路撒冷一直傳到地極
[00:25:48.040 --> 00:25:51.440]  傳到世界的每一個角落
[00:25:51.440 --> 00:25:56.680]  所以這本書的主角不是人
[00:25:56.680 --> 00:25:59.000]  不是保羅
[00:25:59.000 --> 00:26:00.240]  而是聖靈
[00:26:00.240 --> 00:26:02.520]  是神自己
[00:26:02.520 --> 00:26:06.520]  雖然這本書有一半以上的篇幅
[00:26:06.520 --> 00:26:09.600]  都是描述保羅
[00:26:09.600 --> 00:26:11.120]  他好像主角一樣
[00:26:11.120 --> 00:26:17.080]  但這本書並不是保羅的自傳
[00:26:17.080 --> 00:26:20.480]  他個人的生與死其實不是那麼重要
[00:26:20.480 --> 00:26:21.800]  老實說
[00:26:21.800 --> 00:26:23.400]  以保羅這樣的人
[00:26:23.400 --> 00:26:24.320]  他今次不死
[00:26:24.320 --> 00:26:25.880]  他遲早都會死的
[00:26:25.880 --> 00:26:27.200]  他那麼勇武
[00:26:27.200 --> 00:26:28.160]  你想想
[00:26:28.160 --> 00:26:29.960]  有話直說
[00:26:29.960 --> 00:26:33.920]  有多少人想將他置諸死地
[00:26:33.920 --> 00:26:38.320]  根據早期教會的一些文獻顯示
[00:26:38.320 --> 00:26:44.400]  保羅並沒有在這次審訊中被處死
[00:26:44.400 --> 00:26:48.720]  他應該是在第一世紀六十年代的後期
[00:26:48.720 --> 00:26:54.960]  與彼得差不多時期殉道
[00:26:54.960 --> 00:27:00.480]  我們又看看這一個結局
[00:27:00.480 --> 00:27:01.800]  在這裏
[00:27:01.800 --> 00:27:06.280]  路加選擇了一個開放式的結局
[00:27:06.280 --> 00:27:10.200]  其實它是想表達
[00:27:10.200 --> 00:27:16.040]  教會會繼續向願意聆聽真道的人
[00:27:16.040 --> 00:27:20.120]  傳講神的國
[00:27:20.120 --> 00:27:24.240]  就算傳道的人被瘟去坐牢
[00:27:24.240 --> 00:27:25.360]  甚至死了
[00:27:25.360 --> 00:27:30.840]  但神的道也不會被禁止
[00:27:30.840 --> 00:27:33.280]  就算聽道的人沒有反應
[00:27:33.280 --> 00:27:34.280]  沒有人舉手
[00:27:34.280 --> 00:27:38.600]  但神的道仍然會向其他人傳開
[00:27:38.600 --> 00:27:47.480]  是沒有人能夠攔阻神的作為
[00:27:47.480 --> 00:27:48.800]  這個開放式的結局
[00:27:48.800 --> 00:27:53.760]  是表示神的道不能被禁止
[00:27:53.760 --> 00:27:57.480]  最近我經歷了兩件小事
[00:27:57.480 --> 00:28:00.640]  令我看到神的大能
[00:28:00.640 --> 00:28:03.800]  有一位我認識了幾年的朋友
[00:28:03.800 --> 00:28:06.720]  我一直都很想他信耶穌
[00:28:06.720 --> 00:28:12.280]  但他對信仰的事總是無寧兩可
[00:28:12.280 --> 00:28:16.000]  他有一個兒子讀小學
[00:28:16.000 --> 00:28:18.880]  那間學校規模雖然小
[00:28:18.880 --> 00:28:21.680]  但他的辦學理念是很好的
[00:28:21.680 --> 00:28:25.080]  所以我這位朋友很認同這間學校
[00:28:25.080 --> 00:28:29.360]  他覺得上次校長或老師
[00:28:29.360 --> 00:28:35.720]  每個人都很好,他對他們讚不絕口
[00:28:35.720 --> 00:28:40.840]  但幾年前這間學校因為不能續租
[00:28:40.840 --> 00:28:44.280]  被迫要結束
[00:28:44.280 --> 00:28:47.120]  當時他覺得很氣憤、很憤怒
[00:28:47.120 --> 00:28:49.320]  他質疑神
[00:28:49.320 --> 00:28:52.960]  你信那個神,又說是公義
[00:28:52.960 --> 00:28:57.160]  為何他會容許這件事發生呢?
[00:28:57.160 --> 00:29:00.680]  於是我當時就想
[00:29:00.680 --> 00:29:04.680]  他還如何信耶穌,經歷這些事
[00:29:04.680 --> 00:29:09.520]  但竟然最近他告訴我
[00:29:09.520 --> 00:29:13.280]  當他回望這幾年所發生的事
[00:29:13.280 --> 00:29:18.080]  他認同當時學校在這樣的情況下結束
[00:29:18.080 --> 00:29:20.000]  其實是最好的安排
[00:29:20.000 --> 00:29:22.320]  他覺得神很好
[00:29:22.320 --> 00:29:24.120]  神很有智慧
[00:29:24.120 --> 00:29:27.600]  他的安排是最好的,他覺得很感恩
[00:29:27.600 --> 00:29:31.160]  這是第一件小事
[00:29:31.160 --> 00:29:34.840]  還有另一位朋友最近聯絡我
[00:29:34.840 --> 00:29:38.760]  我們幾年前曾經合作開過一個課程
[00:29:38.760 --> 00:29:41.560]  做情緒支援
[00:29:41.560 --> 00:29:44.800]  他說他上個月偶然在一個場合裡
[00:29:44.800 --> 00:29:51.000]  遇到當時曾經上過一堂課的年輕人
[00:29:51.000 --> 00:29:53.200]  他們又認得回
[00:29:53.200 --> 00:29:55.560]  那個年輕人對他說
[00:29:55.560 --> 00:29:59.080]  他說當晚上那堂課
[00:29:59.080 --> 00:30:01.440]  給他很深刻的印象
[00:30:01.440 --> 00:30:04.640]  於是他後來就加入了社福界
[00:30:04.640 --> 00:30:09.040]  繼續幫助其他有需要的人
[00:30:09.040 --> 00:30:11.320]  我這位朋友
[00:30:11.320 --> 00:30:16.480]  他本來近日因為同事、親友紛紛疑問
[00:30:16.480 --> 00:30:19.080]  令他覺得自己好像死靜種一樣
[00:30:19.080 --> 00:30:21.800]  他覺得很沮喪
[00:30:21.800 --> 00:30:23.360]  很頹廢
[00:30:23.360 --> 00:30:28.120]  但這件事卻令他感覺到鼓舞
[00:30:28.120 --> 00:30:32.240]  他告訴我這件事都激勵了我
[00:30:32.240 --> 00:30:35.920]  原來我們做小小的事
[00:30:35.920 --> 00:30:40.560]  神就會使用,將它發揮到很大
[00:30:40.560 --> 00:30:42.280]  從某個角度去看
[00:30:42.280 --> 00:30:44.200]  其實我們人真的很渺小
[00:30:44.200 --> 00:30:47.200]  我們只能做一些小事
[00:30:47.200 --> 00:30:50.240]  我們不要看得自己那麼重要
[00:30:50.240 --> 00:30:53.720]  就算有些事情的發展是未如理想
[00:30:53.720 --> 00:30:57.840]  令我們感覺不良好、不爽
[00:30:57.840 --> 00:31:03.360]  但不等於那件事去到絕境
[00:31:03.360 --> 00:31:08.240]  就算是保羅,一個如此偉大的仕途
[00:31:08.240 --> 00:31:10.400]  他不在這裡,就算他死了
[00:31:10.400 --> 00:31:15.760]  神的國都仍然可以繼續擴張
[00:31:15.760 --> 00:31:19.120]  所以我們經歷的事,無論是大是小
[00:31:19.120 --> 00:31:21.720]  只要神認為是對我們好
[00:31:21.720 --> 00:31:25.040]  他就必然成就
[00:31:25.040 --> 00:31:27.360]  就算在我們不知道的時候
[00:31:27.360 --> 00:31:32.200]  神就已經做了事
[00:31:32.200 --> 00:31:33.600]  我不知道大家是否認同
[00:31:33.600 --> 00:31:38.240]  我們有很多時候都是將一些小事化大
[00:31:38.240 --> 00:31:41.800]  我們太過重視自己的感受
[00:31:41.800 --> 00:31:47.160]  有些事情我們感覺不理想
[00:31:47.160 --> 00:31:51.680]  我們看得好像整個天都掉下來了
[00:31:51.680 --> 00:31:53.360]  我們覺得好像走投無路
[00:31:53.360 --> 00:31:55.600]  人生去到絕境
[00:31:55.600 --> 00:31:57.920]  這個時候我們不單止憤怒人
[00:31:57.920 --> 00:31:59.400]  我們連神也憤怒了
[00:31:59.400 --> 00:32:02.600]  所以其實神也挺無辜的
[00:32:02.600 --> 00:32:04.840]  他又沒有說不做事
[00:32:04.840 --> 00:32:07.160]  不過時候還沒到
[00:32:07.160 --> 00:32:09.080]  你用不著這樣嗎?
[00:32:09.080 --> 00:32:11.400]  尤其是我們香港人經常都說
[00:32:11.400 --> 00:32:15.360]  「不用急,最重要是快」
[00:32:15.360 --> 00:32:18.560]  我們不懂得等待,我們不習慣等待
[00:32:18.560 --> 00:32:22.840]  但神往往就是要我們在等待中
[00:32:22.840 --> 00:32:25.640]  鍛鍊我們的靈命
[00:32:25.640 --> 00:32:28.080]  鍛鍊我們的耐力
[00:32:28.080 --> 00:32:31.600]  我相信神是不想我們做
[00:32:31.600 --> 00:32:35.760]  經不起風雨的溫室小花
[00:32:35.760 --> 00:32:40.240]  他要我們做的好像大自然的野草一樣
[00:32:40.240 --> 00:32:43.400]  即使經歷風吹雨打
[00:32:43.400 --> 00:32:49.680]  但仍然可以茁壯成長
[00:32:49.680 --> 00:32:55.640]  試圖行轉的確是有一個尚未完成的結局
[00:32:55.640 --> 00:32:58.360]  因為這個結局要如何完結
[00:32:58.360 --> 00:33:01.480]  就看我們如何承擔這個使命
[00:33:01.480 --> 00:33:05.000]  這個使命是甚麼呢?
[00:33:05.000 --> 00:33:07.400]  我們一起來讀紅色的字
[00:33:07.400 --> 00:33:10.840]  放膽全港神國的道
[00:33:10.840 --> 00:33:15.400]  「將主耶穌基督的事教導人」
[00:33:15.400 --> 00:33:18.160]  這就是我們的使命
[00:33:18.160 --> 00:33:20.760]  就讓我們一起來學習
[00:33:20.760 --> 00:33:24.440]  不要只看我們自己的感受
[00:33:24.440 --> 00:33:26.360]  看自己的艱難
[00:33:26.360 --> 00:33:29.440]  我們多去看看大局
[00:33:29.440 --> 00:33:31.480]  忍耐一下,我們留意一下
[00:33:31.480 --> 00:33:36.000]  神是怎樣來帶領全局的
[00:33:36.000 --> 00:33:40.240]  真正去捉這盤棋的是神自己
[00:33:40.240 --> 00:33:42.880]  我們只是祂的棋手
[00:33:42.880 --> 00:33:46.360]  我們憑著信心給神使用
[00:33:46.360 --> 00:33:52.200]  繼續去完成這個尚未完成的結局
[00:33:52.200 --> 00:33:55.480]  我們一起祈禱
[00:33:55.480 --> 00:33:57.080]  親愛的天父上帝
[00:33:57.080 --> 00:33:58.640]  我們感謝讚美你
[00:33:58.640 --> 00:34:02.240]  感謝你不嫌棄我們的卑微
[00:34:02.240 --> 00:34:04.040]  我們的軟弱
[00:34:04.040 --> 00:34:08.960]  上帝你一直用無限的愛去愛我們
[00:34:08.960 --> 00:34:10.480]  你等待著我們
[00:34:10.480 --> 00:34:12.480]  回轉歸向你
[00:34:12.480 --> 00:34:14.120]  雖然有時我們會得罪你
[00:34:14.120 --> 00:34:15.120]  我們會偏離你
[00:34:15.120 --> 00:34:18.520]  但上帝你仍然對我們不離不棄
[00:34:18.520 --> 00:34:21.160]  主啊,我們求你幫助我們
[00:34:21.160 --> 00:34:24.440]  在現在信息萬變的世局
[00:34:24.440 --> 00:34:26.280]  或者在我們的生命裏頭
[00:34:26.280 --> 00:34:29.080]  可能都有很多的高低起伏
[00:34:29.080 --> 00:34:31.400]  未必每樣都如此如意
[00:34:31.400 --> 00:34:33.960]  有時我們都會落在一些
[00:34:33.960 --> 00:34:38.120]  沮喪、失望的處境裏面
[00:34:38.120 --> 00:34:39.520]  主啊,求你幫助我們
[00:34:39.520 --> 00:34:41.400]  求你用你自己的說話
[00:34:41.400 --> 00:34:44.960]  用如同雲彩的見證人的經歷
[00:34:44.960 --> 00:34:46.600]  來提醒我們
[00:34:46.600 --> 00:34:50.280]  叫我們不要軟弱、失腳
[00:34:50.280 --> 00:34:54.760]  不要失調信心
[00:34:54.760 --> 00:34:56.560]  求主你幫助我們
[00:34:56.560 --> 00:34:59.280]  讓我們真的能夠被你使用
[00:34:59.280 --> 00:35:03.160]  繼續承擔你給我們的使命
[00:35:03.160 --> 00:35:03.800]  感謝你
[00:35:03.800 --> 00:35:05.480]  我們的禱告奉耶穌基督
[00:35:05.480 --> 00:35:07.360]  得聖的名,阿們
