
[00:00:00.000 --> 00:00:04.480]  感恩節當然是數算主因的日子
[00:27:35.840 --> 00:27:39.840]  是不是很簡單
[00:27:39.840 --> 00:27:43.840]  當你真心信那個信仰的時候
[00:27:43.840 --> 00:27:45.840]  你就肯奉獻
[00:27:45.840 --> 00:27:51.840]  你就肯捐錢
[00:27:51.840 --> 00:27:55.840]  因為錢在心在
[00:27:55.840 --> 00:27:58.840]  錢在人在
[00:27:58.840 --> 00:28:02.840]  真心信的人自然肯下捐
[00:28:02.840 --> 00:28:04.840]  馬太福音六章21節
[00:28:04.840 --> 00:28:06.840]  很清楚地說
[00:28:06.840 --> 00:28:08.840]  因為你的財寶在那裡
[00:28:08.840 --> 00:28:13.840]  你的心也在那裡
[00:28:13.840 --> 00:28:17.840]  十一奉獻不只是錢的問題
[00:28:17.840 --> 00:28:21.840]  也是信服的問題
[00:28:21.840 --> 00:28:25.840]  是能否了解感恩的問題
[00:28:25.840 --> 00:28:30.840]  是懂不懂得憑信心和倚靠神的問題
[00:28:30.840 --> 00:28:35.840]  是生活方式和生活準則的問題
[00:28:35.840 --> 00:28:39.840]  十一奉獻是成長的必經階段
[00:28:39.840 --> 00:28:41.840]  是一個里程碑
[00:28:41.840 --> 00:28:51.840]  十一奉獻是毁身和獲取神更多恩典的途徑
[00:28:51.840 --> 00:28:53.840]  我一定要教大家十一奉獻
[00:28:53.840 --> 00:28:59.840]  是因為不想你失去神更多的恩典
[00:28:59.840 --> 00:29:05.840]  我也希望大家很有智慧地來做出抉擇
[00:29:05.840 --> 00:29:15.840]  最後我用約翰福音三章十六節來作結束
[00:29:15.840 --> 00:29:18.840]  聖經說:神愛世人
[00:29:18.840 --> 00:29:21.840]  甚至將他的獨生子賜給他們
[00:29:21.840 --> 00:29:24.840]  叫一切信他的不自滅亡
[00:29:24.840 --> 00:29:28.840]  凡得永生
[00:29:28.840 --> 00:29:30.840]  我常常喜歡教人家
[00:29:30.840 --> 00:29:34.840]  將裡面的世人和他們
[00:29:34.840 --> 00:29:39.840]  將自己的名字放進去
[00:29:39.840 --> 00:29:44.840]  大家用心裡面來再讀一次
[00:29:44.840 --> 00:29:47.840]  神愛我
[00:29:47.840 --> 00:29:51.840]  甚至將他的獨生子賜給我
[00:29:51.840 --> 00:29:55.840]  叫信他的我不自滅亡
[00:29:55.840 --> 00:29:59.840]  凡得永生
[00:29:59.840 --> 00:30:03.840]  大家想想
[00:30:03.840 --> 00:30:06.840]  神的愛值得你敬畏嗎?
[00:30:06.840 --> 00:30:08.840]  主耶穌為我們犧牲
[00:30:08.840 --> 00:30:13.840]  值得你感恩嗎?
[00:30:13.840 --> 00:30:17.840]  這是我們每一個信徒
[00:30:17.840 --> 00:30:18.840]  要苦心自問
[00:30:18.840 --> 00:30:22.840]  在神面前審查的事
[00:30:22.840 --> 00:30:26.840]  我們一起祈禱
[00:30:26.840 --> 00:30:28.840]  神啊多謝你
[00:30:28.840 --> 00:30:35.840]  在聖經裡面教導我們
[00:30:35.840 --> 00:30:38.840]  願意我們在生活裡面
[00:30:38.840 --> 00:30:41.840]  去經歷你更多的恩典
[00:30:41.840 --> 00:30:47.840]  我們曉得向你以十一奉獻來回應
[00:30:47.840 --> 00:30:52.840]  來表達我們對你的感恩和敬畏
[00:30:52.840 --> 00:30:58.840]  而我們更加願意在十一奉獻裡面
[00:30:58.840 --> 00:31:03.840]  去經歷神你傾福與我們這個恩典
[00:31:03.840 --> 00:31:05.840]  我們感謝讚美你
[00:31:05.840 --> 00:31:07.840]  我們這樣祈禱奉耶穌基督的聖名
