
[00:00:00.000 --> 00:00:05.000]  感謝神今天能夠和弟兄姊妹分享神的話語
[00:27:27.000 --> 00:27:30.000]  撒旦的攻擊就會徒勞無功
[00:27:30.000 --> 00:27:33.000]  撒旦就會離開我們
[00:27:33.000 --> 00:27:43.000]  同時那些困難帶給我們的困苦焦慮
[00:27:43.000 --> 00:27:45.000]  也都會離開我們
[00:27:45.000 --> 00:27:51.000]  這樣我們就可以較為有能力去應付實際的困難
[00:28:01.000 --> 00:28:03.000]  要羞愧
[00:28:03.000 --> 00:28:07.000]  要灰心的是撒旦
[00:28:07.000 --> 00:28:09.000]  不是我們
[00:28:09.000 --> 00:28:13.000]  聖經詩篇也有說
[00:28:13.000 --> 00:28:15.000]  在二十五篇也有說
[00:28:15.000 --> 00:28:18.000]  倚靠耶和華的人
[00:28:18.000 --> 00:28:22.000]  耶和華必定不會令他羞愧
[00:28:22.000 --> 00:28:25.000]  等候耶和華的人
[00:28:25.000 --> 00:28:27.000]  也必不會羞愧
[00:28:30.000 --> 00:28:33.000]  最後我們一起去讀
[00:28:33.000 --> 00:28:37.000]  印在程序表上的回應經文
[00:28:37.000 --> 00:28:43.000]  程序表上的回應經文
[00:28:43.000 --> 00:28:47.000]  是約翰福音十四章二十七節
[00:28:47.000 --> 00:28:48.000]  我們一起讀
[00:28:48.000 --> 00:28:51.000]  我留下平安給你們
[00:28:51.000 --> 00:28:54.000]  我將我的平安賜給你們
[00:28:54.000 --> 00:28:57.000]  我所賜的不像世人所賜的
[00:28:57.000 --> 00:29:00.000]  你們的心裡不要憂愁
[00:29:00.000 --> 00:29:02.000]  也不要膽怯
[00:29:02.000 --> 00:29:09.000]  主耶穌親自給的應許
[00:29:09.000 --> 00:29:11.000]  是最有力的保證
[00:29:11.000 --> 00:29:14.000]  弟兄姊妹
[00:29:14.000 --> 00:29:19.000]  我們就用今天這個訊息來彼此鼓勵
[00:29:19.000 --> 00:29:22.000]  來彼此安慰
[00:29:22.000 --> 00:29:24.000]  我們一起祈禱
[00:29:27.000 --> 00:29:28.000]  主給予我們天賦
[00:29:28.000 --> 00:29:31.000]  我們感謝你留下這麼寶貴的說話
[00:29:31.000 --> 00:29:34.000]  求神將華語將今天的訊息
[00:29:34.000 --> 00:29:37.000]  放在我們每一個人的心裡
[00:29:37.000 --> 00:29:39.000]  讓我們得著安慰
[00:29:39.000 --> 00:29:42.000]  讓我們有能力去面對困難
[00:29:42.000 --> 00:29:48.000]  因為我們在神道已經立定志向
[00:29:48.000 --> 00:29:51.000]  就是無論發生任何困難
[00:29:51.000 --> 00:29:55.000]  我們必定全心繼續倚靠神
[00:29:56.000 --> 00:29:58.000]  只求神您施恩
[00:29:58.000 --> 00:30:00.000]  給我們足夠的恩典用
[00:30:00.000 --> 00:30:03.000]  我們感謝讚美您
[00:30:03.000 --> 00:30:05.000]  我們這樣祈禱奉耶穌基督的聖名
