
[00:00:00.000 --> 00:00:01.500]  各位頂子妹們,平安!
[00:21:03.000 --> 00:21:07.000]  因為人人必須去擔當自己的擔子
[00:21:07.000 --> 00:21:11.000]  第二節提到
[00:21:11.000 --> 00:21:13.000]  重擔要互相擔當
[00:21:13.000 --> 00:21:16.000]  第五節提到擔當自己的擔子
[00:21:16.000 --> 00:21:18.000]  是否有點互相矛盾呢?
[00:21:18.000 --> 00:21:21.000]  原來擔子在第五節提到
[00:21:21.000 --> 00:21:25.000]  和第二節提到的重擔是不同的
[00:21:25.000 --> 00:21:28.000]  第五節的擔子是一個包袱
[00:21:28.000 --> 00:21:32.000]  而第二節的重擔是一個很重的重量
[00:21:32.000 --> 00:21:35.000]  擔子是我們個人的責任
[00:21:35.000 --> 00:21:37.000]  我們的軟弱
[00:21:37.000 --> 00:21:39.000]  我們可能有些恩賜
[00:21:39.000 --> 00:21:43.000]  這些東西我們不會加在別人身上
[00:21:43.000 --> 00:21:46.000]  在第二節提到的重擔
[00:21:46.000 --> 00:21:48.000]  我們要互相去擔當
[00:21:48.000 --> 00:21:50.000]  擔子就要自己去擔
[00:21:50.000 --> 00:21:54.000]  重擔難處我們可以彼此去擔當
[00:21:54.000 --> 00:21:57.000]  但責任我們都要自己去承擔
[00:21:57.000 --> 00:22:00.000]  我們可以把罪和生活的重擔
[00:22:00.000 --> 00:22:02.000]  交託給我們的主
[00:22:02.000 --> 00:22:06.000]  但不是說我們的責任
[00:22:06.000 --> 00:22:10.000]  我們不需要去負這個責任
[00:22:10.000 --> 00:22:13.000]  當我們了解到自己的擔子的時候
[00:22:13.000 --> 00:22:18.000]  就會願意去背負我們同伴的重擔
[00:22:18.000 --> 00:22:20.000]  不單是別人的重擔
[00:22:20.000 --> 00:22:22.000]  我們要去擔當
[00:22:22.000 --> 00:22:24.000]  我們的重擔其實都有機會
[00:22:24.000 --> 00:22:26.000]  需要別人去幫我們一起去分擔
[00:22:26.000 --> 00:22:27.000]  一起去擔當
[00:22:27.000 --> 00:22:29.000]  不單是別人的難處
[00:22:29.000 --> 00:22:31.000]  他需要我們的安慰
[00:22:31.000 --> 00:22:33.000]  需要我們的同情和輔助
[00:22:33.000 --> 00:22:35.000]  我們有可能有難處的時候
[00:22:35.000 --> 00:22:38.000]  我都很希望我們身邊的頂姐妹
[00:22:38.000 --> 00:22:40.000]  可以同情去安慰我
[00:22:40.000 --> 00:22:41.000]  去輔助我
[00:22:41.000 --> 00:22:43.000]  互相去擔當重擔
[00:22:43.000 --> 00:22:46.000]  這個也是一個愛心的表現
[00:22:46.000 --> 00:22:50.000]  我們看看有些小結
[00:22:50.000 --> 00:22:52.000]  在二至五節裏
[00:22:52.000 --> 00:22:54.000]  我們靠著聖靈行事的人
[00:22:54.000 --> 00:22:57.000]  被帶進彼此和諧的關係裏
[00:22:57.000 --> 00:23:00.000]  互相擔當各人的重擔
[00:23:00.000 --> 00:23:02.000]  這種相互的關係
[00:23:02.000 --> 00:23:07.000]  正正是基督徒親情的自然表達
[00:23:07.000 --> 00:23:11.000]  一個人如果是主來的頂姐妹
[00:23:11.000 --> 00:23:14.000]  我們有責任互相守望
[00:23:14.000 --> 00:23:16.000]  也本著愛心去關懷他
[00:23:16.000 --> 00:23:18.000]  去友愛他
[00:23:18.000 --> 00:23:19.000]  彼此去服侍
[00:23:19.000 --> 00:23:22.000]  假如他背著一些重擔
[00:23:22.000 --> 00:23:24.000]  我們看到我們就去分擔
[00:23:24.000 --> 00:23:26.000]  假如他陷入一個罪的裏面
[00:23:26.000 --> 00:23:28.000]  我們就要溫柔的心
[00:23:28.000 --> 00:23:30.000]  溫柔的靈去挽回他
[00:23:30.000 --> 00:23:32.000]  靠著聖靈去行事
[00:23:32.000 --> 00:23:35.000]  我們看看第三個重點
[00:23:35.000 --> 00:23:37.000]  持續去行善
[00:23:37.000 --> 00:23:39.000]  在六至十節裏
[00:23:39.000 --> 00:23:41.000]  在六節裏說到
[00:23:41.000 --> 00:23:42.000]  在真道上受教的
[00:23:42.000 --> 00:23:44.000]  要把一切美好的東西
[00:23:44.000 --> 00:23:46.000]  與施教的人分享
[00:23:46.000 --> 00:23:49.000]  這些在真道上受教的人
[00:23:49.000 --> 00:23:52.000]  應該要與教師分享
[00:23:52.000 --> 00:23:54.000]  他們一切美好的東西
[00:23:54.000 --> 00:23:56.000]  這些美好的東西
[00:23:56.000 --> 00:23:58.000]  不單是在物質上
[00:23:58.000 --> 00:24:00.000]  需要的或是我們所奉獻的
[00:24:00.000 --> 00:24:03.000]  也包括在屬靈生命上
[00:24:03.000 --> 00:24:05.000]  要彼此的分享
[00:24:05.000 --> 00:24:07.000]  成為我們屬靈的夥伴
[00:24:07.000 --> 00:24:09.000]  之前我們也跟大家分享過
[00:24:09.000 --> 00:24:11.000]  我們有沒有土伴呢
[00:24:11.000 --> 00:24:14.000]  大家去看看有沒有
[00:24:14.000 --> 00:24:16.000]  我們就去祈禱、祈求神
[00:24:16.000 --> 00:24:17.000]  賜給我們一個土伴
[00:24:17.000 --> 00:24:18.000]  一起去分擔
[00:24:18.000 --> 00:24:20.000]  一起去走我們這個天路
[00:24:20.000 --> 00:24:23.000]  在第七節到第八節裏
[00:24:23.000 --> 00:24:25.000]  說到不要自欺
[00:24:25.000 --> 00:24:26.000]  神是興萬不得的
[00:24:26.000 --> 00:24:27.000]  因為人種的是什麼
[00:24:27.000 --> 00:24:29.000]  修的也是什麼
[00:24:29.000 --> 00:24:33.000]  信著肉體殺種的
[00:24:33.000 --> 00:24:35.000]  必從肉體去修敗壞
[00:24:35.000 --> 00:24:37.000]  但信著聖靈殺種的
[00:24:37.000 --> 00:24:40.000]  就必從聖靈修永生
[00:24:40.000 --> 00:24:42.000]  如果人輕忽了自己
[00:24:42.000 --> 00:24:43.000]  應付的責任的時候
[00:24:43.000 --> 00:24:45.000]  這些都是自欺
[00:24:45.000 --> 00:24:48.000]  神必定會按我們各人的行為
[00:24:48.000 --> 00:24:49.000]  去審判我們
[00:24:49.000 --> 00:24:51.000]  因為人種的是什麼
[00:24:51.000 --> 00:24:53.000]  就會修什麼
[00:24:53.000 --> 00:24:54.000]  我們絕對不會放了
[00:24:54.000 --> 00:24:56.000]  蘋果的種子在這裏
[00:24:56.000 --> 00:24:59.000]  生長出來是一個榴槤的東西
[00:24:59.000 --> 00:25:01.000]  是就好了
[00:25:01.000 --> 00:25:03.000]  在耕種上是這樣的
[00:25:03.000 --> 00:25:05.000]  當然我們知道不是
[00:25:05.000 --> 00:25:06.000]  我們種的是蘋果
[00:25:06.000 --> 00:25:08.000]  我們種的是蘋果
[00:25:08.000 --> 00:25:10.000]  行事上都是一樣
[00:25:10.000 --> 00:25:12.000]  種什麼行事都是一樣
[00:25:12.000 --> 00:25:14.000]  如果我們種的是肉體的屍肉
[00:25:14.000 --> 00:25:18.000]  也就是會順著肉體去行事
[00:25:18.000 --> 00:25:20.000]  這樣修的都是敗壞
[00:25:20.000 --> 00:25:22.000]  我們經常都
[00:25:22.000 --> 00:25:25.000]  譬如我自己
[00:25:25.000 --> 00:25:26.000]  很不老實
[00:25:26.000 --> 00:25:27.000]  經常都說謊
[00:25:27.000 --> 00:25:29.000]  我的人際關係
[00:25:29.000 --> 00:25:31.000]  早晚都會崩壞
[00:25:31.000 --> 00:25:33.000]  如果我經常都讓自己
[00:25:33.000 --> 00:25:35.000]  經常都去妒忌別人
[00:25:35.000 --> 00:25:37.000]  最終都會失去一切
[00:25:37.000 --> 00:25:39.000]  而且都會
[00:25:39.000 --> 00:25:41.000]  心裏面經常都有苦毒
[00:25:41.000 --> 00:25:43.000]  當我們選擇了
[00:25:43.000 --> 00:25:45.000]  要順著聖靈殺種
[00:25:45.000 --> 00:25:48.000]  即是說我們在信服神
[00:25:48.000 --> 00:25:49.000]  在取悅神
[00:25:49.000 --> 00:25:53.000]  而不是為了尋求捷徑
[00:25:53.000 --> 00:25:55.000]  或走歪路
[00:25:55.000 --> 00:25:57.000]  而去叛逆神
[00:25:57.000 --> 00:26:00.000]  我們看看第九節和第十節
[00:26:00.000 --> 00:26:04.000]  我們行善不可喪志
[00:26:04.000 --> 00:26:06.000]  因為若不灰心
[00:26:06.000 --> 00:26:08.000]  到了適當的時候就有修成
[00:26:08.000 --> 00:26:11.000]  所以一有機會就要向眾人行善
[00:26:11.000 --> 00:26:14.000]  向信徒一家的人更要這樣
[00:26:14.000 --> 00:26:18.000]  我們行善是不可喪志
[00:26:18.000 --> 00:26:20.000]  順著聖靈的行善
[00:26:20.000 --> 00:26:22.000]  需要持久去行
[00:26:22.000 --> 00:26:26.000]  不可以疲倦灰心
[00:26:26.000 --> 00:26:27.000]  聖經教導
[00:26:27.000 --> 00:26:28.000]  時候一到的時候
[00:26:28.000 --> 00:26:30.000]  就可以有豐收
[00:26:30.000 --> 00:26:32.000]  信徒行善應當
[00:26:32.000 --> 00:26:35.000]  志在不是眼前那種回報
[00:26:35.000 --> 00:26:37.000]  而是將來神那種賞賜
[00:26:37.000 --> 00:26:40.000]  人即使有最善良的意圖
[00:26:40.000 --> 00:26:42.000]  或行動
[00:26:42.000 --> 00:26:44.000]  但如果我們都沒有決心
[00:26:44.000 --> 00:26:46.000]  或衛生
[00:26:46.000 --> 00:26:48.000]  其實最終都會失敗
[00:26:48.000 --> 00:26:51.000]  保羅在其他的書信裡
[00:26:51.000 --> 00:26:53.000]  在其他的經文
[00:26:53.000 --> 00:26:55.000]  在菲律賓書一章六節
[00:26:55.000 --> 00:26:56.000]  都有提到這一點
[00:26:56.000 --> 00:26:58.000]  我們一起讀這隻經文
[00:26:58.000 --> 00:26:59.000]  預備起
[00:26:59.000 --> 00:27:01.000]  我深信那在你們心裡
[00:27:01.000 --> 00:27:03.000]  動了善工的
[00:27:03.000 --> 00:27:05.000]  必成全者工
[00:27:05.000 --> 00:27:08.000]  直到耶穌基督的日子
[00:27:08.000 --> 00:27:11.000]  神開始在基督徒身上
[00:27:11.000 --> 00:27:12.000]  動工的時候
[00:27:12.000 --> 00:27:14.000]  我們都有耐性
[00:27:14.000 --> 00:27:16.000]  耐心持續下去
[00:27:16.000 --> 00:27:20.000]  神一定會成全善工
[00:27:20.000 --> 00:27:22.000]  新約確實這樣說
[00:27:22.000 --> 00:27:24.000]  真正的屬神的兒女
[00:27:24.000 --> 00:27:27.000]  會堅忍不懈
[00:27:27.000 --> 00:27:29.000]  會避開罪
[00:27:29.000 --> 00:27:33.000]  並且會戒掉犯罪的惡習
[00:27:33.000 --> 00:27:35.000]  而且會展現一個
[00:27:35.000 --> 00:27:38.000]  聲令所結的果子的特質
[00:27:38.000 --> 00:27:40.000]  接著我們也提到
[00:27:40.000 --> 00:27:42.000]  當我們手裡有
[00:27:42.000 --> 00:27:44.000]  行善的力量的時候
[00:27:44.000 --> 00:27:45.000]  有機會
[00:27:45.000 --> 00:27:47.000]  我們就要向眾人
[00:27:47.000 --> 00:27:49.000]  向其他人
[00:27:49.000 --> 00:27:51.000]  有需要時就要去做
[00:27:51.000 --> 00:27:52.000]  其他人
[00:27:52.000 --> 00:27:54.000]  不只是我們頂姐妹
[00:27:54.000 --> 00:27:56.000]  還要包括我們的鄰舍
[00:27:56.000 --> 00:27:58.000]  或微信的朋友
[00:27:58.000 --> 00:28:00.000]  要向他們行善
[00:28:00.000 --> 00:28:03.000]  在《真言》三章二十七節
[00:28:03.000 --> 00:28:04.000]  聖經是這樣教導
[00:28:04.000 --> 00:28:05.000]  我們就一起讀
[00:28:05.000 --> 00:28:08.000]  「你手若有行善的力量
[00:28:08.000 --> 00:28:09.000]  不可推遲
[00:28:09.000 --> 00:28:13.000]  就當向那應得的人施行」
[00:28:13.000 --> 00:28:16.000]  基督徒不是說
[00:28:16.000 --> 00:28:18.000]  有方便的時候
[00:28:18.000 --> 00:28:20.000]  有多餘的時候才行善
[00:28:20.000 --> 00:28:21.000]  而是我們每一刻
[00:28:21.000 --> 00:28:24.000]  都要尋找機會去行善
[00:28:24.000 --> 00:28:26.000]  順道除了要照顧好
[00:28:26.000 --> 00:28:29.000]  自己肉身家庭的家人之外
[00:28:29.000 --> 00:28:32.000]  同時也要對眾人行善
[00:28:32.000 --> 00:28:35.000]  特別要對基督徒行善
[00:28:35.000 --> 00:28:37.000]  幫助有缺乏的頂姐妹
[00:28:37.000 --> 00:28:39.000]  對於保羅來說
[00:28:39.000 --> 00:28:41.000]  聽道和行道
[00:28:41.000 --> 00:28:43.000]  都是同樣重要的
[00:28:43.000 --> 00:28:44.000]  不只是聽
[00:28:44.000 --> 00:28:47.000]  缺少一樣東西也不行
[00:28:47.000 --> 00:28:50.000]  當我們行善的時候
[00:28:50.000 --> 00:28:53.000]  我們會不會厭倦?
[00:28:53.000 --> 00:28:56.000]  有沒有厭倦的可能性?
[00:28:56.000 --> 00:28:59.000]  如果我們行善是出於錯誤的動機
[00:28:59.000 --> 00:29:02.000]  我們真的有可能會感到厭倦
[00:29:02.000 --> 00:29:05.000]  如果我們行善是為了
[00:29:05.000 --> 00:29:07.000]  感受神的祝福
[00:29:07.000 --> 00:29:10.000]  這也會有厭倦的可能性
[00:29:10.000 --> 00:29:14.000]  或者會感到難以繼續
[00:29:14.000 --> 00:29:15.000]  很疲累
[00:29:15.000 --> 00:29:16.000]  如果我們行善是為了
[00:29:16.000 --> 00:29:19.000]  獲得人們的認同
[00:29:19.000 --> 00:29:21.000]  但人們沒有注意到
[00:29:21.000 --> 00:29:24.000]  我們可能也會有厭倦
[00:29:24.000 --> 00:29:27.000]  如果我們行善是出於基督徒的義務
[00:29:27.000 --> 00:29:30.000]  我們有時也會感到很不滿
[00:29:30.000 --> 00:29:32.000]  不能繼續去行善
[00:29:32.000 --> 00:29:34.000]  或者沒有喜悅的心
[00:29:34.000 --> 00:29:36.000]  我們經常說喜悅的心
[00:29:36.000 --> 00:29:37.000]  去行善
[00:29:37.000 --> 00:29:38.000]  卻沒有
[00:29:38.000 --> 00:29:41.000]  並且像交差一樣了事
[00:29:41.000 --> 00:29:42.000]  不過
[00:29:42.000 --> 00:29:43.000]  如果我們行善是為了
[00:29:43.000 --> 00:29:45.000]  去討神的喜悅的時候
[00:29:45.000 --> 00:29:48.000]  是出於對人真實的愛的時候
[00:29:48.000 --> 00:29:51.000]  這不論是多麼累也好
[00:29:51.000 --> 00:29:53.000]  多麼不受注目也好
[00:29:53.000 --> 00:29:54.000]  多麼困難也好
[00:29:54.000 --> 00:29:57.000]  我們也不會感到厭倦
[00:29:57.000 --> 00:30:02.000]  而且能夠繼續背負其他人的重擔
[00:30:02.000 --> 00:30:05.000]  神會在每一個基督徒的心裡
[00:30:05.000 --> 00:30:08.000]  都有一個照明、一個負擔
[00:30:08.000 --> 00:30:10.000]  神會給我們足夠的指引
[00:30:10.000 --> 00:30:14.000]  只要一直向著神的心而行
[00:30:14.000 --> 00:30:17.000]  並且通過神向我們說
[00:30:17.000 --> 00:30:19.000]  或者我們要聆聽到神的時候
[00:30:19.000 --> 00:30:21.000]  我們順服祂
[00:30:21.000 --> 00:30:22.000]  我在神學院的時候
[00:30:22.000 --> 00:30:26.000]  有個老師跟我們同學分享過
[00:30:26.000 --> 00:30:28.000]  他重視我們在家庭
[00:30:28.000 --> 00:30:30.000]  在工作上高
[00:30:30.000 --> 00:30:31.000]  在生活上高
[00:30:31.000 --> 00:30:32.000]  在服事當中
[00:30:32.000 --> 00:30:33.000]  都會很忙
[00:30:33.000 --> 00:30:37.000]  但如果這是神給予我們的照明
[00:30:37.000 --> 00:30:39.000]  我們的負擔的時候
[00:30:39.000 --> 00:30:42.000]  我們不會因為照明而燃燒
[00:30:42.000 --> 00:30:44.000]  意思是不會因為這樣
[00:30:44.000 --> 00:30:47.000]  而消耗了我們的精神體力
[00:30:47.000 --> 00:30:49.000]  以致我們是無力的
[00:30:49.000 --> 00:30:51.000]  照明是有團火的
[00:30:51.000 --> 00:30:54.000]  亦是我們推動的能力
[00:30:54.000 --> 00:30:57.000]  如果我們用了裡面的團火
[00:30:57.000 --> 00:31:01.000]  盡力去做這個有意義的時候
[00:31:01.000 --> 00:31:03.000]  效果是怎樣都不要緊
[00:31:03.000 --> 00:31:05.000]  我們交給神就可以了
[00:31:05.000 --> 00:31:07.000]  我們亦有責任
[00:31:07.000 --> 00:31:09.000]  將神所賜給我們的恩賜
[00:31:09.000 --> 00:31:12.000]  放在一個最好的地方使用
[00:31:12.000 --> 00:31:16.000]  有時神亦會特意給我們困難
[00:31:16.000 --> 00:31:18.000]  讓我們排走一些
[00:31:18.000 --> 00:31:21.000]  出於我們心裡的一種想法
[00:31:21.000 --> 00:31:25.000]  所以我們真的要有真正的熱情
[00:31:25.000 --> 00:31:29.000]  去完成神交給我們的照明
[00:31:29.000 --> 00:31:34.000]  我們看看第三個小點裡有個小結
[00:31:34.000 --> 00:31:37.000]  我們要種的就是神的道
[00:31:37.000 --> 00:31:41.000]  將這個種子落在人的生命裡
[00:31:41.000 --> 00:31:45.000]  我們先來個總結
[00:31:45.000 --> 00:31:49.000]  由去年開始
[00:31:49.000 --> 00:31:52.000]  我們一直都說走在一起
[00:31:52.000 --> 00:31:55.000]  首先我們需要打破
[00:31:55.000 --> 00:32:01.000]  令我們不想走在一起的原因
[00:32:01.000 --> 00:32:06.000]  或許是頂姐妹心裡也有一些厭愧
[00:32:06.000 --> 00:32:09.000]  或許我們心裡有驕傲
[00:32:09.000 --> 00:32:11.000]  心裡有些痛點
[00:32:11.000 --> 00:32:13.000]  不想別人觸摸到
[00:32:13.000 --> 00:32:15.000]  或許心裡一直都很剛硬
[00:32:15.000 --> 00:32:21.000]  不想別人進入團契或群體當中
[00:32:21.000 --> 00:32:24.000]  這些都是使我們跟神的愛
[00:32:24.000 --> 00:32:26.000]  有隔絕的原因
[00:32:26.000 --> 00:32:28.000]  求神幫助我們
[00:32:28.000 --> 00:32:30.000]  讓我們能夠突破自己
[00:32:30.000 --> 00:32:32.000]  以基督的心為心
[00:32:32.000 --> 00:32:34.000]  愛人如己
[00:32:34.000 --> 00:32:37.000]  好像菲勒比書二章四節說
[00:32:37.000 --> 00:32:39.000]  各人不要單顧自己的事
[00:32:39.000 --> 00:32:42.000]  也要顧及別人的事
[00:32:42.000 --> 00:32:45.000]  讓我們能夠走在一起
[00:32:45.000 --> 00:32:48.000]  活出我們信徒互助的生活
[00:32:48.000 --> 00:32:50.000]  得盟主的喜悅
[00:32:50.000 --> 00:32:54.000]  我們一起有個禱告
[00:32:54.000 --> 00:32:56.000]  追求祢幫助我們
[00:32:56.000 --> 00:32:58.000]  活出這個信徒互助的生活
[00:32:58.000 --> 00:33:00.000]  讓我們照著祢的心意
[00:33:00.000 --> 00:33:01.000]  來愛我們家人
[00:33:01.000 --> 00:33:03.000]  教會的弟兄姊妹
[00:33:03.000 --> 00:33:05.000]  和愛我們的鄰舍
[00:33:05.000 --> 00:33:06.000]  求祢幫助我們
[00:33:06.000 --> 00:33:08.000]  將祢的心意
[00:33:08.000 --> 00:33:10.000]  放在我們生命的首位
[00:33:10.000 --> 00:33:12.000]  將祢也放在我們生命的前面
[00:33:12.000 --> 00:33:14.000]  並且願意去獻上時間
[00:33:14.000 --> 00:33:17.000]  與祢有緊密的聯繫
[00:33:17.000 --> 00:33:19.000]  我們多謝祢
[00:33:19.000 --> 00:33:21.000]  祈禱奉主明求
[00:33:21.000 --> 00:33:22.000]  阿門
