
[00:00:00.000 --> 00:00:06.500]  最近我們在教會當中不斷地在講到要創造新文化來影響世代
[00:17:52.000 --> 00:17:56.000]  我們容許我們的心冷淡了
[00:17:56.000 --> 00:17:58.000]  容許我們的心智
[00:17:58.000 --> 00:17:59.000]  被這個環境
[00:17:59.000 --> 00:18:00.000]  讓我們好像
[00:18:00.000 --> 00:18:03.000]  澆滅了我們的火花了
[00:18:03.000 --> 00:18:05.000]  多少時候我們不是對自己說
[00:18:05.000 --> 00:18:09.000]  要現實一點
[00:18:09.000 --> 00:18:11.000]  但就要告訴你
[00:18:11.000 --> 00:18:15.000]  現實並不等於真實
[00:18:15.000 --> 00:18:16.000]  Amen
[00:18:16.000 --> 00:18:19.000]  現實並不等於真實
[00:18:19.000 --> 00:18:20.000]  現實是什麼
[00:18:20.000 --> 00:18:23.000]  你的環境是現實
[00:18:23.000 --> 00:18:25.000]  體力是現實的
[00:18:25.000 --> 00:18:27.000]  前兩個禮拜
[00:18:27.000 --> 00:18:29.000]  我跟曾牧師同時生病
[00:18:29.000 --> 00:18:31.000]  兩個人都病倒在床上
[00:18:31.000 --> 00:18:33.000]  爬都爬不起來
[00:18:33.000 --> 00:18:35.000]  真的體力很現實
[00:18:35.000 --> 00:18:36.000]  就是爬不起來
[00:18:36.000 --> 00:18:38.000]  就算靈力想起來
[00:18:38.000 --> 00:18:40.000]  體力也起不來
[00:18:40.000 --> 00:18:43.000]  壓力是現實
[00:18:43.000 --> 00:18:46.000]  按照現實
[00:18:46.000 --> 00:18:49.000]  迦勒是不可能去攻打西伯人
[00:18:49.000 --> 00:18:51.000]  但感謝神
[00:18:51.000 --> 00:18:54.000]  他所看見的不是現實
[00:18:54.000 --> 00:18:57.000]  他所看見的是真實
[00:18:57.000 --> 00:18:59.000]  什麼是真實
[00:18:59.000 --> 00:19:01.000]  十二節你看見迦勒怎麼說
[00:19:01.000 --> 00:19:04.000]  或者耶華照他所應許的
[00:19:04.000 --> 00:19:07.000]  與我同在
[00:19:07.000 --> 00:19:09.000]  我就把他們趕出去
[00:19:09.000 --> 00:19:11.000]  Hallelujah
[00:19:11.000 --> 00:19:13.000]  他不是靠自己的力量
[00:19:13.000 --> 00:19:17.000]  他是靠那與他同在的神
[00:19:17.000 --> 00:19:18.000]  我告訴你
[00:19:18.000 --> 00:19:21.000]  靠的自己那是現實
[00:19:21.000 --> 00:19:25.000]  主的同在卻是真實
[00:19:25.000 --> 00:19:26.000]  Amen
[00:19:26.000 --> 00:19:27.000]  我再次說
[00:19:27.000 --> 00:19:30.000]  靠的自己那是現實
[00:19:30.000 --> 00:19:33.000]  主的同在卻是真實
[00:19:33.000 --> 00:19:34.000]  Amen
[00:19:34.000 --> 00:19:37.000]  約翰一書第四章第四節
[00:19:37.000 --> 00:19:39.000]  我們看見這裡說
[00:19:39.000 --> 00:19:41.000]  小子們你們是屬神的
[00:19:41.000 --> 00:19:43.000]  並且勝了他們
[00:19:43.000 --> 00:19:45.000]  因為那在你們裡面的怎麼樣
[00:19:45.000 --> 00:19:48.000]  比那在世界上的更大
[00:19:48.000 --> 00:19:49.000]  Hallelujah
[00:19:49.000 --> 00:19:51.000]  與我們同在的
[00:19:51.000 --> 00:19:54.000]  是比那在世界上的更大
[00:19:54.000 --> 00:19:55.000]  所以我們看見聖經說
[00:19:55.000 --> 00:19:58.000]  西伯倫就做了迦勒的產業
[00:19:58.000 --> 00:20:00.000]  直到如今
[00:20:00.000 --> 00:20:04.000]  因為他依靠那與他同在的神
[00:20:04.000 --> 00:20:08.000]  今天你所面對的現實是什麼
[00:20:08.000 --> 00:20:10.000]  你的三弟是什麼
[00:20:10.000 --> 00:20:13.000]  你的慧德之弟是什麼
[00:20:13.000 --> 00:20:15.000]  求主幫助我們
[00:20:15.000 --> 00:20:16.000]  讓我們的眼目
[00:20:16.000 --> 00:20:20.000]  永遠不是看那現實的三弟
[00:20:20.000 --> 00:20:22.000]  求主讓我們永遠看見
[00:20:22.000 --> 00:20:25.000]  那與我們同在的神
[00:20:25.000 --> 00:20:27.000]  Amen
[00:20:27.000 --> 00:20:28.000]  最後第三
[00:20:28.000 --> 00:20:30.000]  我們要專心跟從神的引導
[00:20:30.000 --> 00:20:34.000]  跟你們說專心跟從神的引導
[00:20:34.000 --> 00:20:37.000]  迦勒他是一個專心跟從神
[00:20:37.000 --> 00:20:39.000]  在第十四章裡面
[00:20:39.000 --> 00:20:42.000]  三次提到迦勒有一個特質
[00:20:42.000 --> 00:20:46.000]  就是他專心跟從耶和華他的神
[00:20:46.000 --> 00:20:48.000]  他不是按照自己的意識
[00:20:48.000 --> 00:20:51.000]  聰明才幹來跟隨神
[00:20:51.000 --> 00:20:54.000]  他乃是尋求神的策略
[00:20:54.000 --> 00:20:58.000]  按照神的方法來得地為業
[00:20:58.000 --> 00:21:02.000]  第二點一個專心跟隨神的人
[00:21:02.000 --> 00:21:05.000]  一定是一個常常求問神的人
[00:21:05.000 --> 00:21:09.000]  跟你們說是常常求問神的
[00:21:09.000 --> 00:21:11.000]  為什麼要求問神
[00:21:11.000 --> 00:21:12.000]  因為我告訴你
[00:21:12.000 --> 00:21:16.000]  神每一次做事的方法都不一樣
[00:21:16.000 --> 00:21:17.000]  你還記得有一次
[00:21:17.000 --> 00:21:20.000]  大衛跟菲利斯人在打仗
[00:21:20.000 --> 00:21:22.000]  菲利斯人來攻打大衛
[00:21:22.000 --> 00:21:24.000]  大衛就到神面前求問神
[00:21:24.000 --> 00:21:28.000]  我可不可以上去攻打菲利斯人
[00:21:28.000 --> 00:21:31.000]  神說你可以直接上去去打
[00:21:31.000 --> 00:21:33.000]  大衛就聽從神的策略
[00:21:33.000 --> 00:21:37.000]  直接上去他就得勝了菲利斯人
[00:21:37.000 --> 00:21:40.000]  不久之後菲利斯人又來攻打大衛
[00:21:40.000 --> 00:21:42.000]  換了我們是大衛
[00:21:42.000 --> 00:21:43.000]  可能我們就會覺得
[00:21:43.000 --> 00:21:45.000]  上次是這樣直接上去
[00:21:45.000 --> 00:21:47.000]  這次讓我們也直接上去吧
[00:21:47.000 --> 00:21:49.000]  但是大衛沒有
[00:21:49.000 --> 00:21:51.000]  大衛重新回到神的面前
[00:21:51.000 --> 00:21:54.000]  求問耶和華神啊
[00:21:54.000 --> 00:21:56.000]  這一次你要我們怎麼打
[00:21:56.000 --> 00:21:57.000]  神就跟他說
[00:21:57.000 --> 00:21:59.000]  這一次不要直接上去
[00:21:59.000 --> 00:22:01.000]  這一次從後面包抄
[00:22:01.000 --> 00:22:02.000]  我每次看那經文
[00:22:02.000 --> 00:22:04.000]  上帝知道從後面包抄
[00:22:04.000 --> 00:22:06.000]  Hallelujah
[00:22:06.000 --> 00:22:09.000]  我們的神是有策略的
[00:22:09.000 --> 00:22:10.000]  第二點你可知道
[00:22:10.000 --> 00:22:14.000]  神能夠在你生活每一個細節裡面
[00:22:14.000 --> 00:22:16.000]  給你得勝的策略嗎
[00:22:16.000 --> 00:22:18.000]  祂能夠指引你的道路嗎
[00:22:18.000 --> 00:22:20.000]  你可知道神在你的工作上
[00:22:20.000 --> 00:22:21.000]  在你的婚姻上
[00:22:21.000 --> 00:22:22.000]  在你的家庭上
[00:22:22.000 --> 00:22:26.000]  祂能夠給你清楚的策略嗎
[00:22:26.000 --> 00:22:29.000]  我們的神是一位充滿細節的神
[00:22:29.000 --> 00:22:31.000]  你可知道
[00:22:31.000 --> 00:22:36.000]  祂知道怎麼來引導你生命的每一個細節
[00:22:36.000 --> 00:22:37.000]  我很喜歡Dr.Koshi
[00:22:37.000 --> 00:22:38.000]  每次他來的時候
[00:22:38.000 --> 00:22:40.000]  都講一些很特別的事情
[00:22:40.000 --> 00:22:41.000]  他講到說
[00:22:41.000 --> 00:22:45.000]  當神要積澱去獻祭的時候
[00:22:45.000 --> 00:22:47.000]  要他獻一條牛給神
[00:22:47.000 --> 00:22:50.000]  我們就隨便抓一條牛就獻給神了
[00:22:50.000 --> 00:22:52.000]  要獻祭嘛不是嗎
[00:22:52.000 --> 00:22:54.000]  但神說不是的
[00:22:54.000 --> 00:22:58.000]  神說是要你父親的牛群裡面
[00:22:58.000 --> 00:23:02.000]  那個七歲的牛群的第二隻
[00:23:02.000 --> 00:23:04.000]  有沒有搞錯
[00:23:04.000 --> 00:23:06.000]  要隨便拿一條牛
[00:23:06.000 --> 00:23:11.000]  是七歲的牛群的第二隻
[00:23:11.000 --> 00:23:15.000]  神是有很清楚的策略跟引導
[00:23:15.000 --> 00:23:17.000]  所以我們就是不求問
[00:23:17.000 --> 00:23:18.000]  以為就隨便拿一隻就可以
[00:23:18.000 --> 00:23:20.000]  神說獻給你來獻啊
[00:23:20.000 --> 00:23:23.000]  卻沒有求問耶和華
[00:23:23.000 --> 00:23:27.000]  以至於我們錯失了神得勝的策略
[00:23:27.000 --> 00:23:30.000]  我們的神是充滿細節的神
[00:23:30.000 --> 00:23:33.000]  當天使要去搭救彼得
[00:23:33.000 --> 00:23:35.000]  在監獄裡面搭救彼得的時候
[00:23:35.000 --> 00:23:39.000]  聖經講到天使就叫醒彼得
[00:23:39.000 --> 00:23:40.000]  天使沒有跟彼得說
[00:23:40.000 --> 00:23:41.000]  快快快走快走
[00:23:41.000 --> 00:23:42.000]  我來救你了
[00:23:42.000 --> 00:23:43.000]  快快快跑啊
[00:23:43.000 --> 00:23:44.000]  沒有
[00:23:44.000 --> 00:23:46.000]  天使怎麼對彼得說呢
[00:23:46.000 --> 00:23:47.000]  天使對彼得說
[00:23:47.000 --> 00:23:50.000]  起來樹上帶子
[00:23:50.000 --> 00:23:52.000]  穿上涼鞋吧
[00:23:52.000 --> 00:23:55.000]  披上外衣外面很冷啊
[00:23:55.000 --> 00:23:57.000]  跟我來
[00:23:57.000 --> 00:24:00.000]  我看到你總是好溫馨
[00:24:00.000 --> 00:24:02.000]  神的帶領總是不匆不忙
[00:24:02.000 --> 00:24:04.000]  面面俱到
[00:24:04.000 --> 00:24:06.000]  不是說趕快走趕快走
[00:24:06.000 --> 00:24:07.000]  不是的
[00:24:07.000 --> 00:24:10.000]  每一件事都做得好好的
[00:24:10.000 --> 00:24:12.000]  帶領你
[00:24:12.000 --> 00:24:14.000]  弟兄姊妹
[00:24:14.000 --> 00:24:17.000]  你一定要專心來跟從神
[00:24:17.000 --> 00:24:20.000]  因為神在你身上是個得勝的策略
[00:24:20.000 --> 00:24:22.000]  你要來求問耶和華
[00:24:22.000 --> 00:24:24.000]  祂就能夠帶領你
[00:24:24.000 --> 00:24:26.000]  能夠使你得到你生命當中
[00:24:26.000 --> 00:24:29.000]  未得之地的
[00:24:29.000 --> 00:24:30.000]  弟兄姊我再說
[00:24:30.000 --> 00:24:32.000]  什麼是你的山地
[00:24:32.000 --> 00:24:35.000]  什麼是在你生命當中未得之地
[00:24:35.000 --> 00:24:38.000]  你有多久沒有認真的面對過
[00:24:38.000 --> 00:24:41.000]  你人生的一切的挑戰
[00:24:41.000 --> 00:24:44.000]  多少時候你只看見你的軟弱不是嗎
[00:24:44.000 --> 00:24:47.000]  多少時候你只看見你現實的環境
[00:24:47.000 --> 00:24:49.000]  你看見身體上的病痛
[00:24:49.000 --> 00:24:51.000]  你在想大概就是這樣
[00:24:51.000 --> 00:24:52.000]  不可能有什麼改變
[00:24:52.000 --> 00:24:57.000]  這個未得之地可能就是不可能之地了
[00:24:57.000 --> 00:24:58.000]  No no no no
[00:24:58.000 --> 00:25:00.000]  那是仇敵的謊言
[00:25:00.000 --> 00:25:03.000]  跟你旁邊說那是仇敵的謊言
[00:25:03.000 --> 00:25:05.000]  今天你在生命河
[00:25:05.000 --> 00:25:07.000]  你是有應許的人
[00:25:07.000 --> 00:25:10.000]  神應許我們說這是展翅的時刻到了
[00:25:10.000 --> 00:25:13.000]  神要使我們得地為業
[00:25:13.000 --> 00:25:14.000]  Amen
[00:25:14.000 --> 00:25:16.000]  你一定要抓住神的應許
[00:25:16.000 --> 00:25:21.000]  向神呼求說主啊將這山地給我
[00:25:21.000 --> 00:25:22.000]  Amen
[00:25:22.000 --> 00:25:23.000]  我們一起禱告
[00:25:23.000 --> 00:25:25.000]  親愛的我們再次來到這邊
[00:25:25.000 --> 00:25:26.000]  獻上我們的感謝與讚美
[00:25:26.000 --> 00:25:27.000]  謝謝你
[00:25:27.000 --> 00:25:28.000]  在我們的生命當中
[00:25:28.000 --> 00:25:31.000]  你是有一個地界為我們預備的
[00:25:31.000 --> 00:25:33.000]  主要幫助我們的弟兄姊妹
[00:25:33.000 --> 00:25:34.000]  開我們的眼睛
[00:25:34.000 --> 00:25:36.000]  能夠看見這樣的地界
[00:25:36.000 --> 00:25:38.000]  勇敢的跟隨
[00:25:38.000 --> 00:25:42.000]  無論我們所面對的是多少的驚濤駭浪
[00:25:42.000 --> 00:25:45.000]  我們相信我們是有你應許的人
[00:25:45.000 --> 00:25:47.000]  靠著你的恩典
[00:25:47.000 --> 00:25:50.000]  我們必然能夠得著那應許之地
[00:25:50.000 --> 00:25:51.000]  Hallelujah
[00:25:51.000 --> 00:25:52.000]  我們讚美你
[00:25:52.000 --> 00:25:54.000]  我們將一切榮耀都歸給你
[00:25:54.000 --> 00:25:55.000]  感謝禱告
[00:25:55.000 --> 00:25:57.000]  奉耶穌得勝的名義祈求
[00:25:57.000 --> 00:25:58.000]  Amen
[00:25:58.000 --> 00:25:59.000]  Hallelujah
[00:25:59.000 --> 00:26:00.000]  將榮耀歸給我們的神
