
[00:00:00.000 --> 00:00:05.840]  因此每早晨很高興能夠在這個復活節的節期期間
[00:22:31.680 --> 00:22:34.680]  死後第三天會復活這件事情
[00:22:34.680 --> 00:22:38.680]  唯一一件事 耶穌公開說過的
[00:22:38.680 --> 00:22:42.680]  就是在這個《馬太福音》第26章的第6節
[00:22:42.680 --> 00:22:45.680]  和27章的第40節
[00:22:45.680 --> 00:22:50.680]  耶穌說這個聖殿會被拆毀
[00:22:50.680 --> 00:22:52.680]  但是三天後我會重建
[00:22:52.680 --> 00:22:56.680]  其實那裏是耶穌最公開說給大眾知道
[00:22:56.680 --> 00:23:00.680]  其實隱喻祂死後三天復活
[00:23:00.680 --> 00:23:04.680]  但是真真正正知道耶穌死後第三天會復活呢?
[00:23:04.680 --> 00:23:09.680]  其實都應該是由耶穌基督向他的門徒的陳述
[00:23:09.680 --> 00:23:11.680]  如果大家可以查的
[00:23:11.680 --> 00:23:16.680]  你們可以看回第17章第23節和20章第19節
[00:23:16.680 --> 00:23:21.680]  耶穌有一個比較私人的情況向他的門徒說
[00:23:21.680 --> 00:23:26.680]  究竟這個祭司長和法尼塞人
[00:23:26.680 --> 00:23:31.680]  他們怎麼知道耶穌死後三天復活這個訊息呢?
[00:23:31.680 --> 00:23:35.680]  我相信一方面就是從耶穌公開說的
[00:23:35.680 --> 00:23:39.680]  這個聖殿被毀 三天後再被重建這件事
[00:23:39.680 --> 00:23:41.680]  象徵耶穌會復活
[00:23:41.680 --> 00:23:45.680]  或者就是由那位通風報信的人
[00:23:45.680 --> 00:23:50.680]  那個叫做加勒人猶大耶穌的其中一個門徒
[00:23:50.680 --> 00:23:53.680]  告訴他們知道
[00:23:53.680 --> 00:23:56.680]  不過可憐的地方是什麼呢?
[00:23:56.680 --> 00:23:59.680]  當他們知道這件事之後
[00:23:59.680 --> 00:24:03.680]  神學上他支持要有復活
[00:24:03.680 --> 00:24:05.680]  但是他又很不想耶穌基督復活
[00:24:05.680 --> 00:24:12.680]  於是他在這個情況下唯有去否定自己的神學
[00:24:12.680 --> 00:24:15.680]  希望這件事不發生
[00:24:15.680 --> 00:24:18.680]  甚至要防止這件事發生
[00:24:18.680 --> 00:24:20.680]  防止這件事根本不會發生
[00:24:20.680 --> 00:24:24.680]  所以也防止這件事不會被人造假
[00:24:24.680 --> 00:24:30.680]  這個在後面的64-66節我們會再詳細看一下
[00:24:30.680 --> 00:24:32.680]  不過從這段聖經裡面
[00:24:32.680 --> 00:24:35.680]  給我們看見一個很可憐的現象
[00:24:35.680 --> 00:24:38.680]  在今天的世界反映著這個現象
[00:24:38.680 --> 00:24:39.680]  是什麼現象呢?
[00:24:39.680 --> 00:24:45.680]  人為了自己的利益而要出賣自己
[00:24:45.680 --> 00:24:47.680]  甚至要將自己否定
[00:24:47.680 --> 00:24:50.680]  這個是不是很可憐的現象?
[00:24:50.680 --> 00:24:54.680]  明明自己所深信不疑的事情
[00:24:54.680 --> 00:24:57.680]  但是為了一些私人的利益
[00:24:57.680 --> 00:24:58.680]  私人的考量
[00:24:58.680 --> 00:25:02.680]  甚至要否定自己所一直相信的東西
[00:25:02.680 --> 00:25:05.680]  事至今時今日這個世界裡面
[00:25:05.680 --> 00:25:09.680]  我相信對於尋找知識和資訊
[00:25:09.680 --> 00:25:11.680]  不是一個問題
[00:25:11.680 --> 00:25:14.680]  因為只要你有一部手機
[00:25:14.680 --> 00:25:15.680]  有一部電腦
[00:25:15.680 --> 00:25:17.680]  你知道什麼叫Google Search
[00:25:17.680 --> 00:25:19.680]  或者好像今天我所用到的
[00:25:19.680 --> 00:25:21.680]  這個所謂百代百科
[00:25:21.680 --> 00:25:23.680]  其實不知道是什麼來的
[00:25:23.680 --> 00:25:25.680]  有什麼資訊
[00:25:25.680 --> 00:25:29.680]  有什麼資料我們在這個世界找不到現在
[00:25:29.680 --> 00:25:32.680]  問題不是找不到這些資訊
[00:25:32.680 --> 00:25:34.680]  問題是找到這些資訊
[00:25:34.680 --> 00:25:36.680]  找到這些知識之後
[00:25:36.680 --> 00:25:38.680]  人是用什麼心思
[00:25:38.680 --> 00:25:44.680]  用什麼生命去解讀和了解這些資訊
[00:25:44.680 --> 00:25:45.680]  和這些資料
[00:25:45.680 --> 00:25:48.680]  這個才是核心的問題
[00:25:48.680 --> 00:25:51.680]  但是很可惜我們從聖經裡面
[00:25:51.680 --> 00:25:53.680]  和在實際世界裡面我們看見
[00:25:53.680 --> 00:25:56.680]  世人都犯了罪
[00:25:56.680 --> 00:26:02.680]  於是人的生命裡面充滿罪的心態
[00:26:02.680 --> 00:26:08.680]  人如果用罪的心去演繹解讀一些知識和資料
[00:26:08.680 --> 00:26:10.680]  會變成怎樣呢?
[00:26:10.680 --> 00:26:12.680]  就是今天我們所看見的
[00:26:12.680 --> 00:26:16.680]  祭司長和法尼塞人他們的表現
[00:26:16.680 --> 00:26:18.680]  很可憐
[00:26:18.680 --> 00:26:22.680]  因為他們知道事實是怎樣
[00:26:22.680 --> 00:26:26.680]  但是因為自己的思念和私慾
[00:26:26.680 --> 00:26:30.680]  或者為了自己的享受好過一些
[00:26:30.680 --> 00:26:36.680]  於是他們甚至要將自己一向所相信的信念
[00:26:36.680 --> 00:26:39.680]  將它唾棄、否定
[00:26:39.680 --> 00:26:42.680]  甚至要做一些事情
[00:26:42.680 --> 00:26:46.680]  去阻止自己一向心信的事情不會發生
[00:26:46.680 --> 00:26:48.680]  自己相信的事情、應該會發生的事情
[00:26:48.680 --> 00:26:50.680]  他都要否定它
[00:26:50.680 --> 00:26:51.680]  弟兄姊妹
[00:26:51.680 --> 00:26:53.680]  這是不是一個可憐的局面?
[00:26:53.680 --> 00:26:55.680]  今天這個世界是不是這樣的局面?
[00:26:55.680 --> 00:26:59.680]  你有沒有掉進這個局面裡面?
[00:26:59.680 --> 00:27:04.680]  當連自己都要去否定自己的信念的時候
[00:27:04.680 --> 00:27:10.680]  當一個人連自己都不能夠去接納到自己的時候
[00:27:10.680 --> 00:27:14.680]  你說這個人又怎樣能夠讓神去接納他呢?
[00:27:14.680 --> 00:27:18.680]  這個正正就是這段經文
[00:27:18.680 --> 00:27:22.680]  為什麼我在這個復活節節期裡面選出來
[00:27:22.680 --> 00:27:24.680]  弟兄姊妹
[00:27:24.680 --> 00:27:26.680]  當我們再重新問回這條問題
[00:27:26.680 --> 00:27:29.680]  第一個在耶穌死了之後
[00:27:29.680 --> 00:27:31.680]  向耶穌基督報信
[00:27:31.680 --> 00:27:35.680]  耶穌基督復活這個福音信息的人
[00:27:35.680 --> 00:27:37.680]  如果你只是說
[00:27:37.680 --> 00:27:40.680]  哦 就是祭司長和法尼塞人
[00:27:40.680 --> 00:27:44.680]  他們的傳福音的對象就是彼拉多
[00:27:44.680 --> 00:27:46.680]  你如果給我這個答案
[00:27:46.680 --> 00:27:49.680]  你頂多只可以得50分
[00:27:49.680 --> 00:27:52.680]  因為你只能夠看到字面的意思
[00:27:52.680 --> 00:27:54.680]  但你還沒有看到背後
[00:27:54.680 --> 00:27:57.680]  這段聖經裡面的核心問題
[00:27:57.680 --> 00:27:59.680]  如果你的答案是
[00:27:59.680 --> 00:28:04.680]  是一個連自己都背棄自己的人
[00:28:04.680 --> 00:28:08.680]  他叫做祭司長和法尼塞人
[00:28:08.680 --> 00:28:12.680]  那你的答案就可以得到100分
[00:28:12.680 --> 00:28:14.680]  他們真的很可憐
[00:28:14.680 --> 00:28:15.680]  弟兄姊妹
[00:28:15.680 --> 00:28:17.680]  這種100分
[00:28:17.680 --> 00:28:19.680]  第一
[00:28:19.680 --> 00:28:21.680]  不是值得什麼高興
[00:28:21.680 --> 00:28:25.680]  因為根本這種人的狀態就不值得我們去學校
[00:28:25.680 --> 00:28:28.680]  或者我們去欣賞
[00:28:28.680 --> 00:28:32.680]  這種人仍然要把自己包裝得很漂亮
[00:28:32.680 --> 00:28:33.680]  很風光
[00:28:33.680 --> 00:28:38.680]  以為可以得到一式的享受
[00:28:38.680 --> 00:28:41.680]  還可以在這個世界豐滿
[00:28:41.680 --> 00:28:43.680]  有權有勢
[00:28:43.680 --> 00:28:45.680]  我是祭司長
[00:28:45.680 --> 00:28:47.680]  我是法尼塞人
[00:28:47.680 --> 00:28:48.680]  用今天的說法
[00:28:48.680 --> 00:28:50.680]  我是牧師
[00:28:50.680 --> 00:28:52.680]  我是主任牧師
[00:28:52.680 --> 00:28:54.680]  我甚至是教皇
[00:28:54.680 --> 00:28:58.680]  甚至我是一個什麼政治領袖
[00:28:58.680 --> 00:29:02.680]  我是哪個國家哪個地方的元首
[00:29:02.680 --> 00:29:04.680]  那又如何呢?
[00:29:04.680 --> 00:29:09.680]  如果你的生命是要連自己都否定自己的
[00:29:09.680 --> 00:29:13.680]  因為自己心裡面有很多其它的盤算
[00:29:13.680 --> 00:29:15.680]  希望能夠苟延殘喘
[00:29:15.680 --> 00:29:21.680]  享受多一點的利益權力那種慾望的時候
[00:29:21.680 --> 00:29:25.680]  即使你是發開口夢都要記住
[00:29:25.680 --> 00:29:28.680]  要傳福音傳福音傳福音
[00:29:28.680 --> 00:29:31.680]  但如果你的生命是這樣的狀態的時候
[00:29:31.680 --> 00:29:36.680]  根本你跌進去同一個可憐的境況
[00:29:36.680 --> 00:29:39.680]  就是背棄自己的人
[00:29:39.680 --> 00:29:41.680]  是這樣的人
[00:29:41.680 --> 00:29:43.680]  而又隱藏在教會
[00:29:43.680 --> 00:29:45.680]  或者藏身在教會裡面的人
[00:29:45.680 --> 00:29:48.680]  那又代表些什麼呢?
[00:29:48.680 --> 00:29:50.680]  其實代表不了些什麼
[00:29:50.680 --> 00:29:52.680]  只是代表你的屬靈生命
[00:29:52.680 --> 00:29:55.680]  根本不是屬於上帝
[00:29:55.680 --> 00:30:00.680]  鄧小慕從這個記載裡面
[00:30:00.680 --> 00:30:03.680]  祭司長和法利賽人
[00:30:03.680 --> 00:30:09.680]  去傳福音或者報佳音給彼拉多
[00:30:09.680 --> 00:30:11.680]  如果他心術是正
[00:30:11.680 --> 00:30:15.680]  而且他們是秉承著他自己相信的事情
[00:30:15.680 --> 00:30:16.680]  真是有復活的事情
[00:30:16.680 --> 00:30:20.680]  他根本上想去報告的 是一件好事來的
[00:30:20.680 --> 00:30:23.680]  所以不是在乎那個人做什麼
[00:30:23.680 --> 00:30:24.680]  他們有沒有傳福音
[00:30:24.680 --> 00:30:27.680]  用今天的說法 他們是傳福音啊
[00:30:27.680 --> 00:30:29.680]  但是他們其實是不是想那個人信呢?
[00:30:29.680 --> 00:30:32.680]  No 連他自己都不想信
[00:30:32.680 --> 00:30:34.680]  但是你說 不是啊牧師
[00:30:34.680 --> 00:30:35.680]  這個是一直的信念來的
[00:30:35.680 --> 00:30:38.680]  是啊 一直的信念他都否定了
[00:30:38.680 --> 00:30:42.680]  一個人連自己都接納不了自己所相信的東西
[00:30:42.680 --> 00:30:44.680]  這個人不屬於上帝
[00:30:44.680 --> 00:30:48.680]  所以聖經告訴我們第一件事
[00:30:48.680 --> 00:30:54.680]  一個人如果連自己都否定自己的話
[00:30:54.680 --> 00:30:57.680]  你要上帝又怎麼接受你呢?
[00:30:57.680 --> 00:30:59.680]  不是上帝不想接受你
[00:30:59.680 --> 00:31:02.680]  你連自己都不想要自己
[00:31:02.680 --> 00:31:05.680]  那就是自甘墮落了
[00:31:05.680 --> 00:31:09.680]  今天我們是不是一個自甘墮落的人呢?
[00:31:09.680 --> 00:31:11.680]  這個值得我們反思
[00:31:11.680 --> 00:31:16.680]  我們是不是一個自甘墮落的人呢?
[00:31:16.680 --> 00:31:20.680]  即使你自己稱為教會領袖
[00:31:20.680 --> 00:31:25.680]  基督徒都好 什麼地區首長都好
[00:31:25.680 --> 00:31:28.680]  你是不是連自己都要否定自己呢?
[00:31:28.680 --> 00:31:30.680]  如果你是這樣 你對自己都不誠實的時候
[00:31:30.680 --> 00:31:33.680]  又怎麼叫上帝去接受一個
[00:31:33.680 --> 00:31:36.680]  連自己都不想對自己誠實的人呢?
[00:31:36.680 --> 00:31:42.680]  經文繼續說 這幫人接著怎麼樣呢?
[00:31:42.680 --> 00:31:46.680]  提出一個澄清
[00:31:46.680 --> 00:31:49.680]  這個澄清是顯露出什麼呢?
[00:31:49.680 --> 00:31:58.680]  顯露了一個以人力去嘗試尋找騙事的安慰
[00:31:58.680 --> 00:32:02.680]  但是這種安慰只是騙事有效的
[00:32:02.680 --> 00:32:07.680]  只憑人力去挽回的東西 只有騙事有效
[00:32:07.680 --> 00:32:11.680]  這個就是從第64至66節所說的經文
[00:32:11.680 --> 00:32:17.680]  Human strength has limited effectiveness in eternity
[00:32:17.680 --> 00:32:21.680]  我們看一下 在這段聖經64至66節
[00:32:21.680 --> 00:32:24.680]  我們再看多一次 這段聖經這樣說
[00:32:24.680 --> 00:32:31.680]  因此請吩咐人將墳墓把守妥當
[00:32:31.680 --> 00:32:36.680]  到第三天恐怕祂的門徒來把祂偷了去
[00:32:36.680 --> 00:32:40.680]  就告訴百姓說 祂從死裡復活了
[00:32:40.680 --> 00:32:45.680]  這樣那後來的迷惑比先前的更厲害了
[00:32:45.680 --> 00:32:47.680]  英文聖經是這樣說的
[00:32:47.680 --> 00:32:49.680]  Verse 64
[00:32:49.680 --> 00:32:55.680]  So give orders to secure the tomb until the third day
[00:32:55.680 --> 00:33:01.680]  otherwise His disciples may come and steal His body
[00:33:01.680 --> 00:33:06.680]  and say to the people He has been risen from the dead
[00:33:06.680 --> 00:33:11.680]  and the last deception will be worse than the first
[00:33:11.680 --> 00:33:17.680]  在這裡 他們向比拉多傳完福音之後就有一個澄清
[00:33:17.680 --> 00:33:20.680]  澄清的內容是要求一道命令
[00:33:20.680 --> 00:33:26.680]  要求比拉多頒發一個嚴守務越的命令
[00:33:26.680 --> 00:33:29.680]  你說為甚麼要這樣
[00:33:29.680 --> 00:33:33.680]  因為這個判處耶穌被釘死
[00:33:33.680 --> 00:33:36.680]  也是比拉多 被埋葬
[00:33:36.680 --> 00:33:41.680]  也是在比拉多的允許之下 讓財主約瑟造成
[00:33:41.680 --> 00:33:45.680]  因此如果要去防守住
[00:33:45.680 --> 00:33:52.680]  不要讓人造一個局 希望造成耶穌復活
[00:33:52.680 --> 00:33:55.680]  就要比拉多給一道命令
[00:33:55.680 --> 00:34:00.680]  這道命令要做甚麼 嚴守這個務越
[00:34:00.680 --> 00:34:02.680]  守多久是有時間的
[00:34:02.680 --> 00:34:05.680]  耶穌基督他們聽到三天
[00:34:05.680 --> 00:34:08.680]  於是守到第三天就可以了
[00:34:08.680 --> 00:34:10.680]  今天已經是第二天了
[00:34:10.680 --> 00:34:12.680]  所以剛剛被埋葬
[00:34:12.680 --> 00:34:16.680]  屍體放進去 不如用冰屍守住
[00:34:16.680 --> 00:34:18.680]  守一守 守到明天
[00:34:18.680 --> 00:34:20.680]  其實很簡單的一件事
[00:34:20.680 --> 00:34:23.680]  耶穌在星期五、四 他們星期六來吵吵鬧鬧
[00:34:23.680 --> 00:34:25.680]  傳福音 其實不是傳福音
[00:34:25.680 --> 00:34:28.680]  接著怎樣 接著就說守到明天
[00:34:28.680 --> 00:34:32.680]  比拉多就聽見他們這樣說
[00:34:32.680 --> 00:34:35.680]  他們說為甚麼 為甚麼要這樣做呢
[00:34:35.680 --> 00:34:46.680]  是擔心 有些門徒會偷了耶穌基督的身體的死屍
[00:34:46.680 --> 00:34:49.680]  其實說到偷這件事
[00:34:49.680 --> 00:34:51.680]  其實在《馬太福音》經常提到的
[00:34:51.680 --> 00:34:53.680]  比如第十九章十八節
[00:34:53.680 --> 00:34:56.680]  說到不可偷到十戒其中一部分
[00:34:56.680 --> 00:34:58.680]  耶穌重覆這件事
[00:34:58.680 --> 00:35:02.680]  耶穌教人不要偷 怎會叫那些門徒偷屍呢
[00:35:02.680 --> 00:35:05.680]  偷屍就平常我們去學東西
[00:35:05.680 --> 00:35:07.680]  不想交學費就偷屍 是不是
[00:35:07.680 --> 00:35:09.680]  門徒怎麼會去偷屍呢
[00:35:09.680 --> 00:35:11.680]  就好好埋了他 是不是
[00:35:11.680 --> 00:35:15.680]  已經埋了 有個富商幫他埋了
[00:35:15.680 --> 00:35:17.680]  那不就好事了 還來偷甚麼屍
[00:35:17.680 --> 00:35:19.680]  不過他們的心是這樣想的
[00:35:19.680 --> 00:35:22.680]  你知道當一個壞人
[00:35:22.680 --> 00:35:25.680]  他看任何人都用他自己壞人的心態去看
[00:35:25.680 --> 00:35:27.680]  所以一個有罪的人
[00:35:27.680 --> 00:35:29.680]  就算你給他一些最好的資訊
[00:35:29.680 --> 00:35:31.680]  他都會將它扭曲來說的
[00:35:31.680 --> 00:35:34.680]  明明做了這件事會死人
[00:35:34.680 --> 00:35:38.680]  他告訴你不會死 還會很活潑的 很興奮的
[00:35:38.680 --> 00:35:41.680]  你明不明白 他們是反過來說的
[00:35:41.680 --> 00:35:44.680]  因為他用他自己的心態去看
[00:35:44.680 --> 00:35:45.680]  然後怎樣呢
[00:35:45.680 --> 00:35:47.680]  他說當他偷了屍體
[00:35:47.680 --> 00:35:51.680]  他們還會向人做一個宣告
[00:35:51.680 --> 00:35:53.680]  說耶穌已經從死裡復活了
[00:35:53.680 --> 00:35:57.680]  他連對白都跟人家量度了 跟門徒
[00:35:57.680 --> 00:36:00.680]  不過問題就是
[00:36:00.680 --> 00:36:02.680]  這個對白很熟悉
[00:36:02.680 --> 00:36:04.680]  大家看節目熟不熟悉
[00:36:04.680 --> 00:36:07.680]  很熟悉 為甚麼熟悉
[00:36:07.680 --> 00:36:09.680]  因為就在62節發生過
[00:36:09.680 --> 00:36:15.680]  這班的祭司長和法尼塞人
[00:36:15.680 --> 00:36:17.680]  去見比拉多 做甚麼
[00:36:17.680 --> 00:36:20.680]  向他說 63節跟著說
[00:36:20.680 --> 00:36:23.680]  說 跟64節一樣
[00:36:23.680 --> 00:36:26.680]  說甚麼 連說的內容都一樣
[00:36:26.680 --> 00:36:29.680]  說甚麼 三天後我要復活
[00:36:29.680 --> 00:36:31.680]  他要從死裡復活
[00:36:31.680 --> 00:36:34.680]  哦 我們在這裡發現到
[00:36:34.680 --> 00:36:38.680]  原來祭司長和法尼塞人
[00:36:38.680 --> 00:36:41.680]  向比拉多說同一樣的話
[00:36:41.680 --> 00:36:44.680]  說耶穌基督會復活這件事情
[00:36:44.680 --> 00:36:46.680]  三天後復活的事情
[00:36:46.680 --> 00:36:48.680]  門徒都一樣這樣說的
[00:36:48.680 --> 00:36:51.680]  他量度他們這樣說
[00:36:51.680 --> 00:36:55.680]  不過人家不准說 我說就行
[00:36:55.680 --> 00:36:57.680]  為甚麼他說人家不准說
[00:36:57.680 --> 00:36:59.680]  因為他說這樣說的時候
[00:36:59.680 --> 00:37:03.680]  會導致到這種迷惑人的事情
[00:37:03.680 --> 00:37:06.680]  比耶穌基督再生的時候
[00:37:06.680 --> 00:37:09.680]  那種迷惑更大
[00:37:09.680 --> 00:37:12.680]  大家看不看到他們的思維
[00:37:12.680 --> 00:37:16.680]  就是我們在崇拜剛剛說到開始
[00:37:16.680 --> 00:37:20.680]  說到這個只准州官放火
[00:37:20.680 --> 00:37:24.680]  不許百姓點燈的情況
[00:37:24.680 --> 00:37:28.680]  問祭司長和法尼塞人
[00:37:28.680 --> 00:37:30.680]  他有權有勢的人
[00:37:30.680 --> 00:37:32.680]  在猶太人的社群裡面
[00:37:32.680 --> 00:37:34.680]  他們說就行
[00:37:34.680 --> 00:37:37.680]  他說耶穌三天後復活就行
[00:37:37.680 --> 00:37:41.680]  但是門徒說同一樣的話就不行
[00:37:41.680 --> 00:37:45.680]  那還不是只許州官放火
[00:37:45.680 --> 00:37:49.680]  不准平民點燈嗎
[00:37:49.680 --> 00:37:50.680]  兄弟們
[00:37:50.680 --> 00:37:53.680]  這個是一個典型的例子
[00:37:53.680 --> 00:37:55.680]  告訴我們知道
[00:37:55.680 --> 00:37:57.680]  祭司長和法尼塞人
[00:37:57.680 --> 00:38:00.680]  怎樣利用他們的權力和權位
[00:38:00.680 --> 00:38:03.680]  任意妄為
[00:38:03.680 --> 00:38:09.680]  而且還要挾持著比拉多去做這件事
[00:38:09.680 --> 00:38:11.680]  他說這樣做有預計結果
[00:38:11.680 --> 00:38:14.680]  預計結果就是更嚴重的結果
[00:38:14.680 --> 00:38:16.680]  可能騙更多的人
[00:38:16.680 --> 00:38:22.680]  所以比拉多你應該要立這條命令
[00:38:22.680 --> 00:38:23.680]  弟兄姊妹
[00:38:23.680 --> 00:38:25.680]  我們又要這樣想
[00:38:25.680 --> 00:38:28.680]  如果耶穌基督真的不復活的時候
[00:38:28.680 --> 00:38:29.680]  三天之後
[00:38:29.680 --> 00:38:32.680]  其實你不用搞這麼多事
[00:38:32.680 --> 00:38:34.680]  你要搞這麼多事
[00:38:34.680 --> 00:38:35.680]  多餘而已
[00:38:35.680 --> 00:38:37.680]  三天後耶穌真的不復活
[00:38:37.680 --> 00:38:38.680]  你所說的話
[00:38:38.680 --> 00:38:40.680]  他們傳的假消息
[00:38:40.680 --> 00:38:42.680]  全部不攻自破
[00:38:42.680 --> 00:38:43.680]  哪有人會信呢
[00:38:43.680 --> 00:38:45.680]  耶穌都沒有復活
[00:38:45.680 --> 00:38:47.680]  所以換句話來說
[00:38:47.680 --> 00:38:50.680]  其實在祭司長和法尼塞人的心裡面
[00:38:50.680 --> 00:38:53.680]  一直其實仍然心裡面
[00:38:53.680 --> 00:38:56.680]  相信耶穌一定會復活
[00:38:56.680 --> 00:39:00.680]  或者他不想被人造成一個局面
[00:39:00.680 --> 00:39:03.680]  可以騙到人耶穌真的復活
[00:39:03.680 --> 00:39:04.680]  很矛盾啊
[00:39:04.680 --> 00:39:06.680]  他們在這樣的人生裡面
[00:39:06.680 --> 00:39:08.680]  這樣過著他們的人生
[00:39:08.680 --> 00:39:10.680]  很可憐
[00:39:10.680 --> 00:39:12.680]  整天都成亡成空
[00:39:12.680 --> 00:39:13.680]  又怕這件事會發生
[00:39:13.680 --> 00:39:14.680]  因為他信心上
[00:39:14.680 --> 00:39:17.680]  他神學上認為會發生的事
[00:39:17.680 --> 00:39:18.680]  但是又不想它發生
[00:39:18.680 --> 00:39:21.680]  又要更加防止不發生之後
[00:39:21.680 --> 00:39:23.680]  也都要怎樣去做
[00:39:23.680 --> 00:39:26.680]  兩邊都要照顧
[00:39:26.680 --> 00:39:29.680]  我們廣東人有一句話
[00:39:29.680 --> 00:39:32.680]  叫「顧得頭離腳反筋」
[00:39:32.680 --> 00:39:35.680]  頭那頭想著痛啊
[00:39:35.680 --> 00:39:37.680]  誰知道在搞頭痛的時候
[00:39:37.680 --> 00:39:38.680]  一隻腳抽筋了
[00:39:38.680 --> 00:39:40.680]  你顧哪樣呢
[00:39:40.680 --> 00:39:42.680]  就是這個情況
[00:39:42.680 --> 00:39:45.680]  人生如果沒有上帝的人
[00:39:45.680 --> 00:39:47.680]  連自己都否定自己的人
[00:39:47.680 --> 00:39:50.680]  他顧得頭離腳反筋
[00:39:50.680 --> 00:39:53.680]  他根本兩頭不到岸
[00:39:53.680 --> 00:39:55.680]  人生就在這樣的拉扯上
[00:39:55.680 --> 00:39:57.680]  消耗了他短短十幾年
[00:39:57.680 --> 00:39:58.680]  幾十年的人生
[00:39:58.680 --> 00:40:00.680]  在這樣的狀態之下
[00:40:00.680 --> 00:40:01.680]  比拉多怎樣做呢
[00:40:01.680 --> 00:40:03.680]  第65和66節
[00:40:03.680 --> 00:40:05.680]  比拉多就跟他們說
[00:40:05.680 --> 00:40:08.680]  你們有看守的兵
[00:40:08.680 --> 00:40:09.680]  去吧去吧去吧
[00:40:09.680 --> 00:40:13.680]  盡你們所能的把守妥當
[00:40:13.680 --> 00:40:19.680]  在這裡比拉多首先就同意了他們的要求
[00:40:19.680 --> 00:40:21.680]  給個命令你去吧
[00:40:21.680 --> 00:40:23.680]  不需要手寫的
[00:40:23.680 --> 00:40:25.680]  做官的口講為憑
[00:40:25.680 --> 00:40:27.680]  所以說出來的官
[00:40:27.680 --> 00:40:29.680]  說話要有牙齒
[00:40:29.680 --> 00:40:31.680]  說出來要真才好
[00:40:31.680 --> 00:40:33.680]  你說出來似是而非
[00:40:33.680 --> 00:40:34.680]  這樣不行的
[00:40:34.680 --> 00:40:35.680]  就算我們做牧者
[00:40:35.680 --> 00:40:37.680]  在聖經找到就照樣說
[00:40:37.680 --> 00:40:39.680]  如果聖經沒有說
[00:40:39.680 --> 00:40:40.680]  你隨便信口說
[00:40:40.680 --> 00:40:41.680]  誰信你
[00:40:41.680 --> 00:40:43.680]  信了將來都會拆穿你說的話
[00:40:43.680 --> 00:40:45.680]  根本不是上帝說的話
[00:40:45.680 --> 00:40:49.680]  所以比拉多牙齒當今世
[00:40:49.680 --> 00:40:51.680]  你自己有兵
[00:40:51.680 --> 00:40:53.680]  反正你有了
[00:40:53.680 --> 00:40:55.680]  那你自己走去
[00:40:55.680 --> 00:40:56.680]  自己看守吧
[00:40:56.680 --> 00:40:57.680]  你喜歡怎樣的
[00:40:57.680 --> 00:40:59.680]  不過這裡就反映出一件事
[00:40:59.680 --> 00:41:01.680]  比拉多已經很煩了
[00:41:01.680 --> 00:41:03.680]  煩到
[00:41:03.680 --> 00:41:05.680]  耶穌還沒死之前已經被他們煩了
[00:41:05.680 --> 00:41:07.680]  又抓耶穌來審耶穌
[00:41:07.680 --> 00:41:09.680]  已經搞到比拉多很頭赤了
[00:41:09.680 --> 00:41:11.680]  比拉多來到這裡
[00:41:11.680 --> 00:41:13.680]  真是第一件事
[00:41:13.680 --> 00:41:15.680]  走了走了
[00:41:15.680 --> 00:41:17.680]  所以在希臘文的原文裏面
[00:41:17.680 --> 00:41:19.680]  第一句說
[00:41:19.680 --> 00:41:21.680]  不是你們有看守的兵
[00:41:21.680 --> 00:41:23.680]  第一件事 走了走了
[00:41:23.680 --> 00:41:25.680]  接著第二件事
[00:41:25.680 --> 00:41:27.680]  你們有兵就按你自己的心意
[00:41:27.680 --> 00:41:29.680]  喜歡怎樣
[00:41:29.680 --> 00:41:31.680]  守那個墓隨便你
[00:41:31.680 --> 00:41:35.680]  原來大兄子們
[00:41:35.680 --> 00:41:37.680]  我們看一下
[00:41:37.680 --> 00:41:39.680]  是一個非常煩厭的狀態
[00:41:39.680 --> 00:41:43.680]  一群沒有生命的人
[00:41:43.680 --> 00:41:45.680]  你如果作為一個
[00:41:45.680 --> 00:41:47.680]  對於他們
[00:41:47.680 --> 00:41:49.680]  在當中
[00:41:49.680 --> 00:41:51.680]  和他們同謀一黨的時候
[00:41:51.680 --> 00:41:53.680]  最後只是使自己
[00:41:53.680 --> 00:41:55.680]  非常頭赤
[00:41:55.680 --> 00:41:57.680]  那唯有怎樣
[00:41:57.680 --> 00:41:59.680]  唯有就由他們喜歡怎樣搞怎樣搞
[00:41:59.680 --> 00:42:01.680]  喜歡怎樣搞就怎樣搞
[00:42:01.680 --> 00:42:03.680]  這句
[00:42:03.680 --> 00:42:05.680]  其實是回應在
[00:42:05.680 --> 00:42:07.680]  舊約的時代
[00:42:07.680 --> 00:42:09.680]  在史詩時代的狀態
[00:42:09.680 --> 00:42:13.680]  當這個情況
[00:42:13.680 --> 00:42:15.680]  那些官員
[00:42:15.680 --> 00:42:17.680]  走來騷擾住
[00:42:17.680 --> 00:42:19.680]  最高的官
[00:42:19.680 --> 00:42:21.680]  我們用回
[00:42:21.680 --> 00:42:23.680]  祭司長和法尼塞人
[00:42:23.680 --> 00:42:25.680]  是猶太人的
[00:42:25.680 --> 00:42:27.680]  最高層的領袖
[00:42:27.680 --> 00:42:29.680]  而這個最高層領袖
[00:42:29.680 --> 00:42:31.680]  就去騷擾
[00:42:31.680 --> 00:42:33.680]  最高的委任人
[00:42:33.680 --> 00:42:35.680]  最高的
