
[00:00:00.000 --> 00:00:04.000]  請各位平安,我們先一齊同心祈禱
[00:24:11.000 --> 00:24:17.000]  無論主是否在我們有生之年回來
[00:24:17.000 --> 00:24:21.000]  或者其實我們的生命
[00:24:21.000 --> 00:24:24.000]  是可以隨時被主取回的
[00:24:24.000 --> 00:24:30.000]  好像上面的經文提到的愚蠢的財主那樣
[00:24:30.000 --> 00:24:33.000]  他想著見一個大倉庫
[00:24:34.000 --> 00:24:36.000]  來儲藏那些財物
[00:24:36.000 --> 00:24:40.000]  但是他還沒有開始建造那個倉庫
[00:24:40.000 --> 00:24:44.000]  上帝說我今晚要取回你的性命
[00:24:44.000 --> 00:24:50.000]  所以我們不要想著我們現在年輕
[00:24:50.000 --> 00:24:52.000]  哎呀 沒有這麼快的
[00:24:52.000 --> 00:24:55.000]  袁牧師走了也還沒有輪到我
[00:24:55.000 --> 00:24:57.000]  生命呢
[00:24:57.000 --> 00:25:00.000]  有時候好像很有銀性
[00:25:00.000 --> 00:25:03.000]  但是說不完的
[00:25:04.000 --> 00:25:05.000]  真的說不完
[00:25:05.000 --> 00:25:08.000]  有時候流感也會殺死人
[00:25:08.000 --> 00:25:11.000]  眼睛當然會殺死人
[00:25:11.000 --> 00:25:16.000]  心臟損失也會殺死人
[00:25:16.000 --> 00:25:19.000]  有時候你喝水太快也會燭死
[00:25:19.000 --> 00:25:22.000]  昨晚剛剛看新聞
[00:25:22.000 --> 00:25:27.000]  就聽到一個足球教練
[00:25:27.000 --> 00:25:30.000]  這裡的澳洲足球AFL教練
[00:25:31.000 --> 00:25:34.000]  好像叫做Adam Selwood
[00:25:34.000 --> 00:25:36.000]  41歲了
[00:25:36.000 --> 00:25:39.000]  他有一個同胞兄弟
[00:25:39.000 --> 00:25:41.000]  剛剛自殺死了
[00:25:41.000 --> 00:25:43.000]  幾個星期到他死了
[00:25:43.000 --> 00:25:47.000]  我查到網上就說他是心臟病發
[00:25:47.000 --> 00:25:52.000]  我們不知道上帝什麼時候會取回我們的性命
[00:25:52.000 --> 00:25:54.000]  所以我們應該隨時預備好
[00:25:54.000 --> 00:25:57.000]  做一個忠心又精明的管家
[00:25:58.000 --> 00:26:01.000]  此外做一個忠心又精明的管家
[00:26:01.000 --> 00:26:05.000]  要好好管理主所託付給我們的財富
[00:26:05.000 --> 00:26:08.000]  我們要記得主的賞罰言則
[00:26:08.000 --> 00:26:11.000]  就是多給誰 向誰多取
[00:26:11.000 --> 00:26:14.000]  多託誰 就向誰多要
[00:26:14.000 --> 00:26:16.000]  如果我們
[00:26:16.000 --> 00:26:18.000]  今天你可以說你們不幸運
[00:26:18.000 --> 00:26:20.000]  你們今天來聽講道
[00:26:20.000 --> 00:26:23.000]  你們知道主的心意
[00:26:23.000 --> 00:26:26.000]  你不照做有什麼後果
[00:26:27.000 --> 00:26:29.000]  你違抗主的旨意
[00:26:29.000 --> 00:26:32.000]  會多受責罰
[00:26:32.000 --> 00:26:34.000]  小心
[00:26:34.000 --> 00:26:38.000]  最後我們除了和上帝和好之外
[00:26:38.000 --> 00:26:41.000]  都要和弟兄姊妹和好
[00:26:41.000 --> 00:26:44.000]  在58至59節的比喻
[00:26:44.000 --> 00:26:49.000]  其實在《馬大福音》五章25至26節都有講過
[00:26:49.000 --> 00:26:52.000]  但是在《馬大福音》的應用
[00:26:52.000 --> 00:26:55.000]  就是在講弟兄姊妹之間的爭執
[00:26:56.000 --> 00:26:59.000]  無論如何你和上帝和好也好
[00:26:59.000 --> 00:27:01.000]  和弟兄姊妹和好也好
[00:27:01.000 --> 00:27:05.000]  愛神愛人都是重要的誡命
[00:27:05.000 --> 00:27:08.000]  求主幫助我們
[00:27:08.000 --> 00:27:10.000]  做一個忠心又精明
[00:27:10.000 --> 00:27:13.000]  還有高情商的人
[00:27:13.000 --> 00:27:16.000]  好好處理人際關係
[00:27:16.000 --> 00:27:18.000]  我們一起祈禱
[00:27:18.000 --> 00:27:23.000]  主耶穌感謝您樂意將上帝的旨意啟示給我們
[00:27:24.000 --> 00:27:26.000]  我們深信主耶穌是會再來的
[00:27:26.000 --> 00:27:30.000]  求您幫助我們活在世上的時候要警醒
[00:27:30.000 --> 00:27:33.000]  不會被撒旦迷惑
[00:27:33.000 --> 00:27:36.000]  去追求那些短暫的事物
[00:27:36.000 --> 00:27:39.000]  求您接應我們智慧的心
[00:27:39.000 --> 00:27:43.000]  做一個忠心又精明的管家
[00:27:43.000 --> 00:27:47.000]  運用好您給我們的時間、才幹和機會
[00:27:47.000 --> 00:27:51.000]  按著您的心意去侍奉主
[00:27:52.000 --> 00:27:54.560]  奉耶穌基督的名祈禱
