
[00:00:00.000 --> 00:00:06.000]  領召會 午安 新年快樂
[00:19:18.000 --> 00:19:19.000]  你可以派單張
[00:19:19.000 --> 00:19:20.000]  這個是機會
[00:19:20.000 --> 00:19:22.000]  我看到無論怎樣都好
[00:19:22.000 --> 00:19:24.000]  當你看到祝福他
[00:19:24.000 --> 00:19:27.000]  然後就派利是給他的時候
[00:19:27.000 --> 00:19:29.000]  每個人都非常好
[00:19:29.000 --> 00:19:31.000]  到第二天見到我
[00:19:31.000 --> 00:19:32.000]  都是這麼開心
[00:19:32.000 --> 00:19:35.000]  仍然都是蘇生前蘇生後
[00:19:35.000 --> 00:19:37.000]  我心裏的感覺
[00:19:37.000 --> 00:19:40.000]  原來這是一個建立關係的時刻
[00:19:40.000 --> 00:19:42.000]  各位親愛的弟兄姊妹
[00:19:42.000 --> 00:19:44.000]  我們今天要謹謹記得
[00:19:44.000 --> 00:19:47.000]  這是我們要不停地做的
[00:19:47.000 --> 00:19:49.000]  弟兄相愛
[00:19:49.000 --> 00:19:50.000]  第二
[00:19:50.000 --> 00:19:51.000]  第二節
[00:19:51.000 --> 00:19:52.000]  不可忘記
[00:19:52.000 --> 00:19:53.000]  是一個命令
[00:19:53.000 --> 00:19:55.000]  不可忘記用愛心
[00:19:55.000 --> 00:19:56.000]  來接待客人
[00:19:56.000 --> 00:19:58.000]  因為曾經有接待客人的
[00:19:58.000 --> 00:20:00.000]  不知不覺就接待了天使
[00:20:00.000 --> 00:20:02.000]  我相信這個直接
[00:20:02.000 --> 00:20:03.000]  我們可以記得的
[00:20:03.000 --> 00:20:05.000]  舊約羅德就是這樣
[00:20:05.000 --> 00:20:06.000]  而實際上
[00:20:06.000 --> 00:20:09.000]  耶穌基督也在馬太二十五章
[00:20:09.000 --> 00:20:11.000]  三十四到四十節
[00:20:11.000 --> 00:20:13.000]  來告訴我們
[00:20:13.000 --> 00:20:15.000]  他告訴我們什麼呢
[00:20:15.000 --> 00:20:17.000]  如果有人餓了
[00:20:17.000 --> 00:20:18.000]  你就給他吃
[00:20:18.000 --> 00:20:19.000]  渴了你就給他喝
[00:20:19.000 --> 00:20:21.000]  沒有赤身老體
[00:20:21.000 --> 00:20:22.000]  你就給他穿
[00:20:22.000 --> 00:20:24.000]  他生病你就看顧他
[00:20:24.000 --> 00:20:26.000]  如果他是坐牢
[00:20:26.000 --> 00:20:28.000]  你就去探他
[00:20:28.000 --> 00:20:30.000]  如果這樣的時候
[00:20:30.000 --> 00:20:31.000]  就怎樣呢
[00:20:31.000 --> 00:20:32.000]  我們一起讀一讀
[00:20:32.000 --> 00:20:33.000]  四十節
[00:20:33.000 --> 00:20:34.000]  四十節
[00:20:34.000 --> 00:20:37.000]  一起讀
[00:20:37.000 --> 00:20:40.000]  我實在告訴你們
[00:20:40.000 --> 00:20:42.000]  這些事你們既作在
[00:20:42.000 --> 00:20:45.000]  這弟兄中一個最小的身上
[00:20:45.000 --> 00:20:48.000]  就是做在我身上
[00:20:48.000 --> 00:20:49.000]  他告訴我們
[00:20:49.000 --> 00:20:51.000]  如果這些事
[00:20:51.000 --> 00:20:53.000]  你做在一個弟兄中
[00:20:53.000 --> 00:20:56.000]  最小的一個身上
[00:20:56.000 --> 00:20:57.000]  什麼叫做最小呢
[00:20:57.000 --> 00:20:59.000]  是最不起眼的
[00:20:59.000 --> 00:21:00.000]  最不值得幫的
[00:21:00.000 --> 00:21:02.000]  最軟弱的
[00:21:02.000 --> 00:21:03.000]  最有需要的
[00:21:03.000 --> 00:21:04.000]  無論你怎樣說都好
[00:21:04.000 --> 00:21:06.000]  最小的
[00:21:06.000 --> 00:21:08.000]  你做在他的身上
[00:21:08.000 --> 00:21:09.000]  耶穌基督
[00:21:09.000 --> 00:21:10.000]  他直接說
[00:21:10.000 --> 00:21:12.000]  就是做在我的身上
[00:21:12.000 --> 00:21:14.000]  所以當我們這樣做的時候
[00:21:14.000 --> 00:21:15.000]  你要記得
[00:21:15.000 --> 00:21:17.000]  接待客人
[00:21:17.000 --> 00:21:20.000]  是我們必須要的事
[00:21:20.000 --> 00:21:22.000]  最近新年
[00:21:22.000 --> 00:21:24.000]  我因為和太太的感覺
[00:21:24.000 --> 00:21:26.000]  真的疲倦到不得了
[00:21:26.000 --> 00:21:28.000]  開會開到很累
[00:21:28.000 --> 00:21:29.000]  特別是開那些
[00:21:29.000 --> 00:21:31.000]  沒有建設性的會
[00:21:31.000 --> 00:21:33.000]  是最累的
[00:21:33.000 --> 00:21:34.000]  所以我們很想
[00:21:34.000 --> 00:21:36.000]  不如擺下一切的東西
[00:21:36.000 --> 00:21:39.000]  去放幾天假
[00:21:39.000 --> 00:21:41.000]  然後休息一下
[00:21:41.000 --> 00:21:42.000]  休息回來
[00:21:42.000 --> 00:21:44.000]  再一次充電
[00:21:44.000 --> 00:21:47.000]  誰知道一問那些機票
[00:21:47.000 --> 00:21:50.000]  貴一倍以上
[00:21:50.000 --> 00:21:52.000]  去澳門住
[00:21:52.000 --> 00:21:54.000]  都貴一倍以上
[00:21:54.000 --> 00:21:56.000]  嘩 這樣搞
[00:21:56.000 --> 00:21:57.000]  還用去嗎
[00:21:57.000 --> 00:21:58.000]  終於我們決定
[00:21:58.000 --> 00:22:00.000]  不要去了
[00:22:00.000 --> 00:22:01.000]  留在家裡
[00:22:01.000 --> 00:22:03.000]  然後留在家裡的時候
[00:22:03.000 --> 00:22:04.000]  除了接待
[00:22:04.000 --> 00:22:07.000]  就是探訪一些親戚朋友
[00:22:07.000 --> 00:22:08.000]  各方面之外
[00:22:08.000 --> 00:22:10.000]  其實很多人去探訪我們
[00:22:10.000 --> 00:22:12.000]  我又想起有哪些人
[00:22:12.000 --> 00:22:15.000]  是連開火煮東西
[00:22:15.000 --> 00:22:16.000]  都煮不了
[00:22:16.000 --> 00:22:17.000]  都要想一想
[00:22:17.000 --> 00:22:19.000]  請他們來家裡吃飯
[00:22:19.000 --> 00:22:20.000]  突然間想到
[00:22:20.000 --> 00:22:22.000]  下半部師母
[00:22:22.000 --> 00:22:25.000]  他們住那裡是不可以生火
[00:22:25.000 --> 00:22:27.000]  只有微波爐
[00:22:27.000 --> 00:22:28.000]  或者電飯煲
[00:22:28.000 --> 00:22:30.000]  嘩 真是無味的
[00:22:30.000 --> 00:22:32.000]  終於我們想
[00:22:32.000 --> 00:22:33.000]  不如請他們來家裡
[00:22:33.000 --> 00:22:35.000]  和我們一起吃多點東西
[00:22:35.000 --> 00:22:37.000]  因為我們兩個老人
[00:22:37.000 --> 00:22:38.000]  又不是吃得很多
[00:22:38.000 --> 00:22:39.000]  只有一個菜 兩個菜
[00:22:39.000 --> 00:22:41.000]  嘩 這樣很浪費
[00:22:41.000 --> 00:22:42.000]  找他們來
[00:22:42.000 --> 00:22:45.000]  然後我的女兒和女婿
[00:22:45.000 --> 00:22:47.000]  六個人多了幾道菜
[00:22:47.000 --> 00:22:49.000]  嘩 很開心
[00:22:49.000 --> 00:22:51.000]  終於和他們一起
[00:22:51.000 --> 00:22:53.000]  過了一個晚上
[00:22:53.000 --> 00:22:54.000]  讓我們感覺到
[00:22:54.000 --> 00:22:56.000]  其實這個是需要
[00:22:56.000 --> 00:23:00.000]  每逢當我們自己去團年的時候
[00:23:00.000 --> 00:23:01.000]  你記得一些
[00:23:01.000 --> 00:23:03.000]  或者你吃東西的時候
[00:23:03.000 --> 00:23:04.000]  你記得一些
[00:23:04.000 --> 00:23:06.000]  他們連煮都沒有機會煮
[00:23:06.000 --> 00:23:08.000]  他們的生活是有需要的
[00:23:08.000 --> 00:23:10.000]  或者是孤單的
[00:23:10.000 --> 00:23:11.000]  請他們來
[00:23:11.000 --> 00:23:13.000]  和我們一起去過一種這樣的生活
[00:23:13.000 --> 00:23:15.000]  你會開心很多
[00:23:15.000 --> 00:23:16.000]  另一方面
[00:23:16.000 --> 00:23:18.000]  我很感恩
[00:23:18.000 --> 00:23:20.000]  當我們這樣做的時候
[00:23:20.000 --> 00:23:23.000]  神又給了很多不同的機會給我們
[00:23:23.000 --> 00:23:25.000]  我們祝福了很多不同的人
[00:23:25.000 --> 00:23:27.000]  今天
[00:23:27.000 --> 00:23:29.000]  祂跟我們說
[00:23:29.000 --> 00:23:35.000]  你們要紀念那些作客的人
[00:23:35.000 --> 00:23:40.000]  不要忘記用愛心接待客人
[00:23:40.000 --> 00:23:42.000]  你一定會問
[00:23:42.000 --> 00:23:45.000]  我也不知道誰是客人
[00:23:45.000 --> 00:23:47.000]  我在哪裡找他們呢
[00:23:47.000 --> 00:23:49.000]  沒有人來敲我的門
[00:23:49.000 --> 00:23:51.000]  其實一個最現實的方法
[00:23:51.000 --> 00:23:54.000]  你就看一看你的前後左右
[00:23:54.000 --> 00:23:57.000]  有多少人你全部都認識的
[00:23:57.000 --> 00:23:58.000]  舉手
[00:23:58.000 --> 00:23:59.000]  前後左右
[00:23:59.000 --> 00:24:01.000]  你回去崇拜一下
[00:24:01.000 --> 00:24:02.000]  前後左右
[00:24:02.000 --> 00:24:03.000]  全部都認識的
[00:24:03.000 --> 00:24:04.000]  舉手好不好
[00:24:04.000 --> 00:24:05.000]  舉高一點
[00:24:05.000 --> 00:24:08.000]  我看有多少隻手
[00:24:08.000 --> 00:24:09.000]  不要嚇我 只有一隻
[00:24:09.000 --> 00:24:12.000]  還有沒有
[00:24:12.000 --> 00:24:14.000]  千九個會眾
[00:24:14.000 --> 00:24:17.000]  只有一隻手
[00:24:17.000 --> 00:24:19.000]  是不是少一點
[00:24:19.000 --> 00:24:21.000]  一千九百分之一
[00:24:21.000 --> 00:24:23.000]  是不是少一點
[00:24:23.000 --> 00:24:24.000]  很少
[00:24:24.000 --> 00:24:26.000]  有可能是不習慣
[00:24:26.000 --> 00:24:27.000]  舉手
[00:24:27.000 --> 00:24:28.000]  我再問
[00:24:28.000 --> 00:24:29.000]  有多少人
[00:24:29.000 --> 00:24:31.000]  前後左右
[00:24:31.000 --> 00:24:34.000]  最少有一個你不認識的
[00:24:34.000 --> 00:24:36.000]  舉手
[00:24:36.000 --> 00:24:39.000]  不是懶得舉手
[00:24:39.000 --> 00:24:41.000]  真的有不認識
[00:24:41.000 --> 00:24:43.000]  有什麼方法
[00:24:43.000 --> 00:24:44.000]  你可以接待一下
[00:24:44.000 --> 00:24:46.000]  關心一下他
[00:24:46.000 --> 00:24:48.000]  我是什麼名字
[00:24:48.000 --> 00:24:50.000]  我是什麼團契
[00:24:50.000 --> 00:24:52.000]  請問你是什麼團契
[00:24:52.000 --> 00:24:54.000]  很開心坐在你旁邊
[00:24:54.000 --> 00:24:56.000]  新年快樂
[00:24:56.000 --> 00:24:58.000]  這句說話很簡單
[00:24:58.000 --> 00:24:59.000]  可不可以說到
[00:24:59.000 --> 00:25:00.000]  我是什麼團契
[00:25:00.000 --> 00:25:01.000]  我叫什麼名字
[00:25:01.000 --> 00:25:03.000]  今天很開心坐在你旁邊
[00:25:03.000 --> 00:25:05.000]  請問你是什麼團契
[00:25:05.000 --> 00:25:07.000]  這句說話是不是很容易說
[00:25:07.000 --> 00:25:09.000]  不如現在說吧
[00:25:09.000 --> 00:25:10.000]  OK
[00:25:10.000 --> 00:25:11.000]  現在說吧
[00:25:36.000 --> 00:25:39.000]  頂姐妹
[00:25:39.000 --> 00:25:41.000]  是不是好一點
[00:25:41.000 --> 00:25:46.000]  與其崇拜坐在陌生人旁邊
[00:25:46.000 --> 00:25:48.000]  不如坐在一個
[00:25:48.000 --> 00:25:50.000]  我剛剛認識了他
[00:25:50.000 --> 00:25:51.000]  一個人旁邊
[00:25:51.000 --> 00:25:53.000]  是不是好很多
[00:25:53.000 --> 00:25:54.000]  接著下一步
[00:25:54.000 --> 00:25:56.000]  原來你還沒有起團契
[00:25:56.000 --> 00:25:58.000]  我也很想介紹一個團契給你
[00:25:58.000 --> 00:26:00.000]  這個是很容易的事
[00:26:00.000 --> 00:26:02.000]  客裡是什麼
[00:26:02.000 --> 00:26:03.000]  因為我們教會裡面
[00:26:03.000 --> 00:26:04.000]  凡是會有
[00:26:04.000 --> 00:26:06.000]  你一定有一個團契
[00:26:06.000 --> 00:26:08.000]  如果他還沒有團契
[00:26:08.000 --> 00:26:09.000]  一定是
[00:26:09.000 --> 00:26:12.000]  其實在等你
[00:26:12.000 --> 00:26:15.000]  用愛心歡迎他
[00:26:15.000 --> 00:26:16.000]  你很簡單
[00:26:16.000 --> 00:26:18.000]  就是告訴他
[00:26:18.000 --> 00:26:20.000]  我們參加的團契很溫馨
[00:26:20.000 --> 00:26:21.000]  小組的生活
[00:26:21.000 --> 00:26:22.000]  好像家裡一樣
[00:26:22.000 --> 00:26:24.000]  我希望盡快有機會
[00:26:24.000 --> 00:26:26.000]  可以介紹一個團契給你
[00:26:26.000 --> 00:26:27.000]  這個是我的電話
[00:26:27.000 --> 00:26:29.000]  你可以有空打電話給我
[00:26:29.000 --> 00:26:30.000]  你問他拿電話
[00:26:30.000 --> 00:26:32.000]  他就很介意
[00:26:32.000 --> 00:26:34.000]  但如果你給他一個電話
[00:26:34.000 --> 00:26:37.000]  我相信他絕對不介意
[00:26:37.000 --> 00:26:38.000]  來接受
[00:26:38.000 --> 00:26:40.000]  或者你一個方便的
[00:26:40.000 --> 00:26:41.000]  來跟他說一聲
[00:26:41.000 --> 00:26:42.000]  各位親愛的頂智慧
[00:26:42.000 --> 00:26:44.000]  很多時候
[00:26:44.000 --> 00:26:46.000]  聖經裡面的教導是有意思的
[00:26:46.000 --> 00:26:48.000]  如果我們肯這樣做的時候
[00:26:48.000 --> 00:26:51.000]  每一個回來的人
[00:26:51.000 --> 00:26:53.000]  他不會有一種感覺
[00:26:53.000 --> 00:26:55.000]  來孤零零的來
[00:26:55.000 --> 00:26:57.000]  走孤零零的走
[00:26:57.000 --> 00:26:58.000]  很多人
[00:26:58.000 --> 00:26:59.000]  但我很孤獨
[00:26:59.000 --> 00:27:01.000]  我很孤單
[00:27:01.000 --> 00:27:04.000]  今天都市的生活就是這樣
[00:27:04.000 --> 00:27:05.000]  很多人
[00:27:05.000 --> 00:27:07.000]  我天天見的人
[00:27:07.000 --> 00:27:08.000]  很多
[00:27:08.000 --> 00:27:11.000]  但是心仍然孤單
[00:27:11.000 --> 00:27:15.000]  我們要將這種孤單打碎的時候
[00:27:15.000 --> 00:27:17.000]  我們是需要主動
[00:27:17.000 --> 00:27:18.000]  來付出一些
[00:27:18.000 --> 00:27:19.000]  走一步
[00:27:19.000 --> 00:27:22.000]  這個就是我們今天要做的
[00:27:22.000 --> 00:27:24.000]  我很感恩
[00:27:24.000 --> 00:27:26.000]  當我們肯這樣做的時候
[00:27:26.000 --> 00:27:30.000]  你會見到很多人肯跟你聊天
[00:27:30.000 --> 00:27:32.000]  你相信嗎
[00:27:32.000 --> 00:27:34.000]  很多人肯跟你聊天
[00:27:34.000 --> 00:27:36.000]  包括到護衛員
[00:27:36.000 --> 00:27:38.000]  包括到在停車房那裡
[00:27:38.000 --> 00:27:40.000]  來看著那些人
[00:27:40.000 --> 00:27:42.000]  包括到甚至掃垃圾那些人
[00:27:42.000 --> 00:27:44.000]  司機的士司機
[00:27:44.000 --> 00:27:46.000]  我很多次跟的士司機
[00:27:46.000 --> 00:27:47.000]  就是很簡單
[00:27:47.000 --> 00:27:48.000]  打電話過去
[00:27:48.000 --> 00:27:49.000]  今天生意怎麼樣
[00:27:49.000 --> 00:27:50.000]  然後
[00:27:50.000 --> 00:27:51.000]  很辛苦吧
[00:27:51.000 --> 00:27:52.000]  農曆年都要開
[00:27:52.000 --> 00:27:53.000]  然後
[00:27:53.000 --> 00:27:55.000]  圍不圍得到
[00:27:55.000 --> 00:27:56.000]  最近怎麼樣
[00:27:56.000 --> 00:27:58.000]  然後我就很快跟他說
[00:27:58.000 --> 00:28:01.000]  我們教會有二十多三十個的士司機
[00:28:01.000 --> 00:28:03.000]  我以前都跟他們一起聊
[00:28:03.000 --> 00:28:05.000]  然後就說開某些人
[00:28:05.000 --> 00:28:07.000]  他們自己的見證
[00:28:07.000 --> 00:28:09.000]  打開話題
[00:28:09.000 --> 00:28:11.000]  然後趁空
[00:28:11.000 --> 00:28:13.000]  給一封利是
[00:28:13.000 --> 00:28:19.000]  我的利是
[00:28:19.000 --> 00:28:22.000]  我是特意選了
[00:28:22.000 --> 00:28:24.000]  很簡單
[00:28:24.000 --> 00:28:27.000]  新年七件事
[00:28:27.000 --> 00:28:29.000]  希望他看到
[00:28:29.000 --> 00:28:31.000]  利是
[00:28:31.000 --> 00:28:33.000]  是小事
[00:28:33.000 --> 00:28:35.000]  最重要的一件事
[00:28:35.000 --> 00:28:37.000]  你的單帳
[00:28:37.000 --> 00:28:39.000]  你的福音
[00:28:39.000 --> 00:28:42.000]  會不會因為這樣而去得到
[00:28:42.000 --> 00:28:44.000]  各位弟兄姊妹
[00:28:44.000 --> 00:28:46.000]  我希望我們能夠
[00:28:46.000 --> 00:28:48.000]  繼續不斷地
[00:28:48.000 --> 00:28:50.000]  你認定一件事
[00:28:50.000 --> 00:28:52.000]  無論對什麼人都好
[00:28:52.000 --> 00:28:54.000]  我希望他得著
[00:28:54.000 --> 00:28:55.000]  得著了之後
[00:28:55.000 --> 00:28:57.000]  能夠進到救恩的裡面
[00:28:57.000 --> 00:28:59.000]  這是不是你的心願呢
[00:28:59.000 --> 00:29:01.000]  第三
[00:29:01.000 --> 00:29:05.000]  你們要紀念被捆綁的人
[00:29:05.000 --> 00:29:07.000]  好像與他們同受捆綁
[00:29:07.000 --> 00:29:10.000]  捆綁這個字是坐牢
[00:29:10.000 --> 00:29:12.000]  是囚犯的意思
[00:29:12.000 --> 00:29:15.000]  你們要紀念那些囚犯
[00:29:15.000 --> 00:29:18.000]  就好像你和他一起坐牢一樣
[00:29:18.000 --> 00:29:21.000]  也要紀念那些遭苦害的人
[00:29:21.000 --> 00:29:22.000]  被逼迫的人
[00:29:22.000 --> 00:29:23.000]  被人戳背脊的人
[00:29:23.000 --> 00:29:25.000]  被人壓
[00:29:25.000 --> 00:29:26.000]  被人踩
[00:29:26.000 --> 00:29:27.000]  被人看不起
[00:29:27.000 --> 00:29:29.000]  這些人
[00:29:29.000 --> 00:29:31.000]  為什麼呢
[00:29:31.000 --> 00:29:32.000]  因為想到自己
[00:29:32.000 --> 00:29:34.000]  也在肉身之內
[00:29:34.000 --> 00:29:37.000]  曾經一段時間
[00:29:37.000 --> 00:29:39.000]  我們都是這樣被人對待
[00:29:39.000 --> 00:29:41.000]  特別早期的教會
[00:29:41.000 --> 00:29:44.000]  每個人都曾經被逼迫
[00:29:44.000 --> 00:29:45.000]  被抄家
[00:29:45.000 --> 00:29:46.000]  被人侮辱
[00:29:46.000 --> 00:29:48.000]  被人嘲笑
[00:29:48.000 --> 00:29:49.000]  我們今天
[00:29:49.000 --> 00:29:51.000]  願意都要紀念
[00:29:51.000 --> 00:29:52.000]  在這些聖經裡面
[00:29:52.000 --> 00:29:54.000]  特別針對的是針對什麼呢
[00:29:54.000 --> 00:29:56.000]  是針對到我們
[00:29:56.000 --> 00:30:01.000]  要進入到對方的皮肉之內
[00:30:01.000 --> 00:30:02.000]  耶穌基督說
[00:30:02.000 --> 00:30:04.000]  連戌人的人有福
[00:30:04.000 --> 00:30:06.000]  因為他們必蒙連戌
[00:30:06.000 --> 00:30:08.000]  其實連戌這個字
[00:30:08.000 --> 00:30:11.000]  其實就是進入到別人的皮肉之內
[00:30:11.000 --> 00:30:12.000]  是什麼意思呢
[00:30:12.000 --> 00:30:14.000]  感同身受
[00:30:14.000 --> 00:30:16.000]  同理感
[00:30:16.000 --> 00:30:19.000]  除非我們進入到別人的皮肉之內
[00:30:19.000 --> 00:30:22.000]  否則我們很容易
[00:30:22.000 --> 00:30:26.000]  以一個聖潔者自居
[00:30:26.000 --> 00:30:28.000]  去審判其他人
[00:30:28.000 --> 00:30:30.000]  論斷其他人
[00:30:30.000 --> 00:30:32.000]  去說其他人
[00:30:32.000 --> 00:30:34.000]  以塞亞認定自己
[00:30:34.000 --> 00:30:37.000]  都是一個嘴唇不潔的人
[00:30:37.000 --> 00:30:38.000]  所以
[00:30:38.000 --> 00:30:40.000]  在他的說話裡面
[00:30:40.000 --> 00:30:42.000]  他是將神的話來說
[00:30:42.000 --> 00:30:46.000]  不會覺得自己很聖潔
[00:30:46.000 --> 00:30:48.000]  我是嘴唇不潔的人
[00:30:48.000 --> 00:30:51.000]  日住在嘴唇不潔的民眾
[00:30:51.000 --> 00:30:53.000]  針對事不是針對人
[00:30:53.000 --> 00:30:55.000]  而另一方面
[00:30:55.000 --> 00:30:56.000]  猶太書第九節
[00:30:56.000 --> 00:30:57.000]  他更加這樣說
[00:30:57.000 --> 00:30:59.000]  天使長米格勒
[00:30:59.000 --> 00:31:02.000]  為摩西的屍首和魔鬼爭辯的時候
[00:31:02.000 --> 00:31:05.000]  尚且不敢用毀謗的話
[00:31:05.000 --> 00:31:08.000]  只說主責備你們吧
[00:31:08.000 --> 00:31:10.000]  我們在過去裡面
[00:31:10.000 --> 00:31:12.000]  我們看到無數破裂的關係
[00:31:12.000 --> 00:31:14.000]  就是因為我們不懂得處理
[00:31:14.000 --> 00:31:15.000]  有人傷害了我
[00:31:15.000 --> 00:31:17.000]  或者令到我們不開心
[00:31:17.000 --> 00:31:19.000]  或者我們不認同
[00:31:19.000 --> 00:31:21.000]  而帶來一種結果
[00:31:21.000 --> 00:31:22.000]  鬼出我的頂
[00:31:22.000 --> 00:31:24.000]  我們要認定一件事
[00:31:24.000 --> 00:31:26.000]  我都不是完全的人
[00:31:26.000 --> 00:31:29.000]  沒有任何人有資格做審判官
[00:31:29.000 --> 00:31:31.000]  但我們今天可以針對事
[00:31:31.000 --> 00:31:33.000]  剛才我看到一件這樣的事
[00:31:33.000 --> 00:31:36.000]  不知道為什麼你會這樣做呢
[00:31:36.000 --> 00:31:38.000]  但你明知道那是錯的
[00:31:38.000 --> 00:31:39.000]  因為背後說了人
[00:31:39.000 --> 00:31:41.000]  你告訴他
[00:31:41.000 --> 00:31:42.000]  弟兄 我都覺得
[00:31:42.000 --> 00:31:44.000]  背後說人不是很好
[00:31:44.000 --> 00:31:47.000]  神叫我們都要小心
[00:31:47.000 --> 00:31:49.000]  情願對著他
[00:31:49.000 --> 00:31:51.000]  面對面跟他說
[00:31:51.000 --> 00:31:53.000]  而不是跟第三者說
[00:31:53.000 --> 00:31:54.000]  目的是什麼呢
[00:31:54.000 --> 00:31:55.000]  挽回這個弟兄
[00:31:55.000 --> 00:31:57.000]  挽回這個姐妹
[00:31:57.000 --> 00:31:59.000]  另外跟人有嚴規
[00:31:59.000 --> 00:32:01.000]  一定要化解這個嚴規
[00:32:01.000 --> 00:32:04.000]  如果我們連這件事都不做的時候
[00:32:04.000 --> 00:32:06.000]  我們忽略了這個舊人
[00:32:06.000 --> 00:32:08.000]  耶穌的身體那麼白開
[00:32:08.000 --> 00:32:09.000]  但叫我們跟神和好
[00:32:09.000 --> 00:32:11.000]  跟人和好
[00:32:11.000 --> 00:32:14.000]  將人和人中間的牆全部拆散
[00:32:14.000 --> 00:32:17.000]  如果我們繼續還是這樣的時候
[00:32:17.000 --> 00:32:19.000]  其實我們當耶穌沒有到
[00:32:19.000 --> 00:32:22.000]  當祂的身體還未漫開
[00:32:22.000 --> 00:32:23.000]  弟兄姊妹
[00:32:23.000 --> 00:32:26.000]  這是今天的教會要這樣做
[00:32:26.000 --> 00:32:28.000]  在我們的家要這樣做
[00:32:28.000 --> 00:32:30.000]  在今天的社會要這樣做
[00:32:30.000 --> 00:32:33.000]  在我們的國家都要這樣做
[00:32:33.000 --> 00:32:36.000]  如果我們不是這樣做的時候
[00:32:36.000 --> 00:32:38.000]  我們的家不成家
[00:32:38.000 --> 00:32:40.000]  我們的教會不成教會
[00:32:40.000 --> 00:32:41.000]  社會不成社會
[00:32:41.000 --> 00:32:44.000]  國家也不會給予人歡樂
[00:32:44.000 --> 00:32:46.000]  分裂
[00:32:46.000 --> 00:32:49.000]  所以這是很重要的其中一件事
[00:32:49.000 --> 00:32:52.000]  接著我們繼續來看
[00:32:52.000 --> 00:32:55.000]  不單止我們要心同感受
[00:32:55.000 --> 00:32:56.000]  或者感同身受
[00:32:56.000 --> 00:32:59.000]  我們接著去到第四第五節
[00:32:59.000 --> 00:33:02.000]  我們要記得除了愛的方面
[00:33:02.000 --> 00:33:03.000]  開足綠燈
[00:33:03.000 --> 00:33:04.000]  踩油門
[00:33:04.000 --> 00:33:06.000]  要去不要停
[00:33:06.000 --> 00:33:07.000]  繼續這樣去
[00:33:07.000 --> 00:33:11.000]  但有些地方我們要踩油門
[00:33:11.000 --> 00:33:16.000]  我們對著禁區是絕對不能夠進入
[00:33:16.000 --> 00:33:18.000]  一定要踩油門
[00:33:18.000 --> 00:33:19.000]  掉頭
[00:33:19.000 --> 00:33:21.000]  這些是什麼呢
[00:33:21.000 --> 00:33:24.000]  第四至第五節
[00:33:24.000 --> 00:33:25.000]  我們一起讀
[00:33:25.000 --> 00:33:26.000]  婚姻
[00:33:26.000 --> 00:33:28.000]  人人都當尊重
[00:33:28.000 --> 00:33:29.000]  床也不可污穢
[00:33:29.000 --> 00:33:31.000]  因為苟合行淫的人
[00:33:31.000 --> 00:33:33.000]  臣必要審判
[00:33:33.000 --> 00:33:36.000]  你們存心不可貪愛錢財
[00:33:36.000 --> 00:33:39.000]  要以自己所有的遺憾
[00:33:39.000 --> 00:33:41.000]  因為主曾說
[00:33:41.000 --> 00:33:44.000]  我總不撇下你也不丟棄你
[00:33:44.000 --> 00:33:46.000]  在這段聖經當中
[00:33:46.000 --> 00:33:47.000]  兩節聖經
[00:33:47.000 --> 00:33:49.000]  在原文
[00:33:49.000 --> 00:33:51.000]  尊重那個字
[00:33:51.000 --> 00:33:53.000]  就不是動詞
[00:33:53.000 --> 00:33:55.000]  是一個形容詞
[00:33:55.000 --> 00:33:58.000]  然後去到第五節
[00:33:58.000 --> 00:34:01.000]  貪愛錢財都不是一個動詞
[00:34:01.000 --> 00:34:03.000]  是一個形容詞
[00:34:03.000 --> 00:34:04.000]  是什麼意思呢
[00:34:04.000 --> 00:34:06.000]  我將原來的翻譯
[00:34:06.000 --> 00:34:08.000]  讀給大家聽聽
[00:34:08.000 --> 00:34:10.000]  按照希臘文原文
[00:34:10.000 --> 00:34:12.000]  是這樣的
[00:34:12.000 --> 00:34:14.000]  在你們每個人的心裡
[00:34:14.000 --> 00:34:16.000]  婚姻及性
[00:34:16.000 --> 00:34:20.000]  都是尊貴高貴的
[00:34:20.000 --> 00:34:22.000]  是應受尊重的
[00:34:22.000 --> 00:34:24.000]  這是第四節
[00:34:24.000 --> 00:34:32.000]  因為任何婚姻以外性的淫亂
[00:34:32.000 --> 00:34:34.000]  神必要審判
[00:34:34.000 --> 00:34:36.000]  第五節
[00:34:36.000 --> 00:34:39.000]  你們的生活方式
[00:34:39.000 --> 00:34:42.000]  是不貪愛錢財
[00:34:42.000 --> 00:34:47.000]  是以手頭上有變革滿足的
[00:34:47.000 --> 00:34:49.000]  因為主曾說
[00:34:49.000 --> 00:34:52.000]  我總不撇下你也不丟棄你
[00:34:52.000 --> 00:34:54.000]  是形容詞
[00:34:54.000 --> 00:34:56.000]  我們問一個問題
[00:34:56.000 --> 00:34:59.000]  在這裡連續兩節的聖經
[00:34:59.000 --> 00:35:02.000]  他用一個形容詞
[00:35:02.000 --> 00:35:04.000]  形容我們是這樣的
[00:35:04.000 --> 00:35:06.000]  有什麼意思呢
[00:35:06.000 --> 00:35:08.000]  其實是一個更加重要的東西
[00:35:08.000 --> 00:35:11.000]  不只是下命令叫我們做
[00:35:11.000 --> 00:35:13.000]  而是告訴我們
[00:35:13.000 --> 00:35:17.000]  如果我們是真真正正重生得救的人的時候
