
[00:00:00.000 --> 00:00:08.840]  早安,兄弟姊妹,父母,祖父母,孩子,年輕人,所有人!
[00:20:38.000 --> 00:20:42.000]  咁佢哋就畀錢微笑,亦都係打個招呼咁樣啦。
[00:20:42.000 --> 00:20:44.000]  兩隻豬,我哋。
[00:20:44.000 --> 00:20:52.000]  Norman, he was no longer a proud pig anymore that looked down on his neighbor Sidney.
[00:20:52.000 --> 00:20:58.000]  Norman 就唔再係一隻好驕傲自大嘅豬或者會睇低人嘅豬啦。
[00:20:58.000 --> 00:21:04.000]  He gave Sidney a genuine smile and from the bottom of his heart.
[00:21:04.000 --> 00:21:10.000]  佢對住Sidney真係有一個從心底發出嚟好真嘅一個嘅微笑。
[00:21:10.000 --> 00:21:15.000]  而Sidney did not stare at the ground and be so shameful of himself anymore。
[00:21:15.000 --> 00:21:20.000]  而Sidney亦都唔會淨係會望住嘅地下就覺得好自殘營位咁樣。
[00:21:20.000 --> 00:21:26.000]  He has his head up with self-confidence because he knows that God loves him.
[00:21:26.000 --> 00:21:31.000]  因為佢可以舉起個頭嚟,佢充滿自信,係因為神愛佢。
[00:21:31.000 --> 00:21:39.000]  And then both pigs become good friends because they know that God loves both of them the same even though they were different.
[00:21:39.000 --> 00:21:45.000]  從此兩隻豬就成為咗好朋友啦,因為佢哋都知道神愛佢哋。
[00:21:45.000 --> 00:21:47.000]  Even though they were different.
[00:21:47.000 --> 00:21:51.000]  雖然佢哋唔一樣,但神畀佢哋愛都係一樣。
[00:21:51.000 --> 00:21:53.000]  So after hearing the story,
[00:21:53.000 --> 00:21:56.000]  喺聽完個故事之後,
[00:21:56.000 --> 00:22:02.000]  Will you identify yourself as Sidney or will you identify yourself as Norman?
[00:22:02.000 --> 00:22:08.000]  你究竟覺得自己係似Norman多啲呀定似Sidney多啲呀?
[00:22:08.000 --> 00:22:12.000]  If you think that you can identify yourself as Sidney,
[00:22:12.000 --> 00:22:16.000]  then would you think that really no one likes me?
[00:22:16.000 --> 00:22:23.000]  如果你覺得自己似Sidney多啲嘅時候,你會唔會有時都覺得其實都冇乜人鍾意我?
[00:22:23.000 --> 00:22:25.000]  Including God.
[00:22:25.000 --> 00:22:27.000]  我覺得神都唔係好鍾意我啦。
[00:22:27.000 --> 00:22:31.000]  Do you think that we always run into troubles and mess things up?
[00:22:31.000 --> 00:22:37.000]  因為我成日都會去找麻煩啦,或者搞到一團糟啦。
[00:22:37.000 --> 00:22:43.000]  We are good at nothing and we have done so many things that people say that we are disgusting or we disappoint people.
[00:22:43.000 --> 00:22:48.000]  或者我哋做咗好多嘅嘢呢,其他人對我哋都係好失望嘅,鬧咁搞嘅。
[00:22:48.000 --> 00:22:55.000]  We disappoint our parents, our siblings, our husband, our wife, our children, our friends, our teachers, our boss.
[00:22:55.000 --> 00:23:04.000]  因為我哋會令到啲,我哋令到老師啦,老闆啦,我嘅父母啦,我嘅子女啦,我嘅配偶啦,都係失望。
[00:23:04.000 --> 00:23:08.000]  The story is not just for children, but for everyone of us here in this room.
[00:23:08.000 --> 00:23:16.000]  呢個故事唔係淨係for 小朋友嘅,呢個故事係畀我哋呢個電鐘裏面每一個人㗎。
[00:23:16.000 --> 00:23:19.000]  Do we think that we don't deserve God's love?
[00:23:19.000 --> 00:23:23.000]  你係咪咁諗啊,我簡直唔配得神嘅愛。
[00:23:23.000 --> 00:23:28.000]  Even though we are already a Christian, but we still always mess up our life.
[00:23:28.000 --> 00:23:37.000]  因為我哋雖然係已經成為基督徒啊,但係好多時我哋都會做錯事,我哋都會搞到我哋嘅生命一團糟,神梗係唔愛我啦。
[00:23:37.000 --> 00:23:43.000]  We think that we don't deserve God's salvation for us at all, and we have self-pity.
[00:23:43.000 --> 00:23:47.000]  我哋呢簡直唔配得神嘅愛,我哋呢就會自戀。
[00:23:47.000 --> 00:23:53.000]  But then maybe we are the opposite, that we identify ourselves as Norman.
[00:23:53.000 --> 00:23:58.000]  但係有時我哋話好似Norman咁樣㗎喎。
[00:23:58.000 --> 00:24:03.000]  We think that we are such a perfect person that no one can find any fault in us.
[00:24:03.000 --> 00:24:09.000]  或者我哋會睇自己,其實我都幾好啊,幾完美啊,第二啲人應該搵唔到一啲咩錯處。
[00:24:09.000 --> 00:24:19.000]  Do we always receive applause or praises from our parents, our teachers, our boss, our friends, everyone around us?
[00:24:19.000 --> 00:24:31.000]  我哋好似由細至大,老師啦,我嘅老闆啦,我嘅配偶啦,我嘅父母啦,我嘅子女啊,都係要讚賞我同埋俾掌聲我嘅。
[00:24:31.000 --> 00:24:35.000]  We think that we are better than other people and look down on them.
[00:24:35.000 --> 00:24:40.000]  我哋會覺得我哋自己比其他人都好啦,我哋就會睇低別人。
[00:24:40.000 --> 00:24:44.000]  Some of you may be even going to Christian school since you were in kindergarten.
[00:24:44.000 --> 00:24:50.000]  或者我哋當中有啲人或者小朋友由幼稚園就開始去基督教學校㗎啦。
[00:24:50.000 --> 00:24:52.000]  You know Bible so well.
[00:24:52.000 --> 00:24:56.000]  你實在認識聖經真係好叻㗎。
[00:24:56.000 --> 00:25:02.000]  You think that God loves you because of the good knowledge you had about the Bible in your head?
[00:25:02.000 --> 00:25:08.000]  你諗,因為我識聖經好多,讀聖經又好多,所以神愛我。
[00:25:08.000 --> 00:25:16.000]  We may have received a lot of trophies and awards and even public recognitions that we become proud.
[00:25:16.000 --> 00:25:25.000]  或者我屋企擺咗好多獎狀,好多獎牌,喺公眾面前亦都得到好多讚賞,我個心裏面就好驕傲啦。
[00:25:25.000 --> 00:25:31.000]  Even though we may think that sound like we are very humble and very religious.
[00:25:31.000 --> 00:25:37.000]  或者有時我哋講出嚟,表現出嚟好似好謙卑,都唔係啫。
[00:25:37.000 --> 00:25:43.000]  Maybe even we are a church leader, we are a deacon or even a pastor.
[00:25:43.000 --> 00:25:48.000]  但係甚至係牧者,甚至係我哋嘅領袖。
[00:25:48.000 --> 00:25:55.000]  Are we proud and look down on other people? Just think that God loves us because we are good.
[00:25:55.000 --> 00:26:02.000]  我哋有冇真係去睇低別人,我哋諗神愛我,因為我做得好囉。
[00:26:02.000 --> 00:26:08.000]  We are self-righteous and prideful, like Norman.
[00:26:08.000 --> 00:26:15.000]  It reminded me of the Bible story in John 8,1,11 that we have just read.
[00:26:15.000 --> 00:26:22.000]  亦都令我記得聖經裏面一個故事,就係約翰福音第八章一至十一節。
[00:26:22.000 --> 00:26:33.000]  Well, one day, the Pharisees and the teachers dragged a woman over to Jesus.
[00:26:33.000 --> 00:26:38.000]  有一日,民時同范麗卓人直情拉住一個女人,就嚟到主耶穌面前。
[00:26:38.000 --> 00:26:44.000]  That woman was caught in bed with a man that is not her husband.
[00:26:44.000 --> 00:26:50.000]  佢哋就話呢個女人犯咗姦淫,就係正正犯緊事嘅時候俾我哋捉到。
[00:26:50.000 --> 00:26:56.000]  So they dragged this woman to Jesus and said, "Hey, Jesus, you look at this woman."
[00:26:56.000 --> 00:27:01.000]  所以佢哋就拖咗呢個女人嚟到主耶穌面前,主耶穌,你睇下呢個女人。
[00:27:01.000 --> 00:27:07.000]  According to the law of Moses, she should be stoned to death. What do you think about this?
[00:27:07.000 --> 00:27:13.000]  民時法理卓人就話,根據摩西嘅律法,佢應該被石頭打死。你點睇?
[00:27:13.000 --> 00:27:22.000]  And then Jesus, without answering him, just stooped down and used his fingers to write on the ground.
[00:27:22.000 --> 00:27:28.000]  主耶穌就冇答佢哋,主耶穌就靜靜跪低,就喺地面上寫字。
[00:27:28.000 --> 00:27:33.000]  So these people, these Pharisees, asked Jesus again.
[00:27:33.000 --> 00:27:36.000]  咁呢啲民時法理卓人又再一次問主耶穌。
[00:27:36.000 --> 00:27:40.000]  What do you think? What should we do with this woman?
[00:27:40.000 --> 00:27:44.000]  你覺得應該點做?我哋應該點樣對待呢個女人呢?
[00:27:44.000 --> 00:27:53.000]  In fact, they just want to catch, trick Jesus, want to catch him saying something wrong, so they can have it against him.
[00:27:53.000 --> 00:27:59.000]  其實呢,呢班民時同法理卓人呢,係淨係想捉主耶穌嘅把柄。
[00:27:59.000 --> 00:28:03.000]  如果佢有啲嘢講錯呢,就可以定佢有罪。
[00:28:03.000 --> 00:28:17.000]  Jesus looked up and said, "Anyone that have not sinned can be the first one to pick up a stone and stone this woman."
[00:28:17.000 --> 00:28:25.000]  如果你哋中間,你知道冇罪嘅,你可以首先用石頭打死佢。
[00:28:25.000 --> 00:28:28.000]  You know what? 你覺得點呢?
[00:28:28.000 --> 00:28:36.000]  Those Pharisees and leaders, they dare not do it. They left one by one.
[00:28:36.000 --> 00:28:41.000]  原來呢啲民時同法理卓人冇一個敢去咁樣做。
[00:28:41.000 --> 00:28:46.000]  Because on second thought, all of them did have sinned.
[00:28:46.000 --> 00:28:52.000]  因為佢哋諗一諗嘅時候,佢哋實在知道佢哋每一個都犯過罪。
[00:28:52.000 --> 00:28:59.000]  And then when finally all have left and just left with the woman and Jesus,
[00:28:59.000 --> 00:29:03.000]  當所有人都走曬嘅時候,淨低主耶穌同埋呢個女人。
[00:29:03.000 --> 00:29:07.000]  Jesus asked the woman, "So where are those men?"
[00:29:07.000 --> 00:29:11.000]  主耶穌就問呢個女人, "咦,啲人去曬邊呀?"
[00:29:11.000 --> 00:29:14.000]  The woman said, "They have all left."
[00:29:14.000 --> 00:29:16.000]  個女人話, "佢哋走曬喇。"
[00:29:16.000 --> 00:29:18.000]  So no one condemned you?
[00:29:18.000 --> 00:29:22.000]  主耶穌話, "冇人定你嘅罪咩?"
[00:29:22.000 --> 00:29:23.000]  No one.
[00:29:23.000 --> 00:29:24.000]  冇呀。
[00:29:24.000 --> 00:29:31.000]  And God said, Jesus said, "I don't condemn you too. Just don't sin anymore."
[00:29:31.000 --> 00:29:38.000]  主耶穌就話, "咁,我都唔定你嘅罪啦。你走啦,你以後唔好再犯罪啦。"
[00:29:38.000 --> 00:29:44.000]  Actually those Jewish teachers and also the Pharisees are like Norman.
[00:29:44.000 --> 00:29:49.000]  其實嗰啲嘅民事法理初人就好似Norman咁樣。
[00:29:49.000 --> 00:29:55.000]  They think so highly of themselves because they were proud and looked down on everyone.
[00:29:55.000 --> 00:30:00.000]  因為佢哋覺得自己好好呀,佢哋睇低其他人呀。
[00:30:00.000 --> 00:30:05.000]  They only recognized someone's sins, but they didn't see their own sins. They were also sinners.
[00:30:05.000 --> 00:30:09.000]  佢哋淨係見到其他人嘅罪呀,見唔到自己嘅罪呀。
[00:30:09.000 --> 00:30:17.000]  That woman was just the opposite. She was like Sidney. She was so shameful about herself.
[00:30:17.000 --> 00:30:23.000]  而呢個女人就好似Sidney咁樣呀,佢就好似成日都低低頭嗰啲諗住自己有幾多罪呀。
[00:30:23.000 --> 00:30:27.000]  And then she thought that she will be rejected by God too.
[00:30:27.000 --> 00:30:32.000]  佢喺度諗,連神都會唔要佢嘅。
[00:30:32.000 --> 00:30:34.000]  Let me show you something.
[00:30:34.000 --> 00:30:37.000]  我又想畀大家睇一啲嘢。
[00:30:37.000 --> 00:30:39.000]  What is this thing?
[00:30:39.000 --> 00:30:41.000]  你知唔知呢樣嘢係咩嚟嘅?
[00:30:41.000 --> 00:30:43.000]  Wow, beautiful necklace.
[00:30:43.000 --> 00:30:46.000]  好似一條好長嘅頸鏈。
[00:30:46.000 --> 00:30:48.000]  And I have a pair of scissors.
[00:30:48.000 --> 00:30:50.000]  我有一把剪刀。
[00:30:50.000 --> 00:30:53.000]  I'm not going to do it, but I'm just asking you.
[00:30:53.000 --> 00:30:56.000]  但我唔係會做嘅,不過我會咁樣問。
[00:30:56.000 --> 00:30:58.000]  Too expensive and precious to me.
[00:30:58.000 --> 00:31:00.000]  太靚啦呢條頸鏈。
[00:31:00.000 --> 00:31:06.000]  If I use this scissors, chop chop chop chop chop chop chop at ten different points, what will happen?
[00:31:06.000 --> 00:31:12.000]  如果我用呢筆剪刀,將呢條頸鏈剪十次,你會覺得有啲乜嘢嘅發生?
[00:31:12.000 --> 00:31:17.000]  Oh, the beautiful, all the pearls, the beads will come out, right?
[00:31:17.000 --> 00:31:18.000]  即係散晒。
[00:31:18.000 --> 00:31:20.000]  散晒。
[00:31:20.000 --> 00:31:26.000]  But if I use the scissors, I just cut it only, only at one point, what will happen?
[00:31:26.000 --> 00:31:30.000]  但如果我只搵把剪刀剪一個地方啫,你又會覺得會點呢?
[00:31:30.000 --> 00:31:32.000]  Still 散晒。
[00:31:32.000 --> 00:31:34.000]  都係散晒。
[00:31:34.000 --> 00:31:41.000]  So whether we have ten thousand sins, or whether we have only one sin, and that is still sin.
[00:31:41.000 --> 00:31:49.000]  當我哋覺得自己好似犯咗一個罪,或者犯咗十個罪,好多嘅罪,其實都係罪。
[00:31:49.000 --> 00:31:52.000]  Before God, we are still a sinner.
[00:31:52.000 --> 00:31:55.000]  喺神面前,我哋每一個都係罪人。
[00:31:55.000 --> 00:32:02.000]  So we all deserve eternal death, separated from God forever and ever and ever.
[00:32:02.000 --> 00:32:07.000]  係我哋抵,我哋有呢個叫永死嘅其實。
[00:32:07.000 --> 00:32:15.000]  So we have to think, are we really Sydney, or are we Norman?
[00:32:15.000 --> 00:32:19.000]  所以我哋就諗啦,我係Norman,定我係Sydney呢?
[00:32:19.000 --> 00:32:27.000]  So now, I want everyone to close your eyes, including children, adults, and you and everyone.
[00:32:27.000 --> 00:32:33.000]  我哋都喺現在呢,就去閉埋你嘅眼,無論你大,無論你細,都閉埋你嘅眼。
[00:32:33.000 --> 00:32:35.000]  So be very quiet.
[00:32:35.000 --> 00:32:38.000]  你會可以好安靜喺神面前。
[00:32:38.000 --> 00:32:45.000]  So you think, if you are Sydney, whether you are a Christian or not.
[00:32:45.000 --> 00:32:49.000]  或者你係基督徒,或者你唔係基督徒。
[00:32:49.000 --> 00:32:54.000]  Do you think that you have made such a mess in your life that you can never be forgiven by Jesus?
[00:32:54.000 --> 00:33:00.000]  或者你生命實在一團糟,以致唔會得到原諒呢?
[00:33:00.000 --> 00:33:04.000]  Do you think that everyone is rejecting you, including God?
[00:33:04.000 --> 00:33:09.000]  你有冇覺得所有人都喺度,嫌棄你,包括神呢?
[00:33:09.000 --> 00:33:16.000]  If so, please say a silent prayer to apologize to God now, asking for forgiveness.
[00:33:16.000 --> 00:33:22.000]  如果你係咁樣諗,你就現在安靜喺神面前祈禱。
[00:33:22.000 --> 00:33:25.000]  你向祂認罪,向祂悔改。
[00:33:25.000 --> 00:33:30.000]  Because no sin is bigger than Jesus' salvation.
[00:33:30.000 --> 00:33:35.000]  因為我哋冇一個嘅罪係大過主耶穌俾我哋嘅救恩。
[00:33:35.000 --> 00:33:39.000]  God says to you, "I love you regardless of your mess and mistakes."
[00:33:39.000 --> 00:33:45.000]  神話,就算我見到你嘅罪,你嘅錯,我都愛你。
[00:33:45.000 --> 00:33:47.000]  I will forgive you.
[00:33:47.000 --> 00:33:49.000]  我會寬恕你。
[00:33:49.000 --> 00:33:53.000]  Now use one minute to say a silent prayer.
[00:33:53.000 --> 00:33:59.000]  讓我哋用一分鐘嘅時候向主耶穌,向神,去認罪悔改。
[00:34:19.000 --> 00:34:27.000]  Or maybe you are like Norman, whether you are Christian or not.
[00:34:27.000 --> 00:34:32.000]  或者你覺得自己係Norman,無論你係基督徒或者唔係基督徒。
[00:34:32.000 --> 00:34:37.000]  You may even be a church key leader, or a deacon, or a pastor.
[00:34:37.000 --> 00:34:41.000]  你甚至係教會嘅領袖執事牧者。
[00:34:41.000 --> 00:34:43.000]  Be honest to God.
[00:34:43.000 --> 00:34:47.000]  同喺神面前我哋要坦誠。
[00:34:47.000 --> 00:34:54.000]  Are we like Sidney, thinking very highly of ourselves, that we look down on other people like a Pharisee?
[00:34:54.000 --> 00:35:01.000]  我哋會唔會好似Norman咁去睇低其他人,就好似啲民事法理賽人咁樣呢?
[00:35:01.000 --> 00:35:06.000]  Even though you have been in Christian school and always get the award from your school principal,
[00:35:06.000 --> 00:35:09.000]  are you like Sidney, very proud of yourself?
[00:35:09.000 --> 00:35:13.000]  或者我哋由細至大都會有攞好多獎嘅,
[00:35:13.000 --> 00:35:18.000]  但係我哋會唔會好似Norman咁樣好驕傲呢?
[00:35:18.000 --> 00:35:26.000]  Sometimes do we always even put ourselves equal to God, thinking that we manage everything well with our own talents?
[00:35:26.000 --> 00:35:33.000]  或者我哋甚至有冇時候會諗到我哋可以同神平起平坐咁樣呢?
[00:35:33.000 --> 00:35:38.000]  We can manage everything with our own talents, our wisdoms and strength.
[00:35:38.000 --> 00:35:45.000]  或者我可以處理哂我所有嘅事情,我有好大嘅力量可以處理。
[00:35:45.000 --> 00:35:50.000]  We can manage things with our power, with our money and networking with our God.
[00:35:50.000 --> 00:35:56.000]  因為我有足夠嘅能力,金錢,我可以處理哂我自己嘅事情。
[00:35:56.000 --> 00:36:06.000]  Are we willing to confess our pride and self-righteousness, just like Norman or that adultery woman?
[00:36:06.000 --> 00:36:17.000]  我哋又願唔願意去到神自己嘅面前謙卑落嚟認我哋嘅自己嘅罪,求佢嘅寬恕呢?
[00:36:17.000 --> 00:36:22.000]  Now also use one minute to say a silent prayer and ask God to forgive us.
[00:36:22.000 --> 00:36:26.000]  亦都讓我哋用一分鐘嘅時候向神祈禱。
[00:36:36.000 --> 00:36:41.000]  The power of the heart is the most important thing.
[00:36:41.000 --> 00:36:46.000]  The power of the heart is the most important thing.
[00:36:46.000 --> 00:36:51.000]  The power of the heart is the most important thing.
[00:36:51.000 --> 00:36:56.000]  The power of the heart is the most important thing.
[00:36:56.000 --> 00:37:01.000]  The power of the heart is the most important thing.
[00:37:01.000 --> 00:37:06.000]  The power of the heart is the most important thing.
[00:37:06.000 --> 00:37:11.000]  The power of the heart is the most important thing.
[00:37:11.000 --> 00:37:16.000]  The power of the heart is the most important thing.
[00:37:16.000 --> 00:37:21.000]  The power of the heart is the most important thing.
[00:37:21.000 --> 00:37:26.000]  The power of the heart is the most important thing.
[00:37:26.000 --> 00:37:31.000]  The power of the heart is the most important thing.
[00:37:31.000 --> 00:37:36.000]  The power of the heart is the most important thing.
[00:37:36.000 --> 00:37:41.000]  The power of the heart is the most important thing.
[00:37:41.000 --> 00:37:46.000]  The power of the heart is the most important thing.
[00:37:46.000 --> 00:37:51.000]  The power of the heart is the most important thing.
[00:37:51.000 --> 00:37:56.000]  The power of the heart is the most important thing.
[00:37:56.000 --> 00:38:01.000]  The power of the heart is the most important thing.
[00:38:01.000 --> 00:38:06.000]  The power of the heart is the most important thing.
[00:38:06.000 --> 00:38:11.000]  The power of the heart is the most important thing.
[00:38:11.000 --> 00:38:16.000]  The power of the heart is the most important thing.
[00:38:16.000 --> 00:38:21.000]  The power of the heart is the most important thing.
[00:38:21.000 --> 00:38:26.000]  The power of the heart is the most important thing.
[00:38:26.000 --> 00:38:31.000]  The power of the heart is the most important thing.
[00:38:31.000 --> 00:38:36.000]  The power of the heart is the most important thing.
[00:38:36.000 --> 00:38:41.000]  The power of the heart is the most important thing.
[00:38:41.000 --> 00:38:46.000]  The power of the heart is the most important thing.
[00:38:46.000 --> 00:38:51.000]  The power of the heart is the most important thing.
[00:38:51.000 --> 00:38:56.000]  The power of the heart is the most important thing.
[00:38:56.000 --> 00:39:01.000]  The power of the heart is the most important thing.
[00:39:01.000 --> 00:39:06.000]  The power of the heart is the most important thing.
[00:39:06.000 --> 00:39:11.000]  The power of the heart is the most important thing.
[00:39:11.000 --> 00:39:16.000]  The power of the heart is the most important thing.
[00:39:16.000 --> 00:39:21.000]  The power of the heart is the most important thing.
[00:39:21.000 --> 00:39:26.000]  The power of the heart is the most important thing.
[00:39:26.000 --> 00:39:31.000]  The power of the heart is the most important thing.
[00:39:31.000 --> 00:39:36.000]  The power of the heart is the most important thing.
[00:39:36.000 --> 00:39:41.000]  The power of the heart is the most important thing.
[00:39:41.000 --> 00:39:46.000]  The power of the heart is the most important thing.
[00:39:46.000 --> 00:39:51.000]  The power of the heart is the most important thing.
[00:39:51.000 --> 00:39:56.000]  The power of the heart is the most important thing.
[00:39:56.000 --> 00:40:01.000]  The power of the heart is the most important thing.
[00:40:01.000 --> 00:40:06.000]  The power of the heart is the most important thing.
[00:40:06.000 --> 00:40:11.000]  The power of the heart is the most important thing.
[00:40:11.000 --> 00:40:16.000]  The power of the heart is the most important thing.
[00:40:16.000 --> 00:40:21.000]  The power of the heart is the most important thing.
[00:40:21.000 --> 00:40:26.000]  The power of the heart is the most important thing.
[00:40:26.000 --> 00:40:31.000]  The power of the heart is the most important thing.
[00:40:31.000 --> 00:40:36.000]  The power of the heart is the most important thing.
[00:40:36.000 --> 00:40:41.000]  The power of the heart is the most important thing.
[00:40:41.000 --> 00:40:46.000]  The power of the heart is the most important thing.
[00:40:46.000 --> 00:40:51.000]  The power of the heart is the most important thing.
[00:40:51.000 --> 00:40:56.000]  The power of the heart is the most important thing.
[00:40:56.000 --> 00:41:01.000]  The power of the heart is the most important thing.
[00:41:01.000 --> 00:41:06.000]  The power of the heart is the most important thing.
