
[00:00:00.000 --> 00:00:04.320]  今天我講的題目可以說是很嚴肅的題目
[00:15:41.200 --> 00:15:42.880]  這餅錄影帶就是你的一生
[00:15:42.880 --> 00:15:46.440]  嘩
[00:15:46.440 --> 00:15:48.720]  好像是集體
[00:15:48.720 --> 00:15:50.440]  但也都個別
[00:15:50.440 --> 00:15:52.960]  所以我說是四十年前的版本
[00:15:52.960 --> 00:15:56.080]  那時候還在用錄影機
[00:15:56.080 --> 00:15:57.360]  現在還有沒有錄影機
[00:15:57.360 --> 00:15:58.520]  現在都很難找了
[00:15:58.520 --> 00:16:02.040]  現在是手機
[00:16:02.040 --> 00:16:05.040]  將來我們去到白色大寶座審判台前
[00:16:05.040 --> 00:16:06.080]  耶穌就說
[00:16:06.080 --> 00:16:08.960]  拿你的手機出來
[00:16:08.960 --> 00:16:10.080]  按下去
[00:16:10.080 --> 00:16:11.680]  YouTube
[00:16:11.680 --> 00:16:13.360]  打火之敵
[00:16:13.360 --> 00:16:15.880]  自己看吧
[00:16:15.880 --> 00:16:18.200]  為什麼這麼說呢
[00:16:18.200 --> 00:16:20.200]  他不是作出來的
[00:16:20.200 --> 00:16:22.600]  所以我說這是四十年前的版本
[00:16:22.600 --> 00:16:24.920]  因為二千年前的版本
[00:16:24.920 --> 00:16:26.560]  他怎麼說呢
[00:16:26.560 --> 00:16:27.720]  這個牧師所說的話
[00:16:27.720 --> 00:16:29.640]  完全合乎聖經原則
[00:16:29.640 --> 00:16:31.680]  我不是開玩笑的
[00:16:31.680 --> 00:16:34.320]  四十年前他說是錄影機
[00:16:34.320 --> 00:16:36.200]  現在我們說手機
[00:16:36.200 --> 00:16:37.680]  但二千年前說什麼呢
[00:16:37.680 --> 00:16:38.360]  我們讀一讀
[00:16:38.360 --> 00:16:42.800]  在啟示局那邊第二十章
[00:16:42.800 --> 00:16:45.480]  他說我有看見死去的人
[00:16:45.480 --> 00:16:48.400]  無論大小都站在寶座前
[00:16:48.400 --> 00:16:49.400]  接著說說
[00:16:49.400 --> 00:16:53.280]  他說案卷展開了
[00:16:53.280 --> 00:16:55.800]  有個案卷展開了
[00:16:55.800 --> 00:16:56.920]  接著下面那句
[00:16:56.920 --> 00:17:02.960]  他說並且另有一卷展開
[00:17:02.960 --> 00:17:03.800]  就是心靈冊
[00:17:03.800 --> 00:17:05.400]  大家明白嗎
[00:17:05.400 --> 00:17:09.080]  原來將來我們去到神的台前
[00:17:09.080 --> 00:17:11.880]  二千年前沒有錄影機
[00:17:11.880 --> 00:17:12.480]  有案卷
[00:17:12.480 --> 00:17:13.880]  大家明白嗎
[00:17:13.880 --> 00:17:14.520]  有案卷
[00:17:14.520 --> 00:17:16.720]  原來將來我們去到審判台前
[00:17:16.720 --> 00:17:18.400]  有一本書
[00:17:18.400 --> 00:17:20.680]  一本書就是案卷
[00:17:20.680 --> 00:17:24.680]  一本書稱之為心靈冊
[00:17:24.680 --> 00:17:26.240]  今天我們信耶穌的人
[00:17:26.240 --> 00:17:28.760]  我們的名字應該在哪裡
[00:17:28.760 --> 00:17:29.760]  心靈冊上面
[00:17:29.760 --> 00:17:31.160]  大家明白嗎
[00:17:31.160 --> 00:17:32.280]  心靈冊上面
[00:17:32.280 --> 00:17:35.640]  是記載所有在主那邊的人
[00:17:35.640 --> 00:17:37.320]  我們信耶穌的人的名字
[00:17:37.320 --> 00:17:39.560]  就放在心靈冊上面
[00:17:39.560 --> 00:17:40.600]  案卷呢
[00:17:40.600 --> 00:17:41.760]  其實我們很多時候
[00:17:41.760 --> 00:17:44.080]  去重溫這個案卷
[00:17:44.080 --> 00:17:44.760]  不關我的事
[00:17:44.760 --> 00:17:47.240]  總之最緊要是我的名字在心靈冊
[00:17:47.240 --> 00:17:48.680]  一想到就有我的名字
[00:17:48.680 --> 00:17:50.840]  真是感謝主
[00:17:50.840 --> 00:17:51.800]  我們很開心
[00:17:51.800 --> 00:17:54.040]  我們很著緊這個心靈冊
[00:17:54.040 --> 00:17:55.960]  但我們從來沒有去看這個案卷
[00:17:55.960 --> 00:17:56.880]  為什麼呢
[00:17:56.880 --> 00:17:57.640]  很自然
[00:17:57.640 --> 00:17:59.440]  因為過去的傳統的誡經
[00:17:59.440 --> 00:18:02.560]  就說這個案卷是不關信徒事的
[00:18:02.560 --> 00:18:05.120]  因為我們的名字在心靈冊上面
[00:18:05.120 --> 00:18:06.720]  以至到在案卷上面
[00:18:06.720 --> 00:18:08.840]  是一些未信耶穌的人
[00:18:08.840 --> 00:18:10.400]  他們一些壞事
[00:18:10.400 --> 00:18:11.560]  為什麼要去地獄
[00:18:11.560 --> 00:18:13.760]  看這個案卷
[00:18:13.760 --> 00:18:16.360]  就等於看這個黃映帶
[00:18:16.360 --> 00:18:17.840]  你就知道自己要去地獄
[00:18:17.840 --> 00:18:18.880]  不用審判
[00:18:18.880 --> 00:18:20.960]  一看就知道自己要去地獄
[00:18:20.960 --> 00:18:22.560]  我覺得不對
[00:18:22.560 --> 00:18:23.720]  我覺得未必對
[00:18:23.720 --> 00:18:25.200]  其實我覺得這個案卷
[00:18:25.200 --> 00:18:26.560]  同樣關我們事
[00:18:26.560 --> 00:18:30.480]  就是說今天我們仍然都要面對審判
[00:18:30.480 --> 00:18:31.840]  大家明白我的意思嗎
[00:18:31.840 --> 00:18:34.240]  因為人人都可以死
[00:18:34.240 --> 00:18:36.960]  死後才有審判
[00:18:36.960 --> 00:18:40.200]  換言之如果我們說這個案卷不關我們事
[00:18:40.200 --> 00:18:41.280]  只是心靈冊
[00:18:41.280 --> 00:18:42.000]  哇感謝主
[00:18:42.000 --> 00:18:42.760]  我的名字在心靈冊上面
[00:18:42.760 --> 00:18:44.320]  一想到就有我的名字
[00:18:44.320 --> 00:18:46.000]  有沒有名字
[00:18:46.000 --> 00:18:49.320]  就去刑賓接待處
[00:18:49.320 --> 00:18:50.160]  最緊要是我的名字
[00:18:50.160 --> 00:18:53.080]  就進去感謝主
[00:18:53.080 --> 00:18:55.560]  我覺得這個案卷都有關係
[00:18:55.560 --> 00:18:58.640]  這個案卷同樣記載我自己一生
[00:18:58.640 --> 00:19:00.600]  不過我們今天做信徒
[00:19:00.600 --> 00:19:04.240]  我們的審判不是天堂和地獄
[00:19:04.240 --> 00:19:05.440]  我們的審判
[00:19:05.440 --> 00:19:08.040]  在心靈冊上面有名的審判
[00:19:08.040 --> 00:19:09.960]  是一個獎賞的審判
[00:19:09.960 --> 00:19:11.720]  這個獎賞審判就正如保羅所說
[00:19:11.720 --> 00:19:13.040]  他說我要守個道守盡
[00:19:13.040 --> 00:19:14.040]  我要打個仗打個完
[00:19:14.040 --> 00:19:15.600]  我要跑個跑盡
[00:19:15.600 --> 00:19:19.160]  如今就有一個冠冕
[00:19:19.160 --> 00:19:21.120]  全留等著我去拿
[00:19:21.120 --> 00:19:23.280]  就是說保羅有一個信心
[00:19:23.280 --> 00:19:25.720]  將來在上面有一個冠冕
[00:19:25.720 --> 00:19:29.280]  但他自己在等待這個冠冕之前
[00:19:29.280 --> 00:19:30.520]  他說我打個仗
[00:19:30.520 --> 00:19:31.480]  應該打個仗打完
[00:19:31.480 --> 00:19:32.440]  我守個道守盡
[00:19:32.440 --> 00:19:33.920]  我跑個跑盡
[00:19:33.920 --> 00:19:34.640]  但題外話
[00:19:34.640 --> 00:19:36.600]  他做足他應該做的事
[00:19:36.600 --> 00:19:38.880]  然後他等候這個冠冕
[00:19:38.880 --> 00:19:40.760]  在臨到他的生命上面
[00:19:40.760 --> 00:19:41.800]  換言之
[00:19:41.800 --> 00:19:43.960]  今天我們信徒
[00:19:43.960 --> 00:19:47.400]  都有一個獎賞上面的分別
[00:19:47.400 --> 00:19:48.960]  當然我們很謙卑的
[00:19:48.960 --> 00:19:49.720]  我們很謙卑
[00:19:49.720 --> 00:19:51.560]  將來的冠冕大小無所謂
[00:19:51.560 --> 00:19:53.560]  最緊要入了去
[00:19:53.560 --> 00:19:55.480]  你們不要這樣
[00:19:55.480 --> 00:19:56.240]  OK的
[00:19:56.240 --> 00:19:57.360]  入了去就算了
[00:19:57.360 --> 00:19:59.440]  總之名字大小都不要緊
[00:19:59.440 --> 00:20:00.600]  排前排都不要緊
[00:20:00.600 --> 00:20:01.680]  屋子大小都不要緊
[00:20:01.680 --> 00:20:03.880]  最緊要是屋子
[00:20:03.880 --> 00:20:05.080]  但鄧小姐
[00:20:05.080 --> 00:20:06.680]  但聖經不是這樣說的
[00:20:06.680 --> 00:20:07.400]  聖經說
[00:20:07.400 --> 00:20:09.520]  今天我們都要被審判
[00:20:09.520 --> 00:20:11.800]  而審判從哪裡開始呢
[00:20:11.800 --> 00:20:14.200]  審判是從神的家開始
[00:20:14.200 --> 00:20:14.760]  就是說
[00:20:14.760 --> 00:20:16.840]  我是要先面對審判
[00:20:16.840 --> 00:20:17.760]  我說鄧小姐不好意思
[00:20:17.760 --> 00:20:19.720]  我先走了
[00:20:19.720 --> 00:20:22.400]  我先排隊排隊
[00:20:22.400 --> 00:20:25.440]  因為審判是從神的家開始
[00:20:25.440 --> 00:20:28.040]  所以鄧小姐
[00:20:28.040 --> 00:20:30.080]  這個觀點其實很重要
[00:20:30.080 --> 00:20:31.080]  我們不是說
[00:20:31.080 --> 00:20:34.720]  我們要爭取一個大的冠冕
[00:20:34.720 --> 00:20:35.680]  我們也不是說
[00:20:35.680 --> 00:20:37.480]  用一種成功
[00:20:37.480 --> 00:20:39.360]  來得到這個冠冕
[00:20:39.360 --> 00:20:41.800]  不過聖經亦都很清楚
[00:20:41.800 --> 00:20:43.400]  有一個案卷
[00:20:43.400 --> 00:20:48.000]  這個案卷是記載了我們所有的事
[00:20:48.000 --> 00:20:49.480]  但鄧小姐
[00:20:49.480 --> 00:20:52.080]  到了第四點的時候很有趣
[00:20:52.080 --> 00:20:53.120]  就是一個terminal
[00:20:53.120 --> 00:20:55.360]  一個最終的審判
[00:20:55.360 --> 00:20:57.520]  這個是天堂和地獄
[00:20:57.520 --> 00:20:59.680]  和一個獎賞的審判
[00:20:59.680 --> 00:21:01.480]  我自己一直在想
[00:21:01.480 --> 00:21:03.480]  究竟案卷
[00:21:03.480 --> 00:21:05.360]  記載了我什麼呢
[00:21:05.360 --> 00:21:06.280]  大家不知道怕不怕
[00:21:06.280 --> 00:21:07.640]  將我一插進去
[00:21:07.640 --> 00:21:08.840]  或者不用插進去
[00:21:08.840 --> 00:21:10.520]  一打開這個youtube
[00:21:10.520 --> 00:21:12.440]  何止的
[00:21:12.440 --> 00:21:13.680]  我們不知道怕不怕
[00:21:13.680 --> 00:21:15.080]  我不知道
[00:21:15.080 --> 00:21:16.200]  我也挺怕的
[00:21:16.200 --> 00:21:17.280]  第二天我就想
[00:21:17.280 --> 00:21:22.400]  誰可以將我一生知道完呢
[00:21:22.400 --> 00:21:23.160]  當然是神
[00:21:23.160 --> 00:21:24.480]  一定是神
[00:21:24.480 --> 00:21:25.720]  一定知道
[00:21:25.720 --> 00:21:27.120]  但最近有一節聖經
[00:21:27.120 --> 00:21:28.760]  我當我預備這篇講章的時候
[00:21:28.760 --> 00:21:31.160]  忽然間出現一句聖經很有趣
[00:21:31.160 --> 00:21:32.880]  這句聖經我從來沒有想過
[00:21:32.880 --> 00:21:35.200]  也沒有留意過一句聖經
[00:21:35.200 --> 00:21:38.640]  就是《馬太福音》第十八章第十節
[00:21:38.640 --> 00:21:39.760]  當我看那節聖經的時候
[00:21:39.760 --> 00:21:40.920]  忽然間發覺
[00:21:40.920 --> 00:21:43.040]  我解經我不知道對不對
[00:21:43.040 --> 00:21:45.040]  我當時一看這句聖經
[00:21:45.040 --> 00:21:46.960]  我就發覺
[00:21:46.960 --> 00:21:49.160]  原來我們人出生的時候
[00:21:49.160 --> 00:21:51.560]  就有一個天使在我們旁邊
[00:21:51.560 --> 00:21:53.120]  一個指導天使
[00:21:53.120 --> 00:21:57.040]  這個天使就是專門打小報告的
[00:21:57.040 --> 00:21:58.760]  將我一生記載了
[00:21:58.760 --> 00:22:04.040]  就是說在2015年9月27日12點05分
[00:22:04.040 --> 00:22:08.960]  何志地牧師語無倫次
[00:22:08.960 --> 00:22:11.040]  寫在這裡
[00:22:11.040 --> 00:22:12.360]  就是原來我一出生
[00:22:12.360 --> 00:22:15.160]  就已經有一個人拿著影片
[00:22:15.160 --> 00:22:18.760]  就在拍我一生的事
[00:22:18.760 --> 00:22:20.840]  可能去到有一天
[00:22:20.840 --> 00:22:25.160]  神跟我說2015年9月27日
[00:22:25.160 --> 00:22:31.840]  12點05分在睡覺
[00:22:31.840 --> 00:22:34.120]  但是第一次會
[00:22:34.120 --> 00:22:36.640]  我可能我不知道
[00:22:36.640 --> 00:22:38.560]  但是祢知道
[00:22:38.560 --> 00:22:39.960]  祢在做什麼
[00:22:39.960 --> 00:22:44.440]  可能在2015年9月27日12點06分
[00:22:44.440 --> 00:22:46.440]  現在多了一分鐘
[00:22:46.440 --> 00:22:48.120]  12點06分
[00:22:48.120 --> 00:22:49.440]  我的人在這裡
[00:22:49.440 --> 00:22:51.080]  我的心去了旁邊
[00:22:51.080 --> 00:22:53.760]  潮州送
[00:22:53.760 --> 00:22:55.360]  我不知道
[00:22:55.360 --> 00:22:58.040]  但是這個指導天使寫下
[00:22:58.040 --> 00:23:02.120]  何志地你語無倫次
[00:23:02.120 --> 00:23:03.600]  將我的影片
[00:23:03.600 --> 00:23:05.360]  這個YouTube
[00:23:05.360 --> 00:23:06.600]  就在我眼前
[00:23:06.600 --> 00:23:09.960]  將我的內心都放在這裡
[00:23:09.960 --> 00:23:12.880]  不過我們生命冊上面有名的人
[00:23:12.880 --> 00:23:16.680]  上帝仍然讓我們知道
[00:23:16.680 --> 00:23:20.360]  我們的罪不赦免
[00:23:20.360 --> 00:23:22.680]  不是說我沒有做錯事
[00:23:22.680 --> 00:23:24.840]  不是說我的思想沒有做錯事
[00:23:24.840 --> 00:23:26.320]  原來今天你和我
[00:23:26.320 --> 00:23:29.800]  都要面對這個審判
[00:23:29.800 --> 00:23:31.360]  第一次會
[00:23:31.360 --> 00:23:33.160]  當我自己去思考
[00:23:33.160 --> 00:23:35.080]  這兩個冊子
[00:23:35.080 --> 00:23:36.160]  一個案卷
[00:23:36.160 --> 00:23:37.720]  一個生命冊
[00:23:37.720 --> 00:23:38.960]  我們很感恩
[00:23:38.960 --> 00:23:42.160]  我們的名字在生命冊上面
[00:23:42.160 --> 00:23:43.040]  但另一方面
[00:23:43.040 --> 00:23:46.120]  我們亦都不能將這個案卷
[00:23:46.120 --> 00:23:47.520]  來忽略
[00:23:47.520 --> 00:23:49.520]  因為我們人生
[00:23:49.520 --> 00:23:51.200]  每一天所做的事
[00:23:51.200 --> 00:23:55.000]  都會在這個案件上面
[00:23:55.000 --> 00:23:56.000]  以致到有一天
[00:23:56.000 --> 00:23:59.400]  我們都要面對這個審判
[00:23:59.400 --> 00:24:03.520]  這個審判就是一個獎賞的審判
[00:24:03.520 --> 00:24:04.480]  第一次會
[00:24:04.480 --> 00:24:08.200]  我這樣說不是要嚇我們
[00:24:08.200 --> 00:24:09.520]  當然我們的神
[00:24:09.520 --> 00:24:11.080]  將這個審判
[00:24:11.080 --> 00:24:12.560]  這個審判的寓言
[00:24:12.560 --> 00:24:13.920]  擺在聖經上
[00:24:13.920 --> 00:24:16.640]  它絕對不是嚇我們
[00:24:16.640 --> 00:24:18.000]  當我們要明白
[00:24:18.000 --> 00:24:20.720]  耶穌要審判活人死人
[00:24:20.720 --> 00:24:22.360]  亦都不是嚇我們
[00:24:22.360 --> 00:24:25.880]  其實是帶給我們有三樣的反思
[00:24:25.880 --> 00:24:27.280]  因為這四點
[00:24:27.280 --> 00:24:28.600]  這四個英文字
[00:24:28.600 --> 00:24:31.160]  的頭一個字母加起來
[00:24:31.160 --> 00:24:32.600]  就是Just
[00:24:32.600 --> 00:24:35.080]  J-U-S-T
[00:24:35.080 --> 00:24:36.320]  Just
[00:24:36.320 --> 00:24:37.360]  換言之
[00:24:37.360 --> 00:24:41.120]  我們將來這個白色大寶座的審判
[00:24:41.120 --> 00:24:43.480]  一定是最公平
[00:24:43.480 --> 00:24:45.240]  最公義的審判
[00:24:45.240 --> 00:24:46.920]  是沒有人可以逃避
[00:24:46.920 --> 00:24:48.800]  我們耶和華神的眼
[00:24:48.800 --> 00:24:50.520]  以致到我的一生
[00:24:50.520 --> 00:24:52.040]  你望著自己的YouTube
[00:24:52.040 --> 00:24:54.360]  你就知道自己做了什麼
[00:24:54.360 --> 00:24:55.200]  沒有東西
[00:24:55.200 --> 00:24:56.440]  沒有人可以推諉
[00:24:56.440 --> 00:24:58.240]  因為這個是實情
[00:24:58.240 --> 00:25:01.080]  擺在這個YouTube上面
[00:25:01.080 --> 00:25:04.160]  用今天的術語
[00:25:04.160 --> 00:25:06.040]  所以第一次會
[00:25:06.040 --> 00:25:09.520]  但為什麼這個審判活人死人
[00:25:09.520 --> 00:25:11.480]  對我們今天有幫助
[00:25:11.480 --> 00:25:13.400]  對我們今天有反思
[00:25:13.400 --> 00:25:15.160]  最低限度有三樣東西
[00:25:15.160 --> 00:25:17.320]  我們可以反思
[00:25:17.320 --> 00:25:18.280]  當我們明白
[00:25:18.280 --> 00:25:20.160]  我們神的審判
[00:25:20.160 --> 00:25:22.440]  是公平是公正
[00:25:22.440 --> 00:25:23.640]  第一樣東西
[00:25:23.640 --> 00:25:26.400]  是讓我們能夠滿足我們心裡面
[00:25:26.400 --> 00:25:30.840]  對世間公正的需求
[00:25:30.840 --> 00:25:32.040]  這個什麼意思
[00:25:32.040 --> 00:25:33.640]  剛才我說過
[00:25:33.640 --> 00:25:35.360]  我們人的心裡面
[00:25:35.360 --> 00:25:40.240]  都有自己的尺寸的標準
[00:25:40.240 --> 00:25:42.240]  就是說我的公義
[00:25:42.240 --> 00:25:44.720]  和你的公義的標準
[00:25:44.720 --> 00:25:46.360]  其實不是一樣的
[00:25:46.360 --> 00:25:48.680]  我的慈愛和你的慈愛
[00:25:48.680 --> 00:25:50.800]  可能的程度不是一樣的
[00:25:50.800 --> 00:25:53.120]  昨天我見到一個教宗
[00:25:53.120 --> 00:25:53.680]  就是教皇
[00:25:53.680 --> 00:25:55.280]  今早我看新聞
[00:25:55.280 --> 00:25:57.880]  見到教皇去到菲律賓
[00:25:57.880 --> 00:25:59.480]  他一上車
[00:25:59.480 --> 00:26:01.280]  然後他馬上要下車
[00:26:01.280 --> 00:26:02.240]  他說我要下車
[00:26:02.240 --> 00:26:05.400]  然後他走到一個殘障的人身上
[00:26:05.400 --> 00:26:09.560]  這個人就去親了這個殘障的人一口
[00:26:09.560 --> 00:26:13.680]  來祝福這個殘障的人
[00:26:13.680 --> 00:26:15.400]  他的愛心
[00:26:15.400 --> 00:26:18.880]  可能和我們的愛心不一定一樣
[00:26:18.880 --> 00:26:19.840]  香港有一個牧師
[00:26:19.840 --> 00:26:22.280]  他很喜歡去探望一些露宿者
[00:26:22.280 --> 00:26:23.200]  他去探望露宿者的時候
[00:26:23.200 --> 00:26:25.040]  他第一件事就是和露宿者握手
[00:26:25.040 --> 00:26:27.440]  握手是一個很大的挑戰
[00:26:27.440 --> 00:26:28.520]  很大的挑戰
[00:26:28.520 --> 00:26:30.480]  然後和這個露宿者一起吃飯
[00:26:30.480 --> 00:26:32.200]  一起聊天
[00:26:32.200 --> 00:26:33.880]  他帶他們去信耶穌
[00:26:33.880 --> 00:26:34.960]  不是每個人都做得到
[00:26:34.960 --> 00:26:37.280]  就是說每個人的公義
[00:26:37.280 --> 00:26:39.840]  每個人的慈愛都不同
[00:26:39.840 --> 00:26:41.800]  今天我們看著香港
[00:26:41.800 --> 00:26:43.880]  我們說香港人很不公平
[00:26:43.880 --> 00:26:47.800]  這個是我對於公平的尺度
[00:26:47.800 --> 00:26:49.880]  來去講香港不公平
[00:26:49.880 --> 00:26:51.040]  這個是很多時候
[00:26:51.040 --> 00:26:54.480]  我們人有自己的範圍
[00:26:54.480 --> 00:26:56.240]  但是這個聖經
[00:26:56.240 --> 00:26:57.920]  這個審判活人死人
[00:26:57.920 --> 00:27:02.560]  讓我們知道真正能夠有一個公平的審判
[00:27:02.560 --> 00:27:06.680]  唯一去到將來這個白色大補助審判
[00:27:06.680 --> 00:27:07.760]  現今這個世代
[00:27:07.760 --> 00:27:10.040]  沒有一件案件的審判
[00:27:10.040 --> 00:27:12.800]  是一定是最公平最公義
[00:27:12.800 --> 00:27:16.640]  縱然在終審法庭外面有一個像在那裏
[00:27:16.640 --> 00:27:17.840]  蒙著眼睛
[00:27:17.840 --> 00:27:18.480]  都沒有用
[00:27:18.480 --> 00:27:21.080]  因為始終是人
[00:27:21.080 --> 00:27:22.520]  唯有白色大補助審判
[00:27:22.520 --> 00:27:27.080]  令到我們滿足這個真正公平公正
[00:27:27.080 --> 00:27:28.240]  因為我們的神
[00:27:28.240 --> 00:27:31.120]  連我們的內心都知道
[00:27:31.120 --> 00:27:32.240]  第二
[00:27:32.240 --> 00:27:33.960]  我們知道這個審判
[00:27:33.960 --> 00:27:39.080]  帶給我們可以容易白白地寬恕別人
[00:27:39.080 --> 00:27:41.760]  因為「新冤在上帝」
[00:27:41.760 --> 00:27:42.800]  聖經說
[00:27:42.800 --> 00:27:47.840]  「新冤在我,我必報應」
[00:27:47.840 --> 00:27:49.480]  我們中文有句說話
[00:27:49.480 --> 00:27:54.360]  就是「善有善報,惡有惡報」
[00:27:54.360 --> 00:27:59.120]  若言不報,就是時辰未到
[00:27:59.120 --> 00:28:04.120]  我不知道上帝何時會報應
[00:28:04.120 --> 00:28:07.240]  但是前一天TWA有句聖經
[00:28:07.240 --> 00:28:08.840]  當我自己默想的時候
[00:28:08.840 --> 00:28:11.000]  我亦都抄了在這裏
[00:28:11.000 --> 00:28:12.480]  就說
[00:28:12.480 --> 00:28:15.440]  我們要不要嫉妒惡人
[00:28:15.440 --> 00:28:17.760]  亦都不要和惡人共處
[00:28:17.760 --> 00:28:18.680]  當時我很開心
[00:28:18.680 --> 00:28:20.400]  我真的不喜歡和他在一起
[00:28:20.400 --> 00:28:21.080]  聖經說的
[00:28:21.080 --> 00:28:24.960]  聖經說不要和他在一起
[00:28:24.960 --> 00:28:28.400]  但是我忽然間聖靈提醒我
[00:28:28.400 --> 00:28:31.160]  祂說你怎知道對方看著你
[00:28:31.160 --> 00:28:33.960]  你不是惡人
[00:28:33.960 --> 00:28:35.520]  我又是
[00:28:35.520 --> 00:28:37.200]  我說他是惡人
[00:28:37.200 --> 00:28:40.240]  他都可以說我是惡人
[00:28:40.240 --> 00:28:42.560]  我怎知道我自己不是惡人
[00:28:42.560 --> 00:28:43.320]  但換我來說
[00:28:43.320 --> 00:28:46.120]  我就可以容易去寬恕
[00:28:46.120 --> 00:28:48.240]  不容易做
[00:28:48.240 --> 00:28:53.760]  但是我覺得因為知道將來一定有一個新冤的時間
[00:28:53.760 --> 00:28:56.640]  而最後
[00:28:56.640 --> 00:28:58.720]  我們知道白色大埔做審判
[00:28:58.720 --> 00:29:00.880]  亦都推動我們
[00:29:00.880 --> 00:29:05.000]  是更加願意在這個世代裏面
[00:29:05.000 --> 00:29:09.480]  我們過公義和聖潔的生活
[00:29:09.480 --> 00:29:18.560]  按著聖經的教導、聖潔的公義去走
