
[00:00:00.000 --> 00:00:02.000]  鳳子明問一下電影節目平安
[00:12:45.560 --> 00:12:46.560]  原諒
[00:12:46.560 --> 00:12:48.560]  誠實
[00:12:49.560 --> 00:12:51.560]  是指一個人的心態
[00:12:51.560 --> 00:12:52.560]  是指一個人的心態
[00:12:52.560 --> 00:12:53.560]  心中只有常態
[00:12:53.560 --> 00:12:54.560]  心中只有常態
[00:12:54.560 --> 00:12:55.560]  心中有真理
[00:12:55.560 --> 00:12:56.560]  心中有真理
[00:12:56.560 --> 00:12:57.560]  Emmet
[00:12:57.560 --> 00:12:59.560]  這個Emmet是真理來的
[00:12:59.560 --> 00:13:00.560]  真理
[00:13:00.560 --> 00:13:02.560]  我沒時間跟你去說
[00:13:02.560 --> 00:13:03.560]  新約有什麼聯繫
[00:13:03.560 --> 00:13:04.560]  有啊
[00:13:04.560 --> 00:13:05.560]  這個等黃母才跟你說啊
[00:13:05.560 --> 00:13:07.560]  又是封印第一章啊
[00:13:07.560 --> 00:13:09.560]  我講這個新約有什麼聯繫
[00:13:09.560 --> 00:13:10.560]  公平
[00:13:10.560 --> 00:13:11.560]  公平
[00:13:11.560 --> 00:13:12.560]  mispart
[00:13:12.560 --> 00:13:14.560]  justice
[00:13:14.560 --> 00:13:15.560]  ordinary
[00:13:15.560 --> 00:13:17.560]  是指一個人在司法方面呢
[00:13:17.560 --> 00:13:19.560]  做事好的方式
[00:13:19.560 --> 00:13:21.560]  是指一個人在司法方面
[00:13:21.560 --> 00:13:22.560]  做事的方式
[00:13:22.560 --> 00:13:23.560]  做到公平
[00:13:23.560 --> 00:13:24.560]  做到公平
[00:13:24.560 --> 00:13:26.560]  秉公辦理
[00:13:26.560 --> 00:13:27.560]  這個秉公辦理
[00:13:27.560 --> 00:13:29.560]  不貪圖財利
[00:13:29.560 --> 00:13:30.560]  不貪圖財利
[00:13:30.560 --> 00:13:32.560]  不收受賄賂
[00:13:32.560 --> 00:13:33.560]  不收受賄賂
[00:13:33.560 --> 00:13:35.560]  不屈往正直
[00:13:35.560 --> 00:13:36.560]  不屈往正直
[00:13:36.560 --> 00:13:38.560]  你知道我哪裡拿到這個定義呢
[00:13:38.560 --> 00:13:39.560]  你說我哪裡拿到這個定義呢
[00:13:39.560 --> 00:13:41.560]  我在撒姆爾記上啊
[00:13:41.560 --> 00:13:42.560]  我在撒姆爾記上
[00:13:42.560 --> 00:13:44.560]  第八章
[00:13:44.560 --> 00:13:45.560]  第八章
[00:13:45.560 --> 00:13:47.560]  就是控告撒姆爾的兒子啊
[00:13:47.560 --> 00:13:51.560]  控告撒姆爾的兒子
[00:13:51.560 --> 00:13:52.560]  其實不公平
[00:13:52.560 --> 00:13:53.560]  不公平
[00:13:53.560 --> 00:13:54.560]  公義
[00:13:54.560 --> 00:13:55.560]  公義
[00:13:55.560 --> 00:13:58.560]  sadaqa
[00:13:58.560 --> 00:13:59.560]  righteousness
[00:13:59.560 --> 00:14:01.560]  指一個人呢
[00:14:01.560 --> 00:14:03.560]  他的行事為人的氣質
[00:14:03.560 --> 00:14:06.560]  是指一個人行事為人的氣質
[00:14:06.560 --> 00:14:07.560]  他的性格
[00:14:07.560 --> 00:14:08.560]  他的性格
[00:14:08.560 --> 00:14:09.560]  道德
[00:14:09.560 --> 00:14:10.560]  道德
[00:14:10.560 --> 00:14:11.560]  守約
[00:14:11.560 --> 00:14:12.560]  守約
[00:14:12.560 --> 00:14:14.560]  堅持做事的原則
[00:14:14.560 --> 00:14:15.560]  堅持做事的原則
[00:14:15.560 --> 00:14:17.560]  並且肯付代價
[00:14:17.560 --> 00:14:18.560]  並且肯付代價
[00:14:18.560 --> 00:14:20.560]  為了對的事
[00:14:20.560 --> 00:14:21.560]  為了對的事
[00:14:21.560 --> 00:14:23.560]  一路撐到底
[00:14:23.560 --> 00:14:24.560]  一路撐到底
[00:14:24.560 --> 00:14:26.560]  願意付代價
[00:14:26.560 --> 00:14:27.560]  願意支付代價
[00:14:27.560 --> 00:14:28.560]  那一般來講呢
[00:14:28.560 --> 00:14:29.560]  一般來講
[00:14:29.560 --> 00:14:30.560]  一個公義的人呢
[00:14:30.560 --> 00:14:32.560]  一個公義的人
[00:14:32.560 --> 00:14:34.560]  就被君子去景仰
[00:14:34.560 --> 00:14:35.560]  會被君子景仰
[00:14:35.560 --> 00:14:38.560]  被小人和偽君子去鄙視
[00:14:38.560 --> 00:14:41.560]  被小人和非君子鄙視
[00:14:41.560 --> 00:14:43.560]  偽君子會鄙視他的
[00:14:43.560 --> 00:14:46.560]  一個尋求公義的人呢
[00:14:46.560 --> 00:14:48.560]  一個尋求公義的人
[00:14:48.560 --> 00:14:50.560]  就很多麻煩的了
[00:14:50.560 --> 00:14:52.560]  就多數會遇到麻煩
[00:14:52.560 --> 00:14:53.560]  就多數會遇到麻煩
[00:14:53.560 --> 00:14:55.560]  亦都落在麻煩裡
[00:14:55.560 --> 00:14:56.560]  亦都落在麻煩裡
[00:14:56.560 --> 00:14:57.560]  英文講得好聽
[00:14:57.560 --> 00:14:58.560]  He will be in trouble
[00:14:58.560 --> 00:14:59.560]  He will be in trouble
[00:14:59.560 --> 00:15:00.560]  他也是一個
[00:15:00.560 --> 00:15:01.560]  人們認為他是troublemaker
[00:15:01.560 --> 00:15:02.560]  人們認為他是troublemaker
[00:15:02.560 --> 00:15:03.560]  很多人都是個麻煩
[00:15:03.560 --> 00:15:04.560]  很多人都是個麻煩
[00:15:04.560 --> 00:15:05.560]  至少只有
[00:15:05.560 --> 00:15:07.560]  只有驚威惹禍的人呢
[00:15:07.560 --> 00:15:08.560]  只有驚威惹禍的人
[00:15:08.560 --> 00:15:09.560]  只有驚威惹禍的人
[00:15:09.560 --> 00:15:11.560]  才不怕被人鄙視
[00:15:11.560 --> 00:15:12.560]  才不怕被人鄙視
[00:15:12.560 --> 00:15:14.560]  又不怕麻煩
[00:15:14.560 --> 00:15:15.560]  又不怕麻煩
[00:15:15.560 --> 00:15:16.560]  我們信主的人
[00:15:16.560 --> 00:15:17.560]  我們信主的人
[00:15:17.560 --> 00:15:19.560]  經常要審查自己有沒有誠實
[00:15:19.560 --> 00:15:21.560]  要審查自己有沒有誠實
[00:15:21.560 --> 00:15:22.560]  公平
[00:15:22.560 --> 00:15:23.560]  公平
[00:15:23.560 --> 00:15:24.560]  公義
[00:15:24.560 --> 00:15:25.560]  這三個特素呢
[00:15:25.560 --> 00:15:26.560]  這三個特素呢
[00:15:26.560 --> 00:15:27.560]  我們很多時候
[00:15:27.560 --> 00:15:28.560]  我們經常說
[00:15:28.560 --> 00:15:29.560]  啊我信耶穌很好啊
[00:15:29.560 --> 00:15:30.560]  very happy啊
[00:15:30.560 --> 00:15:31.560]  信耶穌也很好
[00:15:31.560 --> 00:15:32.560]  非常高興
[00:15:32.560 --> 00:15:33.560]  先知道說的
[00:15:33.560 --> 00:15:34.560]  你們說了悔改啊
[00:15:34.560 --> 00:15:35.560]  你們說了悔改
[00:15:35.560 --> 00:15:38.560]  你要找這三樣東西back it up
[00:15:38.560 --> 00:15:41.560]  你要與這三樣事
[00:15:41.560 --> 00:15:42.560]  撐住
[00:15:42.560 --> 00:15:45.560]  就等於那個大廈
[00:15:45.560 --> 00:15:46.560]  就像那個大廈
[00:15:46.560 --> 00:15:47.560]  你建了多少層
[00:15:47.560 --> 00:15:49.560]  你要找些什麼撐住它
[00:15:49.560 --> 00:15:50.560]  要有什麼呢
[00:15:50.560 --> 00:15:51.560]  要有糧
[00:15:51.560 --> 00:15:52.560]  所以這三樣東西呢
[00:15:52.560 --> 00:15:53.560]  所以這三樣東西呢
[00:15:53.560 --> 00:15:54.560]  這三樣
[00:15:54.560 --> 00:15:56.560]  是信耶穌
[00:15:56.560 --> 00:15:57.560]  信耶穌
[00:15:57.560 --> 00:15:58.560]  要有的quality
[00:15:58.560 --> 00:15:59.560]  信耶穌
[00:15:59.560 --> 00:16:00.560]  要有的素質
[00:16:00.560 --> 00:16:01.560]  ok
[00:16:01.560 --> 00:16:02.560]  B
[00:16:02.560 --> 00:16:08.560]  列國也要以以色列的悔改而得福
[00:16:08.560 --> 00:16:09.560]  死將而接下
[00:16:09.560 --> 00:16:12.560]  列國要以以色列的悔改而得福
[00:16:12.560 --> 00:16:13.560]  死將而接下
[00:16:13.560 --> 00:16:14.560]  以色列的悔改
[00:16:14.560 --> 00:16:15.560]  不是只有自己這麼簡單的
[00:16:15.560 --> 00:16:16.560]  以色列的悔改
[00:16:16.560 --> 00:16:18.560]  不是只有自己這麼簡單
[00:16:18.560 --> 00:16:19.560]  他要真正悔改的時候呢
[00:16:19.560 --> 00:16:21.560]  他真正悔改的時候呢
[00:16:21.560 --> 00:16:26.560]  就可以完成上帝呼召亞伯蘭的應許
[00:16:26.560 --> 00:16:30.560]  就能完成上帝呼喚亞伯蘭的應許
[00:16:30.560 --> 00:16:31.560]  在哪裡看到啊
[00:16:31.560 --> 00:16:32.560]  在什麼地方看到呢
[00:16:32.560 --> 00:16:34.560]  創世紀一章十二章二到三節
[00:16:34.560 --> 00:16:36.560]  創世紀十二章二到三節
[00:16:36.560 --> 00:16:39.560]  叫別人得福
[00:16:39.560 --> 00:16:47.560]  地上的萬族都要因你得福
[00:16:47.560 --> 00:16:49.560]  有很多的經文呢
[00:16:49.560 --> 00:16:51.560]  還有創世紀裡面十八章十八節
[00:16:51.560 --> 00:16:52.560]  二十二章十八節
[00:16:52.560 --> 00:16:54.560]  二十六章四節
[00:16:54.560 --> 00:16:56.560]  就是創世紀裡面十八章十八節
[00:16:56.560 --> 00:16:57.560]  二十二章十八節
[00:16:57.560 --> 00:16:59.560]  二十六章四節
[00:16:59.560 --> 00:17:01.560]  以賽亞書二章三節
[00:17:01.560 --> 00:17:03.560]  以賽亞書二章三節
[00:17:03.560 --> 00:17:04.560]  六十五章十六節
[00:17:04.560 --> 00:17:06.560]  六十五章十六節
[00:17:06.560 --> 00:17:08.560]  以賽亞書六十五章十六節
[00:17:08.560 --> 00:17:09.560]  六十五章十六節
[00:17:09.560 --> 00:17:12.560]  以賽亞書八章二十節到二十三節
[00:17:12.560 --> 00:17:14.560]  以賽亞書二十章到二十三節
[00:17:14.560 --> 00:17:15.560]  就是說這個叫別人得福
[00:17:15.560 --> 00:17:18.560]  在聖經裡面的舊約裡面
[00:17:18.560 --> 00:17:20.560]  overwhelming
[00:17:20.560 --> 00:17:21.560]  經常都有的
[00:17:21.560 --> 00:17:22.560]  層出不窮的
[00:17:22.560 --> 00:17:23.560]  在舊約裡面
[00:17:23.560 --> 00:17:27.560]  列國要因為以色列的見證而歸向耶和華
[00:17:27.560 --> 00:17:32.560]  以色列的見證而歸向耶和華
[00:17:32.560 --> 00:17:35.560]  列國
[00:17:35.560 --> 00:17:36.560]  列國
[00:17:36.560 --> 00:17:39.560]  必因以色列的見證而歸向耶和華
[00:17:39.560 --> 00:17:42.560]  必因為以色列的見證而歸向耶和華
[00:17:42.560 --> 00:17:44.560]  耶和華稱自己為有福
[00:17:44.560 --> 00:17:46.560]  耶和華稱自己為有福
[00:17:46.560 --> 00:17:48.560]  也必因他
[00:17:48.560 --> 00:17:49.560]  耶和華誇耀
[00:17:49.560 --> 00:17:50.560]  也必因他
[00:17:50.560 --> 00:17:52.560]  這個四章二節下來的
[00:17:52.560 --> 00:17:53.560]  這四章二節下
[00:17:53.560 --> 00:17:56.560]  以色列的名
[00:17:56.560 --> 00:17:58.560]  以色列的名
[00:17:58.560 --> 00:18:01.560]  是萬國得福的formula
[00:18:01.560 --> 00:18:04.560]  是萬國得福的formula
[00:18:04.560 --> 00:18:05.560]  什麼意思呢
[00:18:05.560 --> 00:18:07.560]  救恩是出於以色列的
[00:18:07.560 --> 00:18:08.560]  救恩出於以色列
[00:18:08.560 --> 00:18:09.560]  沒有以色列呢
[00:18:09.560 --> 00:18:10.560]  沒有以色列
[00:18:10.560 --> 00:18:11.560]  這個民族呢
[00:18:11.560 --> 00:18:12.560]  這個民族
[00:18:12.560 --> 00:18:14.560]  全世界都要下地獄
[00:18:14.560 --> 00:18:15.560]  全世界都要下地獄
[00:18:15.560 --> 00:18:17.560]  C點
[00:18:17.560 --> 00:18:19.560]  第三點
[00:18:19.560 --> 00:18:23.560]  耶利米亞用兩個比喻來說
[00:18:23.560 --> 00:18:25.560]  猶大必須復興
[00:18:25.560 --> 00:18:31.560]  耶利米亞用兩個比喻說明猶大必須復興
[00:18:31.560 --> 00:18:34.560]  第一個比喻是從慕容的角度
[00:18:34.560 --> 00:18:36.560]  第一個比喻是從慕容的角度
[00:18:36.560 --> 00:18:38.560]  要開墾你們的荒地
[00:18:38.560 --> 00:18:39.560]  要開墾你們的荒地
[00:18:39.560 --> 00:18:42.560]  不要殺種在經濟當中
[00:18:42.560 --> 00:18:44.560]  不要殺種在經濟當中
[00:18:44.560 --> 00:18:46.560]  開墾荒地
[00:18:46.560 --> 00:18:47.560]  開墾荒地
[00:18:47.560 --> 00:18:48.560]  要打爛泥土
[00:18:48.560 --> 00:18:50.560]  要打爛泥土
[00:18:50.560 --> 00:18:52.560]  打碎自我
[00:18:52.560 --> 00:18:53.560]  打碎自我
[00:18:53.560 --> 00:18:55.560]  自我的私心要沒有
[00:18:55.560 --> 00:18:57.560]  自私的心態
[00:18:57.560 --> 00:18:58.560]  清除雜草
[00:18:58.560 --> 00:18:59.560]  清除雜草
[00:18:59.560 --> 00:19:01.560]  清除雜念
[00:19:01.560 --> 00:19:02.560]  清除雜念
[00:19:02.560 --> 00:19:04.560]  尊一樣主道
[00:19:04.560 --> 00:19:05.560]  尊一樣主道
[00:19:05.560 --> 00:19:07.560]  在田裡面萌芽生長
[00:19:07.560 --> 00:19:09.560]  在田裡面萌芽生長
[00:19:09.560 --> 00:19:10.560]  以致開花結果
[00:19:10.560 --> 00:19:11.560]  以致開花結果
[00:19:11.560 --> 00:19:12.560]  還要聰明一點
[00:19:12.560 --> 00:19:15.560]  不要在經濟當中殺種
[00:19:15.560 --> 00:19:16.560]  不要在經濟當中殺種
[00:19:16.560 --> 00:19:18.560]  但這個是智慧行事
[00:19:18.560 --> 00:19:19.560]  這是智慧行事
[00:19:19.560 --> 00:19:22.560]  在經濟當中殺種是沒有收穫的
[00:19:22.560 --> 00:19:24.560]  在經濟當中殺種是沒有收穫的
[00:19:24.560 --> 00:19:25.560]  拜偶像
[00:19:25.560 --> 00:19:26.560]  拜偶像
[00:19:26.560 --> 00:19:28.560]  都沒有收穫
[00:19:28.560 --> 00:19:29.560]  也不會有收穫
[00:19:29.560 --> 00:19:33.560]  耶利米這些詩句很漂亮
[00:19:33.560 --> 00:19:35.560]  耶利米這些詩句非常漂亮
[00:19:35.560 --> 00:19:38.560]  每一樣都可以達到他們的現實生活
[00:19:38.560 --> 00:19:40.560]  每一樣都可以達到他們的現實生活
[00:19:40.560 --> 00:19:43.560]  這個開墾荒地的比喻
[00:19:43.560 --> 00:19:44.560]  開墾荒地的比喻
[00:19:44.560 --> 00:19:46.560]  何西亞先前已經講過了
[00:19:46.560 --> 00:19:48.560]  何西亞先前已經講過
[00:19:48.560 --> 00:19:50.560]  何西亞是早過耶利米的
[00:19:50.560 --> 00:19:52.560]  何西亞是早過耶利米的
[00:19:52.560 --> 00:19:57.560]  你們要為自己栽種公義
[00:19:57.560 --> 00:19:59.560]  你們要為自己栽種公義
[00:19:59.560 --> 00:20:01.560]  就能收割恥惡
[00:20:01.560 --> 00:20:02.560]  就能收割恥惡
[00:20:02.560 --> 00:20:05.560]  如今正是尋求耶和華的時候
[00:20:05.560 --> 00:20:07.560]  如今正是尋求耶和華的時候
[00:20:07.560 --> 00:20:09.560]  你們要開墾荒地
[00:20:09.560 --> 00:20:11.560]  你們要開墾荒地
[00:20:11.560 --> 00:20:12.560]  等他臨到
[00:20:12.560 --> 00:20:13.560]  等他臨到
[00:20:13.560 --> 00:20:16.560]  使公義如雨降在你們身上
[00:20:16.560 --> 00:20:19.560]  使公義如雨降在你們身上
[00:20:19.560 --> 00:20:22.560]  我讀的是何西亞書十章十二節
[00:20:22.560 --> 00:20:24.560]  我讀的是何西亞書十章十二節
[00:20:24.560 --> 00:20:25.560]  我讀的是何西亞書十章十二節
[00:20:25.560 --> 00:20:28.560]  就是說一個國家經過多年來拜偶像
[00:20:28.560 --> 00:20:30.560]  就是說一個國家經過多年來拜偶像
[00:20:30.560 --> 00:20:31.560]  得罪上帝
[00:20:31.560 --> 00:20:32.560]  得罪上帝
[00:20:32.560 --> 00:20:36.560]  百姓的靈性需要培養甚至重組
[00:20:36.560 --> 00:20:40.560]  百姓的靈性需要培養甚至重組
[00:20:40.560 --> 00:20:43.560]  第二個比喻就是從生理角度
[00:20:43.560 --> 00:20:45.560]  第二個比喻就是從生理角度
[00:20:45.560 --> 00:20:49.560]  你們當自行割禮歸耶和華
[00:20:49.560 --> 00:20:52.560]  你們當自行割禮歸耶和華
[00:20:52.560 --> 00:20:54.560]  將心裡的污穢除掉
[00:20:54.560 --> 00:20:56.560]  將心裡的污穢除掉
[00:20:56.560 --> 00:20:59.560]  恐怕我的憤怒因你們的惡而發作
[00:20:59.560 --> 00:21:00.560]  恐怕我的憤怒因你們的惡而發作
[00:21:00.560 --> 00:21:02.560]  因我的憤怒在你們當中發作
[00:21:02.560 --> 00:21:03.560]  因我的憤怒在你們當中發作
[00:21:03.560 --> 00:21:04.560]  如火灼起
[00:21:04.560 --> 00:21:05.560]  如火灼起
[00:21:05.560 --> 00:21:07.560]  甚至無人能以熄滅
[00:21:07.560 --> 00:21:09.560]  甚至無人能以熄滅
[00:21:09.560 --> 00:21:10.560]  我剛剛讀完第四節
[00:21:10.560 --> 00:21:12.560]  我剛剛讀完第四節
[00:21:12.560 --> 00:21:16.560]  猶太人和耶路撒冷的居民
[00:21:16.560 --> 00:21:18.560]  猶太人和耶路撒冷的居民
[00:21:18.560 --> 00:21:19.560]  猶太人和耶路撒冷的居民
[00:21:19.560 --> 00:21:22.560]  他們的硬塊心必須要切除
[00:21:22.560 --> 00:21:24.560]  他們的硬塊心必須要切除
[00:21:24.560 --> 00:21:25.560]  他們的硬塊心必須要切除
[00:21:25.560 --> 00:21:27.560]  這個硬塊心是阻擋了
[00:21:27.560 --> 00:21:30.560]  阻擋了人尊能上帝的旨意
[00:21:30.560 --> 00:21:30.560]  阻擋了人尊能上帝的旨意
[00:21:30.560 --> 00:21:34.560]  這個硬塊心阻止人尊能上帝的旨意
[00:21:34.560 --> 00:21:35.560]  這個硬塊心阻止人尊能上帝的旨意
[00:21:35.560 --> 00:21:37.560]  現在外面的禮儀
[00:21:37.560 --> 00:21:42.560]  一定要被內心的真實代替
[00:21:42.560 --> 00:21:42.560]  一定要被內心的真實代替
[00:21:42.560 --> 00:21:46.560]  外面的禮儀必須被內在的真實代替
[00:21:46.560 --> 00:21:46.560]  外面的禮儀必須被內在的真實代替
[00:21:46.560 --> 00:21:50.560]  才能滿足生命紀十章十六節的要求
[00:21:50.560 --> 00:21:50.560]  才能滿足生命紀十章十六節的要求
[00:21:50.560 --> 00:21:53.560]  才能滿足生命紀十章十六節的要求
[00:21:53.560 --> 00:21:54.560]  要求怎麼說呢?
[00:21:54.560 --> 00:21:55.560]  要求怎麼說呢?
[00:21:55.560 --> 00:21:55.560]  要求怎麼說呢?
[00:21:55.560 --> 00:21:56.560]  要求怎麼說呢?
[00:21:56.560 --> 00:21:58.560]  所以你們要將昔日的污穢除掉
[00:21:58.560 --> 00:21:58.560]  所以你們要將昔日的污穢除掉
[00:21:58.560 --> 00:21:58.560]  所以你們要將昔日的污穢除掉
[00:21:58.560 --> 00:21:59.560]  所以你們要將昔日的污穢除掉
[00:21:59.560 --> 00:22:08.560]  不過再按照幾項
[00:22:08.560 --> 00:22:11.560]  剛才所讀的是羅馬書二章二十八到二十九節
[00:22:11.560 --> 00:22:11.560]  剛才所讀的是羅馬書二章二十八到二十九節
[00:22:11.560 --> 00:22:12.560]  我再講清楚一點
[00:22:12.560 --> 00:22:14.560]  剛才那節對不起我講小小就好了
[00:22:14.560 --> 00:22:20.560]  剛才衛東幫我讀的是生命紀十章十六節
[00:22:20.560 --> 00:22:23.560]  剛才所讀的是生命紀十章十六節
[00:22:23.560 --> 00:22:29.560]  保羅在羅馬書二章二十八到二十九節都這樣說
[00:22:29.560 --> 00:22:33.560]  保羅在羅馬書二章二十八到二十九節都這樣說
[00:22:33.560 --> 00:22:36.560]  因為外面作猶大猶太人的
[00:22:36.560 --> 00:22:38.560]  因為外面作猶太人的
[00:22:38.560 --> 00:22:39.560]  不是猶太人
[00:22:39.560 --> 00:22:40.560]  不是真猶太人
[00:22:40.560 --> 00:22:42.560]  不是真猶太人
[00:22:42.560 --> 00:22:44.560]  外面肉體的割裂
[00:22:44.560 --> 00:22:45.560]  外面肉身的割裂
[00:22:45.560 --> 00:22:47.560]  也不是真割裂
[00:22:47.560 --> 00:22:48.560]  也不是真割裂
[00:22:48.560 --> 00:22:50.560]  唯有裏面作的
[00:22:50.560 --> 00:22:51.560]  唯有裏面作的
[00:22:51.560 --> 00:22:52.560]  才是真猶太人
[00:22:52.560 --> 00:22:53.560]  才是真猶太人
[00:22:53.560 --> 00:22:56.560]  真割裂也是心裡的
[00:22:56.560 --> 00:22:58.560]  真割裂也是心裡的
[00:22:58.560 --> 00:22:59.560]  不在乎靈
[00:22:59.560 --> 00:23:00.560]  不在乎靈
[00:23:00.560 --> 00:23:01.560]  不在乎疑問
[00:23:01.560 --> 00:23:03.560]  不在乎疑問
[00:23:03.560 --> 00:23:08.560]  這人的稱讚不是從人來的
[00:23:08.560 --> 00:23:10.560]  這人的稱讚不是從人來的
[00:23:10.560 --> 00:23:12.560]  乃是要從神來的
[00:23:12.560 --> 00:23:13.560]  乃是要從神來的
[00:23:13.560 --> 00:23:15.560]  兩套經文呢
[00:23:15.560 --> 00:23:17.560]  兩套經文
[00:23:17.560 --> 00:23:20.560]  生命紀和羅馬書都告訴你
[00:23:20.560 --> 00:23:24.560]  在外面的崇拜是沒有價值的
[00:23:24.560 --> 00:23:26.560]  這兩套經文都說
[00:23:26.560 --> 00:23:27.560]  外在的崇拜是沒有價值的
[00:23:27.560 --> 00:23:30.560]  除非你內心的生命是屬於上帝的
[00:23:30.560 --> 00:23:32.560]  除非你內心的生命是屬於上帝的
[00:23:32.560 --> 00:23:34.560]  內心屬於上帝的呢
[00:23:34.560 --> 00:23:35.560]  內心屬於上帝
[00:23:35.560 --> 00:23:37.560]  就會信從上帝的命令
[00:23:37.560 --> 00:23:39.560]  就會信從上帝的命令
[00:23:39.560 --> 00:23:41.560]  不會惹上帝的憤怒
[00:23:41.560 --> 00:23:42.560]  不會惹上帝的憤怒
[00:23:42.560 --> 00:23:44.560]  在耶利米書31章
[00:23:44.560 --> 00:23:45.560]  在耶利米書31章
[00:23:45.560 --> 00:23:51.560]  耶利米強調了新的心是必要性
[00:23:51.560 --> 00:23:53.560]  耶利米強調了新的必要性
[00:23:53.560 --> 00:23:58.560]  耶穌對尼哥底姆曾經討論過重生的問題
[00:23:58.560 --> 00:24:02.560]  耶穌對尼哥底姆曾經討論過重生的問題
[00:24:02.560 --> 00:24:04.560]  耶穌問尼哥底姆
[00:24:04.560 --> 00:24:06.560]  耶穌問尼哥底姆
[00:24:06.560 --> 00:24:08.560]  你是以色列人的老師
[00:24:08.560 --> 00:24:10.560]  你是以色列人的老師
[00:24:10.560 --> 00:24:12.560]  你還不明白這件事嗎
[00:24:12.560 --> 00:24:14.560]  你還不明白這件事嗎
[00:24:14.560 --> 00:24:18.560]  這是約翰福音三章十節耶穌說的
[00:24:18.560 --> 00:24:20.560]  這是約翰福音三章十節所講的
[00:24:20.560 --> 00:24:21.560]  這是約翰福音三章十節所講的
[00:24:21.560 --> 00:24:24.560]  至於這件事就是新的心的事情
[00:24:24.560 --> 00:24:25.560]  至於這件事就是新的心的事情
[00:24:25.560 --> 00:24:27.560]  這是指新的事情
[00:24:27.560 --> 00:24:28.560]  這是指新的事情
[00:24:28.560 --> 00:24:29.560]  靈姐妹
[00:24:29.560 --> 00:24:30.560]  靈姐妹
[00:24:30.560 --> 00:24:31.560]  耶利米的講道
[00:24:31.560 --> 00:24:32.560]  耶利米的講道
[00:24:32.560 --> 00:24:33.560]  很難明白
[00:24:33.560 --> 00:24:34.560]  非常難明白
[00:24:34.560 --> 00:24:36.560]  新的尼哥底姆
[00:24:36.560 --> 00:24:37.560]  新的尼哥底姆
[00:24:37.560 --> 00:24:38.560]  新的尼哥底姆
[00:24:38.560 --> 00:24:39.560]  耶穌都說
[00:24:39.560 --> 00:24:40.560]  耶穌都說
[00:24:40.560 --> 00:24:41.560]  為什麼你不懂
[00:24:41.560 --> 00:24:43.560]  為什麼你不知道呢
[00:24:43.560 --> 00:24:44.560]  為什麼你不懂呢
[00:24:44.560 --> 00:24:45.560]  好
[00:24:45.560 --> 00:24:47.560]  四節下耶利米提到
[00:24:47.560 --> 00:24:49.560]  四節下耶利米提到
[00:24:49.560 --> 00:24:52.560]  恐怕我的憤怒因你們的惡而發作
[00:24:52.560 --> 00:24:54.560]  恐怕我的憤怒因你們的惡而發作
[00:24:54.560 --> 00:24:55.560]  如火燭起
[00:24:55.560 --> 00:24:56.560]  如火燭起
[00:24:56.560 --> 00:24:57.560]  無人可以熄滅
[00:24:57.560 --> 00:24:59.560]  甚至無人可以熄滅
[00:24:59.560 --> 00:25:03.560]  當耶利米書成書的時候
[00:25:03.560 --> 00:25:04.560]  當耶利米書成書的時候
[00:25:04.560 --> 00:25:08.560]  因為猶太人和這個
[00:25:08.560 --> 00:25:12.560]  猶太人和耶路撒冷居民是不悔改
[00:25:12.560 --> 00:25:15.560]  猶太人和耶路撒冷居民是不悔改
[00:25:15.560 --> 00:25:21.560]  上帝的火已經燒了耶路撒冷和猶太的城邑
[00:25:21.560 --> 00:25:24.560]  上帝的火已經燒了耶路撒冷和猶太城邑
[00:25:24.560 --> 00:25:27.560]  問題是猶太是否全部被毀呢
[00:25:27.560 --> 00:25:29.560]  問題是猶太是否全部被毀呢
[00:25:29.560 --> 00:25:30.560]  等下節目讀這段先
[00:25:30.560 --> 00:25:31.560]  等下節目讀這段先
[00:25:31.560 --> 00:25:32.560]  耶利米書啊
[00:25:32.560 --> 00:25:34.560]  當你們去讀耶利米書
[00:25:34.560 --> 00:25:35.560]  要留意一件事
[00:25:35.560 --> 00:25:36.560]  要留意一件事
[00:25:36.560 --> 00:25:39.560]  耶利米書的主要觀眾
[00:25:39.560 --> 00:25:43.560]  耶利米書的受輸人
[00:25:43.560 --> 00:25:44.560]  受輸人
[00:25:44.560 --> 00:25:46.560]  已經是之後了
[00:25:46.560 --> 00:25:47.560]  已經是之後了
[00:25:47.560 --> 00:25:49.560]  耶利米講這些災禍
[00:25:49.560 --> 00:25:50.560]  耶利米書講的這些災禍
[00:25:50.560 --> 00:25:51.560]  已經發生了
[00:25:51.560 --> 00:25:53.560]  已經發生了
[00:25:53.560 --> 00:25:54.560]  所以呢
[00:25:54.560 --> 00:25:56.560]  讀耶利米書
[00:25:56.560 --> 00:25:58.560]  讀耶利米書
[00:25:58.560 --> 00:25:59.560]  要兩隻耳朵
[00:25:59.560 --> 00:26:00.560]  要兩個耳朵
[00:26:00.560 --> 00:26:02.560]  一個是當時的猶太人
[00:26:02.560 --> 00:26:04.560]  當時的猶太人
[00:26:04.560 --> 00:26:05.560]  當時的猶太人
[00:26:05.560 --> 00:26:06.560]  另一隻耳朵呢
[00:26:06.560 --> 00:26:07.560]  另外一個耳朵呢
[00:26:07.560 --> 00:26:10.560]  是經過這些災禍的猶太人
[00:26:10.560 --> 00:26:12.560]  是經過這些災禍的猶太人
[00:26:12.560 --> 00:26:13.560]  是經過這些災禍的猶太人
