
[00:00:00.000 --> 00:00:02.960]  今日我的講題是「中流砥柱」
[00:18:35.200 --> 00:18:38.000]  這個普天下即是普天下
[00:18:38.000 --> 00:18:39.760]  即是整個世界、世界性
[00:18:39.760 --> 00:18:42.400]  不是局部地區性
[00:18:42.400 --> 00:18:47.040]  第十節其中一個版本
[00:18:47.040 --> 00:18:49.520]  呂鎮忠譯本是這樣譯的
[00:18:49.520 --> 00:18:53.360]  「我必保守你經過試煉的日子」
[00:18:53.360 --> 00:18:58.640]  回看前者上面那句和合本的譯本
[00:18:58.640 --> 00:19:02.080]  就是說「我必在普天下人受試煉的時候
[00:19:02.080 --> 00:19:04.080]  保守你免去試煉」
[00:19:04.080 --> 00:19:09.040]  如果跟隨神學思想對於末世時的論述
[00:19:09.040 --> 00:19:10.960]  這個就屬於災前避題
[00:19:10.960 --> 00:19:13.120]  即是說在大災難發生的時候
[00:19:13.120 --> 00:19:15.760]  在普世的災難發生之前
[00:19:15.760 --> 00:19:19.840]  我就免去你受試煉、免去災難
[00:19:19.840 --> 00:19:21.840]  但似乎呂鎮忠譯本說到
[00:19:21.840 --> 00:19:24.080]  「我必保守你經過試煉的日子」
[00:19:24.080 --> 00:19:26.160]  即是說我們都會經過災難
[00:19:26.160 --> 00:19:30.480]  但是神會保守我們
[00:19:30.480 --> 00:19:31.600]  無論如何
[00:19:31.600 --> 00:19:35.520]  我相信神在當中保守我們經過災難
[00:19:35.520 --> 00:19:43.120]  或者是一部分的災難我們會經歷也說不定
[00:19:43.120 --> 00:19:45.840]  就好像在哥倫多前書十章十三節
[00:19:45.840 --> 00:19:47.120]  主給我們的應許
[00:19:47.120 --> 00:19:48.400]  請我們一起來讀出
[00:19:48.400 --> 00:19:49.520]  預備起
[00:19:49.520 --> 00:19:51.760]  「你們所遇見的試探
[00:19:51.760 --> 00:19:54.080]  無非是人所能受的
[00:19:54.080 --> 00:19:55.680]  神是信實的
[00:19:55.680 --> 00:19:59.360]  必不叫你們受試探過於所能實的
[00:19:59.360 --> 00:20:01.360]  在受試探的時候
[00:20:01.360 --> 00:20:04.000]  總要給你們開一條出路
[00:20:04.000 --> 00:20:08.080]  叫你們能忍受得住」
[00:20:08.080 --> 00:20:12.800]  其實每一天的生活都有試煉和試探
[00:20:12.800 --> 00:20:16.560]  我們的屬靈品格都會受到考驗
[00:20:16.560 --> 00:20:19.840]  但是在每一天的試煉和試探當中
[00:20:19.840 --> 00:20:23.600]  就好像一個學生每一天經歷一些小測驗
[00:20:23.600 --> 00:20:28.800]  當我們每一次的小測驗都可以合格的時候
[00:20:28.800 --> 00:20:30.080]  當我們面對大考
[00:20:30.080 --> 00:20:31.520]  一個大的考驗
[00:20:31.520 --> 00:20:35.120]  我們也能夠容易合格
[00:20:35.120 --> 00:20:37.760]  去經過
[00:20:37.760 --> 00:20:43.040]  這就是主給我們的應許 免去試煉
[00:20:43.040 --> 00:20:44.480]  第四個應許就是
[00:20:44.480 --> 00:20:46.720]  可以在神的殿裏作處子
[00:20:46.720 --> 00:20:50.400]  並有名字寫在那個處子上
[00:20:50.400 --> 00:20:53.280]  第十二節說
[00:20:53.280 --> 00:20:57.360]  「德成的,我要叫他在我神殿中作處子
[00:20:57.360 --> 00:21:00.640]  他也必不再從那裏出去
[00:21:00.640 --> 00:21:04.800]  我又要將我神的名和我神成的名
[00:21:04.800 --> 00:21:08.480]  並我的生命都寫在上面」
[00:21:08.480 --> 00:21:09.840]  處是有力量的
[00:21:09.840 --> 00:21:11.840]  用來支撐建築物的
[00:21:11.840 --> 00:21:13.760]  是恆久穩妥
[00:21:13.760 --> 00:21:17.120]  在地震之後剩下來的建築物
[00:21:17.120 --> 00:21:20.080]  就是大的處子
[00:21:20.080 --> 00:21:22.720]  處是建造在根基上的
[00:21:22.720 --> 00:21:27.840]  教會唯一的根基是耶穌基督
[00:21:27.840 --> 00:21:31.840]  有人解釋說這些處不單只是支撐那麼簡單
[00:21:31.840 --> 00:21:34.960]  可能是類似紀念碑之類的處
[00:21:34.960 --> 00:21:37.760]  除了夠穩妥之外
[00:21:37.760 --> 00:21:40.480]  也有尊貴的美麗
[00:21:40.480 --> 00:21:42.960]  可能有些雕刻在上面
[00:21:42.960 --> 00:21:45.280]  處上寫了名字
[00:21:45.280 --> 00:21:48.640]  好像星光大道上的明星的名字
[00:21:48.640 --> 00:21:51.520]  手印在上面
[00:21:51.520 --> 00:21:53.120]  有三個名字
[00:21:53.120 --> 00:21:56.240]  第一是神的名字
[00:21:56.240 --> 00:21:58.560]  就是那些忠心的信徒是屬於神的
[00:21:58.560 --> 00:22:00.800]  所以有神的名字在上面
[00:22:00.800 --> 00:22:02.800]  第二是神城的名字
[00:22:02.800 --> 00:22:05.040]  經文裡括弧有提到
[00:22:05.040 --> 00:22:06.720]  這個城就是從天上
[00:22:06.720 --> 00:22:10.000]  從我神那裡降下來的新耶路撒冷
[00:22:10.000 --> 00:22:12.960]  就是說我們在新耶路撒冷這個城裡
[00:22:12.960 --> 00:22:14.160]  我們有公民權
[00:22:14.160 --> 00:22:16.160]  因為有個名字在上面
[00:22:16.160 --> 00:22:18.880]  第三是基督的生命
[00:22:18.880 --> 00:22:24.240]  基督的生命是什麼呢
[00:22:24.240 --> 00:22:25.440]  既然說是生命
[00:22:25.440 --> 00:22:26.880]  當然沒有人知道
[00:22:26.880 --> 00:22:28.880]  啟示69章12字基督說
[00:22:28.880 --> 00:22:30.880]  祂頭上戴著許多冠冕
[00:22:30.880 --> 00:22:32.400]  這個「他」就是耶穌基督
[00:22:32.400 --> 00:22:33.920]  又有寫著一些名字
[00:22:33.920 --> 00:22:37.360]  除了祂自己沒有人知道
[00:22:37.360 --> 00:22:38.720]  基督的新的名字
[00:22:38.720 --> 00:22:42.080]  象徵了祂屬性的完全啟示
[00:22:42.080 --> 00:22:45.680]  只有祂再來的時候才顯露出來
[00:22:45.680 --> 00:22:48.480]  而這個名字將會寫在柱子上
[00:22:48.480 --> 00:22:51.360]  就是要表明這些忠心的信徒
[00:22:51.360 --> 00:22:54.960]  和基督有一種特別密切的關係
[00:22:54.960 --> 00:22:58.000]  他們有特權去認識基督
[00:22:58.000 --> 00:23:02.240]  是其他人不知道的
[00:23:02.240 --> 00:23:05.520]  這個就是主給我們第四個應許
[00:23:05.520 --> 00:23:06.720]  給那些忠心的信徒
[00:23:06.720 --> 00:23:10.160]  持守的信徒第四個應許
[00:23:10.160 --> 00:23:14.000]  第五個應許就是第十一節說到
[00:23:14.000 --> 00:23:16.400]  「我必快來」
[00:23:16.400 --> 00:23:20.160]  主在來是給我們信徒一個很大的盼望
[00:23:20.160 --> 00:23:23.280]  我們要持守這個盼望
[00:23:23.280 --> 00:23:26.240]  快來的意思就是很快
[00:23:26.240 --> 00:23:28.000]  是不會預先通知你的
[00:23:28.000 --> 00:23:29.440]  忽然之間就來到
[00:23:29.440 --> 00:23:32.320]  不是預期之內的
[00:23:32.320 --> 00:23:34.960]  主在來是給菲拉鐵飛教會的信徒
[00:23:34.960 --> 00:23:36.560]  很大的動力
[00:23:36.560 --> 00:23:44.160]  作為信徒我們有沒有渴慕主在來呢?
[00:23:44.160 --> 00:23:45.120]  跟大家說了
[00:23:45.120 --> 00:23:47.840]  主的命令、主的要求只有一個
[00:23:47.840 --> 00:23:51.520]  要持守所有的
[00:23:51.520 --> 00:23:53.280]  對我們發命令的主
[00:23:53.280 --> 00:23:54.400]  祂是聖潔的
[00:23:54.400 --> 00:23:55.600]  所以我們也要聖潔
[00:23:55.600 --> 00:23:56.480]  好像祂一樣
[00:23:56.480 --> 00:23:59.600]  我們有高的道德標準
[00:23:59.600 --> 00:24:01.200]  主是真實的
[00:24:01.200 --> 00:24:03.920]  主是拿著大位的弱士
[00:24:03.920 --> 00:24:05.680]  祂也是有能力的
[00:24:05.680 --> 00:24:07.760]  祂是全知的
[00:24:07.760 --> 00:24:08.800]  知道我們的勞苦
[00:24:08.800 --> 00:24:12.160]  知道我們的力量有多少
[00:24:12.160 --> 00:24:15.440]  主的應許是給我們有敞開的
[00:24:15.440 --> 00:24:17.120]  當我們願意侍奉祂的時候
[00:24:17.120 --> 00:24:19.680]  祂更加給我們有侍奉的機會
[00:24:19.680 --> 00:24:22.000]  受的會來下拜
[00:24:22.000 --> 00:24:23.840]  免去我們的試煉
[00:24:23.840 --> 00:24:25.920]  在神的殿中作柱子
[00:24:25.920 --> 00:24:30.480]  並且有名字寫在柱子上
[00:24:30.480 --> 00:24:35.680]  這些事情很快會發生
[00:24:35.680 --> 00:24:37.040]  當我們看到這些之後
[00:24:37.040 --> 00:24:38.400]  那就真是很好
[00:24:38.400 --> 00:24:39.600]  我們遵守主的命令
[00:24:39.600 --> 00:24:41.280]  又主那麼多的應許
[00:24:41.280 --> 00:24:43.680]  如果不遵守就怎樣呢?
[00:24:43.680 --> 00:24:51.040]  是不是只沒有這些應許就算了?
[00:24:51.040 --> 00:24:58.480]  不遵守的後果就在第十一節講到
[00:24:58.480 --> 00:24:59.680]  主說:我必快來
[00:24:59.680 --> 00:25:01.280]  你要持守你所有的
[00:25:01.280 --> 00:25:04.640]  免得人奪去你的冠冕
[00:25:04.640 --> 00:25:06.240]  如果我們不持守的話
[00:25:06.240 --> 00:25:11.840]  可能會失落了侍奉神的機會
[00:25:11.840 --> 00:25:16.240]  在一份真正傳播的刊物裏面
[00:25:16.240 --> 00:25:17.120]  看到一個見證
[00:25:17.120 --> 00:25:19.520]  是張崇德所講的
[00:25:19.520 --> 00:25:22.160]  張崇德是一位基督徒
[00:25:22.160 --> 00:25:24.320]  也是一位歌手
[00:25:24.320 --> 00:25:28.560]  他經歷了他的長子腰折的痛苦
[00:25:28.560 --> 00:25:31.440]  出世不久就死了
[00:25:31.440 --> 00:25:34.640]  當時他身邊的親友
[00:25:34.640 --> 00:25:37.760]  知道他是基督徒質疑他
[00:25:37.760 --> 00:25:41.280]  既然神那麼苦待你
[00:25:41.280 --> 00:25:46.640]  為什麼你仍然要持守信仰呢?
[00:25:46.640 --> 00:25:50.160]  他分享到當他的兒子離開那一刻
[00:25:50.160 --> 00:25:56.400]  就是他最能體會到神的愛是多麼長闊高深
[00:25:56.400 --> 00:25:59.360]  他在《約翰福音》三章十六節說
[00:25:59.360 --> 00:26:01.040]  神愛世人
[00:26:01.040 --> 00:26:05.120]  甚至將他的獨生子賜給他們
[00:26:05.120 --> 00:26:07.360]  叫一切信他的不自滅亡
[00:26:07.360 --> 00:26:10.320]  反得永生
[00:26:10.320 --> 00:26:12.720]  神犧牲自己的獨生子
[00:26:12.720 --> 00:26:15.760]  就是為了拯救我們這些罪人
[00:26:15.760 --> 00:26:18.720]  張崇德在他失去兒子的時候
[00:26:18.720 --> 00:26:20.560]  他很深體會到
[00:26:20.560 --> 00:26:25.760]  原來失去兒子是多麼痛苦的一件事
[00:26:25.760 --> 00:26:30.160]  喪子的苦難不是神給的
[00:26:30.160 --> 00:26:32.000]  這是人為的錯誤
[00:26:32.000 --> 00:26:34.720]  是一次醫療失誤
[00:26:34.720 --> 00:26:35.840]  張崇德說
[00:26:35.840 --> 00:26:38.720]  神就在這個錯誤當中
[00:26:38.720 --> 00:26:43.280]  為他預備了安慰和保守
[00:26:43.280 --> 00:26:45.600]  神要的是忠心
[00:26:45.600 --> 00:26:49.760]  我們要把握侍奉主、見證主的機會
[00:26:49.760 --> 00:26:52.640]  不要等到門關上了
[00:26:52.640 --> 00:26:56.480]  雖然我們的力量好像很微小
[00:26:56.480 --> 00:26:59.840]  甚至好像看起來沒有什麼影響力
[00:26:59.840 --> 00:27:02.240]  在世俗的洪流當中
[00:27:02.240 --> 00:27:06.560]  要做中流砥柱是不容易的
[00:27:06.560 --> 00:27:08.000]  第一世紀的時候
[00:27:08.000 --> 00:27:13.520]  羅馬帝國統治整個歐洲和小亞細亞的地區
[00:27:13.520 --> 00:27:15.680]  那一間位處地震大
[00:27:15.680 --> 00:27:19.120]  人數稀少的非拉鐵非教會
[00:27:19.120 --> 00:27:21.360]  只有一點點的力量
[00:27:21.360 --> 00:27:25.040]  但是他們也努力地遵守主導
[00:27:25.040 --> 00:27:27.600]  沒有棄絕主的命
[00:27:27.600 --> 00:27:30.640]  當時在羅馬帝國統治的地域
[00:27:30.640 --> 00:27:34.880]  要見證、要傳揚耶穌基督是救主、是王
[00:27:34.880 --> 00:27:37.200]  簡直就是不惜事務
[00:27:37.200 --> 00:27:41.120]  因為羅馬的君王會以自己為神
[00:27:41.120 --> 00:27:44.720]  甚至可以說這班信徒不但不惜事務
[00:27:44.720 --> 00:27:48.160]  是政治不正確
[00:27:48.160 --> 00:27:53.120]  但是他們沒有讓人奪去他們的冠冕
[00:27:53.120 --> 00:27:55.360]  如果我們不持守的話
[00:27:55.360 --> 00:27:58.160]  除了會失落侍奉神的機會
[00:27:58.160 --> 00:28:01.840]  有可能神會取回你的恩賜
[00:28:01.840 --> 00:28:03.600]  我曾經聽過一個見證
[00:28:03.600 --> 00:28:05.360]  不過不是我真正認識的
[00:28:05.360 --> 00:28:07.120]  是我的老師所說的
[00:28:07.120 --> 00:28:09.600]  他說在教會裡面有一位信徒
[00:28:09.600 --> 00:28:12.800]  他平時說話非常流利
[00:28:12.800 --> 00:28:17.280]  可以很清楚地表達他的思想
[00:28:17.280 --> 00:28:19.600]  所以在一次報道會裡面
[00:28:19.600 --> 00:28:21.920]  責人請這位信徒
[00:28:21.920 --> 00:28:23.360]  可不可以在報道會裡面
[00:28:23.360 --> 00:28:27.520]  去見證、說神在你生命裡面的恩典呢?
[00:28:27.520 --> 00:28:29.440]  他拒絕了
[00:28:29.440 --> 00:28:32.480]  如是者經過兩三次之後
[00:28:32.480 --> 00:28:36.640]  這位信徒慢慢說話就沒那麼流利
[00:28:36.640 --> 00:28:39.280]  他說話就窒窒窒
[00:28:39.280 --> 00:28:41.600]  表達得不清楚
[00:28:41.600 --> 00:28:46.400]  很多時候都不能讓人明白他在說什麼
[00:28:46.400 --> 00:28:48.720]  教會裡面的頂尖妹都看到
[00:28:48.720 --> 00:28:53.120]  因為她沒有用她的恩賜去侍奉神
[00:28:53.120 --> 00:28:57.760]  神將她的恩賜取回
[00:28:57.760 --> 00:29:00.080]  盼望我們都能夠去
[00:29:00.080 --> 00:29:02.480]  珍惜神給我們侍奉祂的機會
[00:29:02.480 --> 00:29:06.560]  去運用神給我們的恩賜
[00:29:06.560 --> 00:29:08.400]  又再溫習一下
[00:29:08.400 --> 00:29:10.640]  主給我們的命令、要求只有一個
[00:29:10.640 --> 00:29:13.120]  「持守你所有」
[00:29:13.120 --> 00:29:15.440]  我們要認識對我們發命令的主
[00:29:15.440 --> 00:29:20.400]  祂是聖潔、真實、拿著大位的約士
[00:29:20.400 --> 00:29:22.320]  祂是唯一的救主
[00:29:22.320 --> 00:29:26.800]  祂也是有能力、祂是全知的
[00:29:26.800 --> 00:29:29.840]  主的應許給我們有藏開的門
[00:29:29.840 --> 00:29:32.400]  受的來下拜
[00:29:32.400 --> 00:29:34.560]  我們會免去思念
[00:29:34.560 --> 00:29:36.960]  在神的殿裡面作柱子
[00:29:36.960 --> 00:29:39.840]  並且有名字寫在旗上
[00:29:39.840 --> 00:29:42.400]  這些事都會很快發生
[00:29:42.400 --> 00:29:45.440]  而不遵守命令的後果
[00:29:45.440 --> 00:29:48.480]  就是我們的冠冕會失去
[00:29:48.480 --> 00:29:53.600]  可能失去侍奉神的機會
[00:29:53.600 --> 00:29:56.720]  沒錯,要持守真道見證基督
[00:29:56.720 --> 00:30:00.000]  侍奉上帝是要付代價的
[00:30:00.000 --> 00:30:02.240]  無論在什麼時代
[00:30:02.240 --> 00:30:06.000]  世俗的價值觀都衝擊著信徒
[00:30:06.000 --> 00:30:11.120]  人內心的私慾也不斷誘惑我們
[00:30:11.120 --> 00:30:15.200]  我們經常有這樣的試探
[00:30:15.200 --> 00:30:18.240]  不用那麼辛苦去侍奉
[00:30:18.240 --> 00:30:24.400]  我為神侍奉得到什麼呢?
[00:30:24.400 --> 00:30:26.240]  我最近看過另一個見證
[00:30:26.240 --> 00:30:27.600]  在「見度通訊」
[00:30:27.600 --> 00:30:31.040]  蕭連生牧師師母分享的見證
[00:30:31.040 --> 00:30:34.640]  他們算是香港早期的宣教士
[00:30:34.640 --> 00:30:36.000]  差不多30年前
[00:30:36.000 --> 00:30:40.800]  他們去到非洲嘉納的地方宣教
[00:30:40.800 --> 00:30:46.560]  蕭師母分享當他們準備去非洲嘉納
[00:30:46.560 --> 00:30:50.960]  當時的女兒未夠三歲
[00:30:50.960 --> 00:30:52.480]  就預備了八雙鞋子
[00:30:52.480 --> 00:30:53.840]  可能不同尺碼的鞋子
[00:30:53.840 --> 00:30:55.440]  讓她去到可以穿
[00:30:55.440 --> 00:30:58.720]  和一些衣物
[00:30:58.720 --> 00:31:00.320]  誰知去到之後
[00:31:00.320 --> 00:31:06.640]  發覺這雙行李被當地人偷走
[00:31:06.640 --> 00:31:09.040]  她當然很傷心
[00:31:09.040 --> 00:31:11.200]  蕭師母心裏想
[00:31:11.200 --> 00:31:12.400]  「我那麼愛你們
[00:31:12.400 --> 00:31:15.200]  我離開了香港來到這些地方
[00:31:15.200 --> 00:31:16.960]  想和你們分享神的愛
[00:31:16.960 --> 00:31:19.280]  想和你們分享福音
[00:31:19.280 --> 00:31:21.760]  你們竟然偷了我女兒的東西」
[00:31:21.760 --> 00:31:22.960]  可能她心裏想
[00:31:22.960 --> 00:31:25.680]  比偷走自己的東西更慘
[00:31:25.680 --> 00:31:26.800]  但當她很傷心的時候
[00:31:26.800 --> 00:31:30.960]  就向神祈禱、神安慰她
[00:31:30.960 --> 00:31:32.880]  神說「他們偷
[00:31:32.880 --> 00:31:35.200]  因為他們極度缺乏
[00:31:35.200 --> 00:31:41.360]  他們以為你比他們豐富」
[00:31:41.360 --> 00:31:43.600]  蕭師母聽到神對她的安慰之後
[00:31:43.600 --> 00:31:45.280]  她就不再傷心
[00:31:45.280 --> 00:31:50.640]  重新得力、重新上路
[00:31:50.640 --> 00:31:54.080]  有時我們在侍奉時也會有試探
[00:31:54.080 --> 00:31:56.400]  「我力量那麼微小
[00:31:56.400 --> 00:31:57.600]  就算少我一個
[00:31:57.600 --> 00:32:00.640]  對教會也沒有甚麼影響
[00:32:00.640 --> 00:32:04.000]  我們不要小看這份力量
[00:32:04.000 --> 00:32:05.920]  其實我們真的要有足夠的軟弱
[00:32:05.920 --> 00:32:09.040]  才能夠在主裏面剛強」
[00:32:09.040 --> 00:32:10.800]  《哥倫多號書》十二章九節
[00:32:10.800 --> 00:32:12.560]  說道「神的能力
[00:32:12.560 --> 00:32:17.280]  在人的軟弱上顯得完全」
[00:32:17.280 --> 00:32:20.320]  就算是小朋友也可以服侍主
[00:32:20.320 --> 00:32:22.640]  也可以向人傳福音
[00:32:22.640 --> 00:32:24.160]  我記得我大女兒小時候
[00:32:24.160 --> 00:32:25.760]  她也和爺爺傳福音
[00:32:25.760 --> 00:32:28.560]  當時我們和爺爺傳福音時
[00:32:28.560 --> 00:32:32.160]  他會說「你有你信你的
[00:32:32.160 --> 00:32:34.160]  我就要信我的
[00:32:34.160 --> 00:32:36.000]  大家不要騷擾大家」
[00:32:36.000 --> 00:32:38.000]  這樣說已經很客氣
[00:32:38.000 --> 00:32:40.240]  但有一次他來我家
[00:32:40.240 --> 00:32:41.360]  坐在沙發上
[00:32:41.360 --> 00:32:42.800]  當時我女兒三、四歲左右
[00:32:42.800 --> 00:32:44.400]  走過去靠著爺爺
[00:32:44.400 --> 00:32:45.440]  跟爺爺說
[00:32:45.440 --> 00:32:48.880]  「爺爺,我相信你相信耶穌」
[00:32:48.880 --> 00:32:52.160]  爺爺就不會罵他
[00:32:52.160 --> 00:32:53.840]  只會微笑
[00:32:53.840 --> 00:32:55.520]  聽聽他說
[00:32:55.520 --> 00:33:00.160]  原來神也會使用小朋友
[00:33:00.160 --> 00:33:02.640]  所以最後這句說話
[00:33:02.640 --> 00:33:04.400]  總結我的講道
[00:33:04.400 --> 00:33:06.240]  你要持守你所有
[00:33:06.240 --> 00:33:09.280]  讓我們每一位都能夠持守
[00:33:09.280 --> 00:33:10.880]  我們的信、我們的信心
[00:33:10.880 --> 00:33:12.800]  我們遵守主的道
[00:33:12.800 --> 00:33:14.480]  不要棄絕主的命
