
[00:00:00.000 --> 00:00:03.400]  主,我們感謝祢透過聖經的話語
[00:20:43.400 --> 00:20:48.400]  但是我們要甘心樂意用自己的自由去選擇做一個奴僕
[00:20:48.400 --> 00:20:49.400]  做誰的奴僕
[00:20:49.400 --> 00:20:51.400]  做神的奴僕
[00:20:51.400 --> 00:20:57.400]  最後他也將尊重神的意思推廣到更多的人
[00:20:57.400 --> 00:21:00.400]  我們要尊敬愛主的弟兄姊妹
[00:21:00.400 --> 00:21:01.400]  要敬畏神
[00:21:01.400 --> 00:21:03.400]  甚至要尊敬君王
[00:21:03.400 --> 00:21:07.400]  或者我稍微歸納一下我剛才的論述
[00:21:07.400 --> 00:21:10.400]  有三點我看到彼得想我們知道
[00:21:10.400 --> 00:21:15.400]  上帝並沒有親自去設立任何神聖的政權
[00:21:15.400 --> 00:21:16.400]  政權是人為的
[00:21:16.400 --> 00:21:20.400]  也是企圖擺脫上帝一個直接統治的結果
[00:21:20.400 --> 00:21:21.400]  第二
[00:21:21.400 --> 00:21:23.400]  一切的政權都是來自神
[00:21:23.400 --> 00:21:25.400]  政權雖然是人為的制度
[00:21:25.400 --> 00:21:27.400]  但是在權力而言
[00:21:27.400 --> 00:21:30.400]  權柄卻是來自於上帝
[00:21:30.400 --> 00:21:32.400]  這個雖然看來好像矛盾
[00:21:32.400 --> 00:21:35.400]  但是也同時是聖經的教導
[00:21:35.400 --> 00:21:36.400]  正如我剛才說的
[00:21:36.400 --> 00:21:37.400]  以色列人選立君王
[00:21:37.400 --> 00:21:41.400]  也是在神的認可之下進行的
[00:21:41.400 --> 00:21:43.400]  最後我們得出一個結論
[00:21:43.400 --> 00:21:45.400]  就是有條件的一個信服
[00:21:45.400 --> 00:21:46.400]  按照第一點
[00:21:46.400 --> 00:21:50.400]  一切制度都不是神聖是可以修改
[00:21:50.400 --> 00:21:51.400]  第二點
[00:21:51.400 --> 00:21:53.400]  一切權柄都是來自神的
[00:21:53.400 --> 00:21:55.400]  我們都要對他信服
[00:21:55.400 --> 00:21:58.400]  所以這兩個吊詭的真理合起來
[00:21:58.400 --> 00:22:00.400]  我們得出第三個意思
[00:22:00.400 --> 00:22:02.400]  就是有條件的信服
[00:22:02.400 --> 00:22:04.400]  什麼是有條件的信服呢
[00:22:04.400 --> 00:22:09.400]  其實簡單來說
[00:22:09.400 --> 00:22:11.400]  上帝是喜愛秩序
[00:22:11.400 --> 00:22:14.400]  祂希望在一個較為穩定的秩序之下
[00:22:14.400 --> 00:22:17.400]  希望人在一個穩定的秩序之下生活
[00:22:17.400 --> 00:22:19.400]  祂也願意接納一個本來
[00:22:19.400 --> 00:22:21.400]  或者動機不純的
[00:22:21.400 --> 00:22:23.400]  或者不完美的制度
[00:22:23.400 --> 00:22:26.400]  但是君王本身並不是
[00:22:26.400 --> 00:22:28.400]  或者君權本身不是無限
[00:22:28.400 --> 00:22:30.400]  祂也不能夠濫用這個權力
[00:22:30.400 --> 00:22:32.400]  去苦待百姓
[00:22:32.400 --> 00:22:35.400]  也要遵守上帝所設立的律法
[00:22:35.400 --> 00:22:37.400]  說到這裡
[00:22:37.400 --> 00:22:39.400]  我想回應一點
[00:22:39.400 --> 00:22:40.400]  開始回應一點
[00:22:40.400 --> 00:22:41.400]  關於我們最近
[00:22:41.400 --> 00:22:45.400]  其實社會有很多議題衝入教會
[00:22:45.400 --> 00:22:49.400]  當中也引發不少我們的討論
[00:22:49.400 --> 00:22:51.400]  但是我也留意到一件事
[00:22:51.400 --> 00:22:56.400]  就是很多在社會上主導這些議題的
[00:22:56.400 --> 00:22:58.400]  其實都是基督徒
[00:22:58.400 --> 00:23:01.400]  例如我們所認識的學民思潮
[00:23:01.400 --> 00:23:05.400]  當時有反國教教育問題的中四的
[00:23:05.400 --> 00:23:07.400]  很厲害的男生黃之鋒
[00:23:07.400 --> 00:23:09.400]  其實也是一個基督徒
[00:23:09.400 --> 00:23:13.400]  明光社曾經也就著反歧視
[00:23:13.400 --> 00:23:15.400]  性向歧視的條例
[00:23:15.400 --> 00:23:18.400]  諮詢的發聲的一個群體
[00:23:18.400 --> 00:23:23.400]  也最近倡議佔領中環行動的戴耀廷和朱耀明牧師
[00:23:23.400 --> 00:23:26.400]  也是教會的領袖和基督徒
[00:23:26.400 --> 00:23:28.400]  其實在這個星期裡
[00:23:28.400 --> 00:23:31.400]  我真的惡補了很多堂社關的課程
[00:23:31.400 --> 00:23:37.400]  因為我們和整個生命堂的教目一起去研究同性戀的問題
[00:23:37.400 --> 00:23:39.400]  教會怎樣去回應
[00:23:39.400 --> 00:23:42.400]  最近我也是去到紅土的教會
[00:23:42.400 --> 00:23:46.400]  研究公民可不可以抗命等等的問題
[00:23:46.400 --> 00:23:48.400]  所以我看到
[00:23:48.400 --> 00:23:50.400]  或者這麼說
[00:23:50.400 --> 00:23:52.400]  我和一位牧者聊天
[00:23:52.400 --> 00:23:54.400]  他就告訴我
[00:23:54.400 --> 00:23:58.400]  其實我們這一代正在還教會過去福音的債
[00:23:58.400 --> 00:24:03.400]  過去我們的神學很少理會這個世界發生的事
[00:24:03.400 --> 00:24:07.400]  今天這些問題似乎一次過湧入教會
[00:24:07.400 --> 00:24:11.400]  我也想問其實基督徒可不可以佔領中環
[00:24:11.400 --> 00:24:13.400]  可不可以公民抗命呢
[00:24:13.400 --> 00:24:16.400]  我也很大膽去提出這個問題
[00:24:16.400 --> 00:24:18.400]  我本來我想了很多次不說了
[00:24:18.400 --> 00:24:23.400]  因為說了可能背後有很多人會戳我的背
[00:24:23.400 --> 00:24:26.400]  或者將我的講論拿出來
[00:24:26.400 --> 00:24:28.400]  被youtube罵
[00:24:28.400 --> 00:24:34.400]  無論如何我感謝主在我們最近的新樓街五號有一篇文章
[00:24:34.400 --> 00:24:36.400]  都有提及這件事
[00:24:36.400 --> 00:24:38.400]  給了我一些鼓勵
[00:24:38.400 --> 00:24:40.400]  最近也有大教會的牧師
[00:24:40.400 --> 00:24:42.400]  拿出羅馬書十三章
[00:24:42.400 --> 00:24:44.400]  提摩太前書二章
[00:24:44.400 --> 00:24:46.400]  提多書三章
[00:24:46.400 --> 00:24:50.400]  和今天我們讀的彼得前書二章的經文來做立論
[00:24:50.400 --> 00:24:54.400]  是倡議基督徒應當信服政權
[00:24:54.400 --> 00:25:01.400]  反對基督徒爭政治權利而公民抗命
[00:25:01.400 --> 00:25:09.400]  後來我們看到很多人在網上狠狠批這個維穩牧師
[00:25:09.400 --> 00:25:12.400]  我也無意加入這場論戰當中
[00:25:12.400 --> 00:25:14.400]  我可以告訴大家
[00:25:14.400 --> 00:25:16.400]  我暫時是中立的
[00:25:16.400 --> 00:25:18.400]  你說很精
[00:25:18.400 --> 00:25:22.400]  其實這個年代我們似乎容不下中立的人
[00:25:22.400 --> 00:25:26.400]  因為我們覺得這些是牆頭草或者騎牆派
[00:25:26.400 --> 00:25:28.400]  不過我也跟大家說
[00:25:28.400 --> 00:25:31.400]  有一天如果你看到我在中環睡在街上
[00:25:31.400 --> 00:25:33.400]  我被人抓的時候
[00:25:33.400 --> 00:25:35.400]  你也不要覺得奇怪
[00:25:35.400 --> 00:25:37.400]  因為我暫時中立
[00:25:37.400 --> 00:25:39.400]  但是各位弟兄姊妹
[00:25:39.400 --> 00:25:41.400]  我很想說一件事
[00:25:41.400 --> 00:25:48.400]  我們可不可以不要向不同政見不同理解的人扣帽子呢
[00:25:48.400 --> 00:25:51.400]  其實這場是另一場的暴力
[00:25:51.400 --> 00:25:56.400]  我們可不可以尊重不同的政見和立場
[00:25:56.400 --> 00:25:58.400]  或者我們不認識的時候
[00:25:58.400 --> 00:25:59.400]  我們真的不認識
[00:25:59.400 --> 00:26:01.400]  我們真的可以聽多一點
[00:26:01.400 --> 00:26:03.400]  去明白多一點
[00:26:03.400 --> 00:26:08.400]  其實我們不要一聽見別人的立場和我們不同
[00:26:08.400 --> 00:26:12.400]  我們就響起了自我防護的機制
[00:26:12.400 --> 00:26:14.400]  其實贊成和反對的聲音
[00:26:14.400 --> 00:26:17.400]  在我看都是非常有道理
[00:26:17.400 --> 00:26:19.400]  都不是全錯
[00:26:19.400 --> 00:26:23.400]  有時只不過是不同的人評估現況
[00:26:23.400 --> 00:26:29.400]  或者是他們對未來的一些事可能有不同的看法
[00:26:29.400 --> 00:26:33.400]  其實他們都是同樣是為了民主為了進步
[00:26:33.400 --> 00:26:38.400]  希望社會是更加能夠反映到民意的
[00:26:38.400 --> 00:26:42.400]  例如有人說和平非暴力的公民抗命
[00:26:42.400 --> 00:26:44.400]  表面上雖然是違法
[00:26:44.400 --> 00:26:52.400]  但是弔詭的其實是希望迫使政府建立更合理和公平的選舉制度和建制
[00:26:52.400 --> 00:26:57.400]  這個也都符合了基督徒行公義好憐憫的信念
[00:26:57.400 --> 00:27:00.400]  這個也都不是完全違反建制的行動
[00:27:00.400 --> 00:27:03.400]  是最後一步無可奈何的一個行動
[00:27:03.400 --> 00:27:05.400]  所以我都引述陳牧師一句的說話
[00:27:05.400 --> 00:27:07.400]  大家看身後街會不會見到
[00:27:07.400 --> 00:27:10.400]  他說普選民主我支持
[00:27:10.400 --> 00:27:15.400]  盡情守法時機立場各有不同可以爭取
[00:27:15.400 --> 00:27:18.400]  可以討論甚至可以爭論
[00:27:18.400 --> 00:27:20.400]  無需反目承受
[00:27:20.400 --> 00:27:21.400]  胡扣帽子
[00:27:21.400 --> 00:27:23.400]  我希望今天我們看到的訊息
[00:27:23.400 --> 00:27:25.400]  彼得都是這樣勸勉我們
[00:27:25.400 --> 00:27:27.400]  我們可以運用基督的自由
[00:27:27.400 --> 00:27:32.400]  但是卻是叫我們彼此的信服彼此的尊重
[00:27:32.400 --> 00:27:36.400]  我希望這種尊重繼續在我們的教會見到
[00:27:36.400 --> 00:27:38.400]  願以神祝福我們這個群體
[00:27:38.400 --> 00:27:43.400]  可以在世上成為對這個世界發言的一個聲音
[00:27:43.400 --> 00:27:47.400]  真是見證到主的心意
[00:27:47.400 --> 00:27:48.400]  多謝各位
