
[00:00:00.000 --> 00:00:03.500]  粵語堂的各位弟兄姊妹們 主內平安
[00:19:11.000 --> 00:19:14.000]  或者是爲了功成名就
[00:19:14.000 --> 00:19:16.000]  青史流芳去的
[00:19:16.000 --> 00:19:21.000]  保羅是受了神的呼召去穿福音的
[00:19:21.000 --> 00:19:24.000]  他這一路經歷了多少艱辛
[00:19:24.000 --> 00:19:27.000]  我們看看保羅自己所說的
[00:19:27.000 --> 00:19:31.000]  多受苦楚
[00:19:31.000 --> 00:19:32.000]  多次下奸
[00:19:32.000 --> 00:19:35.000]  受過鞭刑棍刑
[00:19:35.000 --> 00:19:36.000]  遭石頭打
[00:19:36.000 --> 00:19:39.000]  差點打到人家都以爲他死了
[00:19:39.000 --> 00:19:41.000]  三次海難
[00:19:41.000 --> 00:19:42.000]  旅行遠路
[00:19:42.000 --> 00:19:44.000]  遭江河的危險
[00:19:44.000 --> 00:19:45.000]  盜賊的危險
[00:19:45.000 --> 00:19:46.000]  同族的危險
[00:19:46.000 --> 00:19:47.000]  外邦的危險
[00:19:47.000 --> 00:19:48.000]  城裏的危險
[00:19:48.000 --> 00:19:49.000]  曠野的危險
[00:19:49.000 --> 00:19:51.000]  海中的危險
[00:19:51.000 --> 00:19:52.000]  假弟兄的危險
[00:19:52.000 --> 00:19:53.000]  受勞碌
[00:19:53.000 --> 00:19:54.000]  受困苦
[00:19:54.000 --> 00:19:55.000]  不能睡覺
[00:19:55.000 --> 00:19:56.000]  又飢又渴
[00:19:56.000 --> 00:19:59.000]  多次沒有飯喫
[00:19:59.000 --> 00:20:00.000]  受寒冷
[00:20:00.000 --> 00:20:01.000]  赤身露體
[00:20:01.000 --> 00:20:03.000]  連穿的衣服都沒有
[00:20:03.000 --> 00:20:05.000]  除了這外面的事
[00:20:05.000 --> 00:20:08.000]  還有爲宗教會掛心的事
[00:20:08.000 --> 00:20:11.000]  天天壓在我身上
[00:20:11.000 --> 00:20:16.000]  爲什麼保羅經歷了這麼多的患難
[00:20:16.000 --> 00:20:20.000]  他沒有埋怨神
[00:20:20.000 --> 00:20:22.000]  保羅給出了一個理由
[00:20:22.000 --> 00:20:24.000]  我想想大家也可以問問自己
[00:20:24.000 --> 00:20:26.000]  爲什麼人生當中
[00:20:26.000 --> 00:20:28.000]  上帝讓我們經歷這麼多的苦難
[00:20:28.000 --> 00:20:30.000]  我可能剛纔給出了一些理由
[00:20:30.000 --> 00:20:34.000]  因爲我們活在這個破碎的世界
[00:20:34.000 --> 00:20:37.000]  因爲這個世界可以用很多患難
[00:20:37.000 --> 00:20:39.000]  來磨平我們的棱角
[00:20:39.000 --> 00:20:41.000]  讓我們謙卑下來
[00:20:41.000 --> 00:20:44.000]  因爲我們人都很驕傲
[00:20:44.000 --> 00:20:46.000]  然後保羅還給出了我們這個理由
[00:20:46.000 --> 00:20:49.000]  他說因爲你經歷患難
[00:20:49.000 --> 00:20:52.000]  方顯出神的大能
[00:20:52.000 --> 00:20:56.000]  讓你更深地經歷神的愛
[00:20:56.000 --> 00:20:57.000]  其實真的是這樣
[00:20:57.000 --> 00:20:59.000]  在歲月靜好的時候
[00:20:59.000 --> 00:21:00.000]  你看看你的鄰居
[00:21:00.000 --> 00:21:02.000]  不信主的鄰居
[00:21:02.000 --> 00:21:04.000]  人家照樣很nice
[00:21:04.000 --> 00:21:07.000]  很有道德感
[00:21:07.000 --> 00:21:09.000]  在這樣歲月靜好的時候
[00:21:09.000 --> 00:21:11.000]  信和不信
[00:21:11.000 --> 00:21:12.000]  你的信仰
[00:21:12.000 --> 00:21:13.000]  差別不大
[00:21:13.000 --> 00:21:15.000]  差異不大
[00:21:15.000 --> 00:21:17.000]  只有真正的患難
[00:21:17.000 --> 00:21:21.000]  讓人體會到有神的意義
[00:21:21.000 --> 00:21:23.000]  我覺得作爲牧師
[00:21:23.000 --> 00:21:25.000]  我會經常經歷
[00:21:25.000 --> 00:21:29.000]  見到很多經歷過患難的人
[00:21:29.000 --> 00:21:32.000]  經歷過真正大難的人
[00:21:32.000 --> 00:21:34.000]  在大難當中
[00:21:34.000 --> 00:21:37.000]  沒有離棄神的人
[00:21:37.000 --> 00:21:40.000]  當他遇過了這個苦難之後
[00:21:40.000 --> 00:21:42.000]  真的可以叫做浴火重生
[00:21:42.000 --> 00:21:45.000]  真的就是脫胎換骨
[00:21:45.000 --> 00:21:48.000]  真的就是更深地經歷了神的帶領
[00:21:48.000 --> 00:21:51.000]  他的整個人都不一樣
[00:21:51.000 --> 00:21:53.000]  他會更加地堅定
[00:21:53.000 --> 00:21:54.000]  更加地溫柔
[00:21:54.000 --> 00:21:56.000]  更加地有韌性
[00:21:56.000 --> 00:21:58.000]  更加地開闊
[00:21:58.000 --> 00:21:59.000]  所以有一句話說得
[00:21:59.000 --> 00:22:00.000]  其實很有道理
[00:22:00.000 --> 00:22:01.000]  說生活中
[00:22:01.000 --> 00:22:03.000]  凡打不倒你的事情
[00:22:03.000 --> 00:22:07.000]  都是祝福你的事情
[00:22:07.000 --> 00:22:09.000]  確實是
[00:22:09.000 --> 00:22:10.000]  我們像保羅一樣
[00:22:10.000 --> 00:22:11.000]  保羅所以就告訴我們說
[00:22:11.000 --> 00:22:12.000]  爲什麼要經歷患難
[00:22:12.000 --> 00:22:15.000]  他說患難有個好處就是
[00:22:15.000 --> 00:22:17.000]  讓你在患難當中
[00:22:17.000 --> 00:22:20.000]  經歷到別人經歷不到的神
[00:22:20.000 --> 00:22:22.000]  很多時候你對神的那種心愛
[00:22:22.000 --> 00:22:25.000]  和上帝對你特殊的愛和帶領
[00:22:25.000 --> 00:22:28.000]  那種不離不棄的
[00:22:28.000 --> 00:22:31.000]  與你同在的那個力量
[00:22:31.000 --> 00:22:35.000]  你在平順的時候
[00:22:35.000 --> 00:22:37.000]  你的體會真的不深刻
[00:22:37.000 --> 00:22:38.000]  也許我們能體會到
[00:22:38.000 --> 00:22:40.000]  但是我覺得不深刻
[00:22:40.000 --> 00:22:43.000]  真的在大難的當中
[00:22:43.000 --> 00:22:46.000]  你就知道神的深刻
[00:22:46.000 --> 00:22:48.000]  就像保羅所說的
[00:22:48.000 --> 00:22:50.000]  我們也會四面受敵
[00:22:50.000 --> 00:22:51.000]  但是靠着神
[00:22:51.000 --> 00:22:54.000]  我們不會被困住
[00:22:54.000 --> 00:22:56.000]  我們也會焦慮
[00:22:56.000 --> 00:22:58.000]  我們甚至可能會得抑鬱症
[00:22:58.000 --> 00:23:01.000]  我們可能也會有心理的問題
[00:23:01.000 --> 00:23:03.000]  但是靠着神
[00:23:03.000 --> 00:23:06.000]  我們最終能振奮起來
[00:23:06.000 --> 00:23:10.000]  因爲我們始終有盼望
[00:23:10.000 --> 00:23:11.000]  我們會經歷逼迫
[00:23:11.000 --> 00:23:13.000]  生活當中經濟的逼迫
[00:23:13.000 --> 00:23:14.000]  身體的逼迫
[00:23:14.000 --> 00:23:16.000]  家庭關係的逼迫
[00:23:16.000 --> 00:23:19.000]  但是神承諾
[00:23:19.000 --> 00:23:20.000]  他不會丟棄我們
[00:23:20.000 --> 00:23:22.000]  可能人某一些
[00:23:22.000 --> 00:23:24.000]  有時候有人丟了丟棄了你
[00:23:24.000 --> 00:23:27.000]  或者說有一段關係丟棄了你
[00:23:27.000 --> 00:23:29.000]  但是神承諾
[00:23:29.000 --> 00:23:31.000]  他不會丟棄你
[00:23:31.000 --> 00:23:34.000]  我們甚至會被打倒
[00:23:34.000 --> 00:23:36.000]  但是靠着神
[00:23:36.000 --> 00:23:38.000]  你就想想那個小草
[00:23:38.000 --> 00:23:39.000]  假以時日
[00:23:39.000 --> 00:23:41.000]  只要一場春雨過後
[00:23:41.000 --> 00:23:43.000]  再幹的土地
[00:23:43.000 --> 00:23:46.000]  又會有草從裏面生出來
[00:23:46.000 --> 00:23:47.000]  這就是基督徒
[00:23:47.000 --> 00:23:50.000]  這就是有神的生命
[00:23:50.000 --> 00:23:55.000]  所以寶經幽幻是非常有意義
[00:23:55.000 --> 00:23:59.000]  有幽幻因爲我們走的是天路歷程
[00:23:59.000 --> 00:24:01.000]  所以在這個過程當中
[00:24:01.000 --> 00:24:05.000]  有幽幻只能夠讓我們
[00:24:05.000 --> 00:24:08.000]  在這個天路歷程走的過程當中
[00:24:08.000 --> 00:24:11.000]  變得更堅定
[00:24:11.000 --> 00:24:13.000]  但是沒有神的人
[00:24:13.000 --> 00:24:15.000]  無論他是順境還是逆境
[00:24:15.000 --> 00:24:18.000]  他都是在這個世界當中
[00:24:18.000 --> 00:24:20.000]  巡迴往復
[00:24:20.000 --> 00:24:23.000]  他出不了世界的這個圈子
[00:24:23.000 --> 00:24:25.000]  他是破碎的
[00:24:25.000 --> 00:24:27.000]  是虛空的
[00:24:27.000 --> 00:24:29.000]  但是我們走天路的人
[00:24:29.000 --> 00:24:32.000]  我們走的是朝上的路
[00:24:32.000 --> 00:24:36.000]  所以這就是寶羅繞路八百公里
[00:24:36.000 --> 00:24:38.000]  不是神的錯誤
[00:24:38.000 --> 00:24:39.000]  不是神殘忍
[00:24:39.000 --> 00:24:41.000]  而是神有意爲之
[00:24:41.000 --> 00:24:43.000]  其實這也是給寶羅
[00:24:43.000 --> 00:24:48.000]  在進入一個宣教歷程當中的一個訓練
[00:24:48.000 --> 00:24:51.000]  神讓寶羅更深刻地明白一個道理
[00:24:51.000 --> 00:24:54.000]  我們不總能理解神的用意
[00:24:54.000 --> 00:24:55.000]  你看你就會覺得
[00:24:55.000 --> 00:24:59.000]  上帝你就直接明確地指引我去菲律賓
[00:24:59.000 --> 00:25:01.000]  到歐洲不就得了嗎
[00:25:01.000 --> 00:25:02.000]  爲什麼我走這兒
[00:25:02.000 --> 00:25:04.000]  你說不行
[00:25:04.000 --> 00:25:06.000]  那我就只有再走別的地方了
[00:25:06.000 --> 00:25:08.000]  你又說不行
[00:25:08.000 --> 00:25:12.000]  所以我們不能總是理解神的用意
[00:25:12.000 --> 00:25:14.000]  恰恰是因爲這樣
[00:25:14.000 --> 00:25:18.000]  我們更需要堅信神的帶領
[00:25:18.000 --> 00:25:20.000]  其實寶羅也是沒有停
[00:25:20.000 --> 00:25:23.000]  他邊走邊尋求神的帶領
[00:25:23.000 --> 00:25:25.000]  邊走邊尋求神的帶領
[00:25:25.000 --> 00:25:27.000]  堅持着堅持着堅持着
[00:25:27.000 --> 00:25:30.000]  終於神的帶領來了
[00:25:30.000 --> 00:25:35.000]  也許此刻的你就正在經歷一些人生的彎路
[00:25:35.000 --> 00:25:37.000]  可能是婚姻關係緊張
[00:25:37.000 --> 00:25:39.000]  或者是爲孩子而掛心
[00:25:39.000 --> 00:25:45.000]  或者是你自己的健康遇到了巨大的危機
[00:25:45.000 --> 00:25:50.000]  或者是你至親的人離開了你
[00:25:50.000 --> 00:25:54.000]  你可能感覺不到神的帶領
[00:25:54.000 --> 00:25:56.000]  但是寶羅沒有丟下裝備
[00:25:56.000 --> 00:26:00.000]  寶羅重要的一點就是他這個人特別堅持
[00:26:00.000 --> 00:26:01.000]  他就堅持
[00:26:01.000 --> 00:26:03.000]  你看他們多繞了多少路
[00:26:03.000 --> 00:26:04.000]  他們也沒停下來
[00:26:04.000 --> 00:26:05.000]  他們就一直走
[00:26:05.000 --> 00:26:06.000]  是這兒嗎
[00:26:06.000 --> 00:26:07.000]  走到這兒
[00:26:07.000 --> 00:26:08.000]  禱告
[00:26:08.000 --> 00:26:09.000]  神也沒開門
[00:26:09.000 --> 00:26:10.000]  接着走
[00:26:10.000 --> 00:26:11.000]  是那兒嗎
[00:26:11.000 --> 00:26:12.000]  走到那兒
[00:26:12.000 --> 00:26:13.000]  禱告
[00:26:13.000 --> 00:26:14.000]  沒開門
[00:26:14.000 --> 00:26:17.000]  但是寶羅特別的有毅力
[00:26:17.000 --> 00:26:18.000]  他沒有停下來
[00:26:18.000 --> 00:26:20.000]  因爲他知道宣教這條路
[00:26:20.000 --> 00:26:22.000]  人一旦泄氣了
[00:26:22.000 --> 00:26:24.000]  一旦心冷了
[00:26:24.000 --> 00:26:26.000]  一旦停下來了
[00:26:26.000 --> 00:26:29.000]  可能真的你這個勁兒就沒了
[00:26:29.000 --> 00:26:32.000]  這股心氣就淡了
[00:26:32.000 --> 00:26:33.000]  就好像
[00:26:33.000 --> 00:26:35.000]  假如有人說的特別好
[00:26:35.000 --> 00:26:38.000]  說我們好像就像一塊鐵一樣
[00:26:38.000 --> 00:26:40.000]  其實我們的出場設置
[00:26:40.000 --> 00:26:41.000]  我們來到這個世間
[00:26:41.000 --> 00:26:43.000]  我們就充滿了瑕疵
[00:26:43.000 --> 00:26:45.000]  我們變成了一個冰冰冷冷
[00:26:45.000 --> 00:26:47.000]  就像一塊鐵一樣
[00:26:47.000 --> 00:26:51.000]  我們必須得不斷地回到火裏面
[00:26:51.000 --> 00:26:53.000]  回到溫暖的源頭
[00:26:53.000 --> 00:26:55.000]  我們才能夠被烤熱
[00:26:55.000 --> 00:26:58.000]  我們才能夠把溫度傳遞出去
[00:26:58.000 --> 00:27:01.000]  我們才能變成一塊熱的鐵
[00:27:01.000 --> 00:27:03.000]  紅色的鐵
[00:27:03.000 --> 00:27:07.000]  只要你離開了火的源頭
[00:27:07.000 --> 00:27:08.000]  假以時日
[00:27:08.000 --> 00:27:11.000]  你又回到出場設置了
[00:27:11.000 --> 00:27:14.000]  我們就變成了一種驕傲頑固不化的
[00:27:14.000 --> 00:27:15.000]  自以爲是的
[00:27:15.000 --> 00:27:18.000]  一塊冷冷的鐵了
[00:27:18.000 --> 00:27:20.000]  所以越在這樣的時刻
[00:27:20.000 --> 00:27:21.000]  越是迷茫
[00:27:21.000 --> 00:27:23.000]  你尋不到神帶領的時刻
[00:27:23.000 --> 00:27:24.000]  你越不能放棄
[00:27:24.000 --> 00:27:26.000]  當你心裏煩亂
[00:27:26.000 --> 00:27:27.000]  你感到無法禱告
[00:27:27.000 --> 00:27:28.000]  你越應該禱告
[00:27:28.000 --> 00:27:31.000]  因爲只有認真的禱告
[00:27:31.000 --> 00:27:33.000]  才能讓你的心平靜下來
[00:27:33.000 --> 00:27:37.000]  才能夠讓你發生本質的改變
[00:27:37.000 --> 00:27:41.000]  有時候你會覺得生活太忙
[00:27:41.000 --> 00:27:42.000]  沒有時間讀經嗎
[00:27:42.000 --> 00:27:45.000]  其實這正是你應該讀經的時候
[00:27:45.000 --> 00:27:50.000]  忙的人通常都是沒有智慧
[00:27:50.000 --> 00:27:52.000]  需要指引的人
[00:27:52.000 --> 00:27:55.000]  忙忙亂亂卻抓不到重點
[00:27:55.000 --> 00:27:59.000]  你需要的指引正在聖經裏等着你
[00:27:59.000 --> 00:28:02.000]  你週日想偷懶不來教會嗎
[00:28:02.000 --> 00:28:03.000]  必須來
[00:28:03.000 --> 00:28:04.000]  你越是不想來
[00:28:04.000 --> 00:28:06.000]  你越得拖着自己來
[00:28:06.000 --> 00:28:08.000]  來教會不是爲了人
[00:28:08.000 --> 00:28:13.000]  來教會是你用心靈和誠實來朝見神
[00:28:13.000 --> 00:28:15.000]  是你那塊冷的鐵
[00:28:15.000 --> 00:28:19.000]  不斷地重新回到火的源頭
[00:28:19.000 --> 00:28:20.000]  這些各種各樣的
[00:28:20.000 --> 00:28:21.000]  表面上看起來
[00:28:21.000 --> 00:28:24.000]  好像你覺得是一個宗教的一個行爲
[00:28:24.000 --> 00:28:26.000]  實際上這不叫宗教行爲
[00:28:26.000 --> 00:28:28.000]  這叫屬靈的自制力
[00:28:28.000 --> 00:28:30.000]  屬靈的操練
[00:28:30.000 --> 00:28:32.000]  屬靈的功課
[00:28:32.000 --> 00:28:35.000]  當你認認真真地去做這些功課的時候
[00:28:35.000 --> 00:28:37.000]  這塊冷的鐵
[00:28:37.000 --> 00:28:40.000]  不停地回到火的源頭
[00:28:40.000 --> 00:28:42.000]  讓它把自己燒熱
[00:28:42.000 --> 00:28:44.000]  因爲你知道你離了它
[00:28:44.000 --> 00:28:47.000]  你立刻便會出場設置
[00:28:47.000 --> 00:28:50.000]  這就是經文給我們的第一個提醒
[00:28:50.000 --> 00:28:52.000]  萬路是神的帶領
[00:28:52.000 --> 00:28:54.000]  第二個提醒就是
[00:28:54.000 --> 00:28:58.000]  我們從呂地亞來竊入
[00:28:58.000 --> 00:29:00.000]  叫做打開心門
[00:29:00.000 --> 00:29:01.000]  真實連接
[00:29:01.000 --> 00:29:04.000]  神有美意
[00:29:04.000 --> 00:29:06.000]  當你回到呂地亞
[00:29:06.000 --> 00:29:09.000]  你看他一信主
[00:29:09.000 --> 00:29:11.000]  他就把自己的家庭開放
[00:29:11.000 --> 00:29:12.000]  他就強留
[00:29:12.000 --> 00:29:15.000]  聖經四個字說強留我們
[00:29:15.000 --> 00:29:19.000]  這就把呂地亞那種慷慨豪放真摯
[00:29:19.000 --> 00:29:21.000]  大氣的這種特質
[00:29:21.000 --> 00:29:23.000]  一下子就刻畫出來了
[00:29:23.000 --> 00:29:25.000]  你是不是能夠瞬間感受到
[00:29:25.000 --> 00:29:27.000]  有特別特別溫暖的
[00:29:27.000 --> 00:29:29.000]  這麼一個很慷慨的
[00:29:29.000 --> 00:29:33.000]  又心很大
[00:29:33.000 --> 00:29:37.000]  也很寬大的這種愛的力量
[00:29:37.000 --> 00:29:39.000]  其實這個魅力
[00:29:39.000 --> 00:29:42.000]  最重要的是一個什麼根本呢
[00:29:42.000 --> 00:29:43.000]  其實就是
[00:29:43.000 --> 00:29:47.000]  呂地亞具有與人連接的能力
[00:29:47.000 --> 00:29:49.000]  連接的能力
[00:29:49.000 --> 00:29:51.000]  真的很重要
[00:29:51.000 --> 00:29:53.000]  很多人這一生
[00:29:53.000 --> 00:29:56.000]  其實他都不能不會
[00:29:56.000 --> 00:29:59.000]  也不敢把自己真正的打開
[00:29:59.000 --> 00:30:02.000]  哪怕是他和他最親的人
[00:30:02.000 --> 00:30:07.000]  他都沒有真正的連接
[00:30:07.000 --> 00:30:10.000]  有人說我可能是我性格比較內斂
[00:30:10.000 --> 00:30:12.000]  我是一個很內向的人
[00:30:12.000 --> 00:30:13.000]  我不善社交
[00:30:13.000 --> 00:30:18.000]  但是真實的連接和性格沒有一點關係
[00:30:18.000 --> 00:30:22.000]  內向的人也需要和人連接
[00:30:22.000 --> 00:30:26.000]  連接不是說你聊天的時候
[00:30:26.000 --> 00:30:28.000]  很聊得很嗨
[00:30:28.000 --> 00:30:29.000]  聊得很好
[00:30:29.000 --> 00:30:30.000]  這就叫真摯連接
[00:30:30.000 --> 00:30:32.000]  不是
[00:30:32.000 --> 00:30:36.000]  真摯的連接是敞開自己
[00:30:36.000 --> 00:30:39.000]  內向的人也可以勇敢地敞開自己
[00:30:39.000 --> 00:30:42.000]  不是什麼都跟別人去說
[00:30:42.000 --> 00:30:44.000]  而是你從心裏有一個敞開的態度
[00:30:44.000 --> 00:30:48.000]  用真心去擁抱對方
[00:30:48.000 --> 00:30:51.000]  幾周前我和我們國語堂的一位姐妹聊天
[00:30:51.000 --> 00:30:54.000]  她說一段話特別地震撼我
[00:30:54.000 --> 00:31:00.000]  她說對我來說十字架就代表着連接
[00:31:00.000 --> 00:31:03.000]  向上和神連接
[00:31:03.000 --> 00:31:06.000]  別忘了還有左右和人連接
[00:31:06.000 --> 00:31:08.000]  如果一個人
[00:31:08.000 --> 00:31:11.000]  一個基督徒號稱他真的跟神連上了
[00:31:11.000 --> 00:31:14.000]  他感受到了神的愛
[00:31:14.000 --> 00:31:17.000]  他聖靈總是充滿着他
[00:31:17.000 --> 00:31:18.000]  總有神的愛
[00:31:18.000 --> 00:31:24.000]  你覺得他可能不跟周圍的人真實地連接嗎
[00:31:24.000 --> 00:31:26.000]  沒可能
[00:31:26.000 --> 00:31:29.000]  那他肯定是自然而然地
[00:31:29.000 --> 00:31:31.000]  他就有一個連接的能力
[00:31:31.000 --> 00:31:33.000]  就像呂迪亞一樣
[00:31:33.000 --> 00:31:35.000]  當神把他的心打開
[00:31:35.000 --> 00:31:37.000]  他接受了福音的那一刻
[00:31:37.000 --> 00:31:40.000]  他聽到了保羅他們的難處
[00:31:40.000 --> 00:31:42.000]  他就是自發地
[00:31:42.000 --> 00:31:46.000]  就是完全本能地他就要跟他連接了
[00:31:46.000 --> 00:31:48.000]  他本能地就把自己的心敞開
[00:31:48.000 --> 00:31:51.000]  把自己的家敞開了
[00:31:51.000 --> 00:31:55.000]  這是一個真正跟神連接的人
[00:31:55.000 --> 00:31:58.000]  他必然要跟人連接
[00:31:58.000 --> 00:32:01.000]  你看就像保羅
[00:32:01.000 --> 00:32:04.000]  保羅其實他這個人的性格特點
[00:32:04.000 --> 00:32:06.000]  我們讀前面也發現
[00:32:06.000 --> 00:32:08.000]  比如他和巴拿巴的那些爭執
[00:32:08.000 --> 00:32:14.000]  你就仔細讀聖經的使徒行傳和保羅書信
[00:32:14.000 --> 00:32:19.000]  他其實是一個非常非常有個性的人
[00:32:19.000 --> 00:32:21.000]  他不是一個很
[00:32:21.000 --> 00:32:23.000]  不一定是一個很容易接觸的人
[00:32:23.000 --> 00:32:24.000]  早期的保羅
[00:32:24.000 --> 00:32:26.000]  你想他去大馬士革
[00:32:26.000 --> 00:32:29.000]  去追捕那些基督徒的時候
[00:32:29.000 --> 00:32:35.000]  他一個人自願請命大祭司去追殺基督徒
[00:32:35.000 --> 00:32:37.000]  他要一個人去
[00:32:37.000 --> 00:32:38.000]  他成爲基督徒之後
[00:32:38.000 --> 00:32:41.000]  他就一個人跑回大樹住了很多年
[00:32:41.000 --> 00:32:45.000]  直到巴拿巴去把他找出來邀請他
[00:32:45.000 --> 00:32:47.000]  很有可能保羅的性格
[00:32:47.000 --> 00:32:49.000]  他真的是他在開始
[00:32:49.000 --> 00:32:52.000]  他是一個很自我目標性很強
[00:32:52.000 --> 00:32:55.000]  但是不太願意與別人連接的人
[00:32:55.000 --> 00:32:59.000]  但是你讀到保羅書信的後面
[00:32:59.000 --> 00:33:00.000]  使徒行傳的後面
[00:33:00.000 --> 00:33:04.000]  你就覺得保羅是一個多麼真摯坦誠
[00:33:04.000 --> 00:33:07.000]  可以用心的人
[00:33:07.000 --> 00:33:08.000]  你看他在書信後面
[00:33:08.000 --> 00:33:11.000]  他把提摩泰稱爲自己的兒子
[00:33:11.000 --> 00:33:14.000]  他說到提多說是我心上的人
[00:33:14.000 --> 00:33:16.000]  他屢次的寫信說
[00:33:16.000 --> 00:33:17.000]  你一定要把馬可帶來
[00:33:17.000 --> 00:33:20.000]  他跟馬可有過節
[00:33:20.000 --> 00:33:22.000]  他說你又要把馬可帶來
[00:33:22.000 --> 00:33:25.000]  讓他到監獄裏來看我
[00:33:25.000 --> 00:33:30.000]  他和他團隊的每一個人都成爲生死之交
[00:33:30.000 --> 00:33:33.000]  把他們每一個人都親如家人
[00:33:33.000 --> 00:33:35.000]  其實你想一想也make sense
[00:33:35.000 --> 00:33:36.000]  對吧
[00:33:36.000 --> 00:33:40.000]  保羅經歷了三次宣教旅行
[00:33:40.000 --> 00:33:43.000]  這一路上遇到了那麼多的風險
[00:33:43.000 --> 00:33:45.000]  但是他這個人從來沒有抱怨
[00:33:45.000 --> 00:33:47.000]  從來沒有覺得苦讀
[00:33:47.000 --> 00:33:52.000]  從來都沒有說疲憊呀或者什麼
[00:33:52.000 --> 00:33:53.000]  剛纔讀到了原因
[00:33:53.000 --> 00:33:57.000]  他說因爲上帝與我同在
[00:33:57.000 --> 00:33:59.000]  其實還有一個隱含的原因
[00:33:59.000 --> 00:34:01.000]  因爲他不但和神連接
[00:34:01.000 --> 00:34:03.000]  他感受到了從神而來的愛
[00:34:03.000 --> 00:34:06.000]  他也與人連接
[00:34:06.000 --> 00:34:07.000]  與他的團隊
[00:34:07.000 --> 00:34:10.000]  他去到的每一個接待家庭
[00:34:10.000 --> 00:34:12.000]  都給他無限的愛
[00:34:12.000 --> 00:34:16.000]  他也跟他們完全地敞開心
[00:34:16.000 --> 00:34:18.000]  成爲真正的屬靈的夥伴
[00:34:18.000 --> 00:34:20.000]  成爲真正的屬靈的家人
[00:34:20.000 --> 00:34:23.000]  比家人還親的家人
[00:34:23.000 --> 00:34:25.000]  所以說白了
[00:34:25.000 --> 00:34:27.000]  其實傳福音這件事情
[00:34:27.000 --> 00:34:31.000]  就是在踐行一個深度的連接
[00:34:31.000 --> 00:34:35.000]  你覺得我參加一個傳福音培訓班
[00:34:35.000 --> 00:34:37.000]  我參加一個三福的培訓
[00:34:37.000 --> 00:34:39.000]  或者我去了教會的短宣
[00:34:39.000 --> 00:34:41.000]  我就會傳福音了
[00:34:41.000 --> 00:34:42.000]  我就可以傳福音了
[00:34:42.000 --> 00:34:44.000]  其實根本不是
[00:34:44.000 --> 00:34:46.000]  一個傳福音的人
[00:34:46.000 --> 00:34:50.000]  其實首先你要願意把自己獻出來
[00:34:50.000 --> 00:34:54.000]  不是說一天24小時都在教會里面
[00:34:54.000 --> 00:34:55.000]  不是這個意思
[00:34:55.000 --> 00:34:59.000]  把自己獻出來是把自己的心真的敞開
[00:34:59.000 --> 00:35:03.000]  願意和還沒有認識神的那些人
[00:35:03.000 --> 00:35:06.000]  去產生深刻的連接
[00:35:06.000 --> 00:35:08.000]  只有你真的是把心敞開
[00:35:08.000 --> 00:35:09.000]  跟人家連上了
[00:35:09.000 --> 00:35:12.000]  人家對方纔能打開心門
[00:35:12.000 --> 00:35:14.000]  願意來聽你說的話
[00:35:14.000 --> 00:35:16.000]  而不是高高在上
[00:35:16.000 --> 00:35:18.000]  教育你幾句聖經的話
[00:35:18.000 --> 00:35:22.000]  或者是認給你一個屬靈的四個原則
[00:35:22.000 --> 00:35:25.000]  一個傳福音的單章
[00:35:25.000 --> 00:35:26.000]  其實哪怕
[00:35:26.000 --> 00:35:28.000]  我們都有這樣的感受
[00:35:28.000 --> 00:35:32.000]  就是哪怕是一個對一個路人
[00:35:32.000 --> 00:35:37.000]  一個真誠的敞開心的打招呼
[00:35:37.000 --> 00:35:40.000]  和一個表面敷衍的打招呼
[00:35:40.000 --> 00:35:43.000]  一秒鐘的兩人相遇的時間
[00:35:43.000 --> 00:35:46.000]  對方都是有感受的
[00:35:46.000 --> 00:35:47.000]  更何況
[00:35:47.000 --> 00:35:52.000]  我們這些號稱帶着福音去拯救靈魂的人
[00:35:52.000 --> 00:35:57.000]  我們真的一定要像呂迪亞和鮑羅一樣
[00:35:57.000 --> 00:35:58.000]  把心打開
[00:35:58.000 --> 00:36:03.000]  所以其實今天的這個整個的這個故事
[00:36:03.000 --> 00:36:07.000]  我覺得也像我們人生的一個縮影吧
[00:36:07.000 --> 00:36:12.000]  我們希望我們回去的時候帶回兩個信息
[00:36:12.000 --> 00:36:14.000]  一個就是
[00:36:14.000 --> 00:36:17.000]  如果你在彎路在迷茫在挫折當中
[00:36:17.000 --> 00:36:21.000]  你不要覺得上帝殘忍給你不斷的關門
[00:36:21.000 --> 00:36:24.000]  這正是上帝帶領你的時間
[00:36:24.000 --> 00:36:31.000]  他的帶領從來從來都沒有錯誤
[00:36:31.000 --> 00:36:32.000]  也可能
[00:36:32.000 --> 00:36:35.000]  你想想也許鮑羅多繞了那些路
[00:36:35.000 --> 00:36:37.000]  上帝也在預備呂迪亞這邊
[00:36:37.000 --> 00:36:39.000]  他也在預備他的心
[00:36:39.000 --> 00:36:45.000]  讓兩個人的時間完美的就是碰在一起
[00:36:45.000 --> 00:36:47.000]  還有
[00:36:47.000 --> 00:36:49.000]  你覺得人生的意義是什麼
[00:36:49.000 --> 00:36:52.000]  人生的意義是掙了很多錢
[00:36:52.000 --> 00:36:54.000]  或者說功成名就或者怎麼樣嗎
[00:36:54.000 --> 00:36:57.000]  其實真的都不是
[00:36:57.000 --> 00:37:00.000]  人生真實的意義給你喜樂的源泉
