
[00:00:00.000 --> 00:00:03.480]  我今天講題就是遇上肚餓的耶穌
[00:18:41.200 --> 00:18:45.800]  有沒有和你的弟兄姊妹一起分享
[00:18:45.800 --> 00:18:50.440]  一起去經歷
[00:18:50.440 --> 00:18:53.200]  因為我前一陣子和一班年輕人
[00:18:53.200 --> 00:18:56.360]  其實我們隔了半年沒見面
[00:18:56.360 --> 00:18:59.960]  之前都是很多分享
[00:18:59.960 --> 00:19:02.320]  但是有一個很久沒見面的時候
[00:19:02.320 --> 00:19:03.920]  那天晚上見到
[00:19:03.920 --> 00:19:06.240]  有一個有來的
[00:19:06.240 --> 00:19:07.240]  他就說
[00:19:07.240 --> 00:19:11.640]  其實我已經很久沒有去基督徒的聚會了
[00:19:11.640 --> 00:19:13.880]  今天是來了這個地方
[00:19:13.880 --> 00:19:15.520]  其實我們只是吃飯而已
[00:19:15.520 --> 00:19:18.280]  但是他已經說很久沒有了
[00:19:18.280 --> 00:19:21.280]  當然他道出了他在經歷很多不同的事情
[00:19:21.280 --> 00:19:25.320]  其實他在自己的自家裡就是工作
[00:19:25.320 --> 00:19:28.920]  團體的小組都散了
[00:19:28.920 --> 00:19:31.120]  但是另一個是沒有來的
[00:19:31.120 --> 00:19:32.760]  他就很奇怪 因為要上班
[00:19:32.760 --> 00:19:33.840]  他沒有來 他來不了
[00:19:33.840 --> 00:19:35.040]  我問他那天晚上怎麼樣
[00:19:35.040 --> 00:19:36.760]  他說他現在這樣
[00:19:36.760 --> 00:19:39.440]  我有點擔心他
[00:19:39.440 --> 00:19:40.120]  後來他說
[00:19:40.120 --> 00:19:42.000]  哎呀 我就相反
[00:19:42.000 --> 00:19:43.560]  其實我在工作上現在
[00:19:43.560 --> 00:19:45.120]  我很需要
[00:19:45.120 --> 00:19:48.680]  他說他很需要不是一個信仰的群體
[00:19:48.680 --> 00:19:50.160]  是我聽得到的
[00:19:50.160 --> 00:19:54.240]  我很需要回到一個信心的群體
[00:19:54.240 --> 00:19:57.520]  今天我們在教會裡是一個信仰的群體
[00:19:57.520 --> 00:19:59.440]  但是我們可不可以發揮成為一個
[00:19:59.440 --> 00:20:01.600]  有信心的群體呢
[00:20:01.600 --> 00:20:04.080]  我們去參與教會
[00:20:04.080 --> 00:20:06.320]  我們仍然在教會裡生活
[00:20:06.320 --> 00:20:11.120]  但是我們有沒有這份信心一起發出來呢
[00:20:11.120 --> 00:20:14.520]  我們一起彼此的分享呢
[00:20:14.520 --> 00:20:16.360]  因為其實我們仍然是
[00:20:16.360 --> 00:20:17.560]  無所謂了
[00:20:17.560 --> 00:20:19.120]  盡量不要說那麼多
[00:20:19.120 --> 00:20:21.280]  免得又不知道說了什麼
[00:20:21.280 --> 00:20:23.720]  你喜歡 我不喜歡
[00:20:23.720 --> 00:20:25.160]  如果我們真的相信這個主耶穌
[00:20:25.160 --> 00:20:28.240]  是我們掌管萬有的主
[00:20:28.240 --> 00:20:31.000]  他也是教會的頭
[00:20:31.000 --> 00:20:33.720]  我們會不會都願意彼此用愛心
[00:20:33.720 --> 00:20:37.080]  一起慢慢地去交流
[00:20:37.080 --> 00:20:40.000]  表達 分享呢
[00:20:40.000 --> 00:20:41.400]  無可否認
[00:20:41.400 --> 00:20:42.560]  人呢
[00:20:42.560 --> 00:20:44.200]  如果真的靠我們自己
[00:20:44.200 --> 00:20:46.040]  我們仍然說有罪性
[00:20:46.040 --> 00:20:50.280]  經常說教會是罪人最多的地方
[00:20:50.280 --> 00:20:54.800]  這個罪性有時候還是差一點
[00:20:54.800 --> 00:20:58.560]  我曾經都形容 輕鬆地說
[00:20:58.560 --> 00:21:00.480]  我試過和婆婆玩遊戲
[00:21:00.480 --> 00:21:02.120]  我玩一些卡
[00:21:02.120 --> 00:21:04.480]  我說你現在就這樣玩
[00:21:04.480 --> 00:21:06.000]  玩了一輪
[00:21:06.000 --> 00:21:07.720]  後來我就說第二部分
[00:21:07.720 --> 00:21:09.760]  現在可以玩的就是可以分享的
[00:21:09.760 --> 00:21:12.320]  你拿到一張卡不對的就給別人
[00:21:12.320 --> 00:21:17.320]  哎呀 我還以為要陰陰招不讓人知道
[00:21:17.320 --> 00:21:18.360]  很自然的
[00:21:18.360 --> 00:21:19.040]  婆婆這樣說
[00:21:19.040 --> 00:21:22.720]  哦 不是 我們要彼此分享
[00:21:22.720 --> 00:21:27.280]  其實我們人性很多時候真的
[00:21:27.280 --> 00:21:29.480]  不可以完整
[00:21:29.480 --> 00:21:31.720]  但是如果我們真的回到教會的時候
[00:21:31.720 --> 00:21:33.440]  在這個群體裏面
[00:21:33.440 --> 00:21:35.000]  我們可不可以將自己
[00:21:35.000 --> 00:21:37.440]  將這副不美的一面
[00:21:37.440 --> 00:21:39.880]  我們都在這個信心的群體裏面
[00:21:39.880 --> 00:21:42.240]  一起去建立呢
[00:21:42.240 --> 00:21:45.920]  當我們在這裏分享一個信心的群體
[00:21:45.920 --> 00:21:47.760]  你來到這個地方
[00:21:47.760 --> 00:21:51.360]  就已經知道你不是單獨地去生活
[00:21:51.360 --> 00:21:53.360]  單獨地去經歷
[00:21:53.360 --> 00:21:55.160]  無論我們有任何的想法
[00:21:55.160 --> 00:21:56.280]  任何的立場
[00:21:56.280 --> 00:21:59.680]  任何的不同的思維
[00:21:59.680 --> 00:22:03.160]  我經常都去捉很多不同頂尖的思維
[00:22:03.160 --> 00:22:05.240]  因為我來賭堂
[00:22:05.240 --> 00:22:07.320]  我來自市區學
[00:22:07.320 --> 00:22:09.360]  有時候真是為甚麼呢
[00:22:09.360 --> 00:22:11.200]  真是很多問號
[00:22:11.200 --> 00:22:13.600]  都繼續學習裏面
[00:22:13.600 --> 00:22:17.440]  但至少我知道不是單獨去走
[00:22:17.440 --> 00:22:19.600]  頂尖妹你同樣
[00:22:19.600 --> 00:22:21.680]  如果我們真是隨著神的旨意
[00:22:21.680 --> 00:22:23.480]  我們說將祂的旨意行在地上
[00:22:23.480 --> 00:22:26.480]  是在我們身上一起彰顯出來的時候
[00:22:26.480 --> 00:22:28.600]  我們是有同行者的
[00:22:28.600 --> 00:22:30.440]  我們不會好像以色列那樣
[00:22:30.440 --> 00:22:32.800]  當時的預表那棵無花果樹
[00:22:32.800 --> 00:22:34.280]  其實有少許很孤獨
[00:22:34.280 --> 00:22:36.000]  就是中路那樣
[00:22:36.000 --> 00:22:37.400]  就是這一棵樹
[00:22:37.400 --> 00:22:38.680]  Somali沒有用的
[00:22:38.680 --> 00:22:39.600]  你在這裏
[00:22:39.600 --> 00:22:42.680]  因為你當時其實預表著以色列文是甚麼
[00:22:42.680 --> 00:22:43.800]  太過自視了
[00:22:43.800 --> 00:22:45.640]  自傲
[00:22:45.640 --> 00:22:47.840]  以為自己真是被神揀選一族的時候
[00:22:47.840 --> 00:22:51.600]  他們滿有看不起其他人
[00:22:51.600 --> 00:22:52.920]  去排外
[00:22:52.920 --> 00:22:56.160]  今天如果我們是在群體裏面
[00:22:56.160 --> 00:22:57.360]  我們有同行者
[00:22:57.360 --> 00:22:59.680]  我們要謙卑地在主的面前
[00:22:59.680 --> 00:23:02.920]  去尋找一個信心的群體
[00:23:02.920 --> 00:23:07.080]  但願我們不要只是葉子的茂盛
[00:23:07.080 --> 00:23:09.720]  整個梁法堂是在這裏
[00:23:09.720 --> 00:23:12.280]  外顯的亦都一眼看到
[00:23:12.280 --> 00:23:16.240]  但神要的是裏面的憲制
[00:23:16.240 --> 00:23:20.040]  裏面是一個滿有信心群體的憲制
[00:23:20.040 --> 00:23:24.120]  祂不要的是一些膚淺不敬虔的人在當中
[00:23:24.120 --> 00:23:27.960]  但是教會就是信徒聚在一起
[00:23:27.960 --> 00:23:30.880]  我們每一個人由神去塑造我們
[00:23:30.880 --> 00:23:35.960]  讓我們都可以去建立上主義的教會
[00:23:35.960 --> 00:23:37.640]  剛才在說
[00:23:37.640 --> 00:23:39.640]  自我挑戰的四十天
[00:23:39.640 --> 00:23:41.960]  其實一個是抄寫經文
[00:23:41.960 --> 00:23:43.400]  這裏想說的是
[00:23:43.400 --> 00:23:46.640]  其實我教會為甚麼會有這樣的自我挑戰呢
[00:23:46.640 --> 00:23:49.560]  是因為我教會出現赤字
[00:23:49.560 --> 00:23:52.760]  這個赤字其實是歷久的了
[00:23:52.760 --> 00:23:56.480]  但是都去到師父要出聲
[00:23:56.480 --> 00:23:59.320]  不行了 我們真的有可能不行了
[00:23:59.320 --> 00:24:01.080]  叫做現在五月過了
[00:24:01.080 --> 00:24:02.880]  因為五月是我們堂慶
[00:24:02.880 --> 00:24:04.480]  曾經師父就說
[00:24:04.480 --> 00:24:05.680]  會不會我們五月堂慶
[00:24:05.680 --> 00:24:07.360]  那天就告訴弟子妹
[00:24:07.360 --> 00:24:09.680]  我們要關門
[00:24:09.680 --> 00:24:11.520]  其實他們困擾了很久
[00:24:11.520 --> 00:24:13.440]  但當時我說了一件事
[00:24:13.440 --> 00:24:16.880]  是否真的覺得沒有錢會關門呢
[00:24:16.880 --> 00:24:19.000]  我信耶穌不是很久
[00:24:19.000 --> 00:24:20.640]  不是很久
[00:24:20.640 --> 00:24:22.160]  但我都不是很老
[00:24:22.160 --> 00:24:23.520]  但我所理解的
[00:24:23.520 --> 00:24:25.280]  要關門的教會
[00:24:25.280 --> 00:24:27.080]  只有聚的教會
[00:24:27.080 --> 00:24:29.840]  弟兄姊妹不願意去悔改的教會
[00:24:29.840 --> 00:24:32.240]  才會關門
[00:24:32.240 --> 00:24:33.160]  那怎麼辦呢
[00:24:33.160 --> 00:24:35.120]  現在沒有錢了
[00:24:35.120 --> 00:24:37.320]  但我可以告訴你
[00:24:37.320 --> 00:24:39.440]  那個困境是我弟兄姊妹
[00:24:39.440 --> 00:24:43.640]  都未完整的去懂得奉獻給上帝
[00:24:43.640 --> 00:24:46.240]  我們教會人不多
[00:24:46.240 --> 00:24:49.520]  但也不是每個人都去奉獻
[00:24:49.520 --> 00:24:51.200]  我們只可能只有三分之一的人
[00:24:51.200 --> 00:24:54.800]  去願意恆常的奉獻
[00:24:54.800 --> 00:24:57.160]  所以出現這個這麼大的問題
[00:24:57.160 --> 00:24:59.400]  但這個問題衍生的其實就是
[00:24:59.400 --> 00:25:02.640]  大家是否不願意去回應上帝呢
[00:25:02.640 --> 00:25:04.680]  但我們最後又要搞一些事
[00:25:04.680 --> 00:25:06.520]  要激勵一下大家
[00:25:06.520 --> 00:25:07.960]  我只是想說
[00:25:07.960 --> 00:25:11.880]  其實看到你們教會這麼有信心
[00:25:11.880 --> 00:25:13.360]  去搞一些自我挑戰
[00:25:13.360 --> 00:25:15.840]  一起去為教會籌款
[00:25:15.840 --> 00:25:19.040]  但其實實際裏面是不好的
[00:25:19.040 --> 00:25:23.480]  但是我們都要憑信心去繼續試
[00:25:23.480 --> 00:25:25.400]  那我呢
[00:25:25.400 --> 00:25:27.440]  其實都很懶的
[00:25:27.440 --> 00:25:29.680]  我最後就
[00:25:29.680 --> 00:25:33.240]  嘗試希望四十天裏看到一本書
[00:25:33.240 --> 00:25:34.200]  因為我有很多書
[00:25:34.200 --> 00:25:36.320]  但我不太喜歡看書
[00:25:36.320 --> 00:25:38.040]  喜歡哪一本就看哪一本
[00:25:38.040 --> 00:25:39.520]  還有抄寫金句
[00:25:39.520 --> 00:25:40.720]  在你的生命裏面
[00:25:40.720 --> 00:25:42.880]  其實你會否同樣
[00:25:42.880 --> 00:25:44.920]  無論是教會
[00:25:44.920 --> 00:25:47.160]  無論在你自己的生活裏面
[00:25:47.160 --> 00:25:49.840]  你會否看到神的恩典在你生命裏面
[00:25:49.840 --> 00:25:51.960]  神說其實只要你有信心
[00:25:51.960 --> 00:25:53.280]  你不要疑惑
[00:25:53.280 --> 00:25:55.920]  師哥一直都在說很滿足的
[00:25:55.920 --> 00:25:59.240]  神是怎樣滿足你的信心
[00:25:59.240 --> 00:26:00.960]  慢慢繼續前行
[00:26:00.960 --> 00:26:02.800]  但今天遇上肚餓的耶穌
[00:26:02.800 --> 00:26:04.920]  他說他也不滿足
[00:26:04.920 --> 00:26:07.120]  他餓的不滿足是因為
[00:26:07.120 --> 00:26:09.120]  他要我們每一個人
[00:26:09.120 --> 00:26:10.600]  用信心去滿足他
[00:26:10.600 --> 00:26:13.240]  餵飽他
[00:26:13.240 --> 00:26:16.000]  我們就是在有信心的群體裏面
[00:26:16.000 --> 00:26:17.880]  我們一同的行上神蹟
[00:26:17.880 --> 00:26:19.560]  可以落開這個大山
[00:26:19.560 --> 00:26:21.560]  因為我們有主同尋
