
[00:00:00.000 --> 00:00:02.000]  今天跟大家講到的題目是
[00:17:37.000 --> 00:17:39.000]  其實我們人生某些階段
[00:17:39.000 --> 00:17:40.000]  或者某個場合
[00:17:40.000 --> 00:17:41.000]  我們都會做領袖
[00:17:41.000 --> 00:17:43.000]  我們所有人都要行公義好憐憫
[00:17:43.000 --> 00:17:47.000]  今天就集中說公義這個問題
[00:17:47.000 --> 00:17:50.000]  我們知道一個司法不公道的社會
[00:17:50.000 --> 00:17:52.000]  其實很難長治久安
[00:17:52.000 --> 00:17:55.000]  如果審判官經常判案是不公義的話
[00:17:55.000 --> 00:17:59.000]  因為審判官如果不公義的審判
[00:17:59.000 --> 00:18:01.000]  他不單止得罪人
[00:18:01.000 --> 00:18:02.000]  得罪社會
[00:18:02.000 --> 00:18:03.000]  他得罪神
[00:18:03.000 --> 00:18:06.000]  他將有罪的判為無罪
[00:18:06.000 --> 00:18:08.000]  將無罪的判為有罪
[00:18:08.000 --> 00:18:10.000]  是踐踏了公義
[00:18:10.000 --> 00:18:11.000]  是得罪了
[00:18:11.000 --> 00:18:13.000]  藐視了神的真理
[00:18:13.000 --> 00:18:16.000]  因為真實真理是在神那裡
[00:18:16.000 --> 00:18:19.000]  當他不是按著真理來審判的時候
[00:18:19.000 --> 00:18:21.000]  其實他是踐踏了真理
[00:18:21.000 --> 00:18:24.000]  也是藐視了神
[00:18:24.000 --> 00:18:28.000]  我們怎樣去實踐公義和公平呢?
[00:18:28.000 --> 00:18:30.000]  公義和公平是什麼來的呢?
[00:18:30.000 --> 00:18:33.000]  我們具體可以怎樣掌握呢?
[00:18:33.000 --> 00:18:35.000]  尼加書第三章第八節
[00:18:35.000 --> 00:18:36.000]  尼加先知說
[00:18:36.000 --> 00:18:37.000]  至於我
[00:18:37.000 --> 00:18:38.000]  我藉耶和華的靈
[00:18:38.000 --> 00:18:41.000]  滿有力量、公平、才能
[00:18:41.000 --> 00:18:43.000]  可以向雅各說明他的過犯
[00:18:43.000 --> 00:18:46.000]  向以色列指出他的罪惡
[00:18:46.000 --> 00:18:49.000]  原來公義的元素包括了三方面
[00:18:49.000 --> 00:18:54.000]  先知說是包括了力量、公平和才能
[00:18:54.000 --> 00:18:56.000]  力量英文叫Power
[00:18:56.000 --> 00:18:58.000]  這個能力
[00:18:58.000 --> 00:19:00.000]  是藉著耶和華的靈才有的
[00:19:00.000 --> 00:19:02.000]  有些聖經的譯本會這樣譯
[00:19:02.000 --> 00:19:03.000]  至於我
[00:19:03.000 --> 00:19:04.000]  是滿有力量
[00:19:04.000 --> 00:19:06.000]  這個力量是耶和華的靈給我的
[00:19:06.000 --> 00:19:09.000]  然後才說公平和才能
[00:19:09.000 --> 00:19:11.000]  所以我們看到
[00:19:11.000 --> 00:19:15.000]  這個力量是神所賜的
[00:19:15.000 --> 00:19:17.000]  是神的靈給我們的
[00:19:17.000 --> 00:19:20.000]  而公平、公義的事
[00:19:20.000 --> 00:19:21.000]  是和立約有關
[00:19:21.000 --> 00:19:24.000]  是和神的關係有關的
[00:19:24.000 --> 00:19:26.000]  我們看回這個以塞亞書
[00:19:26.000 --> 00:19:28.000]  以塞亞和尼加先知是同期的
[00:19:28.000 --> 00:19:32.000]  先知也說到關於公義的事情
[00:19:32.000 --> 00:19:35.000]  在以塞亞書第五十六章
[00:19:35.000 --> 00:19:36.000]  一至七節
[00:19:36.000 --> 00:19:38.000]  我想請姐妹讀出來
[00:19:38.000 --> 00:19:39.000]  一至二節
[00:19:39.000 --> 00:19:58.000]  「耶和華如此說:你們當守公平、行公義,因我的救恩臨近,我的公義將要顯現。謹守安息日,宜不干犯,禁止己守,宜不作惡。如此行,如此持守的人,便為有福。」
[00:19:58.000 --> 00:20:02.000]  耶和華說到你們要守公平、行公義
[00:20:02.000 --> 00:20:04.000]  神的救恩臨近
[00:20:04.000 --> 00:20:06.000]  祂的公義就要顯現
[00:20:06.000 --> 00:20:08.000]  好像說到一個約的關係
[00:20:08.000 --> 00:20:10.000]  你們百姓
[00:20:10.000 --> 00:20:11.000]  以色列人
[00:20:11.000 --> 00:20:13.000]  就要守公平、行公義
[00:20:13.000 --> 00:20:15.000]  我的救恩就會臨近
[00:20:15.000 --> 00:20:17.000]  我的公義就會顯現
[00:20:17.000 --> 00:20:19.000]  具體說到守安息日
[00:20:19.000 --> 00:20:24.000]  安息日是我們放下自己的俗務
[00:20:24.000 --> 00:20:26.000]  一切其他做的事
[00:20:26.000 --> 00:20:27.000]  我們專一的
[00:20:27.000 --> 00:20:28.000]  分別為聖
[00:20:28.000 --> 00:20:29.000]  單單去親近神
[00:20:29.000 --> 00:20:30.000]  去敬拜神
[00:20:30.000 --> 00:20:31.000]  那個意思
[00:20:31.000 --> 00:20:34.000]  如果守安息日不干犯的話
[00:20:34.000 --> 00:20:36.000]  禁止己守不作惡的時候
[00:20:36.000 --> 00:20:38.000]  如此守的人就有福
[00:20:38.000 --> 00:20:40.000]  神就會賜福給他
[00:20:40.000 --> 00:20:42.000]  是一個約的關係
[00:20:42.000 --> 00:20:44.000]  第三第四節
[00:20:44.000 --> 00:20:46.000]  請弟兄讀出來
[00:20:46.000 --> 00:20:50.000]  與耶和華聯合的愛邦人不要說
[00:20:50.000 --> 00:20:54.000]  耶和華必定將我從他民眾分別出來
[00:20:54.000 --> 00:20:56.000]  太監也不要說
[00:20:56.000 --> 00:20:57.000]  我是夫婿
[00:20:57.000 --> 00:20:59.000]  因為耶和華如此說
[00:20:59.000 --> 00:21:01.000]  那些謹守我的安息日
[00:21:01.000 --> 00:21:03.000]  揀選我所喜悅的事
[00:21:03.000 --> 00:21:06.000]  持守我約的太監
[00:21:06.000 --> 00:21:09.000]  我必使他們在我殿中
[00:21:09.000 --> 00:21:10.000]  在我牆內
[00:21:10.000 --> 00:21:11.000]  有紀念
[00:21:11.000 --> 00:21:12.000]  有名號
[00:21:12.000 --> 00:21:14.000]  比有兒女的更美
[00:21:14.000 --> 00:21:16.000]  我必使他們永遠的名
[00:21:16.000 --> 00:21:17.000]  不能剪除
[00:21:17.000 --> 00:21:21.000]  還有那些與耶和華聯合的愛邦人
[00:21:21.000 --> 00:21:22.000]  要侍奉他
[00:21:22.000 --> 00:21:24.000]  拜拜耶和華的名
[00:21:24.000 --> 00:21:26.000]  要作他的僕人
[00:21:26.000 --> 00:21:29.000]  就是凡守安息日不干犯
[00:21:29.000 --> 00:21:31.000]  又持守他約的人
[00:21:31.000 --> 00:21:33.000]  這裡也說到
[00:21:33.000 --> 00:21:34.000]  那些愛邦人
[00:21:34.000 --> 00:21:36.000]  本來猶太人看不起他們
[00:21:36.000 --> 00:21:38.000]  他們也覺得自己沒有份在
[00:21:38.000 --> 00:21:40.000]  耶和華的恩典
[00:21:40.000 --> 00:21:41.000]  耶和華的福氣裡
[00:21:41.000 --> 00:21:43.000]  或者那些太監
[00:21:43.000 --> 00:21:44.000]  很悲慘的是
[00:21:44.000 --> 00:21:45.000]  他們沒有兒女
[00:21:45.000 --> 00:21:47.000]  當他們離開世界之後
[00:21:47.000 --> 00:21:48.000]  就什麼都沒有了
[00:21:48.000 --> 00:21:49.000]  沒有人紀念他們
[00:21:49.000 --> 00:21:50.000]  沒有人記得他們
[00:21:50.000 --> 00:21:52.000]  曾經的存在
[00:21:52.000 --> 00:21:53.000]  但是神說
[00:21:53.000 --> 00:21:55.000]  只要他們守約
[00:21:55.000 --> 00:21:57.000]  他們去行公義公平的事
[00:21:57.000 --> 00:21:59.000]  他們守安息日的時候
[00:21:59.000 --> 00:22:01.000]  神就會將福氣給他們
[00:22:01.000 --> 00:22:03.000]  甚至比有兒女更美
[00:22:03.000 --> 00:22:05.000]  神會紀念他們
[00:22:05.000 --> 00:22:06.000]  人不記得他們
[00:22:06.000 --> 00:22:07.000]  但是神記得他們
[00:22:07.000 --> 00:22:08.000]  神說
[00:22:08.000 --> 00:22:10.000]  我必領他們到我的聖山
[00:22:10.000 --> 00:22:12.000]  使他們在禱告我的殿中喜樂
[00:22:12.000 --> 00:22:14.000]  他們的繁祭和平安祭
[00:22:14.000 --> 00:22:16.000]  在我壇上必蒙月立
[00:22:16.000 --> 00:22:17.000]  因我的殿
[00:22:17.000 --> 00:22:20.000]  必稱為萬民禱告的殿
[00:22:20.000 --> 00:22:23.000]  原來我們去行公義
[00:22:23.000 --> 00:22:24.000]  很重要的一件事
[00:22:24.000 --> 00:22:28.000]  力量是從我們的神而來
[00:22:28.000 --> 00:22:29.000]  耶和華的靈而來
[00:22:29.000 --> 00:22:31.000]  這是一個立約的關係
[00:22:31.000 --> 00:22:32.000]  約是一個關係
[00:22:32.000 --> 00:22:33.000]  是雙方面的
[00:22:33.000 --> 00:22:35.000]  各有應盡的責任
[00:22:35.000 --> 00:22:36.000]  在約的關係裡
[00:22:36.000 --> 00:22:39.000]  人要做自己的部分
[00:22:39.000 --> 00:22:40.000]  就是守公平
[00:22:40.000 --> 00:22:41.000]  行公義
[00:22:41.000 --> 00:22:43.000]  特別說到要守安息日
[00:22:43.000 --> 00:22:44.000]  神的工作
[00:22:44.000 --> 00:22:46.000]  就是使救恩臨近
[00:22:46.000 --> 00:22:48.000]  神的公義彰顯
[00:22:48.000 --> 00:22:50.000]  人如果不實行公義
[00:22:50.000 --> 00:22:51.000]  不實行公平
[00:22:51.000 --> 00:22:52.000]  就是毀了約
[00:22:52.000 --> 00:22:55.000]  就是破壞了和神的關係
[00:22:55.000 --> 00:22:57.000]  我們看到猶太人不守約
[00:22:57.000 --> 00:22:59.000]  他們干犯了安息日
[00:22:59.000 --> 00:23:01.000]  所以失去了神的救恩
[00:23:01.000 --> 00:23:03.000]  外邦人甚至是太監
[00:23:03.000 --> 00:23:05.000]  他們因為守安息日
[00:23:05.000 --> 00:23:07.000]  做神喜悅的事
[00:23:07.000 --> 00:23:09.000]  他們持守神義約
[00:23:09.000 --> 00:23:11.000]  神紀念他們
[00:23:11.000 --> 00:23:12.000]  賜福給他們
[00:23:12.000 --> 00:23:15.000]  所以我們去行公義的時候
[00:23:15.000 --> 00:23:17.000]  重要的是守約的關係
[00:23:17.000 --> 00:23:20.000]  我們以至在神那裡有力量
[00:23:20.000 --> 00:23:22.000]  第二件事就是公平
[00:23:22.000 --> 00:23:24.000]  公平英文是justice
[00:23:24.000 --> 00:23:26.000]  其實公平也指誠信
[00:23:26.000 --> 00:23:28.000]  是和我們的原則有關
[00:23:28.000 --> 00:23:30.000]  因為如果別人送禮給你
[00:23:30.000 --> 00:23:33.000]  於是你就改變了你工作的方法
[00:23:33.000 --> 00:23:35.000]  其實就沒有原則
[00:23:35.000 --> 00:23:38.000]  所以公平是和原則有關
[00:23:38.000 --> 00:23:40.000]  是一個誠信
[00:23:40.000 --> 00:23:43.000]  我們要不偏不倚地傳講神的信息
[00:23:43.000 --> 00:23:45.000]  權力也是和責任成正比
[00:23:45.000 --> 00:23:47.000]  當你越多權力的時候
[00:23:47.000 --> 00:23:50.000]  你就有越大的責任
[00:23:50.000 --> 00:23:53.000]  在神面前是沒有特權階級的
[00:23:53.000 --> 00:23:54.000]  所有人在神面前
[00:23:54.000 --> 00:23:57.000]  都是用一個標準來評定
[00:23:57.000 --> 00:24:01.000]  我最近看過一份刊物
[00:24:01.000 --> 00:24:03.000]  叫做公義樹通信
[00:24:03.000 --> 00:24:05.000]  是2017年9月號
[00:24:05.000 --> 00:24:07.000]  當中有一個專欄
[00:24:07.000 --> 00:24:09.000]  有一個專欄作家解答那些人
[00:24:09.000 --> 00:24:10.000]  寫信去問問題
[00:24:10.000 --> 00:24:12.000]  通常是營商的老闆
[00:24:12.000 --> 00:24:15.000]  基督徒老闆寫信去問問題
[00:24:15.000 --> 00:24:18.000]  其中有一次
[00:24:18.000 --> 00:24:21.000]  2017年9月號
[00:24:21.000 --> 00:24:23.000]  有一個老闆說
[00:24:23.000 --> 00:24:24.000]  我想問一下
[00:24:24.000 --> 00:24:26.000]  怎樣可以成為一個有領導力的老闆
[00:24:26.000 --> 00:24:28.000]  因為自問我對員工都不錯
[00:24:28.000 --> 00:24:31.000]  為甚麼好像都凝聚不了他們
[00:24:31.000 --> 00:24:33.000]  或者不可以做一個好的老闆
[00:24:33.000 --> 00:24:35.000]  讓他們帶領到他們呢
[00:24:35.000 --> 00:24:39.000]  那個專欄作家就回答
[00:24:39.000 --> 00:24:42.000]  老闆即是適宜的宜
[00:24:42.000 --> 00:24:44.000]  尊重公司的規矩
[00:24:44.000 --> 00:24:46.000]  就不能夠只准官兵放火
[00:24:46.000 --> 00:24:48.000]  不准百姓點燈
[00:24:48.000 --> 00:24:50.000]  不要惹員工的反感
[00:24:50.000 --> 00:24:51.000]  意思就是說
[00:24:51.000 --> 00:24:53.000]  你作為老闆為公司定了規矩
[00:24:53.000 --> 00:24:56.000]  例如要收錢
[00:24:56.000 --> 00:24:57.000]  一定要這樣做
[00:24:57.000 --> 00:24:58.000]  有甚麼單有甚麼步驟
[00:24:58.000 --> 00:25:00.000]  誰簽名怎樣才可以做
[00:25:00.000 --> 00:25:02.000]  你作為老闆都要跟著這些規矩去做
[00:25:02.000 --> 00:25:04.000]  你不可以說我是老闆
[00:25:04.000 --> 00:25:06.000]  於是你就破壞這些規矩
[00:25:06.000 --> 00:25:09.000]  同事都很難跟著你去做事
[00:25:09.000 --> 00:25:11.000]  何時要跟著規矩
[00:25:11.000 --> 00:25:12.000]  何時不跟規矩呢
[00:25:12.000 --> 00:25:13.000]  所以這裡說到
[00:25:13.000 --> 00:25:16.000]  這個專欄作家就這樣回答
[00:25:16.000 --> 00:25:18.000]  如果你要成為有領導力的老闆
[00:25:18.000 --> 00:25:20.000]  你都要跟著公司規矩去做
[00:25:20.000 --> 00:25:22.000]  不要惹員工的反感
[00:25:22.000 --> 00:25:24.000]  在這個公司裏面
[00:25:24.000 --> 00:25:27.000]  都不要大家有特權階級
[00:25:27.000 --> 00:25:31.000]  這個都是我們需要學習
[00:25:31.000 --> 00:25:32.000]  另外我們作為父母
[00:25:32.000 --> 00:25:34.000]  都不要偏幫我們的子女
[00:25:34.000 --> 00:25:36.000]  我不是說偏心
[00:25:36.000 --> 00:25:37.000]  不是說你有幾個子女
[00:25:37.000 --> 00:25:38.000]  於是你偏心一個
[00:25:38.000 --> 00:25:39.000]  當然是不好
[00:25:39.000 --> 00:25:41.000]  是說不要偏幫我們的子女
[00:25:41.000 --> 00:25:42.000]  如果你的子女犯了錯
[00:25:42.000 --> 00:25:45.000]  你都要讓他去學習
[00:25:45.000 --> 00:25:48.000]  要正確地去做
[00:25:48.000 --> 00:25:50.000]  我都在10月30號
[00:25:50.000 --> 00:25:52.000]  看到一則新聞
[00:25:52.000 --> 00:25:53.000]  一個好小小的新聞
[00:25:53.000 --> 00:25:55.000]  題目叫
[00:25:55.000 --> 00:26:00.000]  「深圳七歲仔尋人道歉成網紅」
[00:26:00.000 --> 00:26:03.000]  網紅就是網絡紅人的意思
[00:26:03.000 --> 00:26:05.000]  報導說
[00:26:05.000 --> 00:26:09.000]  深圳福田區一名七歲男童
[00:26:09.000 --> 00:26:10.000]  上星期一
[00:26:10.000 --> 00:26:12.000]  即是23號
[00:26:12.000 --> 00:26:14.000]  居住的屋苑裏面
[00:26:14.000 --> 00:26:16.000]  在樓下踩單車
[00:26:16.000 --> 00:26:21.000]  意外撞到一個三歲小童
[00:26:21.000 --> 00:26:23.000]  撞到那個小朋友
[00:26:23.000 --> 00:26:24.000]  那個小朋友當然哭了
[00:26:24.000 --> 00:26:25.000]  跌在地上
[00:26:25.000 --> 00:26:26.000]  但是這個七歲男童
[00:26:26.000 --> 00:26:28.000]  踩單車撞到這個三歲小童之後
[00:26:28.000 --> 00:26:30.000]  他就不顧而去
[00:26:30.000 --> 00:26:31.000]  回家之後
[00:26:31.000 --> 00:26:33.000]  他媽媽知道這件事
[00:26:33.000 --> 00:26:34.000]  就要這個男童
[00:26:34.000 --> 00:26:38.000]  親自來寫尋人啟示和道歉信
[00:26:38.000 --> 00:26:39.000]  就已經印了很多份
[00:26:39.000 --> 00:26:41.000]  在屋苑裏面張貼
[00:26:41.000 --> 00:26:44.000]  希望找到這個捱撞的男童
[00:26:44.000 --> 00:26:46.000]  後來就找到了
[00:26:46.000 --> 00:26:49.000]  這個媽媽就帶著這個兒子
[00:26:49.000 --> 00:26:50.000]  上去和他道歉
[00:26:50.000 --> 00:26:53.000]  親自向那個小朋友和家長道歉
[00:26:53.000 --> 00:26:54.000]  媽媽強調
[00:26:54.000 --> 00:26:58.000]  這件事是要讓兒子意識到自己的錯誤
[00:26:58.000 --> 00:27:01.000]  這些道歉信曝光之後
[00:27:01.000 --> 00:27:03.000]  馬上就成為網紅
[00:27:03.000 --> 00:27:07.000]  不少網民就讚他媽媽做得好
[00:27:07.000 --> 00:27:09.000]  認為最好的家教
[00:27:09.000 --> 00:27:11.000]  莫過於言傳身教
[00:27:11.000 --> 00:27:14.000]  小朋友以後就會學懂得承擔
[00:27:14.000 --> 00:27:20.000]  我相信這個都是一個很正面的報道
[00:27:20.000 --> 00:27:24.000]  如果我們都不希望自己的子女
[00:27:24.000 --> 00:27:25.000]  被人撞到之後
[00:27:25.000 --> 00:27:26.000]  跟著那個人不顧而去
[00:27:26.000 --> 00:27:29.000]  我們都要求自己的子女去承擔這個責任
[00:27:29.000 --> 00:27:32.000]  所以這個是公平
[00:27:32.000 --> 00:27:34.000]  都是我們行公義需要做的
[00:27:34.000 --> 00:27:36.000]  第三就是講到才能
[00:27:36.000 --> 00:27:38.000]  才能英文是Might
[00:27:38.000 --> 00:27:42.000]  為什麼行公義
[00:27:42.000 --> 00:27:47.000]  守公平的事要有這個才能呢
[00:27:47.000 --> 00:27:49.000]  其實都是要知道勇氣
[00:27:49.000 --> 00:27:51.000]  是什麼勇氣
[00:27:51.000 --> 00:27:53.000]  道德勇氣
[00:27:53.000 --> 00:27:54.000]  我們做行公義的事
[00:27:54.000 --> 00:27:56.000]  我們要有道德勇氣
[00:27:56.000 --> 00:27:58.000]  我們要有勇氣去傳訊息
[00:27:58.000 --> 00:28:00.000]  即使面對逼迫的勢力
[00:28:00.000 --> 00:28:01.000]  面對嘲笑
[00:28:01.000 --> 00:28:03.000]  甚至死亡的威脅
[00:28:03.000 --> 00:28:05.000]  我們都需要有勇氣
[00:28:05.000 --> 00:28:06.000]  我們聽訊息
[00:28:06.000 --> 00:28:07.000]  我們聽到的時候
[00:28:07.000 --> 00:28:08.000]  我們都要有勇氣
[00:28:08.000 --> 00:28:10.000]  我們要有勇氣去面對
[00:28:10.000 --> 00:28:11.000]  需要改變
[00:28:11.000 --> 00:28:12.000]  如果神提醒我們
[00:28:12.000 --> 00:28:14.000]  我們的生命是需要改變的
[00:28:14.000 --> 00:28:17.000]  我們都需要有勇氣去改變
[00:28:17.000 --> 00:28:19.000]  真正的誠實是會使人勇敢的
[00:28:19.000 --> 00:28:22.000]  即是說謊就令我們很害怕
[00:28:22.000 --> 00:28:24.000]  誠實我們會勇敢
[00:28:24.000 --> 00:28:27.000]  真理會使我們勇敢
[00:28:27.000 --> 00:28:30.000]  李清池牧師是香港第一個女牧師
[00:28:30.000 --> 00:28:32.000]  她曾經這樣說過
[00:28:32.000 --> 00:28:35.000]  她說世界上不是很多壞人
[00:28:35.000 --> 00:28:38.000]  但是有很多見到壞事
[00:28:38.000 --> 00:28:40.000]  不出聲的好人
[00:28:40.000 --> 00:28:42.000]  大家同不同意嗎
[00:28:42.000 --> 00:28:44.000]  世界上不是很多壞人
[00:28:44.000 --> 00:28:46.000]  但是有很多見到壞事
[00:28:46.000 --> 00:28:48.000]  都不出聲的好人
[00:28:48.000 --> 00:28:51.000]  所以我們要有道德勇氣
[00:28:51.000 --> 00:28:54.000]  跟大家分享一個見證
[00:28:54.000 --> 00:28:56.000]  這個事發生了很久
[00:28:56.000 --> 00:28:57.000]  是前蘇聯的時候
[00:28:57.000 --> 00:29:00.000]  當時還是蘇聯在統治的時候
[00:29:00.000 --> 00:29:03.000]  大家知道現在蘇聯已經瓦解了
[00:29:03.000 --> 00:29:06.000]  很多世界國家 俄羅斯等等
[00:29:06.000 --> 00:29:10.000]  當時蘇聯是一個無神論的國家
[00:29:10.000 --> 00:29:13.000]  事件是這樣報導的
[00:29:13.000 --> 00:29:16.000]  有兩個軍人拿著槍
[00:29:16.000 --> 00:29:18.000]  衝入一間教堂
[00:29:18.000 --> 00:29:21.000]  當時這間教堂正在崇拜
[00:29:21.000 --> 00:29:22.000]  衝進去之後
[00:29:22.000 --> 00:29:25.000]  每個人都很害怕
[00:29:25.000 --> 00:29:27.000]  然後說你們當中
[00:29:27.000 --> 00:29:30.000]  哪一個要放棄基督的信仰
[00:29:30.000 --> 00:29:32.000]  請你馬上離開
[00:29:32.000 --> 00:29:34.000]  他們拿著槍很兇
[00:29:34.000 --> 00:29:36.000]  嚇到這幾個人離開了
[00:29:36.000 --> 00:29:39.000]  如是者問了三幾次
[00:29:39.000 --> 00:29:41.000]  最後他說
[00:29:41.000 --> 00:29:43.000]  給多十秒鐘 最後這個機會
[00:29:43.000 --> 00:29:46.000]  你們哪一個要放棄基督的信仰
[00:29:46.000 --> 00:29:48.000]  請你離開這個地方
[00:29:48.000 --> 00:29:51.000]  留下的人你們要自己負責
[00:29:51.000 --> 00:29:55.000]  你們的後果你們自己負責
[00:29:55.000 --> 00:29:58.000]  總之你們不想負這個後果就離開
[00:29:58.000 --> 00:30:01.000]  那些人真的放棄了信仰就離開了
[00:30:01.000 --> 00:30:03.000]  餘下的人就很害怕
[00:30:03.000 --> 00:30:05.000]  一家人要同歸於盡
[00:30:05.000 --> 00:30:07.000]  面對這個情況
[00:30:07.000 --> 00:30:11.000]  這兩個軍人就關上教堂的門
[00:30:11.000 --> 00:30:12.000]  跟著就說
[00:30:12.000 --> 00:30:15.000]  大家放心可以繼續敬拜
[00:30:15.000 --> 00:30:17.000]  那些人就覺得很奇怪
[00:30:17.000 --> 00:30:18.000]  為什麼會這樣呢
[00:30:18.000 --> 00:30:21.000]  因為我們之前去另外一間教堂
[00:30:21.000 --> 00:30:23.000]  也是做同樣的事的時候
[00:30:23.000 --> 00:30:24.000]  我們很感動
[00:30:24.000 --> 00:30:25.000]  因為那裡的基督徒
[00:30:25.000 --> 00:30:28.000]  他們對神很忠心
[00:30:28.000 --> 00:30:29.000]  很堅定
[00:30:29.000 --> 00:30:32.000]  他們的信仰和信心感動了我們
[00:30:32.000 --> 00:30:33.000]  所以我們也信了耶穌
[00:30:33.000 --> 00:30:35.000]  但因為我們是軍人
[00:30:35.000 --> 00:30:38.000]  我們的工作不可以去敬拜神
[00:30:38.000 --> 00:30:40.000]  我很想和你們一起去敬拜上帝
[00:30:40.000 --> 00:30:41.000]  所以我要找一班
[00:30:41.000 --> 00:30:43.000]  願意為他們信仰
[00:30:43.000 --> 00:30:44.000]  放下他們生命的人
[00:30:44.000 --> 00:30:47.000]  和我們一起去敬拜上帝
[00:30:47.000 --> 00:30:50.000]  所以我知道你們是很誠實
[00:30:50.000 --> 00:30:52.000]  是很有信心的人
[00:30:52.000 --> 00:30:54.000]  我就很放心和你們一起去敬拜神
[00:30:54.000 --> 00:30:56.000]  所以我們現在一起去讚美神
[00:30:56.000 --> 00:30:57.000]  一起去敬拜
[00:30:57.000 --> 00:31:00.000]  所以這個故事就這樣完結
[00:31:00.000 --> 00:31:04.000]  我們是需要有勇氣
[00:31:04.000 --> 00:31:06.000]  去實行公義和公平
[00:31:06.000 --> 00:31:08.000]  去活出我們的信仰
[00:31:08.000 --> 00:31:12.000]  今天我講的題目是
[00:31:12.000 --> 00:31:14.000]  誰為領袖評分數
[00:31:14.000 --> 00:31:15.000]  講到這裡的時候
[00:31:15.000 --> 00:31:17.000]  大家可能都會知道
[00:31:17.000 --> 00:31:20.000]  是神為我們的領袖去評分數
[00:31:20.000 --> 00:31:22.000]  我們每一個人都向祂負責
[00:31:22.000 --> 00:31:25.000]  因為領袖的權柄是從祂而來
[00:31:25.000 --> 00:31:27.000]  我們也引用羅馬書13章
[00:31:27.000 --> 00:31:29.000]  領袖在上位的有權柄的
[00:31:29.000 --> 00:31:30.000]  人人都要信服他
[00:31:30.000 --> 00:31:32.000]  因為他們的權柄是從神而來
[00:31:32.000 --> 00:31:34.000]  他們不是空空的佩劍
[00:31:34.000 --> 00:31:35.000]  沒錯
[00:31:35.000 --> 00:31:38.000]  所以我們領袖都要向神負責
[00:31:38.000 --> 00:31:40.000]  神是為我們的領袖評分
[00:31:40.000 --> 00:31:41.000]  如果權柄是從神而來
[00:31:41.000 --> 00:31:43.000]  他就要向神負責
[00:31:43.000 --> 00:31:45.000]  我們每一個人都是領袖
[00:31:45.000 --> 00:31:47.000]  我們都要向神負責
[00:31:47.000 --> 00:31:50.000]  而評分一個很重要的標準
[00:31:50.000 --> 00:31:53.000]  就是我們要行公義公平的事
[00:31:53.000 --> 00:31:56.000]  我們怎樣可以行公義公平的事呢?
[00:31:56.000 --> 00:31:57.000]  就要藉著聖靈
[00:31:57.000 --> 00:31:59.000]  我們有那份力量
[00:31:59.000 --> 00:32:00.000]  有能力去做
[00:32:00.000 --> 00:32:01.000]  有誠信
[00:32:01.000 --> 00:32:02.000]  有原則
[00:32:02.000 --> 00:32:03.000]  我們有勇氣
[00:32:03.000 --> 00:32:04.000]  有道德的勇氣
[00:32:04.000 --> 00:32:06.000]  去做公平公義的事
[00:32:06.000 --> 00:32:08.000]  讓我們每一個弟兄姊妹
[00:32:08.000 --> 00:32:10.000]  我們都能夠做一個好的領袖
[00:32:10.000 --> 00:32:12.000]  盡力去侍奉神
[00:32:12.000 --> 00:32:13.000]  為我們
[00:32:13.000 --> 00:32:15.000]  神給我們的權利
[00:32:15.000 --> 00:32:17.000]  我們去盡上我們的責任
[00:32:17.000 --> 00:32:18.000]  盡力去侍奉
[00:32:18.000 --> 00:32:20.000]  也做一個好的跟隨者
[00:32:20.000 --> 00:32:22.000]  忠心信服地去跟隨我們的主
[00:32:22.000 --> 00:32:24.000]  謝謝大家 再見
