
[00:00:00.000 --> 00:00:02.540]  好 我們開始的時候一起做一個祈禱
[00:16:52.820 --> 00:16:53.820]  那個財主
[00:16:53.820 --> 00:16:56.820]  我說你有沒有看過《西遊記》
[00:16:56.820 --> 00:16:59.820]  三打八骨精
[00:16:59.820 --> 00:17:02.820]  最蠢的豬八戒
[00:17:02.820 --> 00:17:07.820]  那些八骨精讓他桌面上好像很多飲食
[00:17:07.820 --> 00:17:08.820]  很多富貴的東西
[00:17:08.820 --> 00:17:09.820]  他很開心
[00:17:09.820 --> 00:17:11.820]  其實全部都是假的
[00:17:11.820 --> 00:17:12.820]  是沙
[00:17:12.820 --> 00:17:14.820]  是糞土
[00:17:14.820 --> 00:17:16.820]  聖經在挑戰我們
[00:17:16.820 --> 00:17:18.820]  說我們有沒有明亮的眼睛
[00:17:18.820 --> 00:17:20.820]  以致我們可以看到
[00:17:20.820 --> 00:17:22.820]  這一切都是假的
[00:17:22.820 --> 00:17:23.820]  都是消逝的
[00:17:23.820 --> 00:17:25.820]  以致我們放下這些東西
[00:17:25.820 --> 00:17:26.820]  當保羅說
[00:17:26.820 --> 00:17:28.820]  我看這些為糞土
[00:17:28.820 --> 00:17:29.820]  其實不是說
[00:17:29.820 --> 00:17:30.820]  他們其實很好
[00:17:30.820 --> 00:17:32.820]  我看他們為糞土這麼簡單
[00:17:32.820 --> 00:17:34.820]  他們真的是糞土
[00:17:34.820 --> 00:17:35.820]  糞土就是糞土
[00:17:35.820 --> 00:17:38.820]  所以保羅是沒有失去任何東西的
[00:17:38.820 --> 00:17:40.820]  因為那些真的是糞土
[00:17:40.820 --> 00:17:41.820]  可不可以這樣想
[00:17:41.820 --> 00:17:42.820]  可不可以想想
[00:17:42.820 --> 00:17:44.820]  求上帝開我們的眼睛
[00:17:44.820 --> 00:17:47.820]  讓我們看到這一切都要消逝
[00:17:47.820 --> 00:17:49.820]  待會你去到基督教的時候
[00:17:49.820 --> 00:17:51.820]  其中一間教會上帝就說
[00:17:51.820 --> 00:17:54.820]  求他要開他們的眼睛
[00:17:54.820 --> 00:17:56.820]  以致他們可以看得見
