
[00:00:00.000 --> 00:00:07.640]  在我們在收奉獻的同時,我們讀一段聖經,在馬太福音第五章十四節到第十六節,
[00:17:52.680 --> 00:17:54.680]  能夠服侍他們,
[00:17:54.680 --> 00:17:58.680]  目前基金會我們在本地有兩個非常成功的program,
[00:17:58.680 --> 00:17:59.680]  我一定要告訴你,
[00:17:59.680 --> 00:18:02.680]  第一個就是我們food pantry program,
[00:18:02.680 --> 00:18:04.680]  食物發放中心,
[00:18:04.680 --> 00:18:08.680]  可能你來到教會很久都不知道我們教會後面有個小小的倉庫,
[00:18:08.680 --> 00:18:12.680]  我不知道你有沒有曾經去看過這個倉庫裡面琳瑯滿目,
[00:18:12.680 --> 00:18:15.680]  各式各樣我們是能夠發食物,
[00:18:15.680 --> 00:18:20.680]  以及一些日用品給一些附近低收入的家庭,
[00:18:20.680 --> 00:18:25.680]  每一個禮拜我們都服侍將近150多個家庭,
[00:18:25.680 --> 00:18:31.680]  事實上我們教會現在已經成為Santa Clara城市最主要的食物發放中心,
[00:18:31.680 --> 00:18:33.680]  就在這個地方,
[00:18:33.680 --> 00:18:35.680]  另外一個地方就是在一個天主教會,
[00:18:35.680 --> 00:18:37.680]  St Justin Church,
[00:18:37.680 --> 00:18:41.680]  這兩間教會我們同時在服務整個Santa Clara City,
[00:18:41.680 --> 00:18:45.680]  前兩個禮拜我們跟Acer電腦公司也合作,
[00:18:45.680 --> 00:18:48.680]  將他們公司所不用的電腦,
[00:18:48.680 --> 00:18:54.680]  發放給那些低收入家庭當中那些高中生沒有電腦的高中生,
[00:18:54.680 --> 00:18:58.680]  你像一個高中生沒有手提電腦在家裡很難做功課的這個年頭,
[00:18:58.680 --> 00:19:03.680]  我們發送電腦希望幫助他們學業能夠有進步,
[00:19:03.680 --> 00:19:07.680]  那天不但是Acer公司的總經理在我們中間,
[00:19:07.680 --> 00:19:13.680]  Santa Clara的市長也來到我們中間,一同來主持這個發送的儀式,
[00:19:13.680 --> 00:19:17.680]  本來我們還很擔心,糟糕這些孩子拿著手提電腦,
[00:19:17.680 --> 00:19:21.680]  但是家裡面沒有錢裝Wi-Fi怎麼辦,還是沒什麼用,
[00:19:21.680 --> 00:19:26.680]  無法上網,我們還蠻擔心的,我們不可能到每一家幫他裝Wi-Fi,
[00:19:26.680 --> 00:19:29.680]  正在擔心的時候沒想到市長那天就說了,
[00:19:29.680 --> 00:19:33.680]  剛剛好,timing is perfect,他說這個時間剛剛好,
[00:19:33.680 --> 00:19:40.680]  兩個禮拜前他說,我們Santa Clara剛剛才正式成為免費Wi-Fi的城市,
[00:19:40.680 --> 00:19:50.680]  Hallelujah,所以我們每個孩子都可以在家裡免費上網,Hallelujah,
[00:19:50.680 --> 00:19:56.680]  那天我們看見多少的孩子來拿手提電腦,充滿了笑容,
[00:19:56.680 --> 00:20:03.680]  我們的心與他們一同歡笑,因為我們真的是服侍了這個世代的人,
[00:20:03.680 --> 00:20:10.680]  第二個我們很成功的事工就是為低收入家庭免費報稅的服務,
[00:20:10.680 --> 00:20:13.680]  當我們開始這個事工之後,我們真的才發現,
[00:20:13.680 --> 00:20:19.680]  還有很多的華人跟華人的家庭是在低收入的光景當中,
[00:20:19.680 --> 00:20:23.680]  而這些年我們有機會去接觸到很多低收入的家庭,
[00:20:23.680 --> 00:20:28.680]  幫助他們能從政府那邊得到在報稅上的優惠跟好處,
[00:20:28.680 --> 00:20:31.680]  事實上這些年當我們做下來的時候,
[00:20:31.680 --> 00:20:35.680]  我們越來越發現我們現在正處於一個供不應求的光景,
[00:20:35.680 --> 00:20:41.680]  需要太大,我們做都做不完,我們希望明年能夠有更多的義工參與,
[00:20:41.680 --> 00:20:46.680]  也能夠有更多服務的時段,真是能夠服侍這些有需要的人群,
[00:20:46.680 --> 00:20:51.680]  第二點我們看見,今天我們需要再次認識神對我們的心意,
[00:20:51.680 --> 00:20:55.680]  然後我們服侍這個世代,透過好行為,
[00:20:55.680 --> 00:21:01.680]  這個世界上才能夠明白上帝是慈愛的,充滿憐憫,Amen?
[00:21:01.680 --> 00:21:06.680]  最後第三,神是要我們帶來影響力,跟我們同樣來說,
[00:21:06.680 --> 00:21:11.680]  神是要我們帶來影響力,在面孝的比喻當中我們看見,
[00:21:11.680 --> 00:21:18.680]  一旦面孝進入了面團裡,就能使整個面團發起來,
[00:21:18.680 --> 00:21:24.680]  面孝就代表了一個無法阻擋的影響力,
[00:21:24.680 --> 00:21:27.680]  主耶穌用這個比喻在告訴我們一件事情,
[00:21:27.680 --> 00:21:32.680]  今天教會在這個地上不但是廣傳福音而已,
[00:21:32.680 --> 00:21:38.680]  神的心意是要教會在地上進入社區帶來影響力,
[00:21:38.680 --> 00:21:45.680]  而這個影響力不只是一個一種短暫的一種風潮而已,
[00:21:45.680 --> 00:21:49.680]  就好像很多年前一部電影叫Passion of the Christ,
[00:21:49.680 --> 00:21:54.680]  我相信我們都看過這電影,的確那時候帶來一陣風潮,不是嗎?
[00:21:54.680 --> 00:21:57.680]  那個時候每一個人都搶著去看這個電影,
[00:21:57.680 --> 00:22:01.680]  連飛機的族也不厲害,都要去看這個電影,
[00:22:01.680 --> 00:22:07.680]  但這個電影過去之後呢,我們就看不見什麼長遠的果孝,
[00:22:07.680 --> 00:22:14.680]  我們看見真正長遠的影響力,必須是從內到外,
[00:22:14.680 --> 00:22:21.680]  是從內在的價值觀,是從內在的信念開始著手改變,
[00:22:21.680 --> 00:22:28.680]  然後我們才能夠看見在社區裡面外在行為模式的改變,
[00:22:28.680 --> 00:22:33.680]  換句話說,影響力必須從文化開始,
[00:22:33.680 --> 00:22:36.680]  跟你朋友說影響力必須從文化開始,
[00:22:36.680 --> 00:22:40.680]  這為什麼今年我們教會的主題是什麼?
[00:22:40.680 --> 00:22:45.680]  創造文化影響世代,
[00:22:45.680 --> 00:22:52.680]  因為影響世代的方法的問題絕對不是靠抗爭跟批評,
[00:22:52.680 --> 00:22:59.680]  今天我看見教會在面對現今的潮流文化犯了一個最大的錯誤,
[00:22:59.680 --> 00:23:03.680]  就是我們不斷在批評現今的文化潮流,
[00:23:03.680 --> 00:23:08.680]  其實無論我們是否同意現今的潮流文化,
[00:23:08.680 --> 00:23:15.680]  這個潮流文化只不過是反映了現實的景況而已,
[00:23:15.680 --> 00:23:23.680]  這是現今這個時代多數人所認同的思想觀念以及行為模式而已,
[00:23:23.680 --> 00:23:28.680]  這個思想潮流文化是反映現在的情況,
[00:23:28.680 --> 00:23:30.680]  沒什麼好批評的,
[00:23:30.680 --> 00:23:35.680]  我們可以對談,可以溝通,但不需要去批評,
[00:23:35.680 --> 00:23:38.680]  因為當你去批評現今文化潮流的時候,
[00:23:38.680 --> 00:23:41.680]  反而你會被孤立起來,
[00:23:41.680 --> 00:23:45.680]  越來越無法發揮影響力,
[00:23:45.680 --> 00:23:49.680]  今天要影響世代唯一的方法,我告訴你,
[00:23:49.680 --> 00:23:52.680]  就要創造一個新的文化,
[00:23:52.680 --> 00:23:55.680]  要開始一個新的思想方式,
[00:23:55.680 --> 00:23:58.680]  要開始新的行為模式,
[00:23:58.680 --> 00:24:04.680]  讓這個新的文化能夠慢慢進入到主流文化當中,
[00:24:04.680 --> 00:24:10.680]  由內到外帶來改變,
[00:24:10.680 --> 00:24:14.680]  所以曾經有人說,與其埋怨,不如行動,
[00:24:14.680 --> 00:24:19.680]  真的,與其埋怨現今的世代文化潮流,
[00:24:19.680 --> 00:24:24.680]  不如開始建立一個新的文化吧,
[00:24:24.680 --> 00:24:28.680]  這是為什麼我們要開始生命和教育學院的原因,
[00:24:28.680 --> 00:24:31.680]  你知道原來我對開學校辦學校一點興趣都沒有,
[00:24:31.680 --> 00:24:32.680]  說真的,
[00:24:32.680 --> 00:24:34.680]  那時候搬進這個地方的時候還覺得不錯,
[00:24:34.680 --> 00:24:36.680]  這裡是輕工業區,不必開學校,
[00:24:36.680 --> 00:24:38.680]  也不能開學校,
[00:24:38.680 --> 00:24:42.680]  但自從Cindy Jacob的Prophecy講到,
[00:24:42.680 --> 00:24:47.680]  今天這個教會要在社區帶來影響力之後,
[00:24:47.680 --> 00:24:52.680]  這些日子我真的在裡面有很多新的想法跟理念,
[00:24:52.680 --> 00:24:57.680]  我越來越看見這個教育下一代這個領域的重要性,
[00:24:57.680 --> 00:24:59.680]  但從哪裡開始呢?
[00:24:59.680 --> 00:25:02.680]  這些年我看見實際的發展,
[00:25:02.680 --> 00:25:04.680]  我就必須說,
[00:25:04.680 --> 00:25:09.680]  他們的確是很成功地把宗教跟文化連結在一起,
[00:25:09.680 --> 00:25:12.680]  特別是我們在北美的華人,
[00:25:12.680 --> 00:25:16.680]  我們非常注重中國文化跟中文的教育,
[00:25:16.680 --> 00:25:18.680]  我都會想到說,那我們怎麼開始,
[00:25:18.680 --> 00:25:20.680]  從哪裡開始?
[00:25:20.680 --> 00:25:25.680]  我想必須就從after school,課後學校開始,
[00:25:25.680 --> 00:25:32.680]  若是我們能夠很成功地結合基督徒生活的教育跟中文教育,
[00:25:32.680 --> 00:25:36.680]  我們就能夠慢慢地影響我們下一代,
[00:25:36.680 --> 00:25:39.680]  感謝神當我一提出這個理念的時候,
[00:25:39.680 --> 00:25:41.680]  很多弟兄姊妹非常認同,
[00:25:41.680 --> 00:25:44.680]  而且積極地參與我們的施工,
[00:25:44.680 --> 00:25:47.680]  感謝神現在我們已經有黃光賢牧師的師母,
[00:25:47.680 --> 00:25:48.680]  青梅師母,
[00:25:48.680 --> 00:25:51.680]  已經願意做學院的主任,
[00:25:51.680 --> 00:25:57.680]  我們還有很多資深的基督徒老師,
[00:25:57.680 --> 00:25:59.680]  願意參與這樣的施工,
[00:25:59.680 --> 00:26:01.680]  教導不同的課程,
[00:26:01.680 --> 00:26:04.680]  更感謝神為我們預備一個非常理想的地點,
[00:26:04.680 --> 00:26:06.680]  天天超市廣場,
[00:26:06.680 --> 00:26:08.680]  再沒比這更好的地點,
[00:26:08.680 --> 00:26:12.680]  只是地方不大,
[00:26:12.680 --> 00:26:14.680]  我們只能從很小的地方開始,
[00:26:14.680 --> 00:26:17.680]  只能夠容納八十個學生,
[00:26:17.680 --> 00:26:18.680]  所以我們鼓勵你,
[00:26:18.680 --> 00:26:22.680]  如果你真的有興趣參加,孩子們參加這個課程的話,
[00:26:22.680 --> 00:26:24.680]  說真的我看了這個都這麼漂亮,
[00:26:24.680 --> 00:26:26.680]  連我都想參加,
[00:26:26.680 --> 00:26:30.680]  真的鼓勵你很快地去詢問,去報名,
[00:26:30.680 --> 00:26:31.680]  早點參加,
[00:26:31.680 --> 00:26:34.680]  當然我知道很多住在Fremont的弟兄姊妹會,
[00:26:34.680 --> 00:26:36.680]  那Fremont呢?
[00:26:36.680 --> 00:26:38.680]  我們早就想到過了,
[00:26:38.680 --> 00:26:39.680]  早就想到過,
[00:26:39.680 --> 00:26:42.680]  只是我們會打算在不久的將來,
[00:26:42.680 --> 00:26:45.680]  在Fremont再開一家不同的課後學校,
[00:26:45.680 --> 00:26:49.680]  Hallelujah!
[00:26:49.680 --> 00:26:52.680]  只是我們要從小開始,
[00:26:52.680 --> 00:26:54.680]  從一個人工成功的模式開始,
[00:26:54.680 --> 00:26:57.680]  如果這一切都進行順利,
[00:26:57.680 --> 00:27:01.680]  那我們就會考慮慢慢地進入到正式的學校,
[00:27:01.680 --> 00:27:02.680]  You never know,
[00:27:02.680 --> 00:27:13.680]  說不定有一天小學、中學、生命和大學,
[00:27:13.680 --> 00:27:19.680]  那大概等我死了以後,I don't know,
[00:27:19.680 --> 00:27:21.680]  但另外我主要說的是,
[00:27:21.680 --> 00:27:23.680]  這雖然是一小步,
[00:27:23.680 --> 00:27:25.680]  真的有時候你覺得課後輔導學校,
[00:27:25.680 --> 00:27:27.680]  真的是那麼小的一個東西,
[00:27:27.680 --> 00:27:29.680]  這雖然是一小步,
[00:27:29.680 --> 00:27:32.680]  但卻是讓我們更深入進入社區,
[00:27:32.680 --> 00:27:36.680]  帶來影響力的一大步,Amen!
[00:27:36.680 --> 00:27:38.680]  求神幫助我們繼續為這件事情禱告,
[00:27:38.680 --> 00:27:41.680]  我深深地相信神正在帶領教會,
[00:27:41.680 --> 00:27:44.680]  走上一條新的道路,
[00:27:44.680 --> 00:27:48.680]  第二點是今年無論你從哪一個角度來看,
[00:27:48.680 --> 00:27:52.680]  今年都是一個屬靈新的季節的開始,
[00:27:52.680 --> 00:27:55.680]  都是一個擴張的季節的開始,
[00:27:55.680 --> 00:27:57.680]  從下禮拜開始,
[00:27:57.680 --> 00:28:01.680]  我們一連串各地的靈陽特會就開始舉辦,
[00:28:01.680 --> 00:28:03.680]  今年我們教會不再有靈陽特會,
[00:28:03.680 --> 00:28:05.680]  很多人很可惜,我不可惜,
[00:28:05.680 --> 00:28:07.680]  因為我們在各地開始靈陽特會,
[00:28:07.680 --> 00:28:10.680]  下禮拜開始溫哥華,然後到渥太華,
[00:28:10.680 --> 00:28:12.680]  然後到紐約市,
[00:28:12.680 --> 00:28:15.680]  我們看見各地的靈陽特會要展開,
[00:28:15.680 --> 00:28:17.680]  我們教會自己也有特會,
[00:28:17.680 --> 00:28:21.680]  不叫靈陽特會了,叫生命和全地轉化特會,
[00:28:21.680 --> 00:28:24.680]  今年我們的主題叫影響世代的教會,
[00:28:24.680 --> 00:28:25.680]  Hallelujah!
[00:28:25.680 --> 00:28:27.680]  我現在在籌劃當中都已經很興奮了,
[00:28:27.680 --> 00:28:29.680]  因為那個禮拜天,
[00:28:29.680 --> 00:28:32.680]  我們會在Santa Clara Convention Center聚會,
[00:28:32.680 --> 00:28:35.680]  Everybody humblung通通大家在一起聚會,
[00:28:35.680 --> 00:28:37.680]  不必三堂,
[00:28:37.680 --> 00:28:39.680]  年輕少年又通通在一起,
[00:28:39.680 --> 00:28:43.680]  我們要在那裏真的看見神的榮耀同在,
[00:28:43.680 --> 00:28:45.680]  要彰顯在我們中間,
[00:28:45.680 --> 00:28:49.680]  你們八月底我們的生命和教育學院就要開學了,
[00:28:49.680 --> 00:28:51.680]  當我看見這一切的時候,
[00:28:51.680 --> 00:28:55.680]  我真的知道神在帶領我們教會走上一條新的道路,
[00:28:55.680 --> 00:28:58.680]  一條影響世代的道路,
[00:28:58.680 --> 00:29:01.680]  而神今天也要使用你,
[00:29:01.680 --> 00:29:03.680]  Actually就是你,不要左看右看,
[00:29:03.680 --> 00:29:07.680]  跟你媽說就是你,
[00:29:07.680 --> 00:29:12.680]  神要使用你就成為那個影響世代的器皿,
[00:29:12.680 --> 00:29:13.680]  Amen!
[00:29:13.680 --> 00:29:14.680]  就是能幫助我們,
[00:29:14.680 --> 00:29:16.680]  能夠明白神的心意,
[00:29:16.680 --> 00:29:18.680]  同心擺上自己,
[00:29:18.680 --> 00:29:22.680]  好讓神的國果然降臨在我們中間,
[00:29:22.680 --> 00:29:24.680]  神的旨意成全在我們中間,
[00:29:24.680 --> 00:29:26.680]  我們一起禱告,
[00:29:26.680 --> 00:29:28.680]  親愛的,我們再次來到這裡,
[00:29:28.680 --> 00:29:30.680]  獻上我們的感謝與讚美,
[00:29:30.680 --> 00:29:31.680]  謝謝你看見這些年來,
[00:29:31.680 --> 00:29:35.680]  你就是按照你的旨意在帶領這個教會,
[00:29:35.680 --> 00:29:37.680]  從過去直到如今,
[00:29:37.680 --> 00:29:41.680]  如今擺在我們面前又是一條向來沒走過的道路,
[00:29:41.680 --> 00:29:44.680]  但是卻一條影響世代的道路,
[00:29:44.680 --> 00:29:46.680]  為此我們獻上感謝,
[00:29:46.680 --> 00:29:51.680]  再一次我們真的願意重新尾聲在你所給我們的命定上,
[00:29:51.680 --> 00:29:54.680]  讓我們再次尾聲在你自己國度的策略上,
[00:29:54.680 --> 00:29:56.680]  也讓我們再次與你同功,
[00:29:56.680 --> 00:29:59.680]  能夠在這樣一個彎曲被謬,
[00:29:59.680 --> 00:30:02.680]  充滿破碎傷害的世代當中,
[00:30:02.680 --> 00:30:06.680]  獻明你的恩典,獻明你的慈愛來,
[00:30:06.680 --> 00:30:07.680]  謝謝我們主,
[00:30:07.680 --> 00:30:08.680]  再次求你使用我們,
[00:30:08.680 --> 00:30:11.680]  就成為那神蹟的器皿,
[00:30:11.680 --> 00:30:13.680]  感謝禱告奉耶穌得聖名祈求,
[00:30:13.680 --> 00:30:16.680]  Amen,Hallelujah!
