
[00:00:00.000 --> 00:00:02.000]  和你旁邊的人給他鼓勵
[00:20:29.000 --> 00:20:31.000]  上星期的經文
[00:20:31.000 --> 00:20:34.000]  我們看見神如何保存
[00:20:34.000 --> 00:20:38.000]  他繼續有從撒來而來的後裔
[00:20:38.000 --> 00:20:40.000]  今天這段經文
[00:20:40.000 --> 00:20:44.000]  我們看見神如何信實地保存
[00:20:44.000 --> 00:20:46.000]  神應許過給他的地
[00:20:46.000 --> 00:20:50.000]  神說過的東西是必然成就的
[00:20:50.000 --> 00:20:52.000]  這裡我們看見
[00:20:52.000 --> 00:20:54.000]  羅德的選擇
[00:20:54.000 --> 00:20:56.000]  和阿巴蘭的選擇
[00:20:56.000 --> 00:20:58.000]  其實是一個對比
[00:20:58.000 --> 00:21:01.000]  羅德是用人的視覺
[00:21:01.000 --> 00:21:04.000]  來看什麼是好
[00:21:04.000 --> 00:21:07.000]  然後二話不說就要了
[00:21:07.000 --> 00:21:12.000]  但其實最終卻選擇靠近邪惡
[00:21:12.000 --> 00:21:14.000]  阿巴蘭的禮讓
[00:21:14.000 --> 00:21:17.000]  可能被人覺得他蝕底了
[00:21:17.000 --> 00:21:20.000]  但是神卻一步一步地向他
[00:21:20.000 --> 00:21:23.000]  來揭示他的視野
[00:21:23.000 --> 00:21:25.000]  在神的角度裡面
[00:21:25.000 --> 00:21:29.000]  阿巴蘭沒有被羅德拿走什麼
[00:21:29.000 --> 00:21:31.000]  因為說給他的
[00:21:31.000 --> 00:21:33.000]  神就會給
[00:21:33.000 --> 00:21:34.000]  藉著這件事
[00:21:34.000 --> 00:21:38.000]  神建立阿巴蘭的信心
[00:21:38.000 --> 00:21:40.000]  我想大家留意
[00:21:40.000 --> 00:21:43.000]  神在十六十七節這番說話
[00:21:43.000 --> 00:21:47.000]  不是在他要和羅德分地之前
[00:21:47.000 --> 00:21:48.000]  跟他講的
[00:21:48.000 --> 00:21:51.000]  而是在他憑著信心
[00:21:51.000 --> 00:21:54.000]  按照神的心意這樣走
[00:21:54.000 --> 00:21:56.000]  好像蝕底了的時候
[00:21:56.000 --> 00:21:59.000]  但是神就在這個時限告訴他
[00:21:59.000 --> 00:22:00.000]  不是啊
[00:22:00.000 --> 00:22:01.000]  我給你看看
[00:22:01.000 --> 00:22:04.000]  我給你的是多麼豐富
[00:22:04.000 --> 00:22:08.000]  有時候我們都花很多心力
[00:22:08.000 --> 00:22:13.000]  努力來籌算一些事情
[00:22:13.000 --> 00:22:16.000]  但結果就未如所料
[00:22:16.000 --> 00:22:21.000]  但如果我們繼續堅持信靠上帝
[00:22:21.000 --> 00:22:23.000]  我們卻是漸漸看得見
[00:22:23.000 --> 00:22:26.000]  那件本來好像是蝕底了的事
[00:22:26.000 --> 00:22:28.000]  不好的事
[00:22:28.000 --> 00:22:31.000]  但原來上帝是有他的帶領
[00:22:31.000 --> 00:22:33.000]  和心意的
[00:22:33.000 --> 00:22:35.000]  我最近就和一個
[00:22:35.000 --> 00:22:39.000]  準備轉工的肢體聊天
[00:22:39.000 --> 00:22:42.000]  分享我都有三次轉工
[00:22:42.000 --> 00:22:44.000]  和轉行的經驗
[00:22:44.000 --> 00:22:46.000]  我轉了三次工
[00:22:46.000 --> 00:22:47.000]  都是轉行的
[00:22:47.000 --> 00:22:50.000]  轉工也是轉行的
[00:22:50.000 --> 00:22:51.000]  每一次轉行
[00:22:51.000 --> 00:22:54.000]  人工都沒有了一部分
[00:22:54.000 --> 00:22:55.000]  在別人眼中
[00:22:55.000 --> 00:22:56.000]  每次都是
[00:22:56.000 --> 00:22:58.000]  你都做得好好的
[00:22:58.000 --> 00:23:00.000]  為什麼要去轉呢
[00:23:00.000 --> 00:23:03.000]  可能有些和我一起成長的人
[00:23:03.000 --> 00:23:06.000]  生活確實比我豐富一點
[00:23:06.000 --> 00:23:08.000]  錢比我多一點
[00:23:08.000 --> 00:23:10.000]  但當我今天回頭看的時候
[00:23:10.000 --> 00:23:12.000]  我都沒有缺乏
[00:23:12.000 --> 00:23:13.000]  我很感恩
[00:23:13.000 --> 00:23:15.000]  因為我感受到
[00:23:15.000 --> 00:23:19.000]  上帝真的有他自己的供應
[00:23:19.000 --> 00:23:22.000]  有他的愛和豐足
[00:23:22.000 --> 00:23:24.000]  其實我都有一個
[00:23:24.000 --> 00:23:26.000]  好像亞伯蘭那樣的經歷
[00:23:26.000 --> 00:23:28.000]  曾經做了一些事情
[00:23:28.000 --> 00:23:31.000]  覺得這個選擇是否蠢了
[00:23:31.000 --> 00:23:33.000]  選錯了
[00:23:33.000 --> 00:23:34.000]  不過我心想
[00:23:34.000 --> 00:23:35.000]  不是的
[00:23:35.000 --> 00:23:37.000]  我選擇這件事之前
[00:23:37.000 --> 00:23:39.000]  我有祈禱的
[00:23:39.000 --> 00:23:42.000]  然後又平安地繼續走下去
[00:23:42.000 --> 00:23:46.000]  我相信神是帶著我走的
[00:23:46.000 --> 00:23:49.000]  最後到現在我今天回頭看
[00:23:49.000 --> 00:23:51.000]  這個在幾年前
[00:23:51.000 --> 00:23:54.000]  差不多是五六年前的決定
[00:23:54.000 --> 00:23:56.000]  原來神的意念
[00:23:56.000 --> 00:23:58.000]  真的高過我的意念
[00:23:58.000 --> 00:24:03.000]  神的道路真的高過我的道路
[00:24:03.000 --> 00:24:05.000]  在經文的最後一節
[00:24:05.000 --> 00:24:07.000]  第十八節那裡
[00:24:07.000 --> 00:24:10.000]  亞伯蘭就遷移他的象棚
[00:24:10.000 --> 00:24:12.000]  來到希伯倫
[00:24:12.000 --> 00:24:15.000]  萬里象樹那裡居住
[00:24:15.000 --> 00:24:17.000]  這裡特別說到
[00:24:17.000 --> 00:24:19.000]  他在那裡向耶和華
[00:24:19.000 --> 00:24:22.000]  捉了一座壇
[00:24:22.000 --> 00:24:24.000]  捉壇是代表了
[00:24:24.000 --> 00:24:28.000]  人對神的敬拜和感恩
[00:24:28.000 --> 00:24:32.000]  也是對神應許的一個回應
[00:24:32.000 --> 00:24:37.000]  人是很願意用謙卑來跟隨
[00:24:37.000 --> 00:24:39.000]  今天我和你
[00:24:39.000 --> 00:24:42.000]  都有上帝的應許
[00:24:42.000 --> 00:24:44.000]  在面對現今的環境
[00:24:44.000 --> 00:24:48.000]  怎樣能夠去作信心的選擇
[00:24:48.000 --> 00:24:52.000]  怎樣能夠去貼近上帝的心意
[00:24:52.000 --> 00:24:55.000]  或者從亞伯蘭和羅德的事蹟
[00:24:55.000 --> 00:24:58.000]  我們可以有一些學習
[00:24:58.000 --> 00:24:59.000]  第一
[00:24:59.000 --> 00:25:03.000]  其實我們真的要憑信心去放手
[00:25:03.000 --> 00:25:05.000]  當亞伯蘭不去爭的時候
[00:25:05.000 --> 00:25:07.000]  其實他沒有看到
[00:25:07.000 --> 00:25:09.000]  上帝背後已經給了他
[00:25:09.000 --> 00:25:12.000]  但是他有一份信心
[00:25:12.000 --> 00:25:16.000]  知道上帝在當中來看著他
[00:25:16.000 --> 00:25:20.000]  他不需要馬上覺得自己蠢了
[00:25:20.000 --> 00:25:21.000]  馬上說不行了
[00:25:21.000 --> 00:25:22.000]  現在不讓你選擇
[00:25:22.000 --> 00:25:23.000]  我選擇回頭
[00:25:23.000 --> 00:25:25.000]  他不是這樣
[00:25:25.000 --> 00:25:27.000]  他有一份胸襟
[00:25:27.000 --> 00:25:30.000]  也因為他看重一家人的和睦
[00:25:30.000 --> 00:25:32.000]  所以他讓羅德去選擇
[00:25:32.000 --> 00:25:36.000]  這也是上帝所看重的
[00:25:36.000 --> 00:25:37.000]  第二
[00:25:37.000 --> 00:25:39.000]  好像剛才所說
[00:25:39.000 --> 00:25:43.000]  羅德是用人的視野來評估
[00:25:43.000 --> 00:25:45.000]  來做選擇
[00:25:45.000 --> 00:25:48.000]  但是亞伯蘭就不是這樣
[00:25:48.000 --> 00:25:50.000]  他是領受上帝的應許
[00:25:50.000 --> 00:25:53.000]  帶著上帝的視野
[00:25:53.000 --> 00:25:56.000]  雖然起初這個視野都是模模糊糊的
[00:25:56.000 --> 00:25:58.000]  不是很清楚的
[00:25:58.000 --> 00:26:01.000]  但是真的要憑著信心這樣走下去
[00:26:01.000 --> 00:26:03.000]  經過跌跌碰碰
[00:26:03.000 --> 00:26:08.000]  但是上帝真的這樣來帶著他
[00:26:08.000 --> 00:26:10.000]  第三
[00:26:10.000 --> 00:26:13.000]  就是我們要敬拜上主
[00:26:13.000 --> 00:26:15.000]  堅定的跟隨
[00:26:15.000 --> 00:26:17.000]  大家留意到
[00:26:17.000 --> 00:26:19.000]  不單止經文的結尾
[00:26:19.000 --> 00:26:23.000]  說到亞伯蘭在那個地方捉壇
[00:26:23.000 --> 00:26:27.000]  其實在上文第四節
[00:26:27.000 --> 00:26:32.000]  同樣是說亞伯蘭在那裡曾經捉過壇
[00:26:32.000 --> 00:26:36.000]  並且在那裡求告耶和華的命
[00:26:36.000 --> 00:26:41.000]  這顯示他對上帝的關係是認真的
[00:26:41.000 --> 00:26:43.000]  他心裡面是有神的
[00:26:43.000 --> 00:26:46.000]  他知道什麼是敬拜上帝
[00:26:46.000 --> 00:26:48.000]  也很願意
[00:26:48.000 --> 00:26:49.000]  很謙卑
[00:26:49.000 --> 00:26:50.000]  很堅定
[00:26:50.000 --> 00:26:53.000]  在事情都不是如他所料的時候
[00:26:53.000 --> 00:26:56.000]  他仍然去跟隨
[00:26:56.000 --> 00:26:59.000]  這個對上帝的意識
[00:26:59.000 --> 00:27:02.000]  其實是一種關係的反映
[00:27:02.000 --> 00:27:04.000]  我們有沒有常常意識到
[00:27:04.000 --> 00:27:07.000]  神就在我們當中
[00:27:07.000 --> 00:27:10.000]  其實這個真的需要我們每天操練
[00:27:10.000 --> 00:27:12.000]  但是很多時候
[00:27:12.000 --> 00:27:15.000]  我們卻是因為每一天的時間忙碌
[00:27:15.000 --> 00:27:17.000]  我們就犧牲了
[00:27:17.000 --> 00:27:19.000]  或者那個星期有其他的事
[00:27:19.000 --> 00:27:24.000]  我們就犧牲了那些去敬拜上帝的時間
[00:27:24.000 --> 00:27:26.000]  可能你會選擇
[00:27:26.000 --> 00:27:28.000]  不如不用回來
[00:27:28.000 --> 00:27:30.000]  不回一次無所謂的
[00:27:30.000 --> 00:27:33.000]  或者你個人的敬拜靈修生活
[00:27:33.000 --> 00:27:35.000]  如果你沒有這種操練的時候
[00:27:35.000 --> 00:27:38.000]  其實你是很難去敏銳到
[00:27:38.000 --> 00:27:40.000]  上帝在你身邊
[00:27:40.000 --> 00:27:43.000]  對你的帶領
[00:27:43.000 --> 00:27:47.000]  所以也讓我們從意識上帝的存在
[00:27:47.000 --> 00:27:49.000]  從敬拜他
[00:27:49.000 --> 00:27:53.000]  也從回顧我們過去自己的信仰歷程
[00:27:53.000 --> 00:27:56.000]  來重新去體見
[00:27:56.000 --> 00:27:59.000]  也在尋找上帝的信實
[00:27:59.000 --> 00:28:02.000]  讓我們都有一個屬靈的視野
[00:28:02.000 --> 00:28:05.000]  捉住上帝的應許
[00:28:05.000 --> 00:28:07.000]  讓我們一起禱告
[00:28:07.000 --> 00:28:11.000]  親恩主
[00:28:11.000 --> 00:28:15.000]  你是信實守約無變的主
[00:28:15.000 --> 00:28:19.000]  你口出之言永不落空
[00:28:19.000 --> 00:28:24.000]  我們藉著今天這一段的經文
[00:28:24.000 --> 00:28:26.000]  求主你幫助我們
[00:28:26.000 --> 00:28:31.000]  怎樣在日常每一天作選擇
[00:28:31.000 --> 00:28:33.000]  可能我們第一個選擇
[00:28:33.000 --> 00:28:36.000]  就是我們要選擇去跟從你
[00:28:36.000 --> 00:28:39.000]  選擇去親近你
[00:28:39.000 --> 00:28:41.000]  讓你親自給我們經歷
[00:28:41.000 --> 00:28:43.000]  從你而來的信實
[00:28:43.000 --> 00:28:47.000]  是遠超過我們所見的
[00:28:47.000 --> 00:28:52.000]  讓我們從你領受這份屬靈的智慧
[00:28:52.000 --> 00:28:55.000]  有從神而來的視野
[00:28:55.000 --> 00:28:57.000]  來看我們的人生
[00:28:57.000 --> 00:28:59.000]  我們這樣祈禱
[00:28:59.000 --> 00:29:00.240]  奉主明寇
[00:29:00.240 --> 00:29:01.240]  阿門
