
[00:00:00.000 --> 00:00:05.460]  我想大概在座的每一位都未曾犯過法
[00:16:22.000 --> 00:16:26.400]  讓我們生活上感到很壓迫的時候
[00:16:26.400 --> 00:16:30.600]  沒辦法再走下去的時候
[00:16:30.600 --> 00:16:33.700]  我們周圍弟兄姊妹就應該是
[00:16:33.700 --> 00:16:36.200]  跟陷在困難裡面的弟兄姊妹
[00:16:36.200 --> 00:16:38.400]  一同分擔他們的困難
[00:16:38.400 --> 00:16:41.300]  而第五節裡面所說的擔子
[00:16:41.300 --> 00:16:44.900]  是特別指著個人的責任
[00:16:44.900 --> 00:16:46.500]  有什麼責任呢
[00:16:46.500 --> 00:16:49.700]  你的責任是別人不能夠幫你承擔的
[00:16:49.700 --> 00:16:52.000]  例如生命中的選擇
[00:16:52.000 --> 00:16:54.000]  例如價值的取向
[00:16:54.000 --> 00:16:55.100]  處世的態度
[00:16:55.100 --> 00:16:56.200]  生活的方式
[00:16:56.200 --> 00:16:57.900]  信仰的衛生等等
[00:16:57.900 --> 00:17:01.000]  這些都是其他人不可以幫到我們的
[00:17:01.000 --> 00:17:04.400]  所以保羅所說的兩種的責任
[00:17:04.400 --> 00:17:06.700]  兩種的擔子並沒有矛盾
[00:17:06.700 --> 00:17:08.600]  只不過是相關
[00:17:08.600 --> 00:17:11.000]  卻是不同的觀念
[00:17:11.000 --> 00:17:12.100]  我們必須要
[00:17:12.100 --> 00:17:16.400]  當別人有承擔不了的生活的壓力的時候
[00:17:16.400 --> 00:17:18.200]  我們作為弟兄姊妹
[00:17:18.200 --> 00:17:19.200]  我們的責任
[00:17:19.200 --> 00:17:20.500]  神要求我們
[00:17:20.500 --> 00:17:21.800]  就是來找人去分擔
[00:17:21.800 --> 00:17:22.500]  這個就是愛
[00:17:22.500 --> 00:17:24.400]  這個就是信仰的群體
[00:17:24.400 --> 00:17:27.000]  如果我們能夠在信仰的群體裡面
[00:17:27.000 --> 00:17:29.400]  活出這個愛的真理的時候
[00:17:29.400 --> 00:17:30.600]  保羅告訴我們
[00:17:30.600 --> 00:17:33.400]  我們就完全了基督的律法
[00:17:33.400 --> 00:17:34.900]  不過在同一個時候
[00:17:34.900 --> 00:17:38.200]  有一些人生的個別的責任
[00:17:38.200 --> 00:17:39.000]  不能逃避
[00:17:39.000 --> 00:17:41.400]  我們需要承擔
[00:17:41.400 --> 00:17:42.700]  我們需要承擔
[00:17:42.700 --> 00:17:45.400]  我們自己屬靈上的成長
[00:17:45.400 --> 00:17:49.700]  你不要說成長不了的時候就舔沐思淫
[00:17:49.700 --> 00:17:53.300]  也不能自己活在世上的行為模式
[00:17:53.300 --> 00:17:55.500]  也沒有別人可以幫你承擔
[00:17:55.500 --> 00:17:56.700]  簡單來說
[00:17:56.700 --> 00:17:59.100]  沒有人可以代替你跟隨耶穌基督
[00:17:59.100 --> 00:18:00.600]  也沒有一個人能夠代替你
[00:18:00.600 --> 00:18:02.800]  將來見耶穌基督的面的時候
[00:18:02.800 --> 00:18:07.600]  代替你去向耶穌基督交葬
[00:18:07.600 --> 00:18:09.400]  保羅提醒我們
[00:18:09.400 --> 00:18:12.400]  千萬不要逃避我們自己的人生責任
[00:18:12.400 --> 00:18:16.400]  因為這是神對每一個信徒的期望
[00:18:16.400 --> 00:18:17.400]  而同一個時間
[00:18:17.400 --> 00:18:21.200]  我們也要分擔別人的重擔
[00:18:21.200 --> 00:18:22.800]  兩種的責任
[00:18:22.800 --> 00:18:27.500]  都是神要我們將來交葬的責任
[00:18:27.500 --> 00:18:29.400]  保羅接著在第七節說
[00:18:29.400 --> 00:18:30.900]  不要自欺
[00:18:30.900 --> 00:18:33.700]  神是輕萬不得的
[00:18:33.700 --> 00:18:35.700]  不要你自己欺騙自己
[00:18:35.700 --> 00:18:39.400]  以為你可以輕看神的話語
[00:18:39.400 --> 00:18:43.600]  而同一個時間又可以繼續接收神的祝福
[00:18:43.600 --> 00:18:45.100]  神
[00:18:45.100 --> 00:18:48.100]  神不是那麼容易被人欺騙得到的
[00:18:48.100 --> 00:18:49.900]  神是輕萬不得的
[00:18:49.900 --> 00:18:53.000]  因為神並不是人
[00:18:53.000 --> 00:18:56.700]  神能夠知道人內心裡面在想什麼
[00:18:56.700 --> 00:18:58.000]  祂的動機是如何
[00:18:58.000 --> 00:18:59.600]  祂的價值取向是如何
[00:18:59.600 --> 00:19:05.600]  神是完全知道人沒有辦法欺騙我們的神
[00:19:05.600 --> 00:19:07.200]  所以不要欺騙我們自己
[00:19:07.200 --> 00:19:10.700]  以為我們可以欺騙神
[00:19:10.700 --> 00:19:14.300]  現在也因為神不能夠被蒙騙
[00:19:14.300 --> 00:19:17.800]  所以我們需要很清楚知道一個事實
[00:19:17.800 --> 00:19:21.200]  我們種什麼就收什麼
[00:19:21.200 --> 00:19:23.600]  你不要想著種一棵樹的時候
[00:19:23.600 --> 00:19:24.600]  喜歡吃榴槤
[00:19:24.600 --> 00:19:25.600]  收割榴槤
[00:19:25.600 --> 00:19:27.500]  沒有這回事
[00:19:27.500 --> 00:19:30.300]  種什麼收什麼這個道理
[00:19:30.300 --> 00:19:34.100]  不僅在我們日常生活裡面是一個事實
[00:19:34.100 --> 00:19:36.600]  在我們屬靈的事情上也一樣
[00:19:36.600 --> 00:19:39.000]  所以保羅在第八節跟我們說
[00:19:39.000 --> 00:19:41.500]  信著情慾殺種的
[00:19:41.500 --> 00:19:43.700]  必從情慾收敗壞
[00:19:43.700 --> 00:19:45.600]  信著聖靈殺種的
[00:19:45.600 --> 00:19:49.600]  必從聖靈收永生
[00:19:49.600 --> 00:19:51.000]  就是提醒我們
[00:19:51.000 --> 00:19:54.600]  我們千萬不要放縱我們的情慾
[00:19:54.600 --> 00:19:57.900]  當我們說信著聖靈殺種
[00:19:57.900 --> 00:19:58.600]  什麼意思
[00:19:58.600 --> 00:20:01.700]  就是說我們被聖靈所引導
[00:20:01.700 --> 00:20:04.700]  而不是被我們的肉體所引導
[00:20:04.700 --> 00:20:05.400]  結果呢
[00:20:05.400 --> 00:20:06.900]  結果很明顯
[00:20:06.900 --> 00:20:09.400]  如果我們是順從聖靈的引導
[00:20:09.400 --> 00:20:11.700]  我們是殺種在聖靈的事情上
[00:20:11.700 --> 00:20:14.200]  我們就會按照聖靈的心意行善
[00:20:14.200 --> 00:20:16.300]  而不是行惡
[00:20:16.300 --> 00:20:20.800]  接著保羅做了一個很有趣的補充
[00:20:20.800 --> 00:20:24.400]  你們行善不可喪志
[00:20:24.400 --> 00:20:26.500]  大家有沒有試過行善的時候會喪志
[00:20:26.500 --> 00:20:29.700]  為什麼會喪志
[00:20:29.700 --> 00:20:32.700]  大家有沒有為一些你所愛的人祈禱
[00:20:32.700 --> 00:20:35.100]  我祈禱了幾十年
[00:20:35.100 --> 00:20:35.900]  都沒有反應
[00:20:35.900 --> 00:20:38.100]  這個人不單止不信耶穌
[00:20:38.100 --> 00:20:40.900]  還越來越沒有機會信耶穌
[00:20:40.900 --> 00:20:43.100]  為什麼我一直對這個人這麼好
[00:20:43.100 --> 00:20:44.900]  我所得回來的就是冷漠
[00:20:44.900 --> 00:20:46.300]  甚至是敵意
[00:20:46.300 --> 00:20:49.500]  為什麼我在教會裡面全心全意侍奉
[00:20:49.500 --> 00:20:53.600]  換來的只不過是別人無情的批評
[00:20:53.600 --> 00:20:54.900]  在這樣的情況下
[00:20:54.900 --> 00:20:56.700]  你會不會繼續做
[00:20:56.700 --> 00:20:58.300]  你會不會感到疲倦
[00:20:58.300 --> 00:21:04.800]  你會不會感到喪志
[00:21:04.800 --> 00:21:08.100]  詩篇在《一百二十六篇》
[00:21:08.100 --> 00:21:09.500]  詩人這麼說
[00:21:09.500 --> 00:21:14.100]  流淚殺種的必歡呼收割
[00:21:14.100 --> 00:21:16.100]  大家從來沒有想過殺種
[00:21:16.100 --> 00:21:18.600]  是不是一個很輕鬆的工作
[00:21:18.600 --> 00:21:19.800]  你想想殺種
[00:21:19.800 --> 00:21:20.900]  順便跟大家講講
[00:21:20.900 --> 00:21:22.700]  我殺那些weed and feed
[00:21:22.700 --> 00:21:24.000]  不容易的
[00:21:24.000 --> 00:21:24.900]  當你殺種的時候
[00:21:24.900 --> 00:21:27.700]  其實是一個很勞動的工作
[00:21:27.700 --> 00:21:28.700]  不單止是勞動的工作
[00:21:28.700 --> 00:21:29.400]  大家想想
[00:21:29.400 --> 00:21:30.300]  你殺種的時候
[00:21:30.300 --> 00:21:32.700]  不會即時有果實收到的
[00:21:32.700 --> 00:21:33.400]  是不是
[00:21:33.400 --> 00:21:35.100]  你殺種的時候
[00:21:35.100 --> 00:21:37.900]  看不到那個收成的
[00:21:37.900 --> 00:21:39.100]  你殺種的時候
[00:21:39.100 --> 00:21:41.100]  只不過是有一個希望
[00:21:41.100 --> 00:21:44.100]  那個希望是幾個月之後
[00:21:44.100 --> 00:21:46.500]  你會有收成
[00:21:46.500 --> 00:21:47.900]  當然了
[00:21:47.900 --> 00:21:50.700]  也有另外一個可能性是什麼
[00:21:50.700 --> 00:21:53.800]  是完全沒有收成
[00:21:53.800 --> 00:21:56.200]  最近澳洲那個不是風災
[00:21:56.200 --> 00:21:57.700]  就是水災
[00:21:57.700 --> 00:21:59.700]  你看到整個田地都沒有了
[00:21:59.700 --> 00:22:01.400]  一個災來的時候
[00:22:01.400 --> 00:22:02.500]  是不是
[00:22:02.500 --> 00:22:03.900]  每一次的殺種
[00:22:03.900 --> 00:22:06.300]  不一定有收成
[00:22:06.300 --> 00:22:06.800]  是不是
[00:22:06.800 --> 00:22:08.400]  不過奇怪
[00:22:08.400 --> 00:22:10.200]  這裡詩篇不是這麼說的
[00:22:10.200 --> 00:22:12.300]  詩篇和寶羅
[00:22:12.300 --> 00:22:14.700]  都是有不同的說法的
[00:22:14.700 --> 00:22:17.400]  寶羅是哥倫多的前書這麼說的
[00:22:17.400 --> 00:22:19.700]  他說你們一定要行善
[00:22:19.700 --> 00:22:21.500]  無要堅固不可搖動
[00:22:21.500 --> 00:22:23.700]  要常常竭力多作主公
[00:22:23.700 --> 00:22:24.400]  為什麼
[00:22:24.400 --> 00:22:27.700]  因為你們在主裡面的勞苦
[00:22:27.700 --> 00:22:30.100]  並不是徒然的
[00:22:30.100 --> 00:22:32.300]  不會是沒有果效的
[00:22:32.300 --> 00:22:33.100]  詩人也說過
[00:22:33.100 --> 00:22:35.400]  你殺種的時候就必有收成
[00:22:35.400 --> 00:22:36.300]  為什麼
[00:22:36.300 --> 00:22:40.200]  為什麼可以在主裡面那個辛勞
[00:22:40.200 --> 00:22:42.400]  是一定會有收穫的
[00:22:42.400 --> 00:22:43.900]  為什麼
[00:22:43.900 --> 00:22:45.400]  很簡單而已
[00:22:45.400 --> 00:22:48.000]  因為神永不殺荒
[00:22:48.000 --> 00:22:49.600]  神應許那個事情
[00:22:49.600 --> 00:22:51.200]  必定會發生
[00:22:51.200 --> 00:22:52.200]  必定會出現
[00:22:52.200 --> 00:22:54.500]  當時候來到的時候
[00:22:54.500 --> 00:22:56.600]  我們就必有收成
[00:22:56.600 --> 00:23:00.900]  大家是否相信神的應許永不落空
[00:23:00.900 --> 00:23:02.200]  沒有人敢不相信
[00:23:02.200 --> 00:23:04.000]  如果既然我們相信神的應許
[00:23:04.000 --> 00:23:06.500]  永不落空的時候
[00:23:06.500 --> 00:23:07.700]  記住一件事
[00:23:07.700 --> 00:23:09.400]  當我們行善的時候
[00:23:09.400 --> 00:23:11.700]  不一定有果效
[00:23:11.700 --> 00:23:15.400]  當我們殺種的時候
[00:23:15.400 --> 00:23:18.100]  不一定馬上看到有收成
[00:23:18.100 --> 00:23:21.900]  但是無論地上我們是否看到有收成
[00:23:21.900 --> 00:23:23.300]  聖經的應許就說
[00:23:23.300 --> 00:23:25.200]  你儘管去做
[00:23:25.200 --> 00:23:28.700]  到了時候必在天上
[00:23:28.700 --> 00:23:34.600]  有不朽壞的獎賞等著我們
[00:23:34.600 --> 00:23:36.300]  好了
[00:23:36.300 --> 00:23:41.500]  當來到這個加拿大書最後一章的時候
[00:23:41.500 --> 00:23:43.700]  保羅在這裡做了一個總結
[00:23:43.700 --> 00:23:48.600]  總結是講到這班假教師
[00:23:48.600 --> 00:23:54.300]  他說雖然這班教師受割禮的
[00:23:54.300 --> 00:23:55.400]  不過這班人
[00:23:55.400 --> 00:24:00.400]  他們自己都不是完全守律法的
[00:24:00.400 --> 00:24:03.100]  他們只不過在眾多的律法裡面
[00:24:03.100 --> 00:24:05.600]  抽選某一些律法的規條
[00:24:05.600 --> 00:24:08.200]  來硬要那些外邦信徒
[00:24:08.200 --> 00:24:08.900]  你要遵守
[00:24:08.900 --> 00:24:10.400]  不遵守的時候就不是得救
[00:24:10.400 --> 00:24:15.400]  不遵守的時候就並不完全得著救恩
[00:24:15.400 --> 00:24:18.100]  當他們這樣說的時候
[00:24:18.100 --> 00:24:27.900]  是不是真的為了那些外邦信徒的好處呢
[00:24:27.900 --> 00:24:29.700]  當他們這樣做的時候
[00:24:29.700 --> 00:24:30.400]  我們都很清楚
[00:24:30.400 --> 00:24:31.800]  聖經告訴我們什麼
[00:24:31.800 --> 00:24:35.500]  沒有一個人能夠完全遵守律法的
[00:24:35.500 --> 00:24:38.500]  所以主要是在馬太福音那裡這樣說
[00:24:38.500 --> 00:24:41.900]  他說這班法律賽人
[00:24:41.900 --> 00:24:45.500]  他們叫你做關於律法上的事情
[00:24:45.500 --> 00:24:47.700]  如果是律法上的事情
[00:24:47.700 --> 00:24:49.100]  你們要遵守
[00:24:49.100 --> 00:24:52.100]  不過你們不要效法他們的行為
[00:24:52.100 --> 00:24:53.500]  因為他們說
[00:24:53.500 --> 00:24:55.100]  他們能夠說
[00:24:55.100 --> 00:24:57.400]  不能夠做
[00:24:57.400 --> 00:25:00.500]  他們將一個很難擔的擔子
[00:25:00.500 --> 00:25:02.700]  擺在人的肩頭上面
[00:25:02.700 --> 00:25:05.600]  不過自己一個指頭也不動
[00:25:05.600 --> 00:25:10.700]  這些假教師是強調堅持外邦的信徒
[00:25:10.700 --> 00:25:11.900]  你一定要受國禮
[00:25:11.900 --> 00:25:13.400]  一定要遵守摩西的律法
[00:25:13.400 --> 00:25:15.100]  然後才可以得救
[00:25:15.100 --> 00:25:17.500]  他們是不是真的為了外邦信徒的
[00:25:17.500 --> 00:25:19.200]  屬靈的好處呢
[00:25:19.200 --> 00:25:22.100]  是不是真的為了他的救恩呢
[00:25:22.100 --> 00:25:23.400]  明顯不是
[00:25:23.400 --> 00:25:28.300]  明顯他們是為了自己個人的好處
[00:25:28.300 --> 00:25:29.900]  有什麼好處
[00:25:29.900 --> 00:25:31.700]  有什麼好處
[00:25:31.700 --> 00:25:36.200]  這一班人如果是可以讓外邦信徒
[00:25:36.200 --> 00:25:38.900]  聽他們的教導
[00:25:38.900 --> 00:25:40.900]  那他們就會感覺什麼
[00:25:40.900 --> 00:25:43.300]  感覺他們就有宗教上
[00:25:43.300 --> 00:25:46.100]  屬靈上的影響力
[00:25:46.100 --> 00:25:49.400]  就讓他們的自我得到滿足與膨脹
[00:25:49.400 --> 00:25:52.000]  你看多少人都是聽從我的教導
[00:25:52.000 --> 00:25:56.600]  你看多少人都是受我的教導的影響
[00:25:56.600 --> 00:25:58.700]  這些假教師
[00:25:58.700 --> 00:25:59.700]  他們所關心
[00:25:59.700 --> 00:26:00.700]  所關注的
[00:26:00.700 --> 00:26:03.800]  並不是信徒真正生命的扭轉
[00:26:03.800 --> 00:26:05.100]  而是什麼
[00:26:05.100 --> 00:26:06.900]  他們所關注的
[00:26:06.900 --> 00:26:15.400]  就是藉著這班外邦信徒的肉體而誇口
[00:26:15.400 --> 00:26:18.700]  他們更加有興趣的
[00:26:18.700 --> 00:26:20.300]  就是自己的榮耀
[00:26:20.300 --> 00:26:23.300]  而不是耶穌基督的榮耀
[00:26:23.300 --> 00:26:26.300]  保羅接著說
[00:26:26.300 --> 00:26:30.200]  我斷不以別的誇口
[00:26:30.200 --> 00:26:34.000]  我只誇我們主耶穌基督的十字架
[00:26:34.000 --> 00:26:35.800]  你留意一下
[00:26:35.800 --> 00:26:39.800]  保羅是第一代的信徒領袖
[00:26:39.800 --> 00:26:42.000]  但是他從來沒有誇口
[00:26:42.000 --> 00:26:44.500]  他領過多少人信耶穌
[00:26:44.500 --> 00:26:46.300]  他從來沒有誇口
[00:26:46.300 --> 00:26:48.500]  他建立過多少個教會
[00:26:48.500 --> 00:26:51.200]  或者做過多少的善行
[00:26:51.200 --> 00:26:53.000]  他誇的就是耶穌基督
[00:26:53.000 --> 00:26:54.600]  這個十字架
[00:26:54.600 --> 00:27:00.900]  因為這個十字架對保羅來說
[00:27:00.900 --> 00:27:06.200]  他的救我已經被釘在十字架上
[00:27:06.200 --> 00:27:08.900]  而這個未信耶穌之前的
[00:27:08.900 --> 00:27:10.100]  他叫做掃羅
[00:27:10.100 --> 00:27:12.100]  未信耶穌之前的掃羅
[00:27:12.100 --> 00:27:17.000]  在這個世界已經不再存在
[00:27:17.000 --> 00:27:19.100]  對保羅來說
[00:27:19.100 --> 00:27:24.000]  這個他所舊有認識和嚮往的世界
[00:27:24.000 --> 00:27:27.600]  今天已經是被神的國度所取締
[00:27:27.600 --> 00:27:28.300]  看不看得到
[00:27:28.300 --> 00:27:29.500]  一個新的生命
[00:27:29.500 --> 00:27:31.100]  一個新的世界
[00:27:31.100 --> 00:27:33.100]  能夠成為可能
[00:27:33.100 --> 00:27:36.500]  全因耶穌基督的十字架
[00:27:36.500 --> 00:27:40.600]  所以十字架不單是一個羞辱
[00:27:40.600 --> 00:27:42.700]  與死亡的符號
[00:27:42.700 --> 00:27:44.500]  對基督徒來說
[00:27:44.500 --> 00:27:46.500]  十字架是一個榮耀
[00:27:46.500 --> 00:27:49.400]  以及生命的符號
[00:27:49.400 --> 00:27:50.500]  所以
[00:27:50.500 --> 00:27:54.600]  弟兄姊妹 讓我們互相的提醒
[00:27:54.600 --> 00:27:59.500]  勉勵一個不變的真理
[00:27:59.500 --> 00:28:02.800]  種什麼就收什麼
[00:28:02.800 --> 00:28:04.100]  我們能夠行的
[00:28:04.100 --> 00:28:06.200]  有機會做的
[00:28:06.200 --> 00:28:09.400]  盡我們的能力行善
[00:28:09.400 --> 00:28:12.900]  縱然我們看不到有任何的果效
[00:28:12.900 --> 00:28:14.600]  當弟兄姊妹陷在困難
[00:28:14.600 --> 00:28:16.300]  掙扎裡面的時候
[00:28:16.300 --> 00:28:18.500]  讓我們學習如何依靠聖靈
[00:28:18.500 --> 00:28:23.800]  來挽回我們身邊失腳的弟兄姊妹
[00:28:23.800 --> 00:28:26.700]  神應許我們
[00:28:26.700 --> 00:28:29.600]  今日我們流淚殺眾的
[00:28:29.600 --> 00:28:32.200]  將來必歡呼收割
[00:28:32.200 --> 00:28:33.700]  這是神的應許
[00:28:33.700 --> 00:28:35.300]  所以求神憐憫
[00:28:35.300 --> 00:28:36.900]  讓我們在神的應許裡面
[00:28:36.900 --> 00:28:37.900]  彼此勉勵
[00:28:37.900 --> 00:28:40.300]  請我們同低頭祈禱
[00:28:40.300 --> 00:28:42.100]  祖師父多謝祢
[00:28:42.100 --> 00:28:43.200]  祢愛我們
[00:28:43.200 --> 00:28:46.000]  祢讓聖經的話語
[00:28:46.000 --> 00:28:48.000]  來不斷提醒我們
[00:28:48.000 --> 00:28:49.700]  在這個世代裡面
[00:28:49.700 --> 00:28:51.600]  我們很多時候會失腳
[00:28:51.600 --> 00:28:53.800]  當我們看到周圍的弟兄姊妹
[00:28:53.800 --> 00:28:54.900]  也包括自己
[00:28:54.900 --> 00:28:56.300]  當我們失腳的時候
[00:28:56.300 --> 00:28:58.200]  神下聖靈幫助我們
[00:28:58.200 --> 00:28:59.600]  差派祢的天使
[00:28:59.600 --> 00:29:04.300]  進入受傷受迫害的信徒
[00:29:04.300 --> 00:29:06.000]  軟弱跌倒的信徒
[00:29:06.000 --> 00:29:09.400]  能夠靠著祢所派來的天使
[00:29:09.400 --> 00:29:11.200]  可以得著迴轉
[00:29:11.200 --> 00:29:13.400]  可以得著生命的扭轉
[00:29:13.400 --> 00:29:14.100]  恢復
[00:29:14.100 --> 00:29:15.100]  求祢恩待
[00:29:15.100 --> 00:29:15.700]  憐憫
[00:29:15.700 --> 00:29:16.800]  給我們這樣的智慧
[00:29:16.800 --> 00:29:18.100]  給我們這樣的愛心
[00:29:18.100 --> 00:29:20.300]  來遵從祢的教導
[00:29:20.300 --> 00:29:21.100]  祈禱鳳爺
[00:29:21.100 --> 00:29:22.300]  蘇冥寺以求
[00:29:22.300 --> 00:29:23.300]  阿們
