
[00:00:00.000 --> 00:00:06.960]  今天選擇的題目是「尊重神的主權,重視神的賜福」
[00:18:06.160 --> 00:18:07.320]  都試過很多教會
[00:18:07.320 --> 00:18:10.520]  寫一個程序表的名字寫錯了
[00:18:10.520 --> 00:18:11.280]  人生就是這樣
[00:18:11.280 --> 00:18:13.400]  只是我又不要討厭這個名字
[00:18:13.400 --> 00:18:15.800]  我是很達觀的
[00:18:15.800 --> 00:18:16.680]  但舉例說
[00:18:16.680 --> 00:18:18.560]  很多東西不是我定的
[00:18:18.560 --> 00:18:20.920]  很多東西不是我定的
[00:18:20.920 --> 00:18:22.200]  舉例說
[00:18:22.200 --> 00:18:23.880]  有時是「跨代」的情況
[00:18:23.880 --> 00:18:26.200]  如果隔離這一代覺得不順利的時候
[00:18:26.200 --> 00:18:30.600]  為什麼我不是上一代或下一代
[00:18:30.600 --> 00:18:34.600]  有很多人生的素質、環境、父母
[00:18:34.600 --> 00:18:36.400]  都不是我定的
[00:18:36.400 --> 00:18:37.440]  我好心給一個例子
[00:18:37.440 --> 00:18:41.440]  和一個很熟悉的童工去到海南島
[00:18:41.440 --> 00:18:45.760]  那次他剛剛有空間去探望他的鄉下
[00:18:45.760 --> 00:18:47.160]  他還沒有回去
[00:18:47.160 --> 00:18:49.680]  其實他的鄉下跟我們以前的執事
[00:18:49.680 --> 00:18:52.120]  陳世英執事是同一個鄉下
[00:18:52.120 --> 00:18:53.360]  我去到那裡
[00:18:53.360 --> 00:18:55.600]  突然間他見到一個年輕人
[00:18:55.600 --> 00:18:57.880]  踩單車、擔著煙
[00:18:57.880 --> 00:19:00.120]  突然間他很大感觸
[00:19:00.120 --> 00:19:02.640]  他說「蔡小琪,你知不知道」
[00:19:02.640 --> 00:19:04.120]  「如果我爸爸不出香港」
[00:19:04.120 --> 00:19:06.040]  「我就是那個了」
[00:19:06.040 --> 00:19:07.640]  「在那裡擔著煙」
[00:19:07.640 --> 00:19:10.680]  「踩單車的那個農村人」
[00:19:10.680 --> 00:19:11.280]  就是這樣
[00:19:11.280 --> 00:19:13.120]  人生就是這樣
[00:19:13.120 --> 00:19:15.240]  人生就是這樣的故事
[00:19:15.240 --> 00:19:17.160]  第二點很重要的是
[00:19:17.160 --> 00:19:20.120]  神在我們的框架裡面
[00:19:20.120 --> 00:19:24.440]  仍然是鼓勵我們有奮鬥、有努力
[00:19:24.440 --> 00:19:25.320]  神不是叫我們
[00:19:25.320 --> 00:19:27.000]  自然是神框著我們
[00:19:27.000 --> 00:19:28.000]  「我生得沒那麼蠢」
[00:19:28.000 --> 00:19:28.840]  「我生得好一點」
[00:19:28.840 --> 00:19:30.000]  「我生得怎樣怎樣」
[00:19:30.000 --> 00:19:30.760]  「我就算了」
[00:19:30.760 --> 00:19:31.600]  不是的
[00:19:31.600 --> 00:19:33.640]  神仍然給我們努力
[00:19:33.640 --> 00:19:34.760]  當然有些目者
[00:19:34.760 --> 00:19:35.920]  包括張冇海也說過
[00:19:35.920 --> 00:19:36.720]  張冇海說
[00:19:36.720 --> 00:19:40.040]  「你四十歲以前的樣子是自己的」
[00:19:40.040 --> 00:19:41.320]  「四十歲以後的樣子」
[00:19:41.320 --> 00:19:43.360]  「多多少少是跟你奮鬥反映的」
[00:19:43.360 --> 00:19:46.560]  「你信耶穌就開朗,人就自然開朗一點」
[00:19:46.560 --> 00:19:47.960]  你明白嗎?
[00:19:47.960 --> 00:19:52.800]  所以你的奮鬥是參與了你人生的故事
[00:19:52.800 --> 00:19:55.440]  眼淚、憂慮、喜悅
[00:19:55.440 --> 00:19:58.080]  都是神裡面的同行
[00:19:58.080 --> 00:19:58.800]  但另一方面
[00:19:58.800 --> 00:20:01.280]  人生的一個很重要的觀念就是
[00:20:01.280 --> 00:20:04.040]  究竟我們的參與
[00:20:04.040 --> 00:20:06.920]  是神所喜悅的呢?
[00:20:06.920 --> 00:20:09.640]  還是神所不喜悅的呢?
[00:20:09.640 --> 00:20:12.360]  這是聖經裡面更大的問題
[00:20:12.360 --> 00:20:13.840]  因為前兩者其實
[00:20:13.840 --> 00:20:15.040]  第一點不是我們控制
[00:20:15.040 --> 00:20:16.200]  第二點我們也盡力
[00:20:16.200 --> 00:20:17.240]  第三點更加是
[00:20:17.240 --> 00:20:19.560]  這個參與是甚麼質素來的?
[00:20:19.560 --> 00:20:22.960]  是神喜悅的質素還是神審判的質素?
[00:20:22.960 --> 00:20:24.480]  所以聖經裡面其中一個提醒
[00:20:24.480 --> 00:20:27.240]  就是用守望者的觀念
[00:20:27.240 --> 00:20:28.760]  假如你在守望的時候
[00:20:28.760 --> 00:20:30.680]  你不提醒人
[00:20:30.680 --> 00:20:32.880]  你胡作非為的時候
[00:20:32.880 --> 00:20:35.400]  沒有盡你的責任的時候
[00:20:35.400 --> 00:20:36.920]  聖經說很嚴厲
[00:20:36.920 --> 00:20:38.440]  縱然你不出手
[00:20:38.440 --> 00:20:41.160]  神也有自己出手的方法
[00:20:41.160 --> 00:20:43.600]  但你沒有盡你的責任的時候
[00:20:43.600 --> 00:20:44.680]  神很嚴厲
[00:20:44.680 --> 00:20:47.240]  我卻要向守望的人
[00:20:47.240 --> 00:20:49.480]  討那喪命的罪
[00:20:49.480 --> 00:20:52.600]  而不是喪命的血
[00:20:52.600 --> 00:20:55.600]  神是要追我們的債
[00:20:55.600 --> 00:20:58.160]  在香港或者台灣等等故事
[00:20:58.160 --> 00:20:59.600]  最近在大氣候裡面
[00:20:59.600 --> 00:21:01.320]  有很多壓抑的
[00:21:01.320 --> 00:21:03.080]  很多無能感
[00:21:03.080 --> 00:21:05.320]  我這幾個星期其實很忙
[00:21:05.320 --> 00:21:07.720]  因為有一個大的研討會
[00:21:07.720 --> 00:21:09.520]  我要發表兩篇文章
[00:21:09.520 --> 00:21:11.520]  完了之後手痕就看一看
[00:21:11.520 --> 00:21:12.720]  我看完第一個例子
[00:21:12.720 --> 00:21:15.200]  原來很出名的周子瑜故事
[00:21:15.200 --> 00:21:16.000]  我都不認識
[00:21:16.000 --> 00:21:18.160]  我連這個女孩是誰都不認識
[00:21:18.160 --> 00:21:20.360]  但在選舉裡面
[00:21:20.360 --> 00:21:24.360]  原來在台灣選舉是第一大元素
[00:21:24.360 --> 00:21:27.600]  台灣人「今日只如明天理我」
[00:21:27.600 --> 00:21:33.080]  話說因為她在韓國拍了一個
[00:21:33.080 --> 00:21:34.160]  不知道什麼視頻
[00:21:34.160 --> 00:21:36.960]  一個唱歌幾分鐘的東西
[00:21:36.960 --> 00:21:38.520]  我都看過了
[00:21:38.520 --> 00:21:41.320]  原來她是前面有幾個女孩在唱
[00:21:41.320 --> 00:21:42.880]  她就扮成後面那些鷹架床
[00:21:42.880 --> 00:21:43.920]  在那裡飛來飛去
[00:21:43.920 --> 00:21:45.760]  很隱藏而已
[00:21:45.760 --> 00:21:48.760]  飛來飛去又飛到一個中華民國國旗
[00:21:48.760 --> 00:21:50.600]  都不是民進黨什麼獨立國旗
[00:21:50.600 --> 00:21:52.440]  中華民國國旗而已
[00:21:52.440 --> 00:21:54.840]  接著就被圍剿
[00:21:54.840 --> 00:21:57.160]  接著有一個新名詞
[00:21:57.160 --> 00:21:59.760]  叫「被道歉」
[00:21:59.760 --> 00:22:01.200]  屈她要道歉
[00:22:01.200 --> 00:22:03.760]  有些人形容好像IS的道歉
[00:22:03.760 --> 00:22:05.280]  站出來好像IS那些照片
[00:22:05.280 --> 00:22:07.360]  很多IS那些伊斯蘭國那些
[00:22:07.360 --> 00:22:08.320]  IS那些
[00:22:08.320 --> 00:22:11.040]  這句話原來是
[00:22:11.040 --> 00:22:14.880]  大大傷害台灣人的心
[00:22:14.880 --> 00:22:16.280]  無論什麼故事都好
[00:22:16.280 --> 00:22:17.880]  台灣人感覺
[00:22:17.880 --> 00:22:20.600]  今天你在中國做生意
[00:22:20.600 --> 00:22:22.000]  稍微得罪人的時候
[00:22:22.000 --> 00:22:24.480]  就要被道歉
[00:22:24.480 --> 00:22:27.080]  那個感覺是很濃烈
[00:22:27.080 --> 00:22:31.440]  所以去到蔡英文選舉的時候
[00:22:31.440 --> 00:22:34.640]  最後她拿了當選的時候就說
[00:22:34.640 --> 00:22:35.840]  她就被說到這些故事
[00:22:35.840 --> 00:22:37.720]  一個16歲的女生
[00:22:37.720 --> 00:22:40.760]  因為拿著中華民國國旗的畫面
[00:22:40.760 --> 00:22:42.760]  就遭到打擊
[00:22:42.760 --> 00:22:45.000]  她說這件事永遠提醒我們
[00:22:45.000 --> 00:22:46.000]  提醒我
[00:22:46.000 --> 00:22:49.760]  一定要將國家弄得堅強
[00:22:49.760 --> 00:22:51.760]  很多網民討論的時候
[00:22:51.760 --> 00:22:54.200]  其中我自己有個感受
[00:22:54.200 --> 00:22:57.720]  就是有些百姓特別基督徒
[00:22:57.720 --> 00:23:00.640]  其實開始對一些信徒領袖
[00:23:00.640 --> 00:23:02.560]  特別是我們這些牧者領袖
[00:23:02.560 --> 00:23:04.640]  開始有了挑戰
[00:23:04.640 --> 00:23:08.080]  後來我就寫了幾句在我的Facebook
[00:23:08.080 --> 00:23:09.560]  我就說
[00:23:09.560 --> 00:23:15.880]  「不知我們政府會否為將來香港的周子瑜發聲」
[00:23:15.880 --> 00:23:18.360]  即是假如香港有出過周子瑜
[00:23:18.360 --> 00:23:20.320]  接著我問一句問自己
[00:23:20.320 --> 00:23:22.840]  「不知香港基督徒的領袖
[00:23:22.840 --> 00:23:28.560]  敢不敢為將來香港的周子瑜發聲」
[00:23:28.560 --> 00:23:30.720]  這是一個對很多年輕人來說
[00:23:30.720 --> 00:23:34.000]  都是挺鬱悶的感覺
[00:23:34.000 --> 00:23:38.400]  我們怎樣去在很多的大時代際遇裡面
[00:23:38.400 --> 00:23:40.600]  我們應該定自己甚麼崗位
[00:23:40.600 --> 00:23:43.400]  合宜的崗位
[00:23:43.400 --> 00:23:47.000]  今天的經文其中引述一個道理就是
[00:23:47.000 --> 00:23:50.320]  人生出來就有不同
[00:23:50.320 --> 00:23:52.560]  有些人順利,有些人逆境
[00:23:52.560 --> 00:23:54.920]  但一定很重要
[00:23:54.920 --> 00:23:57.240]  每個都不同
[00:23:57.240 --> 00:23:59.760]  每個都獨特
[00:23:59.760 --> 00:24:00.840]  不如和隔壁那一句
[00:24:00.840 --> 00:24:01.880]  「你是獨特的」
[00:24:01.880 --> 00:24:02.880]  不要緊
[00:24:02.880 --> 00:24:05.440]  男女不緊要,這是不敏感的
[00:24:05.440 --> 00:24:07.600]  「你是獨特的」
[00:24:07.600 --> 00:24:08.600]  「你是特別的」
[00:24:08.600 --> 00:24:10.600]  「你是特別的」
[00:24:10.600 --> 00:24:13.320]  「你是非常特別的」
[00:24:13.320 --> 00:24:15.120]  「你是很獨特的」
[00:24:15.120 --> 00:24:16.960]  這句不一定漂亮不漂亮
[00:24:16.960 --> 00:24:19.120]  總之你很獨特
[00:24:19.120 --> 00:24:20.840]  每一個人都很獨特的
[00:24:20.840 --> 00:24:22.920]  very special
[00:24:22.920 --> 00:24:26.120]  其實就好像《雅各故事》一樣
[00:24:26.120 --> 00:24:28.360]  不是很多小朋友出生
[00:24:28.360 --> 00:24:29.560]  好像《雅各》說
[00:24:29.560 --> 00:24:32.520]  「先產的身體發甚麼」
[00:24:32.520 --> 00:24:35.040]  「發紅,渾身有毛」
[00:24:35.040 --> 00:24:38.200]  多不多嬰兒一出生就渾身有毛?
[00:24:38.200 --> 00:24:39.040]  其實都不多
[00:24:39.040 --> 00:24:40.600]  經常給他獨特的故事
[00:24:40.600 --> 00:24:43.800]  一開始就有渾身有毛、有紅
[00:24:43.800 --> 00:24:45.720]  所以這個紅字
[00:24:45.720 --> 00:24:48.160]  由紅豆湯和異數
[00:24:48.160 --> 00:24:50.320]  異數音其實和紅差不多
[00:24:50.320 --> 00:24:53.480]  總之他整個身體紅紅紅
[00:24:53.480 --> 00:24:55.360]  人生的幾何和紅有關
[00:24:55.360 --> 00:24:57.040]  你明不明白?
[00:24:57.040 --> 00:24:58.800]  等等的故事
[00:24:58.800 --> 00:25:02.240]  人生裡面這些紅、異數
[00:25:02.240 --> 00:25:04.280]  對《雅各》來說
[00:25:04.280 --> 00:25:06.800]  又是另一個觀念
[00:25:06.800 --> 00:25:10.880]  假如《雅各》的性格很詭異
[00:25:10.880 --> 00:25:12.240]  捉著
[00:25:12.240 --> 00:25:16.680]  特別最後要穿著一些隱藏的方法
[00:25:16.680 --> 00:25:18.480]  要得到爸爸的祝福
[00:25:18.480 --> 00:25:19.200]  大家記得嗎?
[00:25:19.200 --> 00:25:21.320]  下次有機會在不同地方說
[00:25:21.320 --> 00:25:25.280]  但是如果
[00:25:25.280 --> 00:25:28.880]  如果神給《雅各》做長子
[00:25:28.880 --> 00:25:32.560]  《雅各》要爭嗎?
[00:25:32.560 --> 00:25:33.360]  有時就是這樣
[00:25:33.360 --> 00:25:35.960]  神就不給他做長子
[00:25:35.960 --> 00:25:38.440]  他就被迫要爭的方法
[00:25:38.440 --> 00:25:40.720]  才得到某些東西
[00:25:40.720 --> 00:25:42.360]  有時就是這樣的故事
[00:25:42.360 --> 00:25:45.760]  當然爭的時候對錯是要分的
[00:25:45.760 --> 00:25:47.440]  我自己在美國讀書的時候
[00:25:47.440 --> 00:25:49.120]  很深刻有個家庭
[00:25:49.120 --> 00:25:51.040]  在那裡說過
[00:25:51.040 --> 00:25:53.560]  他的大女兒是唐氏綜合症
[00:25:53.560 --> 00:25:55.680]  Down syndrome
[00:25:55.680 --> 00:25:57.880]  兒子是很聰明的
[00:25:57.880 --> 00:25:59.720]  剛剛年紀的暑假
[00:25:59.720 --> 00:26:02.120]  我們有機會再回美國再探望他
[00:26:02.120 --> 00:26:04.640]  那個女孩肥了很多
[00:26:04.640 --> 00:26:09.280]  可能他年紀已經三十多歲了
[00:26:09.280 --> 00:26:10.480]  三十歲左右
[00:26:10.480 --> 00:26:14.560]  就有些原來是用了很多糖尿病的情況
[00:26:14.560 --> 00:26:18.000]  但是他很喜歡喝可樂
[00:26:18.000 --> 00:26:20.400]  就是那些甜的喜歡喝
[00:26:20.400 --> 00:26:22.880]  我就很記得大概十幾二十年前
[00:26:22.880 --> 00:26:25.120]  好像美國坐飛機很深刻
[00:26:25.120 --> 00:26:26.560]  有一個小的飛機
[00:26:26.560 --> 00:26:29.040]  下飛機的時候看到前面兩個人
[00:26:29.040 --> 00:26:30.720]  一個大概七十歲
[00:26:30.720 --> 00:26:31.640]  八十歲
[00:26:31.640 --> 00:26:33.320]  一個六十歲
[00:26:33.320 --> 00:26:36.080]  六十幾歲的兩個都是女士
[00:26:36.080 --> 00:26:40.240]  六十幾歲的是一個唐氏綜合症
[00:26:40.240 --> 00:26:44.400]  看上去似乎八十歲的那個就是媽媽
[00:26:44.400 --> 00:26:48.000]  六十歲那個是他的女兒
[00:26:48.000 --> 00:26:50.920]  我很深刻感受到這個媽媽
[00:26:50.920 --> 00:26:52.520]  要看著女兒
[00:26:52.520 --> 00:26:54.880]  看了多少年?
[00:26:54.880 --> 00:26:56.840]  六十幾年
[00:26:56.840 --> 00:26:59.400]  按人一般的選擇
[00:26:59.400 --> 00:27:01.160]  比今天你準備生孩子
[00:27:01.160 --> 00:27:03.400]  你選不選你生過唐氏綜合症
[00:27:03.400 --> 00:27:05.360]  看了六十幾年
[00:27:05.360 --> 00:27:06.560]  一般人
[00:27:06.560 --> 00:27:09.240]  有些超勇敢不知道
[00:27:09.240 --> 00:27:13.120]  一般人的話都不會這樣選
[00:27:13.120 --> 00:27:15.880]  這些尤其是神的主權
[00:27:15.880 --> 00:27:18.520]  神給人一個獨特性
[00:27:18.520 --> 00:27:22.480]  這個獨特性就是神給人不同的性格
[00:27:22.480 --> 00:27:27.240]  聖經講到「以素善於打獵」
[00:27:27.240 --> 00:27:30.960]  「雅各為人安靜」
[00:27:30.960 --> 00:27:33.320]  就是喜歡和媽媽一起
[00:27:33.320 --> 00:27:34.840]  住在帳篷
[00:27:34.840 --> 00:27:36.440]  我不知道什麼意思
[00:27:36.440 --> 00:27:37.880]  當她是喜歡廚房
[00:27:37.880 --> 00:27:41.400]  其實男士早期喜歡廚房就不多
[00:27:41.400 --> 00:27:45.160]  但是男士廚房厲害可不可以成名?
[00:27:45.160 --> 00:27:46.880]  當他是大廚師都可以
[00:27:46.880 --> 00:27:48.880]  我的性格是不喜歡廚房的
[00:27:48.880 --> 00:27:51.360]  但是現在慢慢就想
[00:27:51.360 --> 00:27:53.360]  如果香港有塊田給我
[00:27:53.360 --> 00:27:54.960]  種番茄我都可以
[00:27:54.960 --> 00:27:55.840]  到某個階段可以
[00:27:55.840 --> 00:27:57.120]  以前沒有想過
[00:27:57.120 --> 00:27:58.880]  我喜歡數學
[00:27:58.880 --> 00:27:59.800]  喜歡某些風格
[00:27:59.800 --> 00:28:01.960]  某些風格我都不懂
[00:28:01.960 --> 00:28:05.680]  但是當我以為自己行的都行
[00:28:05.680 --> 00:28:07.680]  不行的忽略的時候
[00:28:07.680 --> 00:28:09.640]  就曾經遇到麻煩
[00:28:09.640 --> 00:28:12.720]  舉例我小時候數學都不錯
[00:28:12.720 --> 00:28:15.160]  但是我其中一個弱環
[00:28:15.160 --> 00:28:16.520]  曾經跟大家講過
[00:28:16.520 --> 00:28:19.520]  我其中一個弱環就是唱歌
[00:28:19.520 --> 00:28:23.600]  我小學在新蒲崗的五華小學讀書
[00:28:23.600 --> 00:28:24.840]  那時三年級
[00:28:24.840 --> 00:28:28.720]  不知為何三月無端放一個多月的大假
[00:28:28.720 --> 00:28:32.160]  可能是香港人口調查
[00:28:32.160 --> 00:28:36.720]  那個學校參加一個唱歌比賽
[00:28:36.720 --> 00:28:39.120]  竟然拿到冠軍
[00:28:39.120 --> 00:28:43.880]  整個學校被邀請到無綫拍攝節目
[00:28:43.880 --> 00:28:46.000]  不知道是否兩分鐘
[00:28:46.000 --> 00:28:47.800]  年輕人進到無綫
[00:28:47.800 --> 00:28:51.320]  想到這五台山多威風很開心
[00:28:51.320 --> 00:28:53.400]  準備進到場景的時候
[00:28:53.400 --> 00:28:55.920]  老師叫我走過來
[00:28:55.920 --> 00:28:57.320]  蔡少奇說兩句
[00:28:57.320 --> 00:28:58.440]  什麼事
[00:28:58.440 --> 00:29:00.160]  進去唱的時候
[00:29:00.160 --> 00:29:01.360]  你閉嘴
[00:29:01.360 --> 00:29:04.040]  扮嘴型就可以了
[00:29:04.040 --> 00:29:06.440]  可能他覺得走音
[00:29:06.440 --> 00:29:08.640]  從此以後我發覺原來我會走音
[00:29:08.640 --> 00:29:10.160]  我一直不覺得自己走音
[00:29:10.160 --> 00:29:12.880]  不過我子女經常說我走音
[00:29:12.880 --> 00:29:13.800]  這就是我
[00:29:13.800 --> 00:29:15.960]  不過剛好我就不太緊張
[00:29:15.960 --> 00:29:17.920]  我喜歡欲數走音無所謂
[00:29:17.920 --> 00:29:20.640]  我不是心靈創傷
[00:29:20.640 --> 00:29:22.360]  人生就是這樣
[00:29:22.360 --> 00:29:25.800]  神給我們獨特性有些強有些弱
[00:29:25.800 --> 00:29:29.400]  人生就給我們不同的子民
[00:29:29.400 --> 00:29:33.480]  所以好像我用個比喻為例
[00:29:33.480 --> 00:29:35.280]  我們有子民
[00:29:35.280 --> 00:29:39.160]  那麼巧你的子民和隔壁是怎樣
[00:29:39.160 --> 00:29:41.040]  如果你聰明過隔壁
[00:29:41.040 --> 00:29:44.560]  那你的子民有沒有聰明過隔壁
[00:29:44.560 --> 00:29:46.440]  其實都是不一樣的
[00:29:46.440 --> 00:29:47.680]  有時不要計算聰不聰明
[00:29:47.680 --> 00:29:49.200]  富富裕裕
[00:29:49.200 --> 00:29:52.360]  神就是每個人都獨特
[00:29:52.360 --> 00:29:54.320]  或者用DNA的角度
[00:29:54.320 --> 00:29:56.400]  DNA是否一樣我們
[00:29:56.400 --> 00:29:57.920]  都不一樣
[00:29:57.920 --> 00:30:01.480]  每個人在神眼中都是獨特
[00:30:01.480 --> 00:30:03.520]  其實這個很重要的觀念就是
[00:30:03.520 --> 00:30:05.320]  我們不知道在世上
[00:30:05.320 --> 00:30:08.320]  很多人用不同的角度去衡量我們
[00:30:08.320 --> 00:30:10.800]  有些人用美麗去衡量我們
[00:30:10.800 --> 00:30:13.360]  有些人用我的背景去衡量我們
[00:30:13.360 --> 00:30:15.320]  有些人用我今天在甚麼崗位
[00:30:15.320 --> 00:30:17.040]  在甚麼崗位去衡量我們
[00:30:17.040 --> 00:30:19.720]  有些人用我的財綱去衡量我們
[00:30:19.720 --> 00:30:23.760]  有些人用你的金錢去衡量我們
[00:30:23.760 --> 00:30:25.880]  但有時我們學習就是
[00:30:25.880 --> 00:30:27.880]  神就是有主權
[00:30:27.880 --> 00:30:31.120]  但亦是每個人有獨特
[00:30:31.120 --> 00:30:32.680]  究竟這些不同的獨特
[00:30:32.680 --> 00:30:36.480]  是強還是弱都很難講
[00:30:36.480 --> 00:30:38.080]  中文一句說話
[00:30:38.080 --> 00:30:41.040]  小事了了
[00:30:41.040 --> 00:30:43.080]  大未必佳
[00:30:43.080 --> 00:30:44.360]  有些人小學很叻
[00:30:44.360 --> 00:30:46.840]  後來中學就淋下去
[00:30:46.840 --> 00:30:49.480]  有些人小學很差
[00:30:49.480 --> 00:30:52.480]  大學勤奮又升上去
[00:30:52.480 --> 00:30:54.320]  真的很難講
[00:30:54.320 --> 00:30:56.560]  準備講到最難準備例子
[00:30:56.560 --> 00:30:58.000]  下面例子是我老婆給的
[00:30:58.000 --> 00:31:00.600]  所以要確定一下她
[00:31:00.600 --> 00:31:02.720]  看新聞就說有個廢青
[00:31:02.720 --> 00:31:03.960]  廢青不是我講的
[00:31:03.960 --> 00:31:06.160]  是新聞講的
[00:31:06.160 --> 00:31:09.720]  有個廢青小時候讀書很差
[00:31:09.720 --> 00:31:11.320]  九歲才讀幼稚園
[00:31:11.320 --> 00:31:15.440]  都很厲害九歲讀幼稚園真是天才
[00:31:15.440 --> 00:31:17.000]  十九歲才中學畢業
[00:31:17.000 --> 00:31:18.600]  他讀得很差
[00:31:18.600 --> 00:31:20.000]  但出到外國的時候
[00:31:20.000 --> 00:31:22.960]  突然間開竅可能設計
[00:31:22.960 --> 00:31:25.040]  竟然後來在哈佛大學
[00:31:25.040 --> 00:31:28.720]  拿了建築碩士
[00:31:28.720 --> 00:31:31.280]  後來現在定居在希臘
[00:31:31.280 --> 00:31:36.600]  這幅相的屋下面的家才有設計
[00:31:36.600 --> 00:31:38.320]  他講一句說話
[00:31:38.320 --> 00:31:41.160]  當找到自己興趣的時候
[00:31:41.160 --> 00:31:44.440]  有很大的熱情的時候
[00:31:44.440 --> 00:31:46.960]  突然間就有改變
[00:31:46.960 --> 00:31:50.640]  這給我們看自己兄弟姐妹
[00:31:50.640 --> 00:31:52.840]  我們看我們同學朋友
[00:31:52.840 --> 00:31:54.840]  特別看我們兒女
[00:31:54.840 --> 00:31:58.000]  常常需要有這個謙和的心
[00:31:58.000 --> 00:32:01.440]  在今天他好像某些東西落後
[00:32:01.440 --> 00:32:03.560]  但其實神的權柄
[00:32:03.560 --> 00:32:06.960]  讓他生命怎樣運作我們不知道
[00:32:06.960 --> 00:32:10.760]  很多時多兄弟姐妹的家庭都有經驗
[00:32:10.760 --> 00:32:14.320]  就是小時候以為最讀書最聰明的
[00:32:14.320 --> 00:32:16.440]  長大後最煩惱的
[00:32:16.440 --> 00:32:17.920]  有些家庭
[00:32:17.920 --> 00:32:20.160]  小時候以為讀書差的
[00:32:20.160 --> 00:32:23.480]  長大後最孝順的就是他也不奇怪
[00:32:23.480 --> 00:32:26.600]  心裏有沒有這樣的奇妙故事
[00:32:26.600 --> 00:32:28.720]  我曾經講過一個例子
[00:32:28.720 --> 00:32:31.440]  不要以偏概全
[00:32:31.440 --> 00:32:34.000]  愛因斯坦說
[00:32:34.000 --> 00:32:35.440]  每個人都是天才
[00:32:35.440 --> 00:32:37.920]  這句說話我不太肯定
[00:32:37.920 --> 00:32:39.640]  他說每個人都是天才
[00:32:39.640 --> 00:32:44.680]  但如果用爬樹作為能力標準的話
[00:32:44.680 --> 00:32:47.240]  要用魚爬樹的話
[00:32:47.240 --> 00:32:50.560]  那條魚就是蠢材
[00:32:50.560 --> 00:32:52.920]  例如那條魚會游泳
[00:32:52.920 --> 00:32:54.360]  游泳健將
[00:32:54.360 --> 00:32:56.760]  但我不計游泳是成功
[00:32:56.760 --> 00:32:59.800]  我要爬馬拉松才成功
[00:32:59.800 --> 00:33:01.200]  那你一個游泳健將
[00:33:01.200 --> 00:33:02.120]  不懂得爬馬拉松
[00:33:02.120 --> 00:33:04.840]  你天天都是自卑
[00:33:04.840 --> 00:33:07.640]  有時我們成長就是被這些所謂
[00:33:07.640 --> 00:33:09.680]  某個尺度的衡量
[00:33:09.680 --> 00:33:14.080]  讓我們有時過份的自卑
[00:33:14.080 --> 00:33:16.400]  但聖經的神學就不是這樣
[00:33:16.400 --> 00:33:17.600]  聖經的神學說
[00:33:17.600 --> 00:33:19.880]  神要承傳聖徒
[00:33:19.880 --> 00:33:23.200]  讓每個人都是參與各盡奇蹟
[00:33:23.200 --> 00:33:25.480]  聖經又說另一個名句
[00:33:25.480 --> 00:33:28.680]  臨前十二章第十八節一起讀
[00:33:28.680 --> 00:33:31.080]  神隨自己的意思
[00:33:31.080 --> 00:33:36.080]  把肢體軀殼安排在身上
[00:33:36.080 --> 00:33:38.720]  神讓某些人成為耳朵
[00:33:38.720 --> 00:33:40.440]  有些人成為手指
[00:33:40.440 --> 00:33:42.440]  有些人成為腳趾
[00:33:42.440 --> 00:33:44.560]  有些人成為鼻子
[00:33:44.560 --> 00:33:46.680]  有些人聽力很好
[00:33:46.680 --> 00:33:49.280]  有些人說話比較好
[00:33:49.280 --> 00:33:52.960]  神給我們不同的恩惠優點
[00:33:52.960 --> 00:33:54.640]  耶穌基督的生平
[00:33:54.640 --> 00:33:56.000]  也是上年特別跟我們說的
[00:33:56.000 --> 00:33:57.280]  耶穌的生平就是
[00:33:57.280 --> 00:33:59.280]  耶穌的另一個很特別的生平就是
[00:33:59.280 --> 00:34:02.320]  祂沒有用世人眼光去看其他世人
[00:34:02.320 --> 00:34:04.080]  祂成為小人物
[00:34:04.080 --> 00:34:05.720]  明白小人物
[00:34:05.720 --> 00:34:07.240]  喜愛小人物
[00:34:07.240 --> 00:34:09.720]  和重用小人物
[00:34:09.720 --> 00:34:12.200]  我很喜歡說一些小人物的見證
[00:34:12.200 --> 00:34:14.680]  好像我說過艾偉德
[00:34:14.680 --> 00:34:16.560]  一個讀書很差的宣教士
[00:34:16.560 --> 00:34:18.960]  後來成為一個很有影響力的宣教士
[00:34:18.960 --> 00:34:20.960]  後來故事拍成電影
[00:34:20.960 --> 00:34:23.160]  六福下盞的故事
[00:34:23.160 --> 00:34:27.000]  我說過台灣一個沒有肢體
[00:34:27.000 --> 00:34:29.880]  沒有手腳的女孩叫楊欣典
[00:34:29.880 --> 00:34:34.640]  後來剛好被蔣經國所欣賞
[00:34:34.640 --> 00:34:38.720]  後來她的故事上了油票
[00:34:38.720 --> 00:34:41.560]  其實一個人有沒有用呢?
[00:34:41.560 --> 00:34:44.200]  就要看神如何用這個人物
[00:34:44.200 --> 00:34:45.200]  有一個很出名的例子
[00:34:45.200 --> 00:34:47.760]  在一些屬靈書中的例子
[00:34:47.760 --> 00:34:50.160]  就是說到很出名的靈修學家
[00:34:50.160 --> 00:34:51.840]  盧雲
[00:34:51.840 --> 00:34:55.040]  盧雲曾經寫了一本書叫《亞當》
[00:34:55.040 --> 00:34:58.320]  亞當其實是一個智障的小孩
[00:34:58.320 --> 00:34:59.080]  盧雲很厲害
[00:34:59.080 --> 00:35:02.520]  曾經在耶路在哈佛教過神學
