
[00:00:00.000 --> 00:00:03.000]  那今天我要講的題目是
[00:23:57.920 --> 00:24:01.640]  神透過先知以賽亞向亞哈斯傳達
[00:24:01.640 --> 00:24:03.960]  神與我們同在
[00:24:03.960 --> 00:24:06.920]  讓我們來信靠神
[00:24:06.920 --> 00:24:10.840]  亞哈斯放棄拒絕
[00:24:10.840 --> 00:24:14.880]  他願意投靠地上的馬
[00:24:14.880 --> 00:24:16.760]  地上的車
[00:24:16.760 --> 00:24:19.840]  地上的幫國
[00:24:19.840 --> 00:24:25.160]  外邦人的力量來保護
[00:24:25.160 --> 00:24:26.960]  可以保護嗎
[00:24:26.960 --> 00:24:28.840]  歷史給我們看到
[00:24:28.840 --> 00:24:35.320]  巴比倫今天不再存在
[00:24:35.320 --> 00:24:38.280]  以色列國還是存在
[00:24:38.280 --> 00:24:42.600]  他們經過多少的患難
[00:24:42.600 --> 00:24:47.400]  因為神註定要保守他們
[00:24:47.400 --> 00:24:49.040]  第二我們看
[00:24:49.040 --> 00:24:54.760]  神透過童女
[00:24:54.760 --> 00:24:56.040]  救主耶穌
[00:24:56.040 --> 00:24:58.880]  降生救主耶穌
[00:24:58.880 --> 00:25:00.720]  以馬內利
[00:25:00.720 --> 00:25:04.000]  再一次傳達神與我們同在
[00:25:04.000 --> 00:25:07.080]  讓我們來信靠神
[00:25:07.080 --> 00:25:08.560]  誰最清楚呢
[00:25:08.560 --> 00:25:12.040]  瑪麗亞最清楚
[00:25:12.040 --> 00:25:14.560]  瑪麗亞最清楚
[00:25:14.560 --> 00:25:16.800]  她怎麼懷孕
[00:25:16.800 --> 00:25:20.880]  可是瑪麗亞唱了一首詩歌
[00:25:20.880 --> 00:25:23.920]  她心尊主為大
[00:25:23.920 --> 00:25:26.520]  假如這個詩是別人唱的話
[00:25:26.520 --> 00:25:28.320]  這不值錢
[00:25:28.320 --> 00:25:32.480]  可是這首詩是瑪麗亞親身所唱的
[00:25:32.480 --> 00:25:36.720]  她心尊主為大
[00:25:36.720 --> 00:25:39.800]  這是沒有辦法否認的一件事
[00:25:39.800 --> 00:25:45.080]  聖經完全應驗在童女
[00:25:45.080 --> 00:25:49.040]  借助瑪麗亞
[00:25:49.040 --> 00:25:51.240]  就是童女
[00:25:51.240 --> 00:25:53.800]  生了主耶穌
[00:25:53.800 --> 00:25:58.440]  也就是在創世紀的時候講到
[00:25:58.440 --> 00:26:02.880]  女人的後裔要傷蛇的頭
[00:26:02.880 --> 00:26:11.800]  蛇不過只傷女人的腳跟
[00:26:11.800 --> 00:26:14.560]  最後
[00:26:14.560 --> 00:26:16.640]  結論的第三點
[00:26:16.640 --> 00:26:18.960]  你的回答是什麼
[00:26:18.960 --> 00:26:25.160]  神在過去是這樣
[00:26:25.160 --> 00:26:28.520]  現今祂也沒有改變
[00:26:28.520 --> 00:26:32.960]  將來祂也必兌現祂所講的
[00:26:32.960 --> 00:26:35.480]  要讓我們來信靠祂
[00:26:35.480 --> 00:26:38.640]  以致我們的生命可以改變
[00:26:38.640 --> 00:26:43.600]  以致我們這屬靈的生命可以成長
[00:26:43.600 --> 00:26:44.960]  可以成熟
[00:26:44.960 --> 00:26:47.000]  可以茁壯
[00:26:47.000 --> 00:26:51.800]  我今天用舊約這一個很簡短的歷史
[00:26:51.800 --> 00:26:54.800]  講到
[00:26:54.800 --> 00:26:57.440]  舊約有這樣一個記載
[00:26:57.440 --> 00:27:02.160]  新約有完全的應驗
[00:27:02.160 --> 00:27:05.360]  你我是在歷史當中
[00:27:05.360 --> 00:27:07.640]  在這一刻
[00:27:07.640 --> 00:27:10.640]  我們有一個決定
[00:27:10.640 --> 00:27:12.440]  來投靠神
[00:27:12.440 --> 00:27:16.000]  或是你要投靠你自己
[00:27:16.000 --> 00:27:19.560]  不曉得你心中是否做什麼決定
[00:27:19.560 --> 00:27:21.120]  我不知道
[00:27:21.120 --> 00:27:22.880]  但是我今天在這邊
[00:27:22.880 --> 00:27:25.480]  我願意在今年的聖誕節
[00:27:25.480 --> 00:27:28.840]  我把這兩個信息放在一起
[00:27:28.840 --> 00:27:31.760]  讓你聽到之後知道
[00:27:31.760 --> 00:27:37.000]  伊瑪內利雖然是神與我們同在
[00:27:37.000 --> 00:27:40.040]  是千真萬確沒有錯的一個回答
[00:27:40.040 --> 00:27:41.280]  可是這一句話
[00:27:41.280 --> 00:27:46.960]  在舊約已經向亞哈斯啟示
[00:27:46.960 --> 00:27:49.240]  他放棄
[00:27:49.240 --> 00:27:50.880]  在新約的時候
[00:27:50.880 --> 00:27:52.920]  解奪耶穌來臨
[00:27:52.920 --> 00:27:55.360]  瑪利亞唱出一首詩歌
[00:27:55.360 --> 00:27:57.160]  我心尊主為大
[00:27:57.160 --> 00:27:58.480]  這主是誰
[00:27:58.480 --> 00:28:03.960]  是耶穌基督他稱他為主
[00:28:03.960 --> 00:28:09.560]  你是否也放棄
[00:28:09.560 --> 00:28:12.520]  聰明人
[00:28:12.520 --> 00:28:15.840]  是事情還沒有臨到之先
[00:28:15.840 --> 00:28:17.840]  危險還沒有臨到之先
[00:28:17.840 --> 00:28:22.720]  他已經做準備了
[00:28:22.720 --> 00:28:27.760]  你我當聽完這一篇道
[00:28:27.760 --> 00:28:30.640]  你是否在神面前說
[00:28:30.640 --> 00:28:34.080]  願伊瑪內利神與我們同在
[00:28:34.080 --> 00:28:35.600]  這個應許
[00:28:35.600 --> 00:28:37.480]  今天在我生命中
[00:28:37.480 --> 00:28:41.480]  同樣落實在我的生命中
[00:28:41.480 --> 00:28:43.600]  你若沒有這樣做
[00:28:43.600 --> 00:28:45.760]  我這一篇道對你來說
[00:28:45.760 --> 00:28:48.640]  不過講一下舊約的歷史
[00:28:48.640 --> 00:28:50.600]  不過講一下伊瑪內利
[00:28:50.600 --> 00:28:53.520]  我聽過千百遍
[00:28:53.520 --> 00:28:55.080]  神與我們同在
[00:28:55.080 --> 00:28:57.600]  也聽過詩翻唱
[00:28:57.600 --> 00:28:59.680]  伊瑪內利的詩歌
[00:28:59.680 --> 00:29:05.000]  可對我們不是最關心的一件事
[00:29:05.000 --> 00:29:07.680]  神藉著奇妙的启示
[00:29:07.680 --> 00:29:14.000]  聖經從來沒有說女人的後裔
[00:29:14.000 --> 00:29:16.240]  正常就是男人的後裔
[00:29:16.240 --> 00:29:19.680]  唯獨女人的後裔
[00:29:19.680 --> 00:29:22.080]  只有在主耶穌身上
[00:29:22.080 --> 00:29:26.160]  也就是當亞當夏娃犯罪之後
[00:29:26.160 --> 00:29:29.920]  神的救贖預告
[00:29:29.920 --> 00:29:37.680]  在新約主耶穌誕生成就
[00:29:37.680 --> 00:29:40.160]  讓我們今天的抉擇
[00:29:40.160 --> 00:29:43.160]  是生命中的一個
[00:29:43.160 --> 00:29:46.440]  數神討神喜悅的抉擇
[00:29:46.440 --> 00:29:48.440]  讓我們一起低頭禱告
