
[00:00:00.000 --> 00:00:04.600]  上星期 很感恩Steven傳道跟大家分享崇拜的訊息
[00:17:52.720 --> 00:17:54.520]  領人作主的門徒
[00:17:54.520 --> 00:17:56.720]  耶穌給我們的應許是什麼呢?
[00:17:56.720 --> 00:17:59.520]  天天與我們同在
[00:17:59.520 --> 00:18:01.520]  還有最重要的一句
[00:18:01.520 --> 00:18:04.520]  直到世代的終結
[00:18:04.520 --> 00:18:06.720]  什麼叫世代的終結呢?
[00:18:06.720 --> 00:18:09.520]  其實都是等同末世
[00:18:09.520 --> 00:18:12.120]  末世是什麼景象呢?
[00:18:12.120 --> 00:18:14.520]  原來聖經完全沒有隱藏
[00:18:14.520 --> 00:18:15.520]  他告訴我們
[00:18:15.520 --> 00:18:18.520]  末世裡面充滿了很多苦難
[00:18:18.520 --> 00:18:20.120]  有很多的逼迫
[00:18:20.120 --> 00:18:22.520]  基督徒可能都面對很多的挑戰
[00:18:22.520 --> 00:18:26.120]  原來耶穌基督沒有隱藏過
[00:18:26.120 --> 00:18:27.520]  但最重要的是
[00:18:27.520 --> 00:18:31.720]  原來大使命並不會因為這些原因
[00:18:31.720 --> 00:18:33.320]  這些局勢的緣故
[00:18:33.320 --> 00:18:35.320]  而暫停
[00:18:35.320 --> 00:18:37.120]  反而是會繼續的
[00:18:37.120 --> 00:18:38.120]  為什麼呢?
[00:18:38.120 --> 00:18:39.920]  因為主的應許是
[00:18:39.920 --> 00:18:43.320]  直到世代的終結
[00:18:43.320 --> 00:18:44.920]  所以哪怕我們今天
[00:18:44.920 --> 00:18:47.120]  可能面對很多的困境
[00:18:47.120 --> 00:18:48.720]  很多的
[00:18:48.720 --> 00:18:51.720]  甚至可能我們會覺得很多的恐懼
[00:18:51.720 --> 00:18:53.320]  逼迫、困難
[00:18:53.320 --> 00:18:55.320]  很大的挑戰也好
[00:18:55.320 --> 00:18:57.320]  不會因為這些緣故
[00:18:57.320 --> 00:19:00.920]  而阻礙了神的福音繼續的傳揚
[00:19:00.920 --> 00:19:03.320]  因為主耶穌基督的福音
[00:19:03.320 --> 00:19:05.720]  是必定會繼續的傳揚
[00:19:05.720 --> 00:19:09.120]  直到世代的終結
[00:19:09.120 --> 00:19:11.920]  所以都給我們一個很明確的方向
[00:19:11.920 --> 00:19:13.120]  讓我們知道
[00:19:13.120 --> 00:19:15.120]  如果要傳福音
[00:19:15.120 --> 00:19:16.720]  是繼續可以做的
[00:19:16.720 --> 00:19:19.720]  因為這是主給我們的應許
[00:19:19.720 --> 00:19:21.320]  當我們知道原來
[00:19:21.320 --> 00:19:24.920]  我們今天說要去傳福音
[00:19:24.920 --> 00:19:28.120]  去做本地的跨文化服侍的時候
[00:19:28.120 --> 00:19:29.120]  我們要知道
[00:19:29.120 --> 00:19:31.920]  原來我們回到最基本的就是
[00:19:31.920 --> 00:19:34.120]  體察神的心腸
[00:19:34.120 --> 00:19:36.720]  耶穌基督用祂的愛的寫生
[00:19:36.720 --> 00:19:37.920]  去感動我們
[00:19:37.920 --> 00:19:40.120]  我們作出愛的回應
[00:19:40.120 --> 00:19:41.720]  當我們知道我們這樣做的時候
[00:19:41.720 --> 00:19:44.320]  並不是只是去成就自己的意思
[00:19:44.320 --> 00:19:45.920]  或者自己的心意
[00:19:45.920 --> 00:19:47.320]  原來我們這樣做的時候
[00:19:47.320 --> 00:19:50.520]  我們的目標是要承傳主的心意
[00:19:50.520 --> 00:19:52.920]  主耶穌說:我令我有羊
[00:19:52.920 --> 00:19:54.920]  不屬者圈內的
[00:19:54.920 --> 00:19:56.920]  我必須令他們來
[00:19:56.920 --> 00:19:59.120]  這裡說到「我令我有羊」
[00:19:59.120 --> 00:20:02.120]  其實是指外邦人
[00:20:02.120 --> 00:20:02.920]  圈內的
[00:20:02.920 --> 00:20:04.920]  即是已經來了主耶穌的圈內的
[00:20:04.920 --> 00:20:05.920]  是哪些人呢?
[00:20:05.920 --> 00:20:08.520]  就是跟從主的猶太人
[00:20:08.520 --> 00:20:10.720]  主耶穌在這裡提到
[00:20:10.720 --> 00:20:11.720]  領他們來
[00:20:11.720 --> 00:20:14.120]  和他們要合成一群
[00:20:14.120 --> 00:20:15.920]  原來當中所用的
[00:20:15.920 --> 00:20:19.720]  是一個將來式的詞句
[00:20:19.720 --> 00:20:21.520]  讓我們明白
[00:20:21.520 --> 00:20:24.720]  真的耶穌有這份心意
[00:20:24.720 --> 00:20:26.720]  但如何去成就呢?
[00:20:26.720 --> 00:20:28.920]  耶穌做了最重要的部分
[00:20:28.920 --> 00:20:30.320]  祂所成就的就是
[00:20:30.320 --> 00:20:32.120]  被釘在十字架上
[00:20:32.120 --> 00:20:34.120]  成就了這個救恩
[00:20:34.120 --> 00:20:37.120]  但原來繼續要將神的群羊
[00:20:37.120 --> 00:20:40.520]  領進到主的羊圈內
[00:20:40.520 --> 00:20:45.320]  主耶穌竟然將這麼寶貴的
[00:20:45.320 --> 00:20:47.120]  服侍的機會
[00:20:47.120 --> 00:20:49.320]  交託給我們
[00:20:49.320 --> 00:20:53.520]  交託了給歷世歷代的門徒
[00:20:53.520 --> 00:20:54.320]  我們想想
[00:20:54.320 --> 00:20:55.320]  主耶穌昔日
[00:20:55.320 --> 00:20:56.320]  我們從聖經裡看到
[00:20:56.320 --> 00:20:58.120]  耶穌有很多神蹟騎士
[00:20:58.120 --> 00:20:59.320]  沒有人做到
[00:20:59.320 --> 00:21:02.920]  唯有耶穌基督親手去做
[00:21:02.920 --> 00:21:05.320]  將榮耀歸給神
[00:21:05.320 --> 00:21:09.920]  但今天能夠將人的生命扭轉
[00:21:09.920 --> 00:21:11.920]  藉著過去可能被死亡
[00:21:11.920 --> 00:21:13.720]  被罪惡捆綁的人
[00:21:13.720 --> 00:21:16.120]  竟然藉著主耶穌基督的福音
[00:21:16.120 --> 00:21:17.520]  可以扭轉
[00:21:17.520 --> 00:21:19.320]  歸入到主的羊圈
[00:21:19.320 --> 00:21:21.320]  這個生命的神蹟
[00:21:21.320 --> 00:21:24.920]  神竟然願意我們有份去參與
[00:21:24.920 --> 00:21:28.120]  這是何等大的榮耀
[00:21:28.120 --> 00:21:30.120]  弟兄姊妹
[00:21:30.120 --> 00:21:32.320]  所以求主幫助我們
[00:21:32.320 --> 00:21:35.120]  讓我們願意去踏上
[00:21:35.120 --> 00:21:36.320]  其實不僅是主耶穌
[00:21:36.320 --> 00:21:38.520]  祂自己親口講出這句話
[00:21:38.520 --> 00:21:40.520]  是要令愛有陽
[00:21:40.520 --> 00:21:42.320]  其實約翰在下一章
[00:21:42.320 --> 00:21:43.920]  十一章裡也有提到
[00:21:43.920 --> 00:21:46.120]  祂不但替者民俗死
[00:21:46.120 --> 00:21:48.720]  還要把上帝四散的兒女
[00:21:48.720 --> 00:21:50.520]  聚集起來
[00:21:50.520 --> 00:21:52.120]  合成一群
[00:21:52.120 --> 00:21:54.120]  讓我們體會真
[00:21:54.120 --> 00:21:56.120]  耶穌為了承傳
[00:21:56.120 --> 00:21:58.520]  舊約所有一切的寓言
[00:21:58.520 --> 00:22:00.320]  外邦人、以色列民
[00:22:00.320 --> 00:22:03.520]  都要同歸於主的羊圈裡
[00:22:03.520 --> 00:22:06.520]  弟兄姊妹
[00:22:06.520 --> 00:22:08.120]  當我們思想的時候
[00:22:08.120 --> 00:22:08.720]  我們明白
[00:22:08.720 --> 00:22:10.120]  福音是不斷不斷
[00:22:10.120 --> 00:22:12.120]  透過歷世歷代的基督徒
[00:22:12.120 --> 00:22:14.520]  主的門徒去傳揚的時候
[00:22:14.520 --> 00:22:18.720]  來到今天究竟是怎樣的情況呢?
[00:22:18.720 --> 00:22:21.920]  我看到在香港猜全世公聯會
[00:22:21.920 --> 00:22:25.920]  在2020年有一個全球猜全數據
[00:22:25.920 --> 00:22:29.520]  它說到2020年全球的人口
[00:22:29.520 --> 00:22:31.920]  有77.95億
[00:22:31.920 --> 00:22:33.320]  大家猜一猜
[00:22:33.320 --> 00:22:35.320]  基督徒的人數大概是多少呢?
[00:22:35.320 --> 00:22:36.920]  你猜一猜
[00:22:36.920 --> 00:22:40.720]  或者你想有多少呢?
[00:22:43.720 --> 00:22:44.920]  好,開估
[00:22:44.920 --> 00:22:49.920]  原來有25.18億
[00:22:49.920 --> 00:22:52.520]  25.18億
[00:22:52.520 --> 00:22:54.720]  不知道在座有哪些呢?
[00:22:54.720 --> 00:22:57.520]  弟兄姊妹,你的數學很精明
[00:22:57.520 --> 00:22:59.520]  你算不算到比率是多少呢?
[00:22:59.520 --> 00:23:02.520]  很厲害,我剛才聽到
[00:23:02.520 --> 00:23:04.120]  三十幾
[00:23:04.120 --> 00:23:05.520]  大約32%
[00:23:05.520 --> 00:23:09.520]  不知道基督徒佔現在全球的人口
[00:23:09.520 --> 00:23:11.320]  大概32%
[00:23:11.320 --> 00:23:13.320]  這個數據對你來說
[00:23:13.320 --> 00:23:15.320]  你覺得是怎樣的呢?
[00:23:15.320 --> 00:23:16.920]  你有什麼感受呢?
[00:23:16.920 --> 00:23:20.720]  你覺得算是這樣嗎?
[00:23:20.720 --> 00:23:22.720]  還是不夠呢?
[00:23:22.720 --> 00:23:24.320]  還是這麼多呢?
[00:23:24.320 --> 00:23:28.120]  弟兄姊妹,讓我看看
[00:23:28.120 --> 00:23:32.120]  這些數字其實都值得我們去思想
[00:23:32.120 --> 00:23:37.720]  另一方面有另一個數據就是
[00:23:37.720 --> 00:23:40.720]  從2000年到2020年
[00:23:40.720 --> 00:23:42.120]  這20年間
[00:23:42.120 --> 00:23:43.520]  不同的宗教信仰
[00:23:43.520 --> 00:23:45.720]  他們的群體
[00:23:45.720 --> 00:23:47.720]  遞增的比率有多少呢?
[00:23:47.720 --> 00:23:49.320]  基督徒廣義
[00:23:49.320 --> 00:23:52.520]  相信是包括了天主教徒
[00:23:52.520 --> 00:23:53.920]  有大概25億
[00:23:53.920 --> 00:23:56.920]  增比率有1.19
[00:23:56.920 --> 00:23:59.720]  穆斯林的人數18.9億
[00:23:59.720 --> 00:24:01.720]  比基督徒低
[00:24:01.720 --> 00:24:04.120]  但是他的增長率有多少呢?
[00:24:04.120 --> 00:24:06.920]  竟然是1.93
[00:24:06.920 --> 00:24:10.520]  好,印度教徒1.29
[00:24:10.520 --> 00:24:12.520]  錫克教徒1.7
[00:24:12.520 --> 00:24:14.920]  即是說原來雖然
[00:24:14.920 --> 00:24:18.520]  基督徒的人數在過去20年有增長
[00:24:18.520 --> 00:24:23.520]  但是不及其他一些宗教信仰
[00:24:23.520 --> 00:24:26.920]  特別是穆斯林1.93
[00:24:26.920 --> 00:24:28.920]  其實過去我在泰國服侍的時候
[00:24:28.920 --> 00:24:30.920]  都已經聽到
[00:24:30.920 --> 00:24:34.920]  泰國其實有很多觀念覺得是佛教的國家
[00:24:34.920 --> 00:24:37.520]  但其實當中的回教徒
[00:24:37.520 --> 00:24:40.520]  都不斷的增長是很極速的
[00:24:40.520 --> 00:24:42.520]  去到12-13%
[00:24:42.520 --> 00:24:47.520]  因為泰國在南部其實都很近馬來西亞
[00:24:47.520 --> 00:24:51.520]  其實泰國本身都有本土的穆斯林
[00:24:51.520 --> 00:24:55.520]  其實不知道大家有沒有聽過
[00:24:55.520 --> 00:24:58.520]  穆斯林其實在他們的信仰當中
[00:24:58.520 --> 00:25:00.520]  最終他們有一個目標
[00:25:00.520 --> 00:25:05.520]  就是要將全球全世界穆斯林化
[00:25:06.520 --> 00:25:08.520]  不知道大家知不知道
[00:25:08.520 --> 00:25:11.520]  其實他們都不斷用不同的方式
[00:25:11.520 --> 00:25:14.520]  去推廣他們的信仰
[00:25:14.520 --> 00:25:17.520]  可能用經濟營商
[00:25:17.520 --> 00:25:19.520]  可能用婚姻家庭
[00:25:19.520 --> 00:25:22.520]  一個穆斯林的男士娶了一個太太
[00:25:22.520 --> 00:25:23.520]  其他信仰都好
[00:25:23.520 --> 00:25:26.520]  歸入了這個男士穆斯林家庭
[00:25:26.520 --> 00:25:28.520]  就自動變成穆斯林
[00:25:28.520 --> 00:25:31.520]  所生出來的兒女都是穆斯林
[00:25:31.520 --> 00:25:36.520]  亦都有時可能會去到一些政治的層面裏面
[00:25:36.520 --> 00:25:38.520]  來去參與
[00:25:38.520 --> 00:25:41.520]  你會發覺其實他們是很重取的
[00:25:41.520 --> 00:25:43.520]  弟兄姊妹
[00:25:43.520 --> 00:25:45.520]  我都聽過在香港裏面
[00:25:45.520 --> 00:25:47.520]  其實都有一些某些的區域
[00:25:47.520 --> 00:25:49.520]  有些穆斯林的群體
[00:25:49.520 --> 00:25:52.520]  他們不斷的爭取做一些社會服務
[00:25:52.520 --> 00:25:56.520]  買地 建一些老人院
[00:25:57.520 --> 00:26:01.520]  如果他們不斷不斷發展一些社會服務的話
[00:26:01.520 --> 00:26:08.520]  其實相信香港人的認受性就會慢慢提高
[00:26:08.520 --> 00:26:10.520]  由於今日如果大家成人
[00:26:10.520 --> 00:26:12.520]  我們生活的圈子裏面
[00:26:12.520 --> 00:26:14.520]  我們所認識到的穆斯林朋友
[00:26:14.520 --> 00:26:16.520]  可能不算很多
[00:26:16.520 --> 00:26:18.520]  或者可能沒有
[00:26:18.520 --> 00:26:19.520]  但是弟兄姊妹
[00:26:19.520 --> 00:26:21.520]  我們值得留心的就是
[00:26:21.520 --> 00:26:24.520]  其實我們下一代年青人
[00:26:24.520 --> 00:26:26.520]  他們在學校裏面
[00:26:26.520 --> 00:26:30.520]  其實已經開始會有一些穆斯林的小朋友
[00:26:30.520 --> 00:26:35.520]  他們可能在香港都是土生土長的
[00:26:35.520 --> 00:26:37.520]  會講廣東話
[00:26:37.520 --> 00:26:40.520]  可能和你的兒女可以很友好
[00:26:40.520 --> 00:26:42.520]  香港如是
[00:26:42.520 --> 00:26:46.520]  可能用媒體愛國更加的厲害
[00:26:46.520 --> 00:26:48.520]  穆斯林的發展
[00:26:48.520 --> 00:26:53.520]  所以其實今日當我們說要去嘗試學習去穆斯林去傳福音的時候
[00:26:53.520 --> 00:26:55.520]  其實亦都給我們一個警惕
[00:26:55.520 --> 00:26:58.520]  我們真的要懂得去護教
[00:26:58.520 --> 00:27:02.520]  否則可能將來我們下一代就會告訴我們
[00:27:02.520 --> 00:27:05.520]  其實阿拉和我們所信的耶穌
[00:27:05.520 --> 00:27:07.520]  其實沒有什麼分別的
[00:27:07.520 --> 00:27:11.520]  所以求主去幫助我們
[00:27:11.520 --> 00:27:14.520]  我們並不是說去恐懼
[00:27:14.520 --> 00:27:16.520]  但是我們有這樣的意識
[00:27:16.520 --> 00:27:18.520]  我們普通弟兄姊妹
[00:27:18.520 --> 00:27:19.520]  我們一起的
[00:27:19.520 --> 00:27:24.520]  我們未必每個人都需要受一些特別的訓練
[00:27:24.520 --> 00:27:27.520]  來學習怎樣和回教徒去傳福音
[00:27:27.520 --> 00:27:29.520]  但我們起碼有一個意識
[00:27:29.520 --> 00:27:31.520]  就是我們要守住我們的信仰
[00:27:31.520 --> 00:27:38.520]  當我們知道我們被主的心腸再一次去打動我們
[00:27:38.520 --> 00:27:40.520]  我們用愛去回應
[00:27:40.520 --> 00:27:41.520]  踏上這個伏事
[00:27:41.520 --> 00:27:44.520]  我們知道做這件事的目標
[00:27:44.520 --> 00:27:46.520]  是為了成全主的心意
[00:27:46.520 --> 00:27:48.520]  我們怎樣去實踐呢?
[00:27:48.520 --> 00:27:49.520]  求主幫助我們
[00:27:49.520 --> 00:27:51.520]  在這段經文裏面
[00:27:51.520 --> 00:27:54.520]  也讓我們跟著主的腳蹤來行
[00:27:54.520 --> 00:27:57.520]  主耶穌說:我是好木人
[00:27:57.520 --> 00:28:01.520]  其實我們也可以學習做好龍蛇
[00:28:01.520 --> 00:28:04.520]  關愛主在圈外的羊
[00:28:04.520 --> 00:28:05.520]  感謝神
[00:28:05.520 --> 00:28:09.520]  其實來到一個很特別的時代
[00:28:09.520 --> 00:28:13.520]  今天我們不需要坐飛機去其他地方
[00:28:13.520 --> 00:28:15.520]  用很多的預備
[00:28:15.520 --> 00:28:19.520]  請假來做關愛探訪隊
[00:28:19.520 --> 00:28:22.520]  先接觸到的群族
[00:28:22.520 --> 00:28:26.520]  原來今天只要我們跨出社區已經接觸到
[00:28:26.520 --> 00:28:29.520]  神帶領了差不多五十多萬的少數族裔群體
[00:28:29.520 --> 00:28:31.520]  來到我們當中
[00:28:31.520 --> 00:28:32.520]  可能在我們家裏面
[00:28:32.520 --> 00:28:34.520]  我們有弟兄姊妹
[00:28:34.520 --> 00:28:39.520]  有印尼的家傭在服侍我們
[00:28:39.520 --> 00:28:42.520]  我們也可以用另一個眼光
[00:28:42.520 --> 00:28:46.520]  用另一個角度去看他們
[00:28:46.520 --> 00:28:48.520]  我們做一個好的僱主
[00:28:48.520 --> 00:28:50.520]  對他們有愛心
[00:28:50.520 --> 00:28:51.520]  有關顧
[00:28:51.520 --> 00:28:53.520]  讓他們明白基督徒
[00:28:53.520 --> 00:28:56.520]  跟從耶穌的人是怎樣的
[00:28:56.520 --> 00:28:57.520]  另外感謝主
[00:28:57.520 --> 00:28:58.520]  其實在香港裏面
[00:28:58.520 --> 00:29:01.520]  也有很多不同的關愛機構
[00:29:01.520 --> 00:29:02.520]  他們做服侍
[00:29:02.520 --> 00:29:05.520]  他們有心的童工
[00:29:05.520 --> 00:29:08.520]  去拓展很多的侍工
[00:29:08.520 --> 00:29:10.520]  機構他們所欠缺的是什麼呢?
[00:29:10.520 --> 00:29:12.520]  他們欠缺資源
[00:29:12.520 --> 00:29:14.520]  欠缺人力
[00:29:14.520 --> 00:29:16.520]  所以作為教會
[00:29:16.520 --> 00:29:19.520]  是很好的大家彼此的配合
[00:29:19.520 --> 00:29:23.520]  來拓展當中本地跨文化的服侍
[00:29:23.520 --> 00:29:27.520]  所以也有很多的機會
[00:29:27.520 --> 00:29:28.520]  鼓勵弟兄姊妹
[00:29:28.520 --> 00:29:30.520]  如果有不同的機構去推廣
[00:29:30.520 --> 00:29:32.520]  有不同的聚會
[00:29:32.520 --> 00:29:33.520]  也有不同的服侍的話
[00:29:33.520 --> 00:29:35.520]  鼓勵大家可以一起去參與
[00:29:35.520 --> 00:29:37.520]  特別我知道有些機構去推廣
[00:29:37.520 --> 00:29:39.520]  是可以請一些
[00:29:39.520 --> 00:29:41.520]  如果你能夠教導中文的
[00:29:41.520 --> 00:29:42.520]  一些老師
[00:29:42.520 --> 00:29:45.520]  可以教導一些少數族裔的小朋友
[00:29:45.520 --> 00:29:47.520]  讓他們認識中文
[00:29:47.520 --> 00:29:51.520]  以致更能夠投入在香港學習的生活裏面
[00:29:51.520 --> 00:29:53.520]  另一方面主耶穌說
[00:29:53.520 --> 00:29:54.520]  我認識我的羊
[00:29:54.520 --> 00:29:57.520]  其實我們也需要對這些群族
[00:29:57.520 --> 00:30:00.520]  多主動地去認識他們
[00:30:00.520 --> 00:30:01.520]  我感謝主耶穌
[00:30:01.520 --> 00:30:04.520]  其實我第一次來窩福堂的時候
[00:30:04.520 --> 00:30:05.520]  會發覺很感恩
[00:30:05.520 --> 00:30:08.520]  外面的牆台有很多的資源
[00:30:08.520 --> 00:30:10.520]  大家有沒有留意?
[00:30:10.520 --> 00:30:12.520]  很多不同的關愛機構
[00:30:12.520 --> 00:30:14.520]  他們有很多小冊子
[00:30:14.520 --> 00:30:16.520]  有很多代圖的消息
[00:30:16.520 --> 00:30:18.520]  如果我們頂尖智慧願意的話
[00:30:18.520 --> 00:30:21.520]  是隨手可得的
[00:30:21.520 --> 00:30:24.520]  我們也感謝主給我們一些資源
[00:30:24.520 --> 00:30:27.520]  雖然我們也知道網上有很多電子版的信息
[00:30:27.520 --> 00:30:30.520]  但某程度上也有些頂尖智慧
[00:30:30.520 --> 00:30:34.520]  也喜歡用一些實體硬件的小冊子
[00:30:34.520 --> 00:30:36.520]  來閱讀一些文章
[00:30:36.520 --> 00:30:37.520]  很感謝神
[00:30:37.520 --> 00:30:39.520]  我們也聽到一些機構的分享
[00:30:39.520 --> 00:30:42.520]  雖然過去差不多一大年半的時間
[00:30:42.520 --> 00:30:44.520]  又在疫情之下
[00:30:44.520 --> 00:30:45.520]  但正正因為疫情
[00:30:45.520 --> 00:30:48.520]  很多的聚會或是祈禱會
[00:30:48.520 --> 00:30:50.520]  用了Zoom來舉行的時候
[00:30:50.520 --> 00:30:53.520]  其實人數大大提升
[00:30:53.520 --> 00:30:55.520]  可能是更多方便的緣故
[00:30:55.520 --> 00:30:59.520]  所以這也是神的恩典
[00:30:59.520 --> 00:31:00.520]  另一方面
[00:31:00.520 --> 00:31:02.520]  我們完了關愛年會
[00:31:02.520 --> 00:31:04.520]  其實我們有很多接著的活動
[00:31:04.520 --> 00:31:05.520]  特別是八月份
[00:31:05.520 --> 00:31:07.520]  我們和恩光使團
[00:31:07.520 --> 00:31:10.520]  會舉辦一個在港異鄉人的課程
[00:31:10.520 --> 00:31:12.520]  鼓勵頂尖智慧可以參加
[00:31:12.520 --> 00:31:16.520]  大家可以看到在我們的會堂牆壁上
[00:31:16.520 --> 00:31:19.520]  有一個黃色的QR Code
[00:31:19.520 --> 00:31:22.520]  特別寫著關愛年會的QR Code
[00:31:22.520 --> 00:31:24.520]  大家可以掃描它
[00:31:24.520 --> 00:31:27.520]  接著就會進入到一個回應表裏面
[00:31:27.520 --> 00:31:31.520]  有這些課程可以讓大家填寫一些資料
[00:31:31.520 --> 00:31:34.520]  往後我們可以和大家聯繫
[00:31:34.520 --> 00:31:39.520]  課程是幫助我們了解在港的少數族裔
[00:31:39.520 --> 00:31:41.520]  他們的人事的生活
[00:31:41.520 --> 00:31:44.520]  他們的文化和宗教
[00:31:44.520 --> 00:31:46.520]  另一個部分
[00:31:46.520 --> 00:31:48.520]  星期六早上
[00:31:48.520 --> 00:31:52.520]  機構同工會聚集一些尼泊爾的小朋友
[00:31:52.520 --> 00:31:54.520]  來到我們教會
[00:31:54.520 --> 00:31:56.520]  希望我們的學員和他們之間
[00:31:56.520 --> 00:31:58.520]  有些互動和活動
[00:31:58.520 --> 00:32:00.520]  當作一種服侍
[00:32:00.520 --> 00:32:02.520]  所以如果大家頂尖智慧有興趣
[00:32:02.520 --> 00:32:04.520]  你也可以報名參加
[00:32:04.520 --> 00:32:05.520]  另一方面
[00:32:05.520 --> 00:32:06.520]  宣教六法
[00:32:06.520 --> 00:32:09.520]  過去也知道同工在不同的團契
[00:32:09.520 --> 00:32:11.520]  小組也有來推動
[00:32:11.520 --> 00:32:14.520]  接下來也會在九月來推動一個課程
[00:32:14.520 --> 00:32:17.520]  叫做跨出去太有趣
[00:32:17.520 --> 00:32:20.520]  我們盼望過去在泰國宣教服侍的過程當中
[00:32:20.520 --> 00:32:23.520]  整合一些生命的故事
[00:32:23.520 --> 00:32:25.520]  盼望透過這些服侍
[00:32:25.520 --> 00:32:28.520]  這些個案和大家去分享
[00:32:28.520 --> 00:32:30.520]  在關愛服侍當中的議題
[00:32:30.520 --> 00:32:32.520]  如果頂尖智慧有興趣
[00:32:32.520 --> 00:32:34.520]  也可以報名參加
[00:32:34.520 --> 00:32:37.520]  有時我們會說
[00:32:37.520 --> 00:32:40.520]  做特別群體的福音事工
[00:32:40.520 --> 00:32:42.520]  不是那麼容易
[00:32:42.520 --> 00:32:44.520]  也會面對困難
[00:32:44.520 --> 00:32:46.520]  是真的
[00:32:46.520 --> 00:32:48.520]  我們確實會明白
[00:32:48.520 --> 00:32:50.520]  要用很長的時間去建立關係
[00:32:50.520 --> 00:32:52.520]  不可以一開始就去講福音
[00:32:52.520 --> 00:32:55.520]  因為這樣他們會覺得被得罪了
[00:32:55.520 --> 00:32:58.520]  冒犯了他們的信仰
[00:32:58.520 --> 00:33:01.520]  是要用時間付上代價
[00:33:01.520 --> 00:33:04.520]  但是很想提醒頂尖智慧
[00:33:04.520 --> 00:33:06.520]  我們大家得著主的話語
[00:33:06.520 --> 00:33:08.520]  主怎麼說呢?
[00:33:08.520 --> 00:33:11.520]  祂們也要聽我的聲音
[00:33:11.520 --> 00:33:14.520]  即是說屬於主的羊
[00:33:14.520 --> 00:33:17.520]  必定會聽到主的呼喚
[00:33:17.520 --> 00:33:20.520]  一定會聽到主愛的呼喚
[00:33:20.520 --> 00:33:22.520]  我們所做的功夫
[00:33:22.520 --> 00:33:24.520]  就是我們去建立關係
[00:33:24.520 --> 00:33:26.520]  我們去接觸他們
[00:33:26.520 --> 00:33:27.520]  我們不知道什麼時候
[00:33:27.520 --> 00:33:29.520]  神賦予一個很合適的時機
[00:33:29.520 --> 00:33:32.520]  我們有機會可以分享主的話語
[00:33:32.520 --> 00:33:34.520]  帶領他們去信主
[00:33:34.520 --> 00:33:37.520]  所以最終我們在服事過程當中
[00:33:37.520 --> 00:33:40.520]  都是默默地去依靠主
[00:33:40.520 --> 00:33:41.520]  主耶穌說
[00:33:41.520 --> 00:33:44.520]  合成一群歸一個牧人
[00:33:44.520 --> 00:33:46.520]  羊群如果是原先彼此不認識
[00:33:46.520 --> 00:33:47.520]  可能語言不同
[00:33:47.520 --> 00:33:48.520]  文化不同
[00:33:48.520 --> 00:33:52.520]  其實可能有很多的不同
[00:33:52.520 --> 00:33:53.520]  有很多的適應
[00:33:53.520 --> 00:33:55.520]  求主讓我們學習去包容
[00:33:55.520 --> 00:33:56.520]  學習去分享
[00:33:56.520 --> 00:33:59.520]  一起在主裡面成長
[00:33:59.520 --> 00:34:00.520]  和大家分享
[00:34:00.520 --> 00:34:04.520]  過去我和太太在服事過程當中
[00:34:04.520 --> 00:34:05.520]  有一個經歷
[00:34:05.520 --> 00:34:08.520]  因為在教會附近有一間公司
[00:34:08.520 --> 00:34:10.520]  是珠寶公司
[00:34:10.520 --> 00:34:15.520]  他們每年都會從泰國的北部山區
[00:34:15.520 --> 00:34:17.520]  可能是清邁、清萊
[00:34:17.520 --> 00:34:19.520]  聘請一些年輕人
[00:34:19.520 --> 00:34:21.520]  大概十五至二十歲左右
[00:34:21.520 --> 00:34:23.520]  來到曼谷去打工
[00:34:23.520 --> 00:34:26.520]  因為他們很年輕 十五至二十歲
[00:34:26.520 --> 00:34:29.520]  會給他們有讀書的機會
[00:34:29.520 --> 00:34:31.520]  當作在職的培訓
[00:34:31.520 --> 00:34:33.520]  給他們有宿舍住
[00:34:33.520 --> 00:34:35.520]  大家看到這群年輕人
[00:34:35.520 --> 00:34:37.520]  其實都白白淨淨
[00:34:37.520 --> 00:34:39.520]  其實都不像泰國人
[00:34:39.520 --> 00:34:41.520]  確實他們是苗族人
[00:34:41.520 --> 00:34:43.520]  他們有他們的苗語
[00:34:43.520 --> 00:34:45.520]  但因為自小都有上學讀泰文
[00:34:45.520 --> 00:34:48.520]  所以他們會說泰文
[00:34:48.520 --> 00:34:51.520]  基本上應該不會中文
[00:34:51.520 --> 00:34:53.520]  他們來到曼谷工作的時候
[00:34:53.520 --> 00:34:55.520]  有時跟我們分享
[00:34:55.520 --> 00:34:57.520]  他們在公司裏面
[00:34:57.520 --> 00:35:00.520]  其實都被上司欺負他們
[00:35:00.520 --> 00:35:01.520]  去到學校
[00:35:01.520 --> 00:35:03.520]  雖然都是泰人的老師
[00:35:03.520 --> 00:35:07.520]  但泰人老師都會看輕他們
[00:35:07.520 --> 00:35:08.520]  不喜歡他們
[00:35:08.520 --> 00:35:10.520]  所以他們都感受到
[00:35:10.520 --> 00:35:12.520]  其實都是自卑
[00:35:12.520 --> 00:35:14.520]  但從我們眼中覺得
[00:35:14.520 --> 00:35:16.520]  其實他們都很勤力
[00:35:16.520 --> 00:35:18.520]  可能自小因為在山區裏面
[00:35:18.520 --> 00:35:21.520]  已經經常幫父母耕田
[00:35:21.520 --> 00:35:22.520]  種菜
[00:35:22.520 --> 00:35:24.520]  所以相對之下我們發覺
