
[00:00:00.000 --> 00:00:02.320]  各位頂子妹,平安
[00:23:24.240 --> 00:23:26.360]  他們在逆境裡面
[00:23:26.360 --> 00:23:28.720]  他們會相信神的帶領
[00:23:28.720 --> 00:23:30.360]  他們不強求
[00:23:30.360 --> 00:23:32.240]  他們隨遇而安
[00:23:32.240 --> 00:23:34.280]  更加沒有那些宮廷鬧劇
[00:23:34.280 --> 00:23:36.880]  那些主角鬥到七彩
[00:23:36.880 --> 00:23:40.520]  其實是很值得我們學習的
[00:23:40.520 --> 00:23:41.880]  同樣 各位兄弟姐妹
[00:23:41.880 --> 00:23:45.080]  當我們能夠明白神是信實的
[00:23:45.080 --> 00:23:48.240]  神的照管和神的引導的時候
[00:23:48.240 --> 00:23:53.040]  其實凡事我們都可以注視泰然
[00:23:53.040 --> 00:23:55.120]  我們再看下去
[00:23:55.120 --> 00:23:57.960]  有關於末底改的事情
[00:23:57.960 --> 00:23:59.160]  末底改
[00:23:59.160 --> 00:24:03.080]  他在這裡意外就立了功
[00:24:03.080 --> 00:24:06.120]  阿拉徐老王他除了很自私自利之外
[00:24:06.120 --> 00:24:08.400]  更加是荒淫無道
[00:24:08.400 --> 00:24:09.960]  在選美之後
[00:24:09.960 --> 00:24:13.000]  他繼續就正如第十九節所說的
[00:24:13.000 --> 00:24:16.960]  第二次招聚處女
[00:24:16.960 --> 00:24:20.600]  這個阿拉徐是招惹麻煩的開始
[00:24:20.600 --> 00:24:23.640]  所謂色字頭上的一把刀
[00:24:23.640 --> 00:24:24.520]  可能就是這樣
[00:24:24.520 --> 00:24:26.960]  而引起兩個守門的太監
[00:24:26.960 --> 00:24:32.080]  他們動殺機的導火線
[00:24:32.080 --> 00:24:33.320]  但是幸不幸運
[00:24:33.320 --> 00:24:36.320]  這件事卻是被當時
[00:24:36.320 --> 00:24:37.560]  可能已經成為了
[00:24:37.560 --> 00:24:40.480]  這個波斯的官員的末底改
[00:24:40.480 --> 00:24:43.520]  是不小心坐在這個朝門那裡
[00:24:43.520 --> 00:24:45.760]  是聽見了
[00:24:45.760 --> 00:24:48.240]  他當然是告訴皇后
[00:24:48.240 --> 00:24:50.560]  然後皇后就告訴皇上
[00:24:50.560 --> 00:24:55.840]  結果這兩個太監就是被吊死了
[00:24:55.840 --> 00:24:56.840]  雖然是這樣的
[00:24:56.840 --> 00:25:01.840]  但是末底改卻是沒有受到皇的任何的獎賞
[00:25:01.840 --> 00:25:07.440]  只是將這件事記在皇的歷史上
[00:25:07.440 --> 00:25:08.560]  但是無論如何
[00:25:08.560 --> 00:25:16.520]  這件事卻是為日後的發展埋下了復筆
[00:25:16.520 --> 00:25:19.440]  山江各地的猶太人
[00:25:19.440 --> 00:25:22.000]  他們因為各種的原因
[00:25:22.000 --> 00:25:24.320]  在外邦生活
[00:25:24.320 --> 00:25:27.480]  沒有回到猶大那裡
[00:25:27.480 --> 00:25:30.640]  可能就此落地生根
[00:25:30.640 --> 00:25:34.760]  他們是會盡國民的責任
[00:25:34.760 --> 00:25:38.280]  可以說是當時的猶太人
[00:25:38.280 --> 00:25:40.960]  他們為了要積極融入這個社會
[00:25:40.960 --> 00:25:43.040]  他們所能夠做到的
[00:25:43.040 --> 00:25:45.440]  他們都是存在一個平常的心
[00:25:45.440 --> 00:25:47.440]  打算做好自己
[00:25:47.440 --> 00:25:51.320]  其實是沒有什麼動機的
[00:25:51.320 --> 00:25:53.080]  所以各位親愛的弟兄姊妹
[00:25:53.080 --> 00:25:56.640]  末底改這件事其實同樣是提醒我們
[00:25:56.640 --> 00:25:59.040]  我們身處在國外
[00:25:59.040 --> 00:26:01.320]  既然我們接受了神的帶領
[00:26:01.320 --> 00:26:04.760]  來選擇這個國家居住
[00:26:04.760 --> 00:26:07.880]  我們就要成為這個國家的好公民
[00:26:07.880 --> 00:26:11.160]  盡上自己的責任和義務
[00:26:11.160 --> 00:26:17.040]  來更加為神做好見證
[00:26:17.040 --> 00:26:23.280]  在這裡作者其實整整花了兩張書來描寫
[00:26:23.280 --> 00:26:28.640]  當時波斯王的《浩大喜公》
[00:26:28.640 --> 00:26:30.800]  荒淫荒謬
[00:26:30.800 --> 00:26:33.760]  皇后阿薩提的恃重生嬌
[00:26:33.760 --> 00:26:36.840]  她是遭受到罷絕
[00:26:36.840 --> 00:26:40.080]  以斯帖他只不過是做好他的本分
[00:26:40.080 --> 00:26:42.640]  就是成為這個皇后
[00:26:42.640 --> 00:26:45.760]  末底改他盡忠職守
[00:26:45.760 --> 00:26:48.200]  反而什麼都沒有得到
[00:26:48.200 --> 00:26:52.480]  這一連串的事件看起來都好像很平常
[00:26:52.480 --> 00:26:54.160]  但是大家有沒有想想
[00:26:54.160 --> 00:26:59.640]  這些都有神的計劃在背後
[00:26:59.640 --> 00:27:03.120]  所以《針言》第二十章第二十四節就說到
[00:27:03.120 --> 00:27:06.440]  人的腳步為耶和華所定
[00:27:06.440 --> 00:27:10.680]  人豈能明白自己的勞
[00:27:10.680 --> 00:27:12.200]  雖然人是看不到
[00:27:12.200 --> 00:27:14.560]  有什麼特別的神蹟在這裡出現
[00:27:14.560 --> 00:27:16.800]  但是你會明白到神的恩守
[00:27:16.800 --> 00:27:19.200]  其實是無處不在
[00:27:19.200 --> 00:27:21.840]  正所謂萬事都互相效力
[00:27:21.840 --> 00:27:25.000]  神是主導著各人的浮沉
[00:27:25.000 --> 00:27:28.720]  這確實不是偶然的
[00:27:28.720 --> 00:27:31.280]  在這個結束的時候
[00:27:31.280 --> 00:27:36.600]  我想要大家再看一看第一章第二十節
[00:27:36.600 --> 00:27:41.080]  當大家能夠更深入地明白這件事的時候
[00:27:41.080 --> 00:27:42.440]  這一句話的時候
[00:27:42.440 --> 00:27:45.240]  你會覺得完全不同
[00:27:45.240 --> 00:27:47.320]  這裡是說到
[00:27:47.320 --> 00:27:51.320]  他說所講的旨意是全片通過
[00:27:51.320 --> 00:27:53.240]  所有的婦人
[00:27:53.240 --> 00:27:55.600]  無論是丈夫、貴賤
[00:27:55.600 --> 00:27:57.680]  都必尊敬他
[00:27:57.680 --> 00:27:59.960]  原文這幾個字
[00:27:59.960 --> 00:28:02.840]  所有婦人都必尊敬他
[00:28:02.840 --> 00:28:05.040]  其實是連在一起的
[00:28:05.040 --> 00:28:08.720]  希伯來文大家都知道是由右讀到左
[00:28:08.720 --> 00:28:10.200]  這裡你會看到
[00:28:10.200 --> 00:28:13.800]  一開始有四個紅色的字
[00:28:13.800 --> 00:28:15.600]  如果抽出來的時候
[00:28:15.600 --> 00:28:19.120]  是可以成為另一個字
[00:28:19.120 --> 00:28:21.360]  而這個字就正是
[00:28:21.360 --> 00:28:23.200]  「上帝向摩西」
[00:28:23.200 --> 00:28:27.160]  他啟示他自己的名字
[00:28:27.160 --> 00:28:32.480]  通常我們都會讀成「阿威」
[00:28:32.480 --> 00:28:34.360]  這種寫作手法
[00:28:34.360 --> 00:28:39.240]  其實常常是出現在詩篇裡面
[00:28:39.240 --> 00:28:41.640]  通常我們都叫做「離合詩」
[00:28:41.640 --> 00:28:44.000]  正如詩篇是二十二篇
[00:28:44.000 --> 00:28:47.280]  是由希伯來文那二十二個字母
[00:28:47.280 --> 00:28:49.640]  開頭來到早四
[00:28:49.640 --> 00:28:52.280]  早成一句是二十二行詩
[00:28:52.280 --> 00:28:52.960]  其他還有
[00:28:52.960 --> 00:28:54.000]  詩篇一百一十九篇
[00:28:54.000 --> 00:28:55.880]  一百四十五篇等等
[00:28:55.880 --> 00:28:57.440]  但是在中文我們翻譯本
[00:28:57.440 --> 00:29:00.640]  我們很難看得出來
[00:29:00.640 --> 00:29:02.400]  但是現在神的名字
[00:29:02.400 --> 00:29:03.800]  你會看到在這裡
[00:29:03.800 --> 00:29:07.920]  卻是倒過來寫的
[00:29:07.920 --> 00:29:10.160]  早在十三世紀的時候
[00:29:10.160 --> 00:29:13.320]  猶太拉比的病阿卓
[00:29:13.320 --> 00:29:17.160]  其實早就發現了這個事
[00:29:17.160 --> 00:29:22.000]  他在三本《以詩帖記》的手抄本裡面
[00:29:22.000 --> 00:29:24.040]  都看得到這幾個字
[00:29:24.040 --> 00:29:28.360]  文字特別寫得大過一點
[00:29:28.360 --> 00:29:29.440]  大家都知道
[00:29:29.440 --> 00:29:32.840]  如果用這種形式來做寫作
[00:29:32.840 --> 00:29:35.120]  這個難度是很高的
[00:29:35.120 --> 00:29:37.480]  正如我叫做「Ellen」這樣
[00:29:37.480 --> 00:29:40.680]  如果要用「Ellen」這幾個字的字母
[00:29:40.680 --> 00:29:43.360]  反過來寫一句
[00:29:43.360 --> 00:29:47.280]  還要是連著的
[00:29:47.280 --> 00:29:56.360]  然後這句等下要與你的全文章融合的
[00:29:56.360 --> 00:29:58.600]  你覺得難不難呢?
[00:29:58.600 --> 00:30:00.880]  可能現在你找個「check gdp」來寫
[00:30:00.880 --> 00:30:03.600]  或者會快一點
[00:30:03.600 --> 00:30:04.640]  不僅是這樣
[00:30:04.640 --> 00:30:07.160]  其實《以詩帖記》裡面
[00:30:07.160 --> 00:30:09.320]  還有四處經文
[00:30:09.320 --> 00:30:13.280]  同樣出現神的名字
[00:30:13.280 --> 00:30:16.720]  而神的名字
[00:30:16.720 --> 00:30:21.520]  確實首先是出現在第一章裡面
[00:30:21.520 --> 00:30:27.760]  用剛剛好在罷免皇后這件事上面
[00:30:27.760 --> 00:30:32.520]  是出自一個非猶太人的米母肝的口
[00:30:32.520 --> 00:30:36.000]  而更加是得到所有人同意
[00:30:36.000 --> 00:30:39.120]  所以在《神學家》就說
[00:30:39.120 --> 00:30:43.680]  其實他們這樣來處理這個兩性的關係
[00:30:43.680 --> 00:30:46.560]  是否合乎神的心意呢?
[00:30:46.560 --> 00:30:47.440]  所以在這裡
[00:30:47.440 --> 00:30:50.520]  其實神的名字是倒轉出來
[00:30:50.520 --> 00:30:53.920]  在這裡並不是很巧合的
[00:30:53.920 --> 00:30:55.560]  大家都知道
[00:30:55.560 --> 00:30:58.800]  在《馬帝福音》第十九章第八節那裡
[00:30:58.800 --> 00:31:01.240]  耶穌曾經說過
[00:31:01.240 --> 00:31:04.400]  祂說「摩西因為你們心硬
[00:31:04.400 --> 00:31:06.560]  所以許你們休妻
[00:31:06.560 --> 00:31:09.920]  但起初並不是這樣」
[00:31:09.920 --> 00:31:11.400]  在這裡就說出了
[00:31:11.400 --> 00:31:15.040]  其實神祂做人的心意
[00:31:15.040 --> 00:31:20.640]  男人其實是不可以用權力來欺負他的妻子
[00:31:20.640 --> 00:31:22.480]  而保羅在《以筆所書》
[00:31:22.480 --> 00:31:24.880]  更加是教導是夫妻之道
[00:31:24.880 --> 00:31:26.360]  是說什麼呢?
[00:31:26.360 --> 00:31:29.280]  他說教會怎樣信服基督
[00:31:29.280 --> 00:31:33.720]  妻子也要怎樣來凡事信服丈夫
[00:31:33.720 --> 00:31:35.000]  你們作丈夫的
[00:31:35.000 --> 00:31:36.720]  是要愛你們的妻子
[00:31:36.720 --> 00:31:39.000]  正如基督愛教會
[00:31:39.000 --> 00:31:41.800]  為教會來社稷
[00:31:41.800 --> 00:31:45.680]  其實是說到夫妻其實是要互相偉生
[00:31:45.680 --> 00:31:48.240]  就好像耶穌基督的犧牲
[00:31:48.240 --> 00:31:52.720]  和信服的榜樣一樣
[00:31:52.720 --> 00:31:56.000]  大家都知道聖經是聖靈所默示的
[00:31:56.000 --> 00:32:01.360]  神的名字其實已經隱隱地藏在這裡
[00:32:01.360 --> 00:32:06.000]  只是我們有時候讀聖經的時候是很忽略了它
[00:32:06.000 --> 00:32:08.040]  但是當我們知道的時候
[00:32:08.040 --> 00:32:10.080]  你會不會覺得很驚訝
[00:32:10.080 --> 00:32:12.320]  其實神是無處不在
[00:32:12.320 --> 00:32:14.560]  神是知道人的野心
[00:32:14.560 --> 00:32:18.080]  所謂「人在造,天在看」
[00:32:18.080 --> 00:32:19.720]  在這裡只是告誡了我們
[00:32:19.720 --> 00:32:23.160]  不要圖謀那些虛妄的事
[00:32:23.160 --> 00:32:26.280]  讓我們一起來祈禱吧
[00:32:26.280 --> 00:32:26.960]  愛我們的主
[00:32:26.960 --> 00:32:28.520]  愛我們的神
[00:32:28.520 --> 00:32:30.520]  你掌管著人的生命
[00:32:30.520 --> 00:32:32.680]  照顧著人的生活
[00:32:32.680 --> 00:32:34.800]  無論我們的處境是怎樣
[00:32:34.800 --> 00:32:37.720]  都有你的心意和帶領
[00:32:37.720 --> 00:32:40.000]  求你除去我們的驕傲
[00:32:40.000 --> 00:32:41.720]  無知和憂慮
[00:32:41.720 --> 00:32:43.280]  給我們有信心
[00:32:43.280 --> 00:32:45.560]  因為萬事都會互相效力
[00:32:45.560 --> 00:32:47.560]  叫愛神的人得到好處
[00:32:47.560 --> 00:32:49.760]  禱告奉主耶穌基督聖名
[00:32:49.760 --> 00:32:50.280]  阿們
