
[00:00:00.000 --> 00:00:07.000]  感謝主讓我用音樂全職侍奉已經超過28年的時間
[00:22:15.000 --> 00:22:18.000]  奉獻的價值不同
[00:22:18.000 --> 00:22:25.000]  我們先看《馬學福音》十二章四十一至四十四節裡
[00:22:25.000 --> 00:22:30.000]  耶穌欣賞的窮寡婦奉獻了多少呢?
[00:22:30.000 --> 00:22:33.000]  有沒有人知道?
[00:22:33.000 --> 00:22:36.000]  只有兩個小時
[00:22:36.000 --> 00:22:39.000]  兩個小時很少
[00:22:39.000 --> 00:22:45.000]  但耶穌竟然稱讚這個窮寡婦獻上的兩個小時
[00:22:45.000 --> 00:22:48.000]  祂說比眾人獻上的更多
[00:22:48.000 --> 00:22:52.000]  為什麼呢?因為她獻上的是自己不足夠
[00:22:52.000 --> 00:22:56.000]  將她一切養生的都奉獻了
[00:22:56.000 --> 00:23:03.000]  其他人所奉獻的都是有餘的
[00:23:03.000 --> 00:23:08.000]  有些人不是他們有特別的恩賜
[00:23:08.000 --> 00:23:10.000]  但是他們很忠心
[00:23:10.000 --> 00:23:13.000]  他們很盡心的擺上
[00:23:13.000 --> 00:23:17.000]  在我們的音樂部的師班組員裡面
[00:23:17.000 --> 00:23:20.000]  都有些弟兄姊妹
[00:23:20.000 --> 00:23:24.000]  他們其實都不是獨唱的材料
[00:23:24.000 --> 00:23:26.000]  又不能夠獨當一面
[00:23:26.000 --> 00:23:28.000]  但是他們很忠心的
[00:23:28.000 --> 00:23:32.000]  他們每次出席練習都很準時
[00:23:32.000 --> 00:23:34.000]  成為我們的鼓勵
[00:23:34.000 --> 00:23:37.000]  成為我們的榜樣
[00:23:37.000 --> 00:23:41.000]  神亦都喜歡他們這樣的侍奉
[00:23:41.000 --> 00:23:43.000]  有時在崇拜裡面
[00:23:43.000 --> 00:23:45.000]  我們都見到一些弟兄姊妹
[00:23:45.000 --> 00:23:46.000]  他們很投入
[00:23:46.000 --> 00:23:52.000]  很開心的
[00:23:52.000 --> 00:23:55.000]  揚聲的去歌頌神
[00:23:55.000 --> 00:23:57.000]  坐在旁邊的人有時會覺得
[00:23:57.000 --> 00:23:59.000]  嘩!有少少走音
[00:23:59.000 --> 00:24:01.000]  唱得一般般
[00:24:01.000 --> 00:24:03.000]  唱得這麼大聲
[00:24:03.000 --> 00:24:07.000]  但是神不會覺得不喜悅
[00:24:07.000 --> 00:24:09.000]  反而覺得很讚賞
[00:24:09.000 --> 00:24:14.000]  因為他們是用心靈的向神歌頌
[00:24:14.000 --> 00:24:17.000]  另外耶穌稱讚一位婦女
[00:24:17.000 --> 00:24:19.000]  寄了在三卷的福音書
[00:24:19.000 --> 00:24:21.000]  馬太、馬可、約翰
[00:24:21.000 --> 00:24:26.000]  是講到瑪利亞獻上真拿達香膏
[00:24:26.000 --> 00:24:30.000]  是用一個玉瓶盛載的
[00:24:30.000 --> 00:24:33.000]  她在耶穌面前將這個玉瓶打爛了
[00:24:33.000 --> 00:24:37.000]  將香膏繞在耶穌的頭上
[00:24:37.000 --> 00:24:43.000]  耶穌表揚瑪利亞奉獻是毫無保留的
[00:24:43.000 --> 00:24:49.000]  她所奉獻的是猶太人當時一年的薪酬
[00:24:49.000 --> 00:24:54.000]  亦都可能是她一生的積蓄
[00:24:54.000 --> 00:24:56.000]  我們音樂組裡面
[00:24:56.000 --> 00:25:00.000]  亦都有些專業的音樂老師
[00:25:00.000 --> 00:25:04.000]  他們如果是禮拜六、禮拜日去教學生
[00:25:04.000 --> 00:25:07.000]  一定很好收入
[00:25:07.000 --> 00:25:10.000]  但是他們卻是選擇回成長班
[00:25:10.000 --> 00:25:13.000]  回來教會
[00:25:13.000 --> 00:25:15.000]  參與師班、參與樂組
[00:25:15.000 --> 00:25:17.000]  帶領會眾應拜
[00:25:17.000 --> 00:25:19.000]  有人覺得他們很傻
[00:25:19.000 --> 00:25:22.000]  賺少很多錢
[00:25:22.000 --> 00:25:30.000]  但是在神的眼中,神是很欣賞的
[00:25:30.000 --> 00:25:33.000]  究竟我們來到神面前
[00:25:33.000 --> 00:25:37.000]  我們擺相是不是賜貨呢?
[00:25:37.000 --> 00:25:39.000]  我們來到崇拜的時候
[00:25:39.000 --> 00:25:41.000]  有沒有準時呢?
[00:25:41.000 --> 00:25:45.000]  還是奉旨遲到?
[00:25:45.000 --> 00:25:53.000]  我們穿著的是否配得去見一個重要的人物?
[00:25:53.000 --> 00:25:56.000]  有一次在香港島裡面
[00:25:56.000 --> 00:26:01.000]  我和師母去到一間很有歷史的天主教堂
[00:26:01.000 --> 00:26:05.000]  上面有兩幅圖畫和大家分享
[00:26:05.000 --> 00:26:10.000]  他們有一些服裝的指引
[00:26:10.000 --> 00:26:13.000]  有些是適合的
[00:26:13.000 --> 00:26:15.000]  有些是不適合的
[00:26:15.000 --> 00:26:17.000]  看看另外一張
[00:26:17.000 --> 00:26:21.000]  都是一樣,不過是英文版本
[00:26:21.000 --> 00:26:25.000]  我們來到神面前應該是有恭敬的態度
[00:26:25.000 --> 00:26:27.000]  天主教堂有這樣的要求
[00:26:27.000 --> 00:26:29.000]  東正教堂有要求
[00:26:29.000 --> 00:26:32.000]  其他很多地方都有要求
[00:26:32.000 --> 00:26:37.000]  究竟我們所相信的神有沒有要求呢?
[00:26:37.000 --> 00:26:42.000]  還有第三樣神不喜歡他的子民的敬拜
[00:26:42.000 --> 00:26:45.000]  在《義賽亞書》第29章13節和我們講
[00:26:45.000 --> 00:26:51.000]  主說:因為這子民只用言語來親近我
[00:26:51.000 --> 00:26:53.000]  用嘴唇尊崇我
[00:26:53.000 --> 00:26:56.000]  他們的心卻遠離我
[00:26:56.000 --> 00:27:01.000]  他們對我的敬畏只是尊崇傳統的吩咐
[00:27:01.000 --> 00:27:05.000]  《馬太福音》15章7-9節同聲讀
[00:27:05.000 --> 00:27:12.000]  偽君子啊!義賽亞指著你們說的語言說得好
[00:27:12.000 --> 00:27:14.000]  這人用嘴唇尊敬我
[00:27:14.000 --> 00:27:16.000]  心卻遠離我
[00:27:16.000 --> 00:27:20.000]  他們把人的規條當作道理去教導人
[00:27:20.000 --> 00:27:25.000]  所以拜我的也是徒然
[00:27:25.000 --> 00:27:29.000]  假敬拜是口是心非
[00:27:29.000 --> 00:27:31.000]  口不對心
[00:27:31.000 --> 00:27:36.000]  廣東人說得把口虛有其表
[00:27:36.000 --> 00:27:38.000]  主耶穌在世界上的時候
[00:27:38.000 --> 00:27:41.000]  到處宣講天國的福音
[00:27:41.000 --> 00:27:44.000]  祂醫病趕鬼
[00:27:44.000 --> 00:27:48.000]  對人慈悲憐憫
[00:27:48.000 --> 00:27:50.000]  很多人去到祂面前
[00:27:50.000 --> 00:27:53.000]  祂都是寬容愛護
[00:27:53.000 --> 00:28:00.000]  唯獨常常去責備一班人是法理菜人
[00:28:00.000 --> 00:28:03.000]  耶穌為什麼對他們這麼嚴厲呢?
[00:28:03.000 --> 00:28:07.000]  因為法理菜人他們有一個很大的問題
[00:28:07.000 --> 00:28:10.000]  他們只是注重表面的功夫
[00:28:10.000 --> 00:28:13.000]  做得非常的十足
[00:28:13.000 --> 00:28:15.000]  做得被人看
[00:28:15.000 --> 00:28:17.000]  個個稱讚他們
[00:28:17.000 --> 00:28:21.000]  但是他們卻是被耶穌責備
[00:28:21.000 --> 00:28:23.000]  假冒為善
[00:28:23.000 --> 00:28:25.000]  偽君子
[00:28:25.000 --> 00:28:28.000]  更加可憐就是他們自以為意
[00:28:28.000 --> 00:28:30.000]  以為自己做得很好
[00:28:30.000 --> 00:28:32.000]  以為自己很淑齡
[00:28:32.000 --> 00:28:35.000]  不證覺自己的問題
[00:28:35.000 --> 00:28:39.000]  他們的信仰都是純正的信仰
[00:28:39.000 --> 00:28:43.000]  但是他們的信仰和他們的生命人生
[00:28:43.000 --> 00:28:47.000]  是絲毫沒有關係沒有影響
[00:28:47.000 --> 00:28:50.000]  他們有純正的信仰
[00:28:50.000 --> 00:28:52.000]  他們有奉獻
[00:28:52.000 --> 00:28:56.000]  但是他們卻是沒有行公義
[00:28:56.000 --> 00:28:58.000]  沒有好憐憫
[00:28:58.000 --> 00:29:02.000]  沒有全謙卑的心同神同行
[00:29:02.000 --> 00:29:05.000]  他們裝作做得很好看
[00:29:05.000 --> 00:29:07.000]  很虔誠
[00:29:07.000 --> 00:29:11.000]  但是心裏面充滿不義
[00:29:11.000 --> 00:29:15.000]  他們的信仰只不過在頭腦裏面
[00:29:15.000 --> 00:29:17.000]  但不是在心靈當中
[00:29:17.000 --> 00:29:19.000]  他們著重儀式
[00:29:19.000 --> 00:29:22.000]  著重傳統
[00:29:22.000 --> 00:29:27.000]  但卻沒有敬虔的人生
[00:29:27.000 --> 00:29:31.000]  只是頭腦和嘴唇的敬拜
[00:29:31.000 --> 00:29:35.000]  沒有心靈和生活裏面的內涵
[00:29:35.000 --> 00:29:39.000]  今日我們都要苦心自問
[00:29:39.000 --> 00:29:42.000]  我們是否只是得罷口呢?
[00:29:42.000 --> 00:29:45.000]  我們是否很熟悉聖經?
[00:29:45.000 --> 00:29:48.000]  金句琅琅上口
[00:29:48.000 --> 00:29:52.000]  但是生命卻不能夠反映出神的聖潔
[00:29:52.000 --> 00:29:56.000]  沒有結出宿命的果子
[00:29:56.000 --> 00:30:02.000]  假敬拜就是生命和生活分離
[00:30:02.000 --> 00:30:05.000]  一個禮拜只是兩個小時
[00:30:05.000 --> 00:30:07.000]  四個小時的敬拜生活
[00:30:07.000 --> 00:30:11.000]  神所要求的是7/24
[00:30:11.000 --> 00:30:14.000]  七天二十四小時
[00:30:14.000 --> 00:30:23.000]  都是跟隨神,都是敬拜神
[00:30:23.000 --> 00:30:26.000]  這個禮拜有一位陳學生
[00:30:26.000 --> 00:30:27.000]  他和我聯絡
[00:30:27.000 --> 00:30:29.000]  他說我想訪問你
[00:30:29.000 --> 00:30:34.000]  因為我正在寫一張論文
[00:30:34.000 --> 00:30:37.000]  是關於敬拜的歷史
[00:30:37.000 --> 00:30:40.000]  我用成針做題材
[00:30:40.000 --> 00:30:43.000]  其中一個問題他要我回答的
[00:30:43.000 --> 00:30:46.000]  是他需要你幫我
[00:30:46.000 --> 00:30:50.000]  他說究竟成針的會眾崇拜之後
[00:30:50.000 --> 00:30:55.000]  生命和生活有沒有很大的改變呢?
[00:30:55.000 --> 00:30:57.000]  請你都幫幫我吧
[00:30:57.000 --> 00:31:00.000]  想一想吧
[00:31:00.000 --> 00:31:03.000]  我們要謹慎
[00:31:03.000 --> 00:31:04.000]  如果我們不留心
[00:31:04.000 --> 00:31:09.000]  很容易就犯了以色列人他們的錯誤
[00:31:09.000 --> 00:31:13.000]  真正敬拜具備什麼條件呢?
[00:31:13.000 --> 00:31:16.000]  撒瑪利亞的婦人
[00:31:16.000 --> 00:31:20.000]  她以為敬拜就是在哪個地方
[00:31:20.000 --> 00:31:21.000]  在什麼堂會
[00:31:21.000 --> 00:31:24.000]  什麼時間為重要
[00:31:24.000 --> 00:31:26.000]  但耶穌說的是
[00:31:26.000 --> 00:31:31.000]  用心靈和誠實去敬拜
[00:31:31.000 --> 00:31:34.000]  提醒大家以後來敬拜的時候
[00:31:34.000 --> 00:31:37.000]  我們要準備兩件事
[00:31:37.000 --> 00:31:41.000]  第一,帶你的心靈來敬拜
[00:31:41.000 --> 00:31:44.000]  Internal, not only external
[00:31:44.000 --> 00:31:48.000]  不是只是身體來敬拜
[00:31:48.000 --> 00:31:53.000]  人在心不在,虛有其表
[00:31:53.000 --> 00:31:56.000]  你有沒有盡心?
[00:31:56.000 --> 00:31:57.000]  有沒有專心?
[00:31:57.000 --> 00:31:59.000]  有沒有用心?
[00:31:59.000 --> 00:32:01.000]  你唱詩的時候
[00:32:01.000 --> 00:32:05.000]  是不是口唱心和去讚美神呢?
[00:32:05.000 --> 00:32:11.000]  有沒有專心去參與每一項崇拜程序
[00:32:11.000 --> 00:32:18.000]  還是在whatsapp睡覺呢?
[00:32:18.000 --> 00:32:21.000]  用心去行道
[00:32:21.000 --> 00:32:25.000]  做一個知行合一的門徒
[00:32:25.000 --> 00:32:29.000]  第二,我們要誠實地去敬拜
[00:32:29.000 --> 00:32:33.000]  不要虛偽,不要作狀
[00:32:33.000 --> 00:32:39.000]  不要做一切只是儀式的行員就員工
[00:32:39.000 --> 00:32:43.000]  真正的敬拜帶來生命的改變
[00:32:43.000 --> 00:32:45.000]  當我們來敬拜神的時候
[00:32:45.000 --> 00:32:46.000]  我們要接受
[00:32:46.000 --> 00:32:48.000]  神跟我們講說話
[00:32:48.000 --> 00:32:50.000]  我們生命隨時要調整
[00:32:50.000 --> 00:32:52.000]  當我們敬拜了之後
[00:32:52.000 --> 00:32:56.000]  我們的生命應該是更加的齒神
[00:32:56.000 --> 00:33:01.000]  我們不要人格分離
[00:33:01.000 --> 00:33:06.000]  九月份我和師母有機會去俄羅斯旅行
[00:33:06.000 --> 00:33:08.000]  有朋友知道我們去俄羅斯旅行
[00:33:08.000 --> 00:33:11.000]  就whatsapp了一幅圖畫給我們看
[00:33:11.000 --> 00:33:13.000]  是一幅名畫
[00:33:13.000 --> 00:33:15.000]  不知道大家有沒有看過這幅圖畫
[00:33:15.000 --> 00:33:18.000]  是浪子回頭的圖畫
[00:33:18.000 --> 00:33:20.000]  今天這幅圖畫的原作
[00:33:20.000 --> 00:33:26.000]  就在俄羅斯的隱士博物館
[00:33:26.000 --> 00:33:29.000]  我和師母真的去到隱士博物館
[00:33:29.000 --> 00:33:35.000]  看到這幅倫布蘭的作品
[00:33:35.000 --> 00:33:40.000]  《浪子回頭》
[00:33:40.000 --> 00:33:43.000]  我們跟這位朋友說
[00:33:43.000 --> 00:33:44.000]  真的看到了
[00:33:44.000 --> 00:33:46.000]  他就問有什麼感受
[00:33:46.000 --> 00:33:48.000]  其實我們都不是學畫的
[00:33:48.000 --> 00:33:50.000]  所以不太懂得特別
[00:33:50.000 --> 00:33:53.000]  覺得浪子回頭的故事都很熟悉
[00:33:53.000 --> 00:33:56.000]  不過當日我們有一位導遊
[00:33:56.000 --> 00:33:58.000]  他是俄羅斯人
[00:33:58.000 --> 00:34:00.000]  他用普通話
[00:34:00.000 --> 00:34:06.000]  去解釋這幅畫給所有的團友
[00:34:06.000 --> 00:34:11.000]  他講浪子回頭的福音故事
[00:34:11.000 --> 00:34:13.000]  講得非常之詳細
[00:34:13.000 --> 00:34:16.000]  令到我們很感動
[00:34:16.000 --> 00:34:18.000]  我們回來了
[00:34:18.000 --> 00:34:21.000]  這位朋友又送了一本書給我們看
[00:34:21.000 --> 00:34:24.000]  跟這幅畫有關係
[00:34:24.000 --> 00:34:30.000]  盧雲神父看了這幅浪子回頭的圖畫之後
[00:34:30.000 --> 00:34:32.000]  他生命的改變
[00:34:32.000 --> 00:34:35.000]  寫了一本書
[00:34:35.000 --> 00:34:38.000]  盧雲神父寫這本書
[00:34:38.000 --> 00:34:41.000]  裡面跟我們分享有三樣事情
[00:34:41.000 --> 00:34:42.000]  第一樣
[00:34:42.000 --> 00:34:44.000]  他看了這幅畫之後
[00:34:44.000 --> 00:34:46.000]  他覺得他自己好像這個小孩
[00:34:46.000 --> 00:34:50.000]  好像這個浪子離家出走
[00:34:50.000 --> 00:34:53.000]  他迷失了
[00:34:53.000 --> 00:34:56.000]  他知道他自己是屬神的兒女
[00:34:56.000 --> 00:35:01.000]  但是他很介意別人對他的評價
[00:35:01.000 --> 00:35:04.000]  小小批評他就會發怒
[00:35:04.000 --> 00:35:07.000]  很嚴重
[00:35:07.000 --> 00:35:10.000]  但是有小小的稱讚
[00:35:10.000 --> 00:35:12.000]  他就沾沾自喜
[00:35:12.000 --> 00:35:15.000]  很興奮
[00:35:15.000 --> 00:35:18.000]  其實當我們在不應該找的地方
[00:35:18.000 --> 00:35:20.000]  去找無條件的愛
[00:35:20.000 --> 00:35:22.000]  我們都是浪子
[00:35:22.000 --> 00:35:26.000]  當我們努力的去證明給別人看
[00:35:26.000 --> 00:35:27.000]  我們的優秀
[00:35:27.000 --> 00:35:28.000]  我們的能力
[00:35:28.000 --> 00:35:31.000]  搶奪了神的榮耀
[00:35:31.000 --> 00:35:35.000]  我們都好像浪子一樣
[00:35:35.000 --> 00:35:38.000]  你覺不覺得你都好像浪子一樣
[00:35:38.000 --> 00:35:40.000]  失落了呢?
[00:35:40.000 --> 00:35:43.000]  你願不願意被神找回來呢?
[00:35:43.000 --> 00:35:47.000]  我們的神有無限的憐憫和恩賜
[00:35:47.000 --> 00:35:51.000]  祂等待你我回轉
[00:35:51.000 --> 00:35:53.000]  勞運神父亦都是
[00:35:53.000 --> 00:35:56.000]  看到他自己好像這個大兒子一樣
[00:35:56.000 --> 00:35:58.000]  他自以為義
[00:35:58.000 --> 00:36:00.000]  他不要恕罪人
[00:36:00.000 --> 00:36:05.000]  他內心和父親違背
[00:36:05.000 --> 00:36:07.000]  非常的醜陋
[00:36:07.000 --> 00:36:09.000]  這個是不是我們的問題呢?
[00:36:09.000 --> 00:36:12.000]  我們又不是覺得自己很精明
[00:36:12.000 --> 00:36:13.000]  很能幹
[00:36:13.000 --> 00:36:15.000]  我們很忠心服事
[00:36:15.000 --> 00:36:19.000]  但是我們卻不能夠容忍人的錯誤
[00:36:19.000 --> 00:36:22.000]  我們斥責他們的過犯
[00:36:22.000 --> 00:36:26.000]  我們傷害人的感受
[00:36:26.000 --> 00:36:31.000]  我們亦都是欠缺自省的能力
[00:36:31.000 --> 00:36:36.000]  其實兩個兒子都是浪子
[00:36:36.000 --> 00:36:40.000]  都有離開神的不對的地方
[00:36:40.000 --> 00:36:43.000]  都需要神饒恕
[00:36:43.000 --> 00:36:46.000]  神都饒恕了他們了
[00:36:46.000 --> 00:36:48.000]  勞運神父看這幅圖畫
[00:36:48.000 --> 00:36:53.000]  看到神就好像這個父親一樣
[00:36:53.000 --> 00:36:57.000]  很開心的去接納他們兩個兒子
[00:36:57.000 --> 00:37:00.000]  他不計較他們的不是
[00:37:00.000 --> 00:37:02.000]  無知、行惡
[00:37:02.000 --> 00:37:03.000]  完全的接納
[00:37:03.000 --> 00:37:07.000]  歡迎他們回到他的懷抱裏面
[00:37:07.000 --> 00:37:09.000]  勞運神父因此
[00:37:09.000 --> 00:37:14.000]  做了他生命裏面另外一個的抉擇
[00:37:14.000 --> 00:37:20.000]  他說我要追求活得好像這個父親一樣
[00:37:20.000 --> 00:37:23.000]  其實聖經的教導也是
[00:37:23.000 --> 00:37:24.000]  神要跟隨他的人
[00:37:24.000 --> 00:37:30.000]  學他完全好像天父一樣完全
[00:37:30.000 --> 00:37:32.000]  所以勞運神父
[00:37:32.000 --> 00:37:36.000]  他本來是在哈佛大學做教授
[00:37:36.000 --> 00:37:39.000]  他細心去看這幅畫之後
[00:37:39.000 --> 00:37:45.000]  他就改變了他辭去了他在哈佛大學裏面的教職
[00:37:45.000 --> 00:37:53.000]  去方舟一個服侍智障人士的機構那裏侍奉
[00:37:53.000 --> 00:37:58.000]  今日神找到撒瑪利亞夫人
[00:37:58.000 --> 00:38:01.000]  神找到勞運
[00:38:01.000 --> 00:38:03.000]  究竟神有沒有找到你
[00:38:03.000 --> 00:38:05.000]  有沒有找到我呢
[00:38:05.000 --> 00:38:13.000]  我們一起祈禱
[00:38:13.000 --> 00:38:16.000]  如果今日天父是找到你
[00:38:16.000 --> 00:38:19.000]  你好嗎在你的座位上
[00:38:19.000 --> 00:38:22.000]  你都是跟他祈禱
[00:38:22.000 --> 00:38:26.000]  好像昔日以賽亞先知一樣回應神
[00:38:26.000 --> 00:38:29.000]  我鼓勵你可以將你的手舉起
[00:38:29.000 --> 00:38:32.000]  你心裏面跟神說
[00:38:32.000 --> 00:38:37.000]  我在這裏請你得著我
[00:38:37.000 --> 00:38:41.000]  請你幫助我每天去跟隨你
[00:38:41.000 --> 00:38:43.000]  去敬拜你
[00:38:43.000 --> 00:38:45.000]  去為你做見證
[00:38:45.000 --> 00:38:50.000]  做炎做光
[00:38:50.000 --> 00:38:52.000]  奉主耶穌的聖名祈求
[00:38:52.000 --> 00:38:53.000]  阿們
