
[00:00:00.000 --> 00:00:04.000]  (主席)在聖誕快到的時間
[00:23:06.000 --> 00:23:08.000]  說他是撒旦
[00:23:08.000 --> 00:23:10.000]  推他去後面吧
[00:23:10.000 --> 00:23:14.000]  這句說話並不是一句普通責備的說話
[00:23:14.000 --> 00:23:17.000]  而是一句很嚴厲斥責的說話
[00:23:17.000 --> 00:23:19.000]  大家去想想
[00:23:19.000 --> 00:23:20.000]  代入經文
[00:23:20.000 --> 00:23:23.000]  彼得一番好意
[00:23:23.000 --> 00:23:25.000]  不想你死
[00:23:25.000 --> 00:23:31.000]  明明知道這次會遭遇這麼大的苦難
[00:23:31.000 --> 00:23:33.000]  甚至是死亡
[00:23:33.000 --> 00:23:37.000]  人之常情都會去阻止
[00:23:37.000 --> 00:23:40.000]  不阻止才奇怪
[00:23:40.000 --> 00:23:41.000]  難道你去死吧
[00:23:41.000 --> 00:23:43.000]  成就上帝的心意
[00:23:43.000 --> 00:23:47.000]  按常你不會這樣做
[00:23:47.000 --> 00:23:51.000]  但是當彼得強力拉住耶穌基督
[00:23:51.000 --> 00:23:53.000]  要勸阻他的時候
[00:23:53.000 --> 00:23:55.000]  耶穌基督不但不領情
[00:23:55.000 --> 00:23:57.000]  反而大聲的去斥責他
[00:23:57.000 --> 00:23:59.000]  說他是撒旦
[00:23:59.000 --> 00:24:00.000]  大家去想想
[00:24:00.000 --> 00:24:02.000]  是一個非常不尋常的行動
[00:24:02.000 --> 00:24:04.000]  但是在和合本裡
[00:24:04.000 --> 00:24:08.000]  大概看不到不尋常的地方
[00:24:08.000 --> 00:24:11.000]  原來不尋常的地方是
[00:24:11.000 --> 00:24:15.000]  當彼得勸阻耶穌基督的時候
[00:24:15.000 --> 00:24:20.000]  原來勸阻這個字在原文的意思
[00:24:20.000 --> 00:24:23.000]  這個字正好就是耶穌基督
[00:24:23.000 --> 00:24:27.000]  斥責彼得是撒旦的字
[00:24:27.000 --> 00:24:28.000]  是同一個字
[00:24:28.000 --> 00:24:33.000]  不過和合本去翻譯比較隱晦一點
[00:24:33.000 --> 00:24:36.000]  原來彼得拉住耶穌基督
[00:24:36.000 --> 00:24:39.000]  拉住一邊是罵他
[00:24:39.000 --> 00:24:41.000]  你不應該這樣做
[00:24:41.000 --> 00:24:42.000]  為什麼你要這樣做
[00:24:42.000 --> 00:24:47.000]  大概是一個這樣的語氣去演繹
[00:24:47.000 --> 00:24:50.000]  原來當彼得拉住一邊
[00:24:50.000 --> 00:24:53.000]  是用一個這樣的語氣
[00:24:53.000 --> 00:24:56.000]  去說耶穌基督
[00:24:56.000 --> 00:25:00.000]  為什麼你要這樣去受死的時候
[00:25:00.000 --> 00:25:05.000]  我們開始去明白
[00:25:05.000 --> 00:25:08.000]  那個問題的癥結所在
[00:25:08.000 --> 00:25:13.000]  原來彼得停留在對彌賽亞的觀念上
[00:25:13.000 --> 00:25:14.000]  仍然是沒有改過
[00:25:14.000 --> 00:25:19.000]  他雖然認出耶穌是基督
[00:25:19.000 --> 00:25:23.000]  但是大概他不是很認識耶穌是基督
[00:25:23.000 --> 00:25:25.000]  這個裡面的意思
[00:25:25.000 --> 00:25:29.000]  原來彼得是想要耶穌用他的方法來做事
[00:25:29.000 --> 00:25:33.000]  彼得還沒搞清楚
[00:25:33.000 --> 00:25:35.000]  雖然看到
[00:25:35.000 --> 00:25:38.000]  但是原來還沒看穿整件事
[00:25:38.000 --> 00:25:41.000]  所以我們可以這樣說
[00:25:41.000 --> 00:25:43.000]  彼得是認得耶穌
[00:25:43.000 --> 00:25:45.000]  但是他並不認識耶穌
[00:25:45.000 --> 00:25:48.000]  這個是進入了第二個階段
[00:25:48.000 --> 00:25:52.000]  不過還沒進入第三個階段
[00:25:52.000 --> 00:25:57.000]  然後在第34節到第35節
[00:25:57.000 --> 00:26:01.000]  耶穌就隨即對著他的群眾和門徒
[00:26:01.000 --> 00:26:03.000]  作出他的教導
[00:26:03.000 --> 00:26:06.000]  於是耶穌叫群眾和門徒
[00:26:06.000 --> 00:26:08.000]  都到他跟前來
[00:26:08.000 --> 00:26:09.000]  告訴他們
[00:26:09.000 --> 00:26:11.000]  如果有人要跟從我
[00:26:11.000 --> 00:26:12.000]  就得捨棄自己
[00:26:12.000 --> 00:26:15.000]  背棄他的十字架來跟從我
[00:26:15.000 --> 00:26:17.000]  因為凡要救自己生命的
[00:26:17.000 --> 00:26:19.000]  必喪了生命
[00:26:19.000 --> 00:26:22.000]  凡為我和福音喪掉生命的
[00:26:22.000 --> 00:26:25.000]  必救了生命
[00:26:25.000 --> 00:26:29.000]  從馬可福音作者寫下這段說話
[00:26:29.000 --> 00:26:30.000]  我們就可以明白
[00:26:30.000 --> 00:26:38.000]  門徒確實是很怕去耶路撒冷一次的旅程
[00:26:38.000 --> 00:26:40.000]  而怕在於什麼呢
[00:26:40.000 --> 00:26:43.000]  就是十字架確實是當時代
[00:26:43.000 --> 00:26:45.000]  羅馬帝國的時代
[00:26:45.000 --> 00:26:48.000]  用來懲治在他統治之下
[00:26:48.000 --> 00:26:50.000]  那些叛逆的人民
[00:26:50.000 --> 00:26:52.000]  特別是針對那些犯有叛亂
[00:26:52.000 --> 00:26:54.000]  嚴重妨礙社會
[00:26:54.000 --> 00:26:58.000]  安寧的人的一個刑具
[00:26:58.000 --> 00:27:03.000]  如果有人被判處釘十字架的刑罰
[00:27:03.000 --> 00:27:07.000]  這個人就要背起自己的十字架
[00:27:07.000 --> 00:27:09.000]  來上刑場
[00:27:09.000 --> 00:27:13.000]  因此當耶穌基督在這裡說
[00:27:13.000 --> 00:27:15.000]  想要跟隨他的人
[00:27:15.000 --> 00:27:16.000]  就要捨棄自己
[00:27:16.000 --> 00:27:19.000]  然後還要背起自己的十字架
[00:27:19.000 --> 00:27:21.000]  這樣來跟隨的話
[00:27:21.000 --> 00:27:24.000]  這句說話的意思就是
[00:27:24.000 --> 00:27:28.000]  要告訴當時的群眾和門徒
[00:27:28.000 --> 00:27:30.000]  如果你們真的要跟的話
[00:27:30.000 --> 00:27:33.000]  大概你們要有這種心理預備
[00:27:33.000 --> 00:27:36.000]  要有準備一個受苦的心智
[00:27:36.000 --> 00:27:39.000]  然後要挑起背負這個
[00:27:39.000 --> 00:27:42.000]  生命苦難的十字架
[00:27:42.000 --> 00:27:44.000]  這個重擔
[00:27:44.000 --> 00:27:46.000]  來跟從主耶穌
[00:27:46.000 --> 00:27:51.000]  這個就是當我們去預備主在臨的時候
[00:27:51.000 --> 00:27:55.000]  其中一個很重要的
[00:27:55.000 --> 00:28:00.000]  我們心靈的預備
[00:28:00.000 --> 00:28:02.000]  去到第35節
[00:28:02.000 --> 00:28:04.000]  馬福音非常強調
[00:28:04.000 --> 00:28:06.000]  為我和福音的緣故
[00:28:06.000 --> 00:28:08.000]  而受到傷害的生命
[00:28:08.000 --> 00:28:10.000]  將會因為上帝的賞賜
[00:28:10.000 --> 00:28:13.000]  反而得到豐富的生命
[00:28:13.000 --> 00:28:15.000]  如果不是這樣
[00:28:15.000 --> 00:28:17.000]  而是為了自己
[00:28:17.000 --> 00:28:18.000]  這樣做的人
[00:28:18.000 --> 00:28:20.000]  他將會失去了
[00:28:20.000 --> 00:28:22.000]  自己很想保存的生命
[00:28:22.000 --> 00:28:25.000]  那個弔詭性就在這裡
[00:28:25.000 --> 00:28:28.000]  而在信仰裡面
[00:28:28.000 --> 00:28:29.000]  我經常覺得
[00:28:29.000 --> 00:28:31.000]  很令我們值得回味
[00:28:31.000 --> 00:28:33.000]  或者是繼續來學習
[00:28:33.000 --> 00:28:36.000]  致死的時刻
[00:28:36.000 --> 00:28:39.000]  就是你要放
[00:28:39.000 --> 00:28:41.000]  你要拿的時候
[00:28:41.000 --> 00:28:42.000]  其實你也需要放
[00:28:42.000 --> 00:28:43.000]  你不肯放的時候
[00:28:43.000 --> 00:28:45.000]  反而令他失去
[00:28:45.000 --> 00:28:48.000]  第36至37節
[00:28:48.000 --> 00:28:53.000]  耶穌基督說出當時猶太社會的一句諺語
[00:28:53.000 --> 00:28:54.000]  就是說
[00:28:54.000 --> 00:28:58.000]  你用什麼來可以換取生命呢
[00:28:58.000 --> 00:29:01.000]  大概這是當時一句很流行的話
[00:29:01.000 --> 00:29:04.000]  耶穌基督在這裡很清楚說了這句
[00:29:04.000 --> 00:29:05.000]  很誠懇的話
[00:29:05.000 --> 00:29:06.000]  就是說
[00:29:06.000 --> 00:29:08.000]  一個人就是贏得了全世界
[00:29:08.000 --> 00:29:10.000]  卻賠上了自己的生命
[00:29:10.000 --> 00:29:11.000]  有什麼益處呢
[00:29:11.000 --> 00:29:12.000]  沒有的
[00:29:12.000 --> 00:29:14.000]  看看耶穌基督的說話
[00:29:14.000 --> 00:29:16.000]  是非常清楚
[00:29:16.000 --> 00:29:18.000]  答案是沒有
[00:29:18.000 --> 00:29:19.000]  沒有
[00:29:19.000 --> 00:29:21.000]  這裡所說的世界
[00:29:21.000 --> 00:29:25.000]  其實就是指當時的物質世界
[00:29:25.000 --> 00:29:27.000]  特別是指著財富
[00:29:27.000 --> 00:29:28.000]  在我們今天的世界
[00:29:28.000 --> 00:29:33.000]  大家都喜歡去炫富
[00:29:33.000 --> 00:29:35.000]  我們上臉書或者YouTube
[00:29:35.000 --> 00:29:39.000]  有很多富二代將他們炫富的照片
[00:29:39.000 --> 00:29:40.000]  或者他們的影片
[00:29:40.000 --> 00:29:41.000]  放上去
[00:29:41.000 --> 00:29:44.000]  實在是我們看完之後
[00:29:44.000 --> 00:29:45.000]  哇
[00:29:45.000 --> 00:29:47.000]  一聲驚訝
[00:29:47.000 --> 00:29:51.000]  原來在這樣的背後
[00:29:51.000 --> 00:29:54.000]  我們就是用這種價值
[00:29:54.000 --> 00:29:57.000]  來衡量一個人生命的價值
[00:29:57.000 --> 00:29:59.000]  這種是一種
[00:29:59.000 --> 00:30:03.000]  在基督教的角度和立場來說
[00:30:03.000 --> 00:30:06.000]  是一種很愚蠢的看法
[00:30:06.000 --> 00:30:07.000]  我們經常說
[00:30:07.000 --> 00:30:11.000]  其實生命不是等於這些東西
[00:30:11.000 --> 00:30:13.000]  如果這些東西就等於生命的話
[00:30:13.000 --> 00:30:15.000]  大概我們的生命
[00:30:15.000 --> 00:30:20.000]  都是非常便宜
[00:30:20.000 --> 00:30:22.000]  非常不值錢
[00:30:22.000 --> 00:30:25.000]  如果這樣劃上一個等號之外
[00:30:25.000 --> 00:30:27.000]  但原來生命之外
[00:30:27.000 --> 00:30:30.000]  那個不是一個等號
[00:30:30.000 --> 00:30:32.000]  那個的重價
[00:30:32.000 --> 00:30:34.000]  那個重要的地方
[00:30:34.000 --> 00:30:37.000]  原來是需要連繫在
[00:30:37.000 --> 00:30:41.000]  主耶穌基督的生命之上
[00:30:41.000 --> 00:30:44.000]  而這個生命在當中
[00:30:44.000 --> 00:30:46.000]  來到去帶出
[00:30:46.000 --> 00:30:50.000]  有時我們會不會為了生存
[00:30:50.000 --> 00:30:53.000]  我們會不會為了等於這些價值
[00:30:53.000 --> 00:30:55.000]  而在我們生命上
[00:30:55.000 --> 00:30:57.000]  作出一些妥協呢
[00:30:57.000 --> 00:30:59.000]  甚至我們會不會給環境
[00:30:59.000 --> 00:31:02.000]  來作出改變
[00:31:02.000 --> 00:31:04.000]  Transform
[00:31:04.000 --> 00:31:07.000]  這個是我們需要去想
[00:31:07.000 --> 00:31:09.000]  會變到怎樣呢
[00:31:09.000 --> 00:31:12.000]  第38節來到去說
[00:31:12.000 --> 00:31:16.000]  出現了一個值得我們注意的字眼
[00:31:16.000 --> 00:31:18.000]  就是淫亂和邪惡
[00:31:18.000 --> 00:31:20.000]  這個用詞
[00:31:20.000 --> 00:31:23.000]  這個詞語在《馬塔福音》第16章4節
[00:31:23.000 --> 00:31:26.000]  是記載到法利塞人和薩都該人
[00:31:26.000 --> 00:31:28.000]  他們來找耶穌
[00:31:28.000 --> 00:31:30.000]  在當中去要求耶穌
[00:31:30.000 --> 00:31:33.000]  再次來到去顯一個神蹟給他們看
[00:31:33.000 --> 00:31:36.000]  好證明他是從上帝而來
[00:31:36.000 --> 00:31:38.000]  耶穌基督就很嚴厲去指責
[00:31:38.000 --> 00:31:39.000]  這班宗教的領袖就說
[00:31:39.000 --> 00:31:41.000]  這個世代的人
[00:31:41.000 --> 00:31:43.000]  竟然是這麼邪惡淫亂
[00:31:43.000 --> 00:31:44.000]  你們要求神蹟嗎
[00:31:44.000 --> 00:31:46.000]  除了若拿的神蹟之外
[00:31:46.000 --> 00:31:48.000]  你們再看不到別的神蹟
[00:31:48.000 --> 00:31:52.000]  耶穌基督就是用這個邪惡和淫亂這個字
[00:31:52.000 --> 00:31:57.000]  來表明對上帝那班人
[00:31:57.000 --> 00:32:00.000]  對上帝的不忠
[00:32:00.000 --> 00:32:02.000]  但是這個不忠
[00:32:02.000 --> 00:32:08.000]  是被表面的宗教的外衣來包裹住
[00:32:08.000 --> 00:32:09.000]  表面看來是很敬虔
[00:32:09.000 --> 00:32:11.000]  但是內心卻不是這樣
[00:32:11.000 --> 00:32:13.000]  表面看來是信靠上帝
[00:32:13.000 --> 00:32:16.000]  但是內心卻是另外一種信靠
[00:32:16.000 --> 00:32:20.000]  而這個就是邪惡和淫亂的意思
[00:32:20.000 --> 00:32:25.000]  有時說這些經文
[00:32:25.000 --> 00:32:28.000]  或者去查考的時候
[00:32:28.000 --> 00:32:30.000]  第一件事的影響最大
[00:32:30.000 --> 00:32:32.000]  就是指向自己
[00:32:32.000 --> 00:32:36.000]  自己有沒有在侍奉上面
[00:32:36.000 --> 00:32:40.000]  同樣有沒有像法尼塞人和薩魯該人一樣
[00:32:40.000 --> 00:32:43.000]  有這種淫亂和邪惡的思想
[00:32:43.000 --> 00:32:48.000]  但是這些東西被一個宗教的外衣來包裹住
[00:32:48.000 --> 00:32:51.000]  有時我都求主來察驗
[00:32:51.000 --> 00:32:56.000]  在預備救主降生的過程裡
[00:32:56.000 --> 00:33:00.000]  我求主來光照和審查我自己
[00:33:00.000 --> 00:33:02.000]  我的行事為人究竟是怎樣
[00:33:02.000 --> 00:33:09.000]  會不會同樣都是走邪惡和淫亂的步伐
[00:33:09.000 --> 00:33:12.000]  求主來保守和提醒
[00:33:12.000 --> 00:33:15.000]  為什麼要這樣去想去提醒自己
[00:33:15.000 --> 00:33:18.000]  因為如果再讓這些東西衍生
[00:33:18.000 --> 00:33:22.000]  再去發大之後會有什麼事發生
[00:33:22.000 --> 00:33:26.000]  慢慢我們會變成去信一個
[00:33:26.000 --> 00:33:30.000]  只有神跡沒有十字架的基督教
[00:33:30.000 --> 00:33:34.000]  丁子妹,這是不是你要所信的基督教
[00:33:34.000 --> 00:33:39.000]  或者這是不是你要追求這一類的基督教
[00:33:39.000 --> 00:33:41.000]  而不需要有十字架的基督教
[00:33:41.000 --> 00:33:45.000]  這是值得我們去想
[00:33:45.000 --> 00:33:47.000]  所以當你這樣想的時候
[00:33:47.000 --> 00:33:50.000]  丁子妹你再去看為什麼
[00:33:50.000 --> 00:33:54.000]  耶穌基督要罵彼得撒旦退去我後面吧
[00:33:54.000 --> 00:33:56.000]  意思就是這樣
[00:33:56.000 --> 00:34:00.000]  如果他不當下大聲去叱吒他
[00:34:00.000 --> 00:34:03.000]  或者甚至罵醒他的時候
[00:34:03.000 --> 00:34:10.000]  大概彼得慢慢跟從一個不要十字架的上帝
[00:34:10.000 --> 00:34:14.000]  而只要他自己成為上帝的一個基督教
[00:34:14.000 --> 00:34:16.000]  所以是有意思的
[00:34:16.000 --> 00:34:19.000]  耶穌基督這樣去罵彼得的時候
[00:34:19.000 --> 00:34:21.000]  而在我們生活裏面
[00:34:21.000 --> 00:34:28.000]  往往有時未去到這麼嚴峻的處境
[00:34:28.000 --> 00:34:30.000]  但在我們生活裏面
[00:34:30.000 --> 00:34:33.000]  其實都可以讓我們有很多提醒
[00:34:33.000 --> 00:34:35.000]  而在我們生活當中
[00:34:35.000 --> 00:34:39.000]  亦都可以有我們一步一步學習的地方
[00:34:39.000 --> 00:34:42.000]  看一本書叫做職場繁星
[00:34:42.000 --> 00:34:45.000]  裏面有一個這樣的見證
[00:34:45.000 --> 00:34:51.000]  有一位弟兄姓楊
[00:34:51.000 --> 00:34:55.000]  他是一間數碼廣告公司的創辦人
[00:34:55.000 --> 00:34:57.000]  他有一個這樣的見證
[00:34:57.000 --> 00:34:59.000]  我都讀他的見證出來
[00:34:59.000 --> 00:35:01.000]  他說他在學生時代
[00:35:01.000 --> 00:35:03.000]  是活在於學校和教會
[00:35:03.000 --> 00:35:06.000]  生活快樂而且充實
[00:35:06.000 --> 00:35:11.000]  我認為若果按照這個步伐來生活下去的時候
[00:35:11.000 --> 00:35:14.000]  我大概可以兼顧事業和侍奉
[00:35:14.000 --> 00:35:15.000]  兩樣都精彩
[00:35:15.000 --> 00:35:17.000]  做過熟齡的成功人士
[00:35:17.000 --> 00:35:20.000]  而在去大學畢業之後
[00:35:20.000 --> 00:35:22.000]  工作的生涯和很多人都一樣
[00:35:22.000 --> 00:35:24.000]  都是形形異異
[00:35:24.000 --> 00:35:28.000]  在當中我迷失方向迷失了幾年
[00:35:28.000 --> 00:35:30.000]  由星期一到星期五
[00:35:30.000 --> 00:35:32.000]  都活在老闆的權柄底下
[00:35:32.000 --> 00:35:36.000]  而成功是由這個世界的價值觀來定義
[00:35:36.000 --> 00:35:40.000]  而星期六星期日就回到信仰群體裏
[00:35:40.000 --> 00:35:43.000]  宣告自己是一個屬天的子民
[00:35:43.000 --> 00:35:46.000]  分別為聖來侍奉上帝
[00:35:46.000 --> 00:35:50.000]  最初我沒有意識到這種割裂的生命有什麼問題
[00:35:50.000 --> 00:35:52.000]  每天都在拼命滿足
[00:35:52.000 --> 00:35:54.000]  在不同人對我的要求底下
[00:35:54.000 --> 00:35:57.000]  人在江湖身不由己
[00:35:57.000 --> 00:35:58.000]  人人都是這樣的
[00:35:58.000 --> 00:36:01.000]  在外面各人都很努力向上爬
[00:36:01.000 --> 00:36:03.000]  自己增值趕快置業
[00:36:03.000 --> 00:36:05.000]  有錢就有選擇
[00:36:05.000 --> 00:36:06.000]  沒錢就沒選擇
[00:36:06.000 --> 00:36:08.000]  香港就是這樣不是嗎
[00:36:08.000 --> 00:36:10.000]  然而到了三十二納芝年
[00:36:10.000 --> 00:36:14.000]  我內心卻是出現了很大的呼聲
[00:36:14.000 --> 00:36:17.000]  在當中來問自己
[00:36:17.000 --> 00:36:19.000]  你究竟每天在做什麼
[00:36:19.000 --> 00:36:22.000]  主賜給你豐盛的生命就是這樣的嗎
[00:36:22.000 --> 00:36:27.000]  我實在不甘心繼續過著找不到意義的日子
[00:36:27.000 --> 00:36:30.000]  於是我立志去尋索人生的照明
[00:36:30.000 --> 00:36:33.000]  去求問上帝我要成為一個怎樣的人
[00:36:33.000 --> 00:36:36.000]  我的人生路應該怎樣走下去
[00:36:36.000 --> 00:36:39.000]  最初我不知道應該從何開始
[00:36:39.000 --> 00:36:42.000]  但是在上帝的引導底下
[00:36:42.000 --> 00:36:45.000]  開始報讀神學院的晚間課程
[00:36:45.000 --> 00:36:49.000]  一邊工作一邊在信仰裡重新學習和裝備
[00:36:49.000 --> 00:36:53.000]  透過課程內外的閱讀反思和討論
[00:36:53.000 --> 00:36:56.000]  我更加深刻地認識到
[00:36:56.000 --> 00:37:00.000]  工作和信仰之間必須要整合
[00:37:00.000 --> 00:37:05.000]  聖經說在你一切所行的事上都要認定它
[00:37:05.000 --> 00:37:08.000]  原來不單只是教會和家庭裡的事
[00:37:08.000 --> 00:37:13.000]  即使在職場在工作裡所面對的每一件事
[00:37:13.000 --> 00:37:18.000]  我都要認定是上帝的指引和帶領
[00:37:18.000 --> 00:37:23.000]  當初我以為侍奉和事業可以雙善發展
[00:37:23.000 --> 00:37:27.000]  就是在做一個成功的基督徒的時候
[00:37:27.000 --> 00:37:32.000]  但是在當中發現一來原來都不容易
[00:37:32.000 --> 00:37:37.000]  二來在當中更加發現兩者是同等的兩面
[00:37:37.000 --> 00:37:39.000]  是密不可分
[00:37:39.000 --> 00:37:42.000]  因此我得到了一個很重要的領袖
[00:37:42.000 --> 00:37:48.000]  就是人在職場必須努力辨識上帝的心意
[00:37:48.000 --> 00:37:51.000]  並且堅毅地實踐出來
[00:37:51.000 --> 00:37:54.000]  上帝是創造萬有的主
[00:37:54.000 --> 00:37:56.000]  不單只是教會的主
[00:37:56.000 --> 00:37:59.000]  他也是在我工作間掌權作王的主
[00:37:59.000 --> 00:38:02.000]  在職場侍奉不單止要令人跪著
[00:38:02.000 --> 00:38:05.000]  更加要透過我手所完成的工作
[00:38:05.000 --> 00:38:09.000]  讓人看見我有基督來伴隨
[00:38:09.000 --> 00:38:14.000]  也會讓人看見知道世界與人不同的
[00:38:14.000 --> 00:38:19.000]  一個基督徒的價值觀和信仰的觀念
[00:38:19.000 --> 00:38:21.000]  一種待人處事的方式
[00:38:21.000 --> 00:38:26.000]  也讓人明白我所信的不是一塊鐵板的信仰
[00:38:26.000 --> 00:38:31.000]  而是一個讓人看見有出路
[00:38:31.000 --> 00:38:33.000]  有生命力
[00:38:33.000 --> 00:38:35.000]  有陽光色彩的人生
[00:38:35.000 --> 00:38:40.000]  當然我的工作沒有因為這樣而變得一帆風順
[00:38:40.000 --> 00:38:43.000]  有時甚至路越走越難走
[00:38:43.000 --> 00:38:47.000]  但是當我決意去相信主的看顧的時候
[00:38:47.000 --> 00:38:50.000]  我的視野就有所不同
[00:38:50.000 --> 00:38:53.000]  例如當面對一些麻煩人的時候
[00:38:53.000 --> 00:38:58.000]  我會看對方是按著主形象被造
[00:38:58.000 --> 00:39:00.000]  被罪所傷害
[00:39:00.000 --> 00:39:02.000]  跟我一樣麻煩的人
[00:39:02.000 --> 00:39:06.000]  而下屬並不是一件生產屋的工具
[00:39:06.000 --> 00:39:08.000]  而是一個活生生的人
[00:39:08.000 --> 00:39:13.000]  需要用愛和尊重來對待
[00:39:13.000 --> 00:39:19.000]  在當中我對這個見證也有心同感受
[00:39:19.000 --> 00:39:21.000]  因為很多見證都是
[00:39:21.000 --> 00:39:24.000]  不知怎樣旋轉三八六
[00:39:24.000 --> 00:39:26.000]  然後繞回那幾個關斗
[00:39:26.000 --> 00:39:27.000]  嘩好驚喜上帝
[00:39:27.000 --> 00:39:29.000]  一個很傳奇的見證
[00:39:29.000 --> 00:39:30.000]  固然是有
[00:39:30.000 --> 00:39:35.000]  但我更加來到去欣賞一些見證就是
[00:39:35.000 --> 00:39:40.000]  你信了不代表你周圍的環境就改變
[00:39:40.000 --> 00:39:41.000]  甚至可能會更差
[00:39:41.000 --> 00:39:43.000]  那你繼續信嗎
[00:39:43.000 --> 00:39:46.000]  繼續作為你的見證嗎
[00:39:46.000 --> 00:39:50.000]  這是需要我們去持守和堅持的一件事
[00:39:50.000 --> 00:39:54.000]  而楊帝卿就在他的見證裡
[00:39:54.000 --> 00:39:57.000]  他自己經歷內心的轉化
[00:39:57.000 --> 00:39:58.000]  被主去無所
[00:39:58.000 --> 00:40:02.000]  當他這樣之後再看周遭的整件事
[00:40:02.000 --> 00:40:06.000]  已經是完全不同了
[00:40:06.000 --> 00:40:08.000]  截然不同的一件事
[00:40:08.000 --> 00:40:11.000]  他學習用主的方法
[00:40:11.000 --> 00:40:15.000]  用主的樣式來對待他身邊的人和事
[00:40:15.000 --> 00:40:17.000]  去到九章一節
[00:40:17.000 --> 00:40:19.000]  耶穌又對他們說
[00:40:19.000 --> 00:40:21.000]  我鄭重地告訴你們
[00:40:21.000 --> 00:40:22.000]  站在這裡的人
[00:40:22.000 --> 00:40:26.000]  有的會在他死前看見上帝的主權
[00:40:26.000 --> 00:40:28.000]  帶著能力去實現
[00:40:28.000 --> 00:40:32.000]  而這句話可以是第八章
[00:40:32.000 --> 00:40:35.000]  第三十八節之後的一個總結
[00:40:35.000 --> 00:40:38.000]  耶穌基督很清楚地指出
[00:40:38.000 --> 00:40:39.000]  在他跟從的人當中
[00:40:39.000 --> 00:40:42.000]  有人會看見上帝的主權
[00:40:42.000 --> 00:40:45.000]  帶著能力來實現
[00:40:45.000 --> 00:40:47.000]  弟兄姊妹
[00:40:47.000 --> 00:40:51.000]  當你願意進行主道
[00:40:51.000 --> 00:40:53.000]  不需要等到將來
[00:40:53.000 --> 00:40:55.000]  在這一刻
[00:40:55.000 --> 00:40:58.000]  你就會見到天國的來臨
[00:40:58.000 --> 00:41:01.000]  當你見到弟兄姊妹
[00:41:01.000 --> 00:41:06.000]  按著主的說話來彼此相愛的時候
[00:41:06.000 --> 00:41:08.000]  你就會見到整個座堂
[00:41:08.000 --> 00:41:10.000]  就好像天堂一樣
[00:41:10.000 --> 00:41:12.000]  為什麼我這麼鼓勵大家
[00:41:12.000 --> 00:41:14.000]  每個主日都要回來
[00:41:14.000 --> 00:41:16.000]  因為在這個時空
[00:41:16.000 --> 00:41:17.000]  這個時段
[00:41:17.000 --> 00:41:20.000]  就是我們隱約去窺探到
[00:41:20.000 --> 00:41:26.000]  天國是怎樣的一個環境
[00:41:26.000 --> 00:41:28.000]  一個這樣的時空
[00:41:28.000 --> 00:41:31.000]  而在裡面我們再將這件事
[00:41:31.000 --> 00:41:33.000]  延伸到我們生活
[00:41:33.000 --> 00:41:35.000]  我們工作的時候
[00:41:35.000 --> 00:41:38.000]  大概就是九章一節所說
[00:41:38.000 --> 00:41:40.000]  你會看到天國是怎樣的
[00:41:40.000 --> 00:41:43.000]  但是可能圖畫都不是這麼清楚
[00:41:43.000 --> 00:41:47.000]  不過隱隱然然你開始發現
[00:41:47.000 --> 00:41:50.000]  天國就在你的身邊
[00:41:50.000 --> 00:41:51.000]  就在你的心目中
[00:41:51.000 --> 00:41:55.000]  我們求主保守帶領
[00:41:55.000 --> 00:42:03.000]  在預備主耶穌將要再臨的時候
[00:42:03.000 --> 00:42:05.000]  我們不單是帶著一個
[00:42:05.000 --> 00:42:07.000]  歡欣雀躍的心情
[00:42:07.000 --> 00:42:10.000]  也都在當中讓我們深化
[00:42:10.000 --> 00:42:13.000]  這個含義
[00:42:13.000 --> 00:42:16.000]  以致我們真的披戴著基督
[00:42:16.000 --> 00:42:19.000]  帶著主耶穌的十字架
[00:42:19.000 --> 00:42:22.000]  來等候主耶穌的降生
[00:42:22.000 --> 00:42:29.000]  我們在當中一同的去祈禱
[00:42:29.000 --> 00:42:30.000]  親愛的恩主
[00:42:30.000 --> 00:42:35.000]  我們求祢來保守帶領我們
[00:42:35.000 --> 00:42:37.000]  當我們去等候主耶穌
[00:42:37.000 --> 00:42:39.000]  祢再臨的時候
[00:42:39.000 --> 00:42:43.000]  我們不其然都去問主
[00:42:43.000 --> 00:42:46.000]  祢究竟是誰
[00:42:46.000 --> 00:42:50.000]  祢究竟是一個
[00:42:50.000 --> 00:42:53.000]  要保我們出入平安的上帝
[00:42:53.000 --> 00:42:57.000]  還是在當中要我們去背負十字架
[00:42:57.000 --> 00:42:59.000]  來跟從祢的主
[00:42:59.000 --> 00:43:01.000]  我們就求祢來保守帶領
[00:43:01.000 --> 00:43:06.000]  在當中不單止在我們的工作
[00:43:06.000 --> 00:43:08.000]  更加在我們的家庭
[00:43:08.000 --> 00:43:12.000]  在我們的生活裡面
[00:43:12.000 --> 00:43:14.000]  來帶領我們
[00:43:14.000 --> 00:43:17.000]  成為我們去跟從的上帝
[00:43:17.000 --> 00:43:19.000]  也都藉著祢的話語
[00:43:19.000 --> 00:43:20.000]  成為我們腳前的燈
[00:43:20.000 --> 00:43:21.000]  路上的光
[00:43:21.000 --> 00:43:24.000]  求祢來幫助保守帶領我們
[00:43:24.000 --> 00:43:26.000]  禱告奉主耶穌基督的名號
[00:43:26.000 --> 00:43:27.000]  阿們
