
[00:00:00.000 --> 00:00:02.060]  各位年青姐妹主內平安
[00:17:13.080 --> 00:17:15.080]  這段經文提醒我們
[00:17:15.080 --> 00:17:17.080]  其實你看看
[00:17:17.080 --> 00:17:19.080]  老德不比南俄米好多少
[00:17:19.080 --> 00:17:21.080]  老德
[00:17:21.080 --> 00:17:23.080]  沒有了丈夫
[00:17:23.080 --> 00:17:25.080]  沒有兒子
[00:17:25.080 --> 00:17:27.080]  還要離開家鄉
[00:17:27.080 --> 00:17:29.080]  沒有什麼東西
[00:17:29.080 --> 00:17:31.080]  什麼都沒有
[00:17:31.080 --> 00:17:33.080]  原來一個人在什麼都沒有
[00:17:33.080 --> 00:17:35.080]  裡面的時候
[00:17:35.080 --> 00:17:37.080]  他仍然可以
[00:17:37.080 --> 00:17:39.080]  表達他的關懷和愛心
[00:17:39.080 --> 00:17:43.080]  很多時候我想我們有一個
[00:17:43.080 --> 00:17:45.080]  錯誤的觀念
[00:17:45.080 --> 00:17:47.080]  以為自己生活上先搞定了自己
[00:17:47.080 --> 00:17:49.080]  當我搞定了
[00:17:49.080 --> 00:17:51.080]  生活安定了
[00:17:51.080 --> 00:17:53.080]  我才有時間有空間
[00:17:53.080 --> 00:17:55.080]  去關心人
[00:17:55.080 --> 00:17:57.080]  才有時間去思考
[00:17:57.080 --> 00:17:59.080]  時逢
[00:17:59.080 --> 00:18:01.080]  我們的藉口就是
[00:18:01.080 --> 00:18:03.080]  哎呀,晚點吧,讓我安定一點
[00:18:03.080 --> 00:18:05.080]  哎呀,看看怎麼樣
[00:18:05.080 --> 00:18:07.080]  哎呀,讓我的子女大一點
[00:18:07.080 --> 00:18:09.080]  讓我的工作
[00:18:09.080 --> 00:18:11.080]  沒那麼忙
[00:18:11.080 --> 00:18:13.080]  我們總是有很多
[00:18:13.080 --> 00:18:15.080]  藉口將自己
[00:18:15.080 --> 00:18:17.080]  放在一個地方
[00:18:17.080 --> 00:18:19.080]  就是當我一切
[00:18:19.080 --> 00:18:21.080]  自己搞定了之後
[00:18:21.080 --> 00:18:23.080]  我才去想這些東西
[00:18:23.080 --> 00:18:25.080]  但這段經文
[00:18:25.080 --> 00:18:27.080]  非常之寶貴
[00:18:27.080 --> 00:18:29.080]  因為它讓我們看得到
[00:18:29.080 --> 00:18:31.080]  路德在一個
[00:18:31.080 --> 00:18:33.080]  都不是好的境況裡面
[00:18:33.080 --> 00:18:35.080]  他仍然能夠持守
[00:18:35.080 --> 00:18:37.080]  這個關懷
[00:18:37.080 --> 00:18:41.080]  其實我們會明白
[00:18:41.080 --> 00:18:43.080]  在困難裡面
[00:18:43.080 --> 00:18:45.080]  自己會更體諒
[00:18:45.080 --> 00:18:47.080]  在困難裡面的人
[00:18:47.080 --> 00:18:49.080]  有一個同理心
[00:18:49.080 --> 00:18:51.080]  在困難裡面
[00:18:51.080 --> 00:18:53.080]  當我們施與的時候
[00:18:53.080 --> 00:18:55.080]  這個幫忙
[00:18:55.080 --> 00:18:57.080]  伸出援手的幫忙
[00:18:57.080 --> 00:18:59.080]  更加成為我們在困難
[00:18:59.080 --> 00:19:01.080]  創傷裡面一個
[00:19:01.080 --> 00:19:03.080]  醫治創傷和困難
[00:19:03.080 --> 00:19:05.080]  最好的良藥
[00:19:05.080 --> 00:19:07.080]  但當我們遇到困難的時候
[00:19:07.080 --> 00:19:09.080]  總是
[00:19:09.080 --> 00:19:11.080]  躲在一個山洞里
[00:19:11.080 --> 00:19:13.080]  自怨自艾
[00:19:13.080 --> 00:19:17.080]  這段經文提醒我們
[00:19:17.080 --> 00:19:19.080]  路德
[00:19:19.080 --> 00:19:21.080]  在任何困境裡面
[00:19:21.080 --> 00:19:23.080]  都能夠持守他的關愛
[00:19:23.080 --> 00:19:27.080]  丁子妹,當你讀到這段經文的時候
[00:19:27.080 --> 00:19:29.080]  你是不是很敬佩路德呢?
[00:19:29.080 --> 00:19:31.080]  你是不是很贊賞他呢?
[00:19:31.080 --> 00:19:33.080]  是的
[00:19:33.080 --> 00:19:35.080]  我想你的
[00:19:35.080 --> 00:19:37.080]  要求都很低
[00:19:37.080 --> 00:19:39.080]  為什麼我這麼說呢?
[00:19:39.080 --> 00:19:43.080]  見到一個有需要的人
[00:19:43.080 --> 00:19:45.080]  伸出援手
[00:19:45.080 --> 00:19:47.080]  這不是我們過去
[00:19:47.080 --> 00:19:49.080]  整全使命裡面
[00:19:49.080 --> 00:19:51.080]  說的行公義好憐憫嗎?
[00:19:51.080 --> 00:19:53.080]  有什麼了不起的呢?
[00:19:53.080 --> 00:19:55.080]  是不是?
[00:19:55.080 --> 00:19:57.080]  這只不過是聖經裡面教導我們
[00:19:57.080 --> 00:19:59.080]  當有需要的人
[00:19:59.080 --> 00:20:01.080]  伸出一杯涼水給他
[00:20:01.080 --> 00:20:03.080]  而已
[00:20:03.080 --> 00:20:05.080]  為什麼要高舉呢?
[00:20:05.080 --> 00:20:07.080]  原來不知道什麼時候
[00:20:07.080 --> 00:20:09.080]  我們對於人的那種關心
[00:20:09.080 --> 00:20:11.080]  那種愛護
[00:20:11.080 --> 00:20:13.080]  不知道在哪裡失落了
[00:20:15.080 --> 00:20:17.080]  整全使命還沒完
[00:20:17.080 --> 00:20:19.080]  仍然有很多體驗小組
[00:20:19.080 --> 00:20:21.080]  讓我們藉著這些平台
[00:20:21.080 --> 00:20:23.080]  去體會如何關愛有需要的人
[00:20:23.080 --> 00:20:27.080]  請你
[00:20:27.080 --> 00:20:29.080]  參與的時候不要覺得
[00:20:29.080 --> 00:20:31.080]  哇,我額外負擔了很多
[00:20:31.080 --> 00:20:33.080]  才去參與這些體驗組
[00:20:33.080 --> 00:20:37.080]  這個原本就是很基本
[00:20:37.080 --> 00:20:39.080]  聖經和神對我們的要求
[00:20:39.080 --> 00:20:43.080]  這個原本就是整全使命
[00:20:43.080 --> 00:20:45.080]  花了這麼多個星期
[00:20:45.080 --> 00:20:47.080]  希望我們能夠實踐得到
[00:20:47.080 --> 00:20:49.080]  就是對有需要的人
[00:20:49.080 --> 00:20:51.080]  二話不說
[00:20:51.080 --> 00:20:53.080]  無論自己的情況如何
[00:20:53.080 --> 00:20:55.080]  都立即施出援手
[00:20:55.080 --> 00:20:59.080]  因為這個是使命
[00:20:59.080 --> 00:21:01.080]  也是神所喜悅的
[00:21:01.080 --> 00:21:05.080]  另外,在聊經文給我們看到
[00:21:05.080 --> 00:21:07.080]  在困難裡面
[00:21:07.080 --> 00:21:09.080]  如何仰望神
[00:21:09.080 --> 00:21:11.080]  南無米當他回到自己的家鄉的時候
[00:21:11.080 --> 00:21:13.080]  他如何對同鄉的人說
[00:21:13.080 --> 00:21:17.080]  第一章第21節
[00:21:17.080 --> 00:21:19.080]  不如我們一起讀
[00:21:19.080 --> 00:21:21.080]  我滿滿的出去
[00:21:21.080 --> 00:21:23.080]  耶和華使我空空的回來
[00:21:23.080 --> 00:21:25.080]  昂和於我
[00:21:25.080 --> 00:21:27.080]  全能者使我受苦
[00:21:27.080 --> 00:21:29.080]  他說原本滿滿的出去
[00:21:29.080 --> 00:21:31.080]  不過你記得
[00:21:31.080 --> 00:21:33.080]  其實他不是滿滿的出去
[00:21:33.080 --> 00:21:35.080]  他沒有才走
[00:21:35.080 --> 00:21:37.080]  他都不記得
[00:21:37.080 --> 00:21:39.080]  總之看到現實就很慘
[00:21:39.080 --> 00:21:41.080]  耶和華使我空空的回來
[00:21:41.080 --> 00:21:43.080]  耶和華昂和於我
[00:21:43.080 --> 00:21:45.080]  全能者使我受苦
[00:21:45.080 --> 00:21:47.080]  所以他對同族的人說
[00:21:47.080 --> 00:21:49.080]  以前我叫南無米
[00:21:49.080 --> 00:21:51.080]  現在不要叫我南無米了
[00:21:51.080 --> 00:21:53.080]  叫我馬拉
[00:21:53.080 --> 00:21:55.080]  南無米原本的意思
[00:21:55.080 --> 00:21:57.080]  是甜
[00:21:57.080 --> 00:21:59.080]  馬拉是苦
[00:21:59.080 --> 00:22:01.080]  意思是
[00:22:01.080 --> 00:22:03.080]  不要叫我小甜甜了
[00:22:03.080 --> 00:22:05.080]  叫我苦瓜乾了
[00:22:07.080 --> 00:22:09.080]  如果我們單從
[00:22:09.080 --> 00:22:11.080]  這段經文的記載
[00:22:11.080 --> 00:22:13.080]  我們覺得南無米在埋怨神
[00:22:13.080 --> 00:22:17.080]  但是當我們
[00:22:17.080 --> 00:22:19.080]  細心去看
[00:22:19.080 --> 00:22:21.080]  整卷的路德記的時候
[00:22:21.080 --> 00:22:23.080]  南無米曾經多次
[00:22:23.080 --> 00:22:25.080]  無論對外人對路德都說
[00:22:25.080 --> 00:22:27.080]  願我所相信的耶和華神
[00:22:27.080 --> 00:22:29.080]  賜福給你
[00:22:29.080 --> 00:22:31.080]  我們就明白
[00:22:31.080 --> 00:22:33.080]  其實這段的記載
[00:22:33.080 --> 00:22:35.080]  只不過路德
[00:22:35.080 --> 00:22:37.080]  很正常當他遇到困難的時候
[00:22:37.080 --> 00:22:39.080]  一個發願言
[00:22:39.080 --> 00:22:41.080]  你看看詩篇里
[00:22:41.080 --> 00:22:43.080]  充滿了很多私人
[00:22:43.080 --> 00:22:45.080]  對神那種懷疑
[00:22:45.080 --> 00:22:47.080]  對神那種
[00:22:47.080 --> 00:22:49.080]  神啊你究竟在哪裡
[00:22:49.080 --> 00:22:51.080]  但是最終
[00:22:51.080 --> 00:22:53.080]  私人並沒有放棄
[00:22:53.080 --> 00:22:55.080]  他的神
[00:22:55.080 --> 00:22:57.080]  兄弟姐妹
[00:22:57.080 --> 00:22:59.080]  我想問問你
[00:22:59.080 --> 00:23:01.080]  當你遇到
[00:23:01.080 --> 00:23:03.080]  很大的困難的時候
[00:23:03.080 --> 00:23:05.080]  你的第一個反應是什麼
[00:23:05.080 --> 00:23:07.080]  你會不會
[00:23:07.080 --> 00:23:09.080]  開始懷疑神
[00:23:09.080 --> 00:23:11.080]  你開始埋怨神
[00:23:11.080 --> 00:23:13.080]  你甚至
[00:23:13.080 --> 00:23:15.080]  打算離開神
[00:23:15.080 --> 00:23:19.080]  這個很通常
[00:23:19.080 --> 00:23:21.080]  也很可悲的
[00:23:21.080 --> 00:23:23.080]  就是當我們遇到困難的時候
[00:23:23.080 --> 00:23:25.080]  我們開始疏遠
[00:23:25.080 --> 00:23:27.080]  開始離開神
[00:23:27.080 --> 00:23:29.080]  明白的
[00:23:29.080 --> 00:23:31.080]  有困難的時候
[00:23:31.080 --> 00:23:33.080]  我們立刻想盡辦法
[00:23:33.080 --> 00:23:35.080]  用自己的方法來處理問題
[00:23:35.080 --> 00:23:37.080]  我們經常有一句話
[00:23:37.080 --> 00:23:39.080]  錢可以解決的問題
[00:23:39.080 --> 00:23:41.080]  就不是一個問題
[00:23:41.080 --> 00:23:43.080]  於是我們扔錢出來
[00:23:43.080 --> 00:23:45.080]  總而言之處理了問題就搞定了
[00:23:45.080 --> 00:23:47.080]  或者我們找人去幫忙
[00:23:47.080 --> 00:23:49.080]  但是原來在生命里
[00:23:49.080 --> 00:23:51.080]  總是有些困難
[00:23:51.080 --> 00:23:53.080]  是沒有任何錢
[00:23:53.080 --> 00:23:55.080]  沒有任何人可以幫助你
[00:23:55.080 --> 00:23:57.080]  在這樣的情況里
[00:23:57.080 --> 00:23:59.080]  你還剩下些什麼
[00:23:59.080 --> 00:24:01.080]  你還剩下
[00:24:01.080 --> 00:24:03.080]  什麼可以
[00:24:03.080 --> 00:24:05.080]  保持呢
[00:24:05.080 --> 00:24:07.080]  我想問一下
[00:24:07.080 --> 00:24:09.080]  以色列人對神的
[00:24:09.080 --> 00:24:11.080]  信仰那種從一而終
[00:24:11.080 --> 00:24:13.080]  緊守著
[00:24:13.080 --> 00:24:15.080]  信仰
[00:24:15.080 --> 00:24:17.080]  可以在這裡我們很清楚地看到
[00:24:17.080 --> 00:24:19.080]  南無阿彌雖然
[00:24:19.080 --> 00:24:21.080]  都會好像我們這樣
[00:24:21.080 --> 00:24:23.080]  發出哀求
[00:24:23.080 --> 00:24:25.080]  發出怨言
[00:24:25.080 --> 00:24:27.080]  但是當我們去看
[00:24:27.080 --> 00:24:29.080]  路德記
[00:24:29.080 --> 00:24:31.080]  他並沒有放棄他的信仰
[00:24:31.080 --> 00:24:33.080]  他絕對沒有離開
[00:24:33.080 --> 00:24:35.080]  他的神
[00:24:35.080 --> 00:24:37.080]  放棄他的神
[00:24:37.080 --> 00:24:39.080]  因為他深深明白得到
[00:24:39.080 --> 00:24:41.080]  什麼都沒有的時候
[00:24:41.080 --> 00:24:43.080]  還剩下什麼
[00:24:43.080 --> 00:24:45.080]  只剩下神
[00:24:45.080 --> 00:24:47.080]  只剩下神
[00:24:47.080 --> 00:24:49.080]  唯一一樣事物
[00:24:49.080 --> 00:24:51.080]  他可以依求
[00:24:51.080 --> 00:24:55.080]  所以弟兄姊妹
[00:24:55.080 --> 00:24:57.080]  正如剛才那段反省文
[00:24:57.080 --> 00:24:59.080]  我們不會對
[00:24:59.080 --> 00:25:01.080]  苦難有免疫
[00:25:01.080 --> 00:25:03.080]  不會對困難有免疫
[00:25:03.080 --> 00:25:05.080]  我們仍然要面對
[00:25:05.080 --> 00:25:07.080]  仍然要克服
[00:25:07.080 --> 00:25:09.080]  但是請在困難里
[00:25:09.080 --> 00:25:11.080]  我們不要覺得
[00:25:11.080 --> 00:25:13.080]  神好像欠了我們
[00:25:13.080 --> 00:25:15.080]  不要覺得
[00:25:15.080 --> 00:25:17.080]  為什麼神要我遇到困難
[00:25:17.080 --> 00:25:19.080]  這個是正常
[00:25:19.080 --> 00:25:21.080]  雖然剛才那段反省文說
[00:25:21.080 --> 00:25:23.080]  是一個奧秘
[00:25:23.080 --> 00:25:25.080]  是沒有辦法解釋的
[00:25:25.080 --> 00:25:27.080]  但是
[00:25:27.080 --> 00:25:29.080]  這個正正好地
[00:25:29.080 --> 00:25:31.080]  去考驗我們的信心
[00:25:31.080 --> 00:25:33.080]  是有多少
[00:25:33.080 --> 00:25:37.080]  所以
[00:25:37.080 --> 00:25:39.080]  希望你在埋怨里
[00:25:39.080 --> 00:25:41.080]  仍然不要放棄神
[00:25:41.080 --> 00:25:43.080]  在懷疑里
[00:25:43.080 --> 00:25:45.080]  仍然傳言的依靠神
[00:25:45.080 --> 00:25:49.080]  另一方面
[00:25:49.080 --> 00:25:51.080]  在那段經文給我們看得到
[00:25:51.080 --> 00:25:53.080]  困難里
[00:25:53.080 --> 00:25:57.080]  去仰望
[00:25:57.080 --> 00:26:01.080]  然後我們看到
[00:26:01.080 --> 00:26:03.080]  在困難里
[00:26:03.080 --> 00:26:05.080]  最後能夠去獲得
[00:26:05.080 --> 00:26:07.080]  祝福
[00:26:07.080 --> 00:26:11.080]  如果路德沒有選擇
[00:26:11.080 --> 00:26:13.080]  和南俄米伴著南俄米
[00:26:13.080 --> 00:26:15.080]  回到家鄉的時候
[00:26:15.080 --> 00:26:17.080]  路德記就要傳言的改寫
[00:26:17.080 --> 00:26:19.080]  後面
[00:26:19.080 --> 00:26:21.080]  他和波阿斯的關係
[00:26:21.080 --> 00:26:23.080]  也不會發生
[00:26:23.080 --> 00:26:25.080]  也不會嫁給波阿斯
[00:26:25.080 --> 00:26:27.080]  整個故事就不同了
[00:26:27.080 --> 00:26:29.080]  如果路德
[00:26:29.080 --> 00:26:31.080]  選擇一條較容易走的路
[00:26:31.080 --> 00:26:33.080]  回到自己家鄉的時候
[00:26:33.080 --> 00:26:35.080]  不是走一條
[00:26:35.080 --> 00:26:37.080]  自己完全沒有把握的路的時候
[00:26:37.080 --> 00:26:39.080]  最後
[00:26:39.080 --> 00:26:41.080]  路德記的結局
[00:26:41.080 --> 00:26:43.080]  就不會越是這樣
[00:26:43.080 --> 00:26:45.080]  但是路德
[00:26:45.080 --> 00:26:47.080]  沒有追求自己
[00:26:47.080 --> 00:26:49.080]  尋求自己的平安
[00:26:49.080 --> 00:26:51.080]  尋求自己的喜樂
[00:26:51.080 --> 00:26:53.080]  願意放下自己的福樂
[00:26:53.080 --> 00:26:55.080]  為的去幫助人
[00:26:55.080 --> 00:26:59.080]  福氣和平安
[00:26:59.080 --> 00:27:01.080]  就帶到這個家庭
[00:27:01.080 --> 00:27:03.080]  在第四章第十三節
[00:27:03.080 --> 00:27:05.080]  路德記最後那裡
[00:27:05.080 --> 00:27:07.080]  去形容
[00:27:07.080 --> 00:27:09.080]  耶和華使他懷孕生了一個兒子
[00:27:09.080 --> 00:27:11.080]  對於以色列人來說
[00:27:11.080 --> 00:27:13.080]  後置
[00:27:13.080 --> 00:27:15.080]  特別是兒子
[00:27:15.080 --> 00:27:17.080]  祝福的記號
[00:27:17.080 --> 00:27:19.080]  中國人很多時候過往
[00:27:19.080 --> 00:27:21.080]  都覺得很重要的
[00:27:21.080 --> 00:27:23.080]  沒錯
[00:27:23.080 --> 00:27:25.080]  過往十年裡面
[00:27:25.080 --> 00:27:27.080]  都沒有懷孕生子
[00:27:27.080 --> 00:27:29.080]  今天神竟然給他一個
[00:27:29.080 --> 00:27:31.080]  很大的驚喜
[00:27:31.080 --> 00:27:33.080]  這個就是神的祝福
[00:27:33.080 --> 00:27:35.080]  路德記最後
[00:27:35.080 --> 00:27:37.080]  很特別
[00:27:37.080 --> 00:27:39.080]  記載了大衛的家譜
[00:27:39.080 --> 00:27:41.080]  在四章第十一節那裡
[00:27:41.080 --> 00:27:43.080]  或者我們一起讀
[00:27:43.080 --> 00:27:45.080]  薩門生波阿斯
[00:27:45.080 --> 00:27:47.080]  波阿斯生俄比德
[00:27:47.080 --> 00:27:49.080]  俄比德生耶細
[00:27:49.080 --> 00:27:51.080]  耶細生大衛
[00:27:51.080 --> 00:27:53.080]  好像不相干
[00:27:53.080 --> 00:27:55.080]  為什麼突然在路德記里
[00:27:55.080 --> 00:27:57.080]  出現一個家譜呢
[00:27:57.080 --> 00:27:59.080]  究竟在說什麼呢
[00:27:59.080 --> 00:28:01.080]  當然
[00:28:01.080 --> 00:28:03.080]  波阿斯最後
[00:28:03.080 --> 00:28:05.080]  娶了路德這個人
[00:28:05.080 --> 00:28:07.080]  所以他和路德生了一個兒子
[00:28:07.080 --> 00:28:09.080]  兒子叫俄比德
[00:28:09.080 --> 00:28:11.080]  俄比德生耶細
[00:28:11.080 --> 00:28:13.080]  俄比德生大衛
[00:28:13.080 --> 00:28:15.080]  有什麼意思在裡面呢
[00:28:15.080 --> 00:28:17.080]  或者我多引一段經文你就會明白
[00:28:17.080 --> 00:28:19.080]  這段經文記載在
[00:28:19.080 --> 00:28:21.080]  馬太福音第一章第十七節
[00:28:21.080 --> 00:28:23.080]  道:這樣從阿伯拉罕
[00:28:23.080 --> 00:28:25.080]  到大衛共有十四代
[00:28:25.080 --> 00:28:27.080]  從大衛
[00:28:27.080 --> 00:28:29.080]  到千至巴比倫的時候
[00:28:29.080 --> 00:28:31.080]  也都有十四代
[00:28:31.080 --> 00:28:33.080]  從千至巴比倫的時候到基督
[00:28:33.080 --> 00:28:35.080]  又有十四代
[00:28:35.080 --> 00:28:37.080]  這個是
[00:28:37.080 --> 00:28:39.080]  馬太福音第一章第十七節
[00:28:39.080 --> 00:28:41.080]  但是再看前一點
[00:28:41.080 --> 00:28:43.080]  馬太福音第一章第一節
[00:28:43.080 --> 00:28:45.080]  那裡說
[00:28:45.080 --> 00:28:47.080]  阿伯拉罕的後裔
[00:28:47.080 --> 00:28:49.080]  大衛的子孫
[00:28:49.080 --> 00:28:51.080]  耶穌基督的家譜
[00:28:51.080 --> 00:28:53.080]  原來
[00:28:53.080 --> 00:28:55.080]  馬太福音開始的時候
[00:28:55.080 --> 00:28:57.080]  家譜就是在說耶穌基督的家譜
[00:28:57.080 --> 00:28:59.080]  原來作者是很清楚
[00:28:59.080 --> 00:29:01.080]  讓我們看到當我們將兩段經文
[00:29:01.080 --> 00:29:03.080]  放在一起的時候
[00:29:03.080 --> 00:29:05.080]  那個在路德記
[00:29:05.080 --> 00:29:07.080]  後面的家譜正好就
[00:29:07.080 --> 00:29:09.080]  預言到將來
[00:29:09.080 --> 00:29:11.080]  一路承接下來
[00:29:11.080 --> 00:29:13.080]  那個祝福
[00:29:13.080 --> 00:29:15.080]  是由阿伯拉罕一直到
[00:29:15.080 --> 00:29:17.080]  耶穌基督
[00:29:17.080 --> 00:29:19.080]  耶穌基督的祝福也是帶來
[00:29:19.080 --> 00:29:21.080]  我們在座每一個人的救恩
[00:29:21.080 --> 00:29:23.080]  在困難裡面
[00:29:23.080 --> 00:29:25.080]  我們總是將
[00:29:25.080 --> 00:29:27.080]  自己的眼目聚焦在
[00:29:27.080 --> 00:29:29.080]  那個困難的事情裡面
[00:29:29.080 --> 00:29:31.080]  但是原來路德記這段經文
[00:29:31.080 --> 00:29:33.080]  讓我們看到
[00:29:33.080 --> 00:29:35.080]  當你跨越了
[00:29:35.080 --> 00:29:37.080]  困難過去的時候
[00:29:37.080 --> 00:29:39.080]  原來是有祝福的
[00:29:39.080 --> 00:29:41.080]  困難過去之後
[00:29:41.080 --> 00:29:43.080]  是有意想不到
[00:29:43.080 --> 00:29:45.080]  神有很大的恩典在裡面
[00:29:45.080 --> 00:29:47.080]  這個
[00:29:47.080 --> 00:29:49.080]  在我們經歷困難裡面
[00:29:49.080 --> 00:29:51.080]  是始料不及
[00:29:51.080 --> 00:29:53.080]  因為在困難裡面
[00:29:53.080 --> 00:29:55.080]  我們只是說:神啊快點
[00:29:55.080 --> 00:29:57.080]  請你將那些困難拿走
[00:29:57.080 --> 00:29:59.080]  我快頂不住了
[00:29:59.080 --> 00:30:01.080]  但是原來
[00:30:01.080 --> 00:30:03.080]  當你去經歷困難的時候
[00:30:03.080 --> 00:30:05.080]  你的生命
[00:30:05.080 --> 00:30:07.080]  你的信心
[00:30:07.080 --> 00:30:09.080]  就不再一樣了
[00:30:09.080 --> 00:30:11.080]  路德記很特別的地方
[00:30:11.080 --> 00:30:13.080]  就是在路德記整卷的
[00:30:13.080 --> 00:30:15.080]  經卷裡面
[00:30:15.080 --> 00:30:17.080]  沒有記載到任何
[00:30:17.080 --> 00:30:19.080]  發夢、異象
[00:30:19.080 --> 00:30:21.080]  天使、神跡
[00:30:21.080 --> 00:30:23.080]  從天而來的聲音
[00:30:23.080 --> 00:30:25.080]  沒有
[00:30:25.080 --> 00:30:27.080]  路德記只是記載
[00:30:27.080 --> 00:30:29.080]  記載著兩個很重要的人物
[00:30:29.080 --> 00:30:31.080]  路德和拿俄米
[00:30:31.080 --> 00:30:33.080]  兩個
[00:30:33.080 --> 00:30:35.080]  又不是什麼皇帝
[00:30:35.080 --> 00:30:37.080]  先知
[00:30:37.080 --> 00:30:39.080]  兩個平民百姓
[00:30:39.080 --> 00:30:41.080]  還是在生活裡面
[00:30:41.080 --> 00:30:43.080]  每一天去為生活掙扎的小市民
[00:30:43.080 --> 00:30:47.080]  但是
[00:30:47.080 --> 00:30:49.080]  從整個記載裡面
[00:30:49.080 --> 00:30:51.080]  讓我們看到
[00:30:51.080 --> 00:30:53.080]  雖然沒有這些神跡奇事
[00:30:53.080 --> 00:30:55.080]  但是神的恩典
[00:30:55.080 --> 00:30:57.080]  神的手
[00:30:57.080 --> 00:30:59.080]  是沒有一刻離開過
[00:30:59.080 --> 00:31:01.080]  這些小人物
[00:31:01.080 --> 00:31:05.080]  在座
[00:31:05.080 --> 00:31:07.080]  我想我們很多人都是小人物
[00:31:07.080 --> 00:31:09.080]  我們都是為我們生活
[00:31:09.080 --> 00:31:11.080]  每一天來掙扎
[00:31:11.080 --> 00:31:13.080]  你有沒有看到神的手
[00:31:13.080 --> 00:31:15.080]  是沒有離開你
[00:31:15.080 --> 00:31:19.080]  今天我們很開心
[00:31:19.080 --> 00:31:21.080]  能夠有
[00:31:21.080 --> 00:31:23.080]  以利亞團
[00:31:23.080 --> 00:31:25.080]  為我們唱一首詩歌
[00:31:25.080 --> 00:31:27.080]  以利亞團這首詩歌
[00:31:27.080 --> 00:31:29.080]  是來自世紀眾贊
[00:31:29.080 --> 00:31:31.080]  歌詞在大家的程序表裡面
[00:31:31.080 --> 00:31:33.080]  他說
[00:31:33.080 --> 00:31:35.080]  信靠耶穌
[00:31:35.080 --> 00:31:37.080]  真是甜美
[00:31:37.080 --> 00:31:39.080]  信靠耶穌真是甜美
[00:31:39.080 --> 00:31:41.080]  只要信靠主的恩言
[00:31:41.080 --> 00:31:43.080]  只要站在主的應許上
[00:31:43.080 --> 00:31:45.080]  然後富哥說
[00:31:45.080 --> 00:31:47.080]  耶穌耶穌
[00:31:47.080 --> 00:31:49.080]  何等的可靠
[00:31:49.080 --> 00:31:51.080]  多少的事上面已經證明
[00:31:51.080 --> 00:31:53.080]  耶穌
[00:31:53.080 --> 00:31:55.080]  寶貴的耶穌
[00:31:55.080 --> 00:31:57.080]  願意我的信心
[00:31:57.080 --> 00:31:59.080]  更加堅定
[00:32:25.080 --> 00:32:27.080]  信靠耶穌
[00:32:27.080 --> 00:32:29.080]  真是甜美
[00:32:29.080 --> 00:32:31.080]  信靠耶穌真是甜美
[00:32:31.080 --> 00:32:33.080]  只要信靠主的恩言
[00:32:33.080 --> 00:32:35.080]  只要站在主的應許上
[00:32:35.080 --> 00:32:37.080]  然後富哥說
[00:32:37.080 --> 00:32:39.080]  信靠耶穌真是甜美
[00:32:39.080 --> 00:32:41.080]  只要站在主的應許上
[00:32:41.080 --> 00:32:43.080]  然後富哥說
[00:32:43.080 --> 00:32:45.080]  信靠耶穌真是甜美
[00:32:45.080 --> 00:32:47.080]  只要站在主的應許上
[00:32:47.080 --> 00:32:49.080]  然後富哥說
[00:32:49.080 --> 00:32:51.080]  信靠耶穌真是甜美
[00:32:51.080 --> 00:32:53.080]  只要站在主的應許上
[00:32:53.080 --> 00:32:55.080]  然後富哥說
[00:32:55.080 --> 00:32:57.080]  信靠耶穌真是甜美
[00:32:57.080 --> 00:32:59.080]  只要站在主的應許上
[00:32:59.080 --> 00:33:01.080]  然後富哥說
[00:33:01.080 --> 00:33:03.080]  信靠耶穌真是甜美
[00:33:03.080 --> 00:33:05.080]  只要站在主的應許上
[00:33:05.080 --> 00:33:07.080]  然後富哥說
[00:33:07.080 --> 00:33:09.080]  信靠耶穌真是甜美
[00:33:09.080 --> 00:33:11.080]  只要站在主的應許上
[00:33:11.080 --> 00:33:13.080]  然後富哥說
[00:33:13.080 --> 00:33:15.080]  信靠耶穌真是甜美
[00:33:15.080 --> 00:33:17.080]  只要站在主的應許上
[00:33:17.080 --> 00:33:19.080]  然後富哥說
[00:33:19.080 --> 00:33:21.080]  信靠耶穌真是甜美
[00:33:21.080 --> 00:33:23.080]  信靠耶穌真是甜美
[00:33:23.080 --> 00:33:25.080]  信靠耶穌真是甜美
[00:33:25.080 --> 00:33:27.080]  信靠耶穌真是甜美
[00:33:27.080 --> 00:33:29.080]  信靠耶穌真是甜美
[00:33:29.080 --> 00:33:31.080]  信靠耶穌真是甜美
[00:33:31.080 --> 00:33:33.080]  信靠耶穌真是甜美
[00:33:33.080 --> 00:33:35.080]  信靠耶穌真是甜美
[00:33:35.080 --> 00:33:37.080]  信靠耶穌真是甜美
[00:33:37.080 --> 00:33:39.080]  信靠耶穌真是甜美
[00:33:39.080 --> 00:33:41.080]  信靠耶穌真是甜美
[00:33:41.080 --> 00:33:43.080]  信靠耶穌真是甜美
[00:33:43.080 --> 00:33:45.080]  信靠耶穌真是甜美
[00:33:45.080 --> 00:33:47.080]  信靠耶穌真是甜美
[00:33:47.080 --> 00:33:49.080]  信靠耶穌真是甜美
[00:33:49.080 --> 00:33:51.080]  信靠耶穌真是甜美
[00:33:51.080 --> 00:33:53.080]  信靠耶穌真是甜美
[00:33:53.080 --> 00:33:55.080]  信靠耶穌真是甜美
