
[00:00:00.000 --> 00:00:06.360]  很多的詩篇都很能夠進入我們的心裏面
[00:16:04.560 --> 00:16:07.560]  很久後媽媽在聚會當中就知道
[00:16:07.560 --> 00:16:10.560]  Dora在外面打球的時候遇到意外
[00:16:10.560 --> 00:16:11.560]  就要送入醫院
[00:16:11.560 --> 00:16:14.560]  當然小孩子有時候都跌跌碰碰
[00:16:14.560 --> 00:16:16.560]  這個很正常
[00:16:16.560 --> 00:16:17.560]  但是就要入醫院
[00:16:17.560 --> 00:16:20.560]  於是很緊張就將Dora送入醫院
[00:16:20.560 --> 00:16:23.560]  醫生走出來就告訴Dora和她媽媽
[00:16:23.560 --> 00:16:26.560]  一個很令人震驚的消息
[00:16:26.560 --> 00:16:29.560]  原來她這個意外
[00:16:29.560 --> 00:16:34.560]  讓醫生發現Dora患上骨癌
[00:16:34.560 --> 00:16:36.560]  十幾歲,十二歲
[00:16:36.560 --> 00:16:40.560]  最近的女孩聽到一個這樣的消息
[00:16:40.560 --> 00:16:42.560]  媽媽聽到這樣的消息
[00:16:42.560 --> 00:16:45.560]  心裏面非常之痛苦
[00:16:45.560 --> 00:16:49.560]  如是者她要接受很多不同的治療
[00:16:49.560 --> 00:16:51.560]  三四年裏面
[00:16:51.560 --> 00:16:54.560]  她起碼接受過七次的手術
[00:16:54.560 --> 00:16:55.560]  不單止這樣
[00:16:55.560 --> 00:16:58.560]  她接受三十多次的化療
[00:16:58.560 --> 00:17:01.560]  對於一個本來是活潑潑
[00:17:01.560 --> 00:17:03.560]  十多歲的少女
[00:17:03.560 --> 00:17:04.560]  慢慢長期
[00:17:04.560 --> 00:17:06.560]  差不多每一年都不同
[00:17:06.560 --> 00:17:08.560]  隨時都在變化
[00:17:08.560 --> 00:17:09.560]  因為一個女孩子
[00:17:09.560 --> 00:17:11.560]  十二歲到十五歲
[00:17:11.560 --> 00:17:13.560]  由一個小妹妹
[00:17:13.560 --> 00:17:16.560]  變成一個慢慢停停欲立的女孩子
[00:17:16.560 --> 00:17:18.560]  但是在這個成長的過程裏
[00:17:18.560 --> 00:17:20.560]  Dora這個女孩子
[00:17:20.560 --> 00:17:23.560]  她要承受很多很多
[00:17:23.560 --> 00:17:26.560]  在醫療裏面所受的苦
[00:17:26.560 --> 00:17:27.560]  打很多針,抽很多血
[00:17:27.560 --> 00:17:30.560]  要做很多的治療
[00:17:30.560 --> 00:17:33.560]  不過在她接受治療的過程裏
[00:17:33.560 --> 00:17:35.560]  服侍她的醫護人員
[00:17:35.560 --> 00:17:40.560]  覺得Dora和一般的癌症的小妹妹
[00:17:40.560 --> 00:17:42.560]  不太一樣
[00:17:42.560 --> 00:17:45.560]  因為她不會喊痛
[00:17:45.560 --> 00:17:47.560]  她不會說很辛苦
[00:17:47.560 --> 00:17:49.560]  她很忍得
[00:17:49.560 --> 00:17:52.560]  可能是因為她信耶穌的緣故
[00:17:52.560 --> 00:17:56.560]  她有一種很特別的生命質素
[00:17:56.560 --> 00:17:58.560]  一路散發一路流露
[00:17:58.560 --> 00:18:00.560]  沒錯,肉體的痛苦
[00:18:00.560 --> 00:18:02.560]  的確不容易捱的
[00:18:02.560 --> 00:18:04.560]  不是說她完全不會喊
[00:18:04.560 --> 00:18:06.560]  但是她真的很堅強
[00:18:06.560 --> 00:18:07.560]  她真的很努力
[00:18:07.560 --> 00:18:09.560]  很願意配合醫護人員
[00:18:09.560 --> 00:18:11.560]  在她身上幫助她
[00:18:11.560 --> 00:18:15.560]  能夠克服這個疾病的過程
[00:18:15.560 --> 00:18:16.560]  不知從何而來的傻勁
[00:18:16.560 --> 00:18:20.560]  有時大也不能大,小也不能小
[00:18:20.560 --> 00:18:24.560]  有時會說一些很有趣的話
[00:18:24.560 --> 00:18:25.560]  好像大人一樣
[00:18:25.560 --> 00:18:28.560]  她有一天探訪一些姐姐
[00:18:28.560 --> 00:18:29.560]  見面的時候
[00:18:29.560 --> 00:18:30.560]  她就跟姐姐說
[00:18:30.560 --> 00:18:35.560]  姐姐,我發覺原來人生
[00:18:35.560 --> 00:18:37.560]  說到人生
[00:18:37.560 --> 00:18:39.560]  十二、三歲的小朋友
[00:18:39.560 --> 00:18:41.560]  怎會懂得說這些話
[00:18:41.560 --> 00:18:48.560]  她就說:人生呢,我覺得呢,就像瀑布
[00:18:48.560 --> 00:18:51.560]  有硬有軟
[00:18:51.560 --> 00:18:56.560]  她說她的人生就是硬的
[00:18:56.560 --> 00:18:57.560]  當然我們會一笑置之
[00:18:57.560 --> 00:18:58.560]  小朋友來的
[00:18:58.560 --> 00:19:00.560]  當然說這些話
[00:19:00.560 --> 00:19:03.560]  說這些話會笑到要死
[00:19:03.560 --> 00:19:05.560]  但是她又很認真
[00:19:05.560 --> 00:19:10.560]  她知道她的人生是硬的
[00:19:10.560 --> 00:19:15.560]  當然她的生命那種活力
[00:19:15.560 --> 00:19:16.560]  那種不放棄的心
[00:19:16.560 --> 00:19:18.560]  就吸引了很多人
[00:19:18.560 --> 00:19:20.560]  有些媒體找她做訪問
[00:19:20.560 --> 00:19:22.560]  找她拍一些廣告
[00:19:22.560 --> 00:19:24.560]  希望她這種正面的生命
[00:19:24.560 --> 00:19:27.560]  能夠影響那些患重病的人
[00:19:27.560 --> 00:19:29.560]  讓他們能夠珍惜生命
[00:19:29.560 --> 00:19:30.560]  拍了好幾輯
[00:19:30.560 --> 00:19:33.560]  其中有一輯是一個廣告
[00:19:33.560 --> 00:19:37.560]  特別邀請了台灣的總統馬英九
[00:19:37.560 --> 00:19:39.560]  去出席這個首映
[00:19:39.560 --> 00:19:41.560]  當播放的時候
[00:19:41.560 --> 00:19:44.560]  還有播放花絮的時候
[00:19:44.560 --> 00:19:47.560]  媒體就說見到這個總統馬英九
[00:19:47.560 --> 00:19:48.560]  不是總統馬英九
[00:19:48.560 --> 00:19:49.560]  我經常搞錯
[00:19:49.560 --> 00:19:51.560]  這個總統馬英九
[00:19:51.560 --> 00:19:53.560]  真是擦眼淚
[00:19:53.560 --> 00:19:56.560]  的確見到她的生命
[00:19:56.560 --> 00:19:59.560]  真的會被她的生命所吸引
[00:19:59.560 --> 00:20:00.560]  因為她的生命當中
[00:20:00.560 --> 00:20:03.560]  有一些不一樣的東西
[00:20:03.560 --> 00:20:06.560]  我相信這個就是耶穌基督的信仰
[00:20:06.560 --> 00:20:08.560]  當然我想告訴大家
[00:20:08.560 --> 00:20:09.560]  在去年的一月
[00:20:09.560 --> 00:20:12.560]  她已經回到天父那裡
[00:20:12.560 --> 00:20:14.560]  在媒體裡面我見到
[00:20:14.560 --> 00:20:17.560]  一個在她患病後期的訪問
[00:20:17.560 --> 00:20:18.560]  其實這是一個紀錄
[00:20:18.560 --> 00:20:20.560]  就是她很虛弱的時候
[00:20:20.560 --> 00:20:22.560]  坐在病床那裡
[00:20:22.560 --> 00:20:24.560]  她爸爸媽媽圍在她身邊
[00:20:24.560 --> 00:20:26.560]  她很虛弱
[00:20:26.560 --> 00:20:29.560]  但她仍然很勉勵地說
[00:20:29.560 --> 00:20:35.560]  媽媽 我愛你
[00:20:35.560 --> 00:20:37.560]  媽媽聽到她這樣說
[00:20:37.560 --> 00:20:39.560]  媽媽去擁抱她
[00:20:39.560 --> 00:20:42.560]  跟她說 媽媽也好愛你
[00:20:42.560 --> 00:20:45.560]  跟著Dora跟爸爸說
[00:20:45.560 --> 00:20:47.560]  爸爸 我好愛你
[00:20:47.560 --> 00:20:50.560]  你不要太累了
[00:20:50.560 --> 00:20:55.560]  爸爸幫助Dora很多很多
[00:20:55.560 --> 00:20:57.560]  爸爸也走到Dora的身邊
[00:20:57.560 --> 00:20:59.560]  來擁抱她
[00:20:59.560 --> 00:21:02.560]  爸爸也好愛你
[00:21:02.560 --> 00:21:05.560]  我看的時候其實很心酸
[00:21:05.560 --> 00:21:06.560]  因為我見到一個
[00:21:06.560 --> 00:21:08.560]  本來是年青
[00:21:08.560 --> 00:21:11.560]  這個生命的威脅
[00:21:11.560 --> 00:21:14.560]  不應該在她這個年紀出現
[00:21:14.560 --> 00:21:15.560]  但她卻要面對一個
[00:21:15.560 --> 00:21:18.560]  這麼不容易的挑戰
[00:21:18.560 --> 00:21:21.560]  但她仍然有一份很堅定的心
[00:21:21.560 --> 00:21:24.560]  她說 我要回家
[00:21:24.560 --> 00:21:26.560]  回到天父那裡
[00:21:26.560 --> 00:21:30.560]  將來在天家相聚
[00:21:30.560 --> 00:21:33.560]  我見到一個很虛弱的生命
[00:21:33.560 --> 00:21:36.560]  但她的生命感動了很多人
[00:21:36.560 --> 00:21:40.560]  今天我們究竟宣揚些什麼
[00:21:40.560 --> 00:21:41.560]  在我們口邊
[00:21:41.560 --> 00:21:43.560]  經常掛念的是什麼呢
[00:21:43.560 --> 00:21:45.560]  丁姐妹當我們在小組裡
[00:21:45.560 --> 00:21:47.560]  是否有時候都很容易
[00:21:47.560 --> 00:21:50.560]  會說其他人的閒言閒語
[00:21:50.560 --> 00:21:51.560]  談論很多的是非
[00:21:51.560 --> 00:21:53.560]  誰做錯了一些不對的事
[00:21:53.560 --> 00:21:54.560]  沒錯 的而且確
[00:21:54.560 --> 00:21:57.560]  可能有些人真的做得不好
[00:21:57.560 --> 00:22:01.560]  是否我們需要來談論那些事
[00:22:01.560 --> 00:22:04.560]  是否真的能夠造就人呢
[00:22:04.560 --> 00:22:05.560]  如果我們的小組裡
[00:22:05.560 --> 00:22:08.560]  有未信的朋友在當中
[00:22:08.560 --> 00:22:10.560]  他見到我們這樣去談論
[00:22:10.560 --> 00:22:13.560]  這些別人的事
[00:22:13.560 --> 00:22:14.560]  他會想
[00:22:14.560 --> 00:22:17.560]  如果我繼續在你們中間
[00:22:17.560 --> 00:22:19.560]  有一天我有什麼事
[00:22:19.560 --> 00:22:22.560]  我都會成為你們談論的對象
[00:22:22.560 --> 00:22:24.560]  可能他都怕了
[00:22:24.560 --> 00:22:25.560]  不會來了
[00:22:25.560 --> 00:22:26.560]  還怎麼說
[00:22:26.560 --> 00:22:28.560]  他會在你們小組裡信耶穌呢
[00:22:28.560 --> 00:22:29.560]  的而且確
[00:22:29.560 --> 00:22:31.560]  我想我們在小組裡
[00:22:31.560 --> 00:22:32.560]  如果我們能夠談論
[00:22:32.560 --> 00:22:34.560]  上帝奇妙的作為
[00:22:34.560 --> 00:22:35.560]  談論一下
[00:22:35.560 --> 00:22:36.560]  上帝在我們這個
[00:22:36.560 --> 00:22:38.560]  本來是被罪捆綁的生命
[00:22:38.560 --> 00:22:39.560]  但是今天上帝的大愛
[00:22:39.560 --> 00:22:41.560]  拯救改變了我們
[00:22:41.560 --> 00:22:42.560]  以致我們今天
[00:22:42.560 --> 00:22:44.560]  能夠成為上帝合容的器皿
[00:22:44.560 --> 00:22:46.560]  當我們敬拜上帝的時候
[00:22:46.560 --> 00:22:47.560]  我們所唱的詩
[00:22:47.560 --> 00:22:49.560]  是幫助我們來認識
[00:22:49.560 --> 00:22:51.560]  感謝這位奇妙的上帝
[00:22:51.560 --> 00:22:53.560]  其實這一切
[00:22:53.560 --> 00:22:54.560]  會幫助我們
[00:22:54.560 --> 00:22:56.560]  幫人的生命
[00:22:56.560 --> 00:23:00.560]  當我們只是看著自己有限的人生
[00:23:00.560 --> 00:23:01.560]  幫助我們看見
[00:23:01.560 --> 00:23:02.560]  我們的生命應該長進
[00:23:02.560 --> 00:23:04.560]  應該羨慕上帝的生命
[00:23:04.560 --> 00:23:06.560]  我相信如果我們真的這樣的話
[00:23:06.560 --> 00:23:08.560]  在我們當中未信的朋友
[00:23:08.560 --> 00:23:11.560]  他們會被這種生命所吸引
[00:23:11.560 --> 00:23:13.560]  如果他們是這樣
[00:23:13.560 --> 00:23:15.560]  我相信他們在你的小組裡
[00:23:15.560 --> 00:23:17.560]  能夠會信耶穌
[00:23:17.560 --> 00:23:19.560]  所以我想說的就是
[00:23:19.560 --> 00:23:20.560]  不是在我們小組裡
[00:23:20.560 --> 00:23:22.560]  不應該將我們的需要拋出來
[00:23:22.560 --> 00:23:24.560]  或者有時候人的需要
[00:23:24.560 --> 00:23:26.560]  是因為別人對我們的規符
[00:23:26.560 --> 00:23:28.560]  可能種種的情況
[00:23:28.560 --> 00:23:29.560]  我們不是說我們不應該關心
[00:23:29.560 --> 00:23:31.560]  因為事實上小組的存在
[00:23:31.560 --> 00:23:32.560]  就是我們要彼此關心
[00:23:32.560 --> 00:23:34.560]  彼此切實相愛
[00:23:34.560 --> 00:23:35.560]  當我們有難處
[00:23:35.560 --> 00:23:36.560]  有困難
[00:23:36.560 --> 00:23:37.560]  有疑問
[00:23:37.560 --> 00:23:39.560]  我們回到小組跟弟兄姊妹分享的時候
[00:23:39.560 --> 00:23:40.560]  弟兄姊妹你給我一點意見
[00:23:40.560 --> 00:23:42.560]  讓我懂得怎樣去處理這些問題
[00:23:42.560 --> 00:23:43.560]  但是如果我們小組
[00:23:43.560 --> 00:23:45.560]  只是為了問題解決的話
[00:23:45.560 --> 00:23:46.560]  我們小組有時候
[00:23:46.560 --> 00:23:48.560]  就失卻了那個焦點
[00:23:48.560 --> 00:23:49.560]  我們
[00:23:49.560 --> 00:23:50.560]  沒錯
[00:23:50.560 --> 00:23:51.560]  每一個人都有問題
[00:23:51.560 --> 00:23:52.560]  每一個人將我們自己的問題
[00:23:52.560 --> 00:23:54.560]  全部推出來
[00:23:54.560 --> 00:23:55.560]  我想我們不太喜歡小組
[00:23:55.560 --> 00:23:56.560]  因為
[00:23:56.560 --> 00:23:58.560]  太多麻煩
[00:23:58.560 --> 00:24:00.560]  太多問題我們解決不了
[00:24:00.560 --> 00:24:01.560]  我們不是不想幫
[00:24:01.560 --> 00:24:02.560]  但是那些問題
[00:24:02.560 --> 00:24:03.560]  人的能力
[00:24:03.560 --> 00:24:04.560]  人的經驗
[00:24:04.560 --> 00:24:05.560]  人的解決方案
[00:24:05.560 --> 00:24:07.560]  未必是一個最好的方案
[00:24:07.560 --> 00:24:08.560]  反而
[00:24:08.560 --> 00:24:09.560]  沒錯
[00:24:09.560 --> 00:24:10.560]  我們可以分享
[00:24:10.560 --> 00:24:11.560]  我們可以擁抱一起哭
[00:24:11.560 --> 00:24:12.560]  但是最重要
[00:24:12.560 --> 00:24:13.560]  我們要知道
[00:24:13.560 --> 00:24:14.560]  原來真正的幫助是從哪裡來
[00:24:14.560 --> 00:24:16.560]  是從上帝那裡來
[00:24:16.560 --> 00:24:18.560]  我們帶出我們需要的時候
[00:24:18.560 --> 00:24:19.560]  我們一起仰望上帝
[00:24:19.560 --> 00:24:22.560]  憑信心將我們的需要交給上帝
[00:24:22.560 --> 00:24:23.560]  將我們的不足交給上帝
[00:24:23.560 --> 00:24:25.560]  等神來帶領我們
[00:24:25.560 --> 00:24:26.560]  當神
[00:24:26.560 --> 00:24:27.560]  我們願意這樣
[00:24:27.560 --> 00:24:29.560]  配合上帝的心意的時候
[00:24:29.560 --> 00:24:31.560]  我們一定經歷到上帝奇妙的作為
[00:24:31.560 --> 00:24:34.560]  我們宣揚上帝奇妙的事
[00:24:34.560 --> 00:24:36.560]  我想我們小組的生活就不一樣
[00:24:36.560 --> 00:24:38.560]  請姐妹
[00:24:38.560 --> 00:24:39.560]  求神幫助我們
[00:24:39.560 --> 00:24:40.560]  我們要知道一件事
[00:24:40.560 --> 00:24:42.560]  究竟我們所相信的神
[00:24:42.560 --> 00:24:44.560]  是怎樣的神
[00:24:44.560 --> 00:24:45.560]  如果我們所相信的神
[00:24:45.560 --> 00:24:46.560]  是一個偉大的神
[00:24:46.560 --> 00:24:48.560]  好像我們剛才所唱的詩歌
[00:24:48.560 --> 00:24:49.560]  神是偉大的主
[00:24:49.560 --> 00:24:51.560]  你真偉大
[00:24:51.560 --> 00:24:53.560]  我們的問題就會變得小
[00:24:53.560 --> 00:24:54.560]  如果我們的問題
[00:24:54.560 --> 00:24:55.560]  如果我們的神是很小的
[00:24:55.560 --> 00:24:57.560]  很矮的
[00:24:57.560 --> 00:25:00.560]  我們的問題就會很大
[00:25:00.560 --> 00:25:01.560]  所以
[00:25:01.560 --> 00:25:02.560]  Big God
[00:25:02.560 --> 00:25:03.560]  Small Problem
[00:25:03.560 --> 00:25:04.560]  Small God
[00:25:04.560 --> 00:25:07.560]  Big Problem
[00:25:07.560 --> 00:25:10.560]  我們要宣揚上帝奇妙的作為
[00:25:10.560 --> 00:25:11.560]  第二個重點
[00:25:11.560 --> 00:25:13.560]  在這段經文的第三節
[00:25:13.560 --> 00:25:14.560]  下半節到第四節
[00:25:14.560 --> 00:25:16.560]  請我們一起讀
[00:25:16.560 --> 00:25:18.560]  尋求耶和華的人
[00:25:18.560 --> 00:25:21.560]  心中應當歡喜
[00:25:21.560 --> 00:25:24.560]  要尋求耶和華與他的能力
[00:25:24.560 --> 00:25:27.560]  事上尋求他的面
[00:25:27.560 --> 00:25:30.560]  這裡有三個imperative
[00:25:30.560 --> 00:25:35.560]  三個歧視語氣的動詞
[00:25:35.560 --> 00:25:37.560]  第一個是歡喜
[00:25:37.560 --> 00:25:38.560]  Rejoice
[00:25:38.560 --> 00:25:40.560]  第二個和第三個都是同一個字
[00:25:40.560 --> 00:25:42.560]  是Seek
[00:25:42.560 --> 00:25:44.560]  是尋求
[00:25:44.560 --> 00:25:46.560]  我就想著想著
[00:25:46.560 --> 00:25:48.560]  發覺
[00:25:48.560 --> 00:25:51.560]  尋求上帝的面
[00:25:51.560 --> 00:25:53.560]  最終其實是會有喜樂的
[00:25:53.560 --> 00:25:57.560]  所以我就將Rejoice放下
[00:25:57.560 --> 00:25:58.560]  第二點
[00:25:58.560 --> 00:26:00.560]  這篇詩篇告訴我
[00:26:00.560 --> 00:26:03.560]  我們要尋求上帝的面
[00:26:03.560 --> 00:26:05.560]  由第一節到第十五節
[00:26:05.560 --> 00:26:07.560]  這段經文其實
[00:26:07.560 --> 00:26:10.560]  在聖經的舊約
[00:26:10.560 --> 00:26:12.560]  有另外出現過
[00:26:12.560 --> 00:26:14.560]  歷代至上的十六章八至二十二節
[00:26:14.560 --> 00:26:16.560]  是第一次出現
[00:26:16.560 --> 00:26:19.560]  差不多同樣的經文
[00:26:19.560 --> 00:26:22.560]  不過不是我們看的詩篇一百零五篇
[00:26:22.560 --> 00:26:26.560]  由第十六節打後的經文
[00:26:26.560 --> 00:26:28.560]  似乎是後來
[00:26:28.560 --> 00:26:30.560]  有其他詩人或者大衛
[00:26:30.560 --> 00:26:31.560]  再補充下去
[00:26:31.560 --> 00:26:34.560]  完成今天我們看到的一百零五篇
[00:26:34.560 --> 00:26:37.560]  但最早我們在聖經裡發現
[00:26:37.560 --> 00:26:41.560]  原來在歷代至上十六章八至二十二節出現
[00:26:41.560 --> 00:26:44.560]  當時發生了什麼事呢?
[00:26:44.560 --> 00:26:50.560]  當時就是大衛迎接約櫃回來耶路撒冷
[00:26:50.560 --> 00:26:53.560]  當大衛迎接約櫃的時候
[00:26:53.560 --> 00:26:56.560]  他就唱了這一篇詩篇
[00:26:56.560 --> 00:26:58.560]  我們今天的詩篇一百零五篇
[00:26:58.560 --> 00:27:02.560]  第一節到第十五節
[00:27:02.560 --> 00:27:03.560]  當時聖經怎麼說呢?
[00:27:03.560 --> 00:27:07.560]  大衛極之期望上帝的約櫃回來
[00:27:07.560 --> 00:27:11.560]  可惜這個代表上帝臨在的約櫃
[00:27:11.560 --> 00:27:14.560]  在他們離開上帝的時候
[00:27:14.560 --> 00:27:15.560]  就已經被擄了
[00:27:15.560 --> 00:27:17.560]  擄了給菲利斯人
[00:27:17.560 --> 00:27:22.560]  但今天大衛終於迎接這個約櫃回來
[00:27:22.560 --> 00:27:26.560]  聖經告訴我們大衛當時的態度是怎麼樣
[00:27:26.560 --> 00:27:28.560]  挺好的
[00:27:28.560 --> 00:27:29.560]  當然不是
[00:27:29.560 --> 00:27:31.560]  聖經告訴我們他開心到不得了
[00:27:31.560 --> 00:27:33.560]  因為他見到這個約櫃
[00:27:33.560 --> 00:27:35.560]  如同見到神
[00:27:35.560 --> 00:27:38.560]  如同見到神的面
[00:27:38.560 --> 00:27:39.560]  聖經告訴我們
[00:27:39.560 --> 00:27:43.560]  他在群眾當中帶領著約櫃
[00:27:43.560 --> 00:27:45.560]  歡喜快樂
[00:27:45.560 --> 00:27:48.560]  渾然忘我地跳舞讚美上帝
[00:27:48.560 --> 00:27:50.560]  歌頌讚美上帝
[00:27:50.560 --> 00:27:54.560]  有些不太顧及他自己做皇帝的身份
[00:27:54.560 --> 00:27:57.560]  所以當時蘇羅的女兒米格
[00:27:57.560 --> 00:27:59.560]  見到大衛這樣的狀況
[00:27:59.560 --> 00:28:00.560]  不成體統
[00:28:00.560 --> 00:28:07.560]  一國之君怎麼可以在百姓面前跳舞讚美上帝
[00:28:07.560 --> 00:28:09.560]  覺得很鄙視他
[00:28:09.560 --> 00:28:12.560]  她覺得怎麼會讚美大衛呢
[00:28:12.560 --> 00:28:14.560]  不過聖經告訴我們
[00:28:14.560 --> 00:28:16.560]  米格不讚美他不要緊
[00:28:16.560 --> 00:28:18.560]  最重要是上帝讚美大衛
[00:28:18.560 --> 00:28:22.560]  上帝閱立大衛這種表達
[00:28:22.560 --> 00:28:23.560]  因為大衛知道
[00:28:23.560 --> 00:28:28.560]  他見到這個約櫃如同見到神自己
[00:28:28.560 --> 00:28:30.560]  那種喜樂
[00:28:30.560 --> 00:28:32.560]  所以我說你尋求神的面
[00:28:32.560 --> 00:28:33.560]  你一定能解釋到歡樂
[00:28:33.560 --> 00:28:36.560]  這裡解釋到的歡樂是大衛見到約櫃的時候
[00:28:36.560 --> 00:28:39.560]  那種歡喜若狂
[00:28:39.560 --> 00:28:44.560]  上帝臨在他的國度當中
[00:28:44.560 --> 00:28:46.560]  那種歡喜
[00:28:46.560 --> 00:28:48.560]  當我想到尋求耶華的時候
[00:28:48.560 --> 00:28:50.560]  我想起耶穌說的話
[00:28:50.560 --> 00:28:52.560]  我們尋找就尋見
[00:28:52.560 --> 00:28:56.560]  叩門就給你開門
[00:28:56.560 --> 00:28:59.560]  那究竟耶穌說的話是什麼意思呢
[00:28:59.560 --> 00:29:00.560]  耶穌是不是說
[00:29:00.560 --> 00:29:02.560]  你求上帝吧
[00:29:02.560 --> 00:29:04.560]  你嘮叨他吧
[00:29:04.560 --> 00:29:07.560]  你嘮叨到上帝聽你祈禱為止
[00:29:07.560 --> 00:29:09.560]  是不是呢
[00:29:09.560 --> 00:29:11.560]  耶穌的意思是這樣
[00:29:11.560 --> 00:29:13.560]  當時耶穌有些門徒問
[00:29:13.560 --> 00:29:14.560]  耶穌我們祈禱的時候
[00:29:14.560 --> 00:29:17.560]  是不是應該像施洗約翰那些門徒那樣祈禱
[00:29:17.560 --> 00:29:19.560]  耶穌就說你們祈禱的時候
[00:29:19.560 --> 00:29:22.560]  你們可以說我們在天上的父
[00:29:22.560 --> 00:29:26.560]  願人都尊你的名為聖等等
[00:29:26.560 --> 00:29:27.560]  尋找就尋見
[00:29:27.560 --> 00:29:30.560]  叩門就給你門開門
[00:29:30.560 --> 00:29:31.560]  他想告訴我們什麼呢
[00:29:31.560 --> 00:29:35.560]  耶穌說最重要你認清楚你祈禱的對象
[00:29:35.560 --> 00:29:37.560]  你向天父禱告
[00:29:37.560 --> 00:29:40.560]  我們這位天父是那位尋找就尋見
[00:29:40.560 --> 00:29:42.560]  叩門就給你開門
[00:29:42.560 --> 00:29:44.560]  你向他求餅他不會給你石頭
[00:29:44.560 --> 00:29:47.560]  你向他求魚他不會給你蠍子
[00:29:47.560 --> 00:29:49.560]  我們的神不是那位和我們捉迷藏的神
[00:29:49.560 --> 00:29:51.560]  故意隱藏的
[00:29:51.560 --> 00:29:54.560]  是那位願意讓我們尋得見的上帝
[00:29:54.560 --> 00:29:56.560]  耶穌在說這件事
[00:29:56.560 --> 00:29:58.560]  所以尋求上帝
[00:29:58.560 --> 00:30:01.560]  是大衛在這篇詩篇裏面告訴我們
[00:30:01.560 --> 00:30:04.560]  一個很重要的一件事
[00:30:04.560 --> 00:30:07.560]  代表了他生命一個很重要的一部份
[00:30:07.560 --> 00:30:11.560]  這裏說我們要尋求耶和華
[00:30:11.560 --> 00:30:12.560]  尋求他的能力
[00:30:12.560 --> 00:30:15.560]  甚至尋求他的面
[00:30:15.560 --> 00:30:18.560]  這是一種一步步加深下去的表達
[00:30:18.560 --> 00:30:22.560]  即是說我們首先要清楚我們要找誰
[00:30:22.560 --> 00:30:25.560]  Who 是誰
[00:30:25.560 --> 00:30:27.560]  耶和華
[00:30:27.560 --> 00:30:29.560]  然後尋求他的能力
[00:30:29.560 --> 00:30:31.560]  即是尋求他的幫助
[00:30:31.560 --> 00:30:34.560]  尋求他的方法
[00:30:34.560 --> 00:30:36.560]  還有更深的一層
[00:30:36.560 --> 00:30:39.560]  是尋求他的面
[00:30:39.560 --> 00:30:44.560]  面對面四目交投那種狀況
[00:30:44.560 --> 00:30:46.560]  我看英文聖經ESV
[00:30:46.560 --> 00:30:51.560]  看看他有怎樣去理解這一節經文
[00:30:51.560 --> 00:30:52.560]  他就說
[00:30:52.560 --> 00:30:56.560]  Seek his presence continually
[00:30:56.560 --> 00:30:57.560]  我覺得很有意思
[00:30:57.560 --> 00:30:58.560]  因為在基督教信仰裏面
[00:30:58.560 --> 00:30:59.560]  Presence
[00:30:59.560 --> 00:31:00.560]  上帝的Presence
[00:31:00.560 --> 00:31:01.560]  上帝的同在
[00:31:01.560 --> 00:31:02.560]  臨在
[00:31:02.560 --> 00:31:03.560]  是很重要
[00:31:03.560 --> 00:31:04.560]  耶穌就是上帝的臨在
[00:31:04.560 --> 00:31:05.560]  他是二萬內利
[00:31:05.560 --> 00:31:07.560]  說的是上帝的Presence
[00:31:07.560 --> 00:31:10.560]  同時間告訴我們我們要continually
[00:31:10.560 --> 00:31:11.560]  要持續不斷的
[00:31:11.560 --> 00:31:13.560]  不只是有需要就找神
[00:31:13.560 --> 00:31:15.560]  等神臨在
[00:31:15.560 --> 00:31:17.560]  而是持續不斷地
[00:31:17.560 --> 00:31:19.560]  尋求上帝的臨在
[00:31:19.560 --> 00:31:21.560]  我覺得是很好的翻譯
[00:31:21.560 --> 00:31:23.560]  不過我再看看中文聖經
[00:31:23.560 --> 00:31:26.560]  我覺得中文聖經很有意思
[00:31:26.560 --> 00:31:27.560]  中文聖經說
[00:31:27.560 --> 00:31:30.560]  尋求他的面
[00:31:30.560 --> 00:31:34.560]  這種面對面的狀態
[00:31:34.560 --> 00:31:37.560]  是一種四目交投
[00:31:37.560 --> 00:31:41.560]  是一種你眼望我眼的
[00:31:41.560 --> 00:31:43.560]  一個這樣的關係
[00:31:43.560 --> 00:31:45.560]  就是面對面的
[00:31:45.560 --> 00:31:48.560]  來找到上帝
[00:31:48.560 --> 00:31:50.560]  我記得我最初拍拖
[00:31:50.560 --> 00:31:51.560]  我只有一個拍拖的對象
[00:31:51.560 --> 00:31:54.560]  就是我太太
[00:31:54.560 --> 00:31:57.560]  那時候是很早期
[00:31:57.560 --> 00:31:59.560]  有一天我們去一個餐廳吃飯
[00:31:59.560 --> 00:32:02.560]  坐在對著的位置
[00:32:02.560 --> 00:32:03.560]  當我看著她的時候
[00:32:03.560 --> 00:32:07.560]  我突然間就有感而發
[00:32:07.560 --> 00:32:11.560]  我現在才發現原來你的眼睛這麼漂亮
[00:32:11.560 --> 00:32:13.560]  你的眼白是這麼白
[00:32:13.560 --> 00:32:15.560]  你的眼珠是這麼深黑色
[00:32:15.560 --> 00:32:17.560]  就是襯在這麼白的眼白上
[00:32:17.560 --> 00:32:18.560]  真的很漂亮
[00:32:18.560 --> 00:32:22.560]  我不知道為什麼會說這些話
[00:32:22.560 --> 00:32:23.560]  接著她就說
[00:32:23.560 --> 00:32:25.560]  當我看著你的時候
