
[00:00:00.000 --> 00:00:04.920]  好了,每一年的農曆新年,很多人都會在年三十萬,年初一
[00:16:46.840 --> 00:16:48.840]  所以這是很大的悲哀
[00:16:48.840 --> 00:16:50.840]  所以我們道盡的連續
[00:16:50.840 --> 00:16:52.840]  保障一生
[00:16:52.840 --> 00:16:54.840]  嘆息
[00:16:54.840 --> 00:16:56.840]  這也是我們的人生
[00:16:56.840 --> 00:16:58.840]  中文怎麼說呢?
[00:16:58.840 --> 00:17:00.840]  不如意事
[00:17:00.840 --> 00:17:02.840]  十常八九
[00:17:02.840 --> 00:17:04.840]  八九十個百分比都是不開心的
[00:17:04.840 --> 00:17:06.840]  福無重至
[00:17:06.840 --> 00:17:08.840]  祝福是不斷湧來的
[00:17:08.840 --> 00:17:10.840]  但是和不
[00:17:10.840 --> 00:17:12.840]  單行
[00:17:12.840 --> 00:17:14.840]  原來不好的事就繼續來
[00:17:14.840 --> 00:17:16.840]  人生就是這樣
[00:17:16.840 --> 00:17:18.840]  當你一出生
[00:17:18.840 --> 00:17:20.840]  你就要哭 很奇怪的
[00:17:20.840 --> 00:17:22.840]  我不知道爲什麼
[00:17:22.840 --> 00:17:24.840]  那些護士要拍你
[00:17:24.840 --> 00:17:26.840]  拍到你哭
[00:17:26.840 --> 00:17:28.840]  怎麼不戳你戳到你笑呢?
[00:17:28.840 --> 00:17:30.840]  一樣可以吐氣出來
[00:17:30.840 --> 00:17:32.840]  我問那些醫護人員爲什麼一定要拍到他哭
[00:17:32.840 --> 00:17:34.840]  不是戳他呢?
[00:17:34.840 --> 00:17:36.840]  我家裏跟我說
[00:17:36.840 --> 00:17:38.840]  我叫永善原來有原因
[00:17:38.840 --> 00:17:40.840]  我出世之後
[00:17:40.840 --> 00:17:42.840]  他們就拍我
[00:17:42.840 --> 00:17:44.840]  我是很牛頂的
[00:17:44.840 --> 00:17:46.840]  死都不哭
[00:17:46.840 --> 00:17:48.840]  拍到手都痛了
[00:17:48.840 --> 00:17:50.840]  我只是
[00:17:50.840 --> 00:17:52.840]  這樣
[00:17:52.840 --> 00:17:54.840]  所以我家裏就說這個人很難教
[00:17:54.840 --> 00:17:56.840]  所以後來就改我名字叫永善
[00:17:56.840 --> 00:17:58.840]  是真名來的
[00:17:58.840 --> 00:18:00.840]  我就不明白爲什麼
[00:18:00.840 --> 00:18:02.840]  嬰兒要拍到他哭
[00:18:02.840 --> 00:18:04.840]  其實這個很特別的意思就是
[00:18:04.840 --> 00:18:06.840]  人生是很大的悲哀
[00:18:06.840 --> 00:18:08.840]  不知道大家有沒有聽過
[00:18:08.840 --> 00:18:10.840]  《風的一生》
[00:18:10.840 --> 00:18:12.840]  不是梅豔芳那個
[00:18:12.840 --> 00:18:14.840]  她說到十歲的時候
[00:18:14.840 --> 00:18:16.840]  你是風吹天振
[00:18:16.840 --> 00:18:18.840]  二十歲就是什麼
[00:18:18.840 --> 00:18:20.840]  風支灼藥
[00:18:20.840 --> 00:18:22.840]  三十歲的時候
[00:18:22.840 --> 00:18:24.840]  風華靜謀
[00:18:24.840 --> 00:18:26.840]  四十歲的時候
[00:18:26.840 --> 00:18:28.840]  風吻遊泉
[00:18:28.840 --> 00:18:30.840]  五十歲的時候
[00:18:30.840 --> 00:18:32.840]  可以風花雪月
[00:18:32.840 --> 00:18:34.840]  到六十歲
[00:18:34.840 --> 00:18:36.840]  風溼骨痛
[00:18:36.840 --> 00:18:38.840]  八十歲我們叫做什麼
[00:18:38.840 --> 00:18:40.840]  風足殘年
[00:18:40.840 --> 00:18:42.840]  九十歲老人癡呆
[00:18:42.840 --> 00:18:44.840]  你是瘋癲無常
[00:18:44.840 --> 00:18:46.840]  如果一百歲的時候
[00:18:46.840 --> 00:18:48.840]  好東西可以什麼
[00:18:48.840 --> 00:18:50.840]  風光大葬
[00:18:50.840 --> 00:18:52.840]  所以這個就是我們人生的無奈
[00:18:52.840 --> 00:18:54.840]  好了
[00:18:54.840 --> 00:18:56.840]  她說我們爲什麼會勞苦受煩
[00:18:56.840 --> 00:18:58.840]  轉眼成空
[00:18:58.840 --> 00:19:00.840]  還有一樣東西是什麼呢
[00:19:00.840 --> 00:19:02.840]  原來我們很恐懼
[00:19:02.840 --> 00:19:04.840]  我們一起來讀第七節
[00:19:06.840 --> 00:19:08.840]  原來人犯了罪之下
[00:19:08.840 --> 00:19:10.840]  就是在神的審判底下
[00:19:10.840 --> 00:19:12.840]  我們是活在恐懼的當中
[00:19:12.840 --> 00:19:14.840]  很簡單舉一個例子
[00:19:14.840 --> 00:19:16.840]  如果一個小孩
[00:19:16.840 --> 00:19:18.840]  他很努力地讀書
[00:19:18.840 --> 00:19:20.840]  和他兒子玩遊戲
[00:19:20.840 --> 00:19:22.840]  他也很努力
[00:19:22.840 --> 00:19:24.840]  考試得到好的成績
[00:19:24.840 --> 00:19:26.840]  他肯定會很開心去見父母
[00:19:26.840 --> 00:19:28.840]  對不對
[00:19:28.840 --> 00:19:30.840]  但如果他經常去玩遊戲
[00:19:30.840 --> 00:19:32.840]  考完試派出成績表的時候
[00:19:32.840 --> 00:19:34.840]  原來做了岳飛
[00:19:34.840 --> 00:19:36.840]  做了什麼
[00:19:36.840 --> 00:19:38.840]  門光紅
[00:19:38.840 --> 00:19:40.840]  全部不合格
[00:19:40.840 --> 00:19:42.840]  你以爲他會很開心去見父母
[00:19:42.840 --> 00:19:44.840]  是不會的
[00:19:44.840 --> 00:19:46.840]  他很害怕
[00:19:46.840 --> 00:19:48.840]  因爲一定會讓父母來責備
[00:19:48.840 --> 00:19:50.840]  所以原來
[00:19:50.840 --> 00:19:52.840]  當我們在這個遊戲
[00:19:52.840 --> 00:19:54.840]  犯罪的當中
[00:19:54.840 --> 00:19:56.840]  原來在神的審判底下
[00:19:56.840 --> 00:19:58.840]  我們會因爲你的怒氣而消滅
[00:19:58.840 --> 00:20:00.840]  因此我們感到驚慌
[00:20:00.840 --> 00:20:02.840]  爲什麼
[00:20:02.840 --> 00:20:04.840]  我們不可以逃避神的審判
[00:20:04.840 --> 00:20:06.840]  我們一起來讀第八節
[00:20:06.840 --> 00:20:08.840]  我們一起來讀
[00:20:08.840 --> 00:20:18.840]  原來當我們在神的震怒底下
[00:20:18.840 --> 00:20:20.840]  在聖潔的神的審判底下
[00:20:20.840 --> 00:20:22.840]  我們如果還活在罪的當中
[00:20:22.840 --> 00:20:24.840]  我們就會很恐懼
[00:20:24.840 --> 00:20:26.840]  甚至可能有些人
[00:20:26.840 --> 00:20:28.840]  會毀滅自己的生命
[00:20:28.840 --> 00:20:30.840]  一張較新的武打出來
[00:20:30.840 --> 00:20:32.840]  記不記得上個月
[00:20:32.840 --> 00:20:34.840]  在葵涌
[00:20:34.840 --> 00:20:36.840]  有一間小學校長
[00:20:36.840 --> 00:20:38.840]  就說他因爲挪用了
[00:20:38.840 --> 00:20:40.840]  公款超過一千萬
[00:20:40.840 --> 00:20:42.840]  就要審判他
[00:20:42.840 --> 00:20:44.840]  他臨上庭那天的早上
[00:20:44.840 --> 00:20:46.840]  他跳樓自殺死了
[00:20:46.840 --> 00:20:48.840]  在葵涌那裏
[00:20:48.840 --> 00:20:50.840]  很真空地說
[00:20:50.840 --> 00:20:52.840]  就算你真的拿了這些
[00:20:52.840 --> 00:20:54.840]  你也不會死的
[00:20:54.840 --> 00:20:56.840]  就能坐牢
[00:20:56.840 --> 00:20:58.840]  但是活在這個恐懼的當中
[00:20:58.840 --> 00:21:00.840]  所以他就來帶去自殺
[00:21:00.840 --> 00:21:02.840]  好了
[00:21:02.840 --> 00:21:04.840]  詩篇九十篇前半部
[00:21:04.840 --> 00:21:06.840]  就講出神的永恆
[00:21:06.840 --> 00:21:08.840]  人的短暫
[00:21:08.840 --> 00:21:10.840]  講到生命的無奈
[00:21:10.840 --> 00:21:12.840]  所以在這種情況底下
[00:21:12.840 --> 00:21:14.840]  摩西就向神
[00:21:14.840 --> 00:21:16.840]  發出幾個的吐槽
[00:21:16.840 --> 00:21:18.840]  這幾個吐槽
[00:21:18.840 --> 00:21:20.840]  都是我們今天
[00:21:20.840 --> 00:21:22.840]  新的一年裏面
[00:21:22.840 --> 00:21:24.840]  我們需要朝着這個方向去
[00:21:24.840 --> 00:21:26.840]  第一個祈禱是什麼呢
[00:21:26.840 --> 00:21:28.840]  就是求神讓我們有智慧
[00:21:28.840 --> 00:21:30.840]  善用我們的時間
[00:21:30.840 --> 00:21:32.840]  我們一起來讀詩篇
[00:21:32.840 --> 00:21:34.840]  九十篇第十二節
[00:21:34.840 --> 00:21:44.840]  摩西見到那一代的人
[00:21:44.840 --> 00:21:46.840]  第一代全部死在旁邊
[00:21:46.840 --> 00:21:48.840]  看到生命就很短暫
[00:21:48.840 --> 00:21:50.840]  生命每過一天
[00:21:50.840 --> 00:21:52.840]  你就少一天
[00:21:52.840 --> 00:21:54.840]  於是第一個吐槽是什麼
[00:21:54.840 --> 00:21:56.840]  求你指教我
[00:21:56.840 --> 00:21:58.840]  如何數算自己的日子
[00:21:58.840 --> 00:22:00.840]  有智慧去面對
[00:22:00.840 --> 00:22:02.840]  我面前的日子
[00:22:02.840 --> 00:22:04.840]  特別年輕人有時候
[00:22:04.840 --> 00:22:06.840]  過得大把時間
[00:22:06.840 --> 00:22:08.840]  和我們這些已經上了年紀
[00:22:08.840 --> 00:22:10.840]  很不同
[00:22:10.840 --> 00:22:12.840]  我自己很深體會我過一天就少一天
[00:22:12.840 --> 00:22:14.840]  所以我更加希望我會珍惜
[00:22:14.840 --> 00:22:16.840]  每一天
[00:22:16.840 --> 00:22:18.840]  我不是一個好的木者
[00:22:18.840 --> 00:22:20.840]  但是我是一個
[00:22:20.840 --> 00:22:22.840]  不會怎麼浪費時間的人
[00:22:22.840 --> 00:22:24.840]  昨天我上來的時候
[00:22:24.840 --> 00:22:26.840]  我乘錯車
[00:22:26.840 --> 00:22:28.840]  爲什麼呢
[00:22:28.840 --> 00:22:30.840]  我同一個月臺看着那班車
[00:22:30.840 --> 00:22:32.840]  我本來3點15分那班車
[00:22:32.840 --> 00:22:34.840]  本來坐着2點9分那班車
[00:22:34.840 --> 00:22:36.840]  取消了3點15分那班車
[00:22:36.840 --> 00:22:38.840]  我3點乘2已經到
[00:22:38.840 --> 00:22:40.840]  看着也是3點15分有車
[00:22:40.840 --> 00:22:42.840]  我站在月臺
[00:22:42.840 --> 00:22:44.840]  所以3點3分真的有車來
[00:22:44.840 --> 00:22:46.840]  我就上了車
[00:22:46.840 --> 00:22:48.840]  上了車就坐下
[00:22:48.840 --> 00:22:50.840]  一路開車
[00:22:50.840 --> 00:22:52.840]  我站在Oxford
[00:22:52.840 --> 00:22:54.840]  也是必經之路
[00:22:54.840 --> 00:22:56.840]  我顧着看手機
[00:22:56.840 --> 00:22:58.840]  坐了一個小時
[00:22:58.840 --> 00:23:00.840]  看到停了一站
[00:23:00.840 --> 00:23:02.840]  這一站我從來沒見過
[00:23:02.840 --> 00:23:04.840]  我再看一看
[00:23:04.840 --> 00:23:06.840]  不是我要去伯明翰那輛車
[00:23:06.840 --> 00:23:08.840]  那輛車應該是去曼城
[00:23:08.840 --> 00:23:10.840]  在伯明翰轉車
[00:23:10.840 --> 00:23:12.840]  我不知道去到什麼站
[00:23:12.840 --> 00:23:14.840]  立刻要下車
[00:23:14.840 --> 00:23:16.840]  下車的地方我沒去過
[00:23:16.840 --> 00:23:18.840]  叫Kingman
[00:23:18.840 --> 00:23:20.840]  那是完全
[00:23:20.840 --> 00:23:22.840]  一個很小的站
[00:23:22.840 --> 00:23:24.840]  是沒有閘的
[00:23:24.840 --> 00:23:26.840]  最慘就是
[00:23:26.840 --> 00:23:28.840]  有個waiting room
[00:23:28.840 --> 00:23:30.840]  鎖了門
[00:23:30.840 --> 00:23:32.840]  很急啊廁所
[00:23:32.840 --> 00:23:34.840]  但是又鎖了門
[00:23:34.840 --> 00:23:36.840]  整個廁所只有我一個人
[00:23:36.840 --> 00:23:38.840]  我要下去再轉車
[00:23:38.840 --> 00:23:40.840]  要等一個小時
[00:23:40.840 --> 00:23:42.840]  甚至真的很想去廁所
[00:23:42.840 --> 00:23:44.840]  不過我是香港出生
[00:23:44.840 --> 00:23:46.840]  有教育的
[00:23:46.840 --> 00:23:48.840]  死都要忍
[00:23:48.840 --> 00:23:50.840]  我本來是三個多小時的車
[00:23:50.840 --> 00:23:52.840]  結果昨天
[00:23:52.840 --> 00:23:54.840]  我是三點半開車
[00:23:54.840 --> 00:23:56.840]  不是三點三開車
[00:23:56.840 --> 00:23:58.840]  但是我是
[00:23:58.840 --> 00:24:00.840]  八點半纔到達華尼頓
[00:24:00.840 --> 00:24:02.840]  五個多小時
[00:24:02.840 --> 00:24:04.840]  生氣不生氣呢
[00:24:04.840 --> 00:24:06.840]  我不會去怪責別人
[00:24:06.840 --> 00:24:08.840]  所以在接應船後會說
[00:24:08.840 --> 00:24:10.840]  但是我沒時間
[00:24:10.840 --> 00:24:12.840]  我在車上繼續工作
[00:24:12.840 --> 00:24:14.840]  我預備了我的資料
[00:24:14.840 --> 00:24:16.840]  我也感謝牧師
[00:24:16.840 --> 00:24:18.840]  我發給他
[00:24:18.840 --> 00:24:20.840]  他引出來我要說
[00:24:20.840 --> 00:24:22.840]  我不會浪費時間
[00:24:22.840 --> 00:24:24.840]  在車上繼續
[00:24:24.840 --> 00:24:26.840]  去預備我要說的
[00:24:26.840 --> 00:24:28.840]  所以今天
[00:24:28.840 --> 00:24:30.840]  大家都是24小時
[00:24:30.840 --> 00:24:32.840]  爲什麼有些人
[00:24:32.840 --> 00:24:34.840]  可以做很多事
[00:24:34.840 --> 00:24:36.840]  有些人一事無成
[00:24:36.840 --> 00:24:38.840]  問題就是你會不會好好的
[00:24:38.840 --> 00:24:40.840]  去管理你的時間
[00:24:40.840 --> 00:24:42.840]  有好的計劃
[00:24:42.840 --> 00:24:44.840]  很久都提醒我們
[00:24:44.840 --> 00:24:46.840]  兩次都說到和時間
[00:24:46.840 --> 00:24:48.840]  和智慧是有關係的
[00:24:48.840 --> 00:24:50.840]  我們一起來讀爾弗所書
[00:24:50.840 --> 00:24:52.840]  第五章十五到十六節
[00:24:52.840 --> 00:24:54.840]  你要像智慧人
[00:24:54.840 --> 00:24:56.840]  智慧人是做什麼
[00:24:56.840 --> 00:24:58.840]  是外色光陰
[00:24:58.840 --> 00:25:00.840]  可以看哥羅西書第四章
[00:25:00.840 --> 00:25:02.840]  第五節
[00:25:02.840 --> 00:25:04.840]  用智慧與外人交往
[00:25:04.840 --> 00:25:06.840]  我們有沒有用智慧
[00:25:06.840 --> 00:25:08.840]  來帶去管理我們的時間呢
[00:25:08.840 --> 00:25:10.840]  所以我自己
[00:25:10.840 --> 00:25:12.840]  我曾經有矛盾
[00:25:12.840 --> 00:25:14.840]  最近這幾個禮拜
[00:25:14.840 --> 00:25:16.840]  不知道什麼風雪的緣故
[00:25:16.840 --> 00:25:18.840]  每次坐車三個多小時
[00:25:18.840 --> 00:25:20.840]  變成五個多小時
[00:25:20.840 --> 00:25:22.840]  昨天我自己錯了
[00:25:22.840 --> 00:25:24.840]  看錯車上錯車
[00:25:24.840 --> 00:25:26.840]  原來那班車
[00:25:26.840 --> 00:25:28.840]  前面那班車遲了
[00:25:28.840 --> 00:25:30.840]  所以是十五分來
[00:25:30.840 --> 00:25:32.840]  我上去了
[00:25:32.840 --> 00:25:34.840]  原來十五分那班車
[00:25:34.840 --> 00:25:36.840]  原來是二十五分
[00:25:36.840 --> 00:25:38.840]  好心地說
[00:25:38.840 --> 00:25:40.840]  來這兒說一堂
[00:25:40.840 --> 00:25:42.840]  頂多四十五至五十分鐘
[00:25:42.840 --> 00:25:44.840]  你知不知道我來回
[00:25:44.840 --> 00:25:46.840]  要八九個鍾以上
[00:25:46.840 --> 00:25:48.840]  究竟值不值呢
[00:25:48.840 --> 00:25:50.840]  我曾經這麼想
[00:25:50.840 --> 00:25:52.840]  但是因爲我懂得怎麼用時間
[00:25:52.840 --> 00:25:54.840]  我坐車繼續可以看書
[00:25:54.840 --> 00:25:56.840]  繼續可以來帶去做事
[00:25:56.840 --> 00:25:58.840]  所以沒問題
[00:25:58.840 --> 00:26:00.840]  所以我們有沒有智慧
[00:26:00.840 --> 00:26:02.840]  去用我們的時間
[00:26:02.840 --> 00:26:04.840]  這個很重要
[00:26:04.840 --> 00:26:06.840]  有很多人喜歡玩
[00:26:06.840 --> 00:26:08.840]  原本我會留在這裏住一個禮拜
[00:26:08.840 --> 00:26:10.840]  因爲我明天
[00:26:10.840 --> 00:26:12.840]  應該去List港道
[00:26:12.840 --> 00:26:14.840]  下個禮拜日
[00:26:14.840 --> 00:26:16.840]  也去List港道
[00:26:16.840 --> 00:26:18.840]  車費很貴
[00:26:18.840 --> 00:26:20.840]  九十多英鎊
[00:26:20.840 --> 00:26:22.840]  不如留在這裏
[00:26:22.840 --> 00:26:24.840]  到處玩玩
[00:26:24.840 --> 00:26:26.840]  我已經訂好酒店
[00:26:26.840 --> 00:26:28.840]  但現在要取消
[00:26:28.840 --> 00:26:30.840]  因爲明天不用上來
[00:26:30.840 --> 00:26:32.840]  我們要玩也是應該的
[00:26:32.840 --> 00:26:34.840]  我們要休息
[00:26:34.840 --> 00:26:36.840]  有一天也要向神來交獎
[00:26:36.840 --> 00:26:38.840]  特別年輕人
[00:26:38.840 --> 00:26:40.840]  有時候太容易浪費時間
[00:26:40.840 --> 00:26:42.840]  我們一起來讀
[00:26:42.840 --> 00:26:44.840]  《全道書》第十一章第九節
[00:26:44.840 --> 00:26:52.840]  這裏很清楚說
[00:26:52.840 --> 00:26:54.840]  我們有時候休息
[00:26:54.840 --> 00:26:56.840]  娛樂一下是可以的
[00:26:56.840 --> 00:26:58.840]  第二集來了
[00:26:58.840 --> 00:27:00.840]  遊戲
[00:27:00.840 --> 00:27:02.840]  一邊喫遊戲一邊看遊戲遊戲
[00:27:02.840 --> 00:27:04.840]  那你就有問題了
[00:27:04.840 --> 00:27:06.840]  你要向神來交獎
[00:27:06.840 --> 00:27:08.840]  所以這是我們要留意的
[00:27:08.840 --> 00:27:10.840]  一件事
[00:27:10.840 --> 00:27:12.840]  所以第一件事
[00:27:12.840 --> 00:27:14.840]  祈求新的一年裏
[00:27:14.840 --> 00:27:16.840]  求神讓我們有智慧
[00:27:16.840 --> 00:27:18.840]  安排我們每日的生活
[00:27:18.840 --> 00:27:20.840]  作息有時
[00:27:20.840 --> 00:27:22.840]  不要浪費光陰
[00:27:22.840 --> 00:27:24.840]  很感恩我二五二六年
[00:27:24.840 --> 00:27:28.840]  都已經排滿了主日的下午
[00:27:28.840 --> 00:27:30.840]  要多謝你們
[00:27:30.840 --> 00:27:32.840]  已經要錢我二七年怎麼來
[00:27:32.840 --> 00:27:34.840]  我真的二七年都安排了
[00:27:34.840 --> 00:27:36.840]  我二六年
[00:27:36.840 --> 00:27:38.840]  我什麼時候要不在英國
[00:27:38.840 --> 00:27:40.840]  我要出去外面
[00:27:40.840 --> 00:27:42.840]  譬如我要去加拿大港道
[00:27:42.840 --> 00:27:44.840]  我預備二六年
[00:27:44.840 --> 00:27:46.840]  會帶隊去以色列
[00:27:46.840 --> 00:27:48.840]  應該打完仗了
[00:27:48.840 --> 00:27:50.840]  全部安排了
[00:27:50.840 --> 00:27:52.840]  但是我都要求神
[00:27:52.840 --> 00:27:54.840]  神你憐憫
[00:27:54.840 --> 00:27:56.840]  好像《雅各書》一樣
[00:27:56.840 --> 00:27:58.840]  我沒有把握的
[00:27:58.840 --> 00:28:00.840]  我知道我自己
[00:28:00.840 --> 00:28:02.840]  沒有健康可以來
[00:28:02.840 --> 00:28:04.840]  但是仰望神
[00:28:04.840 --> 00:28:06.840]  所以我們要好好的規劃
[00:28:06.840 --> 00:28:08.840]  我們的人生
[00:28:08.840 --> 00:28:10.840]  不要想得很遠
[00:28:10.840 --> 00:28:12.840]  每一天我善用我的時間
[00:28:12.840 --> 00:28:14.840]  這個很重要
[00:28:14.840 --> 00:28:16.840]  第二方面就是求重建
[00:28:16.840 --> 00:28:18.840]  要有好的關係
[00:28:18.840 --> 00:28:20.840]  我們一起去讀詩篇
[00:28:20.840 --> 00:28:22.840]  90篇第13到第14節
[00:28:22.840 --> 00:28:24.840]  剛纔我說的
[00:28:24.840 --> 00:28:28.840]  摩西帶領以色列人到埃及
[00:28:28.840 --> 00:28:30.840]  但是這幫人
[00:28:30.840 --> 00:28:32.840]  不斷去埋怨
[00:28:32.840 --> 00:28:34.840]  結果就引起神的震怒
[00:28:34.840 --> 00:28:36.840]  結果神就審判他們
[00:28:36.840 --> 00:28:38.840]  所以摩西很深的體會到
[00:28:38.840 --> 00:28:40.840]  神我知道你很生氣
[00:28:40.840 --> 00:28:42.840]  但是你不要再生我們的氣了
[00:28:42.840 --> 00:28:44.840]  你可以來這裏去寬恕我們
[00:28:44.840 --> 00:28:46.840]  叫我們能夠怎麼樣呢
[00:28:46.840 --> 00:28:48.840]  可以一生一世的歡呼喜樂
[00:28:48.840 --> 00:28:50.840]  它最重要就是
[00:28:50.840 --> 00:28:52.840]  讓我們有個醒覺
[00:28:52.840 --> 00:28:54.840]  讓我們有個醒覺
[00:28:54.840 --> 00:28:56.840]  知道神你是一個怎樣的神
[00:28:56.840 --> 00:28:58.840]  我們一起去讀詩篇
[00:28:58.840 --> 00:29:00.840]  90篇第11節
[00:29:00.840 --> 00:29:02.840]  有沒有留意這個說法
[00:29:02.840 --> 00:29:04.840]  誰按着你該受的敬畏
[00:29:04.840 --> 00:29:06.840]  了得你的憤怒
[00:29:06.840 --> 00:29:08.840]  我說今天引誠去基督徒
[00:29:08.840 --> 00:29:10.840]  一個最大的問題是什麼呢
[00:29:10.840 --> 00:29:12.840]  我們經常都想我們的神
[00:29:12.840 --> 00:29:14.840]  是一位滿有慈愛恩典憐憫的神
[00:29:14.840 --> 00:29:16.840]  這個是沒錯的
[00:29:16.840 --> 00:29:18.840]  但是我們忘記了
[00:29:18.840 --> 00:29:20.840]  我們的神是一個聖潔威嚴
[00:29:20.840 --> 00:29:22.840]  是不可以輕視
[00:29:22.840 --> 00:29:24.840]  也不可以輕率的神
[00:29:24.840 --> 00:29:26.840]  有時候
[00:29:26.840 --> 00:29:28.840]  我們真的不會死
[00:29:28.840 --> 00:29:30.840]  你想想如果我們犯了罪
[00:29:30.840 --> 00:29:32.840]  我們沒有東西對付的時候
[00:29:32.840 --> 00:29:34.840]  我們要面對神的審判
[00:29:34.840 --> 00:29:36.840]  我們怎樣才能站立得住
[00:29:36.840 --> 00:29:38.840]  所以
[00:29:38.840 --> 00:29:40.840]  我們是要了解神怒氣的權勢
[00:29:40.840 --> 00:29:42.840]  我們就不會這麼
[00:29:42.840 --> 00:29:44.840]  隨便地去犯錯
[00:29:44.840 --> 00:29:46.840]  以致我們的生活是聖潔
[00:29:46.840 --> 00:29:48.840]  所以我們要求神幫助我們
[00:29:48.840 --> 00:29:50.840]  要了解神是怎樣
[00:29:50.840 --> 00:29:52.840]  正如希伯來書裏面怎麼說
[00:29:52.840 --> 00:29:54.840]  我們一起去讀
[00:29:54.840 --> 00:29:56.840]  希伯來書第十章26、27和31節
[00:29:56.840 --> 00:30:04.840]  落在永生神的手裏
[00:30:04.840 --> 00:30:06.840]  真是可怕
[00:30:06.840 --> 00:30:08.840]  我說我下週的永生神
[00:30:08.840 --> 00:30:10.840]  是講什麼呢
[00:30:10.840 --> 00:30:12.840]  就是講埋怨和兩面看
[00:30:12.840 --> 00:30:14.840]  一樣東西是兩面看
[00:30:14.840 --> 00:30:16.840]  我也曾經說過
[00:30:16.840 --> 00:30:18.840]  十字架不僅僅是救人的記號
[00:30:18.840 --> 00:30:20.840]  我們經常都很熟悉
[00:30:20.840 --> 00:30:22.840]  楊方第三章16節
[00:30:22.840 --> 00:30:24.840]  我們經常說
[00:30:24.840 --> 00:30:26.840]  「此次急嘆悶」
[00:30:26.840 --> 00:30:28.840]  不知滅亡犯得永生
[00:30:28.840 --> 00:30:30.840]  但麻煩大家記住
[00:30:30.840 --> 00:30:32.840]  十七、十八節
[00:30:32.840 --> 00:30:34.840]  十七、十八節是講什麼
[00:30:34.840 --> 00:30:36.840]  原來十字架不僅僅是救贖
[00:30:36.840 --> 00:30:38.840]  但如果你拒絕了救贖的時候
[00:30:38.840 --> 00:30:40.840]  你就要承擔自己罪的責任
[00:30:40.840 --> 00:30:42.840]  不信罪已經定了
[00:30:42.840 --> 00:30:44.840]  所以都是一個審判
[00:30:44.840 --> 00:30:46.840]  所以今天我們要很清楚
[00:30:46.840 --> 00:30:48.840]  原來今天我們要記得
[00:30:48.840 --> 00:30:50.840]  神是一位威嚴的神
[00:30:50.840 --> 00:30:52.840]  如果我們經歷到祂的救贖
[00:30:52.840 --> 00:30:54.840]  而我們又隨便地去犯錯
[00:30:54.840 --> 00:30:56.840]  而沒有好好的對付
[00:30:56.840 --> 00:31:00.840]  我們就只是在神的陣路底下
[00:31:00.840 --> 00:31:02.840]  摩西就是看到這幫人
[00:31:02.840 --> 00:31:04.840]  就是這樣
[00:31:04.840 --> 00:31:06.840]  沒有珍惜神的恩典不斷埋怨
[00:31:06.840 --> 00:31:08.840]  結果就死在曠野裏面
[00:31:08.840 --> 00:31:10.840]  於是他就另一個祈求
[00:31:10.840 --> 00:31:12.840]  就是神求禰再去愛我們
[00:31:12.840 --> 00:31:14.840]  我們一起來讀
[00:31:14.840 --> 00:31:16.840]  詩篇九十篇第十三節
[00:31:16.840 --> 00:31:20.840]  他就呼求神
[00:31:20.840 --> 00:31:22.840]  神禰不要再生我們的氣
[00:31:22.840 --> 00:31:24.840]  禰再擁抱我們好不好
[00:31:24.840 --> 00:31:26.840]  就像父母一樣
[00:31:26.840 --> 00:31:28.840]  如果一個小孩很愚蠢
[00:31:28.840 --> 00:31:30.840]  就說我不再理睬你了
[00:31:30.840 --> 00:31:32.840]  記住這一招
[00:31:32.840 --> 00:31:34.840]  只是很小的小孩
[00:31:34.840 --> 00:31:36.840]  你才能用出來
[00:31:36.840 --> 00:31:38.840]  十幾歲的小孩千萬不要用這一句
[00:31:38.840 --> 00:31:40.840]  就是這樣 我不再理睬你了
[00:31:40.840 --> 00:31:42.840]  千萬不要再生我的氣
[00:31:42.840 --> 00:31:44.840]  我最怕你再生我的氣
[00:31:44.840 --> 00:31:46.840]  但是如果一個很單純的小孩
[00:31:46.840 --> 00:31:48.840]  真的很怕父母
[00:31:48.840 --> 00:31:50.840]  不再理睬他
[00:31:50.840 --> 00:31:52.840]  就會很害怕
[00:31:52.840 --> 00:31:54.840]  摩西就是很着緊
[00:31:54.840 --> 00:31:56.840]  和神的關係
[00:31:56.840 --> 00:31:58.840]  禰讓我可以怎樣呢
[00:31:58.840 --> 00:32:00.840]  禰帶我去 再擁抱禰的愛
[00:32:00.840 --> 00:32:02.840]  二節是什麼 我們看第十四節
[00:32:02.840 --> 00:32:04.840]  在罪的裏面
[00:32:04.840 --> 00:32:06.840]  我們恐懼
[00:32:06.840 --> 00:32:08.840]  活在神的陣路底下
[00:32:08.840 --> 00:32:10.840]  但是如果有了神的慈愛
[00:32:10.840 --> 00:32:12.840]  我們會怎樣呢
[00:32:12.840 --> 00:32:14.840]  我們一生一世歡呼喜樂
[00:32:14.840 --> 00:32:16.840]  你想想一個小孩
[00:32:16.840 --> 00:32:18.840]  當他見到父母
[00:32:18.840 --> 00:32:20.840]  就去親他 擁抱他
[00:32:20.840 --> 00:32:22.840]  或者爺爺 奶奶 公公 婆婆
[00:32:22.840 --> 00:32:24.840]  去逗他們開心
[00:32:24.840 --> 00:32:26.840]  他們會很開心的
[00:32:26.840 --> 00:32:28.840]  他們會很開心的
[00:32:28.840 --> 00:32:30.840]  我記得我孫子小的時候
